panel,dataset,problem_type,model,seed,method,gate_family,split,alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,orbit_mean_task_loss,orbit_max_C,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t0,SafeGram,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t0,SafeGram,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t005,SafeGram,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t005,SafeGram,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t01,SafeGram,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t01,SafeGram,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t02,SafeGram,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeGram-t02,SafeGram,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G1-point-t01,G1,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G1-point-t01,G1,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G2-oneSE-t01,G2,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G2-oneSE-t01,G2,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G3-validation-min,G3,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G3-validation-min,G3,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G4-constrained-0.001,G4,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G4-constrained-0.001,G4,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G4-constrained-0.01,G4,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G4-constrained-0.01,G4,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G4-constrained-0.05,G4,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.007247043570974662,0.0,0.0008525996625304114,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,G4-constrained-0.05,G4,test,0.0,True,0.007253452386201852,0.007253452386201852,0.010734626302215111,0.0,0.0006080373388121984,0.0,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,Raw,fixed,validation,0.0,True,0.0066374765847776575,0.0066374765847776575,0.018176850478672256,0.0,0.0010874191088634402,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,Raw,fixed,test,0.0,True,0.005357505840964585,0.005357505840964585,0.01894484214817966,0.0,0.0004884285345796618,0.0,0.0002682024523877627,0.0002682024523877627,0.6455976337440515,0.0,0.0,0.6453294312916638,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.0066374765847776575,0.003318738307507322,0.009088425220313761,0.4999999977222529,0.0016657620795197548,0.0013843115441155558,0.000731848439757674,0.0014969258678032018,0.6459857848778665,0.0007650774280455278,1.0454041936590812,0.6452539364381088,0.0011856997452334213,False
development,steel-plates-fault,classification,tabicl_v2,0,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.005357505840964585,0.0026787529877441473,0.009472421488245623,0.4999999874453044,0.0005237354364688055,0.00028085556477845105,0.0002682024523877627,0.000423139150524917,0.6455976337440515,0.0001549366981371543,0.5776856130798885,0.6453294312916638,0.0002400893103961486,False
development,steel-plates-fault,classification,tabicl_v2,0,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.0066374765847776575,0.0016593691575332852,0.004544212605401288,0.7499999982916895,0.001980716005671665,0.0021128544134842654,0.000731848439757674,0.001898364430981065,0.6459857848778665,0.001166515991223391,1.5939311035624288,0.6452539364381088,0.0018078401778727938,False
development,steel-plates-fault,classification,tabicl_v2,0,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.005357505840964585,0.0013393765106875376,0.004736210847661766,0.7499999905839783,0.0005497280101319287,0.00042291818182576787,0.0002682024523877627,0.0005013901018832682,0.6455976337440515,0.0002331876494955055,0.8694463731389249,0.6453294312916638,0.0003613466830867563,False
development,steel-plates-fault,classification,tabicl_v2,0,GramAnchor,fixed,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,GramAnchor,fixed,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t0,SafeGram,validation,0.0,True,0.0066374765847776575,0.0066374765847776575,0.018176850478672256,0.0,0.0010874191088634402,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t0,SafeGram,test,0.0,True,0.005357505840964585,0.005357505840964585,0.01894484214817966,0.0,0.0004884285345796618,0.0,0.0002682024523877627,0.0002682024523877627,0.6455976337440515,0.0,0.0,0.6453294312916638,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t005,SafeGram,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t005,SafeGram,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t01,SafeGram,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t01,SafeGram,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t02,SafeGram,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,SafeGram-t02,SafeGram,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,G1-point-t01,G1,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,G1-point-t01,G1,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,G2-oneSE-t01,G2,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,G2-oneSE-t01,G2,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,G3-validation-min,G3,validation,0.0,True,0.0066374765847776575,0.0066374765847776575,0.018176850478672256,0.0,0.0010874191088634402,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,G3-validation-min,G3,test,0.0,True,0.005357505840964585,0.005357505840964585,0.01894484214817966,0.0,0.0004884285345796618,0.0,0.0002682024523877627,0.0002682024523877627,0.6455976337440515,0.0,0.0,0.6453294312916638,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,G4-constrained-0.001,G4,validation,0.0,True,0.0066374765847776575,0.0066374765847776575,0.018176850478672256,0.0,0.0010874191088634402,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,G4-constrained-0.001,G4,test,0.0,True,0.005357505840964585,0.005357505840964585,0.01894484214817966,0.0,0.0004884285345796618,0.0,0.0002682024523877627,0.0002682024523877627,0.6455976337440515,0.0,0.0,0.6453294312916638,0.0,False
development,steel-plates-fault,classification,tabicl_v2,0,G4-constrained-0.01,G4,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,G4-constrained-0.01,G4,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,0,G4-constrained-0.05,G4,validation,1.0,False,0.0066374765847776575,0.0,0.0,1.0,0.0023137325016073106,0.0028687618098295928,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False
development,steel-plates-fault,classification,tabicl_v2,0,G4-constrained-0.05,G4,test,1.0,False,0.005357505840964585,0.0,0.0,1.0,0.0005801749063004824,0.0005660965484573653,0.0002682024523877627,0.0005801749063004824,0.6455976337440515,0.0003119724539127197,1.1631976185723873,0.6453294312916638,0.0004834313124202145,False
development,steel-plates-fault,classification,tabicl_v2,1,Raw,fixed,validation,0.0,True,0.0066374765847776575,0.0066374765847776575,0.018176850478672256,0.0,0.0010874191088634402,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False
development,steel-plates-fault,classification,tabicl_v2,1,Raw,fixed,test,0.0,True,0.005357505840964585,0.005357505840964585,0.01894484214817966,0.0,0.0004884285345796618,0.0,0.0002682024523877627,0.0002682024523877627,0.6455976337440515,0.0,0.0,0.6453294312916638,0.0,False
development,steel-plates-fault,classification,tabicl_v2,1,Raw+GramAnchor@0.5,fixed,validation,0.5,False,0.0066374765847776575,0.003318738307507322,0.009088425220313761,0.4999999977222529,0.0016657620795197548,0.0013843115441155558,0.000731848439757674,0.0014969258678032018,0.6459857848778665,0.0007650774280455278,1.0454041936590812,0.6452539364381088,0.0011856997452334213,False
development,steel-plates-fault,classification,tabicl_v2,1,Raw+GramAnchor@0.5,fixed,test,0.5,False,0.005357505840964585,0.0026787529877441473,0.009472421488245623,0.4999999874453044,0.0005237354364688055,0.00028085556477845105,0.0002682024523877627,0.000423139150524917,0.6455976337440515,0.0001549366981371543,0.5776856130798885,0.6453294312916638,0.0002400893103961486,False
development,steel-plates-fault,classification,tabicl_v2,1,Raw+GramAnchor@0.75,fixed,validation,0.75,False,0.0066374765847776575,0.0016593691575332852,0.004544212605401288,0.7499999982916895,0.001980716005671665,0.0021128544134842654,0.000731848439757674,0.001898364430981065,0.6459857848778665,0.001166515991223391,1.5939311035624288,0.6452539364381088,0.0018078401778727938,False
development,steel-plates-fault,classification,tabicl_v2,1,Raw+GramAnchor@0.75,fixed,test,0.75,False,0.005357505840964585,0.0013393765106875376,0.004736210847661766,0.7499999905839783,0.0005497280101319287,0.00042291818182576787,0.0002682024523877627,0.0005013901018832682,0.6455976337440515,0.0002331876494955055,0.8694463731389249,0.6453294312916638,0.0003613466830867563,False
