dataset,config_id,relative_threshold,anchor_rule,normalization,standardize,screen,feature,kind,raw_block_dimension,empirical_rank,singular_values,relative_rank_threshold,anchor_count,anchor_indices,pivot_rank,anchor_gram_condition_number,anchor_gram_effective_condition_number,coordinate_dimension,reconstruction_error,global_rms_scale,standardized,constant_coordinates
eeg-eye-state,eps0.0001__rank_plus_one__N3_block_rms__std0,0.0001,rank_plus_one,N3_block_rms,False,normalization,V14,continuous,8,8,"[30.569449368450837, 17.429125755519372, 10.496249786054141, 7.335177796908473, 3.054702555413326, 1.392414209136925, 1.0000005791232947, 0.6802560367962971]",0.0001,9,"[154, 191, 210, 13, 389, 50, 470, 817, 0]",8,4.1729015038685e+16,2063.5152486304964,9,5.3512247290852575e-15,0.5296413903840969,False,
space-ga,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",1e-06,8,"[973, 661, 848, 871, 422, 518, 300, 234]",8,7027.175231754829,7027.175231755373,8,1.2316270485308823e-14,1.0,True,0.0
space-ga,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",1e-06,8,"[362, 703, 848, 871, 809, 28, 987, 95]",8,2091.778603442287,2091.778603442411,8,4.403623767537638e-15,1.0,True,0.0
space-ga,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",1e-06,8,"[517, 642, 860, 848, 871, 206, 434, 614]",8,4509.982523794627,4509.98252379386,8,8.47879724047786e-15,1.0,True,0.0
space-ga,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",1e-06,8,"[611, 787, 848, 871, 139, 716, 394, 279]",8,1483.514140007121,1483.514140006951,8,2.984587773201437e-15,1.0,True,0.0
space-ga,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",1e-06,8,"[322, 848, 373, 711, 824, 919, 999, 414]",8,2735.4713949436646,2735.4713949428565,8,9.826388426984793e-15,1.0,True,0.0
space-ga,eps1e-06__rank__N1_anchor_norm__std1,1e-06,rank,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",1e-06,8,"[518, 245, 143, 102, 643, 214, 822, 391]",8,7066.551598012362,7066.551598013695,8,8.591778578443536e-15,1.0,True,0.0
space-ga,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",1e-06,9,"[973, 661, 848, 871, 422, 518, 300, 234, 0]",8,4.218956533806797e+17,6711.3531950433635,9,1.1348338207771485e-14,1.0,True,0.0
space-ga,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",1e-06,9,"[362, 703, 848, 871, 809, 28, 987, 95, 0]",8,2.3063235463863088e+17,2030.3828602137307,9,4.315054403662751e-15,1.0,True,0.0
space-ga,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",1e-06,9,"[517, 642, 860, 848, 871, 206, 434, 614, 0]",8,2.2049052198008858e+17,4548.852489364363,9,9.375740696826697e-15,1.0,True,0.0
space-ga,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",1e-06,9,"[611, 787, 848, 871, 139, 716, 394, 279, 0]",8,7.1661677064853464e+16,1395.6982189161283,9,4.139825488313108e-15,1.0,True,0.0
space-ga,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",1e-06,9,"[322, 848, 373, 711, 824, 919, 999, 414, 0]",8,6.093637844941156e+17,2007.3340649371241,9,3.707747877747354e-15,1.0,True,0.0
space-ga,eps1e-06__rank_plus_one__N1_anchor_norm__std1,1e-06,rank_plus_one,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",1e-06,9,"[518, 245, 143, 102, 643, 214, 822, 391, 0]",8,1.962753589065988e+16,2986.1933449228977,9,4.024692578273508e-15,1.0,True,0.0
space-ga,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",1e-06,16,"[973, 661, 848, 871, 422, 518, 300, 234, 0, 1, 2, 3, 4, 5, 6, 7]",8,2.5359932744919514e+17,11813.463199749487,16,1.068811094759139e-14,1.0,True,0.0
space-ga,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",1e-06,16,"[362, 703, 848, 871, 809, 28, 987, 95, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.52727738338081e+17,3607.4175392736724,16,3.816730662335832e-15,1.0,True,0.0
space-ga,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",1e-06,16,"[517, 642, 860, 848, 871, 206, 434, 614, 0, 1, 2, 3, 4, 5, 6, 7]",8,4.5615696282564365e+17,5138.007828132019,16,3.4864264669565726e-15,1.0,True,0.0
space-ga,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",1e-06,16,"[611, 787, 848, 871, 139, 716, 394, 279, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.3169487554889203e+18,2220.4479343927624,16,2.5049053214305255e-15,1.0,True,0.0
space-ga,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",1e-06,16,"[322, 848, 373, 711, 824, 919, 999, 414, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.6878008539555155e+17,4353.361895816259,16,6.433129261824987e-15,1.0,True,0.0
space-ga,eps1e-06__double_rank_capped_16__N1_anchor_norm__std1,1e-06,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",1e-06,16,"[518, 245, 143, 102, 643, 214, 822, 391, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.1517349035780673e+18,4968.674655218588,16,8.426083684086563e-15,1.0,True,0.0
space-ga,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",1e-06,16,"[973, 661, 848, 871, 422, 518, 300, 234, 0, 1, 2, 3, 4, 5, 6, 7]",8,2.5359932744919514e+17,11813.463199749487,16,1.068811094759139e-14,1.0,True,0.0
space-ga,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",1e-06,16,"[362, 703, 848, 871, 809, 28, 987, 95, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.52727738338081e+17,3607.4175392736724,16,3.816730662335832e-15,1.0,True,0.0
space-ga,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",1e-06,16,"[517, 642, 860, 848, 871, 206, 434, 614, 0, 1, 2, 3, 4, 5, 6, 7]",8,4.5615696282564365e+17,5138.007828132019,16,3.4864264669565726e-15,1.0,True,0.0
space-ga,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",1e-06,16,"[611, 787, 848, 871, 139, 716, 394, 279, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.3169487554889203e+18,2220.4479343927624,16,2.5049053214305255e-15,1.0,True,0.0
space-ga,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",1e-06,16,"[322, 848, 373, 711, 824, 919, 999, 414, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.6878008539555155e+17,4353.361895816259,16,6.433129261824987e-15,1.0,True,0.0
space-ga,eps1e-06__fixed_16__N1_anchor_norm__std1,1e-06,fixed_16,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",1e-06,16,"[518, 245, 143, 102, 643, 214, 822, 391, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.1517349035780673e+18,4968.674655218588,16,8.426083684086563e-15,1.0,True,0.0
space-ga,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.0001,8,"[973, 661, 848, 871, 422, 518, 300, 234]",8,7027.175231754829,7027.175231755373,8,1.2316270485308823e-14,1.0,True,0.0
space-ga,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.0001,8,"[362, 703, 848, 871, 809, 28, 987, 95]",8,2091.778603442287,2091.778603442411,8,4.403623767537638e-15,1.0,True,0.0
space-ga,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.0001,8,"[517, 642, 860, 848, 871, 206, 434, 614]",8,4509.982523794627,4509.98252379386,8,8.47879724047786e-15,1.0,True,0.0
space-ga,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.0001,8,"[611, 787, 848, 871, 139, 716, 394, 279]",8,1483.514140007121,1483.514140006951,8,2.984587773201437e-15,1.0,True,0.0
space-ga,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.0001,8,"[322, 848, 373, 711, 824, 919, 999, 414]",8,2735.4713949436646,2735.4713949428565,8,9.826388426984793e-15,1.0,True,0.0
space-ga,eps0.0001__rank__N1_anchor_norm__std1,0.0001,rank,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.0001,8,"[518, 245, 143, 102, 643, 214, 822, 391]",8,7066.551598012362,7066.551598013695,8,8.591778578443536e-15,1.0,True,0.0
space-ga,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.0001,9,"[973, 661, 848, 871, 422, 518, 300, 234, 0]",8,4.218956533806797e+17,6711.3531950433635,9,1.1348338207771485e-14,1.0,True,0.0
space-ga,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.0001,9,"[362, 703, 848, 871, 809, 28, 987, 95, 0]",8,2.3063235463863088e+17,2030.3828602137307,9,4.315054403662751e-15,1.0,True,0.0
space-ga,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.0001,9,"[517, 642, 860, 848, 871, 206, 434, 614, 0]",8,2.2049052198008858e+17,4548.852489364363,9,9.375740696826697e-15,1.0,True,0.0
space-ga,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.0001,9,"[611, 787, 848, 871, 139, 716, 394, 279, 0]",8,7.1661677064853464e+16,1395.6982189161283,9,4.139825488313108e-15,1.0,True,0.0
space-ga,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.0001,9,"[322, 848, 373, 711, 824, 919, 999, 414, 0]",8,6.093637844941156e+17,2007.3340649371241,9,3.707747877747354e-15,1.0,True,0.0
space-ga,eps0.0001__rank_plus_one__N1_anchor_norm__std1,0.0001,rank_plus_one,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.0001,9,"[518, 245, 143, 102, 643, 214, 822, 391, 0]",8,1.962753589065988e+16,2986.1933449228977,9,4.024692578273508e-15,1.0,True,0.0
space-ga,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.0001,16,"[973, 661, 848, 871, 422, 518, 300, 234, 0, 1, 2, 3, 4, 5, 6, 7]",8,2.5359932744919514e+17,11813.463199749487,16,1.068811094759139e-14,1.0,True,0.0
space-ga,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.0001,16,"[362, 703, 848, 871, 809, 28, 987, 95, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.52727738338081e+17,3607.4175392736724,16,3.816730662335832e-15,1.0,True,0.0
space-ga,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.0001,16,"[517, 642, 860, 848, 871, 206, 434, 614, 0, 1, 2, 3, 4, 5, 6, 7]",8,4.5615696282564365e+17,5138.007828132019,16,3.4864264669565726e-15,1.0,True,0.0
space-ga,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.0001,16,"[611, 787, 848, 871, 139, 716, 394, 279, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.3169487554889203e+18,2220.4479343927624,16,2.5049053214305255e-15,1.0,True,0.0
space-ga,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.0001,16,"[322, 848, 373, 711, 824, 919, 999, 414, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.6878008539555155e+17,4353.361895816259,16,6.433129261824987e-15,1.0,True,0.0
space-ga,eps0.0001__double_rank_capped_16__N1_anchor_norm__std1,0.0001,double_rank_capped_16,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.0001,16,"[518, 245, 143, 102, 643, 214, 822, 391, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.1517349035780673e+18,4968.674655218588,16,8.426083684086563e-15,1.0,True,0.0
space-ga,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.0001,16,"[973, 661, 848, 871, 422, 518, 300, 234, 0, 1, 2, 3, 4, 5, 6, 7]",8,2.5359932744919514e+17,11813.463199749487,16,1.068811094759139e-14,1.0,True,0.0
space-ga,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.0001,16,"[362, 703, 848, 871, 809, 28, 987, 95, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.52727738338081e+17,3607.4175392736724,16,3.816730662335832e-15,1.0,True,0.0
space-ga,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.0001,16,"[517, 642, 860, 848, 871, 206, 434, 614, 0, 1, 2, 3, 4, 5, 6, 7]",8,4.5615696282564365e+17,5138.007828132019,16,3.4864264669565726e-15,1.0,True,0.0
space-ga,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.0001,16,"[611, 787, 848, 871, 139, 716, 394, 279, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.3169487554889203e+18,2220.4479343927624,16,2.5049053214305255e-15,1.0,True,0.0
space-ga,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.0001,16,"[322, 848, 373, 711, 824, 919, 999, 414, 0, 1, 2, 3, 4, 5, 6, 7]",8,5.6878008539555155e+17,4353.361895816259,16,6.433129261824987e-15,1.0,True,0.0
space-ga,eps0.0001__fixed_16__N1_anchor_norm__std1,0.0001,fixed_16,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.0001,16,"[518, 245, 143, 102, 643, 214, 822, 391, 0, 1, 2, 3, 4, 5, 6, 7]",8,1.1517349035780673e+18,4968.674655218588,16,8.426083684086563e-15,1.0,True,0.0
space-ga,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.001,8,"[973, 661, 848, 871, 422, 518, 300, 234]",8,7027.175231754829,7027.175231755373,8,1.2316270485308823e-14,1.0,True,0.0
space-ga,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.001,8,"[362, 703, 848, 871, 809, 28, 987, 95]",8,2091.778603442287,2091.778603442411,8,4.403623767537638e-15,1.0,True,0.0
space-ga,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,HOUSES,continuous,8,8,"[30.58986218767057, 18.205093662445414, 11.797829781657128, 6.907835427559222, 2.994068315787684, 1.65786589055431, 1.0000001015635718, 0.708378084688662]",0.001,8,"[517, 642, 860, 848, 871, 206, 434, 614]",8,4509.982523794627,4509.98252379386,8,8.47879724047786e-15,1.0,True,0.0
space-ga,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,INCOME,continuous,8,8,"[30.368525726596403, 18.34067247668861, 11.582173317127616, 7.201731332365951, 3.1018608654198374, 1.3762610361705088, 1.1893302244722124, 0.7881191646579718]",0.001,8,"[611, 787, 848, 871, 139, 716, 394, 279]",8,1483.514140007121,1483.514140006951,8,2.984587773201437e-15,1.0,True,0.0
space-ga,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,XCOORD,continuous,8,8,"[28.091929367369055, 19.991541670327585, 12.058134457656088, 7.0281352085879805, 4.981755125158386, 3.8276208715974103, 3.0276612100694593, 1.0240423124080533]",0.001,8,"[322, 848, 373, 711, 824, 919, 999, 414]",8,2735.4713949436646,2735.4713949428565,8,9.826388426984793e-15,1.0,True,0.0
space-ga,eps0.001__rank__N1_anchor_norm__std1,0.001,rank,N1_anchor_norm,True,rank_anchor,YCOORD,continuous,8,8,"[31.801459461295742, 19.873944139720027, 12.981093508403708, 7.630684499427189, 5.231315128174109, 3.2159577336613685, 2.2633180568396702, 0.5046949724330119]",0.001,8,"[518, 245, 143, 102, 643, 214, 822, 391]",8,7066.551598012362,7066.551598013695,8,8.591778578443536e-15,1.0,True,0.0
space-ga,eps0.001__rank_plus_one__N1_anchor_norm__std1,0.001,rank_plus_one,N1_anchor_norm,True,rank_anchor,POP,continuous,8,8,"[32.76157091924422, 18.330444751458042, 11.505419384494354, 6.368334237089181, 2.4153224781612352, 1.690529120317654, 1.0000205731853233, 0.45102999354235107]",0.001,9,"[973, 661, 848, 871, 422, 518, 300, 234, 0]",8,4.218956533806797e+17,6711.3531950433635,9,1.1348338207771485e-14,1.0,True,0.0
space-ga,eps0.001__rank_plus_one__N1_anchor_norm__std1,0.001,rank_plus_one,N1_anchor_norm,True,rank_anchor,EDUCATION,continuous,8,8,"[31.297016406146632, 18.256799892410616, 11.583356702114767, 7.06911826291586, 2.9143004520090825, 1.8178578326703376, 1.0000067705358837, 0.6552415340306115]",0.001,9,"[362, 703, 848, 871, 809, 28, 987, 95, 0]",8,2.3063235463863088e+17,2030.3828602137307,9,4.315054403662751e-15,1.0,True,0.0
