dataset,model,seed,anchor_rule,normalization,relative_threshold,standardize,feature,kind,raw_block_dimension,empirical_rank,singular_values,relative_rank_threshold,anchor_count,anchor_indices,pivot_rank,anchor_gram_condition_number,anchor_gram_effective_condition_number,coordinate_dimension,reconstruction_error,global_rms_scale,standardized,constant_coordinates
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P15p3,continuous,8,5,"[65.7459102484845, 11.576890796679294, 2.829968121116249, 1.0143885548493725, 0.02317722036824632, 4.593209675424416e-14, 7.921332793444291e-17, 1.9531774984925114e-18]",0.0001,5,"[344, 514, 911, 648, 769]",5,3354720.6970659173,3354720.697108867,5,3.1159676289384915e-13,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P16p2,continuous,8,8,"[32.79365535564179, 18.817557125802914, 11.451517668483937, 6.106522838022468, 2.2558303625534357, 2.210462709484335, 1.4491897683941803, 0.44834449799995174]",0.0001,8,"[867, 1012, 50, 190, 788, 296, 918, 983]",8,8268.182946802632,8268.182946799161,8,1.2227484661502897e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P18p2,continuous,8,6,"[43.54390618178212, 24.175469702134492, 9.11884392244874, 2.809925345966679, 1.0, 0.351596477507716, 6.264852877039755e-15, 6.369221585330762e-16]",0.0001,6,"[48, 1008, 685, 305, 860, 561]",6,24525.875905609846,24525.875905644843,6,5.0974316665628616e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,P27p4,continuous,8,8,"[33.61097168787799, 18.66717752843363, 12.269335584555696, 8.40088501323079, 4.610977749499329, 1.5705666370885552, 1.023185995610319, 0.2571047974738969]",0.0001,8,"[273, 810, 963, 489, 427, 337, 983, 109]",8,53228.02927859001,53228.02927853117,8,2.2235733553972124e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,H2p2,continuous,8,8,"[35.82524796045205, 17.78542475366951, 9.21709222445188, 7.876952781923233, 3.7842719925394905, 1.2143251873614527, 1.0965909239669078, 0.16881431352222093]",0.0001,8,"[52, 812, 443, 781, 346, 273, 765, 193]",8,33659.543697035544,33659.5436970413,8,1.8475851538804553e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,H8p2,continuous,8,6,"[59.11348772430683, 8.14218824664815, 4.429385194565365, 1.3868290197850384, 0.9256112714072503, 0.014826086794095677, 2.7387882458205228e-14, 2.6617787496623308e-17]",0.0001,6,"[476, 225, 372, 1022, 184, 66]",6,5966166.726593042,5966166.725808099,6,1.2945398699448497e-12,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,H10p1,continuous,8,7,"[43.862084643534374, 16.235781526940812, 7.0979860041264144, 4.696748596604781, 1.2474090690252257, 1.0000000000000018, 0.05759055530497066, 2.6242895849386443e-15]",0.0001,7,"[514, 9, 176, 983, 154, 781, 0]",7,320930.83687778434,320930.8368727184,7,2.515283971311693e-13,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,H13p1,continuous,8,8,"[33.059056483782975, 19.51124564288568, 11.249512047381552, 5.98886002960444, 5.481380548773523, 1.9708157394550434, 1.7899402047044242, 0.41482206869639765]",0.0001,8,"[331, 838, 866, 197, 124, 322, 631, 792]",8,9303.766441004798,9303.766441003214,8,1.5665481972928456e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,H18pA,continuous,8,8,"[34.08578776562416, 18.370545594867313, 11.403305445897237, 8.50962565030704, 4.739950794090216, 1.4949851554260571, 1.414213562373095, 0.21512278288988573]",0.0001,8,"[669, 190, 861, 656, 709, 211, 133, 583]",8,49028.799568494476,49028.79956839119,8,2.61331056876311e-14,1.0,True,0
house_16H,tabm_d,1,rank,N1_anchor_norm,0.0001,True,H40p4,continuous,8,7,"[26.713761725379072, 20.51608428990716, 18.064149347484623, 13.535608288102146, 6.336119115163301, 1.8190321045945421, 0.8592282369251807, 1.1089143711972138e-14]",0.0001,7,"[434, 4, 209, 388, 724, 226, 642]",7,737.5154962832409,737.5154962832308,7,1.3212924215009551e-14,1.0,True,0
phoneme,tabm_d,0,rank,N1_anchor_norm,0.0001,True,V1,continuous,8,8,"[42.94452057237997, 14.90906922374865, 8.285460278951724, 4.42739304232476, 3.7270619378478673, 1.0180701429016044, 0.7128658687018251, 0.05821877026219162]",0.0001,8,"[629, 634, 640, 891, 883, 939, 294, 492]",8,140878.54421671762,140878.5442169594,8,2.723352317769668e-14,1.0,True,0
phoneme,tabm_d,0,rank,N1_anchor_norm,0.0001,True,V2,continuous,8,8,"[36.69997274367277, 19.472666689467378, 11.526612038719842, 5.151334863368793, 4.048965988504912, 2.1714463983271926, 1.302437141463788, 0.20080224355743057]",0.0001,8,"[871, 493, 803, 640, 302, 338, 266, 421]",8,23886.31563902838,23886.315639037337,8,8.375268770672735e-15,1.0,True,0
phoneme,tabm_d,0,rank,N1_anchor_norm,0.0001,True,V3,continuous,8,8,"[33.61326939187122, 20.102882739447033, 13.585611471627104, 6.8099532959497475, 4.407945463749911, 1.8606367268621915, 1.3403432791461718, 0.31180410983524576]",0.0001,8,"[629, 854, 215, 263, 670, 604, 158, 909]",8,10127.831570967057,10127.831570965895,8,9.428996623608175e-15,1.0,True,0
phoneme,tabm_d,0,rank,N1_anchor_norm,0.0001,True,V4,continuous,8,8,"[30.880879904469378, 19.3252974357401, 12.442373253644313, 6.953826791733674, 3.248390717746869, 2.2566977368910215, 1.893875060890375, 0.6287350924127019]",0.0001,8,"[429, 274, 23, 265, 537, 139, 790, 502]",8,5444.055508519735,5444.0555085168235,8,6.548585118769444e-15,1.0,True,0
phoneme,tabm_d,0,rank,N1_anchor_norm,0.0001,True,V5,continuous,8,8,"[35.79419674848262, 14.737190208015406, 8.003637771359804, 6.626293428557487, 3.389575015452239, 2.1068716209160177, 1.0453499378946525, 0.24434867473993052]",0.0001,8,"[891, 87, 264, 424, 764, 641, 888, 628]",8,22577.541990413734,22577.541990404403,8,4.862737674418721e-14,1.0,True,0
phoneme,tabm_d,1,rank,N1_anchor_norm,0.0001,True,V1,continuous,8,8,"[42.94452057237997, 14.90906922374865, 8.285460278951724, 4.42739304232476, 3.7270619378478673, 1.0180701429016044, 0.7128658687018251, 0.05821877026219162]",0.0001,8,"[629, 634, 640, 891, 883, 939, 294, 492]",8,140878.54421671762,140878.5442169594,8,2.723352317769668e-14,1.0,True,0
phoneme,tabm_d,1,rank,N1_anchor_norm,0.0001,True,V2,continuous,8,8,"[36.69997274367277, 19.472666689467378, 11.526612038719842, 5.151334863368793, 4.048965988504912, 2.1714463983271926, 1.302437141463788, 0.20080224355743057]",0.0001,8,"[871, 493, 803, 640, 302, 338, 266, 421]",8,23886.31563902838,23886.315639037337,8,8.375268770672735e-15,1.0,True,0
phoneme,tabm_d,1,rank,N1_anchor_norm,0.0001,True,V3,continuous,8,8,"[33.61326939187122, 20.102882739447033, 13.585611471627104, 6.8099532959497475, 4.407945463749911, 1.8606367268621915, 1.3403432791461718, 0.31180410983524576]",0.0001,8,"[629, 854, 215, 263, 670, 604, 158, 909]",8,10127.831570967057,10127.831570965895,8,9.428996623608175e-15,1.0,True,0
phoneme,tabm_d,1,rank,N1_anchor_norm,0.0001,True,V4,continuous,8,8,"[30.880879904469378, 19.3252974357401, 12.442373253644313, 6.953826791733674, 3.248390717746869, 2.2566977368910215, 1.893875060890375, 0.6287350924127019]",0.0001,8,"[429, 274, 23, 265, 537, 139, 790, 502]",8,5444.055508519735,5444.0555085168235,8,6.548585118769444e-15,1.0,True,0
phoneme,tabm_d,1,rank,N1_anchor_norm,0.0001,True,V5,continuous,8,8,"[35.79419674848262, 14.737190208015406, 8.003637771359804, 6.626293428557487, 3.389575015452239, 2.1068716209160177, 1.0453499378946525, 0.24434867473993052]",0.0001,8,"[891, 87, 264, 424, 764, 641, 888, 628]",8,22577.541990413734,22577.541990404403,8,4.862737674418721e-14,1.0,True,0
