scope,dataset,model,method,seed,problem_type,n_test,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,absolute_loss_mismatch,raw_loss_mismatch,method_loss_mismatch,loss_matches_tolerance
general,puma8NH,tabm_d,Raw,1,regression,512,3.0456807850459318,3.0456807850459318,3.0456807850459318,3.0456807850459318,0.0,0.0,0.0,True
general,puma8NH,tabm_d,Raw+Gram@0.5,1,regression,512,3.0456807850459318,3.0456807850459318,3.0450538112981707,3.0450538112981707,0.0,0.0,0.0,True
general,puma8NH,tabm_d,Raw+Gram@0.75,1,regression,512,3.0456807850459318,3.0456807850459318,3.055159764014454,3.055159764014454,0.0,0.0,0.0,True
general,puma8NH,tabm_d,PureGram,1,regression,512,3.0456807850459318,3.0456807850459318,3.0721363159540815,3.0721363159540815,0.0,0.0,0.0,True
general,puma8NH,tabm_d,GuardedGram-G2-g0p0-t01,1,regression,512,3.0456807850459318,3.0456807850459318,3.0450538112981707,3.0450538112981707,0.0,0.0,0.0,True
general,puma8NH,tabm_d,SafeGram-t01,1,regression,512,3.0456807850459318,3.0456807850459318,3.0418869364179035,3.0418869364179035,0.0,0.0,0.0,True
general,puma8NH,tabm_d,SafeRankGram-t01,1,regression,512,3.0456807850459318,3.0456807850459318,3.03396751278606,3.03396751278606,0.0,0.0,0.0,True
general,puma8NH,tabm_d,BlockGuard-Greedy-t01,1,regression,512,3.0456807850459318,3.0456807850459318,3.0490334452453705,3.0490334452453705,0.0,0.0,0.0,True
general,puma8NH,tabm_d,Raw,2,regression,512,3.0416591934840724,3.0416591934840724,3.0416591934840724,3.0416591934840724,0.0,0.0,0.0,True
general,puma8NH,tabm_d,Raw+Gram@0.5,2,regression,512,3.0416591934840724,3.0416591934840724,3.040868370656525,3.040868370656525,0.0,0.0,0.0,True
general,puma8NH,tabm_d,Raw+Gram@0.75,2,regression,512,3.0416591934840724,3.0416591934840724,3.0500579855957737,3.0500579855957737,0.0,0.0,0.0,True
general,puma8NH,tabm_d,PureGram,2,regression,512,3.0416591934840724,3.0416591934840724,3.0655743174443377,3.0655743174443377,0.0,0.0,0.0,True
general,puma8NH,tabm_d,GuardedGram-G2-g0p0-t01,2,regression,512,3.0416591934840724,3.0416591934840724,3.040868370656525,3.040868370656525,0.0,0.0,0.0,True
general,puma8NH,tabm_d,SafeGram-t01,2,regression,512,3.0416591934840724,3.0416591934840724,3.038062884843314,3.038062884843314,0.0,0.0,0.0,True
general,puma8NH,tabm_d,SafeRankGram-t01,2,regression,512,3.0416591934840724,3.0416591934840724,3.0309305396346145,3.0309305396346145,0.0,0.0,0.0,True
general,puma8NH,tabm_d,BlockGuard-Greedy-t01,2,regression,512,3.0416591934840724,3.0416591934840724,3.0578902605503595,3.0578902605503595,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw,0,regression,512,3.109447903444226,3.109447903444226,3.109447903444226,3.109447903444226,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw+Gram@0.5,0,regression,512,3.109447903444226,3.109447903444226,3.0984301979698503,3.0984301979698503,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw+Gram@0.75,0,regression,512,3.109447903444226,3.109447903444226,3.102543063479853,3.102543063479853,0.0,0.0,0.0,True
general,puma8NH,catboost,PureGram,0,regression,512,3.109447903444226,3.109447903444226,3.1130497265575654,3.1130497265575654,0.0,0.0,0.0,True
general,puma8NH,catboost,GuardedGram-G2-g0p0-t01,0,regression,512,3.109447903444226,3.109447903444226,3.102543063479853,3.102543063479853,0.0,0.0,0.0,True
general,puma8NH,catboost,SafeGram-t01,0,regression,512,3.109447903444226,3.109447903444226,3.1130497265575654,3.1130497265575654,0.0,0.0,0.0,True
general,puma8NH,catboost,SafeRankGram-t01,0,regression,512,3.109447903444226,3.109447903444226,3.1087723256464264,3.1087723256464264,0.0,0.0,0.0,True
general,puma8NH,catboost,BlockGuard-Greedy-t01,0,regression,512,3.109447903444226,3.109447903444226,3.1130497265575654,3.1130497265575654,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw,1,regression,512,3.1168693019940323,3.1168693019940323,3.1168693019940323,3.1168693019940323,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw+Gram@0.5,1,regression,512,3.1168693019940323,3.1168693019940323,3.1047719570261405,3.1047719570261405,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw+Gram@0.75,1,regression,512,3.1168693019940323,3.1168693019940323,3.1082601729791444,3.1082601729791444,0.0,0.0,0.0,True
general,puma8NH,catboost,PureGram,1,regression,512,3.1168693019940323,3.1168693019940323,3.118090828179102,3.118090828179102,0.0,0.0,0.0,True
general,puma8NH,catboost,GuardedGram-G2-g0p0-t01,1,regression,512,3.1168693019940323,3.1168693019940323,3.1082601729791444,3.1082601729791444,0.0,0.0,0.0,True
general,puma8NH,catboost,SafeGram-t01,1,regression,512,3.1168693019940323,3.1168693019940323,3.1047719570261405,3.1047719570261405,0.0,0.0,0.0,True
general,puma8NH,catboost,SafeRankGram-t01,1,regression,512,3.1168693019940323,3.1168693019940323,3.081552198099795,3.081552198099795,0.0,0.0,0.0,True
general,puma8NH,catboost,BlockGuard-Greedy-t01,1,regression,512,3.1168693019940323,3.1168693019940323,3.118090828179102,3.118090828179102,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw,2,regression,512,3.1337796933600504,3.1337796933600504,3.1337796933600504,3.1337796933600504,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw+Gram@0.5,2,regression,512,3.1337796933600504,3.1337796933600504,3.1035319804218444,3.1035319804218444,0.0,0.0,0.0,True
general,puma8NH,catboost,Raw+Gram@0.75,2,regression,512,3.1337796933600504,3.1337796933600504,3.097028441566831,3.097028441566831,0.0,0.0,0.0,True
general,puma8NH,catboost,PureGram,2,regression,512,3.1337796933600504,3.1337796933600504,3.096330731069707,3.096330731069707,0.0,0.0,0.0,True
general,puma8NH,catboost,GuardedGram-G2-g0p0-t01,2,regression,512,3.1337796933600504,3.1337796933600504,3.097028441566831,3.097028441566831,0.0,0.0,0.0,True
general,puma8NH,catboost,SafeGram-t01,2,regression,512,3.1337796933600504,3.1337796933600504,3.096330731069707,3.096330731069707,0.0,0.0,0.0,True
general,puma8NH,catboost,SafeRankGram-t01,2,regression,512,3.1337796933600504,3.1337796933600504,3.104129639321758,3.104129639321758,0.0,0.0,0.0,True
general,puma8NH,catboost,BlockGuard-Greedy-t01,2,regression,512,3.1337796933600504,3.1337796933600504,3.096330731069707,3.096330731069707,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw,0,regression,512,2.9751541987847716,2.9751541987847716,2.9751541987847716,2.9751541987847716,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw+Gram@0.5,0,regression,512,2.9751541987847716,2.9751541987847716,2.9696903369566714,2.9696903369566714,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw+Gram@0.75,0,regression,512,2.9751541987847716,2.9751541987847716,2.969182707891094,2.969182707891094,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,PureGram,0,regression,512,2.9751541987847716,2.9751541987847716,2.9701597008005933,2.9701597008005933,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,GuardedGram-G2-g0p0-t01,0,regression,512,2.9751541987847716,2.9751541987847716,2.969182707891094,2.969182707891094,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,SafeGram-t01,0,regression,512,2.9751541987847716,2.9751541987847716,2.9716818271784895,2.9716818271784895,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,SafeRankGram-t01,0,regression,512,2.9751541987847716,2.9751541987847716,2.969296754761672,2.969296754761672,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,BlockGuard-Greedy-t01,0,regression,512,2.9751541987847716,2.9751541987847716,2.9754767011871786,2.9754767011871786,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw,1,regression,512,2.9751541987847716,2.9751541987847716,2.9751541987847716,2.9751541987847716,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw+Gram@0.5,1,regression,512,2.9751541987847716,2.9751541987847716,2.9696903369566714,2.9696903369566714,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw+Gram@0.75,1,regression,512,2.9751541987847716,2.9751541987847716,2.969182707891094,2.969182707891094,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,PureGram,1,regression,512,2.9751541987847716,2.9751541987847716,2.9701597008005933,2.9701597008005933,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,GuardedGram-G2-g0p0-t01,1,regression,512,2.9751541987847716,2.9751541987847716,2.969182707891094,2.969182707891094,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,SafeGram-t01,1,regression,512,2.9751541987847716,2.9751541987847716,2.9716818271784895,2.9716818271784895,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,SafeRankGram-t01,1,regression,512,2.9751541987847716,2.9751541987847716,2.969296754761672,2.969296754761672,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,BlockGuard-Greedy-t01,1,regression,512,2.9751541987847716,2.9751541987847716,2.9754767011871786,2.9754767011871786,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw,2,regression,512,2.9751541987847716,2.9751541987847716,2.9751541987847716,2.9751541987847716,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw+Gram@0.5,2,regression,512,2.9751541987847716,2.9751541987847716,2.9696903369566714,2.9696903369566714,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,Raw+Gram@0.75,2,regression,512,2.9751541987847716,2.9751541987847716,2.969182707891094,2.969182707891094,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,PureGram,2,regression,512,2.9751541987847716,2.9751541987847716,2.9701597008005933,2.9701597008005933,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,GuardedGram-G2-g0p0-t01,2,regression,512,2.9751541987847716,2.9751541987847716,2.969182707891094,2.969182707891094,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,SafeGram-t01,2,regression,512,2.9751541987847716,2.9751541987847716,2.9716818271784895,2.9716818271784895,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,SafeRankGram-t01,2,regression,512,2.9751541987847716,2.9751541987847716,2.969296754761672,2.969296754761672,0.0,0.0,0.0,True
general,puma8NH,tabicl_v2,BlockGuard-Greedy-t01,2,regression,512,2.9751541987847716,2.9751541987847716,2.9754767011871786,2.9754767011871786,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw,0,regression,512,2.9676412721520227,2.9676412721520227,2.9676412721520227,2.9676412721520227,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw+Gram@0.5,0,regression,512,2.9676412721520227,2.9676412721520227,2.980063669741334,2.980063669741334,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw+Gram@0.75,0,regression,512,2.9676412721520227,2.9676412721520227,2.9893117618076275,2.9893117618076275,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,PureGram,0,regression,512,2.9676412721520227,2.9676412721520227,3.0005608553601175,3.0005608553601175,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,GuardedGram-G2-g0p0-t01,0,regression,512,2.9676412721520227,2.9676412721520227,2.9893117618076275,2.9893117618076275,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,SafeGram-t01,0,regression,512,2.9676412721520227,2.9676412721520227,2.980063669741334,2.980063669741334,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,SafeRankGram-t01,0,regression,512,2.9676412721520227,2.9676412721520227,2.967377867251186,2.967377867251186,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,BlockGuard-Greedy-t01,0,regression,512,2.9676412721520227,2.9676412721520227,3.0005608553601175,3.0005608553601175,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw,1,regression,512,2.9643294615485285,2.9643294615485285,2.9643294615485285,2.9643294615485285,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw+Gram@0.5,1,regression,512,2.9643294615485285,2.9643294615485285,2.9604297736295693,2.9604297736295693,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw+Gram@0.75,1,regression,512,2.9643294615485285,2.9643294615485285,2.95964769972035,2.95964769972035,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,PureGram,1,regression,512,2.9643294615485285,2.9643294615485285,2.9596451668361494,2.9596451668361494,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,GuardedGram-G2-g0p0-t01,1,regression,512,2.9643294615485285,2.9643294615485285,2.95964769972035,2.95964769972035,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,SafeGram-t01,1,regression,512,2.9643294615485285,2.9643294615485285,2.9604297736295693,2.9604297736295693,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,SafeRankGram-t01,1,regression,512,2.9643294615485285,2.9643294615485285,2.9706658501648717,2.9706658501648717,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,BlockGuard-Greedy-t01,1,regression,512,2.9643294615485285,2.9643294615485285,2.9596451668361494,2.9596451668361494,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw,2,regression,512,2.9421956933706173,2.9421956933706173,2.9421956933706173,2.9421956933706173,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw+Gram@0.5,2,regression,512,2.9421956933706173,2.9421956933706173,2.951547376497404,2.951547376497404,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,Raw+Gram@0.75,2,regression,512,2.9421956933706173,2.9421956933706173,2.9582786549374944,2.9582786549374944,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,PureGram,2,regression,512,2.9421956933706173,2.9421956933706173,2.966368419796991,2.966368419796991,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,GuardedGram-G2-g0p0-t01,2,regression,512,2.9421956933706173,2.9421956933706173,2.9582786549374944,2.9582786549374944,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,SafeGram-t01,2,regression,512,2.9421956933706173,2.9421956933706173,2.951547376497404,2.951547376497404,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,SafeRankGram-t01,2,regression,512,2.9421956933706173,2.9421956933706173,2.9776833177842366,2.9776833177842366,0.0,0.0,0.0,True
general,puma8NH,tabpfn_2_6,BlockGuard-Greedy-t01,2,regression,512,2.9421956933706173,2.9421956933706173,2.966368419796991,2.966368419796991,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw,0,regression,512,0.09324984849553618,0.09324984849553618,0.09324984849553618,0.09324984849553618,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw+Gram@0.5,0,regression,512,0.09324984849553618,0.09324984849553618,0.09139989900276221,0.09139989900276221,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw+Gram@0.75,0,regression,512,0.09324984849553618,0.09324984849553618,0.09278580529370373,0.09278580529370373,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,PureGram,0,regression,512,0.09324984849553618,0.09324984849553618,0.09564784425198937,0.09564784425198937,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,GuardedGram-G2-g0p0-t01,0,regression,512,0.09324984849553618,0.09324984849553618,0.09139989900276221,0.09139989900276221,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,SafeGram-t01,0,regression,512,0.09324984849553618,0.09324984849553618,0.09155718284872529,0.09155718284872529,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,SafeRankGram-t01,0,regression,512,0.09324984849553618,0.09324984849553618,0.09324984849553618,0.09324984849553618,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,BlockGuard-Greedy-t01,0,regression,512,0.09324984849553618,0.09324984849553618,0.10238634301487508,0.10238634301487508,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw,1,regression,512,0.09300208373563969,0.09300208373563969,0.09300208373563969,0.09300208373563969,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw+Gram@0.5,1,regression,512,0.09300208373563969,0.09300208373563969,0.09081660998913824,0.09081660998913824,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw+Gram@0.75,1,regression,512,0.09300208373563969,0.09300208373563969,0.09163670804171062,0.09163670804171062,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,PureGram,1,regression,512,0.09300208373563969,0.09300208373563969,0.09370474510473341,0.09370474510473341,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,GuardedGram-G2-g0p0-t01,1,regression,512,0.09300208373563969,0.09300208373563969,0.09081660998913824,0.09081660998913824,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,SafeGram-t01,1,regression,512,0.09300208373563969,0.09300208373563969,0.09300208373563969,0.09300208373563969,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,SafeRankGram-t01,1,regression,512,0.09300208373563969,0.09300208373563969,0.09146454245416061,0.09146454245416061,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,BlockGuard-Greedy-t01,1,regression,512,0.09300208373563969,0.09300208373563969,0.09300208373563969,0.09300208373563969,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw,2,regression,512,0.09508942484795262,0.09508942484795262,0.09508942484795262,0.09508942484795262,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw+Gram@0.5,2,regression,512,0.09508942484795262,0.09508942484795262,0.09340280315637081,0.09340280315637081,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,Raw+Gram@0.75,2,regression,512,0.09508942484795262,0.09508942484795262,0.09448875343134061,0.09448875343134061,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,PureGram,2,regression,512,0.09508942484795262,0.09508942484795262,0.09682026835530076,0.09682026835530076,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,GuardedGram-G2-g0p0-t01,2,regression,512,0.09508942484795262,0.09508942484795262,0.09448875343134061,0.09448875343134061,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,SafeGram-t01,2,regression,512,0.09508942484795262,0.09508942484795262,0.09360577814307015,0.09360577814307015,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,SafeRankGram-t01,2,regression,512,0.09508942484795262,0.09508942484795262,0.09304822970208498,0.09304822970208498,0.0,0.0,0.0,True
general,bank32nh,controlled_mlp,BlockGuard-Greedy-t01,2,regression,512,0.09508942484795262,0.09508942484795262,0.09956246014006045,0.09956246014006045,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw,0,regression,512,0.08920089132286257,0.08920089132286257,0.08920089132286257,0.08920089132286257,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw+Gram@0.5,0,regression,512,0.08920089132286257,0.08920089132286257,0.08948037144023342,0.08948037144023342,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw+Gram@0.75,0,regression,512,0.08920089132286257,0.08920089132286257,0.09006220999820219,0.09006220999820219,0.0,0.0,0.0,True
general,bank32nh,tabm_d,PureGram,0,regression,512,0.08920089132286257,0.08920089132286257,0.09093219292854512,0.09093219292854512,0.0,0.0,0.0,True
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,0,regression,512,0.08920089132286257,0.08920089132286257,0.08948037144023342,0.08948037144023342,0.0,0.0,0.0,True
general,bank32nh,tabm_d,SafeGram-t01,0,regression,512,0.08920089132286257,0.08920089132286257,0.08920089132286257,0.08920089132286257,0.0,0.0,0.0,True
general,bank32nh,tabm_d,SafeRankGram-t01,0,regression,512,0.08920089132286257,0.08920089132286257,0.08875021162751809,0.08875021162751809,0.0,0.0,0.0,True
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,0,regression,512,0.08920089132286257,0.08920089132286257,0.092054857969377,0.092054857969377,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw,1,regression,512,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw+Gram@0.5,1,regression,512,0.08905161140802499,0.08905161140802499,0.08916466268797718,0.08916466268797718,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw+Gram@0.75,1,regression,512,0.08905161140802499,0.08905161140802499,0.0897371044777794,0.0897371044777794,0.0,0.0,0.0,True
general,bank32nh,tabm_d,PureGram,1,regression,512,0.08905161140802499,0.08905161140802499,0.0906461075120319,0.0906461075120319,0.0,0.0,0.0,True
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,1,regression,512,0.08905161140802499,0.08905161140802499,0.08916466268797718,0.08916466268797718,0.0,0.0,0.0,True
general,bank32nh,tabm_d,SafeGram-t01,1,regression,512,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.0,0.0,0.0,True
general,bank32nh,tabm_d,SafeRankGram-t01,1,regression,512,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.08905161140802499,0.0,0.0,0.0,True
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,1,regression,512,0.08905161140802499,0.08905161140802499,0.09015591917481974,0.09015591917481974,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw,2,regression,512,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw+Gram@0.5,2,regression,512,0.08847351722211033,0.08847351722211033,0.08853147552260922,0.08853147552260922,0.0,0.0,0.0,True
general,bank32nh,tabm_d,Raw+Gram@0.75,2,regression,512,0.08847351722211033,0.08847351722211033,0.08923119719669183,0.08923119719669183,0.0,0.0,0.0,True
general,bank32nh,tabm_d,PureGram,2,regression,512,0.08847351722211033,0.08847351722211033,0.09036644422503327,0.09036644422503327,0.0,0.0,0.0,True
general,bank32nh,tabm_d,GuardedGram-G2-g0p0-t01,2,regression,512,0.08847351722211033,0.08847351722211033,0.08853147552260922,0.08853147552260922,0.0,0.0,0.0,True
general,bank32nh,tabm_d,SafeGram-t01,2,regression,512,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.0,0.0,0.0,True
general,bank32nh,tabm_d,SafeRankGram-t01,2,regression,512,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.08847351722211033,0.0,0.0,0.0,True
general,bank32nh,tabm_d,BlockGuard-Greedy-t01,2,regression,512,0.08847351722211033,0.08847351722211033,0.0897757427129162,0.0897757427129162,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw,0,regression,512,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw+Gram@0.5,0,regression,512,0.08575676191945138,0.08575676191945138,0.08603870105404159,0.08603870105404159,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw+Gram@0.75,0,regression,512,0.08575676191945138,0.08575676191945138,0.08644916624207355,0.08644916624207355,0.0,0.0,0.0,True
general,bank32nh,catboost,PureGram,0,regression,512,0.08575676191945138,0.08575676191945138,0.08703627690433914,0.08703627690433914,0.0,0.0,0.0,True
general,bank32nh,catboost,GuardedGram-G2-g0p0-t01,0,regression,512,0.08575676191945138,0.08575676191945138,0.08644916624207355,0.08644916624207355,0.0,0.0,0.0,True
general,bank32nh,catboost,SafeGram-t01,0,regression,512,0.08575676191945138,0.08575676191945138,0.08580741636199055,0.08580741636199055,0.0,0.0,0.0,True
general,bank32nh,catboost,SafeRankGram-t01,0,regression,512,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.0,0.0,0.0,True
general,bank32nh,catboost,BlockGuard-Greedy-t01,0,regression,512,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.08575676191945138,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw,1,regression,512,0.08620900608671403,0.08620900608671403,0.08620900608671403,0.08620900608671403,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw+Gram@0.5,1,regression,512,0.08620900608671403,0.08620900608671403,0.08674446588899315,0.08674446588899315,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw+Gram@0.75,1,regression,512,0.08620900608671403,0.08620900608671403,0.08729899899868536,0.08729899899868536,0.0,0.0,0.0,True
general,bank32nh,catboost,PureGram,1,regression,512,0.08620900608671403,0.08620900608671403,0.08804033235897937,0.08804033235897937,0.0,0.0,0.0,True
general,bank32nh,catboost,GuardedGram-G2-g0p0-t01,1,regression,512,0.08620900608671403,0.08620900608671403,0.08729899899868536,0.08729899899868536,0.0,0.0,0.0,True
general,bank32nh,catboost,SafeGram-t01,1,regression,512,0.08620900608671403,0.08620900608671403,0.08674446588899315,0.08674446588899315,0.0,0.0,0.0,True
general,bank32nh,catboost,SafeRankGram-t01,1,regression,512,0.08620900608671403,0.08620900608671403,0.0861850125124324,0.0861850125124324,0.0,0.0,0.0,True
general,bank32nh,catboost,BlockGuard-Greedy-t01,1,regression,512,0.08620900608671403,0.08620900608671403,0.08620900608671403,0.08620900608671403,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw,2,regression,512,0.08646662421305393,0.08646662421305393,0.08646662421305393,0.08646662421305393,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw+Gram@0.5,2,regression,512,0.08646662421305393,0.08646662421305393,0.08658507540629692,0.08658507540629692,0.0,0.0,0.0,True
general,bank32nh,catboost,Raw+Gram@0.75,2,regression,512,0.08646662421305393,0.08646662421305393,0.08697987157652069,0.08697987157652069,0.0,0.0,0.0,True
general,bank32nh,catboost,PureGram,2,regression,512,0.08646662421305393,0.08646662421305393,0.08759491971543591,0.08759491971543591,0.0,0.0,0.0,True
general,bank32nh,catboost,GuardedGram-G2-g0p0-t01,2,regression,512,0.08646662421305393,0.08646662421305393,0.08697987157652069,0.08697987157652069,0.0,0.0,0.0,True
general,bank32nh,catboost,SafeGram-t01,2,regression,512,0.08646662421305393,0.08646662421305393,0.08641355004217764,0.08641355004217764,0.0,0.0,0.0,True
general,bank32nh,catboost,SafeRankGram-t01,2,regression,512,0.08646662421305393,0.08646662421305393,0.08646662421305393,0.08646662421305393,0.0,0.0,0.0,True
general,bank32nh,catboost,BlockGuard-Greedy-t01,2,regression,512,0.08646662421305393,0.08646662421305393,0.08646662421305393,0.08646662421305393,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,Raw,0,regression,512,0.08440214470960954,0.08440214470960954,0.08440214470960954,0.08440214470960954,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,Raw+Gram@0.5,0,regression,512,0.08440214470960954,0.08440214470960954,0.08445559881662947,0.08445559881662947,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,Raw+Gram@0.75,0,regression,512,0.08440214470960954,0.08440214470960954,0.08492202018568804,0.08492202018568804,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,PureGram,0,regression,512,0.08440214470960954,0.08440214470960954,0.08567619097912857,0.08567619097912857,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,GuardedGram-G2-g0p0-t01,0,regression,512,0.08440214470960954,0.08440214470960954,0.08492202018568804,0.08492202018568804,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,SafeGram-t01,0,regression,512,0.08440214470960954,0.08440214470960954,0.08567619097912857,0.08567619097912857,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,SafeRankGram-t01,0,regression,512,0.08440214470960954,0.08440214470960954,0.08459021170326635,0.08459021170326635,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,BlockGuard-Greedy-t01,0,regression,512,0.08440214470960954,0.08440214470960954,0.08567619097912857,0.08567619097912857,0.0,0.0,0.0,True
general,bank32nh,tabicl_v2,Raw,1,regression,512,0.08440214470960954,0.08440214470960954,0.08440214470960954,0.08440214470960954,0.0,0.0,0.0,True
