scope,dataset,model,method,seeds,C_A_mean_per_seed_C,C_B_median_per_seed_C,C_C_ratio_of_mean_losses,C_D_ratio_of_median_losses,reported_unit_C,reported_raw_task_error,reported_method_task_error,displayed_loss_delta,reported_C_matches,apparent_sign_mismatch,diagnosis
general,mozilla4,catboost,SafeGram-t01,3,-0.0010482959664681296,-0.0008194505688220011,-0.001048353165146123,-0.00026138241150798643,-0.000819450568822,0.189461758060953,0.1893458660469565,-0.00011589201399650473,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,catboost,SafeRankGram-t01,3,7.713994147200071e-05,-0.001125507056899298,7.760588420683053e-05,-0.0001134670204069733,-0.0011255070568992,0.189461758060953,0.1894114489317301,-5.030912922290853e-05,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,catboost,BlockGuard-Greedy-t01,3,0.00808851347764815,0.008328501824324656,0.008088166301566845,0.008259284667180204,0.0083285018243246,0.189461758060953,0.193123768556332,0.003662010495379009,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,Raw,3,0.0,0.0,0.0,0.0,0.0,0.2036058693151436,0.2036058693151436,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,Raw+Gram@0.5,3,-0.0001473263695502298,-0.0001473263695502298,-0.0001473263695502298,-0.0001473263695502298,-0.0001473263695502,0.2036058693151436,0.2035426313919386,-6.323792320500621e-05,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,Raw+Gram@0.75,3,0.003924171246836761,0.003924171246836761,0.003924171246836761,0.003924171246836761,0.0039241712468367,0.2036058693151436,0.205290268657286,0.0016843993421424008,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,PureGram,3,0.013959092029890511,0.013959092029890511,0.013959092029890511,0.013959092029890511,0.0139590920298905,0.2036058693151436,0.2095976275624441,0.005991758247300499,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,GuardedGram-G2-g0p0-t01,3,0.003924171246836761,0.003924171246836761,0.003924171246836761,0.003924171246836761,0.0039241712468367,0.2036058693151436,0.205290268657286,0.0016843993421424008,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,SafeGram-t01,3,0.0012098395025787671,-0.0001473263695502298,0.001209839502578767,-0.0001473263695502298,-0.0001473263695502,0.2036058693151436,0.2035426313919386,-6.323792320500621e-05,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,SafeRankGram-t01,3,0.007937308322692294,0.007937308322692294,0.007937308322692294,0.007937308322692294,0.0079373083226922,0.2036058693151436,0.2070128554215481,0.003406986106404497,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabicl_v2,BlockGuard-Greedy-t01,3,0.013959092029890511,0.013959092029890511,0.013959092029890511,0.013959092029890511,0.0139590920298905,0.2036058693151436,0.2095976275624441,0.005991758247300499,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,Raw,3,0.0,0.0,0.0,0.0,0.0,0.1797911116664681,0.1797911116664681,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,Raw+Gram@0.5,3,-0.00925720941966645,8.838903201330354e-05,-0.008996751049104473,8.838903201330354e-05,8.838903201330354e-05,0.1797911116664681,0.1798311564693698,4.004480290170642e-05,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,Raw+Gram@0.75,3,-0.008230326541157662,0.0029499469329000673,-0.00789808734775293,0.0029499469329000673,0.0029499469329,0.1797911116664681,0.1811275901956238,0.0013364785291556935,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,PureGram,3,-0.005364089453616844,0.007618179877650148,-0.00496328134427856,0.007618179877650148,0.0076181798776501,0.1797911116664681,0.1832425411563255,0.0034514294898573827,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,GuardedGram-G2-g0p0-t01,3,-0.008230326541157662,0.0029499469329000673,-0.00789808734775293,0.0029499469329000673,0.0029499469329,0.1797911116664681,0.1811275901956238,0.0013364785291556935,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,SafeGram-t01,3,-0.005364089453616844,0.007618179877650148,-0.00496328134427856,0.007618179877650148,0.0076181798776501,0.1797911116664681,0.1832425411563255,0.0034514294898573827,B: median of per-seed C,False,NO APPARENT MISMATCH
general,mozilla4,tabpfn_2_6,SafeRankGram-t01,3,-0.00927245999605975,-0.01197528007225206,-0.009082557277629176,0.004522840358581413,-0.011975280072252,0.1797911116664681,0.181840192266064,0.0020490805995958816,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,mozilla4,tabpfn_2_6,BlockGuard-Greedy-t01,3,-0.005364089453616844,0.007618179877650148,-0.00496328134427856,0.007618179877650148,0.0076181798776501,0.1797911116664681,0.1832425411563255,0.0034514294898573827,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,Raw,3,0.0,0.0,0.0,0.0,0.0,0.9825998145996574,0.9825998145996574,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,Raw+Gram@0.5,3,0.0028354189380801064,0.0026159633970454723,0.0028374228972873547,0.0026159633970454723,0.0026159633970454,0.9825998145996574,0.9914713691149052,0.008871554515247793,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,Raw+Gram@0.75,3,0.0087920454546987,0.009587127302293599,0.00879487793567303,0.008613872452018166,0.0095871273022935,0.9825998145996574,1.0118121648686933,0.029212350269035903,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,PureGram,3,0.017566619907409764,0.01909650294062029,0.01757014321161294,0.01712905017363459,0.0190965029406202,0.9825998145996574,1.0406898102706368,0.05808999567097939,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,GuardedGram-G2-g0p0-t01,3,0.0087920454546987,0.009587127302293599,0.00879487793567303,0.008613872452018166,0.0095871273022935,0.9825998145996574,1.0118121648686933,0.029212350269035903,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,SafeGram-t01,3,0.0028354189380801064,0.0026159633970454723,0.0028374228972873547,0.0026159633970454723,0.0026159633970454,0.9825998145996574,0.9914713691149052,0.008871554515247793,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,SafeRankGram-t01,3,0.0016617323212559211,0.001205002448548192,0.0016642058422271443,0.0029389672732194685,0.0012050024485481,0.9825998145996574,0.9925667768332816,0.009966962233624255,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,controlled_mlp,BlockGuard-Greedy-t01,3,0.006215809241184905,0.00834385022915162,0.0062156994285035155,0.0063548302678465615,0.0083438502291516,0.9825998145996574,1.0041510424264766,0.021551227826819175,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,Raw,3,0.0,0.0,0.0,0.0,0.0,1.0377689646176242,1.0377689646176242,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,Raw+Gram@0.5,3,-0.002862817005042473,-0.0027031843224539624,-0.0028544626382820465,-0.004210645239125342,-0.0027031843224539,1.0377689646176242,1.023721640218899,-0.014047324398725136,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,Raw+Gram@0.75,3,-0.0032845613429425577,-0.002850378525225012,-0.003273998747447944,-0.005496790882958992,-0.002850378525225,1.0377689646176242,1.0194308714514286,-0.018338093166195613,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,PureGram,3,-0.003025978893042192,-0.0021910229624748437,-0.003014549093975855,-0.005839725097503083,-0.0021910229624748,1.0377689646176242,1.018286793077321,-0.019482171540303295,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,GuardedGram-G2-g0p0-t01,3,-0.0032845613429425577,-0.002850378525225012,-0.003273998747447944,-0.005496790882958992,-0.002850378525225,1.0377689646176242,1.0194308714514286,-0.018338093166195613,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,SafeGram-t01,3,-0.003131322657838239,-0.002850378525225012,-0.003119727147196021,-0.005496790882958992,-0.002850378525225,1.0377689646176242,1.0194308714514286,-0.018338093166195613,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,SafeRankGram-t01,3,-0.012637041012055414,-0.013984277749503768,-0.012615340963380144,-0.016029482579458645,-0.0139842777495037,1.0377689646176242,0.9842922813660712,-0.05347668325155308,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabm_d,BlockGuard-Greedy-t01,3,-0.003025978893042192,-0.0021910229624748437,-0.003014549093975855,-0.005839725097503083,-0.0021910229624748,1.0377689646176242,1.018286793077321,-0.019482171540303295,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,Raw,3,0.0,0.0,0.0,0.0,0.0,1.052750588487655,1.052750588487655,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,Raw+Gram@0.5,3,-0.002673421650925297,-0.0020894433249447992,-0.002672743965346417,-0.0020894433249447992,-0.0020894433249447,1.052750588487655,1.0458112051766713,-0.006939383310983649,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,Raw+Gram@0.75,3,-0.003368637072736834,-0.0024631510563672835,-0.0033676509298157264,-0.0024631510563672835,-0.0024631510563672,1.052750588487655,1.044570060626992,-0.008180527860662812,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,PureGram,3,-0.0036315242672902708,-0.0023867544610550015,-0.0036302518899836767,-0.0023867544610550015,-0.002386754461055,1.052750588487655,1.0448237862256704,-0.0079268022619845,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,GuardedGram-G2-g0p0-t01,3,-0.003368637072736834,-0.0024631510563672835,-0.0033676509298157264,-0.0024631510563672835,-0.0024631510563672,1.052750588487655,1.044570060626992,-0.008180527860662812,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,SafeGram-t01,3,-0.0036315242672902708,-0.0023867544610550015,-0.0036302518899836767,-0.0023867544610550015,-0.002386754461055,1.052750588487655,1.0448237862256704,-0.0079268022619845,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,SafeRankGram-t01,3,-0.004015348534408499,-0.003804930528505453,-0.004015501227434243,-0.004251568288471112,-0.0038049305285054,1.052750588487655,1.0386304342464274,-0.014120154241227478,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,catboost,BlockGuard-Greedy-t01,3,-0.0036315242672902708,-0.0023867544610550015,-0.0036302518899836767,-0.0023867544610550015,-0.002386754461055,1.052750588487655,1.0448237862256704,-0.0079268022619845,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,Raw,3,0.0,0.0,0.0,0.0,0.0,0.9847244247204872,0.9847244247204872,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,Raw+Gram@0.5,3,9.001890507494807e-05,9.001890507494807e-05,9.001890507494807e-05,9.001890507494807e-05,9.001890507494807e-05,0.9847244247204872,0.9850295158805532,0.0003050911600660511,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,Raw+Gram@0.75,3,0.0006032534890370024,0.0006032534890370024,0.0006032534890369697,0.0006032534890370024,0.000603253489037,0.9847244247204872,0.9867689653270516,0.002044540606564449,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,PureGram,3,0.0014267770946350912,0.0014267770946350912,0.001426777094635124,0.0014267770946350912,0.001426777094635,0.9847244247204872,0.9895600431785818,0.004835618458094659,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,GuardedGram-G2-g0p0-t01,3,0.0006032534890370024,0.0006032534890370024,0.0006032534890369697,0.0006032534890370024,0.000603253489037,0.9847244247204872,0.9867689653270516,0.002044540606564449,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,SafeGram-t01,3,0.0014267770946350912,0.0014267770946350912,0.001426777094635124,0.0014267770946350912,0.001426777094635,0.9847244247204872,0.9895600431785818,0.004835618458094659,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,SafeRankGram-t01,3,-0.001568858310412428,-0.001568858310412428,-0.001568858310412428,-0.001568858310412428,-0.0015688583104124,0.9847244247204872,0.9794072660469344,-0.005317158673552758,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabicl_v2,BlockGuard-Greedy-t01,3,0.0014267770946350912,0.0014267770946350912,0.001426777094635124,0.0014267770946350912,0.001426777094635,0.9847244247204872,0.9895600431785818,0.004835618458094659,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,Raw,3,0.0,0.0,0.0,0.0,0.0,0.9646361826974532,0.9646361826974532,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,Raw+Gram@0.5,3,5.616652263440824e-05,2.669225462146072e-05,5.6909192100495836e-05,0.0002321211708546392,2.669225462146072e-05,0.9646361826974532,0.9654275483216906,0.0007913656242374278,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,Raw+Gram@0.75,3,0.0008562766451886533,0.0009419393804199582,0.0008574766822882999,0.0009419393804199582,0.0009419393804199,0.9646361826974532,0.9678475159982264,0.003211333300773167,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,PureGram,3,0.0021657693850898802,0.002452007753409835,0.0021674807407465486,0.002452007753409835,0.0024520077534098,0.9646361826974532,0.9729957590310896,0.008359576333636376,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,GuardedGram-G2-g0p0-t01,3,0.0008562766451886533,0.0009419393804199582,0.0008574766822882999,0.0009419393804199582,0.0009419393804199,0.9646361826974532,0.9678475159982264,0.003211333300773167,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,SafeGram-t01,3,0.0015310600651826968,0.002452007753409835,0.0015321305424200085,0.0016033454006667007,0.0024520077534098,0.9646361826974532,0.9701024330579666,0.005466250360513403,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,SafeRankGram-t01,3,0.0019549828811365835,0.0021701473870451658,0.001955555348940595,0.0020243629649153417,0.0021701473870451,0.9646361826974532,0.971537799019287,0.006901616321833837,B: median of per-seed C,False,NO APPARENT MISMATCH
general,2dplanes,tabpfn_2_6,BlockGuard-Greedy-t01,3,0.0021657693850898802,0.002452007753409835,0.0021674807407465486,0.002452007753409835,0.0024520077534098,0.9646361826974532,0.9729957590310896,0.008359576333636376,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,Raw,3,0.0,0.0,0.0,0.0,0.0,3.22762759575608,3.22762759575608,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,Raw+Gram@0.5,3,0.008763754474600689,0.0076257901696355325,0.008840258074851408,0.010128112437497259,0.0076257901696355,3.22762759575608,3.254116520629557,0.026488924873476982,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,Raw+Gram@0.75,3,0.027044065819199964,0.024993299951155203,0.027166734952516747,0.024993299951155203,0.0249932999511552,3.22762759575608,3.2929947259920507,0.06536713023597063,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,PureGram,3,0.0541205163404854,0.050972328197849893,0.054293086808531926,0.050972328197849893,0.0509723281978498,3.22762759575608,3.360939916348043,0.13331232059196285,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,GuardedGram-G2-g0p0-t01,3,0.007799727537936442,0.0076257901696355325,0.007886564900998877,0.0076257901696355325,0.0076257901696355,3.22762759575608,3.2475719816572988,0.01994438590121872,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,SafeGram-t01,3,-0.00025544971141840074,0.0,-0.000256005455429427,-0.0007663491342552023,0.0,3.22762759575608,3.225623296853455,-0.0020042989026252123,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,SafeRankGram-t01,3,-0.003566425110622263,-0.002534959342371723,-0.0035482493653584512,-0.0008787073624640709,-0.0025349593423717,3.22762759575608,3.2253294367009038,-0.0022981590551762743,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,controlled_mlp,BlockGuard-Greedy-t01,3,-0.010567156079362603,-0.008084257718152887,-0.010612709102112924,0.0033817726966550127,-0.0080842577181528,3.22762759575608,3.2364722371888925,0.008844641432812494,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,tabm_d,Raw,3,0.0,0.0,0.0,0.0,0.0,3.045680785045932,3.045680785045932,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,Raw+Gram@0.5,3,-0.0013755443520452413,-0.0002823001573592199,-0.00137387282611726,-0.00172035809736827,-0.0002823001573592,3.045680785045932,3.040868370656525,-0.004812414389407049,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,Raw+Gram@0.75,3,0.0017524857065055945,0.0029981182284712113,0.0017545559707877669,0.0015647763888125854,0.0029981182284712,3.045680785045932,3.0500579855957737,0.004377200549841476,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,PureGram,3,0.0074016445485131825,0.00853698581031987,0.007403820134368535,0.0071116069352198325,0.0085369858103198,3.045680785045932,3.0655743174443377,0.019893532398405522,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,GuardedGram-G2-g0p0-t01,3,-0.0013755443520452413,-0.0002823001573592199,-0.00137387282611726,-0.00172035809736827,-0.0002823001573592,3.045680785045932,3.040868370656525,-0.004812414389407049,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,SafeGram-t01,3,-0.0019609362479984893,-0.0013562377798938155,-0.0019599563637411914,-0.001704085188934003,-0.0013562377798938,3.045680785045932,3.04091389139946,-0.004766893646472425,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,SafeRankGram-t01,3,-0.003653623278814106,-0.0038298093636826964,-0.0036540706389235514,-0.0041873000012857126,-0.0038298093636826,3.045680785045932,3.03396751278606,-0.011713272259872287,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabm_d,BlockGuard-Greedy-t01,3,0.0003780333280327377,0.0011985202551395152,0.0003838173056806373,0.0011985202551395152,0.0011985202551395,3.045680785045932,3.0490334452453705,0.003352660199438251,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,Raw,3,0.0,0.0,0.0,0.0,0.0,3.1168693019940323,3.1168693019940323,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,Raw+Gram@0.5,3,-0.006544242437361662,-0.004437528997655851,-0.006532394077369324,-0.0048923752595904325,-0.0044375289976558,3.1168693019940323,3.1035319804218444,-0.013337321572187921,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,Raw+Gram@0.75,3,-0.006416371614763053,-0.0031579871244081167,-0.006398038575931043,-0.005255128212242977,-0.0031579871244081,3.1168693019940323,3.102543063479853,-0.014326238514179135,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,PureGram,3,-0.004019001918845717,0.0004480783082594138,-0.003993859155296929,-0.0014010906362546898,0.0004480783082594,3.1168693019940323,3.1130497265575654,-0.0038195754364669376,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,catboost,GuardedGram-G2-g0p0-t01,3,-0.006416371614763053,-0.0031579871244081167,-0.006398038575931043,-0.005255128212242977,-0.0031579871244081,3.1168693019940323,3.102543063479853,-0.014326238514179135,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,SafeGram-t01,3,-0.005647537687484139,-0.004437528997655851,-0.005624286620540969,-0.004437528997655851,-0.0044375289976558,3.1168693019940323,3.1047719570261405,-0.012097344967891832,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,SafeRankGram-t01,3,-0.008048726176210518,-0.010944072603483465,-0.008035644913097011,-0.004673142964726288,-0.0109440726034834,3.1168693019940323,3.104129639321758,-0.012739662672274221,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,catboost,BlockGuard-Greedy-t01,3,-0.004019001918845717,0.0004480783082594138,-0.003993859155296929,-0.0014010906362546898,0.0004480783082594,3.1168693019940323,3.1130497265575654,-0.0038195754364669376,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,tabicl_v2,Raw,3,0.0,0.0,0.0,0.0,0.0,2.975154198784772,2.975154198784772,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,Raw+Gram@0.5,3,-0.0019052055239834468,-0.0019052055239834468,-0.001905205523983292,-0.0019052055239834468,-0.0019052055239834,2.975154198784772,2.9696903369566714,-0.005463861828100658,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,Raw+Gram@0.75,3,-0.0020822117752942616,-0.0020822117752942616,-0.0020822117752941067,-0.0020822117752942616,-0.0020822117752942,2.975154198784772,2.969182707891094,-0.005971490893677878,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,PureGram,3,-0.0017415420536520427,-0.0017415420536520427,-0.0017415420536520427,-0.0017415420536520427,-0.001741542053652,2.975154198784772,2.9701597008005933,-0.004994497984178725,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,GuardedGram-G2-g0p0-t01,3,-0.0020822117752942616,-0.0020822117752942616,-0.0020822117752941067,-0.0020822117752942616,-0.0020822117752942,2.975154198784772,2.969182707891094,-0.005971490893677878,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,SafeGram-t01,3,-0.0012107885912466768,-0.0012107885912466768,-0.0012107885912466768,-0.0012107885912466768,-0.0012107885912466,2.975154198784772,2.971681827178489,-0.003472371606282998,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,SafeRankGram-t01,3,-0.00204244453105305,-0.00204244453105305,-0.00204244453105305,-0.00204244453105305,-0.002042444531053,2.975154198784772,2.969296754761672,-0.005857444023099845,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabicl_v2,BlockGuard-Greedy-t01,3,0.00011245404402498948,0.00011245404402498948,0.00011245404402498948,0.00011245404402498948,0.0001124540440249,2.975154198784772,2.9754767011871786,0.0003225024024064993,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabpfn_2_6,Raw,3,0.0,0.0,0.0,0.0,0.0,2.9643294615485285,2.9643294615485285,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabpfn_2_6,Raw+Gram@0.5,3,0.0020631353311086876,0.0032238089381970954,0.0020652399096770385,-0.0013546771893546362,0.003223808938197,2.9643294615485285,2.9604297736295693,-0.003899687918959227,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,tabpfn_2_6,Raw+Gram@0.75,3,0.003818171787622461,0.005544284868192902,0.003821163246926813,-0.0016263547459247222,0.0055442848681929,2.9643294615485285,2.95964769972035,-0.004681761828178477,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,tabpfn_2_6,PureGram,3,0.00605154808800247,0.008333072288422672,0.006055317527842415,0.0007082951986516634,0.0083330722884226,2.9643294615485285,2.966368419796991,0.0020389582484625635,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabpfn_2_6,GuardedGram-G2-g0p0-t01,3,0.003818171787622461,0.005544284868192902,0.003821163246926813,-0.0016263547459247222,0.0055442848681929,2.9643294615485285,2.95964769972035,-0.004681761828178477,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,tabpfn_2_6,SafeGram-t01,3,0.0020631353311086876,0.0032238089381970954,0.0020652399096770385,-0.0013546771893546362,0.003223808938197,2.9643294615485285,2.9604297736295693,-0.003899687918959227,B: median of per-seed C,True,AGGREGATION-EXPLAINED
general,puma8NH,tabpfn_2_6,SafeRankGram-t01,3,0.004781064753068574,0.002201140527095676,0.004801988383765591,0.002201140527095676,0.0022011405270956,2.9643294615485285,2.970665850164872,0.006336388616343669,B: median of per-seed C,False,NO APPARENT MISMATCH
general,puma8NH,tabpfn_2_6,BlockGuard-Greedy-t01,3,0.00605154808800247,0.008333072288422672,0.006055317527842415,0.0007082951986516634,0.0083330722884226,2.9643294615485285,2.966368419796991,0.0020389582484625635,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,Raw,3,0.0,0.0,0.0,0.0,0.0,0.0932498484955361,0.0932498484955361,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,Raw+Gram@0.5,3,-0.07148302713265735,-0.06810856877672207,-0.0716208999996818,-0.06810856877672207,-0.068108568776722,0.0932498484955361,0.0913998990027622,-0.0018499494927738946,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,Raw+Gram@0.75,3,-0.030206484510050785,-0.023721141656032597,-0.03041661807199911,-0.017084422277920803,-0.0237211416560325,0.0932498484955361,0.0927858052937037,-0.00046404320183239534,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,PureGram,3,0.06075805173178136,0.0683528180079029,0.060474258391595544,0.08828568538905274,0.0683528180079029,0.0932498484955361,0.0956478442519893,0.0023979957564532056,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,GuardedGram-G2-g0p0-t01,3,-0.05718792358044608,-0.06810856877672207,-0.05802842790481771,-0.06810856877672207,-0.068108568776722,0.0932498484955361,0.0913998990027622,-0.0018499494927738946,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,SafeGram-t01,3,-0.040302898120530034,-0.058590758076234165,-0.03975682680882125,-0.009121818328431527,-0.0585907580762341,0.0932498484955361,0.0930020837356396,-0.0002477647598964905,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,SafeRankGram-t01,3,-0.04556801569986311,-0.056095118717688255,-0.04479383277925843,-0.007422887767524702,-0.0560951187176882,0.0932498484955361,0.0930482297020849,-0.00020161879345119427,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,controlled_mlp,BlockGuard-Greedy-t01,3,0.17100603621272562,0.17664483586549673,0.17034587904263415,0.23240793655783926,0.1766448358654967,0.0932498484955361,0.0995624601400604,0.006312611644524305,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,tabm_d,Raw,3,0.0,0.0,0.0,0.0,0.0,0.0890516114080249,0.0890516114080249,0.0,B: median of per-seed C,False,NO APPARENT MISMATCH
general,bank32nh,tabm_d,Raw+Gram@0.5,3,0.004791424573728366,0.0036049503554717245,0.004766640607036973,0.0036049503554717245,0.0036049503554717,0.0890516114080249,0.0891646626879771,0.00011305127995220321,B: median of per-seed C,False,NO APPARENT MISMATCH
