scope,dataset,model,method,seed,split,n_rows,training_classes,probability_columns,class_ordering,row_sum_min,row_sum_max,maximum_row_sum_deviation,minimum_probability,maximum_probability,entries_clipped_at_epsilon,entries_clipped_at_one,clipping_epsilon,renormalized_after_clipping,sample_weights_used
embedding,waveform-5000,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998947951099,1.0000000784784788,1.052048901328817e-07,5.473659575727652e-05,0.9995648115873337,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Raw RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998779967427,1.0000001144217094,1.2200325727462769e-07,1.1103439874204923e-06,0.9999216794967651,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998998464434,1.0000000944264684,1.0015355655923486e-07,3.720068173151958e-05,0.9982533603906631,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Gram-after-RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998812563717,1.0000001082662493,1.1874362826347351e-07,4.81362258142326e-05,0.9977045655250549,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998998464434,1.0000000944264684,1.0015355655923486e-07,3.720068173151958e-05,0.9982533603906631,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Raw RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999885330908,1.0000001114030965,1.1466909199953079e-07,3.269506620995344e-08,0.9997959733009338,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999252522684,1.0000000965173967,9.651739674154669e-08,4.2050200654841774e-08,0.9999410063028336,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Gram-after-RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998865605448,1.0000001192602213,1.1926022125408053e-07,1.137278005103326e-08,0.9999992847442627,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999252522684,1.0000000965173967,9.651739674154669e-08,4.2050200654841774e-08,0.9999410063028336,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Raw RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998739222065,1.0000001245425665,1.260777935385704e-07,2.302873838289088e-07,0.9997755885124207,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998960574885,1.0000000966247171,1.0394251148682088e-07,6.167047772454026e-08,0.9999425560235977,0,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,Gram-after-RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998766104454,1.000000131316483,1.3131648302078247e-07,5.464842356417421e-09,0.9999995231628418,3,0,1e-08,True,False
embedding,waveform-5000,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998960574885,1.0000000966247171,1.0394251148682088e-07,6.167047772454026e-08,0.9999425560235977,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw RBF-k16 embedding,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998953426257,1.000000098720193,1.046573743224144e-07,3.132195342914201e-05,0.9989951252937317,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.99999990593642,1.000000102154445,1.021544449031353e-07,0.00010650689728208818,0.9956089705228806,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Gram-after-RBF-k16 embedding,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.000000115018338,1.150183379650116e-07,0.00011878233635798097,0.9944802522659302,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,GuardedGram-G2-after-RBF-k16,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999068677425,1.0000000855070539,9.313225746154785e-08,6.24190497546806e-05,0.9978664070367813,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw RBF-k16 embedding,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998720013537,1.0000001185107976,1.2799864634871483e-07,5.576968760578893e-05,0.9984159469604492,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998893035809,1.0000000924337655,1.1069641914218664e-07,0.00013733773357671453,0.9931768029928207,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Gram-after-RBF-k16 embedding,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998733401299,1.0000001061707735,1.2665987014770508e-07,0.00016452708223368973,0.9917335510253906,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,GuardedGram-G2-after-RBF-k16,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998926650733,1.00000009679934,1.073349267244339e-07,8.295903626276413e-05,0.996063306927681,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw RBF-k16 embedding,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.000000124797225,1.2479722499847412e-07,3.389150515431538e-05,0.9970056414604187,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999010178726,1.000000099746103,9.974610293284059e-08,2.3808209334674757e-05,0.9985834956169128,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Gram-after-RBF-k16 embedding,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998762505129,1.0000001178996172,1.237494871020317e-07,2.0447110728127882e-05,0.9991094470024109,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,GuardedGram-G2-after-RBF-k16,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999010178726,1.000000099746103,9.974610293284059e-08,2.3808209334674757e-05,0.9985834956169128,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999868334271,1.0000001192092896,1.3166572898626328e-07,6.070226299925707e-05,0.9959273934364319,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998969724402,1.0000001122243702,1.1222437024116516e-07,3.9957189073902555e-05,0.9975023567676544,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Gram-after-RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999878462404,1.0000001257285476,1.257285475730896e-07,3.3042164432117715e-05,0.9986901879310608,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,GuardedGram-G2-after-RBF-k16,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998969724402,1.0000001122243702,1.1222437024116516e-07,3.9957189073902555e-05,0.9975023567676544,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998839048203,1.0000001229345798,1.2293457984924316e-07,2.7453286293166457e-06,0.9998956918716431,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999017309165,1.0000001164153218,1.1641532182693481e-07,1.8337617518682237e-05,0.9989616572856903,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Gram-after-RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998694984242,1.0000001257285476,1.3050157576799393e-07,2.3535047148470767e-05,0.9986816048622131,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,GuardedGram-G2-after-RBF-k16,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999017309165,1.0000001164153218,1.1641532182693481e-07,1.8337617518682237e-05,0.9989616572856903,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998875427991,1.0000001030275598,1.1245720088481903e-07,5.336457434168551e-06,0.9998979568481445,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998974381015,1.0000000898435246,1.0256189852952957e-07,3.4935930898427614e-05,0.9990248829126358,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,Gram-after-RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998798593879,1.0000001091975719,1.2014061212539673e-07,4.4802422053180635e-05,0.9987983703613281,0,0,1e-08,True,False
embedding,waveform-5000,tabm_d,GuardedGram-G2-after-RBF-k16,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998974381015,1.0000000898435246,1.0256189852952957e-07,3.4935930898427614e-05,0.9990248829126358,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw RBF-k16 embedding,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998793937266,1.0000001229345798,1.2293457984924316e-07,0.0032273409888148308,0.9872028231620789,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.000000111758709,1.1175870895385742e-07,0.004173086956143379,0.9809716939926147,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Gram-after-RBF-k16 embedding,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998901039362,1.000000107102096,1.0989606380462646e-07,0.004123243968933821,0.979597270488739,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,GuardedGram-G2-after-RBF-k16,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.000000111758709,1.1175870895385742e-07,0.004173086956143379,0.9809716939926147,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw RBF-k16 embedding,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998812563717,1.0000001192092896,1.1920928955078125e-07,0.003154595149680972,0.9866930842399597,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998919665813,1.0000001080334187,1.0803341865539551e-07,0.00449839374050498,0.9800848960876465,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Gram-after-RBF-k16 embedding,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998714774847,1.0000001080334187,1.2852251529693604e-07,0.004139633849263191,0.9822486639022827,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,GuardedGram-G2-after-RBF-k16,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998919665813,1.0000001080334187,1.0803341865539551e-07,0.00449839374050498,0.9800848960876465,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw RBF-k16 embedding,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998994171619,1.0000001024454832,1.0244548320770264e-07,0.0023589145857840776,0.983814537525177,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998779967427,1.0000000996515155,1.2200325727462769e-07,0.0013236717786639929,0.9910838007926941,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Gram-after-RBF-k16 embedding,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998630955815,1.000000103842467,1.3690441846847534e-07,0.0008663961198180914,0.9937909245491028,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,GuardedGram-G2-after-RBF-k16,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998779967427,1.0000000996515155,1.2200325727462769e-07,0.0013236717786639929,0.9910838007926941,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998733401299,1.000000113621354,1.2665987014770508e-07,0.0021271100267767906,0.9842187762260437,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999868683517,1.0000001131556928,1.3131648302078247e-07,0.0013968974817544222,0.9905835390090942,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Gram-after-RBF-k16 embedding,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998682178557,1.0000001131556928,1.317821443080902e-07,0.000917841331101954,0.9945093989372253,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,GuardedGram-G2-after-RBF-k16,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999868683517,1.0000001131556928,1.3131648302078247e-07,0.0013968974817544222,0.9905835390090942,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998733401299,1.0000001126900315,1.2665987014770508e-07,0.0020323311910033226,0.9915336966514587,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998798593879,1.000000104540959,1.2014061212539673e-07,0.0025358726270496845,0.9833047986030579,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Gram-after-RBF-k16 embedding,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998705461621,1.0000000926665962,1.2945383787155151e-07,0.0024689293932169676,0.981496274471283,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,GuardedGram-G2-after-RBF-k16,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998798593879,1.000000104540959,1.2014061212539673e-07,0.0025358726270496845,0.9833047986030579,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998644925654,1.0000001234002411,1.3550743460655212e-07,0.002132292138412595,0.9913190007209778,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998891726136,1.0000001201406121,1.2014061212539673e-07,0.002816373948007822,0.984438955783844,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,Gram-after-RBF-k16 embedding,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998793937266,1.0000001173466444,1.2060627341270447e-07,0.0024891304783523083,0.9825401902198792,0,0,1e-08,True,False
embedding,waveform-5000,resnet_tabular,GuardedGram-G2-after-RBF-k16,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998891726136,1.0000001201406121,1.2014061212539673e-07,0.002816373948007822,0.984438955783844,0,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998716923708,1.0000001839457122,1.839457122176924e-07,1.7588455102049253e-18,1.0,485,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998603778124,1.0000001356481458,1.3962218758933886e-07,6.9466479611437495e-15,1.0,398,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Gram-after-RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998385138869,1.0000001685529674,1.6855296736117964e-07,1.61188665208687e-15,1.0,487,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,GuardedGram-G2-after-RBF-k16,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998603778124,1.0000001356481458,1.3962218758933886e-07,6.9466479611437495e-15,1.0,398,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998603630381,1.0000001613999645,1.613999645044828e-07,3.5430885671425257e-19,1.0,1024,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998680800657,1.0000001246197898,1.3191993430972104e-07,5.1176076725470027e-17,1.0,835,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Gram-after-RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998306728541,1.0000001767359525,1.7673595253953067e-07,2.740568276601235e-19,1.0,1013,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,GuardedGram-G2-after-RBF-k16,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998680800657,1.0000001246197898,1.3191993430972104e-07,5.1176076725470027e-17,1.0,835,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999841175092,1.0000001555790732,1.58824908003119e-07,3.1907902647241313e-15,0.9999988079071045,230,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.99999987040355,1.000000121111856,1.295964500158675e-07,3.2484576971413025e-15,0.9999997019767761,262,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Gram-after-RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998566507315,1.0000001490921022,1.4909210221958347e-07,9.375704461017404e-17,1.0,523,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.99999987040355,1.000000121111856,1.295964500158675e-07,3.2484576971413025e-15,0.9999997019767761,262,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998452633985,1.0000001510454126,1.5473660153197955e-07,3.7746011591138166e-17,1.0,513,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998760436634,1.0000001403611734,1.4036117335081144e-07,3.955771464558875e-16,1.0,585,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Gram-after-RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998312275352,1.000000170023668,1.7002366803353652e-07,3.1573809118059762e-21,1.0,1120,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998760436634,1.0000001403611734,1.4036117335081144e-07,3.955771464558875e-16,1.0,585,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998299158026,1.0000001595661556,1.700841973928391e-07,1.868634711367251e-18,0.9999998807907104,308,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998801701391,1.0000001191698495,1.1982986092284875e-07,5.160749401471798e-15,0.9999999701976776,280,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Gram-after-RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998408266805,1.0000001461658963,1.591733195249745e-07,6.810283068174096e-16,1.0,446,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998801701391,1.0000001191698495,1.1982986092284875e-07,5.160749401471798e-15,0.9999999701976776,280,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998338581709,1.0000001714051283,1.7140512831304022e-07,1.7503472633867087e-19,1.0,704,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999028272999,1.0000001268145766,1.2681457661756212e-07,2.6107776621117394e-17,1.0,632,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,Gram-after-RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998630861713,1.000000163408913,1.6340891306754202e-07,5.253484557906572e-19,1.0,949,0,1e-08,True,False
embedding,JapaneseVowels,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999028272999,1.0000001268145766,1.2681457661756212e-07,2.6107776621117394e-17,1.0,632,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997930344762,1.00000033523429,3.352342901052907e-07,3.5459795100223346e-09,0.9996896982192993,6,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998608357854,1.0000001964426013,1.9644260129680902e-07,8.86652794194749e-10,0.9999211728572845,12,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Gram-after-RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998322740374,1.0000002504614098,2.5046140983420173e-07,8.740350023600518e-14,0.9999991655349731,234,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,GuardedGram-G2-after-RBF-k16,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998608357854,1.0000001964426013,1.9644260129680902e-07,8.86652794194749e-10,0.9999211728572845,12,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997689792934,1.0000002615176218,2.615176217801718e-07,2.8423513542819023e-10,0.9999322891235352,14,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998430547592,1.0000002202670473,2.2026704726840762e-07,7.166592815607657e-11,0.9999825358390808,38,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Gram-after-RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997778430156,1.0000002502519294,2.502519294012018e-07,3.798476900314547e-14,0.9999997615814209,510,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,GuardedGram-G2-after-RBF-k16,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998430547592,1.0000002202670473,2.2026704726840762e-07,7.166592815607657e-11,0.9999825358390808,38,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998061861746,1.0000002045705756,2.0457057559042369e-07,4.096149201077148e-12,0.9999916553497314,96,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998337428512,1.0000001356679074,1.6625714882589904e-07,1.2013962212759945e-12,0.9999979138374329,151,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Gram-after-RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997992273495,1.0000001589663086,2.007726505048879e-07,3.0044798622613908e-15,1.0,372,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,GuardedGram-G2-after-RBF-k16,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998337428512,1.0000001356679074,1.6625714882589904e-07,1.2013962212759945e-12,0.9999979138374329,151,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999745556714,1.0000002979521696,2.979521696033771e-07,5.176816007118612e-13,0.9999986886978149,258,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997976758483,1.0000001809689114,2.0232415165466477e-07,1.302629439035387e-13,0.9999995827674866,347,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Gram-after-RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997463642014,1.0000002552536866,2.552536866318178e-07,1.1233916340978823e-15,0.9999998807907104,803,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,GuardedGram-G2-after-RBF-k16,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997976758483,1.0000001809689114,2.0232415165466477e-07,1.302629439035387e-13,0.9999995827674866,347,0,1e-08,True,False
