scope,dataset,problem_type,model,method,family,seeds_included,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,trivial_task_error,raw_fallback,inference_multiplier,validation_C,predictive_rank,task_outcome
general,bank32nh,regression,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,0.08905161140802499,0.08905161140802499,0.12041162161748488,True,1.0,0.0,2.5,T
general,bank32nh,regression,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.0009388734943818184,0.08905161140802499,0.08916466268797718,0.12041162161748488,False,2.0,-0.0002335488529158491,4.5,L
general,bank32nh,regression,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.006292415668883193,0.08905161140802499,0.0897371044777794,0.12041162161748488,False,2.0,0.004764651852586752,6.0,L
general,bank32nh,regression,tabm_d,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.08905161140802499,0.08905161140802499,0.12041162161748488,True,1.0,0.0,2.5,T
general,bank32nh,regression,tabm_d,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.08905161140802499,0.08875021162751809,0.12041162161748488,True,1.0,0.0,1.0,W
general,bank32nh,regression,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.00794044951614537,0.08087430366632119,0.07992775615299587,0.12041162161748488,False,1.0,-0.021217155364052772,2.0,W
general,bank32nh,regression,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,-0.008742620118484408,0.08087430366632119,0.07998793280210179,0.12041162161748488,False,2.0,-0.01974657871212324,4.5,W
general,bank32nh,regression,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,-0.00794044951614537,0.08087430366632119,0.07992775615299587,0.12041162161748488,False,1.0,-0.021217155364052772,2.0,W
general,bank32nh,regression,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,0.08087430366632119,0.08087430366632119,0.12041162161748488,True,1.0,0.0,8.0,T
general,bank32nh,regression,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.007678091101492502,0.08087430366632119,0.08029588475130515,0.12041162161748488,False,2.0,-0.015436681164444056,6.0,W
general,bank32nh,regression,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.75,-0.008742620118484408,0.08087430366632119,0.07998793280210179,0.12041162161748488,False,2.0,-0.01974657871212324,4.5,W
general,bank32nh,regression,tabpfn_2_6,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.00794044951614537,0.08087430366632119,0.07992775615299587,0.12041162161748488,False,1.0,-0.021217155364052772,2.0,W
general,bank32nh,regression,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,0.25,,0.25,-0.002415545297581679,0.08087430366632119,0.08058344393994889,0.12041162161748488,True,2.0,-0.005306849111498718,7.0,W
general,eye_movements,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.4444444444444444,0.009133952765690623,0.004136600617220321,0.9492155587146328,0.950740182208551,1.085336496348905,True,1.0,-0.006330780143178624,5.0,L
general,eye_movements,classification,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,0.0015562307827291515,0.9492155587146328,0.951395567665118,1.085336496348905,True,2.0,0.0,6.5,L
general,eye_movements,classification,catboost,PureGram,fixed,3,1.0,,1.0,0.005061962136201491,0.9492155587146328,0.955934540409045,1.085336496348905,False,1.0,0.0035468864556120923,8.0,L
general,eye_movements,classification,catboost,Raw,fixed,3,0.0,,0.0,0.0,0.9492155587146328,0.9492155587146328,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,-0.0004521064524922336,0.9492155587146328,0.9478138641555212,1.085336496348905,False,2.0,-0.0006260885267929971,1.0,W
general,eye_movements,classification,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.0015562307827291515,0.9492155587146328,0.951395567665118,1.085336496348905,False,2.0,0.0008467442258481066,6.5,L
general,eye_movements,classification,catboost,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.9492155587146328,0.9492155587146328,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,catboost,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.9492155587146328,0.9492155587146328,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,0.9996245764417239,0.9901530536105716,1.085336496348905,True,1.0,0.0,4.5,W
general,eye_movements,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.4999999996723947,-0.029340786930075812,0.9996245764417239,0.9583084267237634,1.085336496348905,False,2.0,-0.004816655204630057,1.5,W
general,eye_movements,classification,controlled_mlp,PureGram,fixed,3,1.0,,1.0,0.012475345535356362,0.9996245764417239,1.0072199623836404,1.085336496348905,False,1.0,0.05612748768984258,8.0,L
general,eye_movements,classification,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,0.9996245764417239,0.9996245764417239,1.085336496348905,True,1.0,0.0,6.5,T
general,eye_movements,classification,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.49999999989757404,-0.029340786930075812,0.9996245764417239,0.9583084267237634,1.085336496348905,False,2.0,-0.0014731407529237428,1.5,W
general,eye_movements,classification,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.7499999999231797,-0.016626885797930202,0.9996245764417239,0.9721072876334527,1.085336496348905,False,2.0,0.018608382381735334,3.0,W
general,eye_movements,classification,controlled_mlp,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.9996245764417239,0.9996245764417239,1.085336496348905,True,1.0,0.0,6.5,T
general,eye_movements,classification,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.9996245764417239,0.9901530536105716,1.085336496348905,True,1.0,0.0,4.5,W
general,eye_movements,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.0,0.0,0.0,0.9543711679007606,0.9543711679007606,1.085336496348905,True,1.0,0.0,7.5,T
general,eye_movements,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7500000004033396,-0.012693809755740339,0.9543711679007606,0.9405941128951458,1.085336496348905,False,2.0,-0.030952326389131448,3.0,W
general,eye_movements,classification,tabicl_v2,PureGram,fixed,3,1.0,,1.0,-0.0030617041972344963,0.9543711679007606,0.9510481885944774,1.085336496348905,False,1.0,-0.027674371995339828,6.0,W
general,eye_movements,classification,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,0.9543711679007606,0.9543711679007606,1.085336496348905,True,1.0,0.0,7.5,T
general,eye_movements,classification,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.5000000005377864,-0.015463024349973105,0.9543711679007606,0.937588583229803,1.085336496348905,False,2.0,-0.027984873956941866,1.0,W
general,eye_movements,classification,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.7500000004033396,-0.012693809755740339,0.9543711679007606,0.9405941128951458,1.085336496348905,False,2.0,-0.030952326389131448,3.0,W
general,eye_movements,classification,tabicl_v2,SafeGram-t01,safety_reference,3,0.75,,0.7500000004033396,-0.012693809755740339,0.9543711679007606,0.9405941128951458,1.085336496348905,False,2.0,-0.030952326389131448,3.0,W
general,eye_movements,classification,tabicl_v2,SafeRankGram-t01,safety_reference,3,0.25,,0.250000000101254,-0.004860706244243357,0.9543711679007606,0.9490956660158523,1.085336496348905,True,2.0,-0.009124284000402666,5.0,W
general,eye_movements,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.16666666666666666,0.09749789855069924,-0.003592755216969836,0.9461642308677303,0.9461642308677303,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,tabm_d,PureGram,fixed,3,1.0,,1.0,0.01863674946000129,0.9461642308677303,1.0111301385307514,1.085336496348905,False,1.0,0.06987181501858708,8.0,L
general,eye_movements,classification,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.4999999995570955,-0.011556430187929059,0.9461642308677303,0.9545502254302405,1.085336496348905,False,2.0,0.016826898025379827,6.0,L
general,eye_movements,classification,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.7499999996678215,-0.0015755975576866627,0.9461642308677303,0.9772016506202086,1.085336496348905,False,2.0,0.03772110855507822,7.0,L
general,eye_movements,classification,tabm_d,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,tabm_d,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.9461642308677303,0.9461642308677303,1.085336496348905,True,1.0,0.0,3.0,T
general,eye_movements,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.16666666666666666,0.0,-0.0042405198274452416,0.8947599745191387,0.88681775778171,1.085336496348905,True,1.0,-0.006864403336281384,1.0,W
general,eye_movements,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.49999999964185715,-0.004990192163942166,0.8947599745191387,0.8893439368398179,1.085336496348905,True,2.0,0.0,2.5,W
general,eye_movements,classification,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,0.0012009869693395752,0.8947599745191387,0.8932237541672527,1.085336496348905,False,1.0,0.011548574782738154,5.0,W
general,eye_movements,classification,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,0.8947599745191387,0.8947599745191387,1.085336496348905,True,1.0,0.0,7.0,T
general,eye_movements,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.49999999964185715,-0.004990192163942166,0.8947599745191387,0.8893439368398179,1.085336496348905,False,2.0,0.0016295745880699054,2.5,W
general,eye_movements,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.7499999997313928,-0.0033044729500996592,0.8947599745191387,0.8899336502987006,1.085336496348905,False,2.0,0.005436903652920699,4.0,W
general,eye_movements,classification,tabpfn_2_6,SafeGram-t01,safety_reference,3,0.0,,0.0,0.0,0.8947599745191387,0.8947599745191387,1.085336496348905,True,1.0,0.0,7.0,T
general,eye_movements,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.8947599745191387,0.8947599745191387,1.085336496348905,True,1.0,0.0,7.0,T
general,mfeat-fourier,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.0037003384917628007,0.5763371966996348,0.5848575832422377,2.302596522337036,False,1.0,-0.0023253998640164015,7.5,L
general,mfeat-fourier,classification,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,0.0019537137715469463,0.5763371966996348,0.5808358112356408,2.302596522337036,False,2.0,-0.0025685328113813095,5.0,L
general,mfeat-fourier,classification,catboost,PureGram,fixed,3,1.0,,1.0,0.0037003384917628007,0.5763371966996348,0.5848575832422377,2.302596522337036,False,1.0,-0.0023253998640164015,7.5,L
general,mfeat-fourier,classification,catboost,Raw,fixed,3,0.0,,0.0,0.0,0.5763371966996348,0.5763371966996348,2.302596522337036,True,1.0,0.0,2.0,T
general,mfeat-fourier,classification,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.0007793307141735755,0.5763371966996348,0.5772895459167487,2.302596522337036,False,2.0,-0.002270364559978298,3.0,L
general,mfeat-fourier,classification,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.0019537137715469463,0.5763371966996348,0.5808358112356408,2.302596522337036,False,2.0,-0.0025685328113813095,5.0,L
general,mfeat-fourier,classification,catboost,SafeGram-t01,safety_reference,3,1.0,,1.0,0.0019537137715469463,0.5763371966996348,0.5808358112356408,2.302596522337036,False,1.0,-0.0023253998640164015,5.0,L
general,mfeat-fourier,classification,catboost,SafeRankGram-t01,safety_reference,3,1.0,,1.0,-0.00034938613914584776,0.5763371966996348,0.5755327013906848,2.302596522337036,False,1.0,5.1580459580564507e-05,1.0,W
general,mfeat-fourier,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.6447368421052632,0.8137848199018027,-0.004449603525456633,0.624761809712978,0.625781185678483,2.302596522337036,False,1.0,-0.012888889128492422,7.0,L
general,mfeat-fourier,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7499999991207293,0.0011661403428822642,0.624761809712978,0.6168454260697952,2.302596522337036,False,2.0,0.002468103568824374,4.5,W
general,mfeat-fourier,classification,controlled_mlp,PureGram,fixed,3,1.0,,1.0,0.045336674933959153,0.624761809712978,0.6931816067213841,2.302596522337036,False,1.0,0.03378746797810433,8.0,L
general,mfeat-fourier,classification,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,0.624761809712978,0.624761809712978,2.302596522337036,True,1.0,0.0,6.0,T
general,mfeat-fourier,classification,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.4999999984589446,-0.010460933805902059,0.624761809712978,0.5858385974828222,2.302596522337036,False,2.0,-0.007949465184309966,1.0,W
general,mfeat-fourier,classification,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.7499999991207293,0.0011661403428822642,0.624761809712978,0.6168454260697952,2.302596522337036,False,2.0,0.002468103568824374,4.5,W
general,mfeat-fourier,classification,controlled_mlp,SafeGram-t01,safety_reference,3,0.5,,0.49999999780909987,-0.010460933805902059,0.624761809712978,0.5968250164235926,2.302596522337036,False,2.0,-0.008976994768309826,3.0,W
general,mfeat-fourier,classification,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.5,,0.49999999969898357,-0.007030396969753233,0.624761809712978,0.5868084113298996,2.302596522337036,False,2.0,-0.009786516678635249,2.0,W
general,mfeat-fourier,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.0024121108454482412,0.3329462013969758,0.3273920833527552,2.302596522337036,False,1.0,-0.014284134676901905,5.0,W
general,mfeat-fourier,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7499999980222294,-0.005270905019187021,0.3329462013969758,0.3208094338302269,2.302596522337036,False,2.0,-0.012008330837960447,2.5,W
general,mfeat-fourier,classification,tabicl_v2,PureGram,fixed,3,1.0,,1.0,-0.0024121108454482412,0.3329462013969758,0.3273920833527552,2.302596522337036,False,1.0,-0.014284134676901905,5.0,W
general,mfeat-fourier,classification,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,0.3329462013969758,0.3329462013969758,2.302596522337036,True,1.0,0.0,8.0,T
general,mfeat-fourier,classification,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.49999999736297296,-0.005634077376577511,0.3329462013969758,0.31997319442309063,2.302596522337036,False,2.0,-0.009007678828659446,1.0,W
general,mfeat-fourier,classification,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.7499999980222294,-0.005270905019187021,0.3329462013969758,0.3208094338302269,2.302596522337036,False,2.0,-0.012008330837960447,2.5,W
general,mfeat-fourier,classification,tabicl_v2,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.0024121108454482412,0.3329462013969758,0.3273920833527552,2.302596522337036,False,1.0,-0.014284134676901905,5.0,W
general,mfeat-fourier,classification,tabicl_v2,SafeRankGram-t01,safety_reference,3,1.0,,1.0,-0.000338871358736819,0.3329462013969758,0.33216591738482876,2.302596522337036,False,1.0,-0.011128245279759393,7.0,W
general,mfeat-fourier,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.5263157894736842,0.5974407410791125,-0.006428465317579395,0.50367737287535,0.48887952769096976,2.302596522337036,False,1.0,0.0010202126245087227,5.0,W
general,mfeat-fourier,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.5,,0.5000000042729045,-0.003872200382846876,0.50367737287535,0.48659481895631385,2.302596522337036,False,2.0,0.0031784962522066616,2.5,W
general,mfeat-fourier,classification,tabm_d,PureGram,fixed,3,1.0,,1.0,0.005484632975637475,0.50367737287535,0.502507442200218,2.302596522337036,False,1.0,0.020746292786618648,7.0,W
general,mfeat-fourier,classification,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,0.50367737287535,0.50367737287535,2.302596522337036,True,1.0,0.0,8.0,T
general,mfeat-fourier,classification,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.5000000042729045,-0.004222411575211596,0.50367737287535,0.48659481895631385,2.302596522337036,False,2.0,0.003089273543818925,2.5,W
general,mfeat-fourier,classification,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.7500000049773381,-0.002054643706947949,0.50367737287535,0.4875846740934989,2.302596522337036,False,2.0,0.008087669419198248,4.0,W
general,mfeat-fourier,classification,tabm_d,SafeGram-t01,safety_reference,3,0.25,,0.25000000255711063,-0.0037400527554847995,0.50367737287535,0.4910344826443901,2.302596522337036,False,2.0,0.00037430041175623235,6.0,W
general,mfeat-fourier,classification,tabm_d,SafeRankGram-t01,safety_reference,3,0.5,,0.5000000017538098,-0.007965927522312172,0.50367737287535,0.48533937256512744,2.302596522337036,False,2.0,-0.0012522955739990129,1.0,W
general,mfeat-fourier,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.0028920312719191744,0.36169976468078757,0.3529843655028948,2.302596522337036,False,1.0,-0.007105082042883588,5.0,W
general,mfeat-fourier,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.749999998999928,-0.004342567049590828,0.36169976468078757,0.35001203409342874,2.302596522337036,False,2.0,-0.008210925697779094,1.5,W
general,mfeat-fourier,classification,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,-0.0015755359997823648,0.36169976468078757,0.3529843655028948,2.302596522337036,False,1.0,-0.007105082042883588,5.0,W
general,mfeat-fourier,classification,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,0.36169976468078757,0.36169976468078757,2.302596522337036,True,1.0,0.0,8.0,T
general,mfeat-fourier,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.49999999866657097,-0.004800577834984254,0.36169976468078757,0.3503790513010225,2.302596522337036,False,2.0,-0.007408504121228265,3.0,W
general,mfeat-fourier,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.749999998999928,-0.004342567049590828,0.36169976468078757,0.35001203409342874,2.302596522337036,False,2.0,-0.008210925697779094,1.5,W
general,mfeat-fourier,classification,tabpfn_2_6,SafeGram-t01,safety_reference,3,1.0,,1.0,-0.0030799610591311284,0.36169976468078757,0.3529843655028948,2.302596522337036,False,1.0,-0.007105082042883588,5.0,W
general,mfeat-fourier,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,1.0,,1.0,-0.00122545673218595,0.36169976468078757,0.3588780322709817,2.302596522337036,False,1.0,-0.0008484579911773046,7.0,W
general,mozilla4,classification,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.005835505497020139,0.189461758060953,0.19312376855633206,0.6328428307500614,False,1.0,0.0049256943535465735,7.5,L
general,mozilla4,classification,catboost,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.75,0.0028613118215405063,0.189461758060953,0.1912415714115426,0.6328428307500614,False,2.0,-0.002741367793994874,5.5,L
general,mozilla4,classification,catboost,PureGram,fixed,3,1.0,,1.0,0.005835505497020139,0.189461758060953,0.19312376855633206,0.6328428307500614,False,1.0,-7.411140555790456e-05,7.5,L
general,mozilla4,classification,catboost,Raw,fixed,3,0.0,,0.0,0.0,0.189461758060953,0.189461758060953,0.6328428307500614,True,1.0,0.0,3.0,T
general,mozilla4,classification,catboost,Raw+Gram@0.5,fixed,3,0.5,,0.5,0.0006046028579884193,0.189461758060953,0.18997883031587498,0.6328428307500614,False,2.0,-0.00388602005306908,4.0,L
general,mozilla4,classification,catboost,Raw+Gram@0.75,fixed,3,0.75,,0.75,0.0028613118215405063,0.189461758060953,0.1912415714115426,0.6328428307500614,False,2.0,-0.002741367793994874,5.5,L
general,mozilla4,classification,catboost,SafeGram-t01,safety_reference,3,0.25,,0.25,-0.0005735414302034032,0.189461758060953,0.18934586604695652,0.6328428307500614,False,2.0,-0.003202124203465715,1.0,W
general,mozilla4,classification,catboost,SafeRankGram-t01,safety_reference,3,0.25,,0.25,-0.0007877533455691159,0.189461758060953,0.18941144893173012,0.6328428307500614,False,2.0,0.00024123990411537596,2.0,W
general,mozilla4,classification,controlled_mlp,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,0.75,0.5839544931390657,0.019439750583338817,0.30067118883780086,0.3132374765471087,0.6328428307500614,False,1.0,-0.013533606871166406,7.0,L
general,mozilla4,classification,controlled_mlp,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.749999999797555,0.0006206309147206498,0.30067118883780086,0.3010639506627237,0.6328428307500614,False,2.0,-0.0021824210886640916,5.5,L
general,mozilla4,classification,controlled_mlp,PureGram,fixed,3,1.0,,1.0,0.020509374565331,0.30067118883780086,0.31365039949463824,0.6328428307500614,False,1.0,0.010098430804099614,8.0,L
general,mozilla4,classification,controlled_mlp,Raw,fixed,3,0.0,,0.0,0.0,0.30067118883780086,0.30067118883780086,0.6328428307500614,True,1.0,0.0,3.5,T
general,mozilla4,classification,controlled_mlp,Raw+Gram@0.5,fixed,3,0.5,,0.4999999997300739,-0.00452569300839282,0.30067118883780086,0.2969117672194118,0.6328428307500614,False,2.0,-0.007696761921166811,2.0,W
general,mozilla4,classification,controlled_mlp,Raw+Gram@0.75,fixed,3,0.75,,0.749999999797555,0.0006206309147206498,0.30067118883780086,0.3010639506627237,0.6328428307500614,False,2.0,-0.0021824210886640916,5.5,L
general,mozilla4,classification,controlled_mlp,SafeGram-t01,safety_reference,3,0.25,,0.24999999842426746,-0.00452569300839282,0.30067118883780086,0.2965666300506682,0.6328428307500614,True,2.0,-0.007633681920957586,1.0,W
general,mozilla4,classification,controlled_mlp,SafeRankGram-t01,safety_reference,3,0.0,,0.0,0.0,0.30067118883780086,0.30067118883780086,0.6328428307500614,True,1.0,0.0,3.5,T
general,mozilla4,classification,tabicl_v2,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.009468003675097335,0.2036058693151436,0.20959762756244418,0.6328428307500614,False,1.0,-0.007501073399259071,7.5,L
general,mozilla4,classification,tabicl_v2,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7500000016267431,0.002661639289088716,0.2036058693151436,0.20529026865728608,0.6328428307500614,False,2.0,-0.007625090376863299,4.5,L
general,mozilla4,classification,tabicl_v2,PureGram,fixed,3,1.0,,1.0,0.009468003675097335,0.2036058693151436,0.20959762756244418,0.6328428307500614,False,1.0,-0.007501073399259071,7.5,L
general,mozilla4,classification,tabicl_v2,Raw,fixed,3,0.0,,0.0,0.0,0.2036058693151436,0.2036058693151436,0.6328428307500614,True,1.0,0.0,3.0,T
general,mozilla4,classification,tabicl_v2,Raw+Gram@0.5,fixed,3,0.5,,0.500000002168991,-9.992674346966569e-05,0.2036058693151436,0.20354263139193862,0.6328428307500614,False,2.0,-0.006589821594177995,1.5,W
general,mozilla4,classification,tabicl_v2,Raw+Gram@0.75,fixed,3,0.75,,0.7500000016267431,0.002661639289088716,0.2036058693151436,0.20529026865728608,0.6328428307500614,False,2.0,-0.007625090376863299,4.5,L
general,mozilla4,classification,tabicl_v2,SafeGram-t01,safety_reference,3,0.5,,0.500000002168991,-9.992674346966569e-05,0.2036058693151436,0.20354263139193862,0.6328428307500614,False,2.0,-0.006589821594177995,1.5,W
general,mozilla4,classification,tabicl_v2,SafeRankGram-t01,safety_reference,3,1.0,,1.0,0.0053836212418911,0.2036058693151436,0.20701285542154813,0.6328428307500614,False,1.0,-0.01295933411520133,6.0,L
general,mozilla4,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,-0.015880556309607424,0.26385633472189696,0.2503246073498543,0.6328428307500614,False,1.0,0.0015278723881912257,4.5,W
general,mozilla4,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7499999986707193,-0.02323966279069835,0.26385633472189696,0.24886960562135668,0.6328428307500614,False,2.0,-0.006481480329618373,2.5,W
general,mozilla4,classification,tabm_d,PureGram,fixed,3,1.0,,1.0,-0.021012587613411488,0.26385633472189696,0.2503246073498543,0.6328428307500614,False,1.0,0.0015278723881912257,4.5,W
general,mozilla4,classification,tabm_d,Raw,fixed,3,0.0,,0.0,0.0,0.26385633472189696,0.26385633472189696,0.6328428307500614,True,1.0,0.0,8.0,T
general,mozilla4,classification,tabm_d,Raw+Gram@0.5,fixed,3,0.5,,0.4999999982276261,-0.01930692967310409,0.26385633472189696,0.2516380826944774,0.6328428307500614,False,2.0,-0.008234081640853225,6.0,W
general,mozilla4,classification,tabm_d,Raw+Gram@0.75,fixed,3,0.75,,0.7499999986707193,-0.02323966279069835,0.26385633472189696,0.24886960562135668,0.6328428307500614,False,2.0,-0.006481480329618373,2.5,W
general,mozilla4,classification,tabm_d,SafeGram-t01,safety_reference,3,0.25,,0.24999999949618834,-0.011477429626148554,0.26385633472189696,0.25433213949408195,0.6328428307500614,False,2.0,-0.005905664432600984,7.0,W
general,mozilla4,classification,tabm_d,SafeRankGram-t01,safety_reference,3,0.5,,0.4999999981801565,-0.02661269379782407,0.26385633472189696,0.2435328510818124,0.6328428307500614,False,2.0,-0.010115108086543952,1.0,W
general,mozilla4,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.005453849395381024,0.1797911116664681,0.18324254115632554,0.6328428307500614,False,1.0,-0.011363891870147894,7.0,L
general,mozilla4,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,3,0.75,,0.7499999992816242,0.002111864848925792,0.1797911116664681,0.18112759019562386,0.6328428307500614,False,2.0,-0.010149371144893945,3.5,L
general,mozilla4,classification,tabpfn_2_6,PureGram,fixed,3,1.0,,1.0,0.005453849395381024,0.1797911116664681,0.18324254115632554,0.6328428307500614,False,1.0,-0.011363891870147894,7.0,L
general,mozilla4,classification,tabpfn_2_6,Raw,fixed,3,0.0,,0.0,0.0,0.1797911116664681,0.1797911116664681,0.6328428307500614,True,1.0,0.0,1.0,T
general,mozilla4,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,3,0.5,,0.49999999904216563,6.327764328830243e-05,0.1797911116664681,0.17983115646936987,0.6328428307500614,False,2.0,-0.00796011868163147,2.0,L
general,mozilla4,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,3,0.75,,0.7499999992816242,0.002111864848925792,0.1797911116664681,0.18112759019562386,0.6328428307500614,False,2.0,-0.010149371144893945,3.5,L
general,mozilla4,classification,tabpfn_2_6,SafeGram-t01,safety_reference,3,1.0,,1.0,0.005453849395381024,0.1797911116664681,0.18324254115632554,0.6328428307500614,False,1.0,-0.011363891870147894,7.0,L
general,mozilla4,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,3,0.75,,0.7499999975724625,-0.008592226053918985,0.1797911116664681,0.18184019226606407,0.6328428307500614,False,2.0,-0.0032145599327208212,5.0,L
general,puma8NH,regression,catboost,BlockGuard-Greedy-t01,BlockGuard-Greedy,3,,1.0,1.0,0.00020905755843185166,3.1168693019940323,3.1130497265575654,5.843013733789818,False,1.0,-0.013984858271639294,6.5,W
