scope,dataset,model,method,seed,split,problem_type,n_rows,family,selected_alpha,invariant_feature_fraction,raw_disagreement_recomputed,raw_disagreement_stored,method_disagreement_recomputed,method_disagreement_stored,disagreement_reduction,disagreement_reduction_stored,disagreement_mismatch,disagreement_matches_tolerance,raw_fallback,inference_multiplier,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,trivial_loss_recomputed,trivial_loss_stored,raw_loss_mismatch,method_loss_mismatch,trivial_loss_mismatch,absolute_loss_mismatch,loss_matches_tolerance,trivial_matches_tolerance,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss
embedding,SoilKsatDB,controlled_mlp,Gram-after-RBF-k16 embedding,1,test,regression,512,embedding_baseline,1.0,,0.08288320314059835,0.08288320314059835,0.0,0.0,1.0,1.0,0.0,True,False,1.0,999.3548914745309,999.3548914745309,997.089845402189,997.089845402189,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,999.3548914745309,997.089845402189,1148.7614652193272,-2.2650460723418746,149.40657374479633,149.40657374479633,False,-0.015160283885572765,-0.015160283885572765,0.0,True,-0.001971728806127233,-2.2650460723418746,-0.0019722058724297273,
embedding,SoilKsatDB,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,test,regression,512,embedding_G2,0.75,,0.08288320314059835,0.08288320314059835,0.02072080078514959,0.02072080078514959,0.75,0.75,0.0,True,False,2.0,999.3548914745309,999.3548914745309,992.0789766776826,992.0789766776826,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,999.3548914745309,992.0789766776826,1148.7614652193272,-7.275914796848269,149.40657374479633,149.40657374479633,False,-0.04869875946205936,-0.04869875946205936,0.0,True,-0.006333703747156174,-7.275914796848269,-0.006335236207714827,
embedding,SoilKsatDB,controlled_mlp,Raw RBF-k16 embedding,2,validation,regression,256,embedding_baseline,0.0,,0.0831208366066394,0.0831208366066394,0.0831208366066394,0.0831208366066394,0.0,0.0,0.0,True,True,1.0,970.6356268157738,970.6356268157738,970.6356268157738,970.6356268157738,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,970.6356268157738,970.6356268157738,1105.5698899494796,0.0,134.93426313370583,134.93426313370583,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,validation,regression,256,embedding_baseline,0.75,,0.0831208366066394,0.0831208366066394,0.02078020915165985,0.02078020915165985,0.75,0.75,0.0,True,False,2.0,970.6356268157738,970.6356268157738,947.2395217990511,947.2395217990511,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,970.6356268157738,947.2395217990511,1105.5698899494796,-23.396105016722686,134.93426313370583,134.93426313370583,False,-0.1733889115586571,-0.1733889115586571,0.0,True,-0.02116203166295692,-23.396105016722686,-0.021205345829952177,
embedding,SoilKsatDB,controlled_mlp,Gram-after-RBF-k16 embedding,2,validation,regression,256,embedding_baseline,1.0,,0.0831208366066394,0.0831208366066394,0.0,0.0,1.0,1.0,0.0,True,False,1.0,970.6356268157738,970.6356268157738,945.3981516852942,945.3981516852942,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,970.6356268157738,945.3981516852942,1105.5698899494796,-25.237475130479538,134.93426313370583,134.93426313370583,False,-0.18703533516518206,-0.18703533516518206,0.0,True,-0.022827570974850622,-25.237475130479538,-0.022874294145718545,
embedding,SoilKsatDB,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,validation,regression,256,embedding_G2,0.75,,0.0831208366066394,0.0831208366066394,0.02078020915165985,0.02078020915165985,0.75,0.75,0.0,True,False,2.0,970.6356268157738,970.6356268157738,947.2395217990511,947.2395217990511,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,970.6356268157738,947.2395217990511,1105.5698899494796,-23.396105016722686,134.93426313370583,134.93426313370583,False,-0.1733889115586571,-0.1733889115586571,0.0,True,-0.02116203166295692,-23.396105016722686,-0.021205345829952177,
embedding,SoilKsatDB,controlled_mlp,Raw RBF-k16 embedding,2,test,regression,512,embedding_baseline,0.0,,0.0845248035298137,0.0845248035298137,0.0845248035298137,0.0845248035298137,0.0,0.0,0.0,True,True,1.0,1003.2676148040753,1003.2676148040753,1003.2676148040753,1003.2676148040753,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1003.2676148040753,1003.2676148040753,1148.7614652193272,0.0,145.49385041525193,145.49385041525193,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,test,regression,512,embedding_baseline,0.75,,0.0845248035298137,0.0845248035298137,0.021131200882453426,0.021131200882453426,0.75,0.75,0.0,True,False,2.0,1003.2676148040753,1003.2676148040753,994.832376615997,994.832376615997,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1003.2676148040753,994.832376615997,1148.7614652193272,-8.435238188078301,145.49385041525193,145.49385041525193,False,-0.057976596014219214,-0.057976596014219214,0.0,True,-0.007342897932659853,-8.435238188078301,-0.007344674571087735,
embedding,SoilKsatDB,controlled_mlp,Gram-after-RBF-k16 embedding,2,test,regression,512,embedding_baseline,1.0,,0.0845248035298137,0.0845248035298137,0.0,0.0,1.0,1.0,0.0,True,False,1.0,1003.2676148040753,1003.2676148040753,998.2598643234674,998.2598643234674,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1003.2676148040753,998.2598643234674,1148.7614652193272,-5.0077504806079105,145.49385041525193,145.49385041525193,False,-0.03441898380113909,-0.03441898380113909,0.0,True,-0.004359260501179682,-5.0077504806079105,-0.004360315238668147,
embedding,SoilKsatDB,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,test,regression,512,embedding_G2,0.75,,0.0845248035298137,0.0845248035298137,0.021131200882453426,0.021131200882453426,0.75,0.75,0.0,True,False,2.0,1003.2676148040753,1003.2676148040753,994.832376615997,994.832376615997,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1003.2676148040753,994.832376615997,1148.7614652193272,-8.435238188078301,145.49385041525193,145.49385041525193,False,-0.057976596014219214,-0.057976596014219214,0.0,True,-0.007342897932659853,-8.435238188078301,-0.007344674571087735,
embedding,SoilKsatDB,tabm_d,Raw RBF-k16 embedding,0,validation,regression,256,embedding_baseline,0.0,,0.13551789800588504,0.13551789800588504,0.13551789800588504,0.13551789800588504,0.0,0.0,0.0,True,True,1.0,945.4520543359788,945.4520543359788,945.4520543359788,945.4520543359788,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,945.4520543359788,945.4520543359788,1105.5698899494796,0.0,160.1178356135008,160.1178356135008,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,validation,regression,256,embedding_baseline,0.75,,0.13551789800588504,0.13551789800588504,0.03387947450147126,0.03387947450147126,0.75,0.75,0.0,True,False,2.0,945.4520543359788,945.4520543359788,915.9175064694807,915.9175064694807,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,945.4520543359788,915.9175064694807,1105.5698899494796,-29.534547866498087,160.1178356135008,160.1178356135008,False,-0.18445507805757397,-0.18445507805757397,0.0,True,-0.026714320039819196,-29.534547866498087,-0.026768998557354682,
embedding,SoilKsatDB,tabm_d,Gram-after-RBF-k16 embedding,0,validation,regression,256,embedding_baseline,1.0,,0.13551789800588504,0.13551789800588504,0.0,0.0,1.0,1.0,0.0,True,False,1.0,945.4520543359788,945.4520543359788,916.008230179973,916.008230179973,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,945.4520543359788,916.008230179973,1105.5698899494796,-29.443824156005803,160.1178356135008,160.1178356135008,False,-0.18388847215670934,-0.18388847215670934,0.0,True,-0.026632259456117493,-29.443824156005803,-0.02668677001313374,
embedding,SoilKsatDB,tabm_d,GuardedGram-G2-after-RBF-k16,0,validation,regression,256,embedding_G2,0.75,,0.13551789800588504,0.13551789800588504,0.03387947450147126,0.03387947450147126,0.75,0.75,0.0,True,False,2.0,945.4520543359788,945.4520543359788,915.9175064694807,915.9175064694807,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,945.4520543359788,915.9175064694807,1105.5698899494796,-29.534547866498087,160.1178356135008,160.1178356135008,False,-0.18445507805757397,-0.18445507805757397,0.0,True,-0.026714320039819196,-29.534547866498087,-0.026768998557354682,
embedding,SoilKsatDB,tabm_d,Raw RBF-k16 embedding,0,test,regression,512,embedding_baseline,0.0,,0.12621536642059378,0.12621536642059378,0.12621536642059378,0.12621536642059378,0.0,0.0,0.0,True,True,1.0,977.3978322787515,977.3978322787515,977.3978322787515,977.3978322787515,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,977.3978322787515,977.3978322787515,1148.7614652193272,0.0,171.3636329405757,171.3636329405757,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,test,regression,512,embedding_baseline,0.75,,0.12621536642059378,0.12621536642059378,0.031553841605148444,0.031553841605148444,0.75,0.75,0.0,True,False,2.0,977.3978322787515,977.3978322787515,937.6787155964149,937.6787155964149,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,977.3978322787515,937.6787155964149,1148.7614652193272,-39.71911668233656,171.3636329405757,171.3636329405757,False,-0.2317826483995591,-0.2317826483995591,0.0,True,-0.034575599795866406,-39.71911668233656,-0.03458396547653196,
embedding,SoilKsatDB,tabm_d,Gram-after-RBF-k16 embedding,0,test,regression,512,embedding_baseline,1.0,,0.12621536642059378,0.12621536642059378,0.0,0.0,1.0,1.0,0.0,True,False,1.0,977.3978322787515,977.3978322787515,932.9806159222369,932.9806159222369,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,977.3978322787515,932.9806159222369,1148.7614652193272,-44.41721635651459,171.3636329405757,171.3636329405757,False,-0.25919861521561743,-0.25919861521561743,0.0,True,-0.03866530842243584,-44.41721635651459,-0.03867466362162275,
embedding,SoilKsatDB,tabm_d,GuardedGram-G2-after-RBF-k16,0,test,regression,512,embedding_G2,0.75,,0.12621536642059378,0.12621536642059378,0.031553841605148444,0.031553841605148444,0.75,0.75,0.0,True,False,2.0,977.3978322787515,977.3978322787515,937.6787155964149,937.6787155964149,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,977.3978322787515,937.6787155964149,1148.7614652193272,-39.71911668233656,171.3636329405757,171.3636329405757,False,-0.2317826483995591,-0.2317826483995591,0.0,True,-0.034575599795866406,-39.71911668233656,-0.03458396547653196,
embedding,SoilKsatDB,tabm_d,Raw RBF-k16 embedding,1,validation,regression,256,embedding_baseline,0.0,,0.1230587154119083,0.1230587154119083,0.1230587154119083,0.1230587154119083,0.0,0.0,0.0,True,True,1.0,934.043639592178,934.043639592178,934.043639592178,934.043639592178,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,934.043639592178,934.043639592178,1105.5698899494796,0.0,171.5262503573016,171.5262503573016,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,validation,regression,256,embedding_baseline,0.75,,0.1230587154119083,0.1230587154119083,0.030764678852977075,0.030764678852977075,0.75,0.75,0.0,True,False,2.0,934.043639592178,934.043639592178,911.3710231550999,911.3710231550999,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,934.043639592178,911.3710231550999,1105.5698899494796,-22.67261643707809,171.5262503573016,171.5262503573016,False,-0.1321816129592374,-0.1321816129592374,0.0,True,-0.020507628367225292,-22.67261643707809,-0.020549603110195245,
embedding,SoilKsatDB,tabm_d,Gram-after-RBF-k16 embedding,1,validation,regression,256,embedding_baseline,1.0,,0.1230587154119083,0.1230587154119083,0.0,0.0,1.0,1.0,0.0,True,False,1.0,934.043639592178,934.043639592178,913.6435095089764,913.6435095089764,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,934.043639592178,913.6435095089764,1105.5698899494796,-20.40013008320159,171.5262503573016,171.5262503573016,False,-0.11893299154331562,-0.11893299154331562,0.0,True,-0.01845213972328226,-20.40013008320159,-0.018489907319235395,
embedding,SoilKsatDB,tabm_d,GuardedGram-G2-after-RBF-k16,1,validation,regression,256,embedding_G2,0.75,,0.1230587154119083,0.1230587154119083,0.030764678852977075,0.030764678852977075,0.75,0.75,0.0,True,False,2.0,934.043639592178,934.043639592178,911.3710231550999,911.3710231550999,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,934.043639592178,911.3710231550999,1105.5698899494796,-22.67261643707809,171.5262503573016,171.5262503573016,False,-0.1321816129592374,-0.1321816129592374,0.0,True,-0.020507628367225292,-22.67261643707809,-0.020549603110195245,
embedding,SoilKsatDB,tabm_d,Raw RBF-k16 embedding,1,test,regression,512,embedding_baseline,0.0,,0.11837899555806408,0.11837899555806408,0.11837899555806408,0.11837899555806408,0.0,0.0,0.0,True,True,1.0,978.0778170855842,978.0778170855842,978.0778170855842,978.0778170855842,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,978.0778170855842,978.0778170855842,1148.7614652193272,0.0,170.68364813374296,170.68364813374296,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,test,regression,512,embedding_baseline,0.75,,0.11837899555806408,0.11837899555806408,0.02959474888951602,0.02959474888951602,0.75,0.75,0.0,True,False,2.0,978.0778170855842,978.0778170855842,943.5767108674385,943.5767108674385,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,978.0778170855842,943.5767108674385,1148.7614652193272,-34.501106218145765,170.68364813374296,170.68364813374296,False,-0.20213480667528066,-0.20213480667528066,0.0,True,-0.030033307403429174,-34.501106218145765,-0.03004057406143514,
embedding,SoilKsatDB,tabm_d,Gram-after-RBF-k16 embedding,1,test,regression,512,embedding_baseline,1.0,,0.11837899555806408,0.11837899555806408,0.0,0.0,1.0,1.0,0.0,True,False,1.0,978.0778170855842,978.0778170855842,941.185421852194,941.185421852194,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,978.0778170855842,941.185421852194,1148.7614652193272,-36.892395233390175,170.68364813374296,170.68364813374296,False,-0.2161448717365258,-0.2161448717365258,0.0,True,-0.03211493103692027,-36.892395233390175,-0.03212270135064548,
embedding,SoilKsatDB,tabm_d,GuardedGram-G2-after-RBF-k16,1,test,regression,512,embedding_G2,0.75,,0.11837899555806408,0.11837899555806408,0.02959474888951602,0.02959474888951602,0.75,0.75,0.0,True,False,2.0,978.0778170855842,978.0778170855842,943.5767108674385,943.5767108674385,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,978.0778170855842,943.5767108674385,1148.7614652193272,-34.501106218145765,170.68364813374296,170.68364813374296,False,-0.20213480667528066,-0.20213480667528066,0.0,True,-0.030033307403429174,-34.501106218145765,-0.03004057406143514,
embedding,SoilKsatDB,tabm_d,Raw RBF-k16 embedding,2,validation,regression,256,embedding_baseline,0.0,,0.14487805316520358,0.14487805316520358,0.14487805316520358,0.14487805316520358,0.0,0.0,0.0,True,True,1.0,929.6335637880335,929.6335637880335,929.6335637880335,929.6335637880335,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,929.6335637880335,929.6335637880335,1105.5698899494796,0.0,175.93632616144612,175.93632616144612,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,validation,regression,256,embedding_baseline,0.75,,0.14487805316520358,0.14487805316520358,0.036219513291300895,0.036219513291300895,0.75,0.75,0.0,True,False,2.0,929.6335637880335,929.6335637880335,910.3336473748473,910.3336473748473,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,929.6335637880335,910.3336473748473,1105.5698899494796,-19.299916413186224,175.93632616144612,175.93632616144612,False,-0.10969830298420498,-0.10969830298420498,0.0,True,-0.01745698448251712,-19.299916413186224,-0.017492715207862972,
embedding,SoilKsatDB,tabm_d,Gram-after-RBF-k16 embedding,2,validation,regression,256,embedding_baseline,1.0,,0.14487805316520358,0.14487805316520358,0.0,0.0,1.0,1.0,0.0,True,False,1.0,929.6335637880335,929.6335637880335,914.3838597643116,914.3838597643116,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,929.6335637880335,914.3838597643116,1105.5698899494796,-15.249704023721847,175.93632616144612,175.93632616144612,False,-0.086677404015633,-0.086677404015633,0.0,True,-0.01379352328817376,-15.249704023721847,-0.01382175568951747,
embedding,SoilKsatDB,tabm_d,GuardedGram-G2-after-RBF-k16,2,validation,regression,256,embedding_G2,0.75,,0.14487805316520358,0.14487805316520358,0.036219513291300895,0.036219513291300895,0.75,0.75,0.0,True,False,2.0,929.6335637880335,929.6335637880335,910.3336473748473,910.3336473748473,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,929.6335637880335,910.3336473748473,1105.5698899494796,-19.299916413186224,175.93632616144612,175.93632616144612,False,-0.10969830298420498,-0.10969830298420498,0.0,True,-0.01745698448251712,-19.299916413186224,-0.017492715207862972,
embedding,SoilKsatDB,tabm_d,Raw RBF-k16 embedding,2,test,regression,512,embedding_baseline,0.0,,0.1268864679766042,0.1268864679766042,0.1268864679766042,0.1268864679766042,0.0,0.0,0.0,True,True,1.0,984.0369214763498,984.0369214763498,984.0369214763498,984.0369214763498,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,984.0369214763498,984.0369214763498,1148.7614652193272,0.0,164.7245437429774,164.7245437429774,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,test,regression,512,embedding_baseline,0.75,,0.1268864679766042,0.1268864679766042,0.03172161699415105,0.03172161699415105,0.75,0.75,0.0,True,False,2.0,984.0369214763498,984.0369214763498,944.5279438317367,944.5279438317367,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,984.0369214763498,944.5279438317367,1148.7614652193272,-39.50897764461308,164.7245437429774,164.7245437429774,False,-0.2398487605238697,-0.2398487605238697,0.0,True,-0.03439267318831054,-39.50897764461308,-0.03440099460927871,
embedding,SoilKsatDB,tabm_d,Gram-after-RBF-k16 embedding,2,test,regression,512,embedding_baseline,1.0,,0.1268864679766042,0.1268864679766042,0.0,0.0,1.0,1.0,0.0,True,False,1.0,984.0369214763498,984.0369214763498,941.2064566622228,941.2064566622228,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,984.0369214763498,941.2064566622228,1148.7614652193272,-42.830464814127026,164.7245437429774,164.7245437429774,False,-0.26001264802989016,-0.26001264802989016,0.0,True,-0.03728403686134234,-42.830464814127026,-0.03729305785730904,
embedding,SoilKsatDB,tabm_d,GuardedGram-G2-after-RBF-k16,2,test,regression,512,embedding_G2,0.75,,0.1268864679766042,0.1268864679766042,0.03172161699415105,0.03172161699415105,0.75,0.75,0.0,True,False,2.0,984.0369214763498,984.0369214763498,944.5279438317367,944.5279438317367,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,984.0369214763498,944.5279438317367,1148.7614652193272,-39.50897764461308,164.7245437429774,164.7245437429774,False,-0.2398487605238697,-0.2398487605238697,0.0,True,-0.03439267318831054,-39.50897764461308,-0.03440099460927871,
embedding,SoilKsatDB,resnet_tabular,Raw RBF-k16 embedding,0,validation,regression,256,embedding_baseline,0.0,,0.14873689224498035,0.14873689224498035,0.14873689224498035,0.14873689224498035,0.0,0.0,0.0,True,True,1.0,971.9006529039542,971.9006529039542,971.9006529039542,971.9006529039542,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,971.9006529039542,971.9006529039542,1105.5698899494796,0.0,133.6692370455254,133.6692370455254,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,0,validation,regression,256,embedding_baseline,0.75,,0.14873689224498035,0.14873689224498035,0.03718422399489618,0.03718422399489618,0.7499999937228008,0.7499999937228008,0.0,True,False,2.0,971.9006529039542,971.9006529039542,973.1928234472894,973.1928234472894,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,971.9006529039542,973.1928234472894,1105.5698899494796,1.2921705433351462,133.6692370455254,133.6692370455254,False,0.00966692540404832,0.00966692540404832,0.0,True,0.0011687823222050607,1.2921705433351462,0.0011711745704301548,
embedding,SoilKsatDB,resnet_tabular,Gram-after-RBF-k16 embedding,0,validation,regression,256,embedding_baseline,1.0,,0.14873689224498035,0.14873689224498035,0.0,0.0,1.0,1.0,0.0,True,False,1.0,971.9006529039542,971.9006529039542,980.3102113646788,980.3102113646788,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,971.9006529039542,980.3102113646788,1105.5698899494796,8.409558460724611,133.6692370455254,133.6692370455254,False,0.06291319264327411,0.06291319264327411,0.0,True,0.007606537168906523,8.409558460724611,0.0076221061287510715,
embedding,SoilKsatDB,resnet_tabular,GuardedGram-G2-after-RBF-k16,0,validation,regression,256,embedding_G2,0.75,,0.14873689224498035,0.14873689224498035,0.03718422399489618,0.03718422399489618,0.7499999937228008,0.7499999937228008,0.0,True,False,2.0,971.9006529039542,971.9006529039542,973.1928234472894,973.1928234472894,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,971.9006529039542,973.1928234472894,1105.5698899494796,1.2921705433351462,133.6692370455254,133.6692370455254,False,0.00966692540404832,0.00966692540404832,0.0,True,0.0011687823222050607,1.2921705433351462,0.0011711745704301548,
embedding,SoilKsatDB,resnet_tabular,Raw RBF-k16 embedding,0,test,regression,512,embedding_baseline,0.0,,0.15026566706284655,0.15026566706284655,0.15026566706284655,0.15026566706284655,0.0,0.0,0.0,True,True,1.0,1022.4500726572883,1022.4500726572883,1022.4500726572883,1022.4500726572883,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1022.4500726572883,1022.4500726572883,1148.7614652193272,0.0,126.31139256203892,126.31139256203892,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,0,test,regression,512,embedding_baseline,0.75,,0.15026566706284655,0.15026566706284655,0.03756641709221017,0.03756641709221017,0.7499999978271914,0.7499999978271914,0.0,True,False,2.0,1022.4500726572883,1022.4500726572883,999.7303473057955,999.7303473057955,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1022.4500726572883,999.7303473057955,1148.7614652193272,-22.719725351492798,126.31139256203892,126.31139256203892,False,-0.1798707534661516,-0.1798707534661516,0.0,True,-0.019777583109610173,-22.719725351492798,-0.019782368361221377,
embedding,SoilKsatDB,resnet_tabular,Gram-after-RBF-k16 embedding,0,test,regression,512,embedding_baseline,1.0,,0.15026566706284655,0.15026566706284655,0.0,0.0,1.0,1.0,0.0,True,False,1.0,1022.4500726572883,1022.4500726572883,999.0421627675164,999.0421627675164,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1022.4500726572883,999.0421627675164,1148.7614652193272,-23.407909889771872,126.31139256203892,126.31139256203892,False,-0.18531907071070314,-0.18531907071070314,0.0,True,-0.020376649633962712,-23.407909889771872,-0.02038157983169979,
embedding,SoilKsatDB,resnet_tabular,GuardedGram-G2-after-RBF-k16,0,test,regression,512,embedding_G2,0.75,,0.15026566706284655,0.15026566706284655,0.03756641709221017,0.03756641709221017,0.7499999978271914,0.7499999978271914,0.0,True,False,2.0,1022.4500726572883,1022.4500726572883,999.7303473057955,999.7303473057955,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1022.4500726572883,999.7303473057955,1148.7614652193272,-22.719725351492798,126.31139256203892,126.31139256203892,False,-0.1798707534661516,-0.1798707534661516,0.0,True,-0.019777583109610173,-22.719725351492798,-0.019782368361221377,
embedding,SoilKsatDB,resnet_tabular,Raw RBF-k16 embedding,1,validation,regression,256,embedding_baseline,0.0,,0.13604342541699854,0.13604342541699854,0.13604342541699854,0.13604342541699854,0.0,0.0,0.0,True,True,1.0,961.3638595369781,961.3638595369781,961.3638595369781,961.3638595369781,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,961.3638595369781,961.3638595369781,1105.5698899494796,0.0,144.2060304125015,144.2060304125015,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
embedding,SoilKsatDB,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,1,validation,regression,256,embedding_baseline,0.75,,0.13604342541699854,0.13604342541699854,0.03401085573772994,0.03401085573772994,0.7500000045317861,0.7500000045317861,0.0,True,False,2.0,961.3638595369781,961.3638595369781,944.6929634379692,944.6929634379692,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,961.3638595369781,944.6929634379692,1105.5698899494796,-16.670896099008928,144.2060304125015,144.2060304125015,False,-0.11560470842531213,-0.11560470842531213,0.0,True,-0.015079006990476852,-16.670896099008928,-0.015109870502889578,
embedding,SoilKsatDB,resnet_tabular,Gram-after-RBF-k16 embedding,1,validation,regression,256,embedding_baseline,1.0,,0.13604342541699854,0.13604342541699854,0.0,0.0,1.0,1.0,0.0,True,False,1.0,961.3638595369781,961.3638595369781,952.1596437809634,952.1596437809634,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,961.3638595369781,952.1596437809634,1105.5698899494796,-9.204215756014719,144.2060304125015,144.2060304125015,False,-0.06382684364645536,-0.06382684364645536,0.0,True,-0.008325313342637539,-9.204215756014719,-0.008342353484064133,
embedding,SoilKsatDB,resnet_tabular,GuardedGram-G2-after-RBF-k16,1,validation,regression,256,embedding_G2,0.75,,0.13604342541699854,0.13604342541699854,0.03401085573772994,0.03401085573772994,0.7500000045317861,0.7500000045317861,0.0,True,False,2.0,961.3638595369781,961.3638595369781,944.6929634379692,944.6929634379692,1105.5698899494796,1105.5698899494796,0.0,0.0,0.0,0.0,True,True,961.3638595369781,944.6929634379692,1105.5698899494796,-16.670896099008928,144.2060304125015,144.2060304125015,False,-0.11560470842531213,-0.11560470842531213,0.0,True,-0.015079006990476852,-16.670896099008928,-0.015109870502889578,
embedding,SoilKsatDB,resnet_tabular,Raw RBF-k16 embedding,1,test,regression,512,embedding_baseline,0.0,,0.1351289698872577,0.1351289698872577,0.1351289698872577,0.1351289698872577,0.0,0.0,0.0,True,True,1.0,1006.608064249373,1006.608064249373,1006.608064249373,1006.608064249373,1148.7614652193272,1148.7614652193272,0.0,0.0,0.0,0.0,True,True,1006.608064249373,1006.608064249373,1148.7614652193272,0.0,142.1534009699542,142.1534009699542,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
