scope,dataset,model,method,seed,problem_type,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss
general,Brazilian_houses,controlled_mlp,GuardedGram-G2-g0p0-t01,2,regression,2956.850683182502,1294.119219078137,4729.547636266773,-1662.7314641043652,1772.6969530842712,1772.6969530842712,False,-0.937967124731286,-0.937967124731286,0.0,True,-0.3515624731960259,-1662.7314641043652,-0.3761917097659212,
general,Brazilian_houses,controlled_mlp,SafeGram-t01,2,regression,2956.850683182502,1140.245348894303,4729.547636266773,-1816.605334288199,1772.6969530842712,1772.6969530842712,False,-1.0247692540609001,-1.0247692540609001,0.0,True,-0.38409705832292246,-1816.605334288199,-0.4110055540711628,
general,Brazilian_houses,controlled_mlp,SafeRankGram-t01,2,regression,2956.850683182502,1275.0745986284642,4729.547636266773,-1681.7760845540379,1772.6969530842712,1772.6969530842712,False,-0.9487104277061895,-0.9487104277061895,0.0,True,-0.3555892051193152,-1681.7760845540379,-0.3805005404361007,
general,Brazilian_houses,controlled_mlp,BlockGuard-Greedy-t01,2,regression,2956.850683182502,1140.245348894303,4729.547636266773,-1816.605334288199,1772.6969530842712,1772.6969530842712,False,-1.0247692540609001,-1.0247692540609001,0.0,True,-0.38409705832292246,-1816.605334288199,-0.4110055540711628,
general,Brazilian_houses,tabm_d,Raw,0,regression,2475.5015976503278,2475.5015976503278,4729.547636266773,0.0,2254.0460386164455,2254.0460386164455,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabm_d,Raw+Gram@0.5,0,regression,2475.5015976503278,2340.6927206119594,4729.547636266773,-134.80887703836834,2254.0460386164455,2254.0460386164455,False,-0.0598075082446476,-0.0598075082446476,0.0,True,-0.028503545667800598,-134.80887703836834,-0.030500404328371113,
general,Brazilian_houses,tabm_d,Raw+Gram@0.75,0,regression,2475.5015976503278,2317.0589131195866,4729.547636266773,-158.4426845307412,2254.0460386164455,2254.0460386164455,False,-0.07029256803822641,-0.07029256803822641,0.0,True,-0.03350060020873508,-158.4426845307412,-0.0358475350231183,
general,Brazilian_houses,tabm_d,PureGram,0,regression,2475.5015976503278,2324.1593276530334,4729.547636266773,-151.34226999729435,2254.0460386164455,2254.0460386164455,False,-0.06714249283488001,-0.06714249283488001,0.0,True,-0.03199931190813738,-151.34226999729435,-0.03424107171797903,
general,Brazilian_houses,tabm_d,GuardedGram-G2-g0p0-t01,0,regression,2475.5015976503278,2317.0589131195866,4729.547636266773,-158.4426845307412,2254.0460386164455,2254.0460386164455,False,-0.07029256803822641,-0.07029256803822641,0.0,True,-0.03350060020873508,-158.4426845307412,-0.0358475350231183,
general,Brazilian_houses,tabm_d,SafeGram-t01,0,regression,2475.5015976503278,2317.0589131195866,4729.547636266773,-158.4426845307412,2254.0460386164455,2254.0460386164455,False,-0.07029256803822641,-0.07029256803822641,0.0,True,-0.03350060020873508,-158.4426845307412,-0.0358475350231183,
general,Brazilian_houses,tabm_d,SafeRankGram-t01,0,regression,2475.5015976503278,2028.4285282479918,4729.547636266773,-447.07306940233593,2254.0460386164455,2254.0460386164455,False,-0.1983424747068403,-0.1983424747068403,0.0,True,-0.0945276596802034,-447.07306940233593,-0.10114993671534117,
general,Brazilian_houses,tabm_d,BlockGuard-Greedy-t01,0,regression,2475.5015976503278,2324.1593276530334,4729.547636266773,-151.34226999729435,2254.0460386164455,2254.0460386164455,False,-0.06714249283488001,-0.06714249283488001,0.0,True,-0.03199931190813738,-151.34226999729435,-0.03424107171797903,
general,Brazilian_houses,tabm_d,Raw,1,regression,2320.516449826237,2320.516449826237,4729.547636266773,0.0,2409.031186440536,2409.031186440536,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabm_d,Raw+Gram@0.5,1,regression,2320.516449826237,2171.022036081617,4729.547636266773,-149.49441374462003,2409.031186440536,2409.031186440536,False,-0.06205582334760285,-0.06205582334760285,0.0,True,-0.03160860725839356,-149.49441374462003,-0.033822995667755464,
general,Brazilian_houses,tabm_d,Raw+Gram@0.75,1,regression,2320.516449826237,2190.6883024404015,4729.547636266773,-129.82814738583556,2409.031186440536,2409.031186440536,False,-0.05389226512159153,-0.05389226512159153,0.0,True,-0.027450436568245303,-129.82814738583556,-0.029373518090684256,
general,Brazilian_houses,tabm_d,PureGram,1,regression,2320.516449826237,2272.861516135993,4729.547636266773,-47.65493369024398,2409.031186440536,2409.031186440536,False,-0.019781783630894594,-0.019781783630894594,0.0,True,-0.010076002475336094,-47.65493369024398,-0.010781891947519691,
general,Brazilian_houses,tabm_d,GuardedGram-G2-g0p0-t01,1,regression,2320.516449826237,2190.6883024404015,4729.547636266773,-129.82814738583556,2409.031186440536,2409.031186440536,False,-0.05389226512159153,-0.05389226512159153,0.0,True,-0.027450436568245303,-129.82814738583556,-0.029373518090684256,
general,Brazilian_houses,tabm_d,SafeGram-t01,1,regression,2320.516449826237,2190.6883024404015,4729.547636266773,-129.82814738583556,2409.031186440536,2409.031186440536,False,-0.05389226512159153,-0.05389226512159153,0.0,True,-0.027450436568245303,-129.82814738583556,-0.029373518090684256,
general,Brazilian_houses,tabm_d,SafeRankGram-t01,1,regression,2320.516449826237,2190.5382704758053,4729.547636266773,-129.97817935043167,2409.031186440536,2409.031186440536,False,-0.0539545440847866,-0.0539545440847866,0.0,True,-0.0274821588334881,-129.97817935043167,-0.029407462706817055,
general,Brazilian_houses,tabm_d,BlockGuard-Greedy-t01,1,regression,2320.516449826237,2294.3194502751508,4729.547636266773,-26.196999551086265,2409.031186440536,2409.031186440536,False,-0.010874495813312254,-0.010874495813312254,0.0,True,-0.005539007441262318,-26.196999551086265,-0.0059270509186934075,
general,Brazilian_houses,tabm_d,Raw,2,regression,2258.178948355299,2258.178948355299,4729.547636266773,0.0,2471.3686879114744,2471.3686879114744,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabm_d,Raw+Gram@0.5,2,regression,2258.178948355299,2215.7335151528505,4729.547636266773,-42.445433202448385,2471.3686879114744,2471.3686879114744,False,-0.01717486889352739,-0.01717486889352739,0.0,True,-0.008974522822641938,-42.445433202448385,-0.0096032464850151,
general,Brazilian_houses,tabm_d,Raw+Gram@0.75,2,regression,2258.178948355299,2226.989072250113,4729.547636266773,-31.189876105185704,2471.3686879114744,2471.3686879114744,False,-0.012620486881519857,-0.012620486881519857,0.0,True,-0.006594684841742107,-31.189876105185704,-0.007056685383479691,
general,Brazilian_houses,tabm_d,PureGram,2,regression,2258.178948355299,2259.6728911604846,4729.547636266773,1.4939428051857249,2471.3686879114744,2471.3686879114744,False,0.0006045001753454435,0.0006045001753454435,0.0,True,0.00031587435418347016,1.4939428051857249,0.0003380034060268667,
general,Brazilian_houses,tabm_d,GuardedGram-G2-g0p0-t01,2,regression,2258.178948355299,2226.989072250113,4729.547636266773,-31.189876105185704,2471.3686879114744,2471.3686879114744,False,-0.012620486881519857,-0.012620486881519857,0.0,True,-0.006594684841742107,-31.189876105185704,-0.007056685383479691,
general,Brazilian_houses,tabm_d,SafeGram-t01,2,regression,2258.178948355299,2226.989072250113,4729.547636266773,-31.189876105185704,2471.3686879114744,2471.3686879114744,False,-0.012620486881519857,-0.012620486881519857,0.0,True,-0.006594684841742107,-31.189876105185704,-0.007056685383479691,
general,Brazilian_houses,tabm_d,SafeRankGram-t01,2,regression,2258.178948355299,2052.9182772980216,4729.547636266773,-205.26067105727725,2471.3686879114744,2471.3686879114744,False,-0.08305546317766967,-0.08305546317766967,0.0,True,-0.04339964132791735,-205.26067105727725,-0.046440068321152994,
general,Brazilian_houses,tabm_d,BlockGuard-Greedy-t01,2,regression,2258.178948355299,2259.6728911604846,4729.547636266773,1.4939428051857249,2471.3686879114744,2471.3686879114744,False,0.0006045001753454435,0.0006045001753454435,0.0,True,0.00031587435418347016,1.4939428051857249,0.0003380034060268667,
general,Brazilian_houses,catboost,Raw,0,regression,922.5436997096795,922.5436997096795,4729.547636266773,0.0,3807.0039365570938,3807.0039365570938,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,Raw+Gram@0.5,0,regression,922.5436997096795,1109.9072840209883,4729.547636266773,187.36358431130884,3807.0039365570938,3807.0039365570938,False,0.049215495290701794,0.049215495290701794,0.0,True,0.03961554015749435,187.36358431130884,0.04239086626529277,
general,Brazilian_houses,catboost,Raw+Gram@0.75,0,regression,922.5436997096795,1260.8063303383994,4729.547636266773,338.26263062872,3807.0039365570938,3807.0039365570938,False,0.08885271364721298,0.08885271364721298,0.0,True,0.07152113830821347,338.26263062872,0.0765316589679626,
general,Brazilian_houses,catboost,PureGram,0,regression,922.5436997096795,1434.8963521346518,4729.547636266773,512.3526524249723,3807.0039365570938,3807.0039365570938,False,0.13458159249720245,0.13458159249720245,0.0,True,0.10833016005509427,512.3526524249723,0.11591939196428001,
general,Brazilian_houses,catboost,GuardedGram-G2-g0p0-t01,0,regression,922.5436997096795,922.5436997096795,4729.547636266773,0.0,3807.0039365570938,3807.0039365570938,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,SafeGram-t01,0,regression,922.5436997096795,922.5436997096795,4729.547636266773,0.0,3807.0039365570938,3807.0039365570938,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,SafeRankGram-t01,0,regression,922.5436997096795,922.5436997096795,4729.547636266773,0.0,3807.0039365570938,3807.0039365570938,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,BlockGuard-Greedy-t01,0,regression,922.5436997096795,922.5436997096795,4729.547636266773,0.0,3807.0039365570938,3807.0039365570938,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,Raw,1,regression,959.1540277399796,959.1540277399796,4729.547636266773,0.0,3770.3936085267937,3770.3936085267937,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,Raw+Gram@0.5,1,regression,959.1540277399796,1102.8382614056015,4729.547636266773,143.68423366562195,3770.3936085267937,3770.3936085267937,False,0.038108550083651264,0.038108550083651264,0.0,True,0.030380121888155424,143.68423366562195,0.03250844691159564,
general,Brazilian_houses,catboost,Raw+Gram@0.75,1,regression,959.1540277399796,1256.3259705370326,4729.547636266773,297.171942797053,3770.3936085267937,3770.3936085267937,False,0.0788172200708687,0.0788172200708687,0.0,True,0.06283305839194868,297.171942797053,0.06723492257693087,
general,Brazilian_houses,catboost,PureGram,1,regression,959.1540277399796,1443.2951439877172,4729.547636266773,484.1411162477376,3770.3936085267937,3770.3936085267937,False,0.12840598794588615,0.12840598794588615,0.0,True,0.10236520561401727,484.1411162477376,0.10953655368957775,
general,Brazilian_houses,catboost,GuardedGram-G2-g0p0-t01,1,regression,959.1540277399796,959.1540277399796,4729.547636266773,0.0,3770.3936085267937,3770.3936085267937,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,SafeGram-t01,1,regression,959.1540277399796,959.1540277399796,4729.547636266773,0.0,3770.3936085267937,3770.3936085267937,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,SafeRankGram-t01,1,regression,959.1540277399796,959.1540277399796,4729.547636266773,0.0,3770.3936085267937,3770.3936085267937,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,BlockGuard-Greedy-t01,1,regression,959.1540277399796,1045.924430850446,4729.547636266773,86.77040311046642,3770.3936085267937,3770.3936085267937,False,0.02301361929805791,0.02301361929805791,0.0,True,0.018346448705812778,86.77040311046642,0.019631736698257185,
general,Brazilian_houses,catboost,Raw,2,regression,1076.4139476942353,1076.4139476942353,4729.547636266773,0.0,3653.1336885725377,3653.1336885725377,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,Raw+Gram@0.5,2,regression,1076.4139476942353,1106.8398423279673,4729.547636266773,30.425894633732014,3653.1336885725377,3653.1336885725377,False,0.008328710971872736,0.008328710971872736,0.0,True,0.006433151111624795,30.425894633732014,0.006883835165521941,
general,Brazilian_houses,catboost,Raw+Gram@0.75,2,regression,1076.4139476942353,1176.7972863674165,4729.547636266773,100.38333867318124,3653.1336885725377,3653.1336885725377,False,0.027478692878717514,0.027478692878717514,0.0,True,0.021224723037659887,100.38333867318124,0.022711652857195987,
general,Brazilian_houses,catboost,PureGram,2,regression,1076.4139476942353,1276.311768732705,4729.547636266773,199.89782103846983,3653.1336885725377,3653.1336885725377,False,0.0547195471284764,0.0547195471284764,0.0,True,0.04226573795464663,199.89782103846983,0.045226727645675924,
general,Brazilian_houses,catboost,GuardedGram-G2-g0p0-t01,2,regression,1076.4139476942353,1072.2404026589636,4729.547636266773,-4.1735450352716725,3653.1336885725377,3653.1336885725377,False,-0.0011424561461648795,-0.0011424561461648795,0.0,True,-0.0008824406383537398,-4.1735450352716725,-0.0009442613413523365,
general,Brazilian_houses,catboost,SafeGram-t01,2,regression,1076.4139476942353,1076.4139476942353,4729.547636266773,0.0,3653.1336885725377,3653.1336885725377,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,SafeRankGram-t01,2,regression,1076.4139476942353,1076.4139476942353,4729.547636266773,0.0,3653.1336885725377,3653.1336885725377,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,catboost,BlockGuard-Greedy-t01,2,regression,1076.4139476942353,1094.1762370903289,4729.547636266773,17.762289396093593,3653.1336885725377,3653.1336885725377,False,0.004862206234514842,0.004862206234514842,0.0,True,0.0037556000620207514,17.762289396093593,0.004018704259543697,
general,Brazilian_houses,tabicl_v2,Raw,0,regression,967.399294306095,967.399294306095,4729.547636266773,0.0,3762.1483419606784,3762.1483419606784,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabicl_v2,Raw+Gram@0.5,0,regression,967.399294306095,956.9594044579433,4729.547636266773,-10.439889848151779,3762.1483419606784,3762.1483419606784,False,-0.002774980914950029,-0.002774980914950029,0.0,True,-0.0022073759799134647,-10.439889848151779,-0.0023620170162952955,
general,Brazilian_houses,tabicl_v2,Raw+Gram@0.75,0,regression,967.399294306095,956.9510129580271,4729.547636266773,-10.448281348067894,3762.1483419606784,3762.1483419606784,False,-0.002777211422403051,-0.002777211422403051,0.0,True,-0.0022091502510618866,-10.448281348067894,-0.002363915586671267,
general,Brazilian_houses,tabicl_v2,PureGram,0,regression,967.399294306095,960.4296804993199,4729.547636266773,-6.969613806775101,3762.1483419606784,3762.1483419606784,False,-0.0018525621993796294,-0.0018525621993796294,0.0,True,-0.0014736322250633897,-6.969613806775101,-0.001576869741736195,
general,Brazilian_houses,tabicl_v2,GuardedGram-G2-g0p0-t01,0,regression,967.399294306095,956.9510129580271,4729.547636266773,-10.448281348067894,3762.1483419606784,3762.1483419606784,False,-0.002777211422403051,-0.002777211422403051,0.0,True,-0.0022091502510618866,-10.448281348067894,-0.002363915586671267,
general,Brazilian_houses,tabicl_v2,SafeGram-t01,0,regression,967.399294306095,960.4547635996953,4729.547636266773,-6.944530706399746,3762.1483419606784,3762.1483419606784,False,-0.0018458949714833784,-0.0018458949714833784,0.0,True,-0.0014683287368009999,-6.944530706399746,-0.0015711947096458403,
general,Brazilian_houses,tabicl_v2,SafeRankGram-t01,0,regression,967.399294306095,949.4981963032191,4729.547636266773,-17.901098002875983,3762.1483419606784,3762.1483419606784,False,-0.004758211632225714,-0.004758211632225714,0.0,True,-0.0037849492973932824,-17.901098002875983,-0.004050109599637999,
general,Brazilian_houses,tabicl_v2,BlockGuard-Greedy-t01,0,regression,967.399294306095,960.4296804993199,4729.547636266773,-6.969613806775101,3762.1483419606784,3762.1483419606784,False,-0.0018525621993796294,-0.0018525621993796294,0.0,True,-0.0014736322250633897,-6.969613806775101,-0.001576869741736195,
general,Brazilian_houses,tabicl_v2,Raw,1,regression,967.399294306095,967.399294306095,4729.547636266773,0.0,3762.1483419606784,3762.1483419606784,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabicl_v2,Raw+Gram@0.5,1,regression,967.399294306095,956.9594044579433,4729.547636266773,-10.439889848151779,3762.1483419606784,3762.1483419606784,False,-0.002774980914950029,-0.002774980914950029,0.0,True,-0.0022073759799134647,-10.439889848151779,-0.0023620170162952955,
general,Brazilian_houses,tabicl_v2,Raw+Gram@0.75,1,regression,967.399294306095,956.9510129580271,4729.547636266773,-10.448281348067894,3762.1483419606784,3762.1483419606784,False,-0.002777211422403051,-0.002777211422403051,0.0,True,-0.0022091502510618866,-10.448281348067894,-0.002363915586671267,
general,Brazilian_houses,tabicl_v2,PureGram,1,regression,967.399294306095,960.4296804993199,4729.547636266773,-6.969613806775101,3762.1483419606784,3762.1483419606784,False,-0.0018525621993796294,-0.0018525621993796294,0.0,True,-0.0014736322250633897,-6.969613806775101,-0.001576869741736195,
general,Brazilian_houses,tabicl_v2,GuardedGram-G2-g0p0-t01,1,regression,967.399294306095,956.9510129580271,4729.547636266773,-10.448281348067894,3762.1483419606784,3762.1483419606784,False,-0.002777211422403051,-0.002777211422403051,0.0,True,-0.0022091502510618866,-10.448281348067894,-0.002363915586671267,
general,Brazilian_houses,tabicl_v2,SafeGram-t01,1,regression,967.399294306095,960.4547635996953,4729.547636266773,-6.944530706399746,3762.1483419606784,3762.1483419606784,False,-0.0018458949714833784,-0.0018458949714833784,0.0,True,-0.0014683287368009999,-6.944530706399746,-0.0015711947096458403,
general,Brazilian_houses,tabicl_v2,SafeRankGram-t01,1,regression,967.399294306095,949.4981963032191,4729.547636266773,-17.901098002875983,3762.1483419606784,3762.1483419606784,False,-0.004758211632225714,-0.004758211632225714,0.0,True,-0.0037849492973932824,-17.901098002875983,-0.004050109599637999,
general,Brazilian_houses,tabicl_v2,BlockGuard-Greedy-t01,1,regression,967.399294306095,960.4296804993199,4729.547636266773,-6.969613806775101,3762.1483419606784,3762.1483419606784,False,-0.0018525621993796294,-0.0018525621993796294,0.0,True,-0.0014736322250633897,-6.969613806775101,-0.001576869741736195,
general,Brazilian_houses,tabicl_v2,Raw,2,regression,967.399294306095,967.399294306095,4729.547636266773,0.0,3762.1483419606784,3762.1483419606784,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabicl_v2,Raw+Gram@0.5,2,regression,967.399294306095,956.9594044579433,4729.547636266773,-10.439889848151779,3762.1483419606784,3762.1483419606784,False,-0.002774980914950029,-0.002774980914950029,0.0,True,-0.0022073759799134647,-10.439889848151779,-0.0023620170162952955,
general,Brazilian_houses,tabicl_v2,Raw+Gram@0.75,2,regression,967.399294306095,956.9510129580271,4729.547636266773,-10.448281348067894,3762.1483419606784,3762.1483419606784,False,-0.002777211422403051,-0.002777211422403051,0.0,True,-0.0022091502510618866,-10.448281348067894,-0.002363915586671267,
general,Brazilian_houses,tabicl_v2,PureGram,2,regression,967.399294306095,960.4296804993199,4729.547636266773,-6.969613806775101,3762.1483419606784,3762.1483419606784,False,-0.0018525621993796294,-0.0018525621993796294,0.0,True,-0.0014736322250633897,-6.969613806775101,-0.001576869741736195,
general,Brazilian_houses,tabicl_v2,GuardedGram-G2-g0p0-t01,2,regression,967.399294306095,956.9510129580271,4729.547636266773,-10.448281348067894,3762.1483419606784,3762.1483419606784,False,-0.002777211422403051,-0.002777211422403051,0.0,True,-0.0022091502510618866,-10.448281348067894,-0.002363915586671267,
general,Brazilian_houses,tabicl_v2,SafeGram-t01,2,regression,967.399294306095,960.4547635996953,4729.547636266773,-6.944530706399746,3762.1483419606784,3762.1483419606784,False,-0.0018458949714833784,-0.0018458949714833784,0.0,True,-0.0014683287368009999,-6.944530706399746,-0.0015711947096458403,
general,Brazilian_houses,tabicl_v2,SafeRankGram-t01,2,regression,967.399294306095,949.4981963032191,4729.547636266773,-17.901098002875983,3762.1483419606784,3762.1483419606784,False,-0.004758211632225714,-0.004758211632225714,0.0,True,-0.0037849492973932824,-17.901098002875983,-0.004050109599637999,
general,Brazilian_houses,tabicl_v2,BlockGuard-Greedy-t01,2,regression,967.399294306095,960.4296804993199,4729.547636266773,-6.969613806775101,3762.1483419606784,3762.1483419606784,False,-0.0018525621993796294,-0.0018525621993796294,0.0,True,-0.0014736322250633897,-6.969613806775101,-0.001576869741736195,
general,Brazilian_houses,tabpfn_2_6,Raw,0,regression,689.7950120352451,689.7950120352451,4729.547636266773,0.0,4039.752624231528,4039.752624231528,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabpfn_2_6,Raw+Gram@0.5,0,regression,689.7950120352451,716.8775221062135,4729.547636266773,27.082510070968397,4039.752624231528,4039.752624231528,False,0.006704002098673117,0.006704002098673117,0.0,True,0.005726236873754323,27.082510070968397,0.006127396990011427,
general,Brazilian_houses,tabpfn_2_6,Raw+Gram@0.75,0,regression,689.7950120352451,735.5436161809636,4729.547636266773,45.748604145718446,4039.752624231528,4039.752624231528,False,0.011324605341254302,0.011324605341254302,0.0,True,0.009672934425041482,45.748604145718446,0.010350586360168794,
general,Brazilian_houses,tabpfn_2_6,PureGram,0,regression,689.7950120352451,757.3049053184997,4729.547636266773,67.50989328325454,4039.752624231528,4039.752624231528,False,0.016711392890325007,0.016711392890325007,0.0,True,0.014274069842447529,67.50989328325454,0.015274061223122632,
general,Brazilian_houses,tabpfn_2_6,GuardedGram-G2-g0p0-t01,0,regression,689.7950120352451,701.5537262456737,4729.547636266773,11.758714210428593,4039.752624231528,4039.752624231528,False,0.002910751054383045,0.002910751054383045,0.0,True,0.0024862238663717596,11.758714210428593,0.0026604000098432693,
general,Brazilian_houses,tabpfn_2_6,SafeGram-t01,0,regression,689.7950120352451,701.5537262456737,4729.547636266773,11.758714210428593,4039.752624231528,4039.752624231528,False,0.002910751054383045,0.002910751054383045,0.0,True,0.0024862238663717596,11.758714210428593,0.0026604000098432693,
general,Brazilian_houses,tabpfn_2_6,SafeRankGram-t01,0,regression,689.7950120352451,695.7183869990724,4729.547636266773,5.923374963827314,4039.752624231528,4039.752624231528,False,0.001466271703939818,0.001466271703939818,0.0,True,0.0012524189244667123,5.923374963827314,0.001340159011441539,
general,Brazilian_houses,tabpfn_2_6,BlockGuard-Greedy-t01,0,regression,689.7950120352451,668.3497167957383,4729.547636266773,-21.445295239506777,4039.752624231528,4039.752624231528,False,-0.005308566448072117,-0.005308566448072117,0.0,True,-0.004534322706692184,-21.445295239506777,-0.004851981487540219,
general,Brazilian_houses,tabpfn_2_6,Raw,1,regression,746.8160385624719,746.8160385624719,4729.547636266773,0.0,3982.7315977043013,3982.7315977043013,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabpfn_2_6,Raw+Gram@0.5,1,regression,746.8160385624719,791.6560451593016,4729.547636266773,44.84000659682965,3982.7315977043013,3982.7315977043013,False,0.011258606184427799,0.011258606184427799,0.0,True,0.009480823547053586,44.84000659682965,0.010145016866366189,
general,Brazilian_houses,tabpfn_2_6,Raw+Gram@0.75,1,regression,746.8160385624719,820.8713802197284,4729.547636266773,74.05534165725646,3982.7315977043013,3982.7315977043013,False,0.018594108048843396,0.018594108048843396,0.0,True,0.015658017923192206,74.05534165725646,0.01675496386324119,
general,Brazilian_houses,tabpfn_2_6,PureGram,1,regression,746.8160385624719,854.0212751724011,4729.547636266773,107.20523660992922,3982.7315977043013,3982.7315977043013,False,0.026917514770948593,0.026917514770948593,0.0,True,0.02266712270490011,107.20523660992922,0.02425510199740709,
general,Brazilian_houses,tabpfn_2_6,GuardedGram-G2-g0p0-t01,1,regression,746.8160385624719,820.8713802197284,4729.547636266773,74.05534165725646,3982.7315977043013,3982.7315977043013,False,0.018594108048843396,0.018594108048843396,0.0,True,0.015658017923192206,74.05534165725646,0.01675496386324119,
general,Brazilian_houses,tabpfn_2_6,SafeGram-t01,1,regression,746.8160385624719,791.6560451593016,4729.547636266773,44.84000659682965,3982.7315977043013,3982.7315977043013,False,0.011258606184427799,0.011258606184427799,0.0,True,0.009480823547053586,44.84000659682965,0.010145016866366189,
general,Brazilian_houses,tabpfn_2_6,SafeRankGram-t01,1,regression,746.8160385624719,681.7607704130011,4729.547636266773,-65.05526814947086,3982.7315977043013,3982.7315977043013,False,-0.016334334000054025,-0.016334334000054025,0.0,True,-0.013755071975725286,-65.05526814947086,-0.014718704182104657,
general,Brazilian_houses,tabpfn_2_6,BlockGuard-Greedy-t01,1,regression,746.8160385624719,854.0212751724011,4729.547636266773,107.20523660992922,3982.7315977043013,3982.7315977043013,False,0.026917514770948593,0.026917514770948593,0.0,True,0.02266712270490011,107.20523660992922,0.02425510199740709,
general,Brazilian_houses,tabpfn_2_6,Raw,2,regression,812.4923192421743,812.4923192421743,4729.547636266773,0.0,3917.055317024599,3917.055317024599,False,0.0,0.0,0.0,True,0.0,0.0,0.0,
general,Brazilian_houses,tabpfn_2_6,Raw+Gram@0.5,2,regression,812.4923192421743,771.8688304765346,4729.547636266773,-40.62348876563965,3917.055317024599,3917.055317024599,False,-0.010370925472785335,-0.010370925472785335,0.0,True,-0.00858929688203869,-40.62348876563965,-0.009191032963121607,
general,Brazilian_houses,tabpfn_2_6,Raw+Gram@0.75,2,regression,812.4923192421743,756.1258699252595,4729.547636266773,-56.36644931691478,3917.055317024599,3917.055317024599,False,-0.01439000594960472,-0.01439000594960472,0.0,True,-0.011917936693287466,-56.36644931691478,-0.01275286563088299,
general,Brazilian_houses,tabpfn_2_6,PureGram,2,regression,812.4923192421743,743.6991930931237,4729.547636266773,-68.79312614905064,3917.055317024599,3917.055317024599,False,-0.01756245970028986,-0.01756245970028986,0.0,True,-0.014545392379925765,-68.79312614905064,-0.015564391668076162,
general,Brazilian_houses,tabpfn_2_6,GuardedGram-G2-g0p0-t01,2,regression,812.4923192421743,756.1258699252595,4729.547636266773,-56.36644931691478,3917.055317024599,3917.055317024599,False,-0.01439000594960472,-0.01439000594960472,0.0,True,-0.011917936693287466,-56.36644931691478,-0.01275286563088299,
general,Brazilian_houses,tabpfn_2_6,SafeGram-t01,2,regression,812.4923192421743,743.6991930931237,4729.547636266773,-68.79312614905064,3917.055317024599,3917.055317024599,False,-0.01756245970028986,-0.01756245970028986,0.0,True,-0.014545392379925765,-68.79312614905064,-0.015564391668076162,
general,Brazilian_houses,tabpfn_2_6,SafeRankGram-t01,2,regression,812.4923192421743,737.3284968980423,4729.547636266773,-75.16382234413197,3917.055317024599,3917.055317024599,False,-0.019188859043539504,-0.019188859043539504,0.0,True,-0.015892391434598568,-75.16382234413197,-0.017005756762660352,
general,Brazilian_houses,tabpfn_2_6,BlockGuard-Greedy-t01,2,regression,812.4923192421743,743.6991930931237,4729.547636266773,-68.79312614905064,3917.055317024599,3917.055317024599,False,-0.01756245970028986,-0.01756245970028986,0.0,True,-0.014545392379925765,-68.79312614905064,-0.015564391668076162,
embedding,mfeat-fourier,controlled_mlp,Raw RBF-k16 embedding,0,classification,0.7840133501114812,0.7840133501114812,2.302596522337036,0.0,1.518583172225555,1.518583172225555,False,0.0,0.0,0.0,True,0.0,0.0,,0.0
embedding,mfeat-fourier,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,0,classification,0.7840133501114812,0.7358194391967967,2.302596522337036,-0.0481939109146845,1.518583172225555,1.518583172225555,False,-0.031736102306503276,-0.031736102306503276,0.0,True,-0.020930245680111495,-0.0481939109146845,,-0.0481939109146845
embedding,mfeat-fourier,controlled_mlp,Gram-after-RBF-k16 embedding,0,classification,0.7840133501114812,0.8066092604751642,2.302596522337036,0.022595910363683025,1.518583172225555,1.518583172225555,False,0.01487960012790584,0.01487960012790584,0.0,True,0.009813230474590116,0.022595910363683025,,0.022595910363683025
