cell,rho,effect_gap,n_train,seed,world,model,true_ate,plugin_ate,causal_absolute_error,predictive_rmse,predictive_mae,predictive_r2,mean_80_interval_width,runtime_seconds
4,0.5,0.6,512,0,low_effect,tabpfn,0.2,0.3645349442958832,0.16453494429588317,0.8800161,0.7081399,0.24134256027600065,2.1015145778656006,1.2840707302093506
4,0.5,0.6,512,0,low_effect,tabpfn_shuffled_outcome,0.2,,,1.0099361,0.80360305,0.0008003585697713422,,
4,0.5,0.6,512,0,high_effect,ridge,0.8,0.4278036057949066,0.37219639420509343,0.8852478,0.70248306,0.2535787991179278,,0.002122640609741211
4,0.5,0.6,512,0,high_effect,tabpfn,0.8,0.44900572299957275,0.3509942770004273,0.8820128,0.7002261,0.2590242820953862,2.1100332736968994,0.9917759895324707
4,0.5,0.6,512,0,high_effect,tabpfn_shuffled_outcome,0.8,,,1.0238484,0.8067626,0.0015516828240929037,,
4,0.5,0.6,512,1,low_effect,ridge,0.2,0.4661415219306946,0.26614152193069457,0.8669755,0.693004,0.22001413811572135,,0.002067089080810547
4,0.5,0.6,512,1,low_effect,tabpfn,0.2,0.46763715147972107,0.26763715147972106,0.8663088,0.6916894,0.22121330437974374,2.1144862174987793,0.9219632148742676
4,0.5,0.6,512,1,low_effect,tabpfn_shuffled_outcome,0.2,,,0.9813309,0.78361213,0.0006812397290910654,,
4,0.5,0.6,512,1,high_effect,ridge,0.8,0.4724644422531128,0.32753555774688725,0.8726417,0.6976477,0.20898466399404347,,0.00347900390625
4,0.5,0.6,512,1,high_effect,tabpfn,0.8,0.5350291132926941,0.26497088670730595,0.87602687,0.7009185,0.20283575021326128,2.1318256855010986,1.5313537120819092
4,0.5,0.6,512,1,high_effect,tabpfn_shuffled_outcome,0.8,,,0.9813121,0.7851816,-0.00029312313035134707,,
4,0.5,0.6,512,2,low_effect,ridge,0.2,0.5467455983161926,0.3467455983161926,0.8790341,0.70406044,0.2132491065939357,,0.0019316673278808594
4,0.5,0.6,512,2,low_effect,tabpfn,0.2,0.5921454429626465,0.3921454429626465,0.8743223,0.70025027,0.22166081452905773,2.1260271072387695,1.3377125263214111
4,0.5,0.6,512,2,low_effect,tabpfn_shuffled_outcome,0.2,,,0.9887692,0.7855824,0.004558695862481699,,
4,0.5,0.6,512,2,high_effect,ridge,0.8,0.5241401195526123,0.27585988044738774,0.88659513,0.7050493,0.2455935741934686,,0.0019783973693847656
4,0.5,0.6,512,2,high_effect,tabpfn,0.8,0.4957212209701538,0.30427877902984624,0.88304514,0.7015474,0.25162294494954995,2.146660327911377,1.2859680652618408
4,0.5,0.6,512,2,high_effect,tabpfn_shuffled_outcome,0.8,,,1.02275,0.80940485,-0.003907357731010697,,
4,0.5,0.6,512,3,low_effect,ridge,0.2,0.4656383991241455,0.2656383991241455,0.8476461,0.6735749,0.24769399059073027,,0.0020918846130371094
4,0.5,0.6,512,3,low_effect,tabpfn,0.2,0.4398588538169861,0.23985885381698607,0.84850574,0.67498034,0.2461673619957495,2.1149117946624756,1.2563297748565674
4,0.5,0.6,512,3,high_effect,ridge,0.8,0.5417792797088623,0.25822072029113774,0.8597598,0.68909776,0.253261596657016,,0.004610300064086914
4,0.5,0.6,512,3,high_effect,tabpfn,0.8,0.5096216797828674,0.2903783202171326,0.8602194,0.6896982,0.25246295860818224,2.236177921295166,1.1951014995574951
4,0.5,0.6,512,4,low_effect,ridge,0.2,0.45387959480285645,0.25387959480285643,0.89491886,0.716264,0.21942859509466572,,0.0022573471069335938
4,0.5,0.6,512,4,low_effect,tabpfn,0.2,0.4776877462863922,0.2776877462863922,0.8944705,0.7148117,0.2202104612890582,2.091215133666992,1.1317939758300781
4,0.5,0.6,512,4,high_effect,ridge,0.8,0.5335150957107544,0.26648490428924565,0.85743636,0.6814583,0.25866348774003156,,0.0021681785583496094
4,0.5,0.6,512,4,high_effect,tabpfn,0.8,0.5618594884872437,0.2381405115127564,0.8576325,0.6823826,0.25832422609670846,2.1861441135406494,1.4687135219573975
4,0.5,0.6,512,5,low_effect,ridge,0.2,0.5035306811332703,0.30353068113327025,0.86175716,0.68999934,0.26456049670645576,,0.0019478797912597656
4,0.5,0.6,512,5,low_effect,tabpfn,0.2,0.5079261660575867,0.30792616605758666,0.85710114,0.68631256,0.2724860274743398,2.136425733566284,0.9267399311065674
4,0.5,0.6,512,5,high_effect,ridge,0.8,0.506714403629303,0.29328559637069707,0.86852926,0.6910176,0.27388542856500775,,0.0021195411682128906
4,0.5,0.6,512,5,high_effect,tabpfn,0.8,0.5565735697746277,0.24342643022537236,0.8685681,0.69160306,0.27382041387261935,1.9920514822006226,0.7608606815338135
4,0.5,0.6,512,6,low_effect,ridge,0.2,0.4793468117713928,0.2793468117713928,0.85107195,0.676255,0.2474749361720311,,0.010132789611816406
4,0.5,0.6,512,6,low_effect,tabpfn,0.2,0.49305278062820435,0.29305278062820433,0.84905607,0.6740671,0.2510355596177557,2.120495319366455,0.9561367034912109
4,0.5,0.6,512,6,high_effect,ridge,0.8,0.4543774425983429,0.34562255740165715,0.86053306,0.6923386,0.2569379148429638,,0.0021288394927978516
4,0.5,0.6,512,6,high_effect,tabpfn,0.8,0.43764790892601013,0.3623520910739899,0.86195856,0.6911938,0.2544740239827884,2.1744089126586914,1.2212367057800293
4,0.5,0.6,512,7,low_effect,ridge,0.2,0.5635643005371094,0.36356430053710936,0.88151175,0.71092045,0.21715960144650015,,0.0021233558654785156
4,0.5,0.6,512,7,low_effect,tabpfn,0.2,0.6254739165306091,0.4254739165306091,0.8819853,0.71225107,0.21631831130125434,2.2263176441192627,0.9550602436065674
4,0.5,0.6,512,7,high_effect,ridge,0.8,0.4709794223308563,0.3290205776691437,0.8680816,0.69764066,0.2440710063830408,,0.0019693374633789062
4,0.5,0.6,512,7,high_effect,tabpfn,0.8,0.4809466004371643,0.31905339956283574,0.86621416,0.69689596,0.24731979915299818,2.0202629566192627,1.2008588314056396
4,0.5,0.6,512,8,low_effect,ridge,0.2,0.5356703996658325,0.3356703996658325,0.85672176,0.68359685,0.26784116848019,,0.010448455810546875
4,0.5,0.6,512,8,low_effect,tabpfn,0.2,0.6694821715354919,0.46948217153549193,0.8578896,0.68644583,0.2658437013106053,2.15008807182312,1.5367639064788818
4,0.5,0.6,512,8,high_effect,ridge,0.8,0.43580254912376404,0.364197450876236,0.8735492,0.69384986,0.24620596204624534,,0.010210752487182617
4,0.5,0.6,512,8,high_effect,tabpfn,0.8,0.4332713186740875,0.3667286813259125,0.87418145,0.6944325,0.24511454900748042,2.131258487701416,1.5233898162841797
4,0.5,0.6,512,9,low_effect,ridge,0.2,0.4345230758190155,0.2345230758190155,0.85181075,0.68058896,0.26365415881057386,,0.010680437088012695
4,0.5,0.6,512,9,low_effect,tabpfn,0.2,0.45232871174812317,0.25232871174812316,0.8519302,0.6802838,0.26344765375818946,2.04122257232666,1.4633619785308838
4,0.5,0.6,512,9,high_effect,ridge,0.8,0.4777599275112152,0.32224007248878483,0.8679423,0.69056416,0.23206404222738308,,0.01660442352294922
4,0.5,0.6,512,9,high_effect,tabpfn,0.8,0.39630746841430664,0.4036925315856934,0.86647993,0.69009364,0.2346495638433631,2.133714199066162,1.3060133457183838
4,0.5,0.6,512,10,low_effect,ridge,0.2,0.49623405933380127,0.29623405933380126,0.86869174,0.6912385,0.20686663197135202,,0.002126455307006836
4,0.5,0.6,512,10,low_effect,tabpfn,0.2,0.5434096455574036,0.34340964555740355,0.8674984,0.691012,0.20904423280919027,2.135225772857666,1.2201588153839111
4,0.5,0.6,512,10,high_effect,ridge,0.8,0.47738760709762573,0.3226123929023743,0.849148,0.68131006,0.275858623961735,,0.0019588470458984375
4,0.5,0.6,512,10,high_effect,tabpfn,0.8,0.4571230411529541,0.34287695884704594,0.8475181,0.6791713,0.2786358059462639,2.1956348419189453,0.7419252395629883
4,0.5,0.6,512,11,low_effect,ridge,0.2,0.5531772971153259,0.3531772971153259,0.8782728,0.70004123,0.25828132737208853,,0.002003192901611328
4,0.5,0.6,512,11,low_effect,tabpfn,0.2,0.5264988541603088,0.3264988541603088,0.87530637,0.6980556,0.2632832046624123,2.1193008422851562,0.8385920524597168
4,0.5,0.6,512,11,high_effect,ridge,0.8,0.4622642397880554,0.3377357602119446,0.8814618,0.7096811,0.22011955088223356,,0.010400533676147461
4,0.5,0.6,512,11,high_effect,tabpfn,0.8,0.4928620755672455,0.30713792443275456,0.8821029,0.71151555,0.21898462282844522,1.9654461145401,0.689225435256958
4,0.5,0.6,512,12,low_effect,ridge,0.2,0.5571184754371643,0.3571184754371643,0.88343334,0.7004826,0.2209787144918226,,0.0019991397857666016
4,0.5,0.6,512,12,low_effect,tabpfn,0.2,0.5953896045684814,0.39538960456848143,0.8829898,0.7003745,0.22176078268548471,2.238527297973633,0.7915158271789551
4,0.5,0.6,512,12,high_effect,ridge,0.8,0.4092545211315155,0.39074547886848454,0.8817117,0.7017229,0.2422492294041766,,0.010145902633666992
4,0.5,0.6,512,12,high_effect,tabpfn,0.8,0.3659290671348572,0.43407093286514287,0.88107836,0.70115364,0.24333750784015118,2.043478012084961,0.8654434680938721
4,0.5,0.6,512,13,low_effect,ridge,0.2,0.5305208563804626,0.33052085638046264,0.8423128,0.67131567,0.2712360310153745,,0.010509252548217773
4,0.5,0.6,512,13,low_effect,tabpfn,0.2,0.5773977637290955,0.37739776372909545,0.8454219,0.6735135,0.26584606543818323,2.1302433013916016,0.7596323490142822
4,0.5,0.6,512,13,high_effect,ridge,0.8,0.4885692596435547,0.31143074035644536,0.8712327,0.6908853,0.2678792530284102,,0.010924339294433594
4,0.5,0.6,512,13,high_effect,tabpfn,0.8,0.47976893186569214,0.3202310681343079,0.8721622,0.69252574,0.2663162664035871,2.2617883682250977,0.9934940338134766
4,0.5,0.6,512,14,low_effect,ridge,0.2,0.47173070907592773,0.2717307090759277,0.8800855,0.7028017,0.20088379726988748,,0.0020008087158203125
4,0.5,0.6,512,14,low_effect,tabpfn,0.2,0.5071942806243896,0.30719428062438964,0.875987,0.6985606,0.2083093648238753,2.2343556880950928,0.8952398300170898
4,0.5,0.6,512,14,high_effect,ridge,0.8,0.5546970367431641,0.24530296325683598,0.86983347,0.6980645,0.24429643824300984,,0.0022089481353759766
4,0.5,0.6,512,14,high_effect,tabpfn,0.8,0.5686131715774536,0.23138682842254643,0.86852634,0.6968602,0.2465658708748203,2.0610032081604004,0.8527772426605225
4,0.5,0.6,512,15,low_effect,ridge,0.2,0.5074370503425598,0.3074370503425598,0.8557169,0.680264,0.24860287665939496,,0.010252952575683594
4,0.5,0.6,512,15,low_effect,tabpfn,0.2,0.531649649143219,0.331649649143219,0.85454315,0.6797432,0.2506627546626854,2.3219337463378906,1.0548243522644043
4,0.5,0.6,512,15,high_effect,ridge,0.8,0.4508572816848755,0.34914271831512456,0.8667604,0.6956166,0.2294540727033213,,0.0020852088928222656
4,0.5,0.6,512,15,high_effect,tabpfn,0.8,0.43012943863868713,0.3698705613613129,0.8646389,0.6937653,0.23322130164400923,2.0097033977508545,1.2728564739227295
4,0.5,0.6,512,16,low_effect,ridge,0.2,0.4415387213230133,0.2415387213230133,0.86922204,0.69010556,0.24356994083892836,,0.0021228790283203125
4,0.5,0.6,512,16,low_effect,tabpfn,0.2,0.46617981791496277,0.26617981791496276,0.86832434,0.68853146,0.24513153049372538,1.9861512184143066,0.8734149932861328
4,0.5,0.6,512,16,high_effect,ridge,0.8,0.4921606779098511,0.30783932209014897,0.8808114,0.70822763,0.23802290174915153,,0.0019099712371826172
4,0.5,0.6,512,16,high_effect,tabpfn,0.8,0.5760254859924316,0.2239745140075684,0.87946236,0.7064525,0.24035509002543098,2.1876511573791504,0.9279458522796631
4,0.5,0.6,512,17,low_effect,ridge,0.2,0.4311954379081726,0.2311954379081726,0.8546773,0.6785076,0.2532111752539732,,0.009809494018554688
4,0.5,0.6,512,17,low_effect,tabpfn,0.2,0.44329243898391724,0.24329243898391723,0.8529506,0.6774038,0.2562256617148009,2.2455027103424072,1.4423205852508545
4,0.5,0.6,512,17,high_effect,ridge,0.8,0.5386518239974976,0.2613481760025025,0.860606,0.6914682,0.2694054878833415,,0.001989126205444336
4,0.5,0.6,512,17,high_effect,tabpfn,0.8,0.5464425086975098,0.2535574913024903,0.85813385,0.68953186,0.2735968275595291,2.1692662239074707,1.2253367900848389
4,0.5,0.6,512,18,low_effect,ridge,0.2,0.4666551649570465,0.2666551649570465,0.8457336,0.6776081,0.2526710054383692,,0.002100706100463867
4,0.5,0.6,512,18,low_effect,tabpfn,0.2,0.4273240566253662,0.2273240566253662,0.84340274,0.6753373,0.25678456344664224,2.231294631958008,1.2543413639068604
4,0.5,0.6,512,18,high_effect,ridge,0.8,0.4977036416530609,0.30229635834693913,0.86964154,0.69139224,0.23831231902525885,,0.010158538818359375
4,0.5,0.6,512,18,high_effect,tabpfn,0.8,0.5195597410202026,0.2804402589797974,0.86957365,0.6926532,0.23843123821433765,2.0560860633850098,1.3969478607177734
4,0.5,0.6,512,19,low_effect,ridge,0.2,0.45285969972610474,0.2528596997261047,0.8725072,0.6958682,0.21639406118492688,,0.0019369125366210938
4,0.5,0.6,512,19,low_effect,tabpfn,0.2,0.48097777366638184,0.2809777736663818,0.88411963,0.70603263,0.19539678704321028,2.126953363418579,1.1873877048492432
4,0.5,0.6,512,19,high_effect,ridge,0.8,0.5107323527336121,0.289267647266388,0.87514925,0.7025558,0.25400455042696923,,0.001971006393432617
4,0.5,0.6,512,19,high_effect,tabpfn,0.8,0.5836381316184998,0.2163618683815003,0.876663,0.70371675,0.25142157977922297,2.2008719444274902,1.1853790283203125
4,0.5,0.6,512,20,low_effect,ridge,0.2,0.5215238332748413,0.3215238332748413,0.85743093,0.68703955,0.2508249865773282,,0.0033385753631591797
4,0.5,0.6,512,20,low_effect,tabpfn,0.2,0.5574012994766235,0.3574012994766235,0.85830694,0.6885332,0.24929341033909824,2.082385301589966,1.1988093852996826
4,0.5,0.6,512,20,high_effect,ridge,0.8,0.5022038817405701,0.29779611825943,0.8707746,0.6956847,0.20920515243986615,,0.002200603485107422
4,0.5,0.6,512,20,high_effect,tabpfn,0.8,0.49153468012809753,0.3084653198719025,0.8683019,0.69329375,0.21369002698887063,2.1676104068756104,0.8234798908233643
4,0.5,0.6,512,21,low_effect,ridge,0.2,0.47558724880218506,0.27558724880218505,0.88178885,0.7041917,0.23208237093659767,,0.002219676971435547
4,0.5,0.6,512,21,low_effect,tabpfn,0.2,0.45833590626716614,0.2583359062671661,0.8791315,0.70108867,0.2367037418584912,2.1184802055358887,1.1247954368591309
4,0.5,0.6,512,21,high_effect,ridge,0.8,0.5156803131103516,0.2843196868896485,0.85110074,0.6785996,0.2470252892079141,,0.002118349075317383
4,0.5,0.6,512,21,high_effect,tabpfn,0.8,0.5704923272132874,0.2295076727867127,0.84941804,0.6770733,0.2499997199937336,2.0102505683898926,0.8287937641143799
4,0.5,0.6,512,22,low_effect,ridge,0.2,0.44975903630256653,0.24975903630256652,0.8712303,0.6977061,0.23853118427353814,,0.0020842552185058594
4,0.5,0.6,512,22,low_effect,tabpfn,0.2,0.5124328136444092,0.31243281364440917,0.86762214,0.69470286,0.2448253368900417,2.1683688163757324,1.2385196685791016
4,0.5,0.6,512,22,high_effect,ridge,0.8,0.4782753586769104,0.32172464132308964,0.8691691,0.68849665,0.2683235060955651,,0.0021157264709472656
4,0.5,0.6,512,22,high_effect,tabpfn,0.8,0.48416396975517273,0.3158360302448273,0.8680731,0.68569636,0.2701676469499177,2.0433950424194336,0.8317723274230957
4,0.5,0.6,512,23,low_effect,ridge,0.2,0.4067087769508362,0.20670877695083617,0.8645821,0.69392526,0.2453067441110437,,0.010045528411865234
4,0.5,0.6,512,23,low_effect,tabpfn,0.2,0.4109504222869873,0.2109504222869873,0.8646489,0.6933727,0.24519012263670825,2.0761637687683105,1.3473937511444092
4,0.5,0.6,512,23,high_effect,ridge,0.8,0.5312376022338867,0.2687623977661133,0.86095655,0.6817915,0.2538704088693926,,0.010173320770263672
4,0.5,0.6,512,23,high_effect,tabpfn,0.8,0.5605370402336121,0.23946295976638798,0.860668,0.6825932,0.2543704892340193,2.0673704147338867,1.4757764339447021
4,0.5,0.6,512,24,low_effect,ridge,0.2,0.50765061378479,0.30765061378479003,0.85496974,0.6793811,0.2356589052693273,,0.010157108306884766
4,0.5,0.6,512,24,low_effect,tabpfn,0.2,0.5333800315856934,0.33338003158569335,0.8507296,0.67733145,0.24322152621176785,2.201392650604248,1.3985595703125
4,0.5,0.6,512,24,high_effect,ridge,0.8,0.5149656534194946,0.2850343465805054,0.8795326,0.712059,0.25904814144402577,,0.010148048400878906
4,0.5,0.6,512,24,high_effect,tabpfn,0.8,0.44822555780410767,0.3517744421958924,0.8758776,0.7076315,0.2651934967239261,2.1312613487243652,1.4056577682495117
4,0.5,0.6,512,25,low_effect,ridge,0.2,0.5288825631141663,0.32888256311416625,0.8586187,0.6825664,0.2596754129333907,,0.01027226448059082
4,0.5,0.6,512,25,low_effect,tabpfn,0.2,0.5694507360458374,0.3694507360458374,0.85792315,0.6826298,0.26087435347095045,2.2522408962249756,1.5679247379302979
4,0.5,0.6,512,25,high_effect,ridge,0.8,0.4737694561481476,0.32623054385185246,0.87467515,0.6943187,0.25149945627002923,,0.026384592056274414
4,0.5,0.6,512,25,high_effect,tabpfn,0.8,0.4508253037929535,0.34917469620704655,0.8747429,0.6947303,0.2513835287782633,2.142673969268799,1.2945020198822021
4,0.5,0.6,512,26,low_effect,ridge,0.2,0.5223401784896851,0.32234017848968505,0.88226736,0.7011376,0.24766238625375092,,0.026144742965698242
4,0.5,0.6,512,26,low_effect,tabpfn,0.2,0.5517234206199646,0.3517234206199646,0.87525666,0.6944013,0.25957142230779084,2.0835704803466797,1.0369725227355957
4,0.5,0.6,512,26,high_effect,ridge,0.8,0.5617111921310425,0.23828880786895756,0.8767011,0.7006527,0.202911443141358,,0.010727643966674805
4,0.5,0.6,512,26,high_effect,tabpfn,0.8,0.6155158877372742,0.18448411226272587,0.8730913,0.6982039,0.20946214944948605,2.106210947036743,0.7626771926879883
4,0.5,0.6,512,27,low_effect,ridge,0.2,0.48610273003578186,0.28610273003578185,0.8660448,0.69976807,0.23342082226097405,,0.002170562744140625
4,0.5,0.6,512,27,low_effect,tabpfn,0.2,0.5271536111831665,0.3271536111831665,0.8619856,0.69766694,0.24059000237004846,2.179386854171753,0.841949462890625
4,0.5,0.6,512,27,high_effect,ridge,0.8,0.5648729801177979,0.2351270198822022,0.8643041,0.684487,0.209708709465803,,0.010176897048950195
4,0.5,0.6,512,27,high_effect,tabpfn,0.8,0.5523930191993713,0.2476069808006287,0.8614942,0.68290067,0.21483892473532307,2.151458740234375,0.7279758453369141
4,0.5,0.6,512,28,low_effect,ridge,0.2,0.5198968052864075,0.31989680528640746,0.8755706,0.6951059,0.20862434745930647,,0.0019693374633789062
4,0.5,0.6,512,28,low_effect,tabpfn,0.2,0.5555100440979004,0.3555100440979004,0.87622124,0.6954069,0.20744787494261185,2.132369041442871,0.772956371307373
4,0.5,0.6,512,28,high_effect,ridge,0.8,0.5531455874443054,0.24685441255569462,0.86489123,0.6912937,0.2606625449208678,,0.010426759719848633
4,0.5,0.6,512,28,high_effect,tabpfn,0.8,0.49673086404800415,0.3032691359519959,0.8637704,0.6907377,0.2625774608395445,2.1666674613952637,0.9280741214752197
4,0.5,0.6,512,29,low_effect,ridge,0.2,0.4945165514945984,0.2945165514945984,0.880503,0.70243454,0.25873862809187875,,0.0019683837890625
4,0.5,0.6,512,29,low_effect,tabpfn,0.2,0.47177809476852417,0.27177809476852416,0.87910384,0.70152956,0.2610925489120155,2.1007466316223145,0.7363240718841553
4,0.5,0.6,512,29,high_effect,ridge,0.8,0.5372380018234253,0.26276199817657475,0.8832536,0.70267713,0.2650432404266183,,0.010231971740722656
4,0.5,0.6,512,29,high_effect,tabpfn,0.8,0.5431637167930603,0.25683628320693974,0.88218194,0.7046801,0.2668255969636292,2.0871548652648926,1.2398443222045898
4,0.5,0.6,2048,0,low_effect,ridge,0.2,0.5017747282981873,0.30177472829818724,0.87501866,0.6972845,0.2194163022929222,,0.0025942325592041016
4,0.5,0.6,2048,0,low_effect,tabpfn,0.2,0.5495384335517883,0.3495384335517883,0.87609184,0.6988461,0.21750040234083268,2.0986690521240234,1.4111883640289307
4,0.5,0.6,2048,0,low_effect,tabpfn_shuffled_outcome,0.2,,,0.99093264,0.7879629,-0.0010899577804666105,,
4,0.5,0.6,2048,0,high_effect,ridge,0.8,0.5165135860443115,0.2834864139556885,0.8786118,0.6995879,0.26803099043622625,,0.0024268627166748047
4,0.5,0.6,2048,0,high_effect,tabpfn,0.8,0.5157365798950195,0.2842634201049805,0.8779477,0.6992435,0.2691370545996731,2.130221366882324,0.8575232028961182
4,0.5,0.6,2048,0,high_effect,tabpfn_shuffled_outcome,0.8,,,1.0281141,0.81554234,-0.002262015072647783,,
4,0.5,0.6,2048,1,low_effect,ridge,0.2,0.5056251883506775,0.3056251883506775,0.8679643,0.6984901,0.2582236659081044,,0.0024187564849853516
4,0.5,0.6,2048,1,low_effect,tabpfn,0.2,0.45162585377693176,0.25162585377693175,0.8676961,0.69814074,0.25868215030550035,2.081515312194824,0.9111227989196777
4,0.5,0.6,2048,1,low_effect,tabpfn_shuffled_outcome,0.2,,,1.0085466,0.81463516,-0.0015233345552720934,,
4,0.5,0.6,2048,1,high_effect,ridge,0.8,0.5044280886650085,0.2955719113349915,0.8730019,0.69231135,0.26493838776923895,,0.006441593170166016
4,0.5,0.6,2048,1,high_effect,tabpfn,0.8,0.47800081968307495,0.3219991803169251,0.8727996,0.691609,0.2652790006031428,2.1697494983673096,1.3813204765319824
4,0.5,0.6,2048,1,high_effect,tabpfn_shuffled_outcome,0.8,,,1.0186309,0.8119999,-0.0007532936512455457,,
4,0.5,0.6,2048,2,low_effect,ridge,0.2,0.5184270739555359,0.3184270739555359,0.8551901,0.6782862,0.25242288158923465,,0.0019240379333496094
4,0.5,0.6,2048,2,low_effect,tabpfn,0.2,0.5030001401901245,0.3030001401901245,0.85556453,0.6784656,0.25176812393221504,2.146221160888672,1.4761383533477783
4,0.5,0.6,2048,2,low_effect,tabpfn_shuffled_outcome,0.2,,,0.98952204,0.78136206,-0.0008791239472576429,,
4,0.5,0.6,2048,2,high_effect,ridge,0.8,0.5056062340736389,0.29439376592636113,0.8509023,0.6804503,0.23988288158299254,,0.022548675537109375
4,0.5,0.6,2048,2,high_effect,tabpfn,0.8,0.5229583978652954,0.27704160213470463,0.8508338,0.68077946,0.24000536350387736,2.071897029876709,1.765120506286621
4,0.5,0.6,2048,2,high_effect,tabpfn_shuffled_outcome,0.8,,,0.9756691,0.77438843,0.0006302633950152625,,
4,0.5,0.6,2048,3,low_effect,ridge,0.2,0.5404730439186096,0.3404730439186096,0.85550135,0.68389416,0.24637210215301752,,0.0032417774200439453
4,0.5,0.6,2048,3,low_effect,tabpfn,0.2,0.5201662182807922,0.3201662182807922,0.8559309,0.68491405,0.2456150084252947,2.1049304008483887,1.303889513015747
4,0.5,0.6,2048,3,high_effect,ridge,0.8,0.4638771712779999,0.33612282872200017,0.89216524,0.70327926,0.2174389286424978,,0.009218931198120117
4,0.5,0.6,2048,3,high_effect,tabpfn,0.8,0.481528103351593,0.318471896648407,0.8924347,0.70360327,0.21696614312923834,2.130232572555542,1.5575499534606934
4,0.5,0.6,2048,4,low_effect,ridge,0.2,0.4905754327774048,0.2905754327774048,0.8719559,0.70192224,0.23989550495382128,,0.01406407356262207
4,0.5,0.6,2048,4,low_effect,tabpfn,0.2,0.4841862618923187,0.2841862618923187,0.87246376,0.70180374,0.23900984497219258,2.0989785194396973,0.948434591293335
4,0.5,0.6,2048,4,high_effect,ridge,0.8,0.5295981168746948,0.2704018831253052,0.8479048,0.68007684,0.2652463259108059,,0.002234220504760742
4,0.5,0.6,2048,4,high_effect,tabpfn,0.8,0.5306704640388489,0.26932953596115117,0.850871,0.6815526,0.2600965185100632,2.0962769985198975,0.9441077709197998
4,0.5,0.6,2048,5,low_effect,ridge,0.2,0.5046181082725525,0.3046181082725525,0.8506561,0.6776818,0.24880071016932148,,0.010386466979980469
4,0.5,0.6,2048,5,low_effect,tabpfn,0.2,0.5288187861442566,0.3288187861442566,0.8508838,0.67694795,0.24839845773186986,2.133455753326416,1.178358793258667
4,0.5,0.6,2048,5,high_effect,ridge,0.8,0.46751752495765686,0.3324824750423432,0.8904895,0.7081418,0.22609366468967118,,0.0022504329681396484
4,0.5,0.6,2048,5,high_effect,tabpfn,0.8,0.5023494958877563,0.2976505041122437,0.8900022,0.707587,0.2269405473507834,2.1168177127838135,1.4229795932769775
4,0.5,0.6,2048,6,low_effect,ridge,0.2,0.5243937969207764,0.32439379692077636,0.8896952,0.7124021,0.2555031582567032,,0.0022504329681396484
4,0.5,0.6,2048,6,low_effect,tabpfn,0.2,0.505094587802887,0.30509458780288695,0.89017785,0.71274835,0.2546950967163829,2.1257376670837402,1.3850901126861572
4,0.5,0.6,2048,6,high_effect,ridge,0.8,0.5134485363960266,0.28655146360397343,0.86911523,0.69176763,0.23801267352921995,,0.002445220947265625
4,0.5,0.6,2048,6,high_effect,tabpfn,0.8,0.55516117811203,0.24483882188797002,0.8678384,0.690313,0.24024992505159204,2.107085943222046,1.8856921195983887
4,0.5,0.6,2048,7,low_effect,ridge,0.2,0.5089966654777527,0.3089966654777527,0.84910876,0.67889154,0.23994246829200327,,0.022193193435668945
4,0.5,0.6,2048,7,low_effect,tabpfn,0.2,0.5056409239768982,0.3056409239768982,0.84702915,0.6774591,0.2436609177507295,2.0679783821105957,1.8275434970855713
4,0.5,0.6,2048,7,high_effect,ridge,0.8,0.4987192153930664,0.30128078460693364,0.84401006,0.6720017,0.2531283166633337,,0.013839960098266602
4,0.5,0.6,2048,7,high_effect,tabpfn,0.8,0.5051776766777039,0.2948223233222962,0.8421491,0.6707778,0.25641834284433973,2.1210150718688965,1.545302391052246
4,0.5,0.6,2048,8,low_effect,ridge,0.2,0.5064207911491394,0.3064207911491394,0.8788256,0.7040412,0.24522554617725334,,0.010549068450927734
4,0.5,0.6,2048,8,low_effect,tabpfn,0.2,0.5311887860298157,0.33118878602981566,0.8786167,0.70393574,0.24558434017045383,2.1323511600494385,1.7173702716827393
4,0.5,0.6,2048,8,high_effect,ridge,0.8,0.5013881325721741,0.29861186742782597,0.872546,0.6978381,0.24632453728246673,,0.010773658752441406
4,0.5,0.6,2048,8,high_effect,tabpfn,0.8,0.45068463683128357,0.3493153631687165,0.8737663,0.6993491,0.24421504509444303,2.129582405090332,1.4858973026275635
4,0.5,0.6,2048,9,low_effect,ridge,0.2,0.47819429636001587,0.27819429636001586,0.86365366,0.6907761,0.2719434655069606,,0.014130115509033203
4,0.5,0.6,2048,9,low_effect,tabpfn,0.2,0.4606010317802429,0.2606010317802429,0.8640015,0.6912448,0.271356899422486,2.124358654022217,1.7340004444122314
4,0.5,0.6,2048,9,high_effect,ridge,0.8,0.5003550052642822,0.2996449947357178,0.8658289,0.6893541,0.24031801015284437,,0.01175999641418457
4,0.5,0.6,2048,9,high_effect,tabpfn,0.8,0.48385122418403625,0.3161487758159638,0.8644897,0.6879387,0.24266632991031767,2.0876288414001465,1.1247878074645996
4,0.5,0.6,2048,10,low_effect,ridge,0.2,0.4773978888988495,0.2773978888988495,0.85931087,0.6812719,0.2614396345349691,,0.004770994186401367
4,0.5,0.6,2048,10,low_effect,tabpfn,0.2,0.48403432965278625,0.28403432965278624,0.86063683,0.6820559,0.25915863851604937,2.081167697906494,0.9775493144989014
4,0.5,0.6,2048,10,high_effect,ridge,0.8,0.5267581939697266,0.2732418060302735,0.88723093,0.70172846,0.21620155440872535,,0.021024227142333984
