cell,q,p,association,nuisance_features,n_train,seed,world,true_ate,plugin_ate,causal_absolute_error,runtime_seconds,auroc,accuracy,log_loss,brier,mean_confidence
0,0.0,0.05,0.9,64,2048,10,hidden_confounding,0.0,0.9314615,0.93146151304245,1.2832834720611572,0.9497503657609548,0.9501953125,0.20247937829691376,0.04759597380299581,0.9658464
0,0.0,0.05,0.9,64,2048,11,randomized_causal,0.9,0.92148817,0.021488165855407693,1.3321595191955566,0.9606747830094476,0.9609375,0.16439745632417602,0.037498211833511694,0.96039796
0,0.0,0.05,0.9,64,2048,11,hidden_confounding,0.0,0.92243207,0.9224320650100708,1.0354411602020264,0.9472272767153807,0.947265625,0.20952547202610577,0.05017436484189178,0.9611951
0,0.0,0.05,0.9,64,2048,12,randomized_causal,0.9,0.9263521,0.026352083683013894,1.109670877456665,0.9343231991444503,0.9365234375,0.24585674264959995,0.060227137564842645,0.96313405
0,0.0,0.05,0.9,64,2048,12,hidden_confounding,0.0,0.9355094,0.9355093836784363,1.2782526016235352,0.9385665855854131,0.9375,0.24485434170955217,0.059463840006828514,0.9678625
0,0.0,0.05,0.9,64,2048,13,randomized_causal,0.9,0.91847533,0.018475329875946023,1.3037586212158203,0.9554244491240922,0.947265625,0.20669831323840798,0.049977116696475254,0.95894337
0,0.0,0.05,0.9,64,2048,13,hidden_confounding,0.0,0.93138474,0.9313847422599792,1.3519399166107178,0.9466419007403052,0.9453125,0.21660071560055255,0.05202235848048463,0.965619
0,0.0,0.05,0.9,64,2048,14,randomized_causal,0.9,0.92125183,0.02125183343887327,1.366401195526123,0.926070038910506,0.9326171875,0.25702523727555493,0.06373110173771815,0.9610363
0,0.0,0.05,0.9,64,2048,14,hidden_confounding,0.0,0.9198844,0.9198843836784363,1.3866424560546875,0.9417597525347997,0.939453125,0.2336184580768052,0.057321668562251175,0.9600189
1,0.1,0.1,0.64,0,512,0,randomized_causal,0.64,0.63075805,0.009241952896118177,0.40778684616088867,0.8313129578754578,0.8291015625,0.4585582153087907,0.14205842520057918,0.82431364
1,0.1,0.1,0.64,0,512,0,hidden_confounding,0.0,0.6606394,0.6606394052505493,0.3955092430114746,0.8125317533988075,0.810546875,0.4889432150635909,0.154485527153629,0.83838356
1,0.1,0.1,0.64,0,512,1,randomized_causal,0.64,0.7060857,0.06608568191528319,0.7713844776153564,0.8238194420602496,0.8212890625,0.47607219166782117,0.14837730833449633,0.8563062
1,0.1,0.1,0.64,0,512,1,hidden_confounding,0.0,0.6555596,0.6555595993995667,0.40393829345703125,0.8223133073454101,0.8359375,0.4526564654659671,0.1389832696724594,0.82487977
1,0.1,0.1,0.64,0,512,2,randomized_causal,0.64,0.60947603,0.030523970127105726,0.34818601608276367,0.8246527777777777,0.826171875,0.464058759126444,0.14427463380614958,0.81165516
1,0.1,0.1,0.64,0,512,2,hidden_confounding,0.0,0.6956245,0.6956244707107544,0.389249324798584,0.8207589285714285,0.833984375,0.45290929937108465,0.13931596045196168,0.8495002
1,0.1,0.1,0.64,0,512,3,randomized_causal,0.64,0.68857855,0.04857854604721068,0.3789699077606201,0.8198053435114503,0.8232421875,0.469527679347591,0.14631772814053984,0.8424407
1,0.1,0.1,0.64,0,512,3,hidden_confounding,0.0,0.6834886,0.6834886074066162,0.42978453636169434,0.8456984793008524,0.83984375,0.44619512887609614,0.1364329987821444,0.839566
1,0.1,0.1,0.64,0,512,4,randomized_causal,0.64,0.68672913,0.04672913312911986,0.4300801753997803,0.8158944818509546,0.81640625,0.48660705295594986,0.15216702935938164,0.8414191
1,0.1,0.1,0.64,0,512,4,hidden_confounding,0.0,0.6023433,0.6023433208465576,0.42615699768066406,0.8295144259227435,0.8310546875,0.46620689647408015,0.14428225725072896,0.80274653
1,0.1,0.1,0.64,0,512,5,randomized_causal,0.64,0.6834891,0.0434890842437744,0.36852288246154785,0.8283330086369245,0.822265625,0.46990831266964783,0.1465630422271826,0.8412913
1,0.1,0.1,0.64,0,512,5,hidden_confounding,0.0,0.6401349,0.640134871006012,0.36808252334594727,0.8384557677881008,0.8359375,0.44638422916365594,0.13716361600238272,0.82316685
1,0.1,0.1,0.64,0,512,6,randomized_causal,0.64,0.6951057,0.05510567188262938,0.3453655242919922,0.8159115444623737,0.8203125,0.4788550491245871,0.14937168636842907,0.8436744
1,0.1,0.1,0.64,0,512,6,hidden_confounding,0.0,0.67295295,0.6729529500007629,0.7814135551452637,0.8501821858486427,0.8408203125,0.43785330765637176,0.13372021168401665,0.83105886
1,0.1,0.1,0.64,0,512,7,randomized_causal,0.64,0.6881976,0.04819761276245116,0.36522912979125977,0.826500793505463,0.826171875,0.46598821485423647,0.1446430041064127,0.8459437
1,0.1,0.1,0.64,0,512,7,hidden_confounding,0.0,0.69353795,0.6935379505157471,0.41599154472351074,0.8201672880185298,0.8134765625,0.4845022963479037,0.1526037956144281,0.8464924
1,0.1,0.1,0.64,0,512,8,randomized_causal,0.64,0.6543822,0.014382228851318346,0.3394453525543213,0.8236520225388245,0.82421875,0.4729718017194061,0.14707776375437898,0.82648695
1,0.1,0.1,0.64,0,512,8,hidden_confounding,0.0,0.6605451,0.6605451107025146,0.35868120193481445,0.8224870937194526,0.814453125,0.48081756526667974,0.1514119915657909,0.82733506
1,0.1,0.1,0.64,0,512,9,randomized_causal,0.64,0.6754708,0.03547082901000975,0.7423174381256104,0.808508520769855,0.80859375,0.49660554175601074,0.15642806897859096,0.8467659
1,0.1,0.1,0.64,0,512,9,hidden_confounding,0.0,0.74435824,0.744358241558075,0.3722255229949951,0.8126519010282531,0.806640625,0.5074981971908747,0.15991858181161017,0.8699101
1,0.1,0.1,0.64,0,512,10,randomized_causal,0.64,0.6457086,0.005708620548248278,0.4102964401245117,0.8250865936279297,0.830078125,0.45713874466356474,0.1414112756358225,0.81454986
1,0.1,0.1,0.64,0,512,10,hidden_confounding,0.0,0.66651297,0.6665129661560059,0.45419812202453613,0.8351231235813608,0.8251953125,0.4708338856784446,0.14620349874508579,0.8374461
1,0.1,0.1,0.64,0,512,11,randomized_causal,0.64,0.61474884,0.025251164436340345,0.35176825523376465,0.8191355834563692,0.814453125,0.48021259747623524,0.15128280689546653,0.8044722
1,0.1,0.1,0.64,0,512,11,hidden_confounding,0.0,0.71240234,0.71240234375,0.46516942977905273,0.8586221268817944,0.841796875,0.43597463475384546,0.1329833247313917,0.8545175
1,0.1,0.1,0.64,0,512,12,randomized_causal,0.64,0.6204099,0.01959009408950807,0.3582956790924072,0.8110019646365423,0.8125,0.4865187142263304,0.15356486505617217,0.8078441
1,0.1,0.1,0.64,0,512,12,hidden_confounding,0.0,0.68631744,0.6863174438476562,0.35541200637817383,0.813343253968254,0.80078125,0.5048255825965021,0.16107717755661863,0.8442599
1,0.1,0.1,0.64,0,512,13,randomized_causal,0.64,0.64414287,0.004142866134643541,0.6956586837768555,0.8138690448932241,0.8173828125,0.47757613913837677,0.1498542607534772,0.8268453
1,0.1,0.1,0.64,0,512,13,hidden_confounding,0.0,0.7375777,0.7375776767730713,0.4353363513946533,0.8402894763983911,0.833984375,0.45481632432310254,0.13987721629524177,0.86135614
1,0.1,0.1,0.64,0,512,14,randomized_causal,0.64,0.68349004,0.04349003791809081,0.43425536155700684,0.8230144914257791,0.8125,0.4855446735769184,0.1531730405087626,0.8421072
1,0.1,0.1,0.64,0,512,14,hidden_confounding,0.0,0.5653353,0.5653352737426758,0.4086337089538574,0.8154366128410828,0.8046875,0.49403803342639396,0.1572259013269804,0.7973441
1,0.1,0.1,0.64,0,2048,0,randomized_causal,0.64,0.709965,0.06996499061584471,0.45909738540649414,0.785468967521838,0.7939453125,0.5274603866268771,0.16853888011381968,0.8558445
1,0.1,0.1,0.64,0,2048,0,hidden_confounding,0.0,0.6653239,0.6653239130973816,0.8552777767181396,0.827153310848963,0.82421875,0.4650703810414479,0.14493474511583512,0.8334506
1,0.1,0.1,0.64,0,2048,1,randomized_causal,0.64,0.66552734,0.025527343749999987,0.4615154266357422,0.8058303185724535,0.8173828125,0.4777774123374381,0.14993648650557856,0.83160925
1,0.1,0.1,0.64,0,2048,1,hidden_confounding,0.0,0.70546186,0.705461859703064,0.8884947299957275,0.8230603407161526,0.8173828125,0.479437844747173,0.15035260239505097,0.85210896
1,0.1,0.1,0.64,0,2048,2,randomized_causal,0.64,0.7000924,0.06009237527847289,0.45886778831481934,0.7897040688151682,0.80078125,0.5083573514404867,0.16200502055639865,0.8490454
1,0.1,0.1,0.64,0,2048,2,hidden_confounding,0.0,0.6771448,0.6771448254585266,0.7607345581054688,0.8126001373311971,0.818359375,0.4766696605761972,0.1493894606982869,0.8409902
1,0.1,0.1,0.64,0,2048,3,randomized_causal,0.64,0.6646326,0.024632618427276598,0.47570276260375977,0.8086731287884856,0.818359375,0.47620835190674193,0.14928372954842212,0.8344438
1,0.1,0.1,0.64,0,2048,3,hidden_confounding,0.0,0.68934876,0.6893487572669983,0.7540736198425293,0.8234296549513942,0.8251953125,0.46419307582669267,0.14446152200245327,0.8442128
1,0.1,0.1,0.64,0,2048,4,randomized_causal,0.64,0.67285156,0.03285156249999999,0.46166491508483887,0.8069001758006574,0.8076171875,0.49746469113115027,0.157551807311553,0.833499
1,0.1,0.1,0.64,0,2048,4,hidden_confounding,0.0,0.6460999,0.6460999250411987,0.8046271800994873,0.8199253011036971,0.8193359375,0.47301150529073815,0.14818808237155667,0.8249659
1,0.1,0.1,0.64,0,2048,5,randomized_causal,0.64,0.6567383,0.016738281249999987,0.47118091583251953,0.8288114902626509,0.8271484375,0.46091528091134093,0.1431184807899858,0.8315618
1,0.1,0.1,0.64,0,2048,5,hidden_confounding,0.0,0.695595,0.6955950260162354,0.5261335372924805,0.8136537632192593,0.8134765625,0.48609458270566075,0.15308037074527892,0.84743124
1,0.1,0.1,0.64,0,2048,6,randomized_causal,0.64,0.71533203,0.07533203124999999,0.38637781143188477,0.8046997787441825,0.802734375,0.5070686137397163,0.16109347382700007,0.8579651
1,0.1,0.1,0.64,0,2048,6,hidden_confounding,0.0,0.68377453,0.6837745308876038,0.8061740398406982,0.8111313206191753,0.8056640625,0.49708184940541694,0.15785983490047728,0.8418158
1,0.1,0.1,0.64,0,2048,7,randomized_causal,0.64,0.6787081,0.03870807647705077,0.3786482810974121,0.8253114328773916,0.814453125,0.4817639165442924,0.15169671331215678,0.84171474
1,0.1,0.1,0.64,0,2048,7,hidden_confounding,0.0,0.66729593,0.6672959327697754,0.7208399772644043,0.7832546234130859,0.7958984375,0.5166688519658703,0.165427497093649,0.8300893
1,0.1,0.1,0.64,0,2048,8,randomized_causal,0.64,0.647851,0.007850990295410143,0.3746769428253174,0.7882667481475822,0.802734375,0.4990769771921135,0.159085483761086,0.8247802
1,0.1,0.1,0.64,0,2048,8,hidden_confounding,0.0,0.6818216,0.6818215847015381,0.4625701904296875,0.8145907038695077,0.8115234375,0.4871200049943105,0.15381121221009786,0.8422957
1,0.1,0.1,0.64,0,2048,9,randomized_causal,0.64,0.6556578,0.01565782785415648,0.4184534549713135,0.8329823758297095,0.8330078125,0.4525856652554393,0.13952916568913137,0.82968307
1,0.1,0.1,0.64,0,2048,9,hidden_confounding,0.0,0.65771484,0.65771484375,0.3622450828552246,0.8263605442176871,0.8271484375,0.460882632581302,0.14311026103756597,0.8279232
1,0.1,0.1,0.64,0,2048,10,randomized_causal,0.64,0.67481023,0.0348102307319641,0.7218644618988037,0.8129234313964844,0.8115234375,0.49014852685931026,0.15461118911728985,0.8431474
1,0.1,0.1,0.64,0,2048,10,hidden_confounding,0.0,0.66758275,0.6675827503204346,0.46830153465270996,0.8198577096208132,0.830078125,0.45658239363037323,0.14127043022990826,0.8347981
1,0.1,0.1,0.64,0,2048,11,randomized_causal,0.64,0.69551927,0.05551926851272582,0.444072961807251,0.8069584350397083,0.8046875,0.5015890888074833,0.15926119494630636,0.84906477
1,0.1,0.1,0.64,0,2048,11,hidden_confounding,0.0,0.6734412,0.6734411716461182,0.3998274803161621,0.793583006071986,0.8076171875,0.4954036539887744,0.1569595755533167,0.83795273
1,0.1,0.1,0.64,0,2048,12,randomized_causal,0.64,0.6622104,0.022210404872894274,0.448986291885376,0.8009561068702289,0.8154296875,0.4803939755958264,0.15110403007297274,0.8328739
1,0.1,0.1,0.64,0,2048,12,hidden_confounding,0.0,0.67049074,0.6704907417297363,0.4944758415222168,0.8360692357038123,0.833984375,0.44909833768708896,0.138382583841059,0.83469
1,0.1,0.1,0.64,0,2048,13,randomized_causal,0.64,0.6743164,0.03431640624999999,0.8753023147583008,0.8360229514075669,0.8369140625,0.444976447047641,0.13656526547017211,0.8373935
1,0.1,0.1,0.64,0,2048,13,hidden_confounding,0.0,0.6723633,0.67236328125,0.4754624366760254,0.8216464526631422,0.82421875,0.4667431766806774,0.14536218039775212,0.8329169
1,0.1,0.1,0.64,0,2048,14,randomized_causal,0.64,0.7033322,0.06333218574523924,0.4660630226135254,0.8333257004156123,0.822265625,0.4703862437298757,0.14679654763610128,0.85208416
1,0.1,0.1,0.64,0,2048,14,hidden_confounding,0.0,0.6666872,0.6666871905326843,0.7390041351318359,0.810526275579392,0.8173828125,0.4779342560437004,0.14998244112752418,0.83156115
1,0.1,0.1,0.64,4,512,0,randomized_causal,0.64,0.7026336,0.06263361930847167,0.4443340301513672,0.8330440421920003,0.8330078125,0.45283516234681725,0.139555636285066,0.8518499
1,0.1,0.1,0.64,4,512,0,hidden_confounding,0.0,0.6532866,0.6532865762710571,0.7262334823608398,0.8191561599938962,0.8212890625,0.47292127764300795,0.14781484189775612,0.8280474
1,0.1,0.1,0.64,4,512,1,randomized_causal,0.64,0.65768987,0.017689869403839098,0.4444897174835205,0.8339527156061416,0.8251953125,0.46320500195271264,0.1441099472212161,0.8340448
1,0.1,0.1,0.64,4,512,1,hidden_confounding,0.0,0.65323305,0.6532330513000488,0.8874390125274658,0.8437207840973532,0.833984375,0.45141826647604333,0.1390347181889776,0.82504535
1,0.1,0.1,0.64,4,512,2,randomized_causal,0.64,0.69192636,0.051926360130310045,0.5355629920959473,0.816168277083238,0.8212890625,0.47279922958847276,0.14770548394163266,0.8426348
1,0.1,0.1,0.64,4,512,2,hidden_confounding,0.0,0.67750585,0.6775058507919312,0.6308338642120361,0.8155453764672203,0.8125,0.4903411894242783,0.15450495515479445,0.83944154
1,0.1,0.1,0.64,4,512,3,randomized_causal,0.64,0.75080544,0.11080543756484984,0.37941980361938477,0.8175080128205129,0.818359375,0.4930172679894968,0.15303478750747093,0.87614655
1,0.1,0.1,0.64,4,512,3,hidden_confounding,0.0,0.63286257,0.6328625679016113,0.3827521800994873,0.8223767818591048,0.8212890625,0.4699460486055822,0.14692011233825295,0.81482553
1,0.1,0.1,0.64,4,512,4,randomized_causal,0.64,0.67488086,0.034880862236022936,0.6114332675933838,0.8172789349202716,0.80859375,0.4919973705819516,0.1558157861841537,0.83785236
1,0.1,0.1,0.64,4,512,4,hidden_confounding,0.0,0.7158011,0.7158011198043823,0.36912083625793457,0.8394622667068605,0.83203125,0.4596277119492686,0.14140120872781076,0.85416734
1,0.1,0.1,0.64,4,512,5,randomized_causal,0.64,0.6452402,0.005240187644958483,0.43571901321411133,0.8347893123886071,0.8251953125,0.46288996740491145,0.144110442088638,0.8230266
1,0.1,0.1,0.64,4,512,5,hidden_confounding,0.0,0.6976391,0.6976391077041626,0.37881016731262207,0.8007252735513606,0.8017578125,0.5079653962751549,0.16137999169905726,0.84886193
1,0.1,0.1,0.64,4,512,6,randomized_causal,0.64,0.7306919,0.09069190979003905,0.3542921543121338,0.7915277157034643,0.8037109375,0.5123082573650413,0.16200014456577605,0.8656441
1,0.1,0.1,0.64,4,512,6,hidden_confounding,0.0,0.68836176,0.6883617639541626,0.7507913112640381,0.823401617456321,0.8115234375,0.49049059333175127,0.15453569212075785,0.84371847
1,0.1,0.1,0.64,4,512,7,randomized_causal,0.64,0.6577318,0.017731771469116198,0.3671231269836426,0.807206278283783,0.8134765625,0.4857787618322539,0.15293974759058576,0.83087915
1,0.1,0.1,0.64,4,512,7,hidden_confounding,0.0,0.684813,0.6848130226135254,0.7614550590515137,0.8223117951378822,0.8271484375,0.46198256306051527,0.14339264902687252,0.8417247
1,0.1,0.1,0.64,4,512,8,randomized_causal,0.64,0.6853837,0.04538367748260497,0.36701512336730957,0.8315650525143161,0.833984375,0.45074721447728816,0.13877250230981109,0.84264016
1,0.1,0.1,0.64,4,512,8,hidden_confounding,0.0,0.73495847,0.7349584698677063,0.8170273303985596,0.825606912370288,0.8203125,0.4833289654961253,0.15027297065230766,0.8661813
1,0.1,0.1,0.64,4,512,9,randomized_causal,0.64,0.664975,0.024974987506866442,0.4496150016784668,0.8158354903652574,0.8271484375,0.4703829646308215,0.14590857824857628,0.8297854
1,0.1,0.1,0.64,4,512,9,hidden_confounding,0.0,0.71253425,0.7125342488288879,0.43560075759887695,0.8404471661038937,0.8359375,0.4476372270872923,0.13743992339803623,0.85619956
1,0.1,0.1,0.64,4,512,10,randomized_causal,0.64,0.63119006,0.008809938430786146,0.38063478469848633,0.8060940929478004,0.8046875,0.49491481642208385,0.15748845173682072,0.81572187
1,0.1,0.1,0.64,4,512,10,hidden_confounding,0.0,0.71138144,0.7113814353942871,0.3670947551727295,0.8326276035706112,0.8193359375,0.47722912143225343,0.1493064303920401,0.8539472
1,0.1,0.1,0.64,4,512,11,randomized_causal,0.64,0.60552883,0.03447116851806642,0.5338118076324463,0.7910143434805827,0.8017578125,0.5018337136661399,0.16015777710825319,0.80119425
1,0.1,0.1,0.64,4,512,11,hidden_confounding,0.0,0.66970253,0.6697025299072266,0.3782491683959961,0.8128181609722541,0.8212890625,0.4786515266773372,0.14939939584060685,0.83645403
1,0.1,0.1,0.64,4,512,12,randomized_causal,0.64,0.7227941,0.08279411554336547,0.3661627769470215,0.8564200211399549,0.8505859375,0.4220465514946092,0.12715875904148954,0.8617606
1,0.1,0.1,0.64,4,512,12,hidden_confounding,0.0,0.59433067,0.5943306684494019,0.7152578830718994,0.8580433455433456,0.8515625,0.4295392974867044,0.12928070906861935,0.79714876
1,0.1,0.1,0.64,4,512,13,randomized_causal,0.64,0.65864,0.0186400270462036,0.4184994697570801,0.8122215270996094,0.8115234375,0.48936665676525315,0.15439616057597816,0.83389693
1,0.1,0.1,0.64,4,512,13,hidden_confounding,0.0,0.631871,0.6318709850311279,0.4925694465637207,0.8235042735042736,0.822265625,0.4688710994074971,0.14640187646284242,0.8155368
1,0.1,0.1,0.64,4,512,14,randomized_causal,0.64,0.6887143,0.04871432542800902,0.38010668754577637,0.8107747768368048,0.8095703125,0.49041662561343125,0.15504891421550496,0.8406701
1,0.1,0.1,0.64,4,512,14,hidden_confounding,0.0,0.6843926,0.6843925714492798,0.46370959281921387,0.8266741548994438,0.8310546875,0.4563077203440278,0.14096834532658076,0.84256154
1,0.1,0.1,0.64,4,2048,0,randomized_causal,0.64,0.7014538,0.061453804969787584,0.9222509860992432,0.8272904550380853,0.810546875,0.489427955594665,0.1546603157585445,0.8492411
1,0.1,0.1,0.64,4,2048,0,hidden_confounding,0.0,0.69393307,0.6939330697059631,0.529416561126709,0.8225788606223389,0.8212890625,0.4715411687274901,0.1473314052082547,0.84752655
1,0.1,0.1,0.64,4,2048,1,randomized_causal,0.64,0.70572007,0.06572006702423094,0.7614331245422363,0.8234974117000321,0.822265625,0.4716468738241534,0.1471275255910327,0.8533455
1,0.1,0.1,0.64,4,2048,1,hidden_confounding,0.0,0.67366624,0.67366623878479,0.5587992668151855,0.813515032419868,0.81640625,0.4808410151632876,0.15097081905476195,0.83910537
1,0.1,0.1,0.64,4,2048,2,randomized_causal,0.64,0.66905034,0.029050335884094225,0.772331714630127,0.8099969474969475,0.8154296875,0.4811797071938232,0.15125310660927657,0.835509
1,0.1,0.1,0.64,4,2048,2,hidden_confounding,0.0,0.6747495,0.674749493598938,0.5608196258544922,0.8191011450381679,0.826171875,0.46730528842079744,0.14496239991860357,0.839592
1,0.1,0.1,0.64,4,2048,3,randomized_causal,0.64,0.69905156,0.059051558971405016,0.49043893814086914,0.8158507223113964,0.8115234375,0.4911575405960308,0.1548431014459176,0.8515736
1,0.1,0.1,0.64,4,2048,3,hidden_confounding,0.0,0.66465783,0.6646578311920166,0.5362544059753418,0.8385380257694351,0.837890625,0.4448036702085898,0.1362960266468562,0.8317101
1,0.1,0.1,0.64,4,2048,4,randomized_causal,0.64,0.6810327,0.04103271722793578,0.7577972412109375,0.8327285561660561,0.822265625,0.46834469812559804,0.1462525799204702,0.8417248
1,0.1,0.1,0.64,4,2048,4,hidden_confounding,0.0,0.67363673,0.6736367344856262,0.5298604965209961,0.8033511450381678,0.802734375,0.5008438786624099,0.15956626692619685,0.8384452
1,0.1,0.1,0.64,4,2048,5,randomized_causal,0.64,0.688719,0.0487189745903015,0.4512600898742676,0.8309337830979575,0.822265625,0.4711597053215091,0.14692133343096883,0.8442907
1,0.1,0.1,0.64,4,2048,5,hidden_confounding,0.0,0.7067215,0.7067214846611023,0.4314734935760498,0.7973987480115816,0.7939453125,0.5225466179318318,0.16736141638270358,0.8548467
1,0.1,0.1,0.64,4,2048,6,randomized_causal,0.64,0.6606085,0.020608470439910875,0.42340946197509766,0.7879241612146413,0.8095703125,0.4934003427482546,0.15589680755100915,0.8338446
1,0.1,0.1,0.64,4,2048,6,hidden_confounding,0.0,0.67341477,0.6734147667884827,0.4681589603424072,0.7880534641286867,0.7958984375,0.5143634798669227,0.1647838113929669,0.8371682
1,0.1,0.1,0.64,4,2048,7,randomized_causal,0.64,0.6736971,0.03369711399078368,0.8921494483947754,0.8048298341482121,0.8056640625,0.4993318498962665,0.1584597209394893,0.83825547
1,0.1,0.1,0.64,4,2048,7,hidden_confounding,0.0,0.68717897,0.6871789693832397,0.42891740798950195,0.7976071936792067,0.7958984375,0.5141120513041529,0.16467100508145704,0.8441225
1,0.1,0.1,0.64,4,2048,8,randomized_causal,0.64,0.68784493,0.04784493207931517,0.4280264377593994,0.8314035610121093,0.83203125,0.4534744261381137,0.1399381406324135,0.843414
1,0.1,0.1,0.64,4,2048,8,hidden_confounding,0.0,0.7100276,0.7100275754928589,0.4417545795440674,0.8114259004884004,0.8125,0.4904405947164786,0.15443030366247962,0.85445535
1,0.1,0.1,0.64,4,2048,9,randomized_causal,0.64,0.65472275,0.014722750186920153,0.4210090637207031,0.830647104034506,0.830078125,0.4556301651935708,0.1410123461151412,0.8275429
1,0.1,0.1,0.64,4,2048,9,hidden_confounding,0.0,0.70035493,0.7003549337387085,0.41566920280456543,0.8397030031714775,0.8359375,0.44598650094462705,0.13702877956334775,0.84962505
1,0.1,0.1,0.64,4,2048,10,randomized_causal,0.64,0.673507,0.03350697517395018,0.5762271881103516,0.8236588064713064,0.830078125,0.4590411273814617,0.14191970003548982,0.8368262
1,0.1,0.1,0.64,4,2048,10,hidden_confounding,0.0,0.66336596,0.6633659601211548,0.4558298587799072,0.8205728116175877,0.814453125,0.48190580134717087,0.15174168856759815,0.8329708
1,0.1,0.1,0.64,4,2048,11,randomized_causal,0.64,0.6737883,0.033788309097290026,0.5361180305480957,0.8416654267718099,0.8447265625,0.43137054301813443,0.13106230899859828,0.8370654
1,0.1,0.1,0.64,4,2048,11,hidden_confounding,0.0,0.63953996,0.6395399570465088,0.5627462863922119,0.8388740397447223,0.8447265625,0.43597314725782715,0.13243201025307533,0.82142746
1,0.1,0.1,0.64,4,2048,12,randomized_causal,0.64,0.6936807,0.05368070363998412,0.5188887119293213,0.8170045968680261,0.8212890625,0.47263211532304267,0.14759965191258914,0.848028
1,0.1,0.1,0.64,4,2048,12,hidden_confounding,0.0,0.68197954,0.6819795370101929,0.530236005783081,0.8233084428970636,0.82421875,0.4690567778539197,0.1459442553765047,0.8421295
1,0.1,0.1,0.64,4,2048,13,randomized_causal,0.64,0.695808,0.05580799341201781,0.6384561061859131,0.820913217521212,0.828125,0.4618910806835469,0.14312049280105635,0.847806
1,0.1,0.1,0.64,4,2048,13,hidden_confounding,0.0,0.67252624,0.6725262403488159,0.5454916954040527,0.8471873165453548,0.8330078125,0.44987897234230334,0.13877209707277305,0.8375034
1,0.1,0.1,0.64,4,2048,14,randomized_causal,0.64,0.67365515,0.0336551523208618,0.5297749042510986,0.8085319844512346,0.8076171875,0.49322794481553517,0.156365481581132,0.8372724
1,0.1,0.1,0.64,4,2048,14,hidden_confounding,0.0,0.71671087,0.7167108654975891,0.7499563694000244,0.8292721138084012,0.8232421875,0.47169075571694985,0.14685282204261,0.8589181
1,0.1,0.1,0.64,16,512,0,randomized_causal,0.64,0.6409818,0.000981793403625475,0.47361278533935547,0.8024300455871975,0.818359375,0.4849004346197675,0.15168825295551502,0.8204536
1,0.1,0.1,0.64,16,512,0,hidden_confounding,0.0,0.7009328,0.7009328007698059,0.41924238204956055,0.8093380451909985,0.81640625,0.48716665833650924,0.15251893985615822,0.85040665
1,0.1,0.1,0.64,16,512,1,randomized_causal,0.64,0.711812,0.07181201934814452,0.7028145790100098,0.8032906687426539,0.8046875,0.5062772213222043,0.16035523698125342,0.85668325
1,0.1,0.1,0.64,16,512,1,hidden_confounding,0.0,0.73038393,0.7303839325904846,0.5723018646240234,0.8172179359865557,0.8193359375,0.4810217254701953,0.15015214275918137,0.8653974
1,0.1,0.1,0.64,16,512,2,randomized_causal,0.64,0.71324015,0.07324014663696288,0.4671962261199951,0.8152375936463594,0.8115234375,0.5005218435964174,0.15680641773681625,0.8600374
1,0.1,0.1,0.64,16,512,2,hidden_confounding,0.0,0.6305797,0.6305797100067139,0.6803865432739258,0.824889372091249,0.818359375,0.47340565841483295,0.14855333303441443,0.8146943
1,0.1,0.1,0.64,16,512,3,randomized_causal,0.64,0.6875547,0.047554717063903795,0.48116588592529297,0.787990995631355,0.8037109375,0.5082469897398825,0.16114665623325378,0.8454608
1,0.1,0.1,0.64,16,512,3,hidden_confounding,0.0,0.7021301,0.7021300792694092,0.84989333152771,0.8192002106516462,0.826171875,0.468657132562907,0.14532686093599134,0.84949887
1,0.1,0.1,0.64,16,512,4,randomized_causal,0.64,0.6332028,0.0067972087860107555,0.4010751247406006,0.8152151522087434,0.8115234375,0.48601478960005723,0.1535583633357344,0.814643
1,0.1,0.1,0.64,16,512,4,hidden_confounding,0.0,0.65567076,0.6556707620620728,0.7165277004241943,0.8303267899044241,0.818359375,0.47565050114234175,0.14915383746858976,0.82497215
1,0.1,0.1,0.64,16,512,5,randomized_causal,0.64,0.725282,0.08528201341629027,0.4304182529449463,0.8220379716414323,0.80859375,0.49760883703545633,0.15718476337802978,0.86180985
1,0.1,0.1,0.64,16,512,5,hidden_confounding,0.0,0.6903165,0.6903164982795715,0.44645261764526367,0.8248513216069092,0.826171875,0.46617407698690627,0.14467895553159899,0.84565055
1,0.1,0.1,0.64,16,512,6,randomized_causal,0.64,0.70615226,0.0661522603034973,0.3974275588989258,0.8145102513517742,0.818359375,0.48285032433759933,0.1508828305659981,0.85557705
1,0.1,0.1,0.64,16,512,6,hidden_confounding,0.0,0.6931943,0.6931943297386169,0.3829078674316406,0.801366465315592,0.814453125,0.4879526224722658,0.15325290210657538,0.84863997
1,0.1,0.1,0.64,16,512,7,randomized_causal,0.64,0.6769557,0.036955699920654284,0.6569793224334717,0.809225712757013,0.8115234375,0.48949911976344807,0.1544939642142358,0.83748657
1,0.1,0.1,0.64,16,512,7,hidden_confounding,0.0,0.65915734,0.6591573357582092,0.3898189067840576,0.8143450069812368,0.818359375,0.47568187733146977,0.14913576404252155,0.8298291
1,0.1,0.1,0.64,16,512,8,randomized_causal,0.64,0.7375089,0.09750889301300047,0.8143222332000732,0.8284654931865528,0.8203125,0.4801070185057742,0.14961629330037268,0.86905706
