git_commit,git_dirty,task_id,task_seed,seed,condition,test_multiplier,search_seconds,operation_count,truth_expression,recovered_expression,mae,rmse,r2,nrmse,relative_error,feature_precision,feature_recall,feature_f1,operator_accuracy,exact_program,depth_error,coefficient_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,0,irrelevant_features,8,1.057085637934506,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,1,irrelevant_features,8,1.0633445160929114,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,2,irrelevant_features,8,1.0604801629669964,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,3,irrelevant_features,8,1.0555646000429988,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,4,irrelevant_features,8,1.0636634598486125,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,0,correlated_features,8,1.39428879506886,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",2.614088924492511e-05,4.513799633829231e-05,0.9999999999999987,3.716694254301133e-08,2.4860873233576584e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,1,correlated_features,8,1.39515130687505,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",2.614088924492511e-05,4.513799633829231e-05,0.9999999999999987,3.716694254301133e-08,2.4860873233576584e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,2,correlated_features,8,1.392981078941375,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",2.614088924492511e-05,4.513799633829231e-05,0.9999999999999987,3.716694254301133e-08,2.4860873233576584e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,3,correlated_features,8,1.395398112013936,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",2.614088924492511e-05,4.513799633829231e-05,0.9999999999999987,3.716694254301133e-08,2.4860873233576584e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609007,202609007,4,correlated_features,8,1.3920741060283035,2,"multiply(x0, multiply(x0, x2))","multiply(x0, multiply(x0, x2))",2.614088924492511e-05,4.513799633829231e-05,0.9999999999999987,3.716694254301133e-08,2.4860873233576584e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,0,clean,8,0.10519090108573437,2,"abs(add(x1, x2))","abs(add(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,0,target_noise,8,0.10058276006020606,2,"abs(add(x1, x2))","(0.99826083 * abs(add(x1, x2)) + 0.0036802404)",0.01624987239483744,0.021532620868218427,0.9999935400605428,0.0025416410952911646,0.0014155160506978475,1.0,1.0,1.0,1.0,1,0.0,0.0054194092107490155
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,1,target_noise,8,0.1003649930935353,2,"abs(add(x1, x2))","(0.99986199 * abs(add(x1, x2)) + -0.0024809916)",0.004019125466584228,0.004185733985776608,0.9999997558943065,0.0004940705349950711,0.00041027152953479533,1.0,1.0,1.0,1.0,1,0.0,0.0026190000572161587
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,2,target_noise,8,0.10041180299594998,2,"abs(add(x1, x2))","(1.0056826 * abs(add(x1, x2)) + -0.0068699167)",0.057081406586803496,0.07420166053317638,0.9999232882466903,0.008758524608043662,0.0050326652550340975,1.0,1.0,1.0,1.0,1,0.0,0.01255248402202791
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,3,target_noise,8,0.10013228212483227,2,"abs(add(x1, x2))","(0.9958667 * abs(add(x1, x2)) + -0.0026006916)",0.04866768475039862,0.05995626188791385,0.9999499154522878,0.007077043712745662,0.004418635994000952,1.0,1.0,1.0,1.0,1,0.0,0.0067339945930180445
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,4,target_noise,8,0.10051602893508971,2,"abs(add(x1, x2))","(1.0017172 * abs(add(x1, x2)) + 0.0011739647)",0.020312517364800442,0.024984683094430263,0.9999913027420514,0.002949111382876655,0.0018460343100081375,1.0,1.0,1.0,1.0,1,0.0,0.0028911339015413873
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,0,measurement_noise,8,0.1005659659858793,2,"abs(add(x1, x2))","(0.98345331 * abs(add(x1, x2)) + 0.027041962)",0.2140063108636241,0.2724267014029181,0.9989659679400094,0.03215636888690367,0.01943036125181346,1.0,1.0,1.0,1.0,1,0.0,0.04358865010870239
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,1,measurement_noise,8,0.1005253428593278,2,"abs(add(x1, x2))","(0.96776931 * abs(add(x1, x2)) + 0.030283866)",0.3584541303134756,0.4507269867130455,0.9971695089644936,0.05320235930394733,0.032443038978562086,1.0,1.0,1.0,1.0,1,0.0,0.06251455538560446
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,2,measurement_noise,8,0.10539579996839166,2,"abs(add(x1, x2))","(0.98264124 * abs(add(x1, x2)) + 0.023577872)",0.2178901638253592,0.2720322668452355,0.998968960030846,0.032109811104302825,0.02007820881562358,1.0,1.0,1.0,1.0,1,0.0,0.04093663321797536
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,3,measurement_noise,8,0.10298796300776303,2,"abs(add(x1, x2))","(0.97547068 * abs(add(x1, x2)) + 0.027603318)",0.2869395707239164,0.3624814417351241,0.9981693462335977,0.042786139886677337,0.025950677723780822,1.0,1.0,1.0,1.0,1,0.0,0.05213263824187786
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,4,measurement_noise,8,0.1025638950522989,2,"abs(add(x1, x2))","(0.97818258 * abs(add(x1, x2)) + 0.014229369)",0.25807414992596023,0.3229429543677853,0.9985469308299647,0.03811914440324302,0.023817538713607193,1.0,1.0,1.0,1.0,1,0.0,0.036046788989897105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,0,irrelevant_features,8,1.0611358920577914,2,"abs(add(x1, x2))","abs(add(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,1,irrelevant_features,8,1.0304438429884613,2,"abs(add(x1, x2))","abs(add(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,2,irrelevant_features,8,1.0562300940509886,2,"abs(add(x1, x2))","abs(add(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,3,irrelevant_features,8,1.0338403610512614,2,"abs(add(x1, x2))","abs(add(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,4,irrelevant_features,8,1.0348489810712636,2,"abs(add(x1, x2))","abs(add(x1, x2))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,0,correlated_features,8,1.4011543227825314,2,"abs(add(x1, x2))","abs(add(x1, x2))",1.9790604710578918e-07,3.753495728316903e-07,0.999999999999998,4.4305052564088575e-08,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,1,correlated_features,8,1.40055464184843,2,"abs(add(x1, x2))","abs(add(x1, x2))",1.9790604710578918e-07,3.753495728316903e-07,0.999999999999998,4.4305052564088575e-08,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,2,correlated_features,8,1.4032171841245145,2,"abs(add(x1, x2))","abs(add(x1, x2))",1.9790604710578918e-07,3.753495728316903e-07,0.999999999999998,4.4305052564088575e-08,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,3,correlated_features,8,1.399854640942067,2,"abs(add(x1, x2))","abs(add(x1, x2))",1.9790604710578918e-07,3.753495728316903e-07,0.999999999999998,4.4305052564088575e-08,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609008,202609008,4,correlated_features,8,1.3983629669528455,2,"abs(add(x1, x2))","abs(add(x1, x2))",1.9790604710578918e-07,3.753495728316903e-07,0.999999999999998,4.4305052564088575e-08,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,0,clean,8,0.10703388787806034,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,0,target_noise,8,0.10165114095434546,2,"add(x0, multiply(x2, x3))","(0.98558202 * add(x0, multiply(x2, x3)) + 0.0030121001)",1.1565016452223063,1.389311053177927,0.9997919308449551,0.014424602422419762,0.014431315902553345,1.0,1.0,1.0,1.0,1,0.0,0.017430079536488306
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,1,target_noise,8,0.10186216793954372,2,"add(x0, multiply(x2, x3))","(0.99849527 * add(x0, multiply(x2, x3)) + -0.0049288355)",0.1206515843514353,0.14493019087593909,0.9999977357391887,0.0015047460952742414,0.00148324982255388,1.0,1.0,1.0,1.0,1,0.0,0.006433563440264002
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,2,target_noise,8,0.10212556598708034,2,"add(x0, multiply(x2, x3))","(1.0033006 * add(x0, multiply(x2, x3)) + 0.0013591593)",0.26472057960927486,0.3179835583390375,0.9999891002119867,0.003301482699223522,0.003294525503678361,1.0,1.0,1.0,1.0,1,0.0,0.004659749539580121
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,3,target_noise,8,0.10465096915140748,2,"add(x0, multiply(x2, x3))","(0.99975171 * add(x0, multiply(x2, x3)) + -0.015260197)",0.022641163086518645,0.028013801485700172,0.9999999154034183,0.0002908549153535498,0.00034895985213670883,1.0,1.0,1.0,1.0,1,0.0,0.015508492174112744
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,4,target_noise,8,0.10239494103007019,2,"add(x0, multiply(x2, x3))","(1.0032807 * add(x0, multiply(x2, x3)) + 0.0064006344)",0.2630713803227991,0.3159858961297334,0.9999892367328762,0.0032807418557114863,0.003252368009563714,1.0,1.0,1.0,1.0,1,0.0,0.009681299515706045
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,0,measurement_noise,8,0.1021927569527179,2,"add(x0, multiply(x2, x3))","(0.98004302 * add(x0, multiply(x2, x3)) + 0.0018161692)",1.8852809973759577,2.413707264261759,0.9993719735763643,0.025060455375664113,0.023230946541877753,1.0,1.0,1.0,1.0,1,0.0,0.02177315307191037
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,1,measurement_noise,8,0.1022029819432646,2,"add(x0, multiply(x2, x3))","(0.99340162 * add(x0, multiply(x2, x3)) + 0.01361635)",1.3420884803053923,1.7300750871518094,0.9996773448313696,0.017962604728447403,0.016346177736922464,1.0,1.0,1.0,1.0,1,0.0,0.020214728266357826
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,2,measurement_noise,8,0.10162040498107672,2,"add(x0, multiply(x2, x3))","(0.9830691 * add(x0, multiply(x2, x3)) + 0.0088689284)",1.711334379389882,2.2920410664616298,0.9994336909383656,0.023797249035010612,0.0209185269809431,1.0,1.0,1.0,1.0,1,0.0,0.025799828430599834
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,3,measurement_noise,8,0.10228932206518948,2,"add(x0, multiply(x2, x3))","(0.97957612 * add(x0, multiply(x2, x3)) + 0.0095713167)",1.9831545214401558,2.5709392086510774,0.9992874877475337,0.026692925138811868,0.024690756773290364,1.0,1.0,1.0,1.0,1,0.0,0.029995192897973293
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,4,measurement_noise,8,0.10200146795250475,2,"add(x0, multiply(x2, x3))","(0.99133687 * add(x0, multiply(x2, x3)) + -0.014719849)",1.3897248327266425,1.7749473722714773,0.999660390615309,0.0184284938258933,0.017393656687318536,1.0,1.0,1.0,1.0,1,0.0,0.023382975232467497
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,0,irrelevant_features,8,1.0581352750305086,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,1,irrelevant_features,8,1.0304434241261333,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,2,irrelevant_features,8,1.0257136919535697,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,3,irrelevant_features,8,1.0556824530940503,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,4,irrelevant_features,8,1.0576791819185019,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,0,correlated_features,8,1.388735594926402,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",2.462215632936804e-06,3.5514456837478596e-06,0.9999999999999987,3.68730903678493e-08,2.7948614524408934e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,1,correlated_features,8,1.3865581857971847,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",2.462215632936804e-06,3.5514456837478596e-06,0.9999999999999987,3.68730903678493e-08,2.7948614524408934e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,2,correlated_features,8,1.3912499349098653,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",2.462215632936804e-06,3.5514456837478596e-06,0.9999999999999987,3.68730903678493e-08,2.7948614524408934e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,3,correlated_features,8,1.3947980010416359,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",2.462215632936804e-06,3.5514456837478596e-06,0.9999999999999987,3.68730903678493e-08,2.7948614524408934e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609009,202609009,4,correlated_features,8,1.3873255159705877,2,"add(x0, multiply(x2, x3))","add(x0, multiply(x2, x3))",2.462215632936804e-06,3.5514456837478596e-06,0.9999999999999987,3.68730903678493e-08,2.7948614524408934e-08,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,0,clean,8,0.10325185302644968,1,"subtract(x2, x1)","(-1 * subtract(x1, x2) + 0)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,2.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,0,target_noise,8,0.09900004789233208,3,"subtract(x2, x1)","(-0.99435027 * subtract(subtract(add(x1, x2), x2), x2) + 0.0023016946)",0.06790456461021677,0.0827950092540003,0.9999680128467392,0.005655718633455162,0.0057301213244934784,1.0,1.0,1.0,0.3333333333333333,0,2.0,1.9966519600804253
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,1,target_noise,8,0.09981217212043703,3,"subtract(x2, x1)","(-0.9944151 * subtract(subtract(add(x1, x3), x3), x2) + -0.0039700503)",0.06718083181476686,0.08179603658560458,0.9999687800794033,0.005587478912415634,0.005727619895657784,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,1.9983851549081253
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,2,target_noise,8,0.0993097759783268,3,"subtract(x2, x1)","(-1.0078041 * subtract(subtract(add(x1, x3), x2), x3) + 0.00094899519)",0.0937450286692183,0.11425001032223268,0.9999390912384546,0.007804406546650347,0.007804136218566197,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.008753079375967
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,3,target_noise,8,0.09908007993362844,3,"subtract(x2, x1)","(0.99876244 * subtract(subtract(add(x2, x2), x1), x2) + -0.012755032)",0.018277655013662297,0.02196874064992222,0.9999977479522382,0.0015006824320308388,0.0019450162487324113,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.013992587290674388
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,4,target_noise,8,0.09966104407794774,3,"subtract(x2, x1)","(-1.0028099 * subtract(multiply(x1, safe_divide(x1, x1)), x2) + 0.0051197675)",0.03405688277052832,0.04136600434063793,0.9999920153769245,0.0028257075353805747,0.0030078867352142232,1.0,1.0,1.0,0.3333333333333333,0,2.0,2.0079296272776834
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,0,measurement_noise,8,0.09982843580655754,3,"subtract(x2, x1)","(0.98829725 * add(x1, subtract(subtract(x2, x1), x1)) + 0.0034228255)",0.18326385197906347,0.22912740234623433,0.9997550252426977,0.01565166947332836,0.015331174415320989,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.01512557698733838
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,1,measurement_noise,8,0.09919602400623262,3,"subtract(x2, x1)","(-0.99261599 * subtract(add(x0, subtract(x1, x0)), x2) + -0.0026633822)",0.16331106760844705,0.20238568281357033,0.999808870886322,0.013824945340868502,0.013495172521767594,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,1.9952793735150876
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,2,measurement_noise,8,0.09875034191645682,3,"subtract(x2, x1)","(-0.98805847 * subtract(add(x1, subtract(x1, x2)), x1) + 7.7526174e-05)",0.17918769625157438,0.22281230954159958,0.999768342890174,0.015220286128257404,0.015138773470549895,1.0,1.0,1.0,0.3333333333333333,0,2.0,1.9881359918272714
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,3,measurement_noise,8,0.09871274582110345,3,"subtract(x2, x1)","(0.99522827 * subtract(subtract(add(x2, x3), x1), x3) + -0.019264704)",0.14099866239484982,0.17573634667430874,0.9998558912136558,0.012004531908584843,0.011756451124184598,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,0.024036434081754612
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,4,measurement_noise,8,0.09905780595727265,3,"subtract(x2, x1)","(-0.98562557 * subtract(subtract(add(x1, x1), x2), x1) + 0.015217622)",0.21055451475695008,0.2619742810308735,0.9996797533558937,0.017895436404468345,0.0176376974744481,1.0,1.0,1.0,0.3333333333333333,0,2.0,2.000843192761958
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,0,irrelevant_features,8,1.0705758549738675,1,"subtract(x2, x1)","subtract(x2, x1)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,1,irrelevant_features,8,1.0799276020843536,1,"subtract(x2, x1)","(-1 * subtract(x1, x2) + 0)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,2.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,2,irrelevant_features,8,1.0544977998360991,1,"subtract(x2, x1)","subtract(x2, x1)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,3,irrelevant_features,8,1.0642452128231525,1,"subtract(x2, x1)","subtract(x2, x1)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,4,irrelevant_features,8,1.0511280160862952,1,"subtract(x2, x1)","subtract(x2, x1)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,0,correlated_features,8,1.384666131110862,3,"subtract(x2, x1)","(-1 * subtract(subtract(add(x1, x5), x5), x2) + -1.9324642e-09)",2.2951949189244976e-07,3.8998742856414946e-07,0.9999999999999993,2.6640001449567517e-08,2.8755630971569464e-09,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.000000004205715
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,1,correlated_features,8,1.387248771963641,3,"subtract(x2, x1)","(-1 * subtract(subtract(add(x1, x4), x4), x2) + -6.196806e-10)",2.3326610863083397e-07,3.909799750486976e-07,0.9999999999999993,2.6707802198644168e-08,3.1414254450476512e-09,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.000000003593264
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,2,correlated_features,8,1.384059129981324,3,"subtract(x2, x1)","(-1 * subtract(add(x3, subtract(x1, x2)), x3) + 4.1134814e-10)",2.308814591495974e-07,3.903258689709612e-07,0.9999999999999993,2.6663120279221212e-08,2.6428284164955307e-09,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.0000000029529557
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,3,correlated_features,8,1.3869637669995427,3,"subtract(x2, x1)","(-1 * subtract(add(x7, subtract(x1, x2)), x7) + -2.4620524e-09)",2.3196705534788076e-07,3.905944392674381e-07,0.9999999999999993,2.668146628876772e-08,3.4826570946218288e-09,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.0000000051773337
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609010,202609010,4,correlated_features,8,1.3846969639416784,3,"subtract(x2, x1)","(1 * add(x2, subtract(subtract(x4, x4), x1)) + -6.7773055e-10)",2.2789126507368927e-07,3.896479874896277e-07,0.9999999999999993,2.6616814264404663e-08,2.1741178663105062e-09,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,2.666865187017642e-09
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,0,clean,8,0.10619252407923341,1,"multiply(x1, x2)","multiply(x1, x2)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,0,target_noise,8,0.1012240091804415,3,"multiply(x1, x2)","(0.99806006 * multiply(x2, multiply(x2, safe_divide(x1, x2))) + 0.0021494751)",0.15863510686904192,0.18823443074981822,0.9999962363442417,0.0019400143706493377,0.0019285091437303437,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.004089410270222374
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,1,target_noise,8,0.10122473095543683,3,"multiply(x1, x2)","(0.33420832 * multiply(x1, add(x2, add(x2, x2))) + -0.0036383321)",0.21461897250264883,0.25470496636278867,0.999993108931131,0.002625084545113399,0.0026056185240974365,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.6694300107021476
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,2,target_noise,8,0.1010434681084007,3,"multiply(x1, x2)","(0.99540964 * multiply(x2, multiply(x2, safe_divide(x1, x2))) + 0.001186866)",0.3755162190645933,0.44538837824086275,0.9999789287875874,0.004590339030248381,0.004584015033656725,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.005777226003469749
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,3,target_noise,8,0.10170988203026354,3,"multiply(x1, x2)","(-0.99625238 * multiply(x2, subtract(subtract(x2, x1), x2)) + -0.011957266)",0.30708405189216137,0.36386525571477324,0.999985936515449,0.00375013127117467,0.0038112728188077877,1.0,1.0,1.0,0.3333333333333333,0,2.0,2.00820965080031
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,4,target_noise,8,0.10148624493740499,3,"multiply(x1, x2)","(1.0000313 * multiply(x2, subtract(add(x1, x3), x3)) + 0.004996943)",0.005101953633129597,0.0058583525226683685,0.9999999963544525,6.037836987119537e-05,7.952841937827282e-05,0.6666666666666666,1.0,0.8,0.3333333333333333,0,2.0,0.005028282386984301
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609011,202609011,0,measurement_noise,8,0.1015620690304786,3,"multiply(x1, x2)","(0.98008294 * add(x1, subtract(multiply(x1, x2), x1)) + -0.0057151443)",1.9600955368950963,2.505162855857565,0.9993333717844822,0.02581914436068336,0.023656836806395538,1.0,1.0,1.0,0.3333333333333333,0,2.0,0.025632199870748718
