git_commit,git_dirty,task_id,task_seed,seed,model,split,training_seconds,operator_accuracy,post_change_train_rows,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,2,GlobalProgram,future,0.1055624911095947,0.6666666666666666,63,1.2290672580138562,1.445474814063025,0.1115462193585649,0.9425782623429393,0.7202940863512342
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,2,IndependentPrograms,future,0.13123885006643832,1.0,63,0.007374022547992354,0.00960759693965161,0.9999607496682174,0.006265008522157,0.0035426581734016305
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,2,SharedStructureCoefficients,future,0.10199571680277586,1.0,63,0.007373970551755396,0.009607528442866137,0.9999607502278811,0.006264963856154937,0.003542579548313925
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,2,ContextCoefficients,future,1.9248496158979833,1.0,63,0.17994570722021308,0.23972084161485852,0.9755642670963575,0.15631932991041952,0.10629394931467395
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,2,MLP,future,0.7942493818700314,-1.0,63,6.902709885130207,10.042040812868883,-41.880293185643026,6.548304603914132,3.7029168558387826
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,2,NeuralMoE,future,1.1841425108723342,-1.0,63,5.780443121236203,10.674164202176982,-47.448634429549976,6.960505328605817,2.651391696758947
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,GlobalProgram,iid,0.10280857095494866,0.3333333333333333,61,0.32964489655580564,0.5977668268236465,0.6717206870055213,0.572956641461183,0.5034975091974758
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,IndependentPrograms,iid,0.1273339760955423,1.0,61,0.002083993538803952,0.003018618021703913,0.9999916286361819,0.00289333092095444,0.003383714701454779
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,SharedStructureCoefficients,iid,0.0995543971657753,1.0,61,0.0020839881416792987,0.003018606399074422,0.9999916287006465,0.002893319780719721,0.0033836723877807263
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,ContextCoefficients,iid,2.0984012419357896,1.0,61,0.023507863566919696,0.08010540775183901,0.9941047318173254,0.07678064979325598,0.01321278097956953
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,MLP,iid,0.7486124958377331,-1.0,61,0.4042596219281904,0.7257187642513876,0.5161434768414663,0.6955979608642723,0.5087397157186773
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,NeuralMoE,iid,0.9649506730493158,-1.0,61,0.37068959378495947,0.7983938415034019,0.4143822222110364,0.7652566744491441,0.39706369926093227
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,GlobalProgram,future,0.10280857095494866,0.3333333333333333,61,1.2464191136787122,1.4647014702836212,0.056077898303462215,0.9715565355122356,0.7550642490673686
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,IndependentPrograms,future,0.1273339760955423,1.0,61,0.0014569537561328616,0.0018449247649100838,0.9999985024020352,0.0012237638517080764,0.0010001469733161741
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,SharedStructureCoefficients,future,0.0995543971657753,1.0,61,0.0014569397351237574,0.0018449118928907018,0.9999985024229326,0.0012237553135214154,0.001000165896693319
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,ContextCoefficients,future,2.0984012419357896,1.0,61,0.1774111610102409,0.22997136381592245,0.9767305862613554,0.15254315369312563,0.08938555363970702
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,MLP,future,0.7486124958377331,-1.0,61,8.047700693419756,12.172888270547192,-64.19663661240048,8.074443424311083,4.650634741539324
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,3,NeuralMoE,future,0.9649506730493158,-1.0,61,6.334402634129219,11.26720087864902,-54.85602098074745,7.473688579325971,2.623515358867193
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,GlobalProgram,iid,0.1027569139841944,1.0,62,0.36543199313177865,0.6469354268178683,0.6236756336222296,0.6134528232698667,0.5604876525627209
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,IndependentPrograms,iid,0.12745762197300792,1.0,62,0.0037896166925293073,0.004925084532702441,0.9999781893881621,0.004670183276699195,0.007950163028516116
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,SharedStructureCoefficients,iid,0.09939320501871407,1.0,62,0.003789617121906683,0.004925091972142694,0.9999781893222712,0.0046701903311059225,0.007950145595564704
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,ContextCoefficients,iid,2.0053469778504223,1.0,62,0.03668436915518214,0.13108088113989363,0.9845503311586103,0.12429669682412978,0.03116371408622519
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,MLP,iid,0.7761705499142408,-1.0,62,0.3168588666692358,0.6360551759979167,0.6362273423717298,0.6031356875764111,0.3467452122995014
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,NeuralMoE,iid,1.1922012940049171,-1.0,62,0.4844267988771662,0.82839149419787,0.3829622529366655,0.7855175027097324,0.6604178879093142
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,GlobalProgram,future,0.1027569139841944,1.0,62,1.254042489693802,1.4587116537559148,0.07792821748073397,0.9602456886231076,0.7468142370388491
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,IndependentPrograms,future,0.12745762197300792,1.0,62,0.003192744884017884,0.0034861332771526673,0.9999947336005154,0.002294863718084435,0.0019125921425561195
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,SharedStructureCoefficients,future,0.09939320501871407,1.0,62,0.003192724052477261,0.003486132476857327,0.9999947336029333,0.0022948631912632854,0.0019125967866248776
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,ContextCoefficients,future,2.0053469778504223,1.0,62,0.09446497942872156,0.1198743948128144,0.9937730026347883,0.07891132596282824,0.051063879073607224
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,MLP,future,0.7761705499142408,-1.0,62,4.158367395229561,6.53204574336007,-17.48946145024785,4.299937377479798,2.087814265178877
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609312,202609312,4,NeuralMoE,future,1.1922012940049171,-1.0,62,11.043867978889011,19.047156053973637,-156.21214985834928,12.538426929178527,4.417980329894461
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,GlobalProgram,iid,0.10510734491981566,0.3333333333333333,71,0.26081541500218464,0.41923894824808505,0.7881378659035826,0.46028484017662086,0.47807554706442573
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,IndependentPrograms,iid,0.12744152802042663,0.3333333333333333,71,0.0027061064927238476,0.0036270181259428352,0.9999841426888122,0.003982123954355022,0.00485338621374219
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,SharedStructureCoefficients,iid,0.0993007649667561,0.3333333333333333,71,0.0027061007038732213,0.0036270157405078524,0.9999841427096704,0.0039821213353723045,0.004853343063759414
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,ContextCoefficients,iid,2.0725901301484555,0.3333333333333333,71,0.02251858184018829,0.06469293850574027,0.9949552011594649,0.07102674735995652,0.024424906060031643
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,MLP,iid,1.0836809049360454,-1.0,71,0.1048685120852042,0.2146923847776746,0.9444398541297878,0.23571199772224627,0.12215759830315193
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,NeuralMoE,iid,1.4568586780223995,-1.0,71,0.11048137416605641,0.23149538295379066,0.9354026407381959,0.2541601055669519,0.13537205800187285
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,GlobalProgram,future,0.10510734491981566,0.3333333333333333,71,50.653382500167936,60.37920429032123,0.7558895941609169,0.4940753038141889,0.4947986793107524
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,IndependentPrograms,future,0.12744152802042663,0.3333333333333333,71,0.17964758537709713,0.21421601216194694,0.9999969273338043,0.001752902220802268,0.0017272780927350137
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,SharedStructureCoefficients,future,0.0993007649667561,0.3333333333333333,71,0.17964494718059448,0.21421301359311504,0.9999969274198253,0.0017528776838971524,0.0017272747964647717
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,ContextCoefficients,future,2.0725901301484555,0.3333333333333333,71,4.003141650930047,5.096517389903609,0.998260763893213,0.041704149754993834,0.04197838167827456
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,MLP,future,1.0836809049360454,-1.0,71,85.50030877900281,104.32370719604496,0.27125171604392606,0.853667548847954,0.8486533232965503
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,0,NeuralMoE,future,1.4568586780223995,-1.0,71,85.91482077809633,104.64941925331408,0.26669412033103745,0.8563328089411046,0.8489813977353045
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,GlobalProgram,iid,0.10478922608308494,0.3333333333333333,67,0.2225798141232076,0.3708675516374864,0.8029135463146855,0.4439442010943656,0.4209355889870127
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,IndependentPrograms,iid,0.12748130899854004,0.3333333333333333,67,0.0007662795554210788,0.001681232214220178,0.999995949818305,0.002012506321733019,0.0007750714213725662
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,SharedStructureCoefficients,iid,0.10046012280508876,0.3333333333333333,67,0.0007662723093345245,0.001681220788110414,0.999995949873357,0.0020124926441946406,0.0007751653294288293
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,ContextCoefficients,iid,0.7520269809756428,0.3333333333333333,67,0.02454858886716238,0.06089752024121184,0.9946860395538495,0.072896916575055,0.03712253950232125
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,MLP,iid,0.912626181030646,-1.0,67,0.07044225160808537,0.17395194504674513,0.9566411575880396,0.20822786175716362,0.07633422800051873
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,NeuralMoE,iid,1.1781738970894367,-1.0,67,0.1043102351237053,0.2261314026335292,0.9267275262980336,0.27068888728938695,0.13604593650881483
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,GlobalProgram,future,0.10478922608308494,0.3333333333333333,67,50.50064381817356,60.4920823436936,0.758749503035705,0.49117257350578425,0.4889456348452501
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,IndependentPrograms,future,0.12748130899854004,0.3333333333333333,67,0.20235264068469405,0.2424059189100051,0.9999961260181006,0.0019682433536936123,0.0019538632581074015
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,SharedStructureCoefficients,future,0.10046012280508876,0.3333333333333333,67,0.20234859489325177,0.24240084663685407,0.9999961261802228,0.001968202168775511,0.0019537967242523446
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,ContextCoefficients,future,0.7520269809756428,0.3333333333333333,67,4.4476638422347605,5.568149550552076,0.9979559433419793,0.04521124481830405,0.047218340133594494
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,MLP,future,0.912626181030646,-1.0,67,77.33944120457454,95.84754867061424,0.39433403757177365,0.778245438424297,0.7281562744378562
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,1,NeuralMoE,future,1.1781738970894367,-1.0,67,84.74074328773713,103.65521337157952,0.29164094933349693,0.8416406897640483,0.8458677990481995
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,GlobalProgram,iid,0.10218986799009144,0.3333333333333333,64,0.2202447247454984,0.4268336978049022,0.7839974157548899,0.46476078174165053,0.3532813034246426
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,IndependentPrograms,iid,0.12461953703314066,0.3333333333333333,64,0.0010092269521919661,0.0020606271739014442,0.9999949656849026,0.0022437279463775367,0.0017212303201402874
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,SharedStructureCoefficients,iid,0.09751898096874356,0.3333333333333333,64,0.0010092225539939592,0.0020606239589462108,0.9999949657006115,0.002243724445751613,0.0017211990998228684
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,ContextCoefficients,iid,0.46540273702703416,0.3333333333333333,64,0.03441014110046581,0.1300881932737312,0.9799360095103447,0.14164741610652617,0.023552580797318798
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,MLP,iid,0.4440673980861902,-1.0,64,0.11677107826335487,0.24977085140201702,0.9260352050371929,0.27196469433146486,0.13665768549898857
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,NeuralMoE,iid,1.2509026841726154,-1.0,64,0.12538559248150705,0.25563032487304344,0.92252416008436,0.2783448219666392,0.1483824954194132
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,GlobalProgram,future,0.10218986799009144,0.3333333333333333,64,53.07490204181522,63.3248594457702,0.7336798196367955,0.5160621865271708,0.5169836725339791
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,IndependentPrograms,future,0.12461953703314066,0.3333333333333333,64,0.23153396230190992,0.2762472448051424,0.9999949318259878,0.0022512605384988472,0.002258726790840176
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,SharedStructureCoefficients,future,0.09751898096874356,0.3333333333333333,64,0.23153641012103604,0.27625034312622293,0.9999949317123004,0.002251285788082745,0.0022587952598979383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,ContextCoefficients,future,0.46540273702703416,0.3333333333333333,64,6.836169773247093,9.247987791696216,0.9943199768891787,0.07536592804989029,0.06559202109504773
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,MLP,future,0.4440673980861902,-1.0,64,75.93380698550027,94.89387282031973,0.4019576350984526,0.773331988800119,0.7086610624902913
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,2,NeuralMoE,future,1.2509026841726154,-1.0,64,85.27951280767593,104.10987709500246,0.2801542004447032,0.8484372690749132,0.821503719370064
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,GlobalProgram,iid,0.10081065096892416,0.3333333333333333,60,0.21008736653317328,0.36864374177977427,0.8059359301106289,0.440527036502155,0.39112208263231163
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,IndependentPrograms,iid,0.12297158292494714,0.3333333333333333,60,0.002048828355270871,0.002545024452925359,0.9999907505624843,0.00304128879188324,0.0050204193053473255
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,SharedStructureCoefficients,iid,0.09787470707669854,0.3333333333333333,60,0.0020488229300671085,0.0025450163068228247,0.9999907506216954,0.003041279057340098,0.005020417755828685
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,ContextCoefficients,iid,1.112194759072736,0.3333333333333333,60,0.02800388049678304,0.07353838642622908,0.9922774701309919,0.08787792594848925,0.04098319575799388
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,MLP,iid,0.8507218339946121,-1.0,60,0.09727216467041444,0.20131658951823833,0.942125062786414,0.24057210398046172,0.12462382529403801
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,NeuralMoE,iid,1.852198984939605,-1.0,60,0.11661732756198262,0.22710954298251934,0.9263450107150115,0.27139452699895855,0.16812703731745274
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,GlobalProgram,future,0.10081065096892416,0.3333333333333333,60,50.84022400993854,60.38351993370718,0.7423738514660774,0.5075688608789181,0.506542561543102
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,IndependentPrograms,future,0.12297158292494714,0.3333333333333333,60,0.16131477802991867,0.19156245354935614,0.9999974071710254,0.0016102263737185875,0.0016120956247256636
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,SharedStructureCoefficients,future,0.09787470707669854,0.3333333333333333,60,0.16131691328845127,0.19156475447507607,0.9999974071087382,0.0016102457147283186,0.001612118432175422
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,ContextCoefficients,future,1.112194759072736,0.3333333333333333,60,4.103398941457272,5.392312256200115,0.99794551414301,0.04532643662356448,0.050473389330031676
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,MLP,future,0.8507218339946121,-1.0,60,73.86169205261103,91.90015793900933,0.40325937475281626,0.7724898868251828,0.7369151491293593
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,3,NeuralMoE,future,1.852198984939605,-1.0,60,80.83861672299827,98.6283097188857,0.3126842910164993,0.829045058476016,0.7957029789494594
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,GlobalProgram,iid,0.10073966393247247,0.3333333333333333,56,0.18521137874105875,0.3670208887593628,0.7972101279009196,0.4503219649307376,0.3013591295175492
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,IndependentPrograms,iid,0.12355162692256272,0.3333333333333333,56,0.002240603459341628,0.002768851743843745,0.9999884584509665,0.003397285538990474,0.005650085374766527
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,SharedStructureCoefficients,iid,0.09782569319941103,0.3333333333333333,56,0.002240593866895315,0.0027688389377607935,0.9999884585577269,0.00339726982636862,0.005649960676717793
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,ContextCoefficients,iid,1.9704782669432461,0.3333333333333333,56,0.015995961643199053,0.05194297352396209,0.9959382020936365,0.06373223600630601,0.017007395608305838
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,MLP,iid,1.6616475118789822,-1.0,56,0.06755011284948864,0.15802242435656685,0.9624074196206536,0.1938880614667813,0.07828492623697056
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,NeuralMoE,iid,2.286408418091014,-1.0,56,0.10554190522876183,0.20050461190813557,0.9394779779824448,0.24601223956859383,0.13102758984856921
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,GlobalProgram,future,0.10073966393247247,0.3333333333333333,56,51.67438156483695,61.65546543663384,0.7213165920544353,0.5279047337783256,0.5282999163867363
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,IndependentPrograms,future,0.12355162692256272,0.3333333333333333,56,0.11077456828206778,0.13218057990216706,0.9999987191352986,0.001131752933008559,0.0011338218139107848
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,SharedStructureCoefficients,future,0.09782569319941103,0.3333333333333333,56,0.11077523876040637,0.13218129287495928,0.9999987191214808,0.0011317590376046303,0.0011338480967822528
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,ContextCoefficients,future,1.9704782669432461,0.3333333333333333,56,7.347160317003727,9.029607397370432,0.9940226912785888,0.0773130566037275,0.07893186754275355
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,MLP,future,1.6616475118789822,-1.0,56,75.62186412065057,93.58984103403725,0.35786643607481217,0.8013323679505201,0.7515354147968232
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609313,202609313,4,NeuralMoE,future,2.286408418091014,-1.0,56,79.20120621676324,97.77110912740693,0.2992081614193788,0.8371331068477827,0.79402981769306
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,GlobalProgram,iid,0.1006590120960027,1.0,68,0.17843763860942374,0.39185115055416364,0.8108387195346294,0.43492675298878847,0.21125559023000282
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,IndependentPrograms,iid,0.12354692886583507,1.0,68,0.001934583222421793,0.002645239114441261,0.9999913797499372,0.002936026236737692,0.005033815535135067
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,SharedStructureCoefficients,iid,0.09678886085748672,1.0,68,0.0019345830380576503,0.002645240375347299,0.9999913797417191,0.0029360276362532176,0.005033856834310994
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,ContextCoefficients,iid,2.112617109902203,1.0,68,0.01481434788566105,0.0795919480027041,0.9921958023317169,0.08834137008380097,0.009881973450025849
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,MLP,iid,1.654178248019889,-1.0,68,0.0985297514437633,0.23170298852326046,0.9338616641139491,0.25717374649456526,0.1203375593243028
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,NeuralMoE,iid,1.5603858709800988,-1.0,68,0.1276655145070862,0.2617346157227561,0.91560585440473,0.29050670490587654,0.19724285282414616
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,GlobalProgram,future,0.1006590120960027,1.0,68,54.1468866449577,72.1891107660531,0.7114943585343235,0.5371272116227928,0.5374311342993603
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,IndependentPrograms,future,0.12354692886583507,1.0,68,0.2768658752902411,0.36901365501758326,0.999992461311479,0.0027456672269127957,0.002757536016212846
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,SharedStructureCoefficients,future,0.09678886085748672,1.0,68,0.27686696338096806,0.36901501693094674,0.9999924612558331,0.002745677360307149,0.002757558461379877
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,ContextCoefficients,future,2.112617109902203,1.0,68,6.721671583538409,9.319148850787162,0.9951920114728963,0.06933966056380525,0.07281226184624645
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,MLP,future,1.654178248019889,-1.0,68,83.37923198805947,112.42663359157594,0.300239636821232,0.8365168038830828,0.8361157993833159
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,0,NeuralMoE,future,1.5603858709800988,-1.0,68,85.16624716062506,114.66485504973322,0.27210023651011817,0.8531704187850642,0.8510561656309331
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,GlobalProgram,iid,0.10554215987212956,1.0,64,0.16819377426094206,0.3470669319831103,0.8301828239005726,0.4120887963769791,0.22357167101310604
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,IndependentPrograms,iid,0.12993110995739698,1.0,64,0.002481105184926946,0.002664950734540725,0.9999899877079063,0.0031642206139485406,0.006865819710615487
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,SharedStructureCoefficients,iid,0.10119138401933014,1.0,64,0.0024811089867273306,0.002664957780803153,0.9999899876549602,0.0031642289803053883,0.006865838078606617
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,ContextCoefficients,iid,1.2868923018686473,1.0,64,0.02200287923125188,0.05170833555292205,0.9962305650054903,0.06139572456213593,0.02507932890632454
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,MLP,iid,1.0080572650767863,-1.0,64,0.06749686150777734,0.1413045983102597,0.9718506914864226,0.16777755664443755,0.09431564988074155
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,NeuralMoE,iid,1.0763745959848166,-1.0,64,0.10502112731381885,0.23263402710876682,0.9237040264900302,0.27621725780618733,0.13785850478143083
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,GlobalProgram,future,0.10554215987212956,1.0,64,54.01104737172864,71.97369623755625,0.7071880417779441,0.5411210199410624,0.5412176155177004
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,IndependentPrograms,future,0.12993110995739698,1.0,64,0.12156355070328573,0.16207277895510083,0.9999985152225837,0.0012185144300968067,0.0012098989214025645
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,SharedStructureCoefficients,future,0.10119138401933014,1.0,64,0.12156590389033109,0.16207596276986794,0.9999985151642481,0.001218538367023547,0.0012099580605573657
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,ContextCoefficients,future,1.2868923018686473,1.0,64,24.02951450292676,32.66462966343311,0.9396889800359175,0.2455830205125804,0.2642228163997535
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,MLP,future,1.0080572650767863,-1.0,64,80.16753169144067,108.7617195242024,0.33135850303721237,0.8177050183059827,0.8096277434958317
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,1,NeuralMoE,future,1.0763745959848166,-1.0,64,86.64462042570813,116.32678762520482,0.23510703580814407,0.8745815937874841,0.8974421069835212
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,2,GlobalProgram,iid,0.10558880097232759,1.0,68,0.1418941232520865,0.276952030015999,0.8676057188993982,0.3638602494098549,0.18185461357700705
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,2,IndependentPrograms,iid,0.12961887894198298,1.0,68,0.002974228421180669,0.003179943305846432,0.9999825458431477,0.004177817235380583,0.007762354973923259
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,2,SharedStructureCoefficients,iid,0.10042609204538167,1.0,68,0.002974223771132817,0.0031799366106883583,0.9999825459166448,0.004177808439265652,0.007762304055611393
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,2,ContextCoefficients,iid,0.775437043979764,1.0,68,0.012439144952395509,0.05322924005869951,0.9951094167969391,0.06993270481728041,0.010902634446350017
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,temporal-202609314,202609314,2,MLP,iid,0.5436605440918356,-1.0,68,0.10779633288007062,0.19207358319407944,0.9363211228567065,0.2523467399101749,0.17215621809072937
