panel,dataset,model,method,alpha,product_cells,score_bias,absolute_bias,score_rmse,max_absolute_score_error,support_floor
openml_external,openml-mammography-310,native_histgb,disjoint_pair32,1e-06,32,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,5e-07
openml_external,openml-mammography-310,onehot_adam_mlp,disjoint_pair32,1e-06,32,4.371503159461554e-16,4.371503159461554e-16,4.371503159461554e-16,4.371503159461554e-16,5e-07
openml_external,openml-mammography-310,onehot_linear,independent_pair32,1e-06,32,6.800116025829084e-16,6.800116025829084e-16,6.800116025829084e-16,6.800116025829084e-16,5e-07
openml_external,openml-mammography-310,ordinal_forest,independent_pair32,1e-06,32,-3.677613769070831e-16,3.677613769070831e-16,3.677613769070831e-16,3.677613769070831e-16,5e-07
openml_external,openml-mammography-310,native_histgb,independent_pair32,1e-06,32,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,5e-07
openml_external,openml-mammography-310,onehot_adam_mlp,independent_pair32,1e-06,32,2.511252091264614e-05,2.511252091264614e-05,0.0004316589476546837,0.0014398010632993286,5e-07
openml_external,openml-mammography-310,onehot_linear,mutually_disjoint_pack64,1e-06,32,6.800116025829084e-16,6.800116025829084e-16,6.800116025829084e-16,6.800116025829084e-16,5e-07
openml_external,openml-mammography-310,ordinal_forest,mutually_disjoint_pack64,1e-06,32,-3.677613769070831e-16,3.677613769070831e-16,3.677613769070831e-16,3.677613769070831e-16,5e-07
openml_external,openml-mammography-310,native_histgb,mutually_disjoint_pack64,1e-06,32,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,5e-07
openml_external,openml-mammography-310,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,4.371503159461554e-16,4.371503159461554e-16,4.371503159461554e-16,4.371503159461554e-16,5e-07
openml_external,openml-mammography-310,onehot_linear,two_disjoint_pairs64,1e-06,32,6.800116025829084e-16,6.800116025829084e-16,6.800116025829084e-16,6.800116025829084e-16,5e-07
openml_external,openml-mammography-310,ordinal_forest,two_disjoint_pairs64,1e-06,32,-3.677613769070831e-16,3.677613769070831e-16,3.677613769070831e-16,3.677613769070831e-16,5e-07
openml_external,openml-mammography-310,native_histgb,two_disjoint_pairs64,1e-06,32,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,4.3021142204224816e-16,5e-07
openml_external,openml-mammography-310,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,4.371503159461554e-16,4.371503159461554e-16,4.371503159461554e-16,4.371503159461554e-16,5e-07
openml_external,openml-mammography-310,onehot_linear,disjoint_pair32,0.0001,32,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,5e-05
openml_external,openml-mammography-310,ordinal_forest,disjoint_pair32,0.0001,32,-1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,5e-05
openml_external,openml-mammography-310,native_histgb,disjoint_pair32,0.0001,32,-2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,5e-05
openml_external,openml-mammography-310,onehot_adam_mlp,disjoint_pair32,0.0001,32,7.008282842946301e-16,7.008282842946301e-16,7.008282842946301e-16,7.008282842946301e-16,5e-05
openml_external,openml-mammography-310,onehot_linear,independent_pair32,0.0001,32,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,5e-05
openml_external,openml-mammography-310,ordinal_forest,independent_pair32,0.0001,32,-1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,5e-05
openml_external,openml-mammography-310,native_histgb,independent_pair32,0.0001,32,-2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,5e-05
openml_external,openml-mammography-310,onehot_adam_mlp,independent_pair32,0.0001,32,2.380369266444074e-05,2.380369266444074e-05,0.0004273396059723639,0.0014450096443881094,5e-05
openml_external,openml-mammography-310,onehot_linear,mutually_disjoint_pack64,0.0001,32,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,5e-05
openml_external,openml-mammography-310,ordinal_forest,mutually_disjoint_pack64,0.0001,32,-1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,5e-05
openml_external,openml-mammography-310,native_histgb,mutually_disjoint_pack64,0.0001,32,-2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,5e-05
openml_external,openml-mammography-310,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,7.008282842946301e-16,7.008282842946301e-16,7.008282842946301e-16,7.008282842946301e-16,5e-05
openml_external,openml-mammography-310,onehot_linear,two_disjoint_pairs64,0.0001,32,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,9.020562075079397e-16,5e-05
openml_external,openml-mammography-310,ordinal_forest,two_disjoint_pairs64,0.0001,32,-1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,1.8041124150158794e-16,5e-05
openml_external,openml-mammography-310,native_histgb,two_disjoint_pairs64,0.0001,32,-2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,2.983724378680108e-16,5e-05
openml_external,openml-mammography-310,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,7.008282842946301e-16,7.008282842946301e-16,7.008282842946301e-16,7.008282842946301e-16,5e-05
openml_external,openml-mammography-310,onehot_linear,disjoint_pair32,0.01,32,-6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,0.005
openml_external,openml-mammography-310,ordinal_forest,disjoint_pair32,0.01,32,-4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,0.005
openml_external,openml-mammography-310,native_histgb,disjoint_pair32,0.01,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.005
openml_external,openml-mammography-310,onehot_adam_mlp,disjoint_pair32,0.01,32,9.506284648352903e-16,9.506284648352903e-16,9.506284648352903e-16,9.506284648352903e-16,0.005
openml_external,openml-mammography-310,onehot_linear,independent_pair32,0.01,32,-6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,0.005
openml_external,openml-mammography-310,ordinal_forest,independent_pair32,0.01,32,-4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,0.005
openml_external,openml-mammography-310,native_histgb,independent_pair32,0.01,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.005
openml_external,openml-mammography-310,onehot_adam_mlp,independent_pair32,0.01,32,1.5547402243539162e-05,1.5547402243539162e-05,0.0003773417539145668,0.0013805505982062496,0.005
openml_external,openml-mammography-310,onehot_linear,mutually_disjoint_pack64,0.01,32,-6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,0.005
openml_external,openml-mammography-310,ordinal_forest,mutually_disjoint_pack64,0.01,32,-4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,0.005
openml_external,openml-mammography-310,native_histgb,mutually_disjoint_pack64,0.01,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.005
openml_external,openml-mammography-310,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,9.506284648352903e-16,9.506284648352903e-16,9.506284648352903e-16,9.506284648352903e-16,0.005
openml_external,openml-mammography-310,onehot_linear,two_disjoint_pairs64,0.01,32,-6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,6.522560269672795e-16,0.005
openml_external,openml-mammography-310,ordinal_forest,two_disjoint_pairs64,0.01,32,-4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,4.926614671774132e-16,0.005
openml_external,openml-mammography-310,native_histgb,two_disjoint_pairs64,0.01,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.005
openml_external,openml-mammography-310,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,9.506284648352903e-16,9.506284648352903e-16,9.506284648352903e-16,9.506284648352903e-16,0.005
openml_taskbalanced,openml-credit-g-31,onehot_linear,disjoint_pair32,1e-06,128,3.6011045491043947e-12,3.6011045491043947e-12,6.977374574494379e-10,1.7339871760668757e-09,5e-07
openml_taskbalanced,openml-credit-g-31,ordinal_forest,disjoint_pair32,1e-06,128,3.5045273048243345e-05,3.5045273048243345e-05,0.0006489276583342058,0.0020945106165752847,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,disjoint_pair32,1e-06,128,0.0005842341303082913,0.0005842341303082913,0.0017110929030558144,0.006829521586649623,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_linear,independent_pair32,1e-06,128,-3.371805547443263e-12,3.371805547443263e-12,7.512375063182234e-10,1.7339871760668757e-09,5e-07
openml_taskbalanced,openml-credit-g-31,ordinal_forest,independent_pair32,1e-06,128,2.4389431441157634e-05,2.4389431441157634e-05,0.0006752145013498958,0.0024198559683851206,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,independent_pair32,1e-06,128,0.0007547859723041944,0.0007547859723041944,0.0019293922643734468,0.007430640980977898,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_linear,mutually_disjoint_pack64,1e-06,128,1.2532509969034877e-11,1.2532509969034877e-11,3.737476881030368e-10,1.332338461779159e-09,5e-07
openml_taskbalanced,openml-credit-g-31,ordinal_forest,mutually_disjoint_pack64,1e-06,128,1.65603817007218e-05,1.65603817007218e-05,0.0003627590523930114,0.001133299253545439,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,128,0.00020608492824084708,0.00020608492824084708,0.000895380848562714,0.0033987491168099293,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_linear,two_disjoint_pairs64,1e-06,128,1.778402436165144e-11,1.778402436165144e-11,4.548724685969486e-10,1.3880437910174237e-09,5e-07
openml_taskbalanced,openml-credit-g-31,ordinal_forest,two_disjoint_pairs64,1e-06,128,1.6474260796181246e-05,1.6474260796181246e-05,0.00045930319476514216,0.0018684993643697245,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,two_disjoint_pairs64,1e-06,128,0.00031701088278758094,0.00031701088278758094,0.0012193859468368463,0.004789802301519597,5e-07
openml_taskbalanced,openml-credit-g-31,onehot_linear,disjoint_pair32,0.0001,128,3.669791900917652e-12,3.669791900917652e-12,6.968093368058103e-10,1.7328416479500675e-09,5e-05
openml_taskbalanced,openml-credit-g-31,ordinal_forest,disjoint_pair32,0.0001,128,3.5029029755837015e-05,3.5029029755837015e-05,0.0006488206844821382,0.002094253907581667,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,disjoint_pair32,0.0001,128,0.0005839575162280578,0.0005839575162280578,0.001711102834753643,0.006832048752229869,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_linear,independent_pair32,0.0001,128,-3.3615540906417607e-12,3.3615540906417607e-12,7.50221536497581e-10,1.7328416479500675e-09,5e-05
openml_taskbalanced,openml-credit-g-31,ordinal_forest,independent_pair32,0.0001,128,2.4375070198204003e-05,2.4375070198204003e-05,0.0006751067039997113,0.002419449414759467,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,independent_pair32,0.0001,128,0.0007544089069723091,0.0007544089069723091,0.0019293219848751603,0.007434964233587249,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_linear,mutually_disjoint_pack64,0.0001,128,1.2515015499620086e-11,1.2515015499620086e-11,3.732537602392325e-10,1.3300983647823728e-09,5e-05
openml_taskbalanced,openml-credit-g-31,ordinal_forest,mutually_disjoint_pack64,0.0001,128,1.6552180127099732e-05,1.6552180127099732e-05,0.0003626987046639121,0.001133167177091332,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,128,0.00020598370746852817,0.00020598370746852817,0.0008954921311121162,0.00340011785705574,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_linear,two_disjoint_pairs64,0.0001,128,1.7763550938347528e-11,1.7763550938347528e-11,4.5426378290762244e-10,1.3872394344360828e-09,5e-05
openml_taskbalanced,openml-credit-g-31,ordinal_forest,two_disjoint_pairs64,0.0001,128,1.6465603470562488e-05,1.6465603470562488e-05,0.0004592280846820092,0.0018681949841431456,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,two_disjoint_pairs64,0.0001,128,0.0003169025465040255,0.0003169025465040255,0.0012195479742822212,0.004793594458341044,5e-05
openml_taskbalanced,openml-credit-g-31,onehot_linear,disjoint_pair32,0.01,128,9.064908762859702e-12,9.064908762859702e-12,6.228096945139842e-10,1.6340402364534157e-09,0.005
openml_taskbalanced,openml-credit-g-31,ordinal_forest,disjoint_pair32,0.01,128,3.345124586681431e-05,3.345124586681431e-05,0.000638328267987961,0.00206894542535907,0.005
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,disjoint_pair32,0.01,128,0.0005575143477727157,0.0005575143477727157,0.0017229603067686373,0.007076531838694722,0.005
openml_taskbalanced,openml-credit-g-31,onehot_linear,independent_pair32,0.01,128,-2.416154299203499e-12,2.416154299203499e-12,6.694307433297184e-10,1.6340402364534157e-09,0.005
openml_taskbalanced,openml-credit-g-31,ordinal_forest,independent_pair32,0.01,128,2.2985418629853328e-05,2.2985418629853328e-05,0.0006645375912875406,0.002379154971206665,0.005
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,independent_pair32,0.01,128,0.000718296864453896,0.000718296864453896,0.0019345260771197902,0.007855213192490607,0.005
openml_taskbalanced,openml-credit-g-31,onehot_linear,mutually_disjoint_pack64,0.01,128,1.1019886934394985e-11,1.1019886934394985e-11,3.340093065013112e-10,1.217775991158021e-09,0.005
openml_taskbalanced,openml-credit-g-31,ordinal_forest,mutually_disjoint_pack64,0.01,128,1.5754845327484862e-05,1.5754845327484862e-05,0.00035677444178899067,0.0011200988787852806,0.005
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,mutually_disjoint_pack64,0.01,128,0.0001962822291130073,0.0001962822291130073,0.0009127724757743956,0.003532341762159774,0.005
openml_taskbalanced,openml-credit-g-31,onehot_linear,two_disjoint_pairs64,0.01,128,1.60371616160504e-11,1.60371616160504e-11,4.060083455102227e-10,1.3166339130066262e-09,0.005
openml_taskbalanced,openml-credit-g-31,ordinal_forest,two_disjoint_pairs64,0.01,128,1.562592294569829e-05,1.562592294569829e-05,0.0004518578311365506,0.001838126784375116,0.005
openml_taskbalanced,openml-credit-g-31,onehot_adam_mlp,two_disjoint_pairs64,0.01,128,0.00030654984474157685,0.00030654984474157685,0.0012419493911626338,0.005162283387396438,0.005
openml_taskbalanced,openml-spambase-44,onehot_linear,disjoint_pair32,1e-06,32,-9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,5e-07
openml_taskbalanced,openml-spambase-44,ordinal_forest,disjoint_pair32,1e-06,32,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,5e-07
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,disjoint_pair32,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
openml_taskbalanced,openml-spambase-44,onehot_linear,independent_pair32,1e-06,32,-9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,5e-07
openml_taskbalanced,openml-spambase-44,ordinal_forest,independent_pair32,1e-06,32,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,5e-07
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,independent_pair32,1e-06,32,0.00013419172243340314,0.00013419172243340314,0.001130398940476348,0.0032299919293455326,5e-07
openml_taskbalanced,openml-spambase-44,onehot_linear,mutually_disjoint_pack64,1e-06,32,-9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,5e-07
openml_taskbalanced,openml-spambase-44,ordinal_forest,mutually_disjoint_pack64,1e-06,32,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,5e-07
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
openml_taskbalanced,openml-spambase-44,onehot_linear,two_disjoint_pairs64,1e-06,32,-9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,9.43689570931383e-16,5e-07
openml_taskbalanced,openml-spambase-44,ordinal_forest,two_disjoint_pairs64,1e-06,32,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,1.942890293094024e-16,5e-07
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
openml_taskbalanced,openml-spambase-44,onehot_linear,disjoint_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
openml_taskbalanced,openml-spambase-44,ordinal_forest,disjoint_pair32,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,disjoint_pair32,0.0001,32,0.0,0.0,0.0,0.0,5e-05
openml_taskbalanced,openml-spambase-44,onehot_linear,independent_pair32,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
openml_taskbalanced,openml-spambase-44,ordinal_forest,independent_pair32,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,independent_pair32,0.0001,32,0.00013375476218417253,0.00013375476218417253,0.0011327385272187037,0.0032367648867175913,5e-05
openml_taskbalanced,openml-spambase-44,onehot_linear,mutually_disjoint_pack64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
openml_taskbalanced,openml-spambase-44,ordinal_forest,mutually_disjoint_pack64,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
openml_taskbalanced,openml-spambase-44,onehot_linear,two_disjoint_pairs64,0.0001,32,-4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5e-05
openml_taskbalanced,openml-spambase-44,ordinal_forest,two_disjoint_pairs64,0.0001,32,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5e-05
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,0.0,0.0,0.0,0.0,5e-05
openml_taskbalanced,openml-spambase-44,onehot_linear,disjoint_pair32,0.01,32,-3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,0.005
openml_taskbalanced,openml-spambase-44,ordinal_forest,disjoint_pair32,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,disjoint_pair32,0.01,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
openml_taskbalanced,openml-spambase-44,onehot_linear,independent_pair32,0.01,32,-3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,0.005
openml_taskbalanced,openml-spambase-44,ordinal_forest,independent_pair32,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,independent_pair32,0.01,32,0.00011342224496058793,0.00011342224496058793,0.0012609388068612914,0.0036142136108290035,0.005
openml_taskbalanced,openml-spambase-44,onehot_linear,mutually_disjoint_pack64,0.01,32,-3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,0.005
openml_taskbalanced,openml-spambase-44,ordinal_forest,mutually_disjoint_pack64,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
openml_taskbalanced,openml-spambase-44,onehot_linear,two_disjoint_pairs64,0.01,32,-3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,0.005
openml_taskbalanced,openml-spambase-44,ordinal_forest,two_disjoint_pairs64,0.01,32,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,0.005
openml_taskbalanced,openml-spambase-44,onehot_adam_mlp,two_disjoint_pairs64,0.01,32,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.005
openml_taskbalanced,openml-banknote-1462,onehot_linear,disjoint_pair32,1e-06,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,ordinal_forest,disjoint_pair32,1e-06,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,disjoint_pair32,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_linear,independent_pair32,1e-06,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,ordinal_forest,independent_pair32,1e-06,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,independent_pair32,1e-06,32,0.0003627955687723688,0.0003627955687723688,0.008124293251291338,0.017951526523288894,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_linear,mutually_disjoint_pack64,1e-06,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,ordinal_forest,mutually_disjoint_pack64,1e-06,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,mutually_disjoint_pack64,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_linear,two_disjoint_pairs64,1e-06,32,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,ordinal_forest,two_disjoint_pairs64,1e-06,32,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,two_disjoint_pairs64,1e-06,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-07
openml_taskbalanced,openml-banknote-1462,onehot_linear,disjoint_pair32,0.0001,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,ordinal_forest,disjoint_pair32,0.0001,32,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,disjoint_pair32,0.0001,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_linear,independent_pair32,0.0001,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,ordinal_forest,independent_pair32,0.0001,32,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,independent_pair32,0.0001,32,0.00036276909490266747,0.00036276909490266747,0.008123784142923073,0.017950351636641784,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_linear,mutually_disjoint_pack64,0.0001,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,ordinal_forest,mutually_disjoint_pack64,0.0001,32,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,mutually_disjoint_pack64,0.0001,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_linear,two_disjoint_pairs64,0.0001,32,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,ordinal_forest,two_disjoint_pairs64,0.0001,32,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,two_disjoint_pairs64,0.0001,32,-2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,5e-05
openml_taskbalanced,openml-banknote-1462,onehot_linear,disjoint_pair32,0.01,32,0.0,0.0,0.0,0.0,0.005
openml_taskbalanced,openml-banknote-1462,ordinal_forest,disjoint_pair32,0.01,32,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,0.005
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,disjoint_pair32,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
openml_taskbalanced,openml-banknote-1462,onehot_linear,independent_pair32,0.01,32,0.0,0.0,0.0,0.0,0.005
openml_taskbalanced,openml-banknote-1462,ordinal_forest,independent_pair32,0.01,32,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,0.005
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,independent_pair32,0.01,32,0.0003601162099798224,0.0003601162099798224,0.008072702367667928,0.017832514647060094,0.005
openml_taskbalanced,openml-banknote-1462,onehot_linear,mutually_disjoint_pack64,0.01,32,0.0,0.0,0.0,0.0,0.005
openml_taskbalanced,openml-banknote-1462,ordinal_forest,mutually_disjoint_pack64,0.01,32,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,0.005
openml_taskbalanced,openml-banknote-1462,onehot_adam_mlp,mutually_disjoint_pack64,0.01,32,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.005
openml_taskbalanced,openml-banknote-1462,onehot_linear,two_disjoint_pairs64,0.01,32,0.0,0.0,0.0,0.0,0.005
