panel,dataset,left_model,right_model,coupling,gap_multiplier,absolute_gap,method,inversion_probability
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.25,2.9008073615924335e-05,independent_cover_u128,0.396484375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.5,5.801614723184867e-05,disjoint_pack_cross128,0.2568359375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,0.5,5.801614723184867e-05,independent_cover_u128,0.3037109375
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,1.0,0.00011603229446369734,disjoint_pack_cross128,0.1015625
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,1.0,0.00011603229446369734,independent_cover_u128,0.166015625
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,2.0,0.00023206458892739468,disjoint_pack_cross128,0.00390625
subsample_repeat,compustat_kor_direction,native_histgb,onehot_adam_mlp,candidate_independent,2.0,0.00023206458892739468,independent_cover_u128,0.021484375
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.25,3.074188949306545e-05,disjoint_pack_cross128,0.3759765625
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.25,3.074188949306545e-05,independent_cover_u128,0.3984375
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.5,6.14837789861309e-05,disjoint_pack_cross128,0.2373046875
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,0.5,6.14837789861309e-05,independent_cover_u128,0.3173828125
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,1.0,0.0001229675579722618,disjoint_pack_cross128,0.0908203125
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,1.0,0.0001229675579722618,independent_cover_u128,0.15234375
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,2.0,0.0002459351159445236,disjoint_pack_cross128,0.0048828125
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,common,2.0,0.0002459351159445236,independent_cover_u128,0.0234375
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.25,3.074188949306545e-05,disjoint_pack_cross128,0.3671875
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.25,3.074188949306545e-05,independent_cover_u128,0.3955078125
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.5,6.14837789861309e-05,disjoint_pack_cross128,0.2568359375
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,0.5,6.14837789861309e-05,independent_cover_u128,0.2998046875
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,1.0,0.0001229675579722618,disjoint_pack_cross128,0.1103515625
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,1.0,0.0001229675579722618,independent_cover_u128,0.1689453125
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,2.0,0.0002459351159445236,disjoint_pack_cross128,0.00390625
subsample_repeat,compustat_kor_direction,catboost_native,onehot_adam_mlp,candidate_independent,2.0,0.0002459351159445236,independent_cover_u128,0.0302734375
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,0.25,7.380484724771534e-05,disjoint_pack_cross128,0.3603515625
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,0.25,7.380484724771534e-05,independent_cover_u128,0.4150390625
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,0.5,0.0001476096944954307,disjoint_pack_cross128,0.2392578125
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,0.5,0.0001476096944954307,independent_cover_u128,0.2998046875
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,1.0,0.0002952193889908614,disjoint_pack_cross128,0.07421875
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,1.0,0.0002952193889908614,independent_cover_u128,0.1552734375
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,2.0,0.0005904387779817228,disjoint_pack_cross128,0.0048828125
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,common,2.0,0.0005904387779817228,independent_cover_u128,0.0185546875
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,0.25,7.380484724771534e-05,disjoint_pack_cross128,0.3603515625
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,0.25,7.380484724771534e-05,independent_cover_u128,0.4150390625
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,0.5,0.0001476096944954307,disjoint_pack_cross128,0.2392578125
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,0.5,0.0001476096944954307,independent_cover_u128,0.2998046875
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,1.0,0.0002952193889908614,disjoint_pack_cross128,0.07421875
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,1.0,0.0002952193889908614,independent_cover_u128,0.1552734375
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,2.0,0.0005904387779817228,disjoint_pack_cross128,0.0048828125
openml_taskbalanced,openml-credit-g-31,onehot_linear,ordinal_forest,candidate_independent,2.0,0.0005904387779817228,independent_cover_u128,0.0185546875
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,0.25,0.0001753937983677549,disjoint_pack_cross128,0.3525390625
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,0.25,0.0001753937983677549,independent_cover_u128,0.392578125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,0.5,0.0003507875967355098,disjoint_pack_cross128,0.21875
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,0.5,0.0003507875967355098,independent_cover_u128,0.3017578125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,1.0,0.0007015751934710196,disjoint_pack_cross128,0.0673828125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,1.0,0.0007015751934710196,independent_cover_u128,0.1552734375
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,2.0,0.001403150386942039,disjoint_pack_cross128,0.001953125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,common,2.0,0.001403150386942039,independent_cover_u128,0.0244140625
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,0.25,0.0001753937983677549,disjoint_pack_cross128,0.3525390625
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,0.25,0.0001753937983677549,independent_cover_u128,0.392578125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,0.5,0.0003507875967355098,disjoint_pack_cross128,0.21875
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,0.5,0.0003507875967355098,independent_cover_u128,0.3017578125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,1.0,0.0007015751934710196,disjoint_pack_cross128,0.0673828125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,1.0,0.0007015751934710196,independent_cover_u128,0.1552734375
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,2.0,0.001403150386942039,disjoint_pack_cross128,0.001953125
openml_taskbalanced,openml-credit-g-31,onehot_linear,onehot_adam_mlp,candidate_independent,2.0,0.001403150386942039,independent_cover_u128,0.0244140625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,0.25,0.00017304713983998962,disjoint_pack_cross128,0.3759765625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,0.25,0.00017304713983998962,independent_cover_u128,0.3984375
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,0.5,0.00034609427967997923,disjoint_pack_cross128,0.2392578125
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,0.5,0.00034609427967997923,independent_cover_u128,0.2998046875
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,1.0,0.0006921885593599585,disjoint_pack_cross128,0.068359375
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,1.0,0.0006921885593599585,independent_cover_u128,0.15625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,2.0,0.001384377118719917,disjoint_pack_cross128,0.001953125
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,common,2.0,0.001384377118719917,independent_cover_u128,0.0244140625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,0.25,0.00017304713983998962,disjoint_pack_cross128,0.365234375
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,0.25,0.00017304713983998962,independent_cover_u128,0.4013671875
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,0.5,0.00034609427967997923,disjoint_pack_cross128,0.244140625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,0.5,0.00034609427967997923,independent_cover_u128,0.3212890625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,1.0,0.0006921885593599585,disjoint_pack_cross128,0.08984375
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,1.0,0.0006921885593599585,independent_cover_u128,0.181640625
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,2.0,0.001384377118719917,disjoint_pack_cross128,0.0068359375
openml_taskbalanced,openml-credit-g-31,ordinal_forest,onehot_adam_mlp,candidate_independent,2.0,0.001384377118719917,independent_cover_u128,0.0302734375
