panel,dataset,task,model,method,mean_selection_score,exact_quotient_validation_loss,score_bias,mc_standard_error,standardized_bias
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,strength2_cross32,0.3517453697242662,0.35174536972426607,1.1102230246251565e-16,3.471142259629647e-18,
subsample_repeat,heloc_credit_risk,binclass,native_histgb,strength2_cross32,0.35197408981576317,0.3519740898157633,-1.1102230246251565e-16,3.471142259629647e-18,
subsample_repeat,heloc_credit_risk,binclass,catboost_native,strength2_cross32,0.34844874314070257,0.34844470627187435,4.036868828216633e-06,4.269805821142559e-06,0.9454455301520962
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,strength2_cross32,0.3578627136463367,0.35787154390768755,-8.830261350845081e-06,7.536873011945114e-06,-1.1716080842612167
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_cross32,0.36922025051687657,0.3692202505741027,-5.7226112737396306e-11,8.377595713358246e-11,-0.6830851558776955
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_cross32,0.3517476937720938,0.35174536972426607,2.3240478277397614e-06,6.986520723412749e-06,0.3326473819724848
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_cross32,0.3519739511012481,0.3519740898157633,-1.3871451520763856e-07,1.7017241961919372e-07,-0.8151409935760998
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_cross32,0.348441700896471,0.34844470627187435,-3.005375403375421e-06,9.528511817650628e-06,-0.31540868720005777
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_cross32,0.3578646462885374,0.35787154390768755,-6.897619150125767e-06,1.184845846025043e-05,-0.5821532964196238
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_u32,0.36922025051687657,0.3692202505741027,-5.7226112737396306e-11,8.377595678887936e-11,-0.6830851586883058
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_u32,0.3517479304337891,0.35174536972426607,2.56070952303622e-06,6.971825392471684e-06,0.36729398383977385
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_u32,0.3519739524784047,0.3519740898157633,-1.3733735859666751e-07,1.7014662444058118e-07,-0.807170633259484
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_u32,0.3484418307373677,0.34844470627187435,-2.8755345066744376e-06,9.531060127258706e-06,-0.3017014338678283
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_u32,0.3578656994076126,0.35787154390768755,-5.844500074958514e-06,1.1604107547553099e-05,-0.5036578686476337
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,strength2_mean32,0.36922025057410257,0.3692202505741027,-1.1102230246251565e-16,3.471142259629647e-18,
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,strength2_mean32,0.3517453697242662,0.35174536972426607,1.1102230246251565e-16,3.471142259629647e-18,
subsample_repeat,heloc_credit_risk,binclass,native_histgb,strength2_mean32,0.35197408981576317,0.3519740898157633,-1.1102230246251565e-16,3.471142259629647e-18,
subsample_repeat,heloc_credit_risk,binclass,catboost_native,strength2_mean32,0.3484534705779045,0.34844470627187435,8.764306030140112e-06,4.262004481035463e-06,2.056381233088428
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,strength2_mean32,0.3579091937634503,0.35787154390768755,3.7649855762766915e-05,7.485309874779001e-06,5.029832617835144
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_mean32,0.36922025051687846,0.3692202505741027,-5.7224225358254444e-11,8.3775949886779e-11,-0.6830626860762723
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_mean32,0.35180352111228946,0.35174536972426607,5.815138802339748e-05,6.966633141246159e-06,8.34712935852908
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_mean32,0.3519739898794036,0.3519740898157633,-9.99363596876357e-08,1.7023392772814133e-07,-0.5870531275482945
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_mean32,0.34849242765127986,0.34844470627187435,4.772137940550758e-05,9.533523108981265e-06,5.005639453535347
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_mean32,0.3579887216455149,0.35787154390768755,0.0001171777378273231,1.1694512173031574e-05,10.019891047490104
subsample_repeat,kdd17_stock_return,regression,onehot_linear,strength2_cross32,0.4000549354418519,0.4000549354418519,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,strength2_cross32,0.38146217828133966,0.3814583200916822,3.858189657479638e-06,7.595451009017305e-06,0.5079605744147652
subsample_repeat,kdd17_stock_return,regression,native_histgb,strength2_cross32,0.3867502574760406,0.3867502574760405,5.551115123125783e-17,1.7355711298148236e-18,
subsample_repeat,kdd17_stock_return,regression,catboost_native,strength2_cross32,0.3856536850891121,0.3856536850891121,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,strength2_cross32,0.39735884786900616,0.3973073691659927,5.147870301347446e-05,3.750951684947741e-05,1.3724171180357838
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_cross32,0.4000549354418519,0.4000549354418519,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_cross32,0.38146824234922777,0.3814583200916822,9.922257545591506e-06,1.0210479353094064e-05,0.9717719611846414
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_cross32,0.38676379188213583,0.3867502574760405,1.3534406095305762e-05,2.3489046561632806e-05,0.5762007436016142
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_cross32,0.38566309575351077,0.3856536850891121,9.410664398690205e-06,1.625782074479189e-05,0.5788392273733775
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_cross32,0.39730101493334813,0.3973073691659927,-6.354232644556479e-06,6.670552771531054e-05,-0.09525796230374516
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_u32,0.4000549354418519,0.4000549354418519,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_u32,0.381468630320527,0.3814583200916822,1.0310228844845337e-05,1.0183896300460816e-05,1.0124051287107867
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_u32,0.3867622750783677,0.3867502574760405,1.2017602327163424e-05,2.348793143663313e-05,0.5116500939891233
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_u32,0.38566299815267774,0.3856536850891121,9.313063565663526e-06,1.625142955943765e-05,0.5730611901926607
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_u32,0.3972997761739488,0.3973073691659927,-7.592992043892188e-06,6.633711784786924e-05,-0.11446068641850222
subsample_repeat,kdd17_stock_return,regression,onehot_linear,strength2_mean32,0.4000549354418519,0.4000549354418519,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,strength2_mean32,0.38152006927368265,0.3814583200916822,6.174918200047008e-05,7.558843194430761e-06,8.169131229758268
subsample_repeat,kdd17_stock_return,regression,native_histgb,strength2_mean32,0.3867502574760406,0.3867502574760405,5.551115123125783e-17,1.7355711298148236e-18,
subsample_repeat,kdd17_stock_return,regression,catboost_native,strength2_mean32,0.3856536850891121,0.3856536850891121,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,strength2_mean32,0.3976717752486071,0.3973073691659927,0.0003644060826143991,3.7305199355017726e-05,9.76823844704598
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_mean32,0.4000549354418519,0.4000549354418519,0.0,0.0,
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_mean32,0.3815521467896903,0.3814583200916822,9.382669800811483e-05,1.0180961960724516e-05,9.215897119552519
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_mean32,0.38682692446266814,0.3867502574760405,7.666698662761595e-05,2.349788753400078e-05,3.262718255701964
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_mean32,0.38568898552732167,0.3856536850891121,3.530043820959561e-05,1.6262447693938983e-05,2.170671898471476
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_mean32,0.39810806177632463,0.3973073691659927,0.0008006926103319434,6.762589899160599e-05,11.84002907571445
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,strength2_cross32,0.0931053611616514,0.09310536116165137,2.7755575615628914e-17,8.677855649074118e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_cross32,0.07736436389965387,0.07736436389965386,1.3877787807814457e-17,4.338927824537059e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,strength2_cross32,0.061980877528474705,0.06198087752847471,-6.938893903907228e-18,2.1694639122685295e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,strength2_cross32,0.06258330213462861,0.06258330213462862,-1.3877787807814457e-17,4.338927824537059e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,strength2_cross32,0.12148111049288472,0.12148293864194315,-1.8281490584276527e-06,9.497725265339282e-06,-0.19248283218922388
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_cross32,0.09310536115586932,0.09310536116165137,-5.782055390035623e-12,1.2096475952603294e-11,-0.47799503034528507
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_cross32,0.07736161476191653,0.07736436389965386,-2.749137737331764e-06,3.7046418998589707e-06,-0.7420792107967085
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_cross32,0.06198105269965004,0.06198087752847471,1.7517117532894755e-07,1.3391684839898556e-06,0.13080592727738843
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_cross32,0.06257867597292599,0.06258330213462862,-4.626161702631082e-06,5.354115097910685e-06,-0.8640385232727497
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_cross32,0.12150284791514637,0.12148293864194315,1.9909273203222444e-05,8.646403162109584e-05,0.2302607550208762
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_u32,0.09310536115586932,0.09310536116165137,-5.782055390035623e-12,1.2096476100899622e-11,-0.47799502448532166
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_u32,0.07736141689072831,0.07736436389965386,-2.9470089255440035e-06,3.7052542698759705e-06,-0.7953594303914402
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_u32,0.061980723769039764,0.06198087752847471,-1.5375943494821964e-07,1.314834161009452e-06,-0.11694207490788969
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_u32,0.06257835410820173,0.06258330213462862,-4.948026426893071e-06,5.353044778651343e-06,-0.9243386953582867
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_u32,0.12150651790088139,0.12148293864194315,2.3579258938241643e-05,8.642213500598508e-05,0.2728381905470015
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,strength2_mean32,0.0931053611616514,0.09310536116165137,2.7755575615628914e-17,8.677855649074118e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_mean32,0.07736436389965387,0.07736436389965386,1.3877787807814457e-17,4.338927824537059e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,strength2_mean32,0.061980877528474705,0.06198087752847471,-6.938893903907228e-18,2.1694639122685295e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,strength2_mean32,0.06258330213462861,0.06258330213462862,-1.3877787807814457e-17,4.338927824537059e-19,
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,strength2_mean32,0.12148771985895775,0.12148293864194315,4.781217014596106e-06,9.491619866242197e-06,0.5037303518233949
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_mean32,0.09310536115586981,0.09310536116165137,-5.781555789674542e-12,1.209647606863273e-11,-0.4779537244459686
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_mean32,0.0773740134882325,0.07736436389965386,9.649588578644619e-06,3.704950902507567e-06,2.6045118633322866
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_mean32,0.06198701157002072,0.06198087752847471,6.134041546007607e-06,1.3280050545714412e-06,4.618989607676693
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_mean32,0.0625982396415691,0.06258330213462862,1.4937506940482237e-05,5.348046010947084e-06,2.79307749221046
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_mean32,0.12159037977842202,0.12148293864194315,0.00010744113647886966,8.668834126751104e-05,1.2393954585809606
openml_external,openml-breast-w-15,binclass,onehot_linear,strength2_cross32,0.05289835645781293,0.05289835645781293,0.0,0.0,
openml_external,openml-breast-w-15,binclass,ordinal_forest,strength2_cross32,0.05226246345174334,0.05226246345174332,2.0816681711721685e-17,6.508391736805589e-19,
openml_external,openml-breast-w-15,binclass,native_histgb,strength2_cross32,0.06181516626324681,0.061815166263246825,-1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,strength2_cross32,0.14222227138658344,0.1422046504050306,1.762098155283498e-05,0.00013363648701922778,0.13185756334869572
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_cross32,0.0528983564578098,0.05289835645781293,-3.12944115066216e-15,2.4014685729890604e-15,-1.3031364165498973
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_cross32,0.05223030901839523,0.05226246345174332,-3.21544333480861e-05,1.2606932701412204e-05,-2.55053581308356
openml_external,openml-breast-w-15,binclass,native_histgb,iid_cross32,0.06181516626324681,0.061815166263246825,-1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_cross32,0.14255046724863757,0.1422046504050306,0.00034581684360696086,0.0006207513627274164,0.5570939741276341
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_u32,0.0528983564578098,0.05289835645781293,-3.12944115066216e-15,2.4014685729890604e-15,-1.3031364165498973
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_u32,0.05223024720979538,0.05226246345174332,-3.221624194793549e-05,1.2613108264822133e-05,-2.5541873796315815
openml_external,openml-breast-w-15,binclass,native_histgb,iid_u32,0.06181516626324681,0.061815166263246825,-1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_u32,0.14256287403992096,0.1422046504050306,0.00035822363489035336,0.0006227152997661388,0.575260693008321
openml_external,openml-breast-w-15,binclass,onehot_linear,strength2_mean32,0.05289835645781293,0.05289835645781293,0.0,0.0,
openml_external,openml-breast-w-15,binclass,ordinal_forest,strength2_mean32,0.05226246345174334,0.05226246345174332,2.0816681711721685e-17,6.508391736805589e-19,
openml_external,openml-breast-w-15,binclass,native_histgb,strength2_mean32,0.06181516626324681,0.061815166263246825,-1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,strength2_mean32,0.14233298168293362,0.1422046504050306,0.00012833127790301546,0.00013354434747221686,0.9609637572246482
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_mean32,0.0528983564578098,0.05289835645781293,-3.12944115066216e-15,2.4014685729890604e-15,-1.3031364165498973
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_mean32,0.05224020580583151,0.05226246345174332,-2.22576459118079e-05,1.2614479852386114e-05,-1.7644521353449
openml_external,openml-breast-w-15,binclass,native_histgb,iid_mean32,0.06181516626324681,0.061815166263246825,-1.3877787807814457e-17,4.338927824537059e-19,
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_mean32,0.1436689009758237,0.1422046504050306,0.0014642505707930797,0.0006206423441113239,2.359250194070611
openml_external,openml-sonar-40,binclass,onehot_linear,strength2_cross32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-sonar-40,binclass,ordinal_forest,strength2_cross32,0.29330977573218364,0.29330977573218364,0.0,0.0,
openml_external,openml-sonar-40,binclass,native_histgb,strength2_cross32,0.30287862363917484,0.30287862363917495,-1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,strength2_cross32,0.27076560347809153,0.2705213468076661,0.00024425667042543564,0.0002069016050078071,1.1805450731821003
openml_external,openml-sonar-40,binclass,onehot_linear,iid_cross32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_cross32,0.29319069876813175,0.29330977573218364,-0.00011907696405188961,4.942279783613648e-05,-2.4093529558301143
openml_external,openml-sonar-40,binclass,native_histgb,iid_cross32,0.3028786154449012,0.30287862363917495,-8.194273759531967e-09,1.8177509032318173e-08,-0.45079189590626506
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_cross32,0.27027022183306515,0.2705213468076661,-0.00025112497460094696,0.00040438403000919336,-0.6210061623730241
openml_external,openml-sonar-40,binclass,onehot_linear,iid_u32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_u32,0.29319081986840656,0.29330977573218364,-0.00011895586377708156,4.940936045208452e-05,-2.407557246008898
openml_external,openml-sonar-40,binclass,native_histgb,iid_u32,0.3028786153931037,0.30287862363917495,-8.246071270257005e-09,1.817600691680582e-08,-0.4536789245294883
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_u32,0.2703328997432373,0.2705213468076661,-0.00018844706442877612,0.0004043057277141002,-0.4661004074669804
openml_external,openml-sonar-40,binclass,onehot_linear,strength2_mean32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-sonar-40,binclass,ordinal_forest,strength2_mean32,0.29330977573218364,0.29330977573218364,0.0,0.0,
openml_external,openml-sonar-40,binclass,native_histgb,strength2_mean32,0.30287862363917484,0.30287862363917495,-1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,strength2_mean32,0.2712605459183697,0.2705213468076661,0.0007391991107035811,0.0002063279514747796,3.5826416412317106
openml_external,openml-sonar-40,binclass,onehot_linear,iid_mean32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-sonar-40,binclass,ordinal_forest,iid_mean32,0.29325657883157896,0.29330977573218364,-5.319690060467952e-05,4.942766232324681e-05,-1.0762576683635705
openml_external,openml-sonar-40,binclass,native_histgb,iid_mean32,0.3028786164730004,0.30287862363917495,-7.166174542660997e-09,1.8175954490356378e-08,-0.3942667520686826
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,iid_mean32,0.2713874590858625,0.2705213468076661,0.0008661122781963848,0.0004040605795730644,2.1435208530154815
openml_external,openml-pc4-1049,binclass,onehot_linear,strength2_cross32,0.16273616021302767,0.16273616021302773,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-pc4-1049,binclass,ordinal_forest,strength2_cross32,0.1447282981464894,0.14472829814648935,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-pc4-1049,binclass,native_histgb,strength2_cross32,0.16357143648124756,0.16357143648124756,0.0,0.0,
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_cross32,0.14218365069645575,0.142192879113103,-9.228416647244497e-06,9.80205639708085e-06,-0.9414776117787704
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_cross32,0.1627361602130291,0.16273616021302773,1.3877787807814457e-15,1.4289007780978204e-14,0.0971221236668989
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_cross32,0.1447362401959117,0.14472829814648935,7.942049422338116e-06,8.050095963283387e-06,0.986578229447441
openml_external,openml-pc4-1049,binclass,native_histgb,iid_cross32,0.1635719196337679,0.16357143648124756,4.831525203530251e-07,5.705177136212588e-07,0.8468668173093193
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_cross32,0.14227820832991223,0.142192879113103,8.532921680923233e-05,2.8107243306266834e-05,3.0358443864257296
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_u32,0.1627361602130291,0.16273616021302773,1.3877787807814457e-15,1.428900855577736e-14,0.09712211840060353
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_u32,0.14473566706005292,0.14472829814648935,7.368913563565727e-06,8.039847694528027e-06,0.9165489003704707
openml_external,openml-pc4-1049,binclass,native_histgb,iid_u32,0.16357198945214144,0.16357143648124756,5.52970893880067e-07,5.638305651657898e-07,0.980739477501491
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_u32,0.14226895796607233,0.142192879113103,7.607885296934125e-05,2.7931430435287433e-05,2.7237721729147935
openml_external,openml-pc4-1049,binclass,onehot_linear,strength2_mean32,0.16273616021302767,0.16273616021302773,-5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-pc4-1049,binclass,ordinal_forest,strength2_mean32,0.1447282981464894,0.14472829814648935,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-pc4-1049,binclass,native_histgb,strength2_mean32,0.16357143648124756,0.16357143648124756,0.0,0.0,
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,strength2_mean32,0.1422334331156591,0.142192879113103,4.055400255612018e-05,9.723582317300206e-06,4.170685374254144
openml_external,openml-pc4-1049,binclass,onehot_linear,iid_mean32,0.1627361602130291,0.16273616021302773,1.3877787807814457e-15,1.4289007780978204e-14,0.0971221236668989
openml_external,openml-pc4-1049,binclass,ordinal_forest,iid_mean32,0.14476254477129816,0.14472829814648935,3.424662480880358e-05,8.030157384305259e-06,4.264751382798269
openml_external,openml-pc4-1049,binclass,native_histgb,iid_mean32,0.16357376332930942,0.16357143648124756,2.32684806186767e-06,5.722343559445913e-07,4.066250195737942
openml_external,openml-pc4-1049,binclass,onehot_adam_mlp,iid_mean32,0.14247567123731808,0.142192879113103,0.0002827921242150866,2.7831564151179316e-05,10.16084193755613
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_cross32,0.22072376000031896,0.2207237600003189,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_cross32,0.199039195667681,0.19903919566768094,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_cross32,0.22668138346365116,0.2266813834636511,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_cross32,0.21610269043208047,0.21609211457815666,1.0575853923805445e-05,1.0613787014718118e-05,0.9964260550112725
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_cross32,0.22072375998234203,0.2207237600003189,-1.7976869992608613e-11,5.143305289339956e-11,-0.34951979284347706
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_cross32,0.19903535182848847,0.19903919566768094,-3.84383919246889e-06,7.148109612744805e-06,-0.5377420605883648
openml_external,openml-kc1-1067,binclass,native_histgb,iid_cross32,0.22668263573337114,0.2266813834636511,1.2522697200312294e-06,2.851856316881497e-06,0.43910687667483383
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_cross32,0.21610013943019757,0.21609211457815666,8.024852040905417e-06,2.1605952734403222e-05,0.3714185687413553
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_u32,0.22072375998234206,0.2207237600003189,-1.7976842237032997e-11,5.143305288712491e-11,-0.3495192532413935
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_u32,0.19903532136595303,0.19903919566768094,-3.874301727907481e-06,7.145766521183985e-06,-0.542181404391246
openml_external,openml-kc1-1067,binclass,native_histgb,iid_u32,0.22668266788659872,0.2266813834636511,1.284422947611663e-06,2.760059953775648e-06,0.46536052445332776
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_u32,0.21609635215882383,0.21609211457815666,4.237580667171281e-06,2.0537997029426234e-05,0.20632881877915366
openml_external,openml-kc1-1067,binclass,onehot_linear,strength2_mean32,0.22072376000031896,0.2207237600003189,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-kc1-1067,binclass,ordinal_forest,strength2_mean32,0.199039195667681,0.19903919566768094,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-kc1-1067,binclass,native_histgb,strength2_mean32,0.22668138346365116,0.2266813834636511,5.551115123125783e-17,1.7355711298148236e-18,
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,strength2_mean32,0.21616067126063904,0.21609211457815666,6.855668248237357e-05,1.049672571643691e-05,6.531244536095678
openml_external,openml-kc1-1067,binclass,onehot_linear,iid_mean32,0.2207237599823425,0.2207237600003189,-1.7976398147823147e-11,5.143305356287881e-11,-0.3495106143337637
openml_external,openml-kc1-1067,binclass,ordinal_forest,iid_mean32,0.19906047564776877,0.19903919566768094,2.1279980087829387e-05,7.1511089290405954e-06,2.9757594659775854
openml_external,openml-kc1-1067,binclass,native_histgb,iid_mean32,0.2266951465089973,0.2266813834636511,1.3763045346198988e-05,2.68198569120965e-06,5.1316624810147555
openml_external,openml-kc1-1067,binclass,onehot_adam_mlp,iid_mean32,0.21634987482713358,0.21609211457815666,0.0002577602489769182,2.207946829125715e-05,11.674205446287129
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_cross32,0.28314818423628096,0.28314818423628085,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_cross32,0.3425952953094908,0.3425952953094907,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_cross32,0.3729630517087443,0.37296305170874416,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_cross32,0.3556930820107933,0.35563689125703823,5.619075375506988e-05,9.87449989730976e-05,0.5690491097212798
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_cross32,0.28314818423628096,0.28314818423628085,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_cross32,0.34259533306962375,0.3425952953094907,3.776013307588144e-08,1.2312200198365007e-05,0.0030668875154333326
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_cross32,0.3729628947814937,0.37296305170874416,-1.569272504720054e-07,6.945026258184201e-07,-0.22595630979375808
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_cross32,0.35623420929745575,0.35563689125703823,0.000597318040417516,0.0004578076260159687,1.3047358900847168
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,iid_u32,0.28314818423628096,0.28314818423628085,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,iid_u32,0.34259505799961476,0.3425952953094907,-2.373098759167469e-07,1.230891878239955e-05,-0.019279506194815006
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,iid_u32,0.37296289445339287,0.37296305170874416,-1.5725535129629264e-07,6.945161354725792e-07,-0.22642433093262723
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,iid_u32,0.356182476271327,0.35563689125703823,0.000545585014288752,0.00045573746020133305,1.1971476166293782
openml_external,openml-blood-transfusion-1464,binclass,onehot_linear,strength2_mean32,0.28314818423628096,0.28314818423628085,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,ordinal_forest,strength2_mean32,0.3425952953094908,0.3425952953094907,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,native_histgb,strength2_mean32,0.3729630517087443,0.37296305170874416,1.1102230246251565e-16,3.471142259629647e-18,
openml_external,openml-blood-transfusion-1464,binclass,onehot_adam_mlp,strength2_mean32,0.35577873768494106,0.35563689125703823,0.0001418464279028253,9.880145304064786e-05,1.4356714758483191
