dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
credit_card_default,onehot_linear,binclass,validation,144,1152,9.352903922264093e-19,0.3527900239933249,1.0,0.29774480082274235,0.29774480082274235,5.845564951415058e-20,5.044410602601068e-20,2.3382259805660234e-19,-3.754786095915629e-36,0.0,3.630990622621377e-37,0.29774480082274235,1.0,1.0,1.0,False,9.352903922264093e-19
credit_card_default,onehot_linear,binclass,test,144,1152,9.709245036287663e-19,0.4259735093329177,1.0,0.29188653940621373,0.29188653940621373,6.068278147679789e-20,4.6444698793391623e-20,2.4273112590719157e-19,8.522334043461584e-38,2.407412430484045e-35,6.0764192750949864e-37,0.29188653940621373,1.0,1.0,1.0,False,9.709245036287663e-19
credit_card_default,ordinal_forest,binclass,validation,144,1152,0.0012016326321649966,0.4142908743416754,0.9999999999999998,0.2763196005472285,0.27511796791506343,7.510203951031229e-05,5.8650599862322496e-05,6.0385184991537136e-05,0.0,3.2526065174565133e-19,6.493062553544945e-22,0.27511796791506343,1.0,1.0,1.0,False,5.399326818977812e-17
credit_card_default,ordinal_forest,binclass,test,144,1152,0.0011943253473337564,0.4098546382801984,1.0,0.2776242403625284,0.27642991501519465,7.464533420835977e-05,5.873546367611716e-05,5.7445851263630187e-05,1.6940658945086007e-21,3.7947076036992655e-19,9.901357912180109e-22,0.27642991501519465,1.0,1.0,1.0,False,1.2576745200831851e-17
credit_card_default,native_histgb,binclass,validation,144,1152,0.0010291288908077655,0.5840149754465942,0.9917693993933576,0.2719851912850405,0.2709560623942328,6.432055567548534e-05,3.543989644057959e-05,3.926403097444724e-05,9.411498747772874e-07,1.6263032587282567e-19,1.0058516248644817e-20,0.27095700354410757,0.9853678211437469,0.9734437746917441,0.9760302278849112,False,6.982261990806649e-17
credit_card_default,native_histgb,binclass,test,144,1152,0.0010079915300175775,0.583433559512314,0.9917401824593394,0.2731859756116477,0.2721779840816302,6.29994706260986e-05,3.4760014027305514e-05,3.758479401420471e-05,9.250917911640423e-07,1.0842021724855044e-19,8.364450354136216e-21,0.27217890917342136,0.9853158799277147,0.9733863228467818,0.9753865408756952,False,6.179952383167375e-17
credit_card_default,catboost_native,binclass,validation,144,1152,0.0005616068058556473,0.37655790726920507,0.954898248327664,0.27270244946691236,0.27214084266105676,3.5100425365977954e-05,2.8473847675230807e-05,2.8556130679499078e-05,2.8143834105772316e-06,1.4907779871675686e-19,3.8116482626443515e-21,0.27214365704446736,0.9198191081380698,0.9011590058822488,0.9014438110623396,False,5.0523821237824507e-17
credit_card_default,catboost_native,binclass,test,144,1152,0.0005575560033548848,0.3836012839518004,0.9550259052289889,0.2743251339542312,0.2737675779508763,3.48472502096803e-05,2.794318992343665e-05,2.8745279239350172e-05,2.786175170558761e-06,1.6263032587282567e-19,4.235164736271502e-21,0.2737703641260469,0.9200460537404245,0.9002914420940207,0.9030736439413435,False,1.734723475976807e-18
credit_card_default,onehot_adam_mlp,binclass,validation,144,1152,0.0028723635625618107,0.3320819341827025,0.7803600862068976,0.2809720474259391,0.2780996838633773,0.00017952272266011317,0.00014235069055076606,0.00016311966419903692,7.009840947372499e-05,4.336808689942018e-19,2.710505431213761e-20,0.27816978227285105,0.6095290421455954,0.5075653711091339,0.5702638929651569,True,8.673617379884035e-18
credit_card_default,onehot_adam_mlp,binclass,test,144,1152,0.00295166659814155,0.3265192165663063,0.7850688860090234,0.28104455457139105,0.2780928879732495,0.00018447916238384688,0.00014803520024404983,0.0001668000727030514,7.048944334094666e-05,4.336808689942018e-19,4.0657581468206416e-20,0.2781633774165904,0.6179002417938192,0.5238332286865675,0.5774016030170643,True,5.637851296924623e-18
