panel,dataset,task,model,method,mean_selection_score,exact_quotient_validation_loss,score_bias,mc_standard_error,standardized_bias,score_rmse
subsample_repeat,compustat_kor_direction,binclass,catboost_native,iid_mean32,0.4934676123302613,0.4934309521167741,3.666021348719406e-05,4.11003617880755e-06,8.919681455901522,0.0001365349265990947
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,iid_mean32,0.4920418976410654,0.4919745313014032,6.73663396622004e-05,9.57345153861726e-06,7.036787034483746,0.00031366992438936544
subsample_repeat,credit_card_default,binclass,onehot_linear,strength2_cross32,0.2972702068384167,0.2972702068384167,0.0,0.0,,0.0
subsample_repeat,credit_card_default,binclass,ordinal_forest,strength2_cross32,0.2710559421096895,0.2710559421096896,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,credit_card_default,binclass,native_histgb,strength2_cross32,0.2675808839207279,0.2675808417296546,4.219107335723393e-08,2.3249823103062862e-08,1.8146836287832149,7.451896829522805e-07
subsample_repeat,credit_card_default,binclass,catboost_native,strength2_cross32,0.2677293230316552,0.26773073857771,-1.415546054817085e-06,1.581519551773379e-06,-0.8950544134783628,5.062841851666091e-05
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,strength2_cross32,0.2722044767963372,0.2722105708545524,-6.094058215222464e-06,8.403584490818842e-06,-0.7251736710543457,0.0002689837456333104
subsample_repeat,credit_card_default,binclass,onehot_linear,iid_cross32,0.2972702068389167,0.2972702068384167,4.99933427988708e-13,6.528623538512626e-13,0.7657562502104457,2.089757614132464e-11
subsample_repeat,credit_card_default,binclass,ordinal_forest,iid_cross32,0.2710580269830862,0.2710559421096896,2.084873396590581e-06,3.726028499136656e-06,0.5595430622910316,0.00011925113833625012
subsample_repeat,credit_card_default,binclass,native_histgb,iid_cross32,0.267577278311238,0.2675808417296546,-3.56341841656338e-06,2.692421557424235e-06,-1.323499437425543,8.623114869885147e-05
subsample_repeat,credit_card_default,binclass,catboost_native,iid_cross32,0.2677325567634812,0.26773073857771,1.8181857711629943e-06,3.05066130405095e-06,0.5959972576269412,9.763809203861531e-05
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,iid_cross32,0.27220363378428,0.2722105708545524,-6.937070272383661e-06,1.1895810821068402e-05,-0.5831523699164392,0.00038072914991734954
subsample_repeat,credit_card_default,binclass,onehot_linear,iid_u32,0.2972702068389167,0.2972702068384167,4.999889391399392e-13,6.528623195780704e-13,0.7658413177575791,2.0897576372965298e-11
subsample_repeat,credit_card_default,binclass,ordinal_forest,iid_u32,0.2710580871564294,0.2710559421096896,2.1450467397876598e-06,3.708248676644105e-06,0.5784527756452639,0.00011868334369782735
subsample_repeat,credit_card_default,binclass,native_histgb,iid_u32,0.2675775957266234,0.2675808417296546,-3.2460030311431964e-06,2.6386450992348698e-06,-1.2301779546193774,8.44990132867099e-05
subsample_repeat,credit_card_default,binclass,catboost_native,iid_u32,0.2677327449841806,0.26773073857771,2.006406470522748e-06,3.0440201603326843e-06,0.6591304803656313,9.74293067465486e-05
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,iid_u32,0.2722068068326172,0.2722105708545524,-3.764021935193096e-06,1.1804337962465558e-05,-0.3188676863676401,0.0003777575678484875
subsample_repeat,credit_card_default,binclass,onehot_linear,strength2_mean32,0.2972702068384167,0.2972702068384167,0.0,0.0,,0.0
subsample_repeat,credit_card_default,binclass,ordinal_forest,strength2_mean32,0.2710559421096895,0.2710559421096896,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,credit_card_default,binclass,native_histgb,strength2_mean32,0.2675808853525413,0.2675808417296546,4.362288674730763e-08,2.32499292904605e-08,1.8762588996434584,7.452755123763663e-07
subsample_repeat,credit_card_default,binclass,catboost_native,strength2_mean32,0.2677315957824382,0.26773073857771,8.572047281441009e-07,1.5802369208798386e-06,0.5424532972352206,5.057484647020126e-05
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,strength2_mean32,0.2722418581303282,0.2722105708545524,3.1287275775837564e-05,8.364995207791781e-06,3.74026224745404,0.0002695021223064596
subsample_repeat,credit_card_default,binclass,onehot_linear,iid_mean32,0.2972702068389167,0.2972702068384167,4.999889391399392e-13,6.528623535838465e-13,0.7658412778670445,2.0897577460838628e-11
subsample_repeat,credit_card_default,binclass,ordinal_forest,iid_mean32,0.2710959024245711,0.2710559421096896,3.996031488145979e-05,3.706879503788509e-06,10.780041498683598,0.00012517014562892916
subsample_repeat,credit_card_default,binclass,native_histgb,iid_mean32,0.2676101988831962,0.2675808417296546,2.9357153541631487e-05,2.6294408272060854e-06,11.164789577267252,8.91164213003183e-05
subsample_repeat,credit_card_default,binclass,catboost_native,iid_mean32,0.2677504678144877,0.26773073857771,1.9729236777676903e-05,3.0430010632034426e-06,6.483480080321579,9.935459116609909e-05
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,iid_mean32,0.2723086952753498,0.2722105708545524,9.812442079742968e-05,1.1799029642865228e-05,8.316312761936713,0.0003901111545218369
subsample_repeat,credit_card_fraud,binclass,onehot_linear,strength2_cross32,0.001770570900666,0.001770570900666,-6.505213034913028e-19,2.0338724177517462e-20,,9.202008456273099e-19
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,strength2_cross32,0.0010569341915806,0.0010569341915806,0.0,0.0,,0.0
subsample_repeat,credit_card_fraud,binclass,native_histgb,strength2_cross32,0.0013831265974713,0.0013832200682124,-9.347074116376927e-08,1.69555043712083e-07,-0.5512707797857639,5.4265664591910265e-06
subsample_repeat,credit_card_fraud,binclass,catboost_native,strength2_cross32,0.0007717444332436,0.0007718165281634,-7.209491973000307e-08,9.101187862825981e-08,-0.792148462559228,2.9132723213133806e-06
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,strength2_cross32,0.0012453131698515,0.0012462269974182,-9.138275666932972e-07,9.120965559358078e-07,-1.001897837182066,2.920139193990605e-05
subsample_repeat,credit_card_fraud,binclass,onehot_linear,iid_cross32,0.0017705708978875,0.001770570900666,-2.778496183131196e-12,2.959209371708279e-11,-0.0938931935568735,9.469510752172495e-10
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,iid_cross32,0.0010569356800327,0.0010569341915806,1.4884521137327467e-09,1.7126393404876365e-07,0.0086909840183219,5.480446091687207e-06
subsample_repeat,credit_card_fraud,binclass,native_histgb,iid_cross32,0.0013832456882075,0.0013832200682124,2.5619995108272856e-08,1.1482691329862082e-06,0.022311838202639,3.67446211872636e-05
subsample_repeat,credit_card_fraud,binclass,catboost_native,iid_cross32,0.0007713291115177,0.0007718165281634,-4.874166456415689e-07,4.050733822818302e-07,-1.2032798672079823,1.2971509037135504e-05
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,iid_cross32,0.0012485844739523,0.0012462269974182,2.3574765340352456e-06,1.3007585343600884e-06,1.81238598230302,4.1690979919788246e-05
subsample_repeat,credit_card_fraud,binclass,onehot_linear,iid_u32,0.0017705708978876,0.001770570900666,-2.778448478235607e-12,2.95920945660014e-11,-0.0938915787809014,9.469511022425562e-10
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,iid_u32,0.0010569359362926,0.0010569341915806,1.7447120013915766e-09,1.7142116090472106e-07,0.0101779266467651,5.485477426412798e-06
subsample_repeat,credit_card_fraud,binclass,native_histgb,iid_u32,0.0013832648586888,0.0013832200682124,4.4790476355204695e-08,1.147040768030177e-06,0.0390487222456127,3.670533190525034e-05
subsample_repeat,credit_card_fraud,binclass,catboost_native,iid_u32,0.0007713134228416,0.0007718165281634,-5.031053217769126e-07,4.0378780319970937e-07,-1.2459646323890616,1.2931000546669071e-05
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,iid_u32,0.0012485620124245,0.0012462269974182,2.335015006229126e-06,1.3007448319166082e-06,1.795136869995133,4.1689278042001003e-05
subsample_repeat,credit_card_fraud,binclass,onehot_linear,strength2_mean32,0.001770570900666,0.001770570900666,-6.505213034913028e-19,2.0338724177517462e-20,,9.202008456273099e-19
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,strength2_mean32,0.0010569341915806,0.0010569341915806,0.0,0.0,,0.0
subsample_repeat,credit_card_fraud,binclass,native_histgb,strength2_mean32,0.0013831946136699,0.0013832200682124,-2.5454542500278482e-08,1.6948380964742908e-07,-0.150188637801042,5.423541642499154e-06
subsample_repeat,credit_card_fraud,binclass,catboost_native,strength2_mean32,0.0007717841569084,0.0007718165281634,-3.237125500185449e-08,9.09788004854918e-08,-0.35581096727052,2.911501579466515e-06
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,strength2_mean32,0.001246306087709,0.0012462269974182,7.909029073587677e-08,9.122860338745722e-07,0.0866946196687591,2.9193260219769015e-05
subsample_repeat,credit_card_fraud,binclass,onehot_linear,iid_mean32,0.001770570897889,0.001770570900666,-2.777070023593509e-12,2.959209648810947e-11,-0.0938449908308921,9.469511597062304e-10
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,iid_mean32,0.001057151774423,0.0010569341915806,2.1758284247876299e-07,1.7162796793971454e-07,1.26775865898028,5.496403323770518e-06
subsample_repeat,credit_card_fraud,binclass,native_histgb,iid_mean32,0.0013854400874884,0.0013832200682124,2.2200192759667167e-06,1.1475323808259007e-06,1.934602729352985,3.678808209448651e-05
subsample_repeat,credit_card_fraud,binclass,catboost_native,iid_mean32,0.0007719697994027,0.0007718165281634,1.5327123938817854e-07,4.041660774626455e-07,0.3792283616438453,1.2934222646934824e-05
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,iid_mean32,0.0012503676694808,0.0012462269974182,4.140672062582151e-06,1.3046724490752397e-06,3.1737253787470463,4.195434958726992e-05
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,strength2_cross32,0.3692202505741025,0.3692202505741027,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,strength2_cross32,0.3517453697242662,0.351745369724266,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,heloc_credit_risk,binclass,native_histgb,strength2_cross32,0.3519740898157631,0.3519740898157633,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,heloc_credit_risk,binclass,catboost_native,strength2_cross32,0.3484487431407025,0.3484447062718743,4.036868828216633e-06,4.269805821142559e-06,0.9454455301520962,0.0001366934082617206
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,strength2_cross32,0.3578627136463367,0.3578715439076875,-8.830261350845081e-06,7.536873011945114e-06,-1.1716080842612169,0.00024134153233305557
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_cross32,0.3692202505168765,0.3692202505741027,-5.722611273739631e-11,8.377595713358245e-11,-0.6830851558776955,2.6814413447760565e-09
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_cross32,0.3517476937720938,0.351745369724266,2.3240478277397614e-06,6.986520723412749e-06,0.3326473819724848,0.00022358074232954332
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_cross32,0.3519739511012481,0.3519740898157633,-1.3871451520763858e-07,1.7017241961919374e-07,-0.8151409935760998,5.447283889550596e-06
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_cross32,0.348441700896471,0.3484447062718743,-3.005375403375421e-06,9.528511817650628e-06,-0.3154086872000577,0.00030492718907870693
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_cross32,0.3578646462885374,0.3578715439076875,-6.897619150125767e-06,1.184845846025043e-05,-0.5821532964196238,0.00037921340728334343
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_u32,0.3692202505168765,0.3692202505741027,-5.722611273739631e-11,8.377595678887936e-11,-0.6830851586883058,2.6814413337480696e-09
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_u32,0.3517479304337891,0.351745369724266,2.56070952303622e-06,6.971825392471684e-06,0.3672939838397738,0.00022311310790639136
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_u32,0.3519739524784047,0.3519740898157633,-1.3733735859666754e-07,1.701466244405812e-07,-0.807170633259484,5.446423811088803e-06
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_u32,0.3484418307373677,0.3484447062718743,-2.8755345066744376e-06,9.531060127258706e-06,-0.3017014338678283,0.0003050074792848626
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_u32,0.3578656994076126,0.3578715439076875,-5.844500074958514e-06,1.16041075475531e-05,-0.5036578686476337,0.0003713774328681124
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,strength2_mean32,0.3692202505741025,0.3692202505741027,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,strength2_mean32,0.3517453697242662,0.351745369724266,1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,heloc_credit_risk,binclass,native_histgb,strength2_mean32,0.3519740898157631,0.3519740898157633,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
subsample_repeat,heloc_credit_risk,binclass,catboost_native,strength2_mean32,0.3484534705779045,0.3484447062718743,8.764306030140112e-06,4.262004481035463e-06,2.056381233088428,0.00013666545880093153
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,strength2_mean32,0.3579091937634503,0.3578715439076875,3.764985576276692e-05,7.485309874779001e-06,5.029832617835144,0.00024247080709754798
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_mean32,0.3692202505168784,0.3692202505741027,-5.722422535825445e-11,8.3775949886779e-11,-0.6830626860762723,2.6814410726522275e-09
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_mean32,0.3518035211122894,0.351745369724266,5.815138802339748e-05,6.966633141246159e-06,8.34712935852908,0.00023039178958797572
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_mean32,0.3519739898794036,0.3519740898157633,-9.99363596876357e-08,1.7023392772814133e-07,-0.5870531275482945,5.448402296942808e-06
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_mean32,0.3484924276512798,0.3484447062718743,4.772137940550758e-05,9.533523108981264e-06,5.005639453535347,0.00030878262002695633
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_mean32,0.3579887216455149,0.3578715439076875,0.0001171777378273,1.1694512173031574e-05,10.019891047490104,0.0003921409389067552
subsample_repeat,kdd17_stock_return,regression,onehot_linear,strength2_cross32,0.4000549354418519,0.4000549354418519,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,strength2_cross32,0.3814621782813396,0.3814583200916822,3.858189657479638e-06,7.595451009017305e-06,0.5079605744147652,0.0002430850523634562
subsample_repeat,kdd17_stock_return,regression,native_histgb,strength2_cross32,0.3867502574760406,0.3867502574760405,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
subsample_repeat,kdd17_stock_return,regression,catboost_native,strength2_cross32,0.3856536850891121,0.3856536850891121,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,strength2_cross32,0.3973588478690061,0.3973073691659927,5.147870301347446e-05,3.750951684947741e-05,1.3724171180357838,0.001201407942227755
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_cross32,0.4000549354418519,0.4000549354418519,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_cross32,0.3814682423492277,0.3814583200916822,9.922257545591506e-06,1.0210479353094064e-05,0.9717719611846414,0.00032688596351272144
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_cross32,0.3867637918821358,0.3867502574760405,1.3534406095305762e-05,2.348904656163281e-05,0.5762007436016142,0.0007517713322040792
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_cross32,0.3856630957535107,0.3856536850891121,9.410664398690203e-06,1.625782074479189e-05,0.5788392273733775,0.0005203353703363679
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_cross32,0.3973010149333481,0.3973073691659927,-6.354232644556479e-06,6.670552771531054e-05,-0.0952579623037451,0.002134586344544825
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_u32,0.4000549354418519,0.4000549354418519,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_u32,0.381468630320527,0.3814583200916822,1.0310228844845335e-05,1.0183896300460816e-05,1.0124051287107867,0.00032604773658158944
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_u32,0.3867622750783677,0.3867502574760405,1.2017602327163424e-05,2.348793143663313e-05,0.5116500939891233,0.0007517098749476424
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_u32,0.3856629981526777,0.3856536850891121,9.313063565663526e-06,1.625142955943765e-05,0.5730611901926607,0.0005201291291436681
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_u32,0.3972997761739488,0.3973073691659927,-7.592992043892188e-06,6.633711784786924e-05,-0.1144606864185022,0.0021228013507615263
subsample_repeat,kdd17_stock_return,regression,onehot_linear,strength2_mean32,0.4000549354418519,0.4000549354418519,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,strength2_mean32,0.3815200692736826,0.3814583200916822,6.174918200047008e-05,7.558843194430761e-06,8.169131229758268,0.0002496404185348022
subsample_repeat,kdd17_stock_return,regression,native_histgb,strength2_mean32,0.3867502574760406,0.3867502574760405,5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
subsample_repeat,kdd17_stock_return,regression,catboost_native,strength2_mean32,0.3856536850891121,0.3856536850891121,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,strength2_mean32,0.3976717752486071,0.3973073691659927,0.0003644060826143,3.7305199355017726e-05,9.76823844704598,0.0012481466105942595
subsample_repeat,kdd17_stock_return,regression,onehot_linear,iid_mean32,0.4000549354418519,0.4000549354418519,0.0,0.0,,0.0
subsample_repeat,kdd17_stock_return,regression,ordinal_forest,iid_mean32,0.3815521467896903,0.3814583200916822,9.382669800811484e-05,1.0180961960724516e-05,9.21589711955252,0.0003390325697916394
subsample_repeat,kdd17_stock_return,regression,native_histgb,iid_mean32,0.3868269244626681,0.3867502574760405,7.666698662761595e-05,2.349788753400078e-05,3.262718255701964,0.0007558307764602878
subsample_repeat,kdd17_stock_return,regression,catboost_native,iid_mean32,0.3856889855273216,0.3856536850891121,3.530043820959561e-05,1.6262447693938983e-05,2.170671898471476,0.0005215942281657699
subsample_repeat,kdd17_stock_return,regression,onehot_adam_mlp,iid_mean32,0.3981080617763246,0.3973073691659927,0.0008006926103319,6.762589899160599e-05,11.84002907571445,0.0023074074550909203
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,strength2_cross32,0.0931053611616514,0.0931053611616513,2.775557561562892e-17,8.677855649074118e-19,,3.9261902746765224e-17
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_cross32,0.0773643638996538,0.0773643638996538,1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,strength2_cross32,0.0619808775284747,0.0619808775284747,-6.938893903907228e-18,2.1694639122685295e-19,,9.815475686691304e-18
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,strength2_cross32,0.0625833021346286,0.0625833021346286,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,strength2_cross32,0.1214811104928847,0.1214829386419431,-1.8281490584276527e-06,9.497725265339282e-06,-0.1924828321892238,0.0003039327066803188
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_cross32,0.0931053611558693,0.0931053611616513,-5.782055390035623e-12,1.2096475952603294e-11,-0.477995030345285,3.8713041235192186e-10
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_cross32,0.0773616147619165,0.0773643638996538,-2.749137737331764e-06,3.7046418998589703e-06,-0.7420792107967085,0.00011858041272924495
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_cross32,0.06198105269965,0.0619808775284747,1.7517117532894757e-07,1.3391684839898556e-06,0.1308059272773884,4.2853749508492655e-05
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_cross32,0.0625786759729259,0.0625833021346286,-4.626161702631082e-06,5.354115097910685e-06,-0.8640385232727497,0.00017139412772126773
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_cross32,0.1215028479151463,0.1214829386419431,1.9909273203222444e-05,8.646403162109584e-05,0.2302607550208762,0.0027669206410147573
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_u32,0.0931053611558693,0.0931053611616513,-5.782055390035623e-12,1.2096476100899622e-11,-0.4779950244853216,3.87130417096875e-10
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_u32,0.0773614168907283,0.0773643638996538,-2.9470089255440035e-06,3.7052542698759705e-06,-0.7953594303914402,0.00011860475490867879
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_u32,0.0619807237690397,0.0619808775284747,-1.5375943494821964e-07,1.314834161009452e-06,-0.1169420749078896,4.207497410366694e-05
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_u32,0.0625783541082017,0.0625833021346286,-4.948026426893071e-06,5.353044778651343e-06,-0.9243386953582868,0.00017136888133328508
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_u32,0.1215065179008813,0.1214829386419431,2.3579258938241643e-05,8.642213500598508e-05,0.2728381905470015,0.0027656088390263386
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,strength2_mean32,0.0931053611616514,0.0931053611616513,2.775557561562892e-17,8.677855649074118e-19,,3.9261902746765224e-17
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_mean32,0.0773643638996538,0.0773643638996538,1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,strength2_mean32,0.0619808775284747,0.0619808775284747,-6.938893903907228e-18,2.1694639122685295e-19,,9.815475686691304e-18
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,strength2_mean32,0.0625833021346286,0.0625833021346286,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,strength2_mean32,0.1214877198589577,0.1214829386419431,4.781217014596106e-06,9.491619866242195e-06,0.5037303518233949,0.0003037694653282815
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_mean32,0.0931053611558698,0.0931053611616513,-5.781555789674542e-12,1.209647606863273e-11,-0.4779537244459686,3.871304086029016e-10
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_mean32,0.0773740134882325,0.0773643638996538,9.64958857864462e-06,3.704950902507567e-06,2.6045118633322866,0.00011895047548576063
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_mean32,0.0619870115700207,0.0619808775284747,6.134041546007607e-06,1.3280050545714412e-06,4.618989607676693,4.293658380512659e-05
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_mean32,0.0625982396415691,0.0625833021346286,1.4937506940482235e-05,5.348046010947084e-06,2.79307749221046,0.0001717881356673066
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_mean32,0.121590379778422,0.1214829386419431,0.0001074411364788,8.668834126751104e-05,1.2393954585809606,0.002776106797981917
openml_external,openml-breast-w-15,binclass,onehot_linear,strength2_cross32,0.0528983564578129,0.0528983564578129,0.0,0.0,,0.0
openml_external,openml-breast-w-15,binclass,ordinal_forest,strength2_cross32,0.0522624634517433,0.0522624634517433,2.0816681711721685e-17,6.508391736805589e-19,,2.9446427060073916e-17
openml_external,openml-breast-w-15,binclass,native_histgb,strength2_cross32,0.0618151662632468,0.0618151662632468,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,strength2_cross32,0.1422222713865834,0.1422046504050306,1.762098155283498e-05,0.0001336364870192,0.1318575633486957,0.004276403888517978
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_cross32,0.0528983564578098,0.0528983564578129,-3.1294411506621604e-15,2.4014685729890604e-15,-1.303136416549897,7.691068807609818e-14
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_cross32,0.0522303090183952,0.0522624634517433,-3.21544333480861e-05,1.2606932701412204e-05,-2.55053581308356,0.000404701240142878
openml_external,openml-breast-w-15,binclass,native_histgb,iid_cross32,0.0618151662632468,0.0618151662632468,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_cross32,0.1425504672486375,0.1422046504050306,0.0003458168436069,0.0006207513627274,0.5570939741276341,0.019867053574224754
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_u32,0.0528983564578098,0.0528983564578129,-3.1294411506621604e-15,2.4014685729890604e-15,-1.303136416549897,7.691068807609818e-14
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_u32,0.0522302472097953,0.0522624634517433,-3.221624194793549e-05,1.2613108264822132e-05,-2.554187379631581,0.0004049031468731446
openml_external,openml-breast-w-15,binclass,native_histgb,iid_u32,0.0618151662632468,0.0618151662632468,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_u32,0.1425628740399209,0.1422046504050306,0.0003582236348903,0.0006227152997661,0.575260693008321,0.01993010920704863
openml_external,openml-breast-w-15,binclass,onehot_linear,strength2_mean32,0.0528983564578129,0.0528983564578129,0.0,0.0,,0.0
openml_external,openml-breast-w-15,binclass,ordinal_forest,strength2_mean32,0.0522624634517433,0.0522624634517433,2.0816681711721685e-17,6.508391736805589e-19,,2.9446427060073916e-17
openml_external,openml-breast-w-15,binclass,native_histgb,strength2_mean32,0.0618151662632468,0.0618151662632468,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,strength2_mean32,0.1423329816829336,0.1422046504050306,0.000128331277903,0.0001335443474722,0.9609637572246482,0.004275345586553972
openml_external,openml-breast-w-15,binclass,onehot_linear,iid_mean32,0.0528983564578098,0.0528983564578129,-3.1294411506621604e-15,2.4014685729890604e-15,-1.303136416549897,7.691068807609818e-14
openml_external,openml-breast-w-15,binclass,ordinal_forest,iid_mean32,0.0522402058058315,0.0522624634517433,-2.22576459118079e-05,1.2614479852386114e-05,-1.7644521353449,0.0004042765231799897
openml_external,openml-breast-w-15,binclass,native_histgb,iid_mean32,0.0618151662632468,0.0618151662632468,-1.3877787807814457e-17,4.338927824537059e-19,,1.963095137338261e-17
openml_external,openml-breast-w-15,binclass,onehot_adam_mlp,iid_mean32,0.1436689009758237,0.1422046504050306,0.001464250570793,0.0006206423441113,2.359250194070611,0.01991445894573418
openml_external,openml-sonar-40,binclass,onehot_linear,strength2_cross32,0.2699380872284998,0.2699380872284999,-5.551115123125783e-17,1.7355711298148236e-18,,7.852380549353044e-17
openml_external,openml-sonar-40,binclass,ordinal_forest,strength2_cross32,0.2933097757321836,0.2933097757321836,0.0,0.0,,0.0
openml_external,openml-sonar-40,binclass,native_histgb,strength2_cross32,0.3028786236391748,0.3028786236391749,-1.1102230246251563e-16,3.471142259629647e-18,,1.5704761098706087e-16
openml_external,openml-sonar-40,binclass,onehot_adam_mlp,strength2_cross32,0.2707656034780915,0.2705213468076661,0.0002442566704254,0.0002069016050078,1.1805450731821003,0.006625355390887818
