dataset,split_seed,model,task,split,metric_scale,brier,logloss,accuracy,auc,ece,mse,rmse,mae,r2
kdd17_stock_return,2026082821,ft_transformer,regression,test,standardized_target,,,,,,1.1984634146994582,1.09474353832277,0.6981835363147866,0.03313455852206637
kdd17_stock_return,2026082821,tabm,regression,validation,standardized_target,,,,,,1.2159497439202622,1.1027011126865984,0.7051724370921306,-0.031216744877843983
kdd17_stock_return,2026082821,tabm,regression,test,standardized_target,,,,,,1.2047694421763946,1.0976198987702412,0.6962100295166813,0.02804714411652187
openml-abalone-183,2026082801,mlp,regression,validation,standardized_target,,,,,,0.5185728186729301,0.7201200029668181,0.4969694558914881,0.4947155368464021
openml-abalone-183,2026082801,mlp,regression,test,standardized_target,,,,,,0.3787943798265999,0.6154627363428268,0.4428742869976148,0.6301710301463688
openml-abalone-183,2026082801,resnet,regression,validation,standardized_target,,,,,,0.5150597905026744,0.7176766615284869,0.5071758877147374,0.4981385441640509
openml-abalone-183,2026082801,resnet,regression,test,standardized_target,,,,,,0.4036589031578709,0.6353415641667645,0.4494827826595724,0.6058950072187979
openml-abalone-183,2026082801,ft_transformer,regression,validation,standardized_target,,,,,,0.5075799490648416,0.7124464534720076,0.5004852419249346,0.5054267157173946
openml-abalone-183,2026082801,ft_transformer,regression,test,standardized_target,,,,,,0.40553374011948984,0.6368153108394065,0.44436387657930254,0.6040645444160593
openml-abalone-183,2026082801,tabm,regression,validation,standardized_target,,,,,,0.5187991074086828,0.7202771045984198,0.49861130435557754,0.4944950467276661
openml-abalone-183,2026082801,tabm,regression,test,standardized_target,,,,,,0.3665086428587368,0.6053995728927605,0.43261830286928316,0.6421659848993866
openml-abalone-183,2026082811,mlp,regression,validation,standardized_target,,,,,,0.47547402837790886,0.689546248179126,0.48568924151655324,0.5380630794754593
openml-abalone-183,2026082811,mlp,regression,test,standardized_target,,,,,,0.43779814751302926,0.6616631677167992,0.4895455843966605,0.6050217720869534
openml-abalone-183,2026082811,resnet,regression,validation,standardized_target,,,,,,0.4406915700616304,0.6638460439451533,0.47001239968170694,0.5718552547025877
openml-abalone-183,2026082811,resnet,regression,test,standardized_target,,,,,,0.4130940875630456,0.642723959070335,0.4701002589396239,0.6273095909750217
openml-abalone-183,2026082811,ft_transformer,regression,validation,standardized_target,,,,,,0.4501023801976265,0.6708966986039107,0.4691067955008066,0.562712377501295
openml-abalone-183,2026082811,ft_transformer,regression,test,standardized_target,,,,,,0.4143263333500574,0.6436818572478623,0.4670866221277947,0.6261978680038943
openml-abalone-183,2026082811,tabm,regression,validation,standardized_target,,,,,,0.4761689766037024,0.6900499812359264,0.4825199589607827,0.5373879169551379
openml-abalone-183,2026082811,tabm,regression,test,standardized_target,,,,,,0.42619862527536245,0.6528388968768347,0.48101574488818954,0.6154867746551409
openml-abalone-183,2026082821,mlp,regression,validation,standardized_target,,,,,,0.41000170061251273,0.640313751697176,0.4604139537147969,0.6175874473391093
openml-abalone-183,2026082821,mlp,regression,test,standardized_target,,,,,,0.42286238841074963,0.650278700566726,0.4869813797782241,0.5666105714331156
openml-abalone-183,2026082821,resnet,regression,validation,standardized_target,,,,,,0.4027982450370716,0.6346638835139996,0.44326913421559766,0.6243061800430675
openml-abalone-183,2026082821,resnet,regression,test,standardized_target,,,,,,0.3932870608138145,0.6271260326392252,0.459227610256562,0.5969221684873885
openml-abalone-183,2026082821,ft_transformer,regression,validation,standardized_target,,,,,,0.40676716679988295,0.6377830091809306,0.44193378080262846,0.6206043283181586
openml-abalone-183,2026082821,ft_transformer,regression,test,standardized_target,,,,,,0.4074951944655688,0.6383535027440272,0.46433338040702665,0.5823603273468744
openml-abalone-183,2026082821,tabm,regression,validation,standardized_target,,,,,,0.3996043882955722,0.6321426961498268,0.44788442480206925,0.6272851211243493
openml-abalone-183,2026082821,tabm,regression,test,standardized_target,,,,,,0.40869081940322183,0.63928930806265,0.4732824520205696,0.5811349376628753
openml-kin8nm-189,2026082801,mlp,regression,validation,standardized_target,,,,,,0.25799731147130545,0.5079343574432679,0.3998326043824818,0.7375320455806325
openml-kin8nm-189,2026082801,mlp,regression,test,standardized_target,,,,,,0.23139493002547815,0.48103526900371674,0.3765296713802968,0.762566057791621
openml-kin8nm-189,2026082801,resnet,regression,validation,standardized_target,,,,,,0.0914836278149789,0.30246260564734095,0.23134188978553993,0.9069311206441357
openml-kin8nm-189,2026082801,resnet,regression,test,standardized_target,,,,,,0.09987283385612397,0.31602663472581544,0.23918215518921215,0.8975206558787999
openml-kin8nm-189,2026082801,ft_transformer,regression,validation,standardized_target,,,,,,0.09239648223444974,0.30396789671682395,0.23423073057392685,0.9060024480514066
openml-kin8nm-189,2026082801,ft_transformer,regression,test,standardized_target,,,,,,0.09946324122226734,0.31537793394951924,0.24630214562563424,0.8979409381803413
openml-kin8nm-189,2026082801,tabm,regression,validation,standardized_target,,,,,,0.17054156966584377,0.41296679002777426,0.31071376010544327,0.8265032426950678
openml-kin8nm-189,2026082801,tabm,regression,test,standardized_target,,,,,,0.15343007087671962,0.39170150737100773,0.2977747796816743,0.8425656665098089
openml-kin8nm-189,2026082811,mlp,regression,validation,standardized_target,,,,,,0.23946818116107804,0.48935486220234703,0.38256615960898444,0.7633758975883117
openml-kin8nm-189,2026082811,mlp,regression,test,standardized_target,,,,,,0.2512691741912514,0.5012675674639756,0.3891890498337318,0.7647380256314815
openml-kin8nm-189,2026082811,resnet,regression,validation,standardized_target,,,,,,0.10036529615167092,0.3168048234349833,0.2489951751732633,0.9008267069135262
openml-kin8nm-189,2026082811,resnet,regression,test,standardized_target,,,,,,0.08949501323122627,0.2991571714521086,0.22611681397282268,0.9162063011641479
openml-kin8nm-189,2026082811,ft_transformer,regression,validation,standardized_target,,,,,,0.10521762991443812,0.32437267134337644,0.2555415434396764,0.8960320025997852
openml-kin8nm-189,2026082811,ft_transformer,regression,test,standardized_target,,,,,,0.09505806885925137,0.30831488588657435,0.23194868462749696,0.9109976421442598
openml-kin8nm-189,2026082811,tabm,regression,validation,standardized_target,,,,,,0.1581667549487455,0.39770184177188,0.29503827618287914,0.8437117355648108
openml-kin8nm-189,2026082811,tabm,regression,test,standardized_target,,,,,,0.15674686518154177,0.395912698939478,0.2974595721553044,0.8532387544258923
openml-kin8nm-189,2026082821,mlp,regression,validation,standardized_target,,,,,,0.2536512153618713,0.5036379804600436,0.3821221413889475,0.7464699794040053
openml-kin8nm-189,2026082821,mlp,regression,test,standardized_target,,,,,,0.27254611988951616,0.5220594984190176,0.40483319412066976,0.7349594684548987
openml-kin8nm-189,2026082821,resnet,regression,validation,standardized_target,,,,,,0.10269499861510106,0.3204606038425021,0.24045254932536864,0.8973540691423552
openml-kin8nm-189,2026082821,resnet,regression,test,standardized_target,,,,,,0.08403003264993178,0.2898793415370122,0.22484155441213716,0.9182840521511793
openml-kin8nm-189,2026082821,ft_transformer,regression,validation,standardized_target,,,,,,0.09468269081440889,0.3077055261356365,0.23419745032254013,0.9053625486555832
openml-kin8nm-189,2026082821,ft_transformer,regression,test,standardized_target,,,,,,0.08744130621323214,0.29570476190489753,0.23247199622403514,0.9149667209089316
openml-kin8nm-189,2026082821,tabm,regression,validation,standardized_target,,,,,,0.17183458176335759,0.41452934970078725,0.30266395730177464,0.8282475209455791
openml-kin8nm-189,2026082821,tabm,regression,test,standardized_target,,,,,,0.16646579157461705,0.4080021955512213,0.30604190517493635,0.8381184736700789
openml-pol-201,2026082801,mlp,regression,validation,standardized_target,,,,,,0.10768915440233803,0.3281602571950754,0.2315236782116017,0.8875316351234879
openml-pol-201,2026082801,mlp,regression,test,standardized_target,,,,,,0.13225711067610263,0.3636717072802098,0.2662879815911765,0.8654483957696447
openml-pol-201,2026082801,resnet,regression,validation,standardized_target,,,,,,0.017587830684725796,0.1326191188506612,0.08695848782645044,0.9816316269747484
openml-pol-201,2026082801,resnet,regression,test,standardized_target,,,,,,0.023150796563565286,0.1521538581948065,0.0931760785001643,0.9764475664036932
openml-pol-201,2026082801,ft_transformer,regression,validation,standardized_target,,,,,,0.014478125151651353,0.12032508114126228,0.05105473596449883,0.9848793402518501
openml-pol-201,2026082801,ft_transformer,regression,test,standardized_target,,,,,,0.02158804379302589,0.1469287030944801,0.06405208697697162,0.9780374309577924
openml-pol-201,2026082801,tabm,regression,validation,standardized_target,,,,,,0.04246792418104043,0.20607747130882703,0.13221961117318415,0.95564736283009
openml-pol-201,2026082801,tabm,regression,test,standardized_target,,,,,,0.052539968859261335,0.2292159873552919,0.14139258674157418,0.9465485291483547
openml-pol-201,2026082811,mlp,regression,validation,standardized_target,,,,,,0.14712586145917855,0.3835698912312834,0.2660822393273463,0.8576213123169067
openml-pol-201,2026082811,mlp,regression,test,standardized_target,,,,,,0.13289161331236626,0.3645430198376678,0.25331334205029066,0.8647224953923556
openml-pol-201,2026082811,resnet,regression,validation,standardized_target,,,,,,0.017738769375373376,0.13318697149261025,0.08287230071164231,0.9828335910510236
openml-pol-201,2026082811,resnet,regression,test,standardized_target,,,,,,0.017521023641646545,0.13236700359850465,0.08458973629331012,0.9821644097973117
openml-pol-201,2026082811,ft_transformer,regression,validation,standardized_target,,,,,,0.018440892596205377,0.13579724811720367,0.05918614875940875,0.9821541225892425
openml-pol-201,2026082811,ft_transformer,regression,test,standardized_target,,,,,,0.018174186192431722,0.13481166934813812,0.057190341128261935,0.9814995205859384
openml-pol-201,2026082811,tabm,regression,validation,standardized_target,,,,,,0.06399641320654245,0.25297512369112984,0.15065129923556242,0.9380684997293924
openml-pol-201,2026082811,tabm,regression,test,standardized_target,,,,,,0.049324157501945784,0.22209042640768148,0.13680280643171727,0.9497902931763359
openml-pol-201,2026082821,mlp,regression,validation,standardized_target,,,,,,0.10926252293702951,0.3305488208071986,0.23659112841561125,0.8975955623415015
openml-pol-201,2026082821,mlp,regression,test,standardized_target,,,,,,0.1255997340077112,0.3544005276628566,0.24966970286814316,0.8781119727249618
openml-pol-201,2026082821,resnet,regression,validation,standardized_target,,,,,,0.010775149428555154,0.10380341722966135,0.07129601921269568,0.9899011748195362
openml-pol-201,2026082821,resnet,regression,test,standardized_target,,,,,,0.017259397196193398,0.13137502500929693,0.08211640370200257,0.9832506502277212
openml-pol-201,2026082821,ft_transformer,regression,validation,standardized_target,,,,,,0.00952808001008117,0.09761188457396552,0.04489433527101028,0.9910699693804447
openml-pol-201,2026082821,ft_transformer,regression,test,standardized_target,,,,,,0.016834336836378524,0.1297472035782603,0.057306062482666675,0.983663149259984
openml-pol-201,2026082821,tabm,regression,validation,standardized_target,,,,,,0.03568516102322633,0.1889051640988841,0.12170840984612141,0.9665546909488578
openml-pol-201,2026082821,tabm,regression,test,standardized_target,,,,,,0.04738655395534597,0.21768452851625897,0.13459535718385496,0.9540138072217201
openml-puma32h-308,2026082801,mlp,regression,validation,standardized_target,,,,,,0.8555837344874008,0.924977694048565,0.7175131795208642,0.11240682023360538
openml-puma32h-308,2026082801,mlp,regression,test,standardized_target,,,,,,0.9791935364950823,0.9895420842465884,0.7856434454570831,0.13508402018931331
openml-puma32h-308,2026082801,resnet,regression,validation,standardized_target,,,,,,0.16177927182236101,0.40221794070175565,0.31211947479198443,0.8321681765220423
openml-puma32h-308,2026082801,resnet,regression,test,standardized_target,,,,,,0.17708171449962012,0.4208107822996223,0.32912227557028473,0.8435847471469043
openml-puma32h-308,2026082801,ft_transformer,regression,validation,standardized_target,,,,,,0.1000557019872363,0.3163158263306411,0.24917410077227942,0.8962009735565892
openml-puma32h-308,2026082801,ft_transformer,regression,test,standardized_target,,,,,,0.10458654683307264,0.3233984335662012,0.254330696209081,0.9076193088927752
openml-puma32h-308,2026082801,tabm,regression,validation,standardized_target,,,,,,0.6793750088093404,0.8242420814356304,0.6374011246383873,0.29520793814040813
openml-puma32h-308,2026082801,tabm,regression,test,standardized_target,,,,,,0.7666340760219832,0.8755764250035419,0.6939104618601704,0.3228365605922848
openml-puma32h-308,2026082811,mlp,regression,validation,standardized_target,,,,,,0.8783074765492642,0.9371805997507974,0.7417973684010235,0.2132440904770001
openml-puma32h-308,2026082811,mlp,regression,test,standardized_target,,,,,,0.8925379227423548,0.94474225201499,0.7540969717270585,0.22384682266476108
openml-puma32h-308,2026082811,resnet,regression,validation,standardized_target,,,,,,0.16507844056094545,0.4062984624151874,0.3192453280198606,0.8521287338274407
openml-puma32h-308,2026082811,resnet,regression,test,standardized_target,,,,,,0.17692930115666908,0.42062964845178125,0.3311324708886332,0.8461418436602465
openml-puma32h-308,2026082811,ft_transformer,regression,validation,standardized_target,,,,,,0.1008657025553565,0.3175936122710224,0.25041453453354734,0.9096481702906638
openml-puma32h-308,2026082811,ft_transformer,regression,test,standardized_target,,,,,,0.10431989978963338,0.32298591267984644,0.2570873777262932,0.909283158039672
openml-puma32h-308,2026082811,tabm,regression,validation,standardized_target,,,,,,0.6035936255461087,0.7769128815678813,0.6102007780165479,0.45932277189014936
openml-puma32h-308,2026082811,tabm,regression,test,standardized_target,,,,,,0.6160305707561986,0.784876149947365,0.6245590661179676,0.4642982974225004
openml-puma32h-308,2026082821,mlp,regression,validation,standardized_target,,,,,,0.8316826260450411,0.9119663513776377,0.7244993747706872,0.22094622074567916
openml-puma32h-308,2026082821,mlp,regression,test,standardized_target,,,,,,0.8440609177615321,0.9187278801481602,0.7092854986210568,0.15913030628530622
openml-puma32h-308,2026082821,resnet,regression,validation,standardized_target,,,,,,0.16456171937110498,0.4056620753424024,0.3133909223771525,0.8458517403371785
openml-puma32h-308,2026082821,resnet,regression,test,standardized_target,,,,,,0.17131755804839097,0.41390525250157306,0.32575291895557257,0.8293301590765051
openml-puma32h-308,2026082821,ft_transformer,regression,validation,standardized_target,,,,,,0.09362022915301402,0.30597422955702336,0.2385844555744825,0.9123040555949269
openml-puma32h-308,2026082821,ft_transformer,regression,test,standardized_target,,,,,,0.09722734558024683,0.3118129977730993,0.25017678672566035,0.9031402513984745
openml-puma32h-308,2026082821,tabm,regression,validation,standardized_target,,,,,,0.6749923860456984,0.8215792025396568,0.650604870270314,0.36772110796947877
openml-puma32h-308,2026082821,tabm,regression,test,standardized_target,,,,,,0.688972198681635,0.8300434920422152,0.6412732422708984,0.31363266620639574
