dataset,split_seed,model,method,target_loss,mean_score,bias,rmse,ordinary_bias
kdd17_stock_return,2026082811,mlp,strength2_cross32,1.1341773223724478,1.1341813410334352,4.018660987314959e-06,0.001756237974425084,3.347911368867251e-05
kdd17_stock_return,2026082811,resnet,strength2_cross32,1.162253412687809,1.1623009254932049,4.751280539583291e-05,0.0032289933130917247,0.000875389689463768
kdd17_stock_return,2026082811,ft_transformer,strength2_cross32,1.0698658920648394,1.0699533268868144,8.743482197504093e-05,0.006202130580292085,0.0020973933604180317
kdd17_stock_return,2026082811,tabm,strength2_cross32,1.1261912843046495,1.126254467731247,6.318342659739073e-05,0.001003374119176115,9.562398457685362e-05
kdd17_stock_return,2026082821,mlp,iid_cross32,1.2054730836540004,1.2056472894062322,0.00017420575223181523,0.005817186152146864,0.0005934477993003728
kdd17_stock_return,2026082821,resnet,iid_cross32,1.3596113151228126,1.3593740454088779,-0.00023726971393478458,0.011248899461505165,0.0033465225381765773
kdd17_stock_return,2026082821,ft_transformer,iid_cross32,1.3475996547648665,1.34705405219826,-0.0005456025666066289,0.015532827466208547,0.005544454877635108
kdd17_stock_return,2026082821,tabm,iid_cross32,1.2159497439202622,1.2157948025609482,-0.00015494135931404251,0.005070814455542746,0.0002273584628849079
kdd17_stock_return,2026082821,mlp,strength2_cross32,1.2054730836540004,1.205486123017296,1.3039363295552775e-05,0.0010121993150005216,3.723066629723881e-05
kdd17_stock_return,2026082821,resnet,strength2_cross32,1.3596113151228126,1.3593335696120556,-0.00027774551075698817,0.005492589760152665,0.0008040763899053172
kdd17_stock_return,2026082821,ft_transformer,strength2_cross32,1.3475996547648665,1.347548546113603,-5.110865126356501e-05,0.010197855700514638,0.002610344198129555
kdd17_stock_return,2026082821,tabm,strength2_cross32,1.2159497439202622,1.2159393329215114,-1.0410998750876033e-05,0.001301732486901441,2.7402568967049845e-05
openml-abalone-183,2026082801,mlp,iid_cross32,0.5185728186729301,0.5185684590571803,-4.359615749849333e-06,0.00037873652096898704,2.365006166848982e-05
openml-abalone-183,2026082801,resnet,iid_cross32,0.5150597905026744,0.515112026153425,5.2235650750631635e-05,0.002102638211000592,0.0003032962771754022
openml-abalone-183,2026082801,ft_transformer,iid_cross32,0.5075799490648416,0.5076987262075655,0.0001187771427239026,0.0014255135435501378,0.00033799927981814637
openml-abalone-183,2026082801,tabm,iid_cross32,0.5187991074086828,0.518803916241033,4.808832350100545e-06,0.0007145557554178325,7.123988815016524e-05
openml-abalone-183,2026082801,mlp,strength2_cross32,0.5185728186729301,0.5185707948734968,-2.023799433370499e-06,0.000139973515455968,1.5631002927563031e-06
openml-abalone-183,2026082801,resnet,strength2_cross32,0.5150597905026744,0.5150282180650922,-3.157243758211692e-05,0.0004948508105482976,-9.133513154457873e-06
openml-abalone-183,2026082801,ft_transformer,strength2_cross32,0.5075799490648416,0.5076744681830196,9.451911817803804e-05,0.0009164311466843886,0.00016961993161235256
openml-abalone-183,2026082801,tabm,strength2_cross32,0.5187991074086828,0.5187971162352436,-1.9911734392419334e-06,0.00010814831401517746,1.0596107413718414e-06
openml-abalone-183,2026082811,mlp,iid_cross32,0.47547402837790886,0.47572925134715527,0.00025522296924640475,0.0019129495239869976,0.0004365548201800129
openml-abalone-183,2026082811,resnet,iid_cross32,0.4406915700616304,0.4407875445992654,9.597453763499075e-05,0.0011246615930173875,0.00032886533266640594
openml-abalone-183,2026082811,ft_transformer,iid_cross32,0.4501023801976265,0.45010511805431064,2.7378566841429475e-06,0.0009366050170389198,0.00027284819430606344
openml-abalone-183,2026082811,tabm,iid_cross32,0.4761689766037024,0.4763064131668516,0.00013743656314924024,0.0013895292634024147,0.00017971317389209318
openml-abalone-183,2026082811,mlp,strength2_cross32,0.47547402837790886,0.47546119189996344,-1.2836477945421532e-05,0.00025503105778435723,-6.490171306938741e-06
openml-abalone-183,2026082811,resnet,strength2_cross32,0.4406915700616304,0.44067495887300057,-1.6611188629833684e-05,0.00039504215021692355,1.9105301700128585e-06
openml-abalone-183,2026082811,ft_transformer,strength2_cross32,0.4501023801976265,0.45013073319118657,2.835299356007681e-05,0.0007151427169909434,9.598678535338578e-05
openml-abalone-183,2026082811,tabm,strength2_cross32,0.4761689766037024,0.4761637031032548,-5.27350044760011e-06,0.00028290648406781803,-1.7205788312435466e-06
openml-abalone-183,2026082821,mlp,iid_cross32,0.41000170061251273,0.40998500869843835,-1.669191407438486e-05,0.0002175341197883167,1.297679057321588e-05
openml-abalone-183,2026082821,resnet,iid_cross32,0.4027982450370716,0.40278920999164153,-9.035045430094701e-06,0.0008448003456698951,0.00015839487134322594
openml-abalone-183,2026082821,ft_transformer,iid_cross32,0.40676716679988295,0.4067571973738767,-9.969426006228854e-06,0.001167828018486062,0.00024145402105119063
openml-abalone-183,2026082821,tabm,iid_cross32,0.3996043882955722,0.3996297485428584,2.5360247286165816e-05,0.000397960295344349,0.00010110419223707812
openml-abalone-183,2026082821,mlp,strength2_cross32,0.41000170061251273,0.4100051894603535,3.4888478407935075e-06,0.0001501543948982155,7.603794248800533e-06
openml-abalone-183,2026082821,resnet,strength2_cross32,0.4027982450370716,0.40279033309332135,-7.91194375027171e-06,0.00027427783069360203,1.23662647341094e-05
openml-abalone-183,2026082821,ft_transformer,strength2_cross32,0.40676716679988295,0.4067838432219215,1.667642203856401e-05,0.0008412615931175417,9.807224055374819e-05
openml-abalone-183,2026082821,tabm,strength2_cross32,0.3996043882955722,0.39960540472123607,1.016425663857845e-06,0.00010944409421001654,3.4514745924640877e-06
openml-kin8nm-189,2026082801,mlp,iid_cross32,0.25799731147130545,0.25818989120507885,0.00019257973377340143,0.002283412101208195,0.000398180321044439
openml-kin8nm-189,2026082801,resnet,iid_cross32,0.0914836278149789,0.09148517640466958,1.5485896906752838e-06,0.001386305173457957,0.00034321690017366513
openml-kin8nm-189,2026082801,ft_transformer,iid_cross32,0.09239648223444974,0.0924614826934632,6.500045901346174e-05,0.0010344328642694842,0.0005670427123617844
openml-kin8nm-189,2026082801,tabm,iid_cross32,0.17054156966584377,0.17051709078891275,-2.4478876931022242e-05,0.0005731838495249397,6.560467788710445e-05
openml-kin8nm-189,2026082801,mlp,strength2_cross32,0.25799731147130545,0.25799731147130534,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16
openml-kin8nm-189,2026082801,resnet,strength2_cross32,0.0914836278149789,0.09148362781497889,-1.3877787807814457e-17,0.0,-1.3877787807814457e-17
openml-kin8nm-189,2026082801,ft_transformer,strength2_cross32,0.09239648223444974,0.09239648223444971,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17
openml-kin8nm-189,2026082801,tabm,strength2_cross32,0.17054156966584377,0.17054156966584383,5.551115123125783e-17,0.0,5.551115123125783e-17
openml-kin8nm-189,2026082811,mlp,iid_cross32,0.23946818116107804,0.23966737580271052,0.00019919464163248302,0.0020478809886379625,0.0004028328270958559
openml-kin8nm-189,2026082811,resnet,iid_cross32,0.10036529615167092,0.10030512633699237,-6.016981467854565e-05,0.0008067019560086987,0.00013649217694003402
openml-kin8nm-189,2026082811,ft_transformer,iid_cross32,0.10521762991443812,0.10527597893706012,5.83490226220007e-05,0.0008774603882268853,0.0005332984643801608
openml-kin8nm-189,2026082811,tabm,iid_cross32,0.1581667549487455,0.15814505632980758,-2.169861893791536e-05,0.0007021333049674086,8.280189819059869e-05
openml-kin8nm-189,2026082811,mlp,strength2_cross32,0.23946818116107804,0.23946818116107813,8.326672684688674e-17,0.0,8.326672684688674e-17
openml-kin8nm-189,2026082811,resnet,strength2_cross32,0.10036529615167092,0.10036529615167095,2.7755575615628914e-17,0.0,2.7755575615628914e-17
openml-kin8nm-189,2026082811,ft_transformer,strength2_cross32,0.10521762991443812,0.10521762991443807,-4.163336342344337e-17,0.0,-4.163336342344337e-17
openml-kin8nm-189,2026082811,tabm,strength2_cross32,0.1581667549487455,0.1581667549487455,0.0,0.0,0.0
openml-kin8nm-189,2026082821,mlp,iid_cross32,0.2536512153618713,0.2538274745651456,0.00017625920327429823,0.0017452209783342066,0.0003847654619987817
openml-kin8nm-189,2026082821,resnet,iid_cross32,0.10269499861510106,0.10270810500889417,1.3106393793108073e-05,0.0008023203645719337,0.00022682202445958866
openml-kin8nm-189,2026082821,ft_transformer,iid_cross32,0.09468269081440889,0.09477060524745931,8.791443305042335e-05,0.0009133105553237833,0.0005644349239073976
openml-kin8nm-189,2026082821,tabm,iid_cross32,0.17183458176335759,0.17187874892632227,4.416716296468115e-05,0.0007719914035504049,0.00017730557694978222
openml-kin8nm-189,2026082821,mlp,strength2_cross32,0.2536512153618713,0.2536512153618712,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16
openml-kin8nm-189,2026082821,resnet,strength2_cross32,0.10269499861510106,0.1026949986151011,4.163336342344337e-17,0.0,4.163336342344337e-17
openml-kin8nm-189,2026082821,ft_transformer,strength2_cross32,0.09468269081440889,0.09468269081440892,2.7755575615628914e-17,0.0,2.7755575615628914e-17
openml-kin8nm-189,2026082821,tabm,strength2_cross32,0.17183458176335759,0.17183458176335756,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17
openml-pol-201,2026082801,mlp,iid_cross32,0.10768915440233803,0.10763112958426321,-5.802481807481996e-05,0.0007070799966978241,-1.5836276343744737e-05
openml-pol-201,2026082801,resnet,iid_cross32,0.017587830684725796,0.017562731305357328,-2.5099379368467845e-05,0.0003224662660293696,9.599452420823093e-05
openml-pol-201,2026082801,ft_transformer,iid_cross32,0.014478125151651353,0.014454948003867055,-2.3177147784297913e-05,0.0003171199736914271,0.00017919493233449837
openml-pol-201,2026082801,tabm,iid_cross32,0.04246792418104043,0.04240381522730899,-6.410895373144126e-05,0.00047410540305435536,-2.1125436742562564e-05
openml-pol-201,2026082801,mlp,strength2_cross32,0.10768915440233803,0.107689154402338,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17
openml-pol-201,2026082801,resnet,strength2_cross32,0.017587830684725796,0.0175878306847258,3.469446951953614e-18,0.0,3.469446951953614e-18
openml-pol-201,2026082801,ft_transformer,strength2_cross32,0.014478125151651353,0.01447812515165136,6.938893903907228e-18,0.0,6.938893903907228e-18
openml-pol-201,2026082801,tabm,strength2_cross32,0.04246792418104043,0.04246792418104043,0.0,0.0,0.0
openml-pol-201,2026082811,mlp,iid_cross32,0.14712586145917855,0.14700619550181385,-0.00011966595736470631,0.0009073905177472977,-6.790590863869905e-05
openml-pol-201,2026082811,resnet,iid_cross32,0.017738769375373376,0.017684365887356612,-5.4403488016763896e-05,0.0004988454982362689,6.168671388051203e-05
openml-pol-201,2026082811,ft_transformer,iid_cross32,0.018440892596205377,0.01843645538588983,-4.4372103155457254e-06,0.0006627394342338524,0.00022533364094488167
openml-pol-201,2026082811,tabm,iid_cross32,0.06399641320654245,0.06385541677001184,-0.00014099643653060767,0.0007012678774730595,-9.273647414820285e-05
openml-pol-201,2026082811,mlp,strength2_cross32,0.14712586145917855,0.14712586145917858,2.7755575615628914e-17,0.0,2.7755575615628914e-17
openml-pol-201,2026082811,resnet,strength2_cross32,0.017738769375373376,0.01773876937537338,3.469446951953614e-18,0.0,3.469446951953614e-18
openml-pol-201,2026082811,ft_transformer,strength2_cross32,0.018440892596205377,0.018440892596205377,0.0,0.0,0.0
openml-pol-201,2026082811,tabm,strength2_cross32,0.06399641320654245,0.06399641320654247,1.3877787807814457e-17,0.0,1.3877787807814457e-17
openml-pol-201,2026082821,mlp,iid_cross32,0.10926252293702951,0.10920689002964566,-5.563290738384852e-05,0.0006049242438323438,-1.174533702150149e-05
openml-pol-201,2026082821,resnet,iid_cross32,0.010775149428555154,0.010794795734582276,1.9646306027121946e-05,0.00023441121394880308,0.00012856214709458524
openml-pol-201,2026082821,ft_transformer,iid_cross32,0.00952808001008117,0.009475099550213622,-5.29804598675479e-05,0.00039128742423713157,0.00010611424542425821
openml-pol-201,2026082821,tabm,iid_cross32,0.03568516102322633,0.035645279835528565,-3.988118769776561e-05,0.00023029362550635045,-1.0125577309810785e-06
openml-pol-201,2026082821,mlp,strength2_cross32,0.10926252293702951,0.10926252293702948,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17
openml-pol-201,2026082821,resnet,strength2_cross32,0.010775149428555154,0.010775149428555151,-3.469446951953614e-18,0.0,-3.469446951953614e-18
openml-pol-201,2026082821,ft_transformer,strength2_cross32,0.00952808001008117,0.00952808001008117,0.0,0.0,0.0
openml-pol-201,2026082821,tabm,strength2_cross32,0.03568516102322633,0.03568516102322633,0.0,0.0,0.0
openml-puma32h-308,2026082801,mlp,iid_cross32,0.8555837344874008,0.8558268083734426,0.00024307388604183355,0.0025986006271191417,0.0007211247757469286
openml-puma32h-308,2026082801,resnet,iid_cross32,0.16177927182236101,0.16151582301417491,-0.00026344880818610084,0.0024727126601091754,0.0008666728565803472
openml-puma32h-308,2026082801,ft_transformer,iid_cross32,0.1000557019872363,0.100205666292237,0.0001499643050006938,0.004131734528723085,0.0012938234044220925
openml-puma32h-308,2026082801,tabm,iid_cross32,0.6793750088093404,0.6779499776353665,-0.0014250311739739674,0.014191855792347921,-0.0006654309690206084
openml-puma32h-308,2026082801,mlp,strength2_cross32,0.8555837344874008,0.8555837344874004,-3.3306690738754696e-16,0.0,-3.3306690738754696e-16
openml-puma32h-308,2026082801,resnet,strength2_cross32,0.16177927182236101,0.16177927182236101,0.0,0.0,0.0
openml-puma32h-308,2026082801,ft_transformer,strength2_cross32,0.1000557019872363,0.10005570198723633,2.7755575615628914e-17,0.0,2.7755575615628914e-17
openml-puma32h-308,2026082801,tabm,strength2_cross32,0.6793750088093404,0.6793750088093405,1.1102230246251565e-16,0.0,1.1102230246251565e-16
openml-puma32h-308,2026082811,mlp,iid_cross32,0.8783074765492642,0.8784022928462507,9.481629698648852e-05,0.002635383069656262,0.0005881039590871495
openml-puma32h-308,2026082811,resnet,iid_cross32,0.16507844056094545,0.16465665329360157,-0.00042178726734387606,0.0028138761969929114,0.0007321427751125209
openml-puma32h-308,2026082811,ft_transformer,iid_cross32,0.1008657025553565,0.10097927289302752,0.00011357033767102342,0.003977928794151641,0.001286027860975536
openml-puma32h-308,2026082811,tabm,iid_cross32,0.6035936255461087,0.6014568144138919,-0.002136811132216865,0.019946247086148818,-0.001319630483291201
openml-puma32h-308,2026082811,mlp,strength2_cross32,0.8783074765492642,0.878307476549264,-2.220446049250313e-16,0.0,-2.220446049250313e-16
openml-puma32h-308,2026082811,resnet,strength2_cross32,0.16507844056094545,0.1650784405609454,-5.551115123125783e-17,0.0,-5.551115123125783e-17
openml-puma32h-308,2026082811,ft_transformer,strength2_cross32,0.1008657025553565,0.10086570255535653,2.7755575615628914e-17,0.0,2.7755575615628914e-17
openml-puma32h-308,2026082811,tabm,strength2_cross32,0.6035936255461087,0.603593625546109,2.220446049250313e-16,0.0,2.220446049250313e-16
openml-puma32h-308,2026082821,mlp,iid_cross32,0.8316826260450411,0.8315627470653049,-0.00011987897973619877,0.0018710094256774645,0.0003182993514015964
openml-puma32h-308,2026082821,resnet,iid_cross32,0.16456171937110498,0.16419874245697302,-0.00036297691413195166,0.0029454737507712348,0.0006877562355047107
openml-puma32h-308,2026082821,ft_transformer,iid_cross32,0.09362022915301402,0.09357632539070944,-4.3903762304578486e-05,0.0031628414268236138,0.001026947305313497
openml-puma32h-308,2026082821,tabm,iid_cross32,0.6749923860456984,0.6732170454107562,-0.001775340634942224,0.015500464323910826,-0.0011473703940293456
openml-puma32h-308,2026082821,mlp,strength2_cross32,0.8316826260450411,0.831682626045041,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16
openml-puma32h-308,2026082821,resnet,strength2_cross32,0.16456171937110498,0.16456171937110492,-5.551115123125783e-17,0.0,-5.551115123125783e-17
openml-puma32h-308,2026082821,ft_transformer,strength2_cross32,0.09362022915301402,0.093620229153014,-1.3877787807814457e-17,0.0,-1.3877787807814457e-17
openml-puma32h-308,2026082821,tabm,strength2_cross32,0.6749923860456984,0.6749923860456982,-2.220446049250313e-16,0.0,-2.220446049250313e-16
