panel,dataset,model,task,method,product_cells,probability_count,minimum_probability,at_or_below_clip_count,at_or_below_clip_fraction,exact_zero_count,exact_zero_fraction,quantile_0.001,quantile_0.01,quantile_0.05
subsample_repeat,credit_card_fraud,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,3072000,0.0024006152743822895,0,0.0,0,0.0,0.8636837076666483,0.9931972823664547,0.9953099944628777
subsample_repeat,credit_card_fraud,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,3072000,0.0024006152743822895,0,0.0,0,0.0,0.8636837076666483,0.9931972823664547,0.9953099944628777
subsample_repeat,heloc_credit_risk,onehot_linear,binclass,exact_quotient,32,1417,0.01633473881520331,0,0.0,0,0.0,0.04013937207870185,0.11832210052758456,0.21612866781651974
subsample_repeat,heloc_credit_risk,onehot_linear,binclass,disjoint_pair32,32,1451008,0.01633473881520331,0,0.0,0,0.0,0.022765299072489142,0.11797014717012644,0.2138511072844267
subsample_repeat,heloc_credit_risk,onehot_linear,binclass,independent_pair32,32,1451008,0.01633473881520331,0,0.0,0,0.0,0.022765299072489142,0.11797014717012644,0.2138511072844267
subsample_repeat,heloc_credit_risk,onehot_linear,binclass,mutually_disjoint_pack64,32,1451008,0.01633473881520331,0,0.0,0,0.0,0.022765299072489142,0.11797014717012644,0.2138511072844267
subsample_repeat,heloc_credit_risk,onehot_linear,binclass,two_disjoint_pairs64,32,1451008,0.01633473881520331,0,0.0,0,0.0,0.022765299072489142,0.11797014717012644,0.2138511072844267
subsample_repeat,heloc_credit_risk,ordinal_forest,binclass,exact_quotient,32,1417,0.05700862698722631,0,0.0,0,0.0,0.05943367916997522,0.12912517363205553,0.25362005177885294
subsample_repeat,heloc_credit_risk,ordinal_forest,binclass,disjoint_pair32,32,1451008,0.05700862698722631,0,0.0,0,0.0,0.058147705043666065,0.12827803613618016,0.25290526170283556
subsample_repeat,heloc_credit_risk,ordinal_forest,binclass,independent_pair32,32,1451008,0.05700862698722631,0,0.0,0,0.0,0.058147705043666065,0.12827803613618016,0.25290526170283556
subsample_repeat,heloc_credit_risk,ordinal_forest,binclass,mutually_disjoint_pack64,32,1451008,0.05700862698722631,0,0.0,0,0.0,0.058147705043666065,0.12827803613618016,0.25290526170283556
subsample_repeat,heloc_credit_risk,ordinal_forest,binclass,two_disjoint_pairs64,32,1451008,0.05700862698722631,0,0.0,0,0.0,0.058147705043666065,0.12827803613618016,0.25290526170283556
subsample_repeat,heloc_credit_risk,native_histgb,binclass,exact_quotient,32,1417,0.0384381003677845,0,0.0,0,0.0,0.051585344940423966,0.10148250490427017,0.18174631297588348
subsample_repeat,heloc_credit_risk,native_histgb,binclass,disjoint_pair32,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
subsample_repeat,heloc_credit_risk,native_histgb,binclass,independent_pair32,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
subsample_repeat,heloc_credit_risk,native_histgb,binclass,mutually_disjoint_pack64,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
subsample_repeat,heloc_credit_risk,native_histgb,binclass,two_disjoint_pairs64,32,1451008,0.0384381003677845,0,0.0,0,0.0,0.05071655288338661,0.10093653947114944,0.18071703612804413
subsample_repeat,heloc_credit_risk,catboost_native,binclass,exact_quotient,32,1417,0.0532113432418555,0,0.0,0,0.0,0.06937283533345907,0.10887524551711976,0.21461481545120478
subsample_repeat,heloc_credit_risk,catboost_native,binclass,disjoint_pair32,32,1451008,0.0532113432418555,0,0.0,0,0.0,0.06696475518401712,0.10861223074607551,0.21381452959030867
subsample_repeat,heloc_credit_risk,catboost_native,binclass,independent_pair32,32,1451008,0.051798532251268625,0,0.0,0,0.0,0.06695420003961772,0.10774454823695123,0.21481487387791276
subsample_repeat,heloc_credit_risk,catboost_native,binclass,mutually_disjoint_pack64,32,1451008,0.0532113432418555,0,0.0,0,0.0,0.06696475518401712,0.10861223074607551,0.21381452959030867
subsample_repeat,heloc_credit_risk,catboost_native,binclass,two_disjoint_pairs64,32,1451008,0.0532113432418555,0,0.0,0,0.0,0.06696475518401712,0.10861223074607551,0.21381452959030867
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,exact_quotient,32,1417,0.04392225682386197,0,0.0,0,0.0,0.06113791702222079,0.11029684694018214,0.20893312022089958
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,disjoint_pair32,32,1451008,0.04392225682386197,0,0.0,0,0.0,0.06028424936812371,0.10956008813809603,0.20702913776040077
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,independent_pair32,32,1451008,0.041751080949325114,0,0.0,0,0.0,0.05984968086704612,0.10956008813809603,0.20903726387768984
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,1451008,0.04392225682386197,0,0.0,0,0.0,0.06028424936812371,0.10956008813809603,0.20702913776040077
subsample_repeat,heloc_credit_risk,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,1451008,0.04392225682386197,0,0.0,0,0.0,0.06028424936812371,0.10956008813809603,0.20702913776040077
subsample_repeat,polish_bankruptcy_3year,onehot_linear,binclass,exact_quotient,32,1571,2.1284856425849654e-19,1,0.0006365372374283895,0,0.0,0.0021619759290479124,0.038018521619960666,0.5924031473696232
subsample_repeat,polish_bankruptcy_3year,onehot_linear,binclass,disjoint_pair32,32,1608704,2.1284856425849654e-19,1024,0.0006365372374283895,0,0.0,0.001178036560304463,0.03728741453960538,0.5469488501548767
subsample_repeat,polish_bankruptcy_3year,onehot_linear,binclass,independent_pair32,32,1608704,2.1284856425849654e-19,1024,0.0006365372374283895,0,0.0,0.001178036560304463,0.03728741453960538,0.5469488501548767
subsample_repeat,polish_bankruptcy_3year,onehot_linear,binclass,mutually_disjoint_pack64,32,1608704,2.1284856425849654e-19,1024,0.0006365372374283895,0,0.0,0.001178036560304463,0.03728741453960538,0.5469488501548767
subsample_repeat,polish_bankruptcy_3year,onehot_linear,binclass,two_disjoint_pairs64,32,1608704,2.1284856425849654e-19,1024,0.0006365372374283895,0,0.0,0.001178036560304463,0.03728741453960538,0.5469488501548767
subsample_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,exact_quotient,32,1571,0.0020572916764649563,0,0.0,0,0.0,0.003937772909048363,0.051957130432128906,0.6827754601836205
subsample_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,disjoint_pair32,32,1608704,0.0020572916764649563,0,0.0,0,0.0,0.003438740168348886,0.05046978371683508,0.6677601523697376
subsample_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,independent_pair32,32,1608704,0.0020572916764649563,0,0.0,0,0.0,0.003438740168348886,0.05046978371683508,0.6677601523697376
subsample_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,mutually_disjoint_pack64,32,1608704,0.0020572916764649563,0,0.0,0,0.0,0.003438740168348886,0.05046978371683508,0.6677601523697376
subsample_repeat,polish_bankruptcy_3year,ordinal_forest,binclass,two_disjoint_pairs64,32,1608704,0.0020572916764649563,0,0.0,0,0.0,0.003438740168348886,0.05046978371683508,0.6677601523697376
subsample_repeat,polish_bankruptcy_3year,native_histgb,binclass,exact_quotient,32,1571,0.00027883719303645194,0,0.0,0,0.0,0.0010552165253466229,0.017617724416777496,0.8343972116708755
subsample_repeat,polish_bankruptcy_3year,native_histgb,binclass,disjoint_pair32,32,1608704,0.00027883719303645194,0,0.0,0,0.0,0.0005222854888415895,0.015628459863364697,0.8300458192825317
subsample_repeat,polish_bankruptcy_3year,native_histgb,binclass,independent_pair32,32,1608704,0.00027883719303645194,0,0.0,0,0.0,0.0005222854888415895,0.015628459863364697,0.8300458192825317
subsample_repeat,polish_bankruptcy_3year,native_histgb,binclass,mutually_disjoint_pack64,32,1608704,0.00027883719303645194,0,0.0,0,0.0,0.0005222854888415895,0.015628459863364697,0.8300458192825317
subsample_repeat,polish_bankruptcy_3year,native_histgb,binclass,two_disjoint_pairs64,32,1608704,0.00027883719303645194,0,0.0,0,0.0,0.0005222854888415895,0.015628459863364697,0.8300458192825317
subsample_repeat,polish_bankruptcy_3year,catboost_native,binclass,exact_quotient,32,1571,0.00357937763328664,0,0.0,0,0.0,0.006701013307610993,0.03669925470021554,0.7787331938743591
subsample_repeat,polish_bankruptcy_3year,catboost_native,binclass,disjoint_pair32,32,1608704,0.00357937763328664,0,0.0,0,0.0,0.005558679404202849,0.03476115153171122,0.7775530442595482
subsample_repeat,polish_bankruptcy_3year,catboost_native,binclass,independent_pair32,32,1608704,0.00357937763328664,0,0.0,0,0.0,0.005558679404202849,0.03476115153171122,0.7775530442595482
subsample_repeat,polish_bankruptcy_3year,catboost_native,binclass,mutually_disjoint_pack64,32,1608704,0.00357937763328664,0,0.0,0,0.0,0.005558679404202849,0.03476115153171122,0.7775530442595482
subsample_repeat,polish_bankruptcy_3year,catboost_native,binclass,two_disjoint_pairs64,32,1608704,0.00357937763328664,0,0.0,0,0.0,0.005558679404202849,0.03476115153171122,0.7775530442595482
subsample_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,exact_quotient,32,1571,0.0021669455130677306,0,0.0,0,0.0,0.006313198852176356,0.14009146909229458,0.7560980431735516
subsample_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,disjoint_pair32,32,1608704,0.0021669455130677306,0,0.0,0,0.0,0.003454622835306509,0.13914257544092834,0.7558252047747374
subsample_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,independent_pair32,32,1608704,0.0017786957259886549,0,0.0,0,0.0,0.0034971080258401344,0.13794208876788616,0.7555227167904377
subsample_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,1608704,0.0021669455130677306,0,0.0,0,0.0,0.003454622835306509,0.13914257544092834,0.7558252047747374
subsample_repeat,polish_bankruptcy_3year,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,1608704,0.0021669455130677306,0,0.0,0,0.0,0.003454622835306509,0.13914257544092834,0.7558252047747374
openml_external,openml-breast-w-15,onehot_linear,binclass,exact_quotient,32,140,0.06123103201389313,0,0.0,0,0.0,0.07665410633385182,0.18905477747321128,0.6404516339302063
openml_external,openml-breast-w-15,onehot_linear,binclass,disjoint_pair32,32,143360,0.06123103201389313,0,0.0,0,0.0,0.06123103201389313,0.172188401222229,0.640451633930226
openml_external,openml-breast-w-15,onehot_linear,binclass,independent_pair32,32,143360,0.06123103201389313,0,0.0,0,0.0,0.06123103201389313,0.172188401222229,0.640451633930226
openml_external,openml-breast-w-15,onehot_linear,binclass,mutually_disjoint_pack64,32,143360,0.06123103201389313,0,0.0,0,0.0,0.06123103201389313,0.172188401222229,0.640451633930226
openml_external,openml-breast-w-15,onehot_linear,binclass,two_disjoint_pairs64,32,143360,0.06123103201389313,0,0.0,0,0.0,0.06123103201389313,0.172188401222229,0.640451633930226
openml_external,openml-breast-w-15,ordinal_forest,binclass,exact_quotient,32,140,0.2508006263524294,0,0.0,0,0.0,0.25736836636066435,0.31349310515448453,0.5744385099038481
openml_external,openml-breast-w-15,ordinal_forest,binclass,disjoint_pair32,32,143360,0.2508006263524294,0,0.0,0,0.0,0.2508006263524294,0.2980505544692278,0.5744385099038617
openml_external,openml-breast-w-15,ordinal_forest,binclass,independent_pair32,32,143360,0.2508006263524294,0,0.0,0,0.0,0.2508006263524294,0.2980505544692278,0.5744385099038617
openml_external,openml-breast-w-15,ordinal_forest,binclass,mutually_disjoint_pack64,32,143360,0.2508006263524294,0,0.0,0,0.0,0.2508006263524294,0.2980505544692278,0.5744385099038617
openml_external,openml-breast-w-15,ordinal_forest,binclass,two_disjoint_pairs64,32,143360,0.2508006263524294,0,0.0,0,0.0,0.2508006263524294,0.2980505544692278,0.5744385099038617
openml_external,openml-breast-w-15,native_histgb,binclass,exact_quotient,32,140,0.034346066415309906,0,0.0,0,0.0,0.03455353534966707,0.04017747502774,0.7633709758520126
openml_external,openml-breast-w-15,native_histgb,binclass,disjoint_pair32,32,143360,0.034346066415309906,0,0.0,0,0.0,0.034346066415309906,0.03583864867687225,0.7633709758520959
openml_external,openml-breast-w-15,native_histgb,binclass,independent_pair32,32,143360,0.034346066415309906,0,0.0,0,0.0,0.034346066415309906,0.03583864867687225,0.7633709758520959
openml_external,openml-breast-w-15,native_histgb,binclass,mutually_disjoint_pack64,32,143360,0.034346066415309906,0,0.0,0,0.0,0.034346066415309906,0.03583864867687225,0.7633709758520959
openml_external,openml-breast-w-15,native_histgb,binclass,two_disjoint_pairs64,32,143360,0.034346066415309906,0,0.0,0,0.0,0.034346066415309906,0.03583864867687225,0.7633709758520959
openml_external,openml-breast-w-15,onehot_adam_mlp,binclass,exact_quotient,32,140,0.3113956598099321,0,0.0,0,0.0,0.3302992338014301,0.46332616078667344,0.603787831729278
openml_external,openml-breast-w-15,onehot_adam_mlp,binclass,disjoint_pair32,32,143360,0.3113956598099321,0,0.0,0,0.0,0.3113956598099321,0.44739259500056505,0.6037878317292871
openml_external,openml-breast-w-15,onehot_adam_mlp,binclass,independent_pair32,32,143360,0.29164336202666163,0,0.0,0,0.0,0.30338932829909027,0.4462316334247589,0.594476061873138
openml_external,openml-breast-w-15,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,143360,0.3113956598099321,0,0.0,0,0.0,0.3113956598099321,0.44739259500056505,0.6037878317292871
openml_external,openml-breast-w-15,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,143360,0.3113956598099321,0,0.0,0,0.0,0.3113956598099321,0.44739259500056505,0.6037878317292871
openml_external,openml-sonar-40,onehot_linear,binclass,exact_quotient,32,42,0.00020762364147230983,0,0.0,0,0.0,0.0012105973081779668,0.010237360308528879,0.13847868144512177
openml_external,openml-sonar-40,onehot_linear,binclass,disjoint_pair32,32,43008,0.00020762364147230983,0,0.0,0,0.0,0.00020762364147230983,0.00020762364147230983,0.13806182146072388
openml_external,openml-sonar-40,onehot_linear,binclass,independent_pair32,32,43008,0.00020762364147230983,0,0.0,0,0.0,0.00020762364147230983,0.00020762364147230983,0.13806182146072388
openml_external,openml-sonar-40,onehot_linear,binclass,mutually_disjoint_pack64,32,43008,0.00020762364147230983,0,0.0,0,0.0,0.00020762364147230983,0.00020762364147230983,0.13806182146072388
openml_external,openml-sonar-40,onehot_linear,binclass,two_disjoint_pairs64,32,43008,0.00020762364147230983,0,0.0,0,0.0,0.00020762364147230983,0.00020762364147230983,0.13806182146072388
openml_external,openml-sonar-40,ordinal_forest,binclass,exact_quotient,32,42,0.27476650942116976,0,0.0,0,0.0,0.2747877542078495,0.27497895728796723,0.32505606301128864
openml_external,openml-sonar-40,ordinal_forest,binclass,disjoint_pair32,32,43008,0.27476650942116976,0,0.0,0,0.0,0.27476650942116976,0.27476650942116976,0.3241339847445488
openml_external,openml-sonar-40,ordinal_forest,binclass,independent_pair32,32,43008,0.27476650942116976,0,0.0,0,0.0,0.27476650942116976,0.27476650942116976,0.3241339847445488
openml_external,openml-sonar-40,ordinal_forest,binclass,mutually_disjoint_pack64,32,43008,0.27476650942116976,0,0.0,0,0.0,0.27476650942116976,0.27476650942116976,0.3241339847445488
openml_external,openml-sonar-40,ordinal_forest,binclass,two_disjoint_pairs64,32,43008,0.27476650942116976,0,0.0,0,0.0,0.27476650942116976,0.27476650942116976,0.3241339847445488
openml_external,openml-sonar-40,native_histgb,binclass,exact_quotient,32,42,0.01835666596889496,0,0.0,0,0.0,0.018471252935007215,0.01950253563001752,0.04643604289740326
openml_external,openml-sonar-40,native_histgb,binclass,disjoint_pair32,32,43008,0.01835666596889496,0,0.0,0,0.0,0.01835666596889496,0.01835666596889496,0.043089959770441055
openml_external,openml-sonar-40,native_histgb,binclass,independent_pair32,32,43008,0.01835666596889496,0,0.0,0,0.0,0.01835666596889496,0.01835666596889496,0.043089959770441055
openml_external,openml-sonar-40,native_histgb,binclass,mutually_disjoint_pack64,32,43008,0.01835666596889496,0,0.0,0,0.0,0.01835666596889496,0.01835666596889496,0.043089959770441055
openml_external,openml-sonar-40,native_histgb,binclass,two_disjoint_pairs64,32,43008,0.01835666596889496,0,0.0,0,0.0,0.01835666596889496,0.01835666596889496,0.043089959770441055
openml_external,openml-sonar-40,onehot_adam_mlp,binclass,exact_quotient,32,42,0.2838368142256513,0,0.0,0,0.0,0.2866863061155891,0.31233173312502915,0.37014392679557206
openml_external,openml-sonar-40,onehot_adam_mlp,binclass,disjoint_pair32,32,43008,0.2838368142256513,0,0.0,0,0.0,0.2838368142256513,0.2838368142256513,0.36910180980339646
openml_external,openml-sonar-40,onehot_adam_mlp,binclass,independent_pair32,32,43008,0.2527937402483076,0,0.0,0,0.0,0.2688086270354688,0.28266186744440347,0.36127167847007513
openml_external,openml-sonar-40,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,43008,0.2838368142256513,0,0.0,0,0.0,0.2838368142256513,0.2838368142256513,0.36910180980339646
openml_external,openml-sonar-40,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,43008,0.2838368142256513,0,0.0,0,0.0,0.2838368142256513,0.2838368142256513,0.36910180980339646
openml_external,openml-pc4-1049,onehot_linear,binclass,exact_quotient,32,292,0.0015379787655547261,0,0.0,0,0.0,0.005248405431746505,0.04002514988183975,0.20037584230303765
openml_external,openml-pc4-1049,onehot_linear,binclass,disjoint_pair32,32,299008,0.0015379787655547261,0,0.0,0,0.0,0.0015379787655547261,0.032852571457624435,0.19935964047908783
openml_external,openml-pc4-1049,onehot_linear,binclass,independent_pair32,32,299008,0.0015379787655547261,0,0.0,0,0.0,0.0015379787655547261,0.032852571457624435,0.19935964047908783
openml_external,openml-pc4-1049,onehot_linear,binclass,mutually_disjoint_pack64,32,299008,0.0015379787655547261,0,0.0,0,0.0,0.0015379787655547261,0.032852571457624435,0.19935964047908783
openml_external,openml-pc4-1049,onehot_linear,binclass,two_disjoint_pairs64,32,299008,0.0015379787655547261,0,0.0,0,0.0,0.0015379787655547261,0.032852571457624435,0.19935964047908783
openml_external,openml-pc4-1049,ordinal_forest,binclass,exact_quotient,32,292,0.06468609068542719,0,0.0,0,0.0,0.06876137582818047,0.14513928561471404,0.3716502417810261
openml_external,openml-pc4-1049,ordinal_forest,binclass,disjoint_pair32,32,299008,0.06468609068542719,0,0.0,0,0.0,0.06468609068542719,0.14132128469645977,0.36538855358958244
openml_external,openml-pc4-1049,ordinal_forest,binclass,independent_pair32,32,299008,0.06468609068542719,0,0.0,0,0.0,0.06468609068542719,0.14132128469645977,0.36538855358958244
openml_external,openml-pc4-1049,ordinal_forest,binclass,mutually_disjoint_pack64,32,299008,0.06468609068542719,0,0.0,0,0.0,0.06468609068542719,0.14132128469645977,0.36538855358958244
openml_external,openml-pc4-1049,ordinal_forest,binclass,two_disjoint_pairs64,32,299008,0.06468609068542719,0,0.0,0,0.0,0.06468609068542719,0.14132128469645977,0.36538855358958244
openml_external,openml-pc4-1049,native_histgb,binclass,exact_quotient,32,292,0.0013178337831050158,0,0.0,0,0.0,0.005473274554591625,0.045599519945681094,0.15569850895553827
openml_external,openml-pc4-1049,native_histgb,binclass,disjoint_pair32,32,299008,0.0013178337831050158,0,0.0,0,0.0,0.0013178337831050158,0.04519314877688885,0.15098729729652405
openml_external,openml-pc4-1049,native_histgb,binclass,independent_pair32,32,299008,0.0013178337831050158,0,0.0,0,0.0,0.0013178337831050158,0.04519314877688885,0.15098729729652405
openml_external,openml-pc4-1049,native_histgb,binclass,mutually_disjoint_pack64,32,299008,0.0013178337831050158,0,0.0,0,0.0,0.0013178337831050158,0.04519314877688885,0.15098729729652405
openml_external,openml-pc4-1049,native_histgb,binclass,two_disjoint_pairs64,32,299008,0.0013178337831050158,0,0.0,0,0.0,0.0013178337831050158,0.04519314877688885,0.15098729729652405
openml_external,openml-pc4-1049,onehot_adam_mlp,binclass,exact_quotient,32,292,0.03264519196818583,0,0.0,0,0.0,0.03733617311174749,0.061481374882278034,0.2922759591485374
openml_external,openml-pc4-1049,onehot_adam_mlp,binclass,disjoint_pair32,32,299008,0.03264519196818583,0,0.0,0,0.0,0.03264519196818583,0.04901750560384244,0.277481603436172
openml_external,openml-pc4-1049,onehot_adam_mlp,binclass,independent_pair32,32,299008,0.028306866937782615,0,0.0,0,0.0,0.031609762605512515,0.051664089469704785,0.2785828937776387
openml_external,openml-pc4-1049,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,299008,0.03264519196818583,0,0.0,0,0.0,0.03264519196818583,0.04901750560384244,0.277481603436172
openml_external,openml-pc4-1049,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,299008,0.03264519196818583,0,0.0,0,0.0,0.03264519196818583,0.04901750560384244,0.277481603436172
openml_external,openml-kc1-1067,onehot_linear,binclass,exact_quotient,32,422,0.02677627676166594,0,0.0,0,0.0,0.03233875176939182,0.05973955934867263,0.156722813192755
openml_external,openml-kc1-1067,onehot_linear,binclass,disjoint_pair32,32,432128,0.02677627676166594,0,0.0,0,0.0,0.02677627676166594,0.05759373866021633,0.15662946924567223
openml_external,openml-kc1-1067,onehot_linear,binclass,independent_pair32,32,432128,0.02677627676166594,0,0.0,0,0.0,0.02677627676166594,0.05759373866021633,0.15662946924567223
openml_external,openml-kc1-1067,onehot_linear,binclass,mutually_disjoint_pack64,32,432128,0.02677627676166594,0,0.0,0,0.0,0.02677627676166594,0.05759373866021633,0.15662946924567223
openml_external,openml-kc1-1067,onehot_linear,binclass,two_disjoint_pairs64,32,432128,0.02677627676166594,0,0.0,0,0.0,0.02677627676166594,0.05759373866021633,0.15662946924567223
openml_external,openml-kc1-1067,ordinal_forest,binclass,exact_quotient,32,422,0.0071794292744016275,0,0.0,0,0.0,0.009524837416582159,0.06202053851331584,0.2657085963059217
openml_external,openml-kc1-1067,ordinal_forest,binclass,disjoint_pair32,32,432128,0.0071794292744016275,0,0.0,0,0.0,0.0071794292744016275,0.06071063852868974,0.26567643135786057
openml_external,openml-kc1-1067,ordinal_forest,binclass,independent_pair32,32,432128,0.0071794292744016275,0,0.0,0,0.0,0.0071794292744016275,0.06071063852868974,0.26567643135786057
openml_external,openml-kc1-1067,ordinal_forest,binclass,mutually_disjoint_pack64,32,432128,0.0071794292744016275,0,0.0,0,0.0,0.0071794292744016275,0.06071063852868974,0.26567643135786057
openml_external,openml-kc1-1067,ordinal_forest,binclass,two_disjoint_pairs64,32,432128,0.0071794292744016275,0,0.0,0,0.0,0.0071794292744016275,0.06071063852868974,0.26567643135786057
openml_external,openml-kc1-1067,native_histgb,binclass,exact_quotient,32,422,0.014007249381393194,0,0.0,0,0.0,0.01442801586468704,0.018089385270141065,0.08796421214938165
openml_external,openml-kc1-1067,native_histgb,binclass,disjoint_pair32,32,432128,0.014007249381393194,0,0.0,0,0.0,0.014007249381393194,0.017563548404723406,0.0877838023006916
openml_external,openml-kc1-1067,native_histgb,binclass,independent_pair32,32,432128,0.014007249381393194,0,0.0,0,0.0,0.014007249381393194,0.017563548404723406,0.0877838023006916
openml_external,openml-kc1-1067,native_histgb,binclass,mutually_disjoint_pack64,32,432128,0.014007249381393194,0,0.0,0,0.0,0.014007249381393194,0.017563548404723406,0.0877838023006916
openml_external,openml-kc1-1067,native_histgb,binclass,two_disjoint_pairs64,32,432128,0.014007249381393194,0,0.0,0,0.0,0.014007249381393194,0.017563548404723406,0.0877838023006916
openml_external,openml-kc1-1067,onehot_adam_mlp,binclass,exact_quotient,32,422,0.04371691067353822,0,0.0,0,0.0,0.046176643087790584,0.08152447990258224,0.21480365649331362
openml_external,openml-kc1-1067,onehot_adam_mlp,binclass,disjoint_pair32,32,432128,0.04371691067353822,0,0.0,0,0.0,0.04371691067353822,0.08107535808812827,0.2147895568050444
openml_external,openml-kc1-1067,onehot_adam_mlp,binclass,independent_pair32,32,432128,0.03475957113550976,0,0.0,0,0.0,0.04243477145791985,0.0780089593026787,0.21361973695456982
openml_external,openml-kc1-1067,onehot_adam_mlp,binclass,mutually_disjoint_pack64,32,432128,0.04371691067353822,0,0.0,0,0.0,0.04371691067353822,0.08107535808812827,0.2147895568050444
openml_external,openml-kc1-1067,onehot_adam_mlp,binclass,two_disjoint_pairs64,32,432128,0.04371691067353822,0,0.0,0,0.0,0.04371691067353822,0.08107535808812827,0.2147895568050444
openml_external,openml-blood-transfusion-1464,onehot_linear,binclass,exact_quotient,32,150,0.0862744078040123,0,0.0,0,0.0,0.08965261647850276,0.11107088439166546,0.20627870559692382
openml_external,openml-blood-transfusion-1464,onehot_linear,binclass,disjoint_pair32,32,153600,0.0862744078040123,0,0.0,0,0.0,0.0862744078040123,0.10894694924354553,0.20169824361801147
openml_external,openml-blood-transfusion-1464,onehot_linear,binclass,independent_pair32,32,153600,0.0862744078040123,0,0.0,0,0.0,0.0862744078040123,0.10894694924354553,0.20169824361801147
openml_external,openml-blood-transfusion-1464,onehot_linear,binclass,mutually_disjoint_pack64,32,153600,0.0862744078040123,0,0.0,0,0.0,0.0862744078040123,0.10894694924354553,0.20169824361801147
openml_external,openml-blood-transfusion-1464,onehot_linear,binclass,two_disjoint_pairs64,32,153600,0.0862744078040123,0,0.0,0,0.0,0.0862744078040123,0.10894694924354553,0.20169824361801147
openml_external,openml-blood-transfusion-1464,ordinal_forest,binclass,exact_quotient,32,150,0.051681237295269966,0,0.0,0,0.0,0.05264769390085712,0.0695532914623618,0.11405651443637907
openml_external,openml-blood-transfusion-1464,ordinal_forest,binclass,disjoint_pair32,32,153600,0.051681237295269966,0,0.0,0,0.0,0.051681237295269966,0.05816752323880792,0.1124964733608067
openml_external,openml-blood-transfusion-1464,ordinal_forest,binclass,independent_pair32,32,153600,0.051681237295269966,0,0.0,0,0.0,0.051681237295269966,0.05816752323880792,0.1124964733608067
openml_external,openml-blood-transfusion-1464,ordinal_forest,binclass,mutually_disjoint_pack64,32,153600,0.051681237295269966,0,0.0,0,0.0,0.051681237295269966,0.05816752323880792,0.1124964733608067
openml_external,openml-blood-transfusion-1464,ordinal_forest,binclass,two_disjoint_pairs64,32,153600,0.051681237295269966,0,0.0,0,0.0,0.051681237295269966,0.05816752323880792,0.1124964733608067
openml_external,openml-blood-transfusion-1464,native_histgb,binclass,exact_quotient,32,150,0.010923049412667751,0,0.0,0,0.0,0.01192532852757722,0.028981687724590303,0.13396132215857506
openml_external,openml-blood-transfusion-1464,native_histgb,binclass,disjoint_pair32,32,153600,0.010923049412667751,0,0.0,0,0.0,0.010923049412667751,0.017649754881858826,0.13319148123264313
openml_external,openml-blood-transfusion-1464,native_histgb,binclass,independent_pair32,32,153600,0.010923049412667751,0,0.0,0,0.0,0.010923049412667751,0.017649754881858826,0.13319148123264313
openml_external,openml-blood-transfusion-1464,native_histgb,binclass,mutually_disjoint_pack64,32,153600,0.010923049412667751,0,0.0,0,0.0,0.010923049412667751,0.017649754881858826,0.13319148123264313
openml_external,openml-blood-transfusion-1464,native_histgb,binclass,two_disjoint_pairs64,32,153600,0.010923049412667751,0,0.0,0,0.0,0.010923049412667751,0.017649754881858826,0.13319148123264313
openml_external,openml-blood-transfusion-1464,onehot_adam_mlp,binclass,exact_quotient,32,150,0.29535359726287425,0,0.0,0,0.0,0.29677055347361603,0.3144573669973761,0.3366081357118674
openml_external,openml-blood-transfusion-1464,onehot_adam_mlp,binclass,disjoint_pair32,32,153600,0.29535359726287425,0,0.0,0,0.0,0.29535359726287425,0.3048633704893291,0.3359240507707
openml_external,openml-blood-transfusion-1464,onehot_adam_mlp,binclass,independent_pair32,32,153600,0.2743388735689223,0,0.0,0,0.0,0.2866232867818326,0.3066284670494497,0.3359240507707
