absolute_task_difference,dataset,denominator_sensitive,disagreement_reduction,family,fit_seconds,inference_passes,input_dimension,input_dimension_ratio,invariant_dimension_fraction,invariant_feature_fraction,maximum_method_disagreement,method,method_disagreement,method_loss,model,normalized_excess_risk,panel,predict_seconds,problem_type,raw_disagreement,raw_fallback,raw_input_dimension,raw_loss,relative_task_difference,safety_denominator,seed,selected_blocks,selected_candidate,selected_features,selection_key,split,tau,trivial_loss
0.0005005732021823722,debutanizer,False,1.0,BlockGuard-Grouped,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.057938017759796054,tabicl_v2,0.004884670194270337,guarded_development,0.0,regression,0.18015705498448636,False,56,0.05743744455761368,0.008715102247981507,0.10247840330541436,0,7,all_gram,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,validation,0.01,0.15991584786302804
0.0014877996337657323,debutanizer,False,1.0,BlockGuard-Grouped,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.0674713373263026,tabicl_v2,0.016356939158380032,guarded_development,0.0,regression,0.20067038259270717,False,56,0.06598353769253687,0.022548042826961236,0.09095831557235443,0,7,all_gram,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,test,0.01,0.1569418532648913
-0.001465262995625577,debutanizer,False,0.31894275872673505,BlockGuard-Greedy,0.39308713702484965,1,96,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.14621584234010057,BlockGuard-Greedy-t01,0.12269726686365019,0.055972181561988105,tabicl_v2,-0.014298261373751918,guarded_development,0.07790405699051917,regression,0.18015705498448636,False,56,0.05743744455761368,-0.02551058820445638,0.10247840330541436,0,5,stage_5,"[""u1"",""u4"",""u5"",""u6"",""u7""]",n5__316e8c0f65a7e25e,validation,0.01,0.15991584786302804
0.00013801639051691517,debutanizer,False,0.3467133411710769,BlockGuard-Greedy,0.39308713702484965,1,96,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.14394793413843163,BlockGuard-Greedy-t01,0.13109528376991136,0.06612155408305379,tabicl_v2,0.0015173586895101147,guarded_development,0.07790405699051917,regression,0.20067038259270717,False,56,0.06598353769253687,0.0020916791573078334,0.09095831557235443,0,5,stage_5,"[""u1"",""u4"",""u5"",""u6"",""u7""]",n5__316e8c0f65a7e25e,test,0.01,0.1569418532648913
0.0005005732021823722,debutanizer,False,1.0,BlockGuard-Grouped,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.057938017759796054,tabicl_v2,0.004884670194270337,guarded_development,0.0,regression,0.18015705498448636,False,56,0.05743744455761368,0.008715102247981507,0.10247840330541436,1,7,all_gram,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,validation,0.01,0.15991584786302804
0.0014877996337657323,debutanizer,False,1.0,BlockGuard-Grouped,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.0674713373263026,tabicl_v2,0.016356939158380032,guarded_development,0.0,regression,0.20067038259270717,False,56,0.06598353769253687,0.022548042826961236,0.09095831557235443,1,7,all_gram,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,test,0.01,0.1569418532648913
-0.001465262995625577,debutanizer,False,0.31894275872673505,BlockGuard-Greedy,0.5970391861628741,1,96,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.14621584234010057,BlockGuard-Greedy-t01,0.12269726686365019,0.055972181561988105,tabicl_v2,-0.014298261373751918,guarded_development,0.06276501202955842,regression,0.18015705498448636,False,56,0.05743744455761368,-0.02551058820445638,0.10247840330541436,1,5,stage_5,"[""u1"",""u4"",""u5"",""u6"",""u7""]",n5__316e8c0f65a7e25e,validation,0.01,0.15991584786302804
0.00013801639051691517,debutanizer,False,0.3467133411710769,BlockGuard-Greedy,0.5970391861628741,1,96,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.14394793413843163,BlockGuard-Greedy-t01,0.13109528376991136,0.06612155408305379,tabicl_v2,0.0015173586895101147,guarded_development,0.06276501202955842,regression,0.20067038259270717,False,56,0.06598353769253687,0.0020916791573078334,0.09095831557235443,1,5,stage_5,"[""u1"",""u4"",""u5"",""u6"",""u7""]",n5__316e8c0f65a7e25e,test,0.01,0.1569418532648913
-0.005513733568779919,debutanizer,False,1.0,BlockGuard-Grouped,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.05302385871226327,tabpfn_2_6,-0.054387733711998516,guarded_development,0.0,regression,0.20273679775520292,False,56,0.05853759228104319,-0.09419132823755524,0.10137825558198485,0,7,all_gram,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,validation,0.01,0.15991584786302804
3.7475474142206755e-05,debutanizer,False,1.0,BlockGuard-Grouped,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.05869066919426297,tabpfn_2_6,0.0003812797357882031,guarded_development,0.0,regression,0.21020397077624492,False,56,0.05865319372012076,0.0006389332236711764,0.09828865954477053,0,7,all_gram,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,test,0.01,0.1569418532648913
-0.005513733568779919,debutanizer,False,1.0,BlockGuard-Greedy,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.05302385871226327,tabpfn_2_6,-0.054387733711998516,guarded_development,0.0,regression,0.20273679775520292,False,56,0.05853759228104319,-0.09419132823755524,0.10137825558198485,0,7,stage_7,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,validation,0.01,0.15991584786302804
3.7475474142206755e-05,debutanizer,False,1.0,BlockGuard-Greedy,0.0,1,112,2.0,1.0,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.05869066919426297,tabpfn_2_6,0.0003812797357882031,guarded_development,0.0,regression,0.21020397077624492,False,56,0.05865319372012076,0.0006389332236711764,0.09828865954477053,0,7,stage_7,"[""u1"",""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n7__9b087ba10a2b3bd2,test,0.01,0.1569418532648913
0.000283916638496709,debutanizer,False,0.2832627391173047,BlockGuard-Grouped,0.9064742310438305,1,104,1.8571428571428572,0.8571428571428571,0.8571428571428571,0.19474665458854049,BlockGuard-Grouped-t01,0.16044430660852865,0.051325084680539874,tabpfn_2_6,0.0026077379879650034,guarded_development,0.17625478701665998,regression,0.2238537262747217,False,56,0.051041168042043165,0.005562502767625611,0.10887467982098487,1,6,all_except_dangerous_gram,"[""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n6__f2cde5951cebbf86,validation,0.01,0.15991584786302804
0.004631845810623515,debutanizer,False,0.379272229760096,BlockGuard-Grouped,0.9064742310438305,1,104,1.8571428571428572,0.8571428571428571,0.8571428571428571,0.1796218619514307,BlockGuard-Grouped-t01,0.13909828615651237,0.05643080282026844,tabpfn_2_6,0.04405286496368886,guarded_development,0.17625478701665998,regression,0.22408903359157353,False,56,0.05179895700964492,0.0894196732525149,0.10514289625524637,1,6,all_except_dangerous_gram,"[""u2"",""u3"",""u4"",""u5"",""u6"",""u7""]",n6__f2cde5951cebbf86,test,0.01,0.1569418532648913
0.00010355147413025623,debutanizer,False,-0.12375022197418084,BlockGuard-Greedy,0.6506971300113946,1,64,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.26547440110217657,BlockGuard-Greedy-t01,0.251555674590966,0.05114471951617342,tabpfn_2_6,0.0009511070370128186,guarded_development,0.09229786903597414,regression,0.2238537262747217,False,56,0.051041168042043165,0.002028783393925463,0.10887467982098487,1,1,stage_1,"[""u6""]",n1__c8e396c7fe3fdfda,validation,0.01,0.15991584786302804
-0.0013747605024488768,debutanizer,False,-0.10853310458917886,BlockGuard-Greedy,0.6506971300113946,1,64,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.2817474030089678,BlockGuard-Greedy-t01,0.2484101121116558,0.05042419650719605,tabpfn_2_6,-0.01307516295833709,guarded_development,0.09229786903597414,regression,0.22408903359157353,False,56,0.05179895700964492,-0.026540312427389176,0.10514289625524637,1,1,stage_1,"[""u6""]",n1__c8e396c7fe3fdfda,test,0.01,0.1569418532648913
-0.032332677466633986,wall-robot-navigation,False,0.45295536089875743,BlockGuard-Grouped,0.29861968103796244,1,336,1.75,0.75,0.75,0.034276771451734286,BlockGuard-Grouped-t01,0.026088398932448,0.19938045230712248,controlled_mlp,-0.03385810702480854,guarded_development,0.00048827100545167923,classification,0.04768970769059995,False,192,0.23171312977375647,-0.1395375285733849,0.9549464015499496,0,18,all_except_dangerous_gram,"[""V1"",""V10"",""V11"",""V12"",""V15"",""V16"",""V18"",""V19"",""V20"",""V22"",""V23"",""V24"",""V3"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__da16eb1596429836,validation,0.01,1.186659531323706
0.03740329970486003,wall-robot-navigation,False,0.4094651799120448,BlockGuard-Grouped,0.29861968103796244,1,336,1.75,0.75,0.75,0.03299043779787519,BlockGuard-Grouped-t01,0.02808941554457578,0.2663811686648092,controlled_mlp,0.038987371416116856,guarded_development,0.00048827100545167923,classification,0.04756606145661672,False,192,0.22897786895994918,0.16334897287127034,0.9593696201175032,0,18,all_except_dangerous_gram,"[""V1"",""V10"",""V11"",""V12"",""V15"",""V16"",""V18"",""V19"",""V20"",""V22"",""V23"",""V24"",""V3"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__da16eb1596429836,test,0.01,1.1883474890774524
-0.011699729456390279,wall-robot-navigation,False,0.7222011512886821,BlockGuard-Greedy,0.12391941994428635,1,360,1.875,0.875,0.875,0.014725895377430388,BlockGuard-Greedy-t01,0.013248145891827951,0.2200134003173662,controlled_mlp,-0.012251713224324152,guarded_development,0.0005126879550516605,classification,0.04768970769059995,False,192,0.23171312977375647,-0.050492302563147094,0.9549464015499496,0,21,stage_7,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V8"",""V9""]",n21__de41fc8c8b80b011,validation,0.01,1.186659531323706
0.02915507011534499,wall-robot-navigation,False,0.7606835736575717,BlockGuard-Greedy,0.12391941994428635,1,360,1.875,0.875,0.875,0.01266095099351284,BlockGuard-Greedy-t01,0.011383339842981833,0.25813293907529417,controlled_mlp,0.030389820048475256,guarded_development,0.0005126879550516605,classification,0.04756606145661672,False,192,0.22897786895994918,0.12732702181119757,0.9593696201175032,0,21,stage_7,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V8"",""V9""]",n21__de41fc8c8b80b011,test,0.01,1.1883474890774524
-0.01703968683259205,wall-robot-navigation,False,-0.15637200120528827,BlockGuard-Grouped,0.3353121601976454,1,336,1.75,0.75,0.75,0.07484432584535182,BlockGuard-Grouped-t01,0.05208550062696741,0.21051088427390496,controlled_mlp,-0.017766163740909145,guarded_development,0.0005695540457963943,classification,0.04504216685692719,False,192,0.227550571106497,-0.07488307653869708,0.959108960217209,1,18,all_except_dangerous_gram,"[""V1"",""V10"",""V11"",""V13"",""V14"",""V15"",""V16"",""V19"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V5"",""V6"",""V7"",""V8""]",n18__fa214f0f33f72f72,validation,0.01,1.186659531323706
-0.003005394345008988,wall-robot-navigation,False,-0.01774501190694533,BlockGuard-Grouped,0.3353121601976454,1,336,1.75,0.75,0.75,0.07244264437831852,BlockGuard-Grouped-t01,0.05046466092165768,0.24288025823698187,controlled_mlp,-0.0031888764389490063,guarded_development,0.0005695540457963943,classification,0.04958477843787435,False,192,0.24588565258199085,-0.0122227316374502,0.9424618364954616,1,18,all_except_dangerous_gram,"[""V1"",""V10"",""V11"",""V13"",""V14"",""V15"",""V16"",""V19"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V5"",""V6"",""V7"",""V8""]",n18__fa214f0f33f72f72,test,0.01,1.1883474890774524
-0.005350979949481832,wall-robot-navigation,False,-0.24935958971833228,BlockGuard-Greedy,0.15935473679564893,1,216,1.125,0.125,0.125,0.062210236319693746,BlockGuard-Greedy-t01,0.056273863104395215,0.22219959115701518,controlled_mlp,-0.005579115795425369,guarded_development,0.00044686999171972275,classification,0.04504216685692719,False,192,0.227550571106497,-0.023515563698486588,0.959108960217209,1,3,stage_1,"[""V1"",""V23"",""V24""]",n3__eb67accc697405da,validation,0.01,1.186659531323706
0.010788288957236769,wall-robot-navigation,False,-0.18989553693921501,BlockGuard-Greedy,0.15935473679564893,1,216,1.125,0.125,0.125,0.06347824317132669,BlockGuard-Greedy-t01,0.05900070656334651,0.2566739415392276,controlled_mlp,0.01144692393843018,guarded_development,0.00044686999171972275,classification,0.04958477843787435,False,192,0.24588565258199085,0.04387522754561453,0.9424618364954616,1,3,stage_1,"[""V1"",""V23"",""V24""]",n3__eb67accc697405da,test,0.01,1.1883474890774524
-0.0339298316113229,wall-robot-navigation,False,1.0,BlockGuard-Grouped,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.11526279995200003,tabm_d,-0.03270449555466247,guarded_development,0.0,classification,0.05492548516250775,False,192,0.14919263156332294,-0.2274229716024669,1.037466899760383,0,24,all_gram,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,validation,0.01,1.186659531323706
-0.003237440975784406,wall-robot-navigation,False,1.0,BlockGuard-Grouped,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.12126712877441048,tabm_d,-0.003043156951997826,guarded_development,0.0,classification,0.05367372657835757,False,192,0.12450456975019489,-0.02600258755385433,1.0638429193272574,0,24,all_gram,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,test,0.01,1.1883474890774524
-0.0339298316113229,wall-robot-navigation,False,1.0,BlockGuard-Greedy,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.11526279995200003,tabm_d,-0.03270449555466247,guarded_development,0.0,classification,0.05492548516250775,False,192,0.14919263156332294,-0.2274229716024669,1.037466899760383,0,24,stage_8,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,validation,0.01,1.186659531323706
-0.003237440975784406,wall-robot-navigation,False,1.0,BlockGuard-Greedy,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.12126712877441048,tabm_d,-0.003043156951997826,guarded_development,0.0,classification,0.05367372657835757,False,192,0.12450456975019489,-0.02600258755385433,1.0638429193272574,0,24,stage_8,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,test,0.01,1.1883474890774524
-0.03402050102088508,wall-robot-navigation,False,1.0,BlockGuard-Grouped,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.11612823760030236,tabm_d,-0.03282213871809539,guarded_development,0.0,classification,0.05928825111851091,False,192,0.15014873862118744,-0.22657866681594926,1.0365107927025186,1,24,all_gram,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,validation,0.01,1.186659531323706
-0.012524179060646179,wall-robot-navigation,False,1.0,BlockGuard-Grouped,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Grouped-t01,0.0,0.11951727819949404,tabm_d,-0.011856581978519113,guarded_development,0.0,classification,0.056995572125983274,False,192,0.13204145726014022,-0.09485035473345153,1.056306031817312,1,24,all_gram,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,test,0.01,1.1883474890774524
-0.03402050102088508,wall-robot-navigation,False,1.0,BlockGuard-Greedy,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.11612823760030236,tabm_d,-0.03282213871809539,guarded_development,0.0,classification,0.05928825111851091,False,192,0.15014873862118744,-0.22657866681594926,1.0365107927025186,1,24,stage_8,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,validation,0.01,1.186659531323706
-0.012524179060646179,wall-robot-navigation,False,1.0,BlockGuard-Greedy,0.0,1,384,2.0,1.0,1.0,0.0,BlockGuard-Greedy-t01,0.0,0.11951727819949404,tabm_d,-0.011856581978519113,guarded_development,0.0,classification,0.056995572125983274,False,192,0.13204145726014022,-0.09485035473345153,1.056306031817312,1,24,stage_8,"[""V1"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V23"",""V24"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n24__712653016c9cf92b,test,0.01,1.1883474890774524
0.0055578423228429125,wall-robot-navigation,False,0.27812027327049893,BlockGuard-Grouped,18.15376536617987,1,336,1.75,0.75,0.75,0.03076313034126989,BlockGuard-Grouped-t01,0.02542705300018662,0.07326621659242144,catboost,0.004967010657976433,guarded_development,0.003151792101562023,classification,0.035223392566216934,False,192,0.06770837426957853,0.08208500621672819,1.1189511570541275,0,18,all_except_dangerous_gram,"[""V1"",""V10"",""V12"",""V13"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__251edea9f131d25d,validation,0.01,1.186659531323706
0.0060004512766375084,wall-robot-navigation,False,0.36579523362077115,BlockGuard-Grouped,18.15376536617987,1,336,1.75,0.75,0.75,0.023521086485569703,BlockGuard-Grouped-t01,0.019706523017446295,0.08698640707213201,catboost,0.005418692176216009,guarded_development,0.003151792101562023,classification,0.03107280812465952,False,192,0.0809859557954945,0.0740924919351428,1.1073615332819577,0,18,all_except_dangerous_gram,"[""V1"",""V10"",""V12"",""V13"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__251edea9f131d25d,test,0.01,1.1883474890774524
0.0055578423228429125,wall-robot-navigation,False,0.27812027327049893,BlockGuard-Greedy,18.15376536617987,1,336,1.75,0.75,0.75,0.03076313034126989,BlockGuard-Greedy-t01,0.02542705300018662,0.07326621659242144,catboost,0.004967010657976433,guarded_development,0.003151792101562023,classification,0.035223392566216934,False,192,0.06770837426957853,0.08208500621672819,1.1189511570541275,0,18,stage_6,"[""V1"",""V10"",""V12"",""V13"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__251edea9f131d25d,validation,0.01,1.186659531323706
0.0060004512766375084,wall-robot-navigation,False,0.36579523362077115,BlockGuard-Greedy,18.15376536617987,1,336,1.75,0.75,0.75,0.023521086485569703,BlockGuard-Greedy-t01,0.019706523017446295,0.08698640707213201,catboost,0.005418692176216009,guarded_development,0.003151792101562023,classification,0.03107280812465952,False,192,0.0809859557954945,0.0740924919351428,1.1073615332819577,0,18,stage_6,"[""V1"",""V10"",""V12"",""V13"",""V16"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__251edea9f131d25d,test,0.01,1.1883474890774524
0.006064949583079723,wall-robot-navigation,False,0.43689151498304657,BlockGuard-Grouped,18.11749681085348,1,336,1.75,0.75,0.75,0.034055250400865364,BlockGuard-Grouped-t01,0.020365782657566237,0.07482579186128142,catboost,0.005425312367311354,guarded_development,0.006457304814830422,classification,0.03616671245320178,False,192,0.0687608422782017,0.0882035382658832,1.1178986890455043,1,18,all_except_dangerous_gram,"[""V1"",""V10"",""V11"",""V12"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V24"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__b04e80b5da0ff547,validation,0.01,1.186659531323706
0.0012646511272872002,wall-robot-navigation,False,0.46932601809028374,BlockGuard-Grouped,18.11749681085348,1,336,1.75,0.75,0.75,0.02068017902858764,BlockGuard-Grouped-t01,0.01710082639461283,0.08617413930258268,catboost,0.0011461007562302888,guarded_development,0.006457304814830422,classification,0.03222473114862865,False,192,0.08490948817529548,0.014894108473205377,1.103438000902157,1,18,all_except_dangerous_gram,"[""V1"",""V10"",""V11"",""V12"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V24"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__b04e80b5da0ff547,test,0.01,1.1883474890774524
0.006064949583079723,wall-robot-navigation,False,0.43689151498304657,BlockGuard-Greedy,18.11749681085348,1,336,1.75,0.75,0.75,0.034055250400865364,BlockGuard-Greedy-t01,0.020365782657566237,0.07482579186128142,catboost,0.005425312367311354,guarded_development,0.006457304814830422,classification,0.03616671245320178,False,192,0.0687608422782017,0.0882035382658832,1.1178986890455043,1,18,stage_6,"[""V1"",""V10"",""V11"",""V12"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V24"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__b04e80b5da0ff547,validation,0.01,1.186659531323706
0.0012646511272872002,wall-robot-navigation,False,0.46932601809028374,BlockGuard-Greedy,18.11749681085348,1,336,1.75,0.75,0.75,0.02068017902858764,BlockGuard-Greedy-t01,0.01710082639461283,0.08617413930258268,catboost,0.0011461007562302888,guarded_development,0.006457304814830422,classification,0.03222473114862865,False,192,0.08490948817529548,0.014894108473205377,1.103438000902157,1,18,stage_6,"[""V1"",""V10"",""V11"",""V12"",""V17"",""V18"",""V19"",""V2"",""V20"",""V21"",""V22"",""V24"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9""]",n18__b04e80b5da0ff547,test,0.01,1.1883474890774524
0.0033427156412861384,wall-robot-navigation,False,0.08270489091116351,BlockGuard-Grouped,0.3764671669341624,1,288,1.5,0.5,0.5,0.046986697371026204,BlockGuard-Grouped-t01,0.031810728671167694,0.02738079254801571,tabicl_v2,0.0028751539278641827,guarded_development,0.12936748703941703,classification,0.03467883820155303,False,192,0.024038076906729572,0.13905919571920206,1.1626214544169764,0,12,very_safe_plus_safe_gram,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V19"",""V2"",""V20"",""V22"",""V3"",""V9""]",n12__518a36da6d2c7759,validation,0.01,1.186659531323706
0.00013309047326467288,wall-robot-navigation,False,0.1152476992479341,BlockGuard-Grouped,0.3764671669341624,1,288,1.5,0.5,0.5,0.04019945448358545,BlockGuard-Grouped-t01,0.03249379516596759,0.04831448193044623,tabicl_v2,0.0001167290217999433,guarded_development,0.12936748703941703,classification,0.036726431949763674,False,192,0.04818139145718156,0.002762279569757743,1.1401660976202708,0,12,very_safe_plus_safe_gram,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V19"",""V2"",""V20"",""V22"",""V3"",""V9""]",n12__518a36da6d2c7759,test,0.01,1.1883474890774524
0.011460626456309977,wall-robot-navigation,False,0.13509139598937359,BlockGuard-Greedy,0.2762261179741472,1,312,1.625,0.625,0.625,0.037697335887620684,BlockGuard-Greedy-t01,0.029994025537615612,0.03549870336303955,tabicl_v2,0.009857573514379343,guarded_development,0.13001716299913824,classification,0.03467883820155303,False,192,0.024038076906729572,0.4767696892217497,1.1626214544169764,0,15,stage_5,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V18"",""V19"",""V2"",""V20"",""V22"",""V23"",""V3"",""V4"",""V9""]",n15__6c8e313bdc37965d,validation,0.01,1.186659531323706
0.00761950150107249,wall-robot-navigation,False,0.33175475721089376,BlockGuard-Greedy,0.2762261179741472,1,312,1.625,0.625,0.625,0.02999489169080309,BlockGuard-Greedy-t01,0.024542263435047416,0.05580089295825405,tabicl_v2,0.006682799564884224,guarded_development,0.13001716299913824,classification,0.036726431949763674,False,192,0.04818139145718156,0.15814199778443266,1.1401660976202708,0,15,stage_5,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V18"",""V19"",""V2"",""V20"",""V22"",""V23"",""V3"",""V4"",""V9""]",n15__6c8e313bdc37965d,test,0.01,1.1883474890774524
0.0033427156412861384,wall-robot-navigation,False,0.08270489091116351,BlockGuard-Grouped,0.811038943938911,1,288,1.5,0.5,0.5,0.046986697371026204,BlockGuard-Grouped-t01,0.031810728671167694,0.02738079254801571,tabicl_v2,0.0028751539278641827,guarded_development,0.1622608290053904,classification,0.03467883820155303,False,192,0.024038076906729572,0.13905919571920206,1.1626214544169764,1,12,very_safe_plus_safe_gram,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V19"",""V2"",""V20"",""V22"",""V3"",""V9""]",n12__518a36da6d2c7759,validation,0.01,1.186659531323706
0.00013309047326467288,wall-robot-navigation,False,0.1152476992479341,BlockGuard-Grouped,0.811038943938911,1,288,1.5,0.5,0.5,0.04019945448358545,BlockGuard-Grouped-t01,0.03249379516596759,0.04831448193044623,tabicl_v2,0.0001167290217999433,guarded_development,0.1622608290053904,classification,0.036726431949763674,False,192,0.04818139145718156,0.002762279569757743,1.1401660976202708,1,12,very_safe_plus_safe_gram,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V19"",""V2"",""V20"",""V22"",""V3"",""V9""]",n12__518a36da6d2c7759,test,0.01,1.1883474890774524
0.011460626456309977,wall-robot-navigation,False,0.13509139598937359,BlockGuard-Greedy,2.0700922950636595,1,312,1.625,0.625,0.625,0.037697335887620684,BlockGuard-Greedy-t01,0.029994025537615612,0.03549870336303955,tabicl_v2,0.009857573514379343,guarded_development,0.1741544061806053,classification,0.03467883820155303,False,192,0.024038076906729572,0.4767696892217497,1.1626214544169764,1,15,stage_5,"[""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V18"",""V19"",""V2"",""V20"",""V22"",""V23"",""V3"",""V4"",""V9""]",n15__6c8e313bdc37965d,validation,0.01,1.186659531323706
