dataset,problem_type,model,method,family,selected_alpha,invariant_feature_fraction,disagreement_reduction,normalized_excess_risk,raw_task_error,method_task_error,raw_fallback,inference_multiplier,validation_C_actual,predictive_rank,task_outcome
waveform-5000,classification,tabicl_v2,Raw,fixed,0.0,,0.0,0.0,0.28203166835984417,0.28203166835984417,True,1.0,0.0,1.0,T
waveform-5000,classification,tabicl_v2,Raw+Gram@0.5,fixed,0.5,,0.5000000009642975,0.004506841426426547,0.28203166835984417,0.2857116834518631,False,2.0,-0.005407771073461957,3.0,L
waveform-5000,classification,tabicl_v2,Raw+Gram@0.75,fixed,0.75,,0.7500000007232229,0.010462741231445591,0.28203166835984417,0.2905749122844784,False,2.0,-0.005972873779426936,5.0,L
waveform-5000,classification,tabicl_v2,SafeGram-t01,safety_reference,0.75,,0.7500000007232229,0.010462741231445591,0.28203166835984417,0.2905749122844784,False,2.0,-0.005972873779426936,5.0,L
waveform-5000,classification,tabicl_v2,SafeRankGram-t01,safety_reference,0.25,,0.25000000038335934,0.0017262936142315138,0.28203166835984417,0.28344125568554357,False,2.0,0.004051064322593517,2.0,L
waveform-5000,classification,tabm_d,BlockGuard-Greedy-t01,BlockGuard-Greedy,,0.0,0.0,0.0,0.3292352896832944,0.3292352896832944,True,1.0,0.0,5.0,T
waveform-5000,classification,tabm_d,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7500000001042761,-0.0002156511106647742,0.3292352896832944,0.32906938149647985,False,2.0,-0.009526197389445337,2.5,W
waveform-5000,classification,tabm_d,PureGram,fixed,1.0,,1.0,0.0071796249658889495,0.3292352896832944,0.3404874229305995,False,1.0,-0.009562450652748822,8.0,L
waveform-5000,classification,tabm_d,Raw,fixed,0.0,,0.0,0.0,0.3292352896832944,0.3292352896832944,True,1.0,0.0,5.0,T
waveform-5000,classification,tabm_d,Raw+Gram@0.5,fixed,0.5,,0.5000000001390354,-0.0002156511106647742,0.3292352896832944,0.32906938149647985,False,2.0,-0.00796541535397881,2.5,W
waveform-5000,classification,tabm_d,Raw+Gram@0.75,fixed,0.75,,0.7500000001042761,0.0032037769378817534,0.3292352896832944,0.3349133221686833,False,2.0,-0.009526197389445337,7.0,L
waveform-5000,classification,tabm_d,SafeGram-t01,safety_reference,0.75,,0.7500000001042761,0.0,0.3292352896832944,0.3292352896832944,True,1.0,-0.009717854218839707,5.0,T
waveform-5000,classification,tabm_d,SafeRankGram-t01,safety_reference,0.75,,0.7499999985064665,-0.0005531733910165043,0.3292352896832944,0.32450453253542555,False,2.0,-0.01016434391725579,1.0,W
waveform-5000,classification,tabpfn_2_6,BlockGuard-Greedy-t01,BlockGuard-Greedy,,1.0,1.0,-0.0012653679282492022,0.30725959307369843,0.30640667368164604,False,1.0,0.0028364438434724,6.0,W
waveform-5000,classification,tabpfn_2_6,GuardedGram-G2-g0p0-t01,G2,0.75,,0.7499999995684192,-0.0026763507299593383,0.30725959307369843,0.305290355429021,False,2.0,0.00038945141833558283,3.5,W
waveform-5000,classification,tabpfn_2_6,PureGram,fixed,1.0,,1.0,-0.0012653679282492022,0.30725959307369843,0.30640667368164604,False,1.0,0.0028364438434724,6.0,W
waveform-5000,classification,tabpfn_2_6,Raw,fixed,0.0,,0.0,0.0,0.30725959307369843,0.30725959307369843,True,1.0,0.0,8.0,T
waveform-5000,classification,tabpfn_2_6,Raw+Gram@0.5,fixed,0.5,,0.4999999994245593,-0.002993746625658741,0.30725959307369843,0.30503924334512594,False,2.0,-0.000821307274375749,2.0,W
waveform-5000,classification,tabpfn_2_6,Raw+Gram@0.75,fixed,0.75,,0.7499999995684192,-0.0026763507299593383,0.30725959307369843,0.305290355429021,False,2.0,0.00038945141833558283,3.5,W
waveform-5000,classification,tabpfn_2_6,SafeGram-t01,safety_reference,0.5,,0.5000000015408381,-0.0012653679282492022,0.30725959307369843,0.30640667368164604,False,2.0,-0.000821307274375749,6.0,W
waveform-5000,classification,tabpfn_2_6,SafeRankGram-t01,safety_reference,1.0,,1.0,-0.0032394692546724524,0.30725959307369843,0.30246459187879404,False,1.0,-0.00752656463579518,1.0,W
