candidate,dataset,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,model,predict_seconds,problem_type,raw_input_dimension,seed,selected_blocks,selected_dimensions,selection_key,validation_C,validation_method_loss,validation_raw_loss,stage
stage_3,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households""]",0.35757721099071205,93,0.375,0.375,tabm_d,0.04335247608833015,regression,69,0,3,24,n3__6e2d7c04811ac305,-0.03259689483526661,54496.26790797422,56237.98631293107,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms""]",0.33443125197663903,101,0.5,0.5,tabm_d,0.04490794101729989,regression,69,0,4,32,n4__aeca2cbdc6bffcca,-0.047192696152834196,53716.38455042211,56237.98631293107,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age""]",0.41089414386078715,109,0.625,0.625,tabm_d,0.047941829077899456,regression,69,0,5,40,n5__b9fa2312125aca52,-0.049961276183494774,53568.45368708784,56237.98631293107,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age"",""latitude""]",0.3855249409098178,117,0.75,0.75,tabm_d,0.055818250169977546,regression,69,0,6,48,n6__4e06195ed646f09b,-0.025926665323437393,54852.6718404577,56237.98631293107,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age"",""latitude"",""total_rooms""]",0.38798493589274585,125,0.875,0.875,tabm_d,0.05787682184018195,regression,69,0,7,56,n7__3379d5e098065dd1,-0.019824522081370016,55178.72176785425,56237.98631293107,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age"",""latitude"",""total_rooms"",""population""]",0.0,144,1.0,1.0,tabm_d,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,-0.01745704425466621,55305.22092444373,56237.98631293107,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,tabm_d,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,55525.5602462285,55525.5602462285,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""median_income"",""households""]",0.3381315600126982,85,0.25,0.25,tabm_d,0.040642134845256805,regression,69,1,2,16,n2__de3821a1e7feafb7,-0.01108061699044792,54925.6062180553,55525.5602462285,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""median_income"",""households"",""longitude"",""total_bedrooms""]",0.33929403591901064,101,0.5,0.5,tabm_d,0.04736336297355592,regression,69,1,4,32,n4__aeca2cbdc6bffcca,-0.039408372416710406,53391.81518532288,55525.5602462285,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""median_income"",""households"",""longitude"",""total_bedrooms"",""housing_median_age"",""total_rooms""]",0.36833865102380514,117,0.75,0.75,tabm_d,0.05110023496672511,regression,69,1,6,48,n6__b5506b920ed1c0fd,-0.02309402346671876,54275.14680647795,55525.5602462285,
all_gram,california_housing,BlockGuard-Grouped,"[""median_income"",""households"",""longitude"",""total_bedrooms"",""housing_median_age"",""total_rooms"",""population"",""latitude""]",0.0,144,1.0,1.0,tabm_d,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,-0.005269363099512604,55240.253424398536,55525.5602462285,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,tabm_d,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,55525.5602462285,55525.5602462285,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""median_income""]",0.32615454704500735,77,0.125,0.125,tabm_d,0.0429916731081903,regression,69,1,1,8,n1__1f1ecece25cad086,-0.008539437103006661,55063.19703191498,55525.5602462285,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude""]",0.4139350519981235,85,0.25,0.25,tabm_d,0.03825184493325651,regression,69,1,2,16,n2__fec518732becb2f3,-0.010877576308554187,54936.59974622166,55525.5602462285,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households""]",0.32336653186939657,93,0.375,0.375,tabm_d,0.04147999407723546,regression,69,1,3,24,n3__6e2d7c04811ac305,-0.012378592213173077,54855.32804997005,55525.5602462285,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms""]",0.33929403591901064,101,0.5,0.5,tabm_d,0.04736336297355592,regression,69,1,4,32,n4__aeca2cbdc6bffcca,-0.039408372416710406,53391.81518532288,55525.5602462285,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age""]",0.37563150096684694,109,0.625,0.625,tabm_d,0.05146851995959878,regression,69,1,5,40,n5__b9fa2312125aca52,-0.03149821002253314,53820.106660064936,55525.5602462285,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age"",""population""]",0.36759314499795437,117,0.75,0.75,tabm_d,0.0518111540004611,regression,69,1,6,48,n6__834a5a258e1ab9b5,-0.016775350184236894,54617.26796198791,55525.5602462285,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age"",""population"",""total_rooms""]",0.47665412607602775,125,0.875,0.875,tabm_d,0.06490183994174004,regression,69,1,7,56,n7__08472e9dcb5382b2,-0.011219282632059006,54918.09824171016,55525.5602462285,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""median_income"",""longitude"",""households"",""total_bedrooms"",""housing_median_age"",""population"",""total_rooms"",""latitude""]",0.0,144,1.0,1.0,tabm_d,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,-0.005269363099512604,55240.253424398536,55525.5602462285,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,catboost,0.0,regression,69,0,0,0,n0__4f53cda18c2baa0c,0.0,56035.27528994351,56035.27528994351,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""population""]",1.4010367491282523,85,0.25,0.25,catboost,0.006032461998984218,regression,69,0,2,16,n2__c1fba8ff47634982,0.012230019344612294,56691.22926355441,56035.27528994351,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""population"",""housing_median_age"",""latitude""]",1.3650195139925927,101,0.5,0.5,catboost,0.004458484938368201,regression,69,0,4,32,n4__c9f49ee94b3bca4c,0.01149317898925699,56651.70901870499,56035.27528994351,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""population"",""housing_median_age"",""latitude"",""total_bedrooms"",""total_rooms""]",1.7937520670238882,117,0.75,0.75,catboost,0.004277695203199983,regression,69,0,6,48,n6__0806f74a1bbce2ff,-0.004952114315528963,55769.669899509056,56035.27528994351,
all_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""population"",""housing_median_age"",""latitude"",""total_bedrooms"",""total_rooms"",""households"",""median_income""]",0.0,144,1.0,1.0,catboost,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,0.007377537063635867,56430.96761192544,56035.27528994351,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,catboost,0.0,regression,69,0,0,0,n0__4f53cda18c2baa0c,0.0,56035.27528994351,56035.27528994351,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""population""]",1.1280890749767423,77,0.125,0.125,catboost,0.0017836499027907848,regression,69,0,1,8,n1__02f10fc948f88460,-0.008721723139723192,55567.487890019576,56035.27528994351,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms""]",1.113737635081634,85,0.25,0.25,catboost,0.003828441957011819,regression,69,0,2,16,n2__bfefe58e47900a3b,0.010753876128961047,56612.05669803007,56035.27528994351,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms"",""longitude""]",1.5129347529727966,93,0.375,0.375,catboost,0.001552195055410266,regression,69,0,3,24,n3__9b67bfc72b75897e,-0.009240587630614196,55539.65872516094,56035.27528994351,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms"",""longitude"",""latitude""]",1.5132804149761796,101,0.5,0.5,catboost,0.003554282011464238,regression,69,0,4,32,n4__0d546de543137543,-0.026092702203832557,54635.79985081513,56035.27528994351,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms"",""longitude"",""latitude"",""housing_median_age""]",1.7900477761868387,109,0.625,0.625,catboost,0.0018270460423082113,regression,69,0,5,40,n5__9fc5d1e729c7bfce,-0.010375625441608277,55478.78126116509,56035.27528994351,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms"",""longitude"",""latitude"",""housing_median_age"",""total_rooms""]",1.7937520670238882,117,0.75,0.75,catboost,0.004277695203199983,regression,69,0,6,48,n6__0806f74a1bbce2ff,-0.004952114315528963,55769.669899509056,56035.27528994351,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms"",""longitude"",""latitude"",""housing_median_age"",""total_rooms"",""median_income""]",1.9984607330989093,125,0.875,0.875,catboost,0.0020712909754365683,regression,69,0,7,56,n7__fbf2362d23950b15,0.01106706767065875,56628.854646625994,56035.27528994351,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""population"",""total_bedrooms"",""longitude"",""latitude"",""housing_median_age"",""total_rooms"",""median_income"",""households""]",0.0,144,1.0,1.0,catboost,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,0.007377537063635867,56430.96761192544,56035.27528994351,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,catboost,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,55658.16169624401,55658.16169624401,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""total_bedrooms""]",1.328825892880559,85,0.25,0.25,catboost,0.006333082914352417,regression,69,1,2,16,n2__20b229cff32e5c24,0.013610150556430507,56393.27122878681,55658.16169624401,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""total_bedrooms"",""latitude"",""households""]",1.5762964838650078,101,0.5,0.5,catboost,0.003236331045627594,regression,69,1,4,32,n4__dab334c46d83262a,0.010301258655900538,56214.55182607719,55658.16169624401,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""total_bedrooms"",""latitude"",""households"",""total_rooms"",""median_income""]",1.871627921005711,117,0.75,0.75,catboost,0.01145817618817091,regression,69,1,6,48,n6__87a44ef85f9a5f7e,0.006651744219114956,56017.43476697412,55658.16169624401,
all_gram,california_housing,BlockGuard-Grouped,"[""longitude"",""total_bedrooms"",""latitude"",""households"",""total_rooms"",""median_income"",""housing_median_age"",""population""]",0.0,144,1.0,1.0,catboost,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,0.0023354762959204504,55784.30511258908,55658.16169624401,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,catboost,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,55658.16169624401,55658.16169624401,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""total_bedrooms""]",1.1895937779918313,77,0.125,0.125,catboost,0.0042116709519177675,regression,69,1,1,8,n1__30c1fe0526ffd7e0,-0.003435094670876896,55472.6258472996,55658.16169624401,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude""]",1.328825892880559,85,0.25,0.25,catboost,0.006333082914352417,regression,69,1,2,16,n2__20b229cff32e5c24,0.013610150556430507,56393.27122878681,55658.16169624401,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude"",""households""]",1.3438055629376322,93,0.375,0.375,catboost,0.003864133032038808,regression,69,1,3,24,n3__bc1e2896e8a95cdd,-0.007678889132018288,55243.41061932672,55658.16169624401,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude"",""households"",""latitude""]",1.5762964838650078,101,0.5,0.5,catboost,0.003236331045627594,regression,69,1,4,32,n4__dab334c46d83262a,0.010301258655900538,56214.55182607719,55658.16169624401,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude"",""households"",""latitude"",""total_rooms""]",1.776726186973974,109,0.625,0.625,catboost,0.005309229018166661,regression,69,1,5,40,n5__5916333885b4fae9,0.0029928515676795717,55819.8111730639,55658.16169624401,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude"",""households"",""latitude"",""total_rooms"",""median_income""]",1.871627921005711,117,0.75,0.75,catboost,0.01145817618817091,regression,69,1,6,48,n6__87a44ef85f9a5f7e,0.006651744219114956,56017.43476697412,55658.16169624401,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude"",""households"",""latitude"",""total_rooms"",""median_income"",""population""]",1.9631538079120219,125,0.875,0.875,catboost,0.01177177601493895,regression,69,1,7,56,n7__e559346e1dbc7826,0.015210877066641836,56479.72944332099,55658.16169624401,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""total_bedrooms"",""longitude"",""households"",""latitude"",""total_rooms"",""median_income"",""population"",""housing_median_age""]",0.0,144,1.0,1.0,catboost,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,0.0023354762959204504,55784.30511258908,55658.16169624401,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,tabicl_v2,0.0,regression,69,0,0,0,n0__4f53cda18c2baa0c,0.0,52296.55806531737,52296.55806531737,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude""]",0.22784072905778885,85,0.25,0.25,tabicl_v2,0.07508298987522721,regression,69,0,2,16,n2__c1fba8ff47634982,-0.007691919876886767,51855.24598785891,52296.55806531737,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",0.3022811538539827,101,0.5,0.5,tabicl_v2,0.06904121092520654,regression,69,0,4,32,n4__f2a3b7f2f45fb486,1.6183572150580844e-05,52297.48657288905,52296.55806531737,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",0.37665323400869966,117,0.75,0.75,tabicl_v2,0.07140805199742317,regression,69,0,6,48,n6__270b58f27849e864,0.05620586491939703,55521.28315475343,52296.55806531737,
all_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""housing_median_age"",""latitude""]",0.0,144,1.0,1.0,tabicl_v2,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,0.05161710884819825,55258.010329874436,52296.55806531737,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,tabicl_v2,0.0,regression,69,0,0,0,n0__4f53cda18c2baa0c,0.0,52296.55806531737,52296.55806531737,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""population""]",0.24501258600503206,77,0.125,0.125,tabicl_v2,0.07110123801976442,regression,69,0,1,8,n1__02f10fc948f88460,9.84411295299583e-05,52302.205973781776,52296.55806531737,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""population"",""longitude""]",0.22784072905778885,85,0.25,0.25,tabicl_v2,0.07508298987522721,regression,69,0,2,16,n2__c1fba8ff47634982,-0.007691919876886767,51855.24598785891,52296.55806531737,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms""]",0.24768109689466655,93,0.375,0.375,tabicl_v2,0.06434471695683897,regression,69,0,3,24,n3__03d812f0cbf51c55,0.004342159548534978,52545.682793823464,52296.55806531737,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",0.3022811538539827,101,0.5,0.5,tabicl_v2,0.06904121092520654,regression,69,0,4,32,n4__f2a3b7f2f45fb486,1.6183572150580844e-05,52297.48657288905,52296.55806531737,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households""]",0.24603251717053354,109,0.625,0.625,tabicl_v2,0.08444909984245896,regression,69,0,5,40,n5__cf76f83ba5bdcfa5,0.028208615073743733,53914.98398754089,52296.55806531737,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",0.37665323400869966,117,0.75,0.75,tabicl_v2,0.07140805199742317,regression,69,0,6,48,n6__270b58f27849e864,0.05620586491939703,55521.28315475343,52296.55806531737,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude""]",0.29397432901896536,125,0.875,0.875,tabicl_v2,0.07882558088749647,regression,69,0,7,56,n7__e559346e1dbc7826,0.046334712839831656,54954.94097999529,52296.55806531737,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude"",""housing_median_age""]",0.0,144,1.0,1.0,tabicl_v2,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,0.05161710884819825,55258.010329874436,52296.55806531737,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,tabicl_v2,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,52296.55806531737,52296.55806531737,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude""]",0.3093091028276831,85,0.25,0.25,tabicl_v2,0.06233236496336758,regression,69,1,2,16,n2__c1fba8ff47634982,-0.007691919876886767,51855.24598785891,52296.55806531737,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",0.24980035610496998,101,0.5,0.5,tabicl_v2,0.07336320891045034,regression,69,1,4,32,n4__f2a3b7f2f45fb486,1.6183572150580844e-05,52297.48657288905,52296.55806531737,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",0.32037551212124527,117,0.75,0.75,tabicl_v2,0.0687538639176637,regression,69,1,6,48,n6__270b58f27849e864,0.05620586491939703,55521.28315475343,52296.55806531737,
all_gram,california_housing,BlockGuard-Grouped,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""housing_median_age"",""latitude""]",0.0,144,1.0,1.0,tabicl_v2,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,0.05161710884819825,55258.010329874436,52296.55806531737,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,tabicl_v2,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,52296.55806531737,52296.55806531737,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""population""]",0.27726806211285293,77,0.125,0.125,tabicl_v2,0.05664216191507876,regression,69,1,1,8,n1__02f10fc948f88460,9.84411295299583e-05,52302.205973781776,52296.55806531737,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""population"",""longitude""]",0.3093091028276831,85,0.25,0.25,tabicl_v2,0.06233236496336758,regression,69,1,2,16,n2__c1fba8ff47634982,-0.007691919876886767,51855.24598785891,52296.55806531737,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms""]",0.300267871003598,93,0.375,0.375,tabicl_v2,0.06181285297498107,regression,69,1,3,24,n3__03d812f0cbf51c55,0.004342159548534978,52545.682793823464,52296.55806531737,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms""]",0.24980035610496998,101,0.5,0.5,tabicl_v2,0.07336320891045034,regression,69,1,4,32,n4__f2a3b7f2f45fb486,1.6183572150580844e-05,52297.48657288905,52296.55806531737,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households""]",0.23535493412055075,109,0.625,0.625,tabicl_v2,0.073598544113338,regression,69,1,5,40,n5__cf76f83ba5bdcfa5,0.028208615073743733,53914.98398754089,52296.55806531737,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income""]",0.32037551212124527,117,0.75,0.75,tabicl_v2,0.0687538639176637,regression,69,1,6,48,n6__270b58f27849e864,0.05620586491939703,55521.28315475343,52296.55806531737,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude""]",0.2930514239706099,125,0.875,0.875,tabicl_v2,0.07307000900618732,regression,69,1,7,56,n7__e559346e1dbc7826,0.046334712839831656,54954.94097999529,52296.55806531737,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""total_rooms"",""total_bedrooms"",""households"",""median_income"",""latitude"",""housing_median_age""]",0.0,144,1.0,1.0,tabicl_v2,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,0.05161710884819825,55258.010329874436,52296.55806531737,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,tabpfn_2_6,0.0,regression,69,0,0,0,n0__4f53cda18c2baa0c,0.0,48065.465098210334,48065.465098210334,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""total_rooms"",""population""]",0.18708503898233175,85,0.25,0.25,tabpfn_2_6,0.11813541897572577,regression,69,0,2,16,n2__2e6de15f7f02fa94,0.024929743823893298,49601.250887141425,48065.465098210334,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""total_rooms"",""population"",""households"",""total_bedrooms""]",0.17432604497298598,101,0.5,0.5,tabpfn_2_6,0.1380764557980001,regression,69,0,4,32,n4__47ce6faf1b244aba,-0.009971806648272246,47451.156381339075,48065.465098210334,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""total_rooms"",""population"",""households"",""total_bedrooms"",""longitude"",""housing_median_age""]",0.1778126209974289,117,0.75,0.75,tabpfn_2_6,0.14369216305203736,regression,69,0,6,48,n6__72b685c091d470e6,-0.011912069230000964,47331.627367288085,48065.465098210334,
all_gram,california_housing,BlockGuard-Grouped,"[""total_rooms"",""population"",""households"",""total_bedrooms"",""longitude"",""housing_median_age"",""median_income"",""latitude""]",0.0,144,1.0,1.0,tabpfn_2_6,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,0.009147239075615278,48628.97669622447,48065.465098210334,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,tabpfn_2_6,0.0,regression,69,0,0,0,n0__4f53cda18c2baa0c,0.0,48065.465098210334,48065.465098210334,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""population""]",0.1526582781225443,77,0.125,0.125,tabpfn_2_6,0.10520539595745504,regression,69,0,1,8,n1__02f10fc948f88460,-0.01052522709304058,47417.06316079164,48065.465098210334,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""population"",""longitude""]",0.14379274495877326,85,0.25,0.25,tabpfn_2_6,0.11381317698396742,regression,69,0,2,16,n2__c1fba8ff47634982,-0.019867284482695476,46841.54986712274,48065.465098210334,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""households""]",0.14572019479237497,93,0.375,0.375,tabpfn_2_6,0.12001393618993461,regression,69,0,3,24,n3__8ffb526181ce98f8,-0.008162528078741895,47562.61618353083,48065.465098210334,3.0
stage_4,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""households"",""total_rooms""]",0.16216400102712214,101,0.5,0.5,tabpfn_2_6,0.1414138269610703,regression,69,0,4,32,n4__25d3263365f74abd,0.009794541792250094,48668.853492406844,48065.465098210334,4.0
stage_5,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""households"",""total_rooms"",""total_bedrooms""]",0.15779586997814476,109,0.625,0.625,tabpfn_2_6,0.1322568329051137,regression,69,0,5,40,n5__cf76f83ba5bdcfa5,-0.00902570019122285,47509.44084915458,48065.465098210334,5.0
stage_6,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""households"",""total_rooms"",""total_bedrooms"",""housing_median_age""]",0.1778126209974289,117,0.75,0.75,tabpfn_2_6,0.14369216305203736,regression,69,0,6,48,n6__72b685c091d470e6,-0.011912069230000964,47331.627367288085,48065.465098210334,6.0
stage_7,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""households"",""total_rooms"",""total_bedrooms"",""housing_median_age"",""median_income""]",0.21015389217063785,125,0.875,0.875,tabpfn_2_6,0.1466471489984542,regression,69,0,7,56,n7__08472e9dcb5382b2,-0.0038744522145350542,47826.78119142776,48065.465098210334,7.0
stage_8,california_housing,BlockGuard-Greedy,"[""population"",""longitude"",""households"",""total_rooms"",""total_bedrooms"",""housing_median_age"",""median_income"",""latitude""]",0.0,144,1.0,1.0,tabpfn_2_6,0.0,regression,69,0,8,64,n8__1cdc2d23dd8a3d3a,0.009147239075615278,48628.97669622447,48065.465098210334,8.0
raw_only,california_housing,BlockGuard-Grouped,[],0.0,69,0.0,0.0,tabpfn_2_6,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,49063.24078032915,49063.24078032915,
very_safe_gram,california_housing,BlockGuard-Grouped,"[""housing_median_age"",""population""]",0.17443047603592277,85,0.25,0.25,tabpfn_2_6,0.12419382086955011,regression,69,1,2,16,n2__30560973a275d777,-0.036995467999180444,46821.06459417736,49063.24078032915,
very_safe_plus_safe_gram,california_housing,BlockGuard-Grouped,"[""housing_median_age"",""population"",""longitude"",""median_income""]",0.16860782611183822,101,0.5,0.5,tabpfn_2_6,0.1331981171388179,regression,69,1,4,32,n4__1b2165bc26b1ddbb,0.01040853042931591,49694.06829309275,49063.24078032915,
all_except_dangerous_gram,california_housing,BlockGuard-Grouped,"[""housing_median_age"",""population"",""longitude"",""median_income"",""total_rooms"",""latitude""]",0.16717253695242107,117,0.75,0.75,tabpfn_2_6,0.17038390901871026,regression,69,1,6,48,n6__82ca76f150ea35ef,-0.003568582728069717,48846.96047239068,49063.24078032915,
all_gram,california_housing,BlockGuard-Grouped,"[""housing_median_age"",""population"",""longitude"",""median_income"",""total_rooms"",""latitude"",""total_bedrooms"",""households""]",0.0,144,1.0,1.0,tabpfn_2_6,0.0,regression,69,1,8,64,n8__1cdc2d23dd8a3d3a,-0.030479959004561807,47215.948613720386,49063.24078032915,
stage_0_raw,california_housing,BlockGuard-Greedy,[],0.0,69,0.0,0.0,tabpfn_2_6,0.0,regression,69,1,0,0,n0__4f53cda18c2baa0c,0.0,49063.24078032915,49063.24078032915,0.0
stage_1,california_housing,BlockGuard-Greedy,"[""median_income""]",0.2004349350463599,77,0.125,0.125,tabpfn_2_6,0.11098545091226697,regression,69,1,1,8,n1__1f1ecece25cad086,-0.01691800533521098,48037.89495470966,49063.24078032915,1.0
stage_2,california_housing,BlockGuard-Greedy,"[""median_income"",""population""]",0.15758367208763957,85,0.25,0.25,tabpfn_2_6,0.11827911389991641,regression,69,1,2,16,n2__872535fd9cb67367,-0.03095826125480525,47186.96025451643,49063.24078032915,2.0
stage_3,california_housing,BlockGuard-Greedy,"[""median_income"",""population"",""longitude""]",0.16144266701303422,93,0.375,0.375,tabpfn_2_6,0.12178849498741329,regression,69,1,3,24,n3__81fe9180a385f32f,-0.004367667131877355,48798.530539811305,49063.24078032915,3.0
