stage,dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,default_task_error,task_error,task_effect,disagreement,fit_seconds,source,interface_location
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,5,0.06593009742762826,0.06908442259202674,0.0031543251643984804,0.04701427742415587,0.29605088010430336,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,6,0.06593009742762826,0.05410922351915964,-0.011820873908468622,0.06578395049483785,0.3444600128568709,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,validation,random_orthogonal,7,0.06593009742762826,0.06705021340891963,0.0011201159812913725,0.06068164946433119,0.31935054901987314,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,default,-1,0.0676884535020783,0.0676884535020783,0.0,0.0,0.29712531389668584,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,0,0.0676884535020783,0.061990394196963436,-0.005698059305114869,0.0700793824873631,0.3527143229730427,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,1,0.0676884535020783,0.022661196352464774,-0.04502725714961353,0.07997155947837217,0.36006693495437503,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,2,0.0676884535020783,0.038419867201928665,-0.02926858630014964,0.0762653206705741,0.3050916569773108,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,3,0.0676884535020783,0.0490245906453922,-0.018663862856686107,0.07207532840773755,0.2905602101236582,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,4,0.0676884535020783,0.05241600209991513,-0.015272451402163177,0.060924754909902415,0.3006874129641801,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,5,0.0676884535020783,0.06555768922334614,-0.0021307642787321696,0.0661678942713688,0.29605088010430336,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,6,0.0676884535020783,0.04107614126907715,-0.026612312233001152,0.0776671626956198,0.3444600128568709,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,8,test,random_orthogonal,7,0.0676884535020783,0.04640190915300646,-0.021286544349071845,0.06858869833175503,0.31935054901987314,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,default,-1,0.03491453604861551,0.03491453604861551,0.0,0.0,0.43678433215245605,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,0,0.03491453604861551,0.07989388540863301,0.044979349360017504,0.05170879919485231,0.4383246679790318,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,1,0.03491453604861551,0.04147747529827049,0.006562939249654981,0.036546967779181684,0.4731152271851897,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,2,0.03491453604861551,0.04603277484049698,0.011118238791881473,0.04156637205438096,0.44779348699375987,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,3,0.03491453604861551,0.07870173732020885,0.04378720127159334,0.04793043512949394,0.4759758301079273,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,4,0.03491453604861551,0.05807217737500664,0.02315764132639113,0.043038369493417133,0.46447158395312726,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,5,0.03491453604861551,0.06868878931093658,0.03377425326232107,0.06413755627033411,0.45688363583758473,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,6,0.03491453604861551,0.07535878088521866,0.04044424483660315,0.058755775375355375,0.5235928350593895,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,validation,random_orthogonal,7,0.03491453604861551,0.04976515786999229,0.01485062182137678,0.04076850737318729,0.4945729549508542,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,default,-1,0.022113495387409303,0.022113495387409303,0.0,0.0,0.43678433215245605,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,0,0.022113495387409303,0.05529024642956718,0.03317675104215788,0.07181273857895598,0.4383246679790318,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,1,0.022113495387409303,0.03200016151816093,0.009886666130751627,0.04150312696563664,0.4731152271851897,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,2,0.022113495387409303,0.04413380395646546,0.02202030856905616,0.06198109544098949,0.44779348699375987,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,3,0.022113495387409303,0.06356370016172753,0.04145020477431823,0.08403307126423275,0.4759758301079273,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,4,0.022113495387409303,0.04508553600086673,0.02297204061345743,0.06022671608566315,0.46447158395312726,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,5,0.022113495387409303,0.06349244491639933,0.041378949528990024,0.08056050144791337,0.45688363583758473,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,6,0.022113495387409303,0.05968174292724078,0.03756824753983148,0.07644142948911929,0.5235928350593895,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,PLE,16,test,random_orthogonal,7,0.022113495387409303,0.041049980782183824,0.01893648539477452,0.053051756967678484,0.4945729549508542,guarded_embedding_fit,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,default,-1,0.04958107966298647,0.04958107966298647,0.0,0.0,0.29425321193411946,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,0,0.04958107966298647,0.03406569613092303,-0.015515383532063443,0.02029076020594277,0.3019856109749526,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,1,0.04958107966298647,0.030312039715705293,-0.01926903994728118,0.01951247803513824,0.30878276587463915,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,2,0.04958107966298647,0.03319237666728197,-0.016388702995704503,0.01416225165506546,0.3094009789638221,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,3,0.04958107966298647,0.027264327883500784,-0.022316751779485687,0.022008692455179835,0.31332541606388986,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,4,0.04958107966298647,0.030542796848771564,-0.019038282814214907,0.01873420413860896,0.30515597597695887,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,5,0.04958107966298647,0.030570550604694373,-0.0190105290582921,0.022620136299850317,0.30941591411828995,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,6,0.04958107966298647,0.060968856754509734,0.011387777091523263,0.020848918537542737,0.3198678558692336,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,validation,random_orthogonal,7,0.04958107966298647,0.04347013570194508,-0.006110943961041393,0.01579339477164655,0.2826121400576085,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,test,default,-1,0.04263754500288539,0.04263754500288539,0.0,0.0,0.29425321193411946,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,test,random_orthogonal,0,0.04263754500288539,0.03414778672420405,-0.008489758278681342,0.032653943993752384,0.3019856109749526,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
full,steel-plates-fault,classification,tabm_d,1,RBF,8,test,random_orthogonal,1,0.04263754500288539,0.029842347399472006,-0.012795197603413386,0.027731206962432073,0.30878276587463915,frozen_safe_basis_embedding,between_numerical_embedding_and_backbone
