candidate,family,features,fit_seconds,input_dimension,invariant_dimension_fraction,invariant_feature_fraction,predict_seconds,raw_input_dimension,selected_blocks,selected_dimensions,selection_key,stage,validation_C,validation_method_loss,validation_raw_loss,dataset,model,seed
stage_1,BlockGuard-Greedy,"['db_od', 'w3cld']",1.967566277133301,1870,0.13333333333333333,0.13333333333333333,0.04277599509805441,1854,2,16,n2__3285825611f31336,1,-0.653407537085749,887.8047964850798,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_2,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees']",1.8603110020048916,1886,0.26666666666666666,0.26666666666666666,0.025427726097404957,1854,4,32,n4__465000d77f017a45,2,-0.6200106687901684,892.2033927069308,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_3,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_bot']",2.1497560699936002,1902,0.4,0.4,0.0348302370402962,1854,6,48,n6__ce88e996deb956bd,3,-0.6851355301043371,883.626002563946,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_4,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_bot', 'hzn_depth', 'w15bfm']",2.2082701579201967,1918,0.5333333333333333,0.5333333333333333,0.045458527049049735,1854,8,64,n8__107f2331df648667,4,-0.5149922783137972,906.0350337903365,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_5,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_bot', 'hzn_depth', 'w15bfm', 'w10cld', 'clay_tot_psa']",2.0867514649871737,1934,0.6666666666666666,0.6666666666666666,0.02899855701252818,1854,10,80,n10__8c2cb36ac2195b9c,5,-0.6395736975605472,889.6268078704197,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_6,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_bot', 'hzn_depth', 'w15bfm', 'w10cld', 'clay_tot_psa', 'hzn_top', 'oc']",1.6819304819218814,1950,0.8,0.8,0.011730831116437912,1854,12,96,n12__fc99ddc6a0ea0d56,6,-0.3625294216033439,926.1154359275619,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_7,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_bot', 'hzn_depth', 'w15bfm', 'w10cld', 'clay_tot_psa', 'hzn_top', 'oc', 'sand_tot_psa', 'silt_tot_psa']",1.6039098848123103,1966,0.9333333333333333,0.9333333333333333,0.03902771300636232,1854,14,112,n14__b61c2d55cf3e2030,7,-0.4023203384556584,920.8746997309365,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_8,BlockGuard-Greedy,"['db_od', 'w3cld', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_bot', 'hzn_depth', 'w15bfm', 'w10cld', 'clay_tot_psa', 'hzn_top', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'ph_h2o']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,-0.10061474522256383,960.6113921285893,973.8630429804458,SoilKsatDB,controlled_mlp,2
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,935.1166683405598,935.1166683405598,SoilKsatDB,tabm_d,0
stage_1,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa']",2.366338114021346,1870,0.13333333333333333,0.13333333333333333,0.7299556890502572,1854,2,16,n2__96d6df11e3a009a4,1,0.028077538343409068,939.9025752060419,935.1166683405598,SoilKsatDB,tabm_d,0
stage_2,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm']",2.8480352740734816,1886,0.26666666666666666,0.26666666666666666,0.7703782019671053,1854,4,32,n4__941ccab592fc7329,2,0.03891323271896556,941.7495542207251,935.1166683405598,SoilKsatDB,tabm_d,0
stage_3,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm', 'hzn_depth', 'db_od']",2.282234991202131,1902,0.4,0.4,0.7698314180597663,1854,6,48,n6__6dd1afa9677ffb0f,3,0.03138480034700011,940.4663086692588,935.1166683405598,SoilKsatDB,tabm_d,0
stage_4,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm', 'hzn_depth', 'db_od', 'oc', 'w15l2']",2.5982745729852468,1918,0.5333333333333333,0.5333333333333333,0.7664770709816366,1854,8,64,n8__e6dd52c6c3f45a8f,4,0.059867134419640415,945.3212142708818,935.1166683405598,SoilKsatDB,tabm_d,0
stage_5,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm', 'hzn_depth', 'db_od', 'oc', 'w15l2', 'sand_tot_psa', 'w3cld']",2.9816847629845142,1934,0.6666666666666666,0.6666666666666666,0.7591566080227494,1854,10,80,n10__94bed199ca6b6911,5,0.11680189744401899,955.0259280499275,935.1166683405598,SoilKsatDB,tabm_d,0
stage_6,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm', 'hzn_depth', 'db_od', 'oc', 'w15l2', 'sand_tot_psa', 'w3cld', 'silt_tot_psa', 'hzn_top']",3.555844660848379,1950,0.8,0.8,0.8137132299598306,1854,12,96,n12__3d56b2da529a570b,6,-0.002614978160389189,934.6709368886845,935.1166683405598,SoilKsatDB,tabm_d,0
stage_7,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm', 'hzn_depth', 'db_od', 'oc', 'w15l2', 'sand_tot_psa', 'w3cld', 'silt_tot_psa', 'hzn_top', 'hzn_bot', 'latitude_decimal_degrees']",2.420383068965748,1966,0.9333333333333333,0.9333333333333333,0.8154395469464362,1854,14,112,n14__ad5cf53da0d8b4eb,7,0.06799179497106822,946.7060888363516,935.1166683405598,SoilKsatDB,tabm_d,0
stage_8,BlockGuard-Greedy,"['ph_h2o', 'clay_tot_psa', 'longitude_decimal_degrees', 'w15bfm', 'hzn_depth', 'db_od', 'oc', 'w15l2', 'sand_tot_psa', 'w3cld', 'silt_tot_psa', 'hzn_top', 'hzn_bot', 'latitude_decimal_degrees', 'w10cld']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,0.10590775640586343,953.168986613312,935.1166683405598,SoilKsatDB,tabm_d,0
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,941.4958138946869,941.4958138946869,SoilKsatDB,tabm_d,1
stage_1,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa']",1.7342054538894445,1870,0.13333333333333333,0.13333333333333333,0.6990110001061112,1854,2,16,n2__42e91b0e76fe7b63,1,0.02069969596591053,944.8920973849088,941.4958138946869,SoilKsatDB,tabm_d,1
stage_2,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od']",1.9878325439058244,1886,0.26666666666666666,0.26666666666666666,0.6882604938000441,1854,4,32,n4__5a0009441c7fd8a9,2,-0.023874155362281765,937.5786839120319,941.4958138946869,SoilKsatDB,tabm_d,1
stage_3,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od', 'w3cld', 'ph_h2o']",1.843809056095779,1902,0.4,0.4,0.7022859978023916,1854,6,48,n6__49bf841682c7ed73,3,-0.07740793961672068,928.7951777227682,941.4958138946869,SoilKsatDB,tabm_d,1
stage_4,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od', 'w3cld', 'ph_h2o', 'hzn_bot', 'sand_tot_psa']",2.1849969930481166,1918,0.5333333333333333,0.5333333333333333,0.7176974799949676,1854,8,64,n8__757e9cbaf32015f0,4,-0.02966079694857796,936.6292460403001,941.4958138946869,SoilKsatDB,tabm_d,1
stage_5,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od', 'w3cld', 'ph_h2o', 'hzn_bot', 'sand_tot_psa', 'longitude_decimal_degrees', 'oc']",1.5725413928739727,1934,0.6666666666666666,0.6666666666666666,0.7164038470946252,1854,10,80,n10__dde99d6d90ef99f8,5,-0.06142528147830928,931.4175175897277,941.4958138946869,SoilKsatDB,tabm_d,1
stage_6,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od', 'w3cld', 'ph_h2o', 'hzn_bot', 'sand_tot_psa', 'longitude_decimal_degrees', 'oc', 'hzn_depth', 'w15l2']",1.581980638904497,1950,0.8,0.8,0.7242859939578921,1854,12,96,n12__7e42a092b9ebd95e,6,-0.007984716291608572,940.1857289465815,941.4958138946869,SoilKsatDB,tabm_d,1
stage_7,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od', 'w3cld', 'ph_h2o', 'hzn_bot', 'sand_tot_psa', 'longitude_decimal_degrees', 'oc', 'hzn_depth', 'w15l2', 'clay_tot_psa', 'w15bfm']",1.6269951020367444,1966,0.9333333333333333,0.9333333333333333,0.8938356121070683,1854,14,112,n14__ad5cf53da0d8b4eb,7,0.030473086643099338,946.495657430191,941.4958138946869,SoilKsatDB,tabm_d,1
stage_8,BlockGuard-Greedy,"['latitude_decimal_degrees', 'silt_tot_psa', 'hzn_top', 'db_od', 'w3cld', 'ph_h2o', 'hzn_bot', 'sand_tot_psa', 'longitude_decimal_degrees', 'oc', 'hzn_depth', 'w15l2', 'clay_tot_psa', 'w15bfm', 'w10cld']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,0.05971720413785504,951.2938589881809,941.4958138946869,SoilKsatDB,tabm_d,1
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,934.0729596706615,934.0729596706615,SoilKsatDB,tabm_d,2
stage_1,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa']",1.6365830830764025,1870,0.13333333333333333,0.13333333333333333,0.7196430480107665,1854,2,16,n2__c86df060d6989991,1,0.03024467571372951,939.2598287128444,934.0729596706615,SoilKsatDB,tabm_d,2
stage_2,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa']",1.8713289177976549,1886,0.26666666666666666,0.26666666666666666,0.7319538560695946,1854,4,32,n4__4281ab43f80558be,2,-0.005419362224412452,933.1435556851058,934.0729596706615,SoilKsatDB,tabm_d,2
stage_3,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa', 'hzn_depth', 'oc']",1.5542018909472972,1902,0.4,0.4,0.740562261082232,1854,6,48,n6__5faeadd78b926c24,3,0.04818594958825142,942.3367021076165,934.0729596706615,SoilKsatDB,tabm_d,2
stage_4,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa', 'hzn_depth', 'oc', 'w3cld', 'w15l2']",2.11105869198218,1918,0.5333333333333333,0.5333333333333333,0.7220993710216135,1854,8,64,n8__5f9a572dab89cbc5,4,0.09745830188882217,950.7867592747808,934.0729596706615,SoilKsatDB,tabm_d,2
stage_5,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa', 'hzn_depth', 'oc', 'w3cld', 'w15l2', 'hzn_top', 'latitude_decimal_degrees']",1.6806565739680082,1934,0.6666666666666666,0.6666666666666666,0.7643903351854533,1854,10,80,n10__a37bae6269c29ddb,5,0.06532100105550817,945.2753108344206,934.0729596706615,SoilKsatDB,tabm_d,2
stage_6,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa', 'hzn_depth', 'oc', 'w3cld', 'w15l2', 'hzn_top', 'latitude_decimal_degrees', 'longitude_decimal_degrees', 'clay_tot_psa']",2.471715191844851,1950,0.8,0.8,0.7401680930051953,1854,12,96,n12__c40ac60dfca19f28,6,0.012079126266189164,936.1444927457632,934.0729596706615,SoilKsatDB,tabm_d,2
stage_7,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa', 'hzn_depth', 'oc', 'w3cld', 'w15l2', 'hzn_top', 'latitude_decimal_degrees', 'longitude_decimal_degrees', 'clay_tot_psa', 'hzn_bot', 'w15bfm']",1.8324212909210473,1966,0.9333333333333333,0.9333333333333333,0.7580167418345809,1854,14,112,n14__ad5cf53da0d8b4eb,7,0.08915774623841823,949.363239461128,934.0729596706615,SoilKsatDB,tabm_d,2
stage_8,BlockGuard-Greedy,"['ph_h2o', 'silt_tot_psa', 'db_od', 'sand_tot_psa', 'hzn_depth', 'oc', 'w3cld', 'w15l2', 'hzn_top', 'latitude_decimal_degrees', 'longitude_decimal_degrees', 'clay_tot_psa', 'hzn_bot', 'w15bfm', 'w10cld']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,0.14034988331137913,958.1425338235533,934.0729596706615,SoilKsatDB,tabm_d,2
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,949.2553972340418,949.2553972340418,SoilKsatDB,catboost,0
stage_1,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld']",1.7372707929462194,1870,0.13333333333333333,0.13333333333333333,0.008707825094461441,1854,2,16,n2__d6a65ecf1cf85f47,1,0.12624508795753112,968.9893341159391,949.2553972340418,SoilKsatDB,catboost,0
stage_2,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa']",2.0888293758034706,1886,0.26666666666666666,0.26666666666666666,0.006569873075932264,1854,4,32,n4__f581d1dd40155d3b,2,0.1223884056407681,968.3864787760297,949.2553972340418,SoilKsatDB,catboost,0
stage_3,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'longitude_decimal_degrees']",2.2957163809332997,1902,0.4,0.4,0.005649465136229992,1854,6,48,n6__29bdcbcb066ae6d6,3,0.09986441200500505,964.8656521369296,949.2553972340418,SoilKsatDB,catboost,0
stage_4,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2']",2.4881082559004426,1918,0.5333333333333333,0.5333333333333333,0.00556308520026505,1854,8,64,n8__fac8b0d52d9161ee,4,0.1216175827758384,968.2659879909247,949.2553972340418,SoilKsatDB,catboost,0
stage_5,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_top', 'w10cld']",2.6510244929231703,1934,0.6666666666666666,0.6666666666666666,0.006578814936801791,1854,10,80,n10__9fd3ce435a04bb42,5,-0.0255223644253825,945.2658817859896,949.2553972340418,SoilKsatDB,catboost,0
stage_6,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_top', 'w10cld', 'db_od', 'hzn_depth']",2.56387186399661,1950,0.8,0.8,0.005055989837273955,1854,12,96,n12__07c7f30165753035,6,0.06120269340789247,958.822265206915,949.2553972340418,SoilKsatDB,catboost,0
stage_7,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_top', 'w10cld', 'db_od', 'hzn_depth', 'ph_h2o', 'hzn_bot']",2.9339931269641966,1966,0.9333333333333333,0.9333333333333333,0.005422432906925678,1854,14,112,n14__7286d0b45d6524a2,7,0.09085631388988624,963.4575558497339,949.2553972340418,SoilKsatDB,catboost,0
stage_8,BlockGuard-Greedy,"['clay_tot_psa', 'w3cld', 'oc', 'sand_tot_psa', 'silt_tot_psa', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'w15l2', 'hzn_top', 'w10cld', 'db_od', 'hzn_depth', 'ph_h2o', 'hzn_bot', 'w15bfm']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,-0.3352177421024951,896.8560059280758,949.2553972340418,SoilKsatDB,catboost,0
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,960.490392200257,960.490392200257,SoilKsatDB,catboost,1
stage_1,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot']",1.6051617302000523,1870,0.13333333333333333,0.13333333333333333,0.007693117018789053,1854,2,16,n2__5dcf01d76e52ecb1,1,0.17201085291709592,985.4456403488847,960.490392200257,SoilKsatDB,catboost,1
stage_2,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc']",1.6047116729896516,1886,0.26666666666666666,0.26666666666666666,0.008723448030650616,1854,4,32,n4__ed566faa8db3805d,2,0.17839877114355804,986.3723963168429,960.490392200257,SoilKsatDB,catboost,1
stage_3,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc', 'hzn_top', 'w15l2']",2.1166983649600297,1902,0.4,0.4,0.0085703379008919,1854,6,48,n6__63647a7d19789977,3,-0.15104135226272083,938.5773886746181,960.490392200257,SoilKsatDB,catboost,1
stage_4,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc', 'hzn_top', 'w15l2', 'ph_h2o', 'clay_tot_psa']",2.325054009910673,1918,0.5333333333333333,0.5333333333333333,0.005452992860227823,1854,8,64,n8__315e5b04b0a0c6a3,4,-0.019603467802121122,957.6463309373822,960.490392200257,SoilKsatDB,catboost,1
stage_5,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc', 'hzn_top', 'w15l2', 'ph_h2o', 'clay_tot_psa', 'w10cld', 'w3cld']",2.243384314002469,1934,0.6666666666666666,0.6666666666666666,0.005961638875305653,1854,10,80,n10__14ed66139681ad7c,5,-0.10591130241729735,945.1248336395895,960.490392200257,SoilKsatDB,catboost,1
stage_6,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc', 'hzn_top', 'w15l2', 'ph_h2o', 'clay_tot_psa', 'w10cld', 'w3cld', 'w15bfm', 'hzn_depth']",1.7735609980300069,1950,0.8,0.8,0.005594927119091153,1854,12,96,n12__8bb47d1cb7017414,6,0.050384698339884126,967.8001789296535,960.490392200257,SoilKsatDB,catboost,1
stage_7,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc', 'hzn_top', 'w15l2', 'ph_h2o', 'clay_tot_psa', 'w10cld', 'w3cld', 'w15bfm', 'hzn_depth', 'db_od', 'sand_tot_psa']",2.1017566029913723,1966,0.9333333333333333,0.9333333333333333,0.005003495141863823,1854,14,112,n14__7bfccb46ecdd1427,7,0.11174414353172096,976.7021764202561,960.490392200257,SoilKsatDB,catboost,1
stage_8,BlockGuard-Greedy,"['longitude_decimal_degrees', 'hzn_bot', 'latitude_decimal_degrees', 'oc', 'hzn_top', 'w15l2', 'ph_h2o', 'clay_tot_psa', 'w10cld', 'w3cld', 'w15bfm', 'hzn_depth', 'db_od', 'sand_tot_psa', 'silt_tot_psa']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,-0.4025832790179073,902.0838122781039,960.490392200257,SoilKsatDB,catboost,1
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,958.6175793698945,958.6175793698945,SoilKsatDB,catboost,2
stage_1,BlockGuard-Greedy,"['w3cld', 'w15l2']",2.2822106659878045,1870,0.13333333333333333,0.13333333333333333,0.0077031131368130445,1854,2,16,n2__ac5ccd303cac5755,1,0.08327147056524577,970.8545143748173,958.6175793698945,SoilKsatDB,catboost,2
stage_2,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc']",2.393053982872516,1886,0.26666666666666666,0.26666666666666666,0.005411130841821432,1854,4,32,n4__53236a7b41a5e91f,2,-0.0559661361832359,950.3932263435563,958.6175793698945,SoilKsatDB,catboost,2
stage_3,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc', 'latitude_decimal_degrees', 'ph_h2o']",1.7380343999247998,1902,0.4,0.4,0.008588667027652264,1854,6,48,n6__ef14aca80f2d757b,3,0.1315552019556891,977.949920266047,958.6175793698945,SoilKsatDB,catboost,2
stage_4,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc', 'latitude_decimal_degrees', 'ph_h2o', 'w10cld', 'sand_tot_psa']",2.5622550509870052,1918,0.5333333333333333,0.5333333333333333,0.008865945041179657,1854,8,64,n8__cf766f86b7294d58,4,-0.01295122649413291,956.7143667117422,958.6175793698945,SoilKsatDB,catboost,2
stage_5,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc', 'latitude_decimal_degrees', 'ph_h2o', 'w10cld', 'sand_tot_psa', 'silt_tot_psa', 'hzn_bot']",2.502086762106046,1934,0.6666666666666666,0.6666666666666666,0.005456439219415188,1854,10,80,n10__f2522171c532cfbc,5,-0.11223231650721115,942.1247811374606,958.6175793698945,SoilKsatDB,catboost,2
stage_6,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc', 'latitude_decimal_degrees', 'ph_h2o', 'w10cld', 'sand_tot_psa', 'silt_tot_psa', 'hzn_bot', 'hzn_depth', 'clay_tot_psa']",2.7289806499611586,1950,0.8,0.8,0.007712047081440687,1854,12,96,n12__37078f2cb0d32727,6,0.11713329522087249,975.8305877484024,958.6175793698945,SoilKsatDB,catboost,2
stage_7,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc', 'latitude_decimal_degrees', 'ph_h2o', 'w10cld', 'sand_tot_psa', 'silt_tot_psa', 'hzn_bot', 'hzn_depth', 'clay_tot_psa', 'longitude_decimal_degrees', 'db_od']",2.713664500042796,1966,0.9333333333333333,0.9333333333333333,0.007316299946978688,1854,14,112,n14__6103f9ee195cf099,7,0.04472760746321798,965.1904046333111,958.6175793698945,SoilKsatDB,catboost,2
stage_8,BlockGuard-Greedy,"['w3cld', 'w15l2', 'w15bfm', 'oc', 'latitude_decimal_degrees', 'ph_h2o', 'w10cld', 'sand_tot_psa', 'silt_tot_psa', 'hzn_bot', 'hzn_depth', 'clay_tot_psa', 'longitude_decimal_degrees', 'db_od', 'hzn_top']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,-0.44036981681361287,893.9042172796255,958.6175793698945,SoilKsatDB,catboost,2
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,1001.759959578183,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_1,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees']",1.8031200640834868,1870,0.13333333333333333,0.13333333333333333,2.7113283870276064,1854,2,16,n2__16b152d2a5bac36a,1,-0.07102242088419128,994.3871270113942,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_2,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o']",2.0864118840545416,1886,0.26666666666666666,0.26666666666666666,2.5885894810780883,1854,4,32,n4__065996cd819fc8c5,2,-0.1620969486414988,984.9326866263094,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_3,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o', 'w15l2', 'clay_tot_psa']",2.077210044953972,1902,0.4,0.4,3.0978457040619105,1854,6,48,n6__a915530f1e6b925c,3,-0.12281505572608752,989.010537194711,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_4,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o', 'w15l2', 'clay_tot_psa', 'hzn_depth', 'hzn_bot']",2.002115211915225,1918,0.5333333333333333,0.5333333333333333,2.9468004340305924,1854,8,64,n8__e19fb4c2553a73e4,4,-0.2702307465168474,973.7073245980856,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_5,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o', 'w15l2', 'clay_tot_psa', 'hzn_depth', 'hzn_bot', 'w3cld', 'sand_tot_psa']",1.952063008211553,1934,0.6666666666666666,0.6666666666666666,3.003788729896769,1854,10,80,n10__b70221dd76f31703,5,-0.16598263033581803,984.5293142801771,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_6,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o', 'w15l2', 'clay_tot_psa', 'hzn_depth', 'hzn_bot', 'w3cld', 'sand_tot_psa', 'oc', 'silt_tot_psa']",2.2632203849498183,1950,0.8,0.8,2.7700333290267736,1854,12,96,n12__b3fce7b52d1ce0aa,6,-0.2964486729816113,970.9856434772987,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_7,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o', 'w15l2', 'clay_tot_psa', 'hzn_depth', 'hzn_bot', 'w3cld', 'sand_tot_psa', 'oc', 'silt_tot_psa', 'hzn_top', 'w10cld']",2.1440666338894516,1966,0.9333333333333333,0.9333333333333333,2.6329975919798017,1854,14,112,n14__7286d0b45d6524a2,7,-0.21758025873704567,979.1729680685216,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_8,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o', 'w15l2', 'clay_tot_psa', 'hzn_depth', 'hzn_bot', 'w3cld', 'sand_tot_psa', 'oc', 'silt_tot_psa', 'hzn_top', 'w10cld', 'w15bfm']",0.0,370,1.0,1.0,0.0,1854,15,120,n15__1b235318a204c913,8,-0.511314369339591,948.6804504991967,1001.759959578183,SoilKsatDB,tabicl_v2,0
stage_0_raw,BlockGuard-Greedy,[],0.0,1854,0.0,0.0,0.0,1854,0,0,n0__4f53cda18c2baa0c,0,0.0,1001.759959578183,1001.759959578183,SoilKsatDB,tabicl_v2,1
stage_1,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees']",0.4858998579438776,1870,0.13333333333333333,0.13333333333333333,1.5441095270216465,1854,2,16,n2__16b152d2a5bac36a,1,-0.07102242088419128,994.3871270113942,1001.759959578183,SoilKsatDB,tabicl_v2,1
stage_2,BlockGuard-Greedy,"['db_od', 'longitude_decimal_degrees', 'latitude_decimal_degrees', 'ph_h2o']",0.5491520429495722,1886,0.26666666666666666,0.26666666666666666,1.0878818100318313,1854,4,32,n4__065996cd819fc8c5,2,-0.1620969486414988,984.9326866263094,1001.759959578183,SoilKsatDB,tabicl_v2,1
