split_seed,numeric_seed,condition,method,auroc,log_loss
97,1,opaque_informative,bge,0.7706658821091766,0.6400960338521012
97,1,opaque_paraphrase,bge,0.8071887163536225,0.5675263534261578
97,1,negated_description,bge,0.845275611030081,0.49859307541665726
97,1,ambiguous,bge,0.6568362602994015,0.8464198620558385
97,1,shuffled_description,bge,0.33375145413050233,1.4529582119241131
97,1,clean,e5,0.8053778489915794,0.5709406995224869
97,1,opaque_informative,e5,0.8072118619289594,0.570679563462748
97,1,opaque_paraphrase,e5,0.7703406561750897,0.6354427937956497
97,1,negated_description,e5,0.7329455700485781,0.7072587810018272
97,1,ambiguous,e5,0.6568362602994015,0.8464198620558385
97,1,shuffled_description,e5,0.2977661425902096,1.51966902078878
97,1,clean,gte,0.8065346841214651,0.570667250017539
97,1,opaque_informative,gte,0.7374457404681869,0.7025044290151359
97,1,opaque_paraphrase,gte,0.8096590780489644,0.5653517371643689
97,1,negated_description,gte,0.509625071286782,1.12367889730115
97,1,ambiguous,gte,0.6568362602994015,0.8464198620558385
97,1,shuffled_description,gte,0.36887350677651076,1.3862196564106921
97,1,clean,oracle,0.8779197194486619,0.4371547117837498
97,1,opaque_informative,oracle,0.8799342039688798,0.43466574727183455
97,1,opaque_paraphrase,oracle,0.8813265306122449,0.4310088491614843
97,1,negated_description,oracle,0.8832653689166473,0.4281830200091215
97,1,ambiguous,oracle,0.8773130699102739,0.43784319288596096
97,1,shuffled_description,oracle,0.877728909132572,0.43747376954540423
97,2,clean,structure_only,0.6352716685967843,0.6647747595615586
97,2,opaque_informative,structure_only,0.5904838392214669,0.6861440365665351
97,2,opaque_paraphrase,structure_only,0.5994752621837229,0.6814991444920118
97,2,negated_description,structure_only,0.654501694135446,0.6564743814541352
97,2,ambiguous,structure_only,0.6452179455114531,0.6602502740860804
97,2,shuffled_description,structure_only,0.5917399884507022,0.6846429030390365
97,2,clean,tfidf,0.8426684105241025,0.5063363749560472
97,2,opaque_informative,tfidf,0.8127320942989853,0.566656303010412
97,2,opaque_paraphrase,tfidf,0.7677144087595911,0.6522777316833952
97,2,negated_description,tfidf,0.40755589107176,1.3552851987357042
97,2,ambiguous,tfidf,0.6265852648868935,0.9267230188577752
97,2,shuffled_description,tfidf,0.29210840398506677,1.5907583232324467
97,2,clean,bge,0.8098035824095884,0.5704279946505716
97,2,opaque_informative,bge,0.7767998661343823,0.6369203337739823
97,2,opaque_paraphrase,bge,0.8050960132326515,0.5781345662758288
97,2,negated_description,bge,0.8432666736649072,0.506047991578653
97,2,ambiguous,bge,0.6265852648868935,0.9267230188577752
97,2,shuffled_description,bge,0.33255497157416475,1.514516285917202
97,2,clean,e5,0.8098035824095884,0.5704279946505716
97,2,opaque_informative,e5,0.8138306329680987,0.5651660858647657
97,2,opaque_paraphrase,e5,0.7684954360925558,0.6514858393366908
97,2,negated_description,e5,0.7305268474711564,0.72595322077665
97,2,ambiguous,e5,0.6265852648868935,0.9267230188577752
97,2,shuffled_description,e5,0.29347922716080405,1.5893535682155473
97,2,clean,gte,0.8073887513907885,0.5753034831243243
97,2,opaque_informative,gte,0.7393628329959542,0.7123331158504586
97,2,opaque_paraphrase,gte,0.8023153453648185,0.5842054716082128
97,2,negated_description,gte,0.515831475490275,1.1489168659956615
97,2,ambiguous,gte,0.6265852648868935,0.9267230188577752
97,2,shuffled_description,gte,0.3680853535429925,1.4470157930372638
97,2,clean,oracle,0.8800285584519106,0.4335517823603222
97,2,opaque_informative,oracle,0.8850003132974015,0.42479647414712224
97,2,opaque_paraphrase,oracle,0.8757263248126517,0.4404579745990306
97,2,negated_description,oracle,0.8806345337236026,0.43303891733655964
97,2,ambiguous,oracle,0.8835318377071478,0.42773528788231935
97,2,shuffled_description,oracle,0.8814304961482162,0.43129039995676943
97,3,clean,structure_only,0.6296158664317308,0.6668949221055055
97,3,opaque_informative,structure_only,0.6021460413931716,0.6786656990124618
97,3,opaque_paraphrase,structure_only,0.6218255940399826,0.6708911297760468
97,3,negated_description,structure_only,0.6584665987794779,0.6545000669325046
97,3,ambiguous,structure_only,0.5912911502075325,0.6831750215852396
97,3,shuffled_description,structure_only,0.6107944699331675,0.6757018060142919
97,3,clean,tfidf,0.8446056453282715,0.5015701632310601
97,3,opaque_informative,tfidf,0.8079809917589226,0.5729871586543652
97,3,opaque_paraphrase,tfidf,0.7746666427865786,0.6374951289275342
97,3,negated_description,tfidf,0.40906927391150066,1.3583356295158642
97,3,ambiguous,tfidf,0.4405779604829602,1.2945631370654627
97,3,shuffled_description,tfidf,0.29370387382288077,1.565210307173044
97,3,clean,bge,0.8058589110406359,0.5799293868808918
97,3,opaque_informative,bge,0.7681527501841401,0.6513360534868669
97,3,opaque_paraphrase,bge,0.8073961182516699,0.5751902713702345
97,3,negated_description,bge,0.8446648529883869,0.501742499448809
97,3,ambiguous,bge,0.4405779604829602,1.2945631370654627
97,3,shuffled_description,bge,0.3285056614873266,1.4957484686149052
97,3,clean,e5,0.8058589110406359,0.5799293868808918
97,3,opaque_informative,e5,0.806468529819564,0.5776401164787481
97,3,opaque_paraphrase,e5,0.7698033696799077,0.6489607941578902
97,3,negated_description,e5,0.7372051951155382,0.7122113013433442
97,3,ambiguous,e5,0.4405779604829602,1.2945631370654627
97,3,shuffled_description,e5,0.2938292681195187,1.5641230060978666
97,3,clean,gte,0.8079265886113304,0.5768625215524446
97,3,opaque_informative,gte,0.7336572600110955,0.7175937225753877
97,3,opaque_paraphrase,gte,0.8076093586362472,0.5752758802869441
97,3,negated_description,gte,0.5186139799162246,1.1405765787988118
97,3,ambiguous,gte,0.4405779604829602,1.2945631370654627
97,3,shuffled_description,gte,0.366265576408531,1.425434194381815
97,3,clean,oracle,0.880282880699163,0.43318528463516587
97,3,opaque_informative,oracle,0.8834541527364648,0.4273950802147893
97,3,opaque_paraphrase,oracle,0.8814705654322745,0.4308523050242699
97,3,negated_description,oracle,0.8816025952600349,0.43030105734002577
97,3,ambiguous,oracle,0.8831994362773148,0.4279254470395891
97,3,shuffled_description,oracle,0.8783067129404547,0.4358910257856631
97,4,clean,structure_only,0.6301815403043975,0.6672906862780984
97,4,opaque_informative,structure_only,0.6237293669104099,0.6697806132862657
97,4,opaque_paraphrase,structure_only,0.6396195826150141,0.6631884617546542
97,4,negated_description,structure_only,0.633154750057783,0.6654876529602097
97,4,ambiguous,structure_only,0.6016097218439262,0.6792333631757584
97,4,shuffled_description,structure_only,0.5924970776063625,0.6825545432058034
97,4,clean,tfidf,0.8449940882146203,0.5032368380550849
97,4,opaque_informative,tfidf,0.8056230543617021,0.5783740500808074
97,4,opaque_paraphrase,tfidf,0.7721297397609769,0.6483443487043078
97,4,negated_description,tfidf,0.40154802944754825,1.3706167674585301
97,4,ambiguous,tfidf,0.47650622086970074,1.2310016858450745
97,4,shuffled_description,tfidf,0.29736190204185053,1.5705794930628543
97,4,clean,bge,0.8089281591527524,0.5727631167834305
97,4,opaque_informative,bge,0.7700918731368811,0.6490304222819568
97,4,opaque_paraphrase,bge,0.8123530008067267,0.5687053163684043
97,4,negated_description,bge,0.8436273462548803,0.5056595464096396
97,4,ambiguous,bge,0.47650622086970074,1.2310016858450745
97,4,shuffled_description,bge,0.32865298818891464,1.509480787323835
97,4,clean,e5,0.8089281591527524,0.5727631167834305
97,4,opaque_informative,e5,0.8045955515774728,0.5812092067195822
97,4,opaque_paraphrase,e5,0.7744233017126662,0.6428783222186059
97,4,negated_description,e5,0.7340458063598059,0.7194095700355115
97,4,ambiguous,e5,0.47650622086970074,1.2310016858450745
97,4,shuffled_description,e5,0.2930496358486665,1.5778985366175846
97,4,clean,gte,0.8071308484766676,0.5746230306169238
97,4,opaque_informative,gte,0.7338190452429759,0.7181339891319946
97,4,opaque_paraphrase,gte,0.80889847393927,0.5749644267879293
97,4,negated_description,gte,0.5101739168520083,1.1561924995188348
97,4,ambiguous,gte,0.47650622086970074,1.2310016858450745
97,4,shuffled_description,gte,0.36677781194658965,1.4343404579863475
97,4,clean,oracle,0.881926979676463,0.4302765936009984
97,4,opaque_informative,oracle,0.8791663172984016,0.4350504910492605
97,4,opaque_paraphrase,oracle,0.883795748212221,0.4274771460926998
97,4,negated_description,oracle,0.88246359244737,0.4286999601259244
97,4,ambiguous,oracle,0.8842708963855462,0.42622786047044287
97,4,shuffled_description,oracle,0.880063192135455,0.43357582578562215
