numeric_seed,condition,method,auroc,accuracy,log_loss
2,paraphrase,structure_only,0.6241225944456884,0.5882407407407407,0.6691647961296954
2,paraphrase,tfidf,0.7319389981487681,0.6836728395061729,0.7183606651269233
2,paraphrase,bge,0.7360716057972809,0.6862037037037036,0.6287234338312531
2,paraphrase,e5,0.7721540778831566,0.7145987654320988,0.6032758684710987
2,paraphrase,gte,0.6590064977906134,0.6282098765432099,0.8603597936214309
2,paraphrase,bge_zero_shot,0.7062505729264664,0.6559876543209876,0.6316790315917572
2,paraphrase,e5_zero_shot,0.7327778975765211,0.6763888888888889,0.617636673097277
2,paraphrase,gte_zero_shot,0.7731929121436618,0.7124074074074074,0.5802562760298928
2,paraphrase,oracle,0.8786584792635017,0.7959259259259259,0.4357971799310834
2,opaque_informative,structure_only,0.6625487569713667,0.6205555555555555,0.6541528113458864
2,opaque_informative,tfidf,0.769523733525698,0.7132716049382716,0.6473008961573662
2,opaque_informative,bge,0.7355150776242242,0.6877777777777778,0.6296056975382833
2,opaque_informative,e5,0.7708549261647528,0.7141666666666666,0.6047556680219808
2,opaque_informative,gte,0.7339569548492935,0.6860185185185185,0.7150215409289673
2,opaque_informative,bge_zero_shot,0.7271868006992397,0.6713580246913581,0.620807533574496
2,opaque_informative,e5_zero_shot,0.6751432099483581,0.6335802469135803,0.6482228456478638
2,opaque_informative,gte_zero_shot,0.7701476989964383,0.7108024691358025,0.5825206466395262
2,opaque_informative,oracle,0.8799598795293049,0.7956790123456791,0.4339912747724976
2,opaque_paraphrase,structure_only,0.5968637985060237,0.5694753086419753,0.6803651917679677
2,opaque_paraphrase,tfidf,0.661044443190186,0.6289814814814815,0.8514813303602545
2,opaque_paraphrase,bge,0.7731807294152009,0.7123456790123457,0.5827583448653826
2,opaque_paraphrase,e5,0.6978272936035962,0.6578086419753086,0.7117874995444334
2,opaque_paraphrase,gte,0.6965089402220008,0.6558333333333334,0.7829567939277958
2,opaque_paraphrase,bge_zero_shot,0.7555473452092035,0.6942592592592592,0.6058253883493178
2,opaque_paraphrase,e5_zero_shot,0.7038579898343789,0.6564197530864198,0.6333586325368525
2,opaque_paraphrase,gte_zero_shot,0.8386711385368637,0.7608024691358025,0.5287415860404402
2,opaque_paraphrase,oracle,0.8819450205760464,0.7969753086419753,0.4303644903214576
2,negated_description,structure_only,0.657876779240393,0.6140432098765433,0.6558855233041931
2,negated_description,tfidf,0.4779434067859615,0.486358024691358,1.2066097317418019
2,negated_description,bge,0.8086237139546104,0.74,0.5393902740505208
2,negated_description,e5,0.7012506113592434,0.6579320987654321,0.7068940330723674
2,negated_description,gte,0.5498638270587948,0.5417283950617284,1.0657506392910736
2,negated_description,bge_zero_shot,0.3674010478989689,0.4075308641975309,0.8123376662678905
2,negated_description,e5_zero_shot,0.36369436169827346,0.4042283950617284,0.816056897202606
2,negated_description,gte_zero_shot,0.28131138217128066,0.3436111111111111,0.9766895933384374
2,negated_description,oracle,0.8813222745738676,0.7951234567901234,0.43078294644952114
2,ambiguous,structure_only,0.6231377781382603,0.5890432098765432,0.6698471358085696
2,ambiguous,tfidf,0.5473771686519605,0.5408641975308642,1.0721791328787307
2,ambiguous,bge,0.5579077192610733,0.5499691358024691,0.8439150555460014
2,ambiguous,e5,0.5523825657487159,0.5453086419753086,0.9319146453221345
2,ambiguous,gte,0.5473771686519605,0.5408641975308642,1.0721791328787307
2,ambiguous,bge_zero_shot,0.5984129931879345,0.5789197530864197,0.6898616624985442
2,ambiguous,e5_zero_shot,0.5975593335514391,0.5786111111111111,0.6907979554189738
2,ambiguous,gte_zero_shot,0.5736513157592661,0.5637345679012346,0.7415696170832984
2,ambiguous,oracle,0.8801993164725308,0.7946296296296296,0.4339902920935973
2,shuffled_description,structure_only,0.6226770947545295,0.5874691358024692,0.6702362723512365
2,shuffled_description,tfidf,0.32515973689892835,0.3762962962962963,1.495641198197905
2,shuffled_description,bge,0.3806824658631266,0.41854938271604936,1.056140996065222
2,shuffled_description,e5,0.3335167278593958,0.38299382716049385,1.2578906130724627
2,shuffled_description,gte,0.3621452687664498,0.4040432098765432,1.424371972423294
2,shuffled_description,bge_zero_shot,0.47034876692958577,0.48138888888888887,0.7566834598768912
2,shuffled_description,e5_zero_shot,0.5205661433601222,0.5184876543209876,0.7308826878054938
2,shuffled_description,gte_zero_shot,0.3766120676052046,0.4144753086419753,0.8977338095760055
2,shuffled_description,oracle,0.8817649355732324,0.7951851851851852,0.4307278417908847
3,name_only,structure_only,0.5988019692888018,0.5680555555555555,0.6799416244947807
3,name_only,tfidf,0.698013354818106,0.6592283950617284,0.7823618976626274
3,name_only,bge,0.7025993676958313,0.6617283950617284,0.6653190129642195
3,name_only,e5,0.8098946273014769,0.7437962962962963,0.5440122511798002
3,name_only,gte,0.6589643573340533,0.6284259259259259,0.8569542042417163
3,name_only,bge_zero_shot,0.6768619669303155,0.6339506172839506,0.6473039838755239
3,name_only,e5_zero_shot,0.702010466289688,0.6526851851851851,0.6333702749659332
3,name_only,gte_zero_shot,0.7075100572887811,0.6611419753086419,0.6340659985281142
3,name_only,oracle,0.8838118456216022,0.8015123456790123,0.42782385438603904
3,clean,structure_only,0.6114857106671225,0.5775617283950617,0.6743070030834295
3,clean,tfidf,0.8055684695953262,0.7380555555555556,0.5748341181498461
