dataset,model,seed,config_id,shadow_epoch_0,shadow_epoch_1,shadow_epoch_2,shadow_epoch_5,shadow_epoch_10,shadow_epoch_20
fremtpl_claim_count,mlp,9101,lr0.003__wd0.0001__b128,2.5737096102321916e-17,6.204507868308277e-16,6.703503447865258e-16,7.540753164578771e-16,3.8792245511763e-15,2.00958803905308e-14
fremtpl_claim_count,mlp,9202,lr0.003__wd0.0001__b128,2.824346659324739e-17,8.512342306726817e-17,1.5893048595921888e-16,2.6739136078923753e-16,5.360566591311455e-16,3.579276632026396e-15
fremtpl_claim_count,mlp,9303,lr0.003__wd0.0001__b128,3.384066030870381e-17,1.9037641471944533e-15,8.884630227704027e-16,1.1414819285106292e-15,2.9707613864553284e-15,2.812229943611223e-14
fremtpl_claim_count,mlp,9101,lr0.003__wd0.0001__b256,2.5737096102321916e-17,3.003098139766182e-16,2.853675175123419e-16,3.844987479448281e-16,6.858281778317037e-16,2.591351612457604e-15
fremtpl_claim_count,mlp,9202,lr0.003__wd0.0001__b256,2.824346659324739e-17,9.558597403175328e-17,2.0681156440160997e-16,2.795344251210752e-16,5.339966750034231e-16,2.697264612182282e-15
fremtpl_claim_count,mlp,9303,lr0.003__wd0.0001__b256,3.384066030870381e-17,8.959575702877087e-17,1.6810554684387746e-16,2.6762853001446874e-16,5.497209946362519e-16,1.850292651300184e-15
fremtpl_claim_count,mlp,9101,lr0.003__wd0__b128,2.5737096102321916e-17,5.81307700272312e-16,4.717287419519177e-16,6.610948157718781e-16,4.2577601871724574e-15,2.4660984788548584e-14
fremtpl_claim_count,mlp,9202,lr0.003__wd0__b128,2.824346659324739e-17,9.627715291671279e-17,1.4186785426972826e-16,2.7416762436727193e-16,5.783947539667045e-16,5.458754650557174e-15
fremtpl_claim_count,mlp,9303,lr0.003__wd0__b128,3.384066030870381e-17,1.7486453094978788e-15,8.641565653159933e-16,1.1370299233398606e-15,2.8679620798447575e-15,2.776048736137349e-14
fremtpl_claim_count,mlp,9101,lr0.003__wd0__b256,2.5737096102321916e-17,3.107861292264962e-16,3.535331292173422e-16,3.475325360607559e-16,6.051872531213053e-16,2.5063535502665296e-15
fremtpl_claim_count,mlp,9202,lr0.003__wd0__b256,2.824346659324739e-17,7.596191470976565e-17,1.9286601395801517e-16,2.68272275054382e-16,5.533767888366015e-16,1.9120582938139674e-15
fremtpl_claim_count,mlp,9303,lr0.003__wd0__b256,3.384066030870381e-17,9.215718466126788e-17,1.8504620578896347e-16,2.0885460787038734e-16,4.701541077029719e-16,2.249753389225312e-15
fremtpl_claim_count,resnet,9101,lr0.0003__wd0.0001__b128,1.7770669918232285e-14,1.4015440826138648e-14,1.341664951880206e-14,1.4523077835823517e-14,2.0840913630276736e-14,4.0352459871814683e-14
fremtpl_claim_count,resnet,9202,lr0.0003__wd0.0001__b128,1.633427822254202e-14,2.2424628072417047e-14,1.835947640118664e-14,2.2344759641754544e-14,3.6519835685264526e-14,7.626031764081977e-14
fremtpl_claim_count,resnet,9303,lr0.0003__wd0.0001__b128,1.2165080412202683e-14,3.047219323659006e-14,2.7604790198490492e-14,3.183037329806265e-14,4.884897960308679e-14,1.244917424627224e-13
fremtpl_claim_count,resnet,9101,lr0.0003__wd0.0001__b256,1.7770669918232285e-14,1.675721193750146e-14,1.6420241902292965e-14,1.4016999366761596e-14,2.0131615016509563e-14,4.241779724776379e-14
fremtpl_claim_count,resnet,9202,lr0.0003__wd0.0001__b256,1.633427822254202e-14,1.4502464442019136e-14,1.2092703140925698e-14,1.434211094070853e-14,1.8642842803361093e-14,4.2205754407879936e-14
fremtpl_claim_count,resnet,9303,lr0.0003__wd0.0001__b256,1.2165080412202683e-14,1.0758002832750996e-14,1.0241644771841196e-14,9.81059986937885e-15,1.3844014910141533e-14,2.6245895241210418e-14
fremtpl_claim_count,resnet,9101,lr0.0003__wd0__b128,1.7770669918232285e-14,1.439579250077372e-14,1.3298756085071417e-14,1.4749581222182895e-14,1.8982753736962454e-14,4.213597244555334e-14
fremtpl_claim_count,resnet,9202,lr0.0003__wd0__b128,1.633427822254202e-14,2.0771924490788768e-14,1.8387513191740756e-14,2.387705918399652e-14,3.3871346618316936e-14,8.89733911004463e-14
fremtpl_claim_count,resnet,9303,lr0.0003__wd0__b128,1.2165080412202683e-14,2.810302175432905e-14,2.7749070402594e-14,3.257388187850353e-14,5.269461421570677e-14,1.2267595793369335e-13
fremtpl_claim_count,resnet,9101,lr0.0003__wd0__b256,1.7770669918232285e-14,1.6247691126541897e-14,1.5993649005001387e-14,1.3960132962814731e-14,1.966749517152283e-14,4.097849175873497e-14
fremtpl_claim_count,resnet,9202,lr0.0003__wd0__b256,1.633427822254202e-14,1.460866204481409e-14,1.196048468599109e-14,1.3785457828431949e-14,2.0021161920187602e-14,4.275239559071997e-14
fremtpl_claim_count,resnet,9303,lr0.0003__wd0__b256,1.2165080412202683e-14,1.1636369222790127e-14,1.0114860880296173e-14,9.41958913213553e-15,1.3584429804994191e-14,2.7481387662470907e-14
fremtpl_claim_count,resnet,9101,lr0.001__wd0.0001__b128,1.7770669918232285e-14,2.4789564389941787e-14,1.834196314796921e-14,3.4406532527578304e-14,1.251836633485437e-13,1.1333550878388568e-11
fremtpl_claim_count,resnet,9202,lr0.001__wd0.0001__b128,1.633427822254202e-14,2.1730566564931442e-13,1.6879850110989442e-13,2.7005789165796164e-13,2.1374511352762002e-12,2.1500084491990208e-09
fremtpl_claim_count,resnet,9303,lr0.001__wd0.0001__b128,1.2165080412202683e-14,2.017941139165723e-13,1.4101196135784567e-13,4.042506482554789e-13,3.4594475314996334e-12,1.3671364341305428e-09
fremtpl_claim_count,resnet,9101,lr0.001__wd0.0001__b256,1.7770669918232285e-14,5.1487798941908525e-14,3.599473963247085e-14,4.706781839280971e-14,1.6130139216495587e-13,1.15997780770951e-12
fremtpl_claim_count,resnet,9202,lr0.001__wd0.0001__b256,1.633427822254202e-14,2.647149060825034e-14,2.3213093773566396e-14,5.4597101037216766e-14,1.6989126847954256e-13,1.5116879983575505e-12
fremtpl_claim_count,resnet,9303,lr0.001__wd0.0001__b256,1.2165080412202683e-14,8.769088157434962e-15,7.1913436035069e-15,1.2202451505835543e-14,3.834762097709027e-14,2.4872887020963193e-13
fremtpl_claim_count,resnet,9101,lr0.001__wd0__b128,1.7770669918232285e-14,2.627881094154072e-14,1.931148383566006e-14,3.686962302303087e-14,1.1893570438410717e-13,4.3877447519508755e-12
fremtpl_claim_count,resnet,9202,lr0.001__wd0__b128,1.633427822254202e-14,1.9920088527910357e-13,1.8306780787472055e-13,2.5545891967006414e-13,2.059350279415501e-12,1.807590082957911e-09
fremtpl_claim_count,resnet,9303,lr0.001__wd0__b128,1.2165080412202683e-14,2.1039543195221048e-13,1.4029085510479378e-13,4.0245472834312887e-13,3.61341970342606e-12,1.171487760368451e-09
fremtpl_claim_count,resnet,9101,lr0.001__wd0__b256,1.7770669918232285e-14,5.392077572202031e-14,3.491163521468499e-14,4.861241346531403e-14,1.7212354588500012e-13,1.094952104788334e-12
fremtpl_claim_count,resnet,9202,lr0.001__wd0__b256,1.633427822254202e-14,2.773369506053544e-14,2.05929565934293e-14,6.099729553919742e-14,1.8632613355863692e-13,1.461550247960821e-12
fremtpl_claim_count,resnet,9303,lr0.001__wd0__b256,1.2165080412202683e-14,9.69645709753865e-15,6.785360711887914e-15,1.0246445754586234e-14,3.57188372846276e-14,1.1562722079718618e-13
fremtpl_claim_count,resnet,9101,lr0.003__wd0.0001__b128,1.7770669918232285e-14,5.945425900731605e-14,3.666802918158435e-14,3.354732805568514e-13,1.913378077356945e-09,0.0012243063103261113
fremtpl_claim_count,resnet,9202,lr0.003__wd0.0001__b128,1.633427822254202e-14,1.3170559207045102e-12,5.658538111544872e-13,4.140314664464323e-12,1.6058115242261102e-08,0.09474931581326035
fremtpl_claim_count,resnet,9303,lr0.003__wd0.0001__b128,1.2165080412202683e-14,3.230655997441597e-13,3.558671234213037e-13,3.07770593678449e-11,2.7697366045264865e-05,0.09695170691173513
fremtpl_claim_count,resnet,9101,lr0.003__wd0.0001__b256,1.7770669918232285e-14,6.31764741432575e-14,3.3621163578884117e-14,5.306425600575676e-14,1.0040713106871518e-12,1.6386904115565253e-08
fremtpl_claim_count,resnet,9202,lr0.003__wd0.0001__b256,1.633427822254202e-14,1.013124588562786e-13,1.6420765368654368e-13,1.7740393233752448e-13,5.1083167135603045e-12,5.895787589973291e-06
fremtpl_claim_count,resnet,9303,lr0.003__wd0.0001__b256,1.2165080412202683e-14,4.129448248190587e-15,3.057934629254952e-15,4.817032325321949e-15,1.2472575184170826e-10,0.00016561190590698668
fremtpl_claim_count,resnet,9101,lr0.003__wd0__b128,1.7770669918232285e-14,6.454704121455074e-14,3.428064310282558e-14,2.8291454736654315e-13,1.7180762755671878e-09,0.08353564332041946
fremtpl_claim_count,resnet,9202,lr0.003__wd0__b128,1.633427822254202e-14,1.3125401915510537e-12,5.516475914035725e-13,3.979989050866472e-12,2.403001110066883e-08,0.04290089212105157
fremtpl_claim_count,resnet,9303,lr0.003__wd0__b128,1.2165080412202683e-14,3.235455624933919e-13,3.644738692440679e-13,3.52024678192662e-11,1.8706754283490458e-05,0.1737052479537777
fremtpl_claim_count,resnet,9101,lr0.003__wd0__b256,1.7770669918232285e-14,6.051013639804537e-14,3.1881290142588004e-14,5.3358725315803823e-14,8.495952422485353e-13,1.0849337022053878e-08
fremtpl_claim_count,resnet,9202,lr0.003__wd0__b256,1.633427822254202e-14,9.903582402943922e-14,1.579591865023388e-13,1.7866768855416895e-13,4.559975810033805e-12,7.871596955442566e-06
fremtpl_claim_count,resnet,9303,lr0.003__wd0__b256,1.2165080412202683e-14,5.672650798529619e-15,3.4818610668285732e-15,5.0582469799092394e-15,2.3193252572266182e-11,9.792430136511847e-05
