dataset,task,model,seed,precision,action,feature_view,category_view,checkpoint,validation_prediction_mse,validation_max_gap,test_prediction_mse,test_max_gap,initial_validation_mse,amplification,validation_loss,reference_validation_loss,test_loss,reference_test_loss
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.28568680646214656,0.28568680646214656,0.2934577498336798,0.2934577498336798
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.28585896914607833,0.28585896914607833,0.29402858918898306,0.29402858918898306
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.29085397333806784,0.29085397333806784,0.30092792981326266,0.30092792981326266
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3210437448419505,0.3210437448419505,0.3271210380802515,0.3271210380802515
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4548345188133323,0.4548345188133323,0.47372989704588103,0.47372989704588103
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5773064128013958,0.5773064128013958,0.5986709403724906,0.5986709403724906
bank_marketing_subscription,classification,ft_transformer,8202,iea64,3,3,3,200,0.0,0.0,0.0,0.0,0.0,0.0,0.7198769161650724,0.7198769161650724,0.7181519829651027,0.7181519829651027
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,0,1.832567865796335e-15,1.7881393432617188e-07,1.7636990937584442e-15,1.7881393432617188e-07,1.832567865796335e-15,1.0,0.4680606167418685,0.4680606176095367,0.46982085569831106,0.46982085541193364
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,1,1.680054575855978e-05,0.04004165530204773,1.707500381439371e-05,0.030506432056427002,1.832567865796335e-15,9167761845.075882,0.2912252247732499,0.29152442402463646,0.29809661900555257,0.29833252010481526
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,2,5.37188738271082e-05,0.06289241462945938,5.447348978421546e-05,0.0776326060295105,1.832567865796335e-15,29313443081.555336,0.28655622469665437,0.2867953111660363,0.29543502180557374,0.2957323680215326
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,5,0.00017563373849790466,0.1484474539756775,0.00016893903131116035,0.14534726738929749,1.832567865796335e-15,95840236957.1092,0.2845009972273647,0.2838353308599611,0.29314555483406446,0.29275580291861936
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,10,0.0019015344963543824,0.4716093838214874,0.0020200579670163242,0.478691041469574,1.832567865796335e-15,1037633875309.7573,0.29198284282066617,0.29315367783308643,0.29854108704323384,0.29838804896806315
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,20,0.01091132931464729,0.9365525841712952,0.010424293234447091,0.9492818713188171,1.832567865796335e-15,5954120182013.459,0.3419950806495405,0.34853874947450564,0.3552160938499875,0.3612153563432965
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,50,0.027456383456743907,0.9951334595680237,0.028111536350711848,0.9945961833000183,1.832567865796335e-15,14982464752983.566,0.4734642641168807,0.4571732975397012,0.48988491704112713,0.46506253787261426
bank_marketing_subscription,classification,ft_transformer,8303,fp32,1,1,1,100,0.03862309035356834,0.99921715259552,0.03985925600998556,0.9992840886116028,1.832567865796335e-15,21075939982601.86,0.6017802101870618,0.6031945953762335,0.6228230105735011,0.6021623812114668
