dataset,split_seed,binned_entropy,entropy,excess_kurtosis,feature,finite_count,largest_atom_mass,missing_rate,robust_scale_iqr,skewness,spacing_irregularity,tail_heaviness_q99_q01_over_iqr,unique_count,unique_fraction,zero_mass,q01,q10,q25,q50,q75,q90,q99
APSFailure,20260831,0.29451825481345045,6.498026821704835,158.29018046399892,ba_007,2023,0.1300049431537321,0.01220703125,219395.0,10.154015854865287,17.855517990648288,12.779865903963124,1379.0,0.6816608996539792,0.1300049431537321,0.0,0.0,80.0,5092.0,219475.0,442917.5999999999,2803838.6799999895
APSFailure,20260831,0.16156241895814707,4.425573711829841,443.18859693825624,ba_008,2023,0.4018783984181908,0.01220703125,2247.0,17.24895225657161,17.854149229783967,399.5491410769912,795.0,0.3929807217004449,0.4018783984181908,0.0,0.0,0.0,28.0,2247.0,57860.799999999974,897786.9199999992
APSFailure,20260831,0.029386738403252746,2.6928765124660776,1755.7542321850208,ba_009,2023,0.6500247157686604,0.01220703125,96.0,40.719634906831885,18.857635237421967,9522.289583333288,468.0,0.23133959466139398,0.6500247157686604,0.0,0.0,0.0,0.0,96.0,7046.399999999943,914139.7999999956
APSFailure,20260831,0.5081044210179385,7.604533967374202,46.784028718157614,bb_000,2029,0.002957121734844751,0.00927734375,3761000.0,5.985400929370603,10.981543609771828,18.379173326243027,2016.0,0.9935929029078364,0.002957121734844751,9942.960000000001,25548.8,111202.0,2342212.0,3872202.0,8556872.4,69134013.84000002
APSFailure,20260831,0.24254409043748443,4.075284651369019,118.52439839320377,bc_000,1945,0.3264781491002571,0.05029296875,140.0,10.109410904033863,4.628602463882717,103.79428571428548,403.0,0.20719794344473008,0.3264781491002571,0.0,0.0,0.0,16.0,140.0,638.0000000000014,14531.199999999968
APSFailure,20260831,0.09494126928712388,5.254165339687972,764.095183245818,bd_000,1945,0.06375321336760925,0.05029296875,400.0,24.41196379288783,14.650723212169016,44.92479999999996,568.0,0.29203084832904885,0.06375321336760925,0.0,2.0,10.0,66.0,410.0,1323.2000000000003,17969.919999999984
APSFailure,20260831,0.08770282218795405,5.6755779550934005,783.7936967105483,be_000,1961,0.10351861295257522,0.04248046875,614.0,24.802202544946763,16.224670646078994,63.27100977198721,695.0,0.3544110147883733,0.10351861295257522,0.0,0.0,20.0,186.0,634.0,2012.0,38848.40000000015
APSFailure,20260831,0.17090166981401217,2.84837931210909,247.4415023746096,bf_000,1962,0.4439347604485219,0.0419921875,20.0,13.83414112890231,4.958613016025967,96.56499999999956,194.0,0.09887869520897044,0.4439347604485219,0.0,0.0,0.0,2.0,20.0,92.0,1931.299999999991
APSFailure,20260831,0.49856975957021576,7.5844137061016434,46.76087829695981,bg_000,2029,0.0034499753573188764,0.00927734375,1582924.0,5.857241510634771,17.68321080969154,16.83816961521843,1988.0,0.9797930014785609,0.0034499753573188764,728.56,3239.6000000000004,32160.0,1008476.0,1615084.0,3676352.4,26654271.360000014
APSFailure,20260831,0.45063770587914587,7.365750824554373,58.29776184158904,bh_000,2029,0.003942828979793002,0.00927734375,48192.0,6.633005253551018,10.405242554839868,17.77348273572378,1719.0,0.8472153770330212,0.003942828979793002,62.56,213.60000000000002,872.0,26894.0,49064.0,111381.60000000005,856602.2400000003
APSFailure,20260831,0.3483857867806231,7.586369539265532,96.23649146277897,bi_000,2031,0.0034465780403741997,0.00830078125,380408.0,7.711026063671599,21.26762165156323,20.084449328089846,1991.0,0.9803052683407188,0.0034465780403741997,1130.0,6196.0,15604.0,177930.0,396012.0,887906.0,7641415.200000002
APSFailure,20260831,0.3152714368468745,7.5803937385877935,106.47623893415823,bj_000,2031,0.0034465780403741997,0.00830078125,318990.0,8.9584153223262,12.611666886110786,28.95837110881221,1983.0,0.9763663220088626,0.0034465780403741997,713.4,2926.0,8900.0,153460.0,327890.0,853312.0,9238144.200000007
APSFailure,20260831,1.8380808228924679,6.853827095662267,10.628131498681444,bk_000,1257,0.04852824184566428,0.38623046875,115760.0,3.287858580745754,14.332011966025492,11.32256392536282,1136.0,0.903739061256961,0.011137629276054098,0.0,126084.0,165340.0,212280.0,281100.0,401276.0000000001,1310700.0
APSFailure,20260831,1.9337487036565615,6.466512323585212,5.460974451096629,bl_000,1114,0.0807899461400359,0.4560546875,136410.0,2.5471915527754923,13.678045814584369,9.608533098746426,944.0,0.8473967684021544,0.03590664272890485,0.0,129446.0,170845.0,221050.0,307255.0,493122.00000000006,1310700.0
APSFailure,20260831,2.081619703844711,5.5862483393686055,1.1849439345224955,bm_000,703,0.14935988620199148,0.65673828125,205730.0,1.6440455288668743,9.828569521230252,6.370971661886939,540.0,0.7681365576102418,0.06401137980085349,0.0,117936.0,168950.0,243940.0,374680.0,1310700.0,1310700.0
APSFailure,20260831,2.0878876754613738,4.94116589777532,-0.1206378658859788,bn_000,564,0.20212765957446807,0.724609375,261975.0,1.2424636360592993,8.279939363709577,5.003149155453765,384.0,0.6808510638297872,0.10106382978723404,0.0,27690.000000000393,163505.0,250060.0,425480.0,1310700.0,1310700.0
APSFailure,20260831,2.072147393238094,4.495032751244393,-0.7680061979032997,bo_000,487,0.24435318275154005,0.76220703125,482820.0,0.9739176709758594,7.296967389366286,2.714676276873369,303.0,0.62217659137577,0.12320328542094455,0.0,0.0,167810.0,272300.0,650630.0,1310700.0,1310700.0
APSFailure,20260831,2.0553856121829166,4.11939090122723,-1.1001330345027043,bp_000,440,0.275,0.78515625,1149815.0,0.801990886346771,6.056021831294741,1.139922509273231,249.0,0.5659090909090909,0.15,0.0,0.0,160885.0,287260.0,1310700.0,1310700.0,1310700.0
APSFailure,20260831,1.9801879746151994,3.6978686628516053,-1.4109566823057116,bq_000,405,0.3160493827160494,0.80224609375,1154700.0,0.6037532570448145,5.884749397476315,1.1351000259807742,201.0,0.4962962962962963,0.17530864197530865,0.0,0.0,156000.0,302800.0,1310700.0,1310700.0,1310700.0
APSFailure,20260831,1.9089990876371652,3.4592268796916192,-1.55268893726892,br_000,387,0.34108527131782945,0.81103515625,1147290.0,0.49427808134206497,5.398359118502252,1.1424312946160082,180.0,0.46511627906976744,0.19121447028423771,0.0,0.0,163410.0,301460.0,1310700.0,1310700.0,1310700.0
APSFailure,20260831,1.7249471472944313,7.429258860208364,7.1856626756507005,bs_000,2024,0.003458498023715415,0.01171875,102230.0,2.1273496719122456,8.561869088636366,3.801807688545435,1775.0,0.8769762845849802,0.003458498023715415,1503.0,8586.0,17020.0,50710.0,119250.0,186162.0,390161.7999999998
APSFailure,20260831,0.5671688000689137,7.603161633124531,40.8809936724379,bt_000,2044,0.0014677103718199608,0.001953125,48534.19,5.808013651817061,9.433345053091905,20.304893350440125,2016.0,0.9863013698630136,0.0004892367906066536,4.4601,21.891000000000002,843.1525,31020.12,49377.3425,121179.815,985486.0118999976
APSFailure,20260831,0.5090733630882613,7.603537153011287,46.65061683124337,bu_000,2027,0.0029600394671928957,0.01025390625,3751710.0,5.975658831291929,10.976009121590225,18.427647382127084,2014.0,0.9935865811544153,0.0029600394671928957,9937.32,25547.6,110702.0,2336194.0,3862412.0,8558052.8,69145126.28
APSFailure,20260831,0.5090733630882613,7.603537153011287,46.65061504221481,bv_000,2027,0.0029600394671928957,0.01025390625,3751710.0,5.975658760802259,10.976009260765034,18.427647382127084,2014.0,0.9935865811544153,0.0029600394671928957,9937.32,25547.6,110702.0,2336194.0,3862412.0,8558052.8,69145126.28
APSFailure,20260831,0.60504813253204,7.54845659569623,40.02273171895598,bx_000,1913,0.0010454783063251437,0.06591796875,3535406.0,5.794557622506207,7.173584207658921,17.4474382857301,1902.0,0.9942498693152118,0.0,234.0,24000.4,85030.0,2228350.0,3620436.0,7279301.6,61684011.99999991
APSFailure,20260831,0.504947663558782,7.082881831853397,57.87327924541239,by_000,2032,0.027066929133858268,0.0078125,20634.5,6.694998420473854,8.787695216041879,15.511012624488119,1579.0,0.7770669291338582,0.027066929133858268,0.0,26.0,208.75,12748.5,20843.25,41165.90000000001,320061.9900000001
APSFailure,20260831,0.1734598262486075,5.878989096685441,294.78760378264246,bz_000,1946,0.23484069886947584,0.0498046875,14420.5,15.147438779591111,14.541789868148776,102.6543115703339,1213.0,0.6233299075025693,0.23484069886947584,0.0,0.0,10.0,1114.0,14430.5,145559.0,1480326.5
APSFailure,20260831,2.698076200054552,7.484159070653013,-0.8008853380204939,ca_000,1878,0.003194888178913738,0.0830078125,61123.5,0.7549392781176277,1.3671961463566542,1.9301718651582451,1809.0,0.963258785942492,0.003194888178913738,632.8399999999999,2176.8,6807.0,24576.0,67930.5,100151.39999999997,118611.7
APSFailure,20260831,2.7351372745662186,7.5608537460982195,-0.8888455013935594,cb_000,2024,0.0029644268774703555,0.01171875,623850.0,0.6915352826837071,1.2245840242361763,1.8801311212631242,1952.0,0.9644268774703557,0.0029644268774703555,8075.0,24200.0,76955.0,267240.0,700805.0,999282.0,1180994.8
APSFailure,20260831,0.5653005234650303,7.466975704775541,41.233303056408744,cc_000,1913,0.020909566126502875,0.06591796875,3250784.0,5.865277155286272,7.689636946324641,18.259489550828352,1857.0,0.970726607422896,0.020909566126502875,0.0,7891.6,55156.0,2070614.0,3305940.0,6796673.199999999,59357656.48
APSFailure,20260831,0.0,-0.0,-3.0,cd_000,2028,1.0,0.009765625,0.0,0.0,0.0,0.0,1.0,0.0004930966469428008,0.0,1209600.0,1209600.0,1209600.0,1209600.0,1209600.0,1209600.0,1209600.0
APSFailure,20260831,0.7029232378936751,6.190662879828825,57.54164960043734,ce_000,1962,0.21253822629969418,0.0419921875,84494.0,6.738266295154566,7.88699682016312,10.532072336497134,1406.0,0.7166156982670744,0.21253822629969418,0.0,0.0,241.0,3228.0,84735.0,151799.40000000002,889896.9199999887
APSFailure,20260831,0.015582470977606028,1.3184171858248925,1454.6672874171566,cf_000,1513,0.4950429610046266,0.26123046875,2.0,37.86878499429538,6.378949957046558,177.19999999999823,52.0,0.034368803701255786,0.4950429610046266,0.0,0.0,0.0,2.0,2.0,4.0,354.39999999999645
APSFailure,20260831,0.09361791561767496,4.36972032967012,448.04383270248366,cg_000,1513,0.08460013218770654,0.26123046875,94.0,19.885911158969034,6.225035473511084,7.580425531914878,177.0,0.11698612029081296,0.05023132848645076,0.0,2.0,8.0,46.0,102.0,174.0,712.5599999999986
APSFailure,20260831,0.010083332852976338,0.010083332852976338,751.5013236267374,ch_000,1513,0.998678122934567,0.26123046875,0.0,27.449978572427664,0.0,0.0,2.0,0.0013218770654329147,0.998678122934567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.6291001789221834,7.605365406719606,35.476918459735735,ci_000,2037,0.0019636720667648502,0.00537109375,2947881.6,5.477906136792825,6.879603072530576,18.642877744886302,2018.0,0.990672557682867,0.0019636720667648502,1080.2304,3529.3440000000005,47384.64,1844378.88,2995266.24,6775818.816000007,54958076.505599834
APSFailure,20260831,0.08507699538395777,1.6900149843563914,732.7872287351948,cj_000,2037,0.7987236131566029,0.00537109375,0.0,23.923905434004606,12.318387215833056,3.7225788671999606e+18,382.0,0.1875306823760432,0.7987236131566029,0.0,0.0,0.0,0.0,0.0,12125.376000000013,3722578.8671999606
APSFailure,20260831,0.40665465859080524,7.604004292962983,68.40759765425899,ck_000,2037,0.0019636720667648502,0.00537109375,523423.67999999993,7.198767817084735,12.195700598701643,25.292045712566612,2016.0,0.9896907216494846,0.0019636720667648502,1083.0336,4275.456,16259.52,251726.4,539683.2,1359017.088000001,13239538.675199836
APSFailure,20260831,0.06660142011336437,1.596763019266971,308.8522082352526,cl_000,1703,0.7298884321785085,0.16845703125,2.0,16.732270223216172,3.9159689186697744,977.840000000001,132.0,0.07751027598355843,0.7298884321785085,0.0,0.0,0.0,0.0,2.0,34.0,1955.680000000002
APSFailure,20260831,0.32514954733037293,3.2925830724392804,103.27632261804014,cm_000,1694,0.5041322314049587,0.1728515625,83.5,9.1240465009828,5.807848768446816,89.86107784431137,365.0,0.2154663518299882,0.5041322314049587,0.0,0.0,0.0,0.0,83.5,723.4000000000001,7503.399999999999
APSFailure,20260831,0.03242067169899474,0.2967137895338977,643.4003536447929,cn_000,2023,0.9653979238754326,0.01220703125,0.0,24.34690926150647,3.448976441265801,3.0948039999999936e+16,70.0,0.03460207612456748,0.9653979238754326,0.0,0.0,0.0,0.0,0.0,0.0,30948.039999999935
APSFailure,20260831,0.060136122016731006,1.277983577331789,739.1136941585388,cn_001,2023,0.8492338111715274,0.01220703125,0.0,25.815948826382893,10.121980206376133,5.0886819999999936e+17,294.0,0.1453287197231834,0.8492338111715274,0.0,0.0,0.0,0.0,0.0,2079.6,508868.1999999994
APSFailure,20260831,0.10481397914779747,3.9627877239003806,663.3385072286509,cn_002,2023,0.5200197726149284,0.01220703125,7643.0,22.48034502547592,16.299204836446393,706.3791914169814,929.0,0.4592189817103312,0.5200197726149284,0.0,0.0,0.0,0.0,7643.0,71890.4,5398856.159999989
APSFailure,20260831,0.1640877708345537,7.33251871918429,405.46270004495506,cn_003,2023,0.05239742956005932,0.01220703125,238158.0,16.70364751153117,24.603755497328645,50.037216973605744,1867.0,0.9228868017795353,0.05239742956005932,0.0,690.0000000000005,4848.0,32472.0,243006.0,925792.7999999999,11916763.519999998
APSFailure,20260831,0.16889077096435962,7.4908997586513255,577.4070634573515,cn_004,2023,0.02570439940682155,0.01220703125,1189627.0,19.498473337118927,31.00850683272169,16.567152191401167,1943.0,0.9604547701433515,0.02570439940682155,0.0,2142.4,16562.0,505520.0,1206189.0,2695769.2,19708731.559999995
APSFailure,20260831,0.19962024403611744,7.440591557619312,305.51629695602406,cn_005,2023,0.02768166089965398,0.01220703125,1518636.0,13.88926405348521,24.188411037381474,11.824854988292124,1885.0,0.9317844784972813,0.02768166089965398,0.0,720.8000000000001,4821.0,687642.0,1523457.0,2710064.4,17957650.479999997
APSFailure,20260831,0.10429178104801663,7.2115195011036946,808.4724630790737,cn_006,2023,0.05042016806722689,0.01220703125,422579.0,24.62329791815845,27.378078894495253,12.248845967262914,1714.0,0.847256549678695,0.05042016806722689,0.0,74.40000000000003,629.0,99918.0,423208.0,868546.3999999999,5176105.079999995
APSFailure,20260831,0.05762364508104424,6.397225668076639,1078.5269297714747,cn_007,2023,0.16213544241225902,0.01220703125,29124.0,30.22802024222741,23.280801673160354,44.62071418761153,1414.0,0.698961937716263,0.16213544241225902,0.0,0.0,66.0,9970.0,29190.0,74598.79999999996,1299533.6799999983
APSFailure,20260831,0.0732642817460847,5.617221632250551,402.14528197333635,cn_008,2023,0.26445872466633713,0.01220703125,5031.0,19.136201675758382,11.93956705025525,62.91993639435497,1155.0,0.5709342560553633,0.26445872466633713,0.0,0.0,0.0,1864.0,5031.0,11000.4,316550.19999999984
APSFailure,20260831,0.07124170396732388,3.957214213588374,293.95419488559645,cn_009,2023,0.4424122590212556,0.01220703125,272.0,16.599968962437778,7.7150628456948,189.07441176470584,504.0,0.2491349480968858,0.4424122590212556,0.0,0.0,0.0,22.0,272.0,903.5999999999995,51428.23999999999
APSFailure,20260831,0.19466241980917343,3.847261385999483,272.8293337558253,co_000,1513,0.2696629213483146,0.26123046875,76.0,14.038989974692015,8.619621058790983,98.4126315789471,322.0,0.21282220753469927,0.2696629213483146,0.0,0.0,0.0,8.0,76.0,607.5999999999999,7479.35999999998
APSFailure,20260831,0.13862596112010442,4.15353554937458,312.9089254722356,cp_000,1946,0.17009249743062693,0.0498046875,76.0,15.477898785331668,9.81850322505978,116.26578947368417,379.0,0.1947584789311408,0.17009249743062693,0.0,0.0,4.0,15.0,80.0,623.0,8836.199999999997
APSFailure,20260831,0.5090733630882613,7.603537153011287,46.65061615442167,cq_000,2027,0.0029600394671928957,0.01025390625,3751710.0,5.9756588111953155,10.976009298560667,18.427647382127084,2014.0,0.9935865811544153,0.0029600394671928957,9937.32,25547.6,110702.0,2336194.0,3862412.0,8558052.8,69145126.28
APSFailure,20260831,0.031112151060560395,0.031112151060560395,447.5228669083855,cr_000,458,0.9956331877729258,0.7763671875,0.0,21.14690806466292,0.8440867194599506,0.0,3.0,0.006550218340611353,0.9956331877729258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.10113584813468736,7.157576414549542,1081.1644297590249,cs_000,2023,0.025210084033613446,0.01220703125,4226.0,29.050552238504533,31.567686506955997,11.586928537624228,1512.0,0.7474048442906575,0.025210084033613446,0.0,428.40000000000003,1199.0,3088.0,5425.0,10389.199999999999,48966.359999999986
APSFailure,20260831,0.16267456210260098,5.873095885530544,547.7443624936276,cs_001,2023,0.028670291646070194,0.01220703125,645.0,19.50975702887987,15.224453389902918,16.47528682170542,679.0,0.3356401384083045,0.028670291646070194,0.0,12.0,31.0,364.0,676.0,1392.7999999999997,10626.559999999996
APSFailure,20260831,0.17480531374900268,6.98337879648436,436.38137334409925,cs_002,2023,0.02718734552644587,0.01220703125,93476.0,17.35648250571711,20.626383895561382,55.545300184004326,1556.0,0.7691547207118141,0.02718734552644587,0.0,20.0,201.0,18586.0,93677.0,302296.79999999993,5192152.479999988
APSFailure,20260831,0.26099120764259237,7.298046833499107,185.9043203497053,cs_003,2023,0.02768166089965398,0.01220703125,279617.0,10.812683270160738,21.506949720927853,21.51094232467981,1781.0,0.8803756796836382,0.02768166089965398,0.0,54.0,2805.0,119864.0,282422.0,714312.3999999999,6014825.159999995
APSFailure,20260831,0.28835095073030786,7.399232097521401,97.92581275456324,cs_004,2023,0.026693030153237766,0.01220703125,213054.0,8.94547913525856,10.568663268124366,50.73342607977315,1841.0,0.9100346020761245,0.026693030153237766,0.0,354.0,2702.0,88320.0,215756.0,529597.5999999997,10808959.35999999
APSFailure,20260831,0.12385075482540452,7.491326375664352,887.5086218640876,cs_005,2023,0.02570439940682155,0.01220703125,2020009.0,25.463785723325003,34.414947007057506,17.06171307157541,1944.0,0.9609490855165596,0.02570439940682155,0.0,1801.2,18265.0,1237506.0,2038274.0,4237497.199999999,34464813.95999998
APSFailure,20260831,0.09711211514713444,7.488972201452516,1043.4050090219832,cs_006,2023,0.025210084033613446,0.01220703125,669553.0,28.28502617654446,33.74618786839811,7.204641783398771,1938.0,0.957983193277311,0.025210084033613446,0.0,1994.4,12463.0,222496.0,682016.0,1225412.0,4823889.519999998
APSFailure,20260831,0.008513932139214522,6.986111598758114,1921.27194169585,cs_007,2023,0.09688581314878893,0.01220703125,16371.0,43.420169113299146,35.5197805189436,6.309227292162968,1670.0,0.8255066732575383,0.09688581314878893,0.0,2.400000000000034,1120.0,5680.0,17491.0,32383.999999999996,103288.35999999996
APSFailure,20260831,0.004257088303878616,4.3184692050755435,2017.4087974192855,cs_008,2023,0.24567474048442905,0.01220703125,132.0,44.93456808033377,16.45000100829924,6.498484848484846,277.0,0.13692535837864558,0.24567474048442905,0.0,0.0,2.0,44.0,134.0,279.5999999999999,857.7999999999997
APSFailure,20260831,0.004257088303878616,0.24877068689755594,2017.9781260840762,cs_009,2023,0.957983193277311,0.01220703125,0.0,44.944042556955836,3.5977127808524454,6000000000000.0,15.0,0.007414730598121601,0.957983193277311,0.0,0.0,0.0,0.0,0.0,0.0,6.0
APSFailure,20260831,0.23959120828340072,5.880817160611232,283.84354648788917,ct_000,1554,0.03796653796653797,0.2412109375,683.5,13.608532957718891,13.274319739876574,12.610826627651795,614.0,0.39510939510939513,0.03796653796653797,0.0,10.0,42.0,222.0,725.5,1614.4000000000005,8619.500000000002
APSFailure,20260831,0.07636928438622675,6.139056233511887,1138.2438385876312,cu_000,1554,0.039897039897039896,0.2412109375,865.5,31.643363570477955,22.06087713126339,17.360577700751016,710.0,0.4568854568854569,0.039897039897039896,0.0,14.0,90.0,298.0,955.5,2277.8000000000006,15025.580000000004
APSFailure,20260831,0.7503459335833855,7.2722535379357005,61.62408116555842,cv_000,1554,0.017374517374517374,0.2412109375,2354005.5,6.7239262559777515,10.310265053023015,8.03313083168243,1507.0,0.9697554697554698,0.017374517374517374,0.0,2226.2000000000003,27210.0,1192637.0,2381215.5,4535149.6,18910034.16000001
APSFailure,20260831,0.29407743610745923,6.9748618970741845,122.09184366576386,cx_000,1554,0.030244530244530245,0.2412109375,120145.5,9.759214193417126,10.944473452093392,62.187072840847144,1294.0,0.8326898326898327,0.030244530244530245,0.0,68.0,1061.5,46355.0,121207.0,549303.6000000001,7471496.960000001
APSFailure,20260831,0.09151274174320438,1.0718645027896947,350.14610406622216,cy_000,1554,0.8500643500643501,0.2412109375,0.0,17.17485280623584,4.441868467992146,1476780000000007.5,102.0,0.06563706563706563,0.8500643500643501,0.0,0.0,0.0,0.0,0.0,35.40000000000009,1476.7800000000075
APSFailure,20260831,0.0345831351337333,5.505050678117285,1257.586266223547,cz_000,1554,0.1879021879021879,0.2412109375,6393.0,34.058265839042065,23.42321945124499,32.41490380103242,802.0,0.5160875160875161,0.1879021879021879,0.0,0.0,6.0,187.0,6399.0,37133.00000000001,207228.48000000027
APSFailure,20260831,0.021485970203266407,0.06980508998274174,1389.1453164740756,da_000,1554,0.9916344916344917,0.2412109375,0.0,36.573209799603724,2.8216265451655342,0.0,14.0,0.009009009009009009,0.9916344916344917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.5252416656087652,2.0383337370242924,212.95708654882094,db_000,1554,0.6016731016731016,0.2412109375,19.5,9.909360060899576,5.223746247561121,4.2533333333333365,52.0,0.03346203346203346,0.6016731016731016,0.0,0.0,0.0,0.0,19.5,40.0,82.94000000000005
APSFailure,20260831,0.8434496507956251,7.270132664791553,52.065009064428914,dc_000,1554,0.017374517374517374,0.2412109375,2621998.0,6.20644916952717,9.208314129831098,7.97800797712279,1505.0,0.9684684684684685,0.017374517374517374,0.0,2861.8,29578.0,1738729.0,2651576.0,4893453.4,20918320.96
APSFailure,20260831,0.22835890398267922,6.708043679478755,237.9475393217132,dd_000,1962,0.0127420998980632,0.0419921875,2424.0,13.07703219712156,12.537759307126978,21.669702970296914,1130.0,0.5759429153924567,0.0127420998980632,0.0,56.0,144.0,1386.0,2568.0,5554.000000000002,52527.35999999972
APSFailure,20260831,0.07942588924835704,5.52677754364686,814.4333097611235,de_000,1946,0.013360739979445015,0.0498046875,214.0,25.82079652814991,11.391263734754034,20.558878504672872,445.0,0.2286742034943474,0.01079136690647482,0.0,38.0,70.0,138.0,284.0,613.0,4399.599999999995
APSFailure,20260831,0.013561171487310142,0.22230535887587088,1365.149038517472,df_000,1890,0.973015873015873,0.0771484375,0.0,35.9536318920226,4.178428233261831,690000000000000.0,42.0,0.022222222222222223,0.973015873015873,0.0,0.0,0.0,0.0,0.0,0.0,690.0
APSFailure,20260831,0.013561171487310142,0.3202629425910084,689.2067211277547,dg_000,1890,0.9624338624338624,0.0771484375,0.0,25.93153497877835,5.7322349459027775,2.307719999999993e+16,72.0,0.0380952380952381,0.9624338624338624,0.0,0.0,0.0,0.0,0.0,0.0,23077.199999999928
APSFailure,20260831,0.004520670640803609,0.8275519176531283,1879.8220658779733,dh_000,1890,0.8857142857142857,0.0771484375,0.0,43.351944425193004,9.940972627362926,1.7978499999999964e+16,108.0,0.05714285714285714,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,10.0,17978.499999999964
APSFailure,20260831,0.07243016288020529,1.403626874625744,512.4355715800381,di_000,1890,0.8285714285714286,0.0771484375,0.0,20.53407589631901,7.414015682570372,6.458182599999996e+17,280.0,0.14814814814814814,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,1737.0000000000505,645818.2599999995
APSFailure,20260831,0.004520670640803609,0.021867061683900055,1878.9525135533072,dj_000,1890,0.9973544973544973,0.0771484375,0.0,43.33720200933846,1.6519296706303304,0.0,5.0,0.0026455026455026454,0.9973544973544973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.004520670640803609,0.04519408427109002,1878.2914212362216,dk_000,1890,0.9947089947089947,0.0771484375,0.0,43.325985553111536,2.8873085978192448,0.0,11.0,0.00582010582010582,0.9947089947089947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.009041061186025639,0.01808100139614427,1290.5378924129748,dl_000,1890,0.9978835978835979,0.0771484375,0.0,35.08494043124308,1.0000982328767296,0.0,5.0,0.0026455026455026454,0.9978835978835979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.009041061186025639,0.01808100139614427,1210.7979057586697,dm_000,1890,0.9978835978835979,0.0771484375,0.0,34.06267258997436,0.9908307547010801,0.0,5.0,0.0026455026455026454,0.9978835978835979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APSFailure,20260831,0.43551880809167076,7.317037962608038,66.43918643815445,dn_000,2027,0.003453379378391712,0.01025390625,26663.0,7.230513784312465,8.909199106147701,21.472365450249416,1662.0,0.8199309324124322,0.0029600394671928957,72.52000000000001,210.0,669.0,14450.0,27332.0,61389.6,572590.2000000002
APSFailure,20260831,1.0337311954259882,6.040593408888747,38.97780842450956,do_000,1945,0.22313624678663238,0.05029296875,38550.0,4.914902786238946,10.753089175997664,5.489157976653687,1323.0,0.6802056555269923,0.22313624678663238,0.0,0.0,26.0,12172.0,38576.0,64797.20000000007,211607.03999999966
APSFailure,20260831,0.9574462239655961,5.884344808761947,33.555256794062245,dp_000,1945,0.21388174807197943,0.05029296875,8414.0,4.451317575249761,10.090308786307713,6.258607083432368,1182.0,0.6077120822622109,0.21388174807197943,0.0,0.0,6.0,2974.0,8420.0,16958.00000000001,52659.91999999995
APSFailure,20260831,0.013221972726496885,1.8343471748167688,843.7093774573823,dq_000,1945,0.7820051413881748,0.05029296875,0.0,28.506302549141353,11.993984592011424,2.8220002799999906e+19,413.0,0.21233933161953727,0.7820051413881748,0.0,0.0,0.0,0.0,0.0,24108.800000000025,28220002.799999904
APSFailure,20260831,0.2094220524856071,1.8352511627974855,148.44464740937866,dr_000,1945,0.7799485861182519,0.05029296875,0.0,11.165039300149408,5.033451324170023,4.621006639999998e+18,396.0,0.20359897172236505,0.7799485861182519,0.0,0.0,0.0,0.0,0.0,6416.40000000002,4621006.639999998
APSFailure,20260831,0.6419796630757294,7.1807764777331045,60.86837154323363,ds_000,1945,0.04010282776349614,0.05029296875,100654.0,6.918095616323189,8.148413005914312,11.795660381107542,1626.0,0.8359897172236503,0.04010282776349614,0.0,60.0,758.0,50654.0,101412.0,177677.20000000004,1187280.3999999985
APSFailure,20260831,0.761730417930079,6.873166497099785,54.34314654153243,dt_000,1945,0.038560411311053984,0.05029296875,17756.0,6.526636085513569,6.634193710915599,9.900540662311325,1378.0,0.7084832904884318,0.038560411311053984,0.0,20.0,158.0,8448.0,17914.0,31208.00000000004,175793.99999999988
APSFailure,20260831,0.21271900162192423,7.1250008372701386,380.3539256128783,du_000,1945,0.05295629820051414,0.05029296875,3221820.0,15.386660762954953,24.77297670527483,20.36120205349768,1608.0,0.8267352185089974,0.05295629820051414,0.0,560.0,6000.0,181360.0,3227820.0,10837492.000000006,65600127.999999896
APSFailure,20260831,0.22599729598313176,7.174193329090131,313.98645004599814,dv_000,1945,0.05295629820051414,0.05029296875,504662.0,14.183765396239776,21.840025643330254,16.169982919260807,1665.0,0.8560411311053985,0.05295629820051414,0.0,76.0,848.0,29986.0,505510.0,1387158.4000000018,8160375.919999998
APSFailure,20260831,0.2615459526671707,2.5264242332965114,109.9865463034487,dx_000,1946,0.6983556012332991,0.0498046875,7660.0,9.606865715177632,5.69148679519108,2859.813328981722,576.0,0.2959917780061665,0.6983556012332991,0.0,0.0,0.0,0.0,7660.0,1373037.0,21906170.09999999
APSFailure,20260831,0.0976701113926878,2.6058140921658017,492.9512595222767,dy_000,1946,0.6428571428571429,0.0498046875,32.0,18.99186551776791,12.18252184029833,5357.553124999963,412.0,0.2117163412127441,0.6428571428571429,0.0,0.0,0.0,0.0,32.0,6036.0,171441.69999999882
