dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement
diamonds,20260841,regression,xgboost,tree,monotone_spline,5.9232071339650134e-05,0.0013179052563351168,0.0013179052563351168,1.7611996945839674,0.784004214626634
diamonds,20260841,regression,xgboost,tree,negative_affine,0.0009184459348727832,0.022989438439200195,0.022989438439200195,1.6035835523271713,1.4093538721851704
diamonds,20260841,regression,xgboost,tree,positive_affine,0.0,0.0,0.0,1.6629966182967462,0.8034088025887148
diamonds,20260841,regression,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,1.6015831704139503,0.7639779604751421
diamonds,20260841,regression,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,1.7333112857152135,0.7968055004359026
diamonds,20260841,regression,xgboost,tree,signed_power,0.0,0.0,0.0,1.775247105782561,0.7954813731924566
heloc,20260831,binary,catboost,tree,asinh,-7.882712323659113e-06,1.0309688075283354e-07,1.0309688075283354e-07,0.05316006335613486,0.05740122075774834
heloc,20260831,binary,catboost,tree,atomic_spacing,-1.6936470749924955e-06,2.8634673622884407e-09,2.8634673622884407e-09,0.05942590859800404,0.0482747043405645
heloc,20260831,binary,catboost,tree,composition,9.761178929590386e-06,5.442921100058839e-08,5.442921100058839e-08,0.06021694091777097,0.0591398150412687
heloc,20260831,binary,catboost,tree,empirical_cdf,0.0,0.0,0.0,0.05169821589228693,0.05612634487184019
heloc,20260831,binary,catboost,tree,monotone_spline,-0.0025580363219762647,0.0007347856901933624,0.0007347856901933624,0.05353344279185229,0.058085771258728915
heloc,20260831,binary,catboost,tree,negative_affine,-0.005268645393469902,0.001338031951060121,0.001338031951060121,0.08894821166955236,0.08867211577735366
heloc,20260831,binary,catboost,tree,positive_affine,-2.7625854461440134e-06,9.355671544643413e-09,9.355671544643413e-09,0.02901726610212324,0.04884590737427449
heloc,20260831,binary,catboost,tree,quantile_gaussian,9.993589882850706e-06,3.6076470300499995e-08,3.6076470300499995e-08,0.054170033363569244,0.057652094484202804
heloc,20260831,binary,catboost,tree,random_monotone_pwl,-4.8313070202625026e-06,1.599775699795537e-08,1.599775699795537e-08,0.05454905654428038,0.057839131016243626
heloc,20260831,binary,catboost,tree,signed_power,4.0348224806807664e-06,5.841660711794451e-08,5.841660711794451e-08,0.06372254027318404,0.05930799855208791
heloc,20260831,binary,lightgbm,tree,asinh,0.013399395641073952,0.002544844686807375,0.002544844686807375,0.11567675892102497,0.13858644701642245
heloc,20260831,binary,lightgbm,tree,atomic_spacing,0.016265390673271263,0.0029408555558427425,0.0029408555558427425,0.08452834024002047,0.09655732508009197
heloc,20260831,binary,lightgbm,tree,composition,0.013453954511499555,0.002549933101827929,0.002549933101827929,0.14753667548417435,0.14125023495432168
heloc,20260831,binary,lightgbm,tree,empirical_cdf,-0.0006300627132119763,0.002446857479746839,0.002446857479746839,0.09296624670645126,0.136405997471303
heloc,20260831,binary,lightgbm,tree,monotone_spline,0.013558909039958303,0.0025560453731315073,0.0025560453731315073,0.1307186894662421,0.1383448039211084
heloc,20260831,binary,lightgbm,tree,negative_affine,0.004266097461643932,0.0033015527129908804,0.0033015527129908804,0.15675366455196307,0.13191024221105183
heloc,20260831,binary,lightgbm,tree,positive_affine,0.0018254430400782191,0.0026712106418728273,0.0026712106418728273,0.061887636984828465,0.08970616023656482
heloc,20260831,binary,lightgbm,tree,quantile_gaussian,0.010471474632809286,0.0031536046166256064,0.0031536046166256064,0.10502742371741484,0.1245245846336861
heloc,20260831,binary,lightgbm,tree,random_monotone_pwl,0.013557791561871424,0.0025563671064253893,0.0025563671064253893,0.1303134421130532,0.13847178573839342
heloc,20260831,binary,lightgbm,tree,signed_power,0.013485567160045009,0.0025520035463437404,0.0025520035463437404,0.14721799867409854,0.14026884945241946
heloc,20260831,binary,linear,linear,asinh,-0.006632477965927919,0.0009728317746173048,0.0009728317746173048,0.246493661479912,0.18731163748361476
heloc,20260831,binary,linear,linear,atomic_spacing,-0.0004754855396834993,0.0023825761213208964,0.0023825761213208964,0.014851614499388183,0.0033763272506538815
heloc,20260831,binary,linear,linear,composition,-0.0038392647273690996,0.0015963705314126855,0.0015963705314126855,0.23926725821421355,0.18474430353383794
heloc,20260831,binary,linear,linear,empirical_cdf,-0.006779604237002301,0.0036922195615420724,0.0036922195615420724,0.23536611847299316,0.19257236448677664
heloc,20260831,binary,linear,linear,monotone_spline,0.007691969049950842,0.0031990682716883656,0.0031990682716883656,0.24493077683242828,0.1887017551510242
heloc,20260831,binary,linear,linear,negative_affine,-9.917992353318065e-15,-2.010724506216621e-18,-2.010724506216621e-18,0.16968755960178117,0.1421001662368002
heloc,20260831,binary,linear,linear,positive_affine,-5.958196898821673e-15,4.258885740002382e-19,4.258885740002382e-19,0.17155382795497984,0.08562812217674647
heloc,20260831,binary,linear,linear,quantile_gaussian,-0.002557915629598506,0.002634447215643909,0.002634447215643909,0.23329865563785054,0.18475708392882817
heloc,20260831,binary,linear,linear,random_monotone_pwl,0.0016630422543428096,0.0025475935925504123,0.0025475935925504123,0.2453297529616405,0.1844116307218372
heloc,20260831,binary,linear,linear,signed_power,0.032982923009927854,0.007033288470445295,0.007033288470445295,0.18956086581104473,0.1961962088690993
heloc,20260831,binary,random_forest,tree,asinh,-0.00048360366519965375,9.945429022441446e-06,9.945429022446284e-06,0.030513604720150123,0.041350276366229725
heloc,20260831,binary,random_forest,tree,atomic_spacing,-0.00016616851775804373,1.3818758175038868e-05,1.3818758175043706e-05,0.03310493623862217,0.033383912252844795
heloc,20260831,binary,random_forest,tree,composition,-0.0005483872441413388,1.0492239925478677e-05,1.0492239925483515e-05,0.03206051581631738,0.04169871510385511
heloc,20260831,binary,random_forest,tree,empirical_cdf,-0.0005785309751465961,1.2870376292284406e-05,1.2870376292289244e-05,0.029673202803519944,0.041677886958154914
heloc,20260831,binary,random_forest,tree,monotone_spline,-0.0006051578909499478,2.864405849347693e-05,2.8644058493481775e-05,0.031577076848805306,0.04174375771817148
heloc,20260831,binary,random_forest,tree,negative_affine,0.003053183328107075,0.00033620805324326386,0.0003362080532432687,0.052393121552269585,0.04981699121774624
heloc,20260831,binary,random_forest,tree,positive_affine,0.0,-2.120526800522183e-18,2.718014469040895e-18,0.02117100855958401,0.030211121001692584
heloc,20260831,binary,random_forest,tree,quantile_gaussian,-0.00030450764824552223,1.048815513033754e-05,1.0488155130342378e-05,0.030698978187711945,0.04107655250054037
heloc,20260831,binary,random_forest,tree,random_monotone_pwl,-0.0002080178643889171,9.160346577916304e-06,9.160346577921142e-06,0.03131855598103942,0.04177722202911179
heloc,20260831,binary,random_forest,tree,signed_power,-0.00021858497966398271,1.4201358932961881e-05,1.420135893296672e-05,0.03252594831129114,0.04103557917599773
heloc,20260831,binary,tabm_default,trained neural,asinh,-0.0005484401846008735,0.004500417685258245,0.004500417685258245,0.1704029393601091,0.025906052754932907
heloc,20260831,binary,tabm_default,trained neural,atomic_spacing,0.00021466096525139347,5.983045369303275e-06,5.983045369303275e-06,0.08612267433068808,0.014183472477574498
heloc,20260831,binary,tabm_default,trained neural,composition,-2.778512830411047e-05,0.010525189668374907,0.010525189668374907,0.20831520739923606,0.026968571215298016
heloc,20260831,binary,tabm_default,trained neural,empirical_cdf,-0.009040491470028611,0.001593280724971322,0.001593280724971322,0.18549515246701792,0.0383822952354219
heloc,20260831,binary,tabm_default,trained neural,monotone_spline,-0.001894604421264286,0.0027297085282710822,0.0027297085282710822,0.16417323768515604,0.026469641413335212
heloc,20260831,binary,tabm_default,trained neural,negative_affine,0.003334436466154241,0.010773143685510569,0.010773143685510569,0.11236253950080245,0.08474984485635223
heloc,20260831,binary,tabm_default,trained neural,positive_affine,0.002300701533640296,0.004004768433376339,0.004004768433376339,0.04300342181447561,0.007536431944876891
heloc,20260831,binary,tabm_default,trained neural,quantile_gaussian,-0.00612990038199368,0.008187478209308078,0.008187478209308078,0.20315907434999955,0.021108012285340795
heloc,20260831,binary,tabm_default,trained neural,random_monotone_pwl,0.002795855462879304,0.004027996684984942,0.004027996684984942,0.16275526945681804,0.026471357546107382
heloc,20260831,binary,tabm_default,trained neural,signed_power,0.0005971564198054002,0.010071389360187801,0.010071389360187801,0.1892955454808416,0.028432529634022288
heloc,20260831,binary,xgboost,tree,asinh,0.0,0.0,0.0,0.09683171900998315,0.10462509335758137
heloc,20260831,binary,xgboost,tree,atomic_spacing,0.0,0.0,0.0,0.07875862235178789,0.0804079302466515
heloc,20260831,binary,xgboost,tree,composition,0.0,0.0,0.0,0.1166100227923532,0.10750946165456889
heloc,20260831,binary,xgboost,tree,empirical_cdf,0.0,0.0,0.0,0.08640713614476983,0.10517255993782434
heloc,20260831,binary,xgboost,tree,monotone_spline,0.0008613691834086593,0.0010389532717065707,0.0010389532717065707,0.1046917479375604,0.10573535328438326
heloc,20260831,binary,xgboost,tree,negative_affine,-0.005024210248529615,0.0021177114611909383,0.0021177114611909383,0.1401227619036105,0.11334751028164736
heloc,20260831,binary,xgboost,tree,positive_affine,0.0,0.0,0.0,0.055236387453270724,0.11167094678924772
heloc,20260831,binary,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,0.09883600978022472,0.10731472406890591
heloc,20260831,binary,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.10243069566730621,0.1062232371380842
heloc,20260831,binary,xgboost,tree,signed_power,0.0,0.0,0.0,0.10771428692557032,0.10802339976716545
heloc,20260841,binary,catboost,tree,asinh,-8.144788515918044e-05,4.0676301062141776e-07,4.0676301062141776e-07,0.05136266254813257,0.06811815219653965
heloc,20260841,binary,catboost,tree,atomic_spacing,-8.957414745010736e-06,9.014682795747056e-08,9.014682795747056e-08,0.05301119728977197,0.05476280380035223
heloc,20260841,binary,catboost,tree,composition,1.6871884050972952e-06,4.062166177531839e-09,4.062166177531839e-09,0.05093742451396802,0.06725094759644103
heloc,20260841,binary,catboost,tree,empirical_cdf,0.0,0.0,0.0,0.05573742847750296,0.06662297131846305
heloc,20260841,binary,catboost,tree,monotone_spline,0.001496666220413519,0.0005481208605004524,0.0005481208605004524,0.054705100174179316,0.06634930876067642
heloc,20260841,binary,catboost,tree,negative_affine,0.00020466565472717266,0.0012024447245953319,0.0012024447245953319,0.10183873053437947,0.09968529903408797
heloc,20260841,binary,catboost,tree,positive_affine,-3.2514321768095655e-05,7.532815157837551e-08,7.532815157837551e-08,0.04146229600925124,0.04562950084108775
heloc,20260841,binary,catboost,tree,quantile_gaussian,0.0,0.0,0.0,0.05486227460200958,0.06707398946258314
heloc,20260841,binary,catboost,tree,random_monotone_pwl,-2.030770191596698e-05,3.3034926910231466e-08,3.3034926910231466e-08,0.05060805288646395,0.06663624653232236
heloc,20260841,binary,catboost,tree,signed_power,-2.7149295053060147e-05,1.3558767020713926e-07,1.3558767020713926e-07,0.051926163429338035,0.06818517664270941
heloc,20260841,binary,lightgbm,tree,asinh,-0.01075225174139649,0.003125082852889678,0.003125082852889678,0.11632224259174277,0.11309273939880811
heloc,20260841,binary,lightgbm,tree,atomic_spacing,-0.0008889057328576033,0.002961578625456497,0.002961578625456497,0.17862192275116803,0.08825820480978215
heloc,20260841,binary,lightgbm,tree,composition,-0.010722163942524529,0.003128178880267611,0.003128178880267611,0.13228405439491317,0.11461527547547862
heloc,20260841,binary,lightgbm,tree,empirical_cdf,-0.005830630235887702,0.0031550911718506453,0.0031550911718506453,0.11397177322959022,0.14303506563810053
heloc,20260841,binary,lightgbm,tree,monotone_spline,-0.01070888131020531,0.0031280911518739977,0.0031280911518739977,0.12407318009639194,0.1131765065032473
heloc,20260841,binary,lightgbm,tree,negative_affine,0.002872345902351414,0.003131888214320907,0.003131888214320907,0.1723132718739979,0.1780703245822325
heloc,20260841,binary,lightgbm,tree,positive_affine,-0.0010807386455177574,0.002754546799466776,0.002754546799466776,0.06915139431647632,0.09126159742927238
heloc,20260841,binary,lightgbm,tree,quantile_gaussian,0.0017136412277536373,0.0030097706227571516,0.0030097706227571516,0.09615095323421961,0.11144364458950967
heloc,20260841,binary,lightgbm,tree,random_monotone_pwl,-0.01072384088734879,0.003129077163881408,0.003129077163881408,0.12394320922928315,0.11363965751670824
heloc,20260841,binary,lightgbm,tree,signed_power,-0.010682716243547071,0.0031212895991045604,0.0031212895991045604,0.1336495012392034,0.11501828326784902
heloc,20260841,binary,linear,linear,asinh,-0.009607127513158583,0.0010104823335679214,0.0010104823335679214,0.2321534783287538,0.16812975118475593
heloc,20260841,binary,linear,linear,atomic_spacing,-0.0026104415314001463,0.002249568868622167,0.002249568868622167,0.006873379918864927,0.01695495652262638
heloc,20260841,binary,linear,linear,composition,0.001231924340791483,0.001776690531787502,0.001776690531787502,0.2208862520487719,0.16669888638326183
heloc,20260841,binary,linear,linear,empirical_cdf,-0.015845118394037128,0.0036864463985621554,0.0036864463985621554,0.2452441271163846,0.1737178110104775
heloc,20260841,binary,linear,linear,monotone_spline,-0.0005473927344912625,0.0024842515176255954,0.0024842515176255954,0.2429796684419978,0.172733520571151
heloc,20260841,binary,linear,linear,negative_affine,-2.494301061991185e-14,6.268509040308612e-19,6.268509040308612e-19,0.17830487355334823,0.14691367192818164
heloc,20260841,binary,linear,linear,positive_affine,2.9976021664879227e-15,6.668929699187305e-19,6.668929699187305e-19,0.16849664132002173,0.0878037930486642
heloc,20260841,binary,linear,linear,quantile_gaussian,-0.013337106230607798,0.002613672826992452,0.002613672826992452,0.23923432211038226,0.16511316127624115
heloc,20260841,binary,linear,linear,random_monotone_pwl,-0.0049002586754040385,0.0020654319821368475,0.0020654319821368475,0.2441637848146853,0.16891442143211088
heloc,20260841,binary,linear,linear,signed_power,0.027351879611129986,0.00863079077734647,0.00863079077734647,0.18596680020888426,0.171878869875456
heloc,20260841,binary,random_forest,tree,asinh,-0.0002116811064810283,9.972911610415604e-06,9.97291161041482e-06,0.03280982162068299,0.044833743178947005
heloc,20260841,binary,random_forest,tree,atomic_spacing,-0.00038667433934806245,1.2216193971077496e-05,1.2216193971076714e-05,0.032880742093711696,0.03842436583296993
heloc,20260841,binary,random_forest,tree,composition,-5.572515813541864e-05,1.0468794650414566e-05,1.046879465041378e-05,0.033127382044943865,0.04439651989018593
heloc,20260841,binary,random_forest,tree,empirical_cdf,-3.8690434877475255e-05,1.2077546604214297e-05,1.2077546604213513e-05,0.03294935907441922,0.044764748143478736
