experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,realized_block_kappa_mean,realized_block_kappa_max,block_ranks,transform_seed,global_scale_control,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,1,numeric_kappa_3000_standard,cf26f38091e76190,standard,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,9,0.27999869457789267,0.338344505847929,0.33171995344864535,0.8435436818670352,0.8460168294330815,0.4318650960922241,18.772829055786133,0.024018118157982826,2.623691004002467
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,2,numeric_kappa_3000_standard,cf26f38091e76190,standard,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,12,0.2709702322711764,0.33545944291532054,0.3281156024615995,0.8429295255642562,0.8448498249493275,0.5603470802307129,21.475313186645508,0.024172957986593246,3.191448090132326
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,3,numeric_kappa_3000_standard,cf26f38091e76190,standard,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,7,0.2895279028027926,0.3358240293500475,0.3306406703741714,0.8426224474128666,0.8462010932989374,0.47544699907302856,17.26349639892578,0.024008793756365776,2.4624298540875316
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_3000_standard,cf26f38091e76190,standard,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,12,0.2756891508692877,0.33943209756558285,0.33273538840828704,0.8363273453093812,0.8438056630428107,0.3872637152671814,21.566150665283203,0.024062365293502808,3.7136151711456478
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,0,numeric_kappa_3000_no_first_wd,cf26f38091e76190,no_first_wd,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,10,0.2791456677008424,0.3334397506350439,0.3327463727350254,0.8415476738830032,0.8460782507217002,0.5126263499259949,19.72058868408203,0.024108262732625008,3.2736394428648055
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,1,numeric_kappa_3000_no_first_wd,cf26f38091e76190,no_first_wd,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,9,0.27999716653670664,0.33834726538110305,0.3317203145922315,0.8435436818670352,0.8460782507217002,0.4318650960922241,18.773454666137695,0.024018118157982826,3.1897196110803634
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,2,numeric_kappa_3000_no_first_wd,cf26f38091e76190,no_first_wd,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,12,0.27097252322225185,0.3354605954058198,0.3281165765711144,0.8429295255642562,0.8448498249493275,0.5603470802307129,21.476213455200195,0.024172957986593246,3.61348553490825
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,3,numeric_kappa_3000_no_first_wd,cf26f38091e76190,no_first_wd,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,7,0.28952781140468314,0.3358241922885821,0.33064093424730984,0.8426224474128666,0.8462010932989374,0.47544699907302856,17.263954162597656,0.024008791893720627,2.6965366639196873
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_3000_no_first_wd,cf26f38091e76190,no_first_wd,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,12,0.27569536888359525,0.3394362851931241,0.33275089936840085,0.8361738062336864,0.8434371353110989,0.3872637152671814,21.566946029663086,0.024062365293502808,3.784563358174637
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,0,numeric_kappa_3000_invariant,cf26f38091e76190,invariant,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,10,0.2782947215337122,0.3324869705652638,0.3318997586975285,0.8401658222017504,0.8465081997420306,0.5126831531524658,19.552509307861328,0.024108750745654106,3.544478480005637
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,1,numeric_kappa_3000_invariant,cf26f38091e76190,invariant,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,9,0.27896752193505986,0.33612602948777554,0.32921875827984975,0.8429295255642562,0.8451569313924207,0.4318830668926239,18.61721420288086,0.024019215255975723,3.3315060948953032
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,2,numeric_kappa_3000_invariant,cf26f38091e76190,invariant,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,12,0.27161426795093946,0.33402059476283275,0.32974987602916445,0.8432366037156457,0.8446041397948529,0.5604444146156311,21.264541625976562,0.024172713980078697,3.8850442650727928
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,3,numeric_kappa_3000_invariant,cf26f38091e76190,invariant,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,7,0.28990591291573414,0.3360006194110727,0.3316818600299843,0.8427759864885613,0.8460782507217002,0.4755311906337738,17.138547897338867,0.02400996908545494,2.8227347920183092
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_3000_invariant,cf26f38091e76190,invariant,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,11,0.27562740929311935,0.33790175718580207,0.33203606850866463,0.8389375095961922,0.8463853571647934,0.3871486186981201,20.661781311035156,0.02406240440905094,3.567284207092598
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_1_standard,ae5eda1e4664e699,standard,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,33,0.012734242714941502,0.019520701840519905,0.02154957689344883,0.13938785124364728,0.14645243447646727,0.12473475933074951,14.440139770507812,0.023918021470308304,10.863090632017702
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_1_standard,ae5eda1e4664e699,standard,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014463791623711586,0.01996763050556183,0.022183585911989212,0.14097446648370582,0.14859119187953063,0.1408986747264862,13.056227684020996,0.023867005482316017,7.73188750911504
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_1_standard,ae5eda1e4664e699,standard,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014245864935219288,0.01964516006410122,0.021674372255802155,0.13983148567536396,0.1468758807318462,0.13515765964984894,13.055753707885742,0.02391115017235279,7.580545451957732
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_1_standard,ae5eda1e4664e699,standard,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014958431012928486,0.020455440506339073,0.022875560447573662,0.14268609083630057,0.1508909046472544,0.10899356007575989,13.105813980102539,0.023776106536388397,7.597906694049016
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_1_standard,ae5eda1e4664e699,standard,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,24,0.014674687758088112,0.02011311613023281,0.021985678002238274,0.14148710939447984,0.14792689978847573,0.14700087904930115,13.353419303894043,0.023793477565050125,7.980288838967681
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_1_no_first_wd,ae5eda1e4664e699,no_first_wd,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,33,0.012720354832708836,0.019540751352906227,0.021574873477220535,0.1394594166934926,0.1465383605878312,0.12473475933074951,14.440861701965332,0.023918019607663155,10.403730523074046
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_1_no_first_wd,ae5eda1e4664e699,no_first_wd,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014464074745774269,0.01996901072561741,0.022185441106557846,0.14097934256753408,0.14859740591318982,0.1408986747264862,13.05785083770752,0.023867005482316017,7.683621992124245
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_1_no_first_wd,ae5eda1e4664e699,no_first_wd,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014245898462831974,0.019645951688289642,0.02167537808418274,0.13983431023611814,0.14687928507086045,0.13515765964984894,13.057363510131836,0.02391115017235279,7.619720489950851
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_1_no_first_wd,ae5eda1e4664e699,no_first_wd,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014957948587834835,0.02045554295182228,0.022875625640153885,0.14268644762292215,0.1508911276388929,0.10899356007575989,13.107417106628418,0.023776108399033546,8.045710223959759
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_1_no_first_wd,ae5eda1e4664e699,no_first_wd,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,24,0.014674209989607334,0.020113129168748856,0.021985791623592377,0.14148715399280754,0.14792727144120654,0.14700087904930115,13.355175971984863,0.023793477565050125,8.20555088086985
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_1_invariant,ae5eda1e4664e699,invariant,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,33,0.012764093466103077,0.019542083144187927,0.021555693820118904,0.13946415898233777,0.14647321729717433,0.12473485618829727,14.426133155822754,0.023918038234114647,11.043842202052474
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_1_invariant,ae5eda1e4664e699,invariant,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014463222585618496,0.01996045745909214,0.02217336930334568,0.14094914949968285,0.14855697009607738,0.14089863002300262,13.049086570739746,0.023866932839155197,8.321530269924551
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_1_invariant,ae5eda1e4664e699,invariant,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014246898703277111,0.019636500626802444,0.021664749830961227,0.13980066823092496,0.14684326448819007,0.1351577490568161,13.04861831665039,0.023911280557513237,8.017165676923469
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_1_invariant,ae5eda1e4664e699,invariant,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.014962561428546906,0.02045406773686409,0.022876199334859848,0.1426813039491277,0.15089301563476543,0.10899342596530914,13.09886360168457,0.023775864392518997,7.9125986869912595
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_1_invariant,ae5eda1e4664e699,invariant,190,110.50120391558,2.8378326832441054,0.010864230741428683,261.20880076879894,2.416987805301875,175.33774251055223,-209.2514021549005,1.0040059693246546,0.0,1.0,1.0000000000000009,1.0000000000000013,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,24,0.014675409533083439,0.020109763368964195,0.0219802875071764,0.14147532056985845,0.14790876313521206,0.14700065553188324,13.345810890197754,0.023793509230017662,9.723813327029347
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_30_standard,ae5eda1e4664e699,standard,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,11,0.01912815123796463,0.02371981181204319,0.025393351912498474,0.15365009911913674,0.15897806806974213,0.2718372344970703,13.502632141113281,0.02392352558672428,5.412026107078418
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_30_standard,ae5eda1e4664e699,standard,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.015682855620980263,0.022085636854171753,0.02318727970123291,0.14826278466047516,0.15191550662777775,0.29269859194755554,15.827131271362305,0.02387126348912716,7.565955898026004
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_30_standard,ae5eda1e4664e699,standard,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.015065890736877918,0.020516734570264816,0.022483866661787033,0.14289970195986257,0.1495934946962052,0.2844606637954712,15.719508171081543,0.023915108293294907,8.664539149962366
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_30_standard,ae5eda1e4664e699,standard,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,20,0.0162112507969141,0.021725762635469437,0.02402050793170929,0.14704990340652202,0.15462093038256608,0.22307296097278595,15.45583724975586,0.023782167583703995,7.136376965092495
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_30_standard,ae5eda1e4664e699,standard,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,18,0.01692737638950348,0.02201651968061924,0.024243898689746857,0.14803062063259098,0.1553382647513626,0.3264073431491852,15.186856269836426,0.023797880858182907,6.910743920132518
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_30_no_first_wd,ae5eda1e4664e699,no_first_wd,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,11,0.01912774331867695,0.023719634860754013,0.025393318384885788,0.15364951934087667,0.1589779640069775,0.2718372344970703,13.503494262695312,0.02392352558672428,4.76117374189198
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_30_no_first_wd,ae5eda1e4664e699,no_first_wd,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,31,0.014301436953246593,0.021798918023705482,0.023288613185286522,0.14729726059804182,0.15224709519420898,0.29269859194755554,17.490812301635742,0.02387126348912716,10.200143060879782
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_30_no_first_wd,ae5eda1e4664e699,no_first_wd,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.01506454311311245,0.020515482872724533,0.02248305082321167,0.14289534618985744,0.14959077419821565,0.2844606637954712,15.721329689025879,0.023915108293294907,7.704147385200486
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_30_no_first_wd,ae5eda1e4664e699,no_first_wd,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,20,0.016205687075853348,0.0216860082000494,0.023973606526851654,0.1469152907874216,0.15446990557887297,0.22307296097278595,15.456771850585938,0.023782167583703995,6.978581000119448
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_30_no_first_wd,ae5eda1e4664e699,no_first_wd,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,18,0.01693054847419262,0.02201566845178604,0.024237435311079025,0.1480277514735091,0.1553175562612017,0.3264073431491852,15.188600540161133,0.023797880858182907,6.991473529022187
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_30_invariant,ae5eda1e4664e699,invariant,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,11,0.019135423004627228,0.023718325421214104,0.02538468688726425,0.1536452824997454,0.1589509374203928,0.27183789014816284,13.49460506439209,0.023923484608530998,4.975990429054946
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_30_invariant,ae5eda1e4664e699,invariant,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.015690607950091362,0.021944915875792503,0.023072771728038788,0.14778970046636886,0.1515399292441275,0.29269939661026,15.808752059936523,0.023870861157774925,7.984271933091804
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_30_invariant,ae5eda1e4664e699,invariant,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,22,0.015060152858495712,0.02051275037229061,0.022481709718704224,0.14288583187994863,0.1495863143654459,0.2844614088535309,15.701898574829102,0.023915229365229607,7.033259073039517
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_30_invariant,ae5eda1e4664e699,invariant,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,36,0.013571200892329216,0.0211978517472744,0.023438574746251106,0.1452523380764541,0.15273648751014335,0.22307322919368744,18.378923416137695,0.023782385513186455,9.023255788022652
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_30_invariant,ae5eda1e4664e699,invariant,190,53.68634672294087,6.87604270342093,0.0060669904395935954,1133.3531463223353,3.0543652546136935,812.1916620274662,-209.2514025188985,12.214286462478244,0.0,30.0,30.000000000000004,30.00000000000003,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,18,0.01694554090499878,0.02202698029577732,0.02423018217086792,0.14806577898092588,0.15529430566636204,0.3264063596725464,15.170641899108887,0.023797286674380302,5.527054022997618
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_300_standard,ae5eda1e4664e699,standard,190,34.46104068945041,20.091524350927845,0.0021595043062212606,9303.766745473342,3.9686588136696983,5217.405775051733,-209.25139751482584,116.3100470092013,0.0,300.0,300.00000000000017,300.00000000000097,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,36,0.01602659560739994,0.023462975397706032,0.025225652381777763,0.1528159765962096,0.1584522537861881,0.8920410871505737,26.43376922607422,0.023925354704260826,8.390222277026623
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,1,numeric_kappa_300_standard,ae5eda1e4664e699,standard,190,34.46104068945041,20.091524350927845,0.0021595043062212606,9303.766745473342,3.9686588136696983,5217.405775051733,-209.25139751482584,116.3100470092013,0.0,300.0,300.00000000000017,300.00000000000097,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,24,0.017227692529559135,0.023503169417381287,0.026175083592534065,0.15294681322356496,0.16140658080785641,0.9393338561058044,23.02189826965332,0.023873228579759598,6.747963962843642
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,2,numeric_kappa_300_standard,ae5eda1e4664e699,standard,190,34.46104068945041,20.091524350927845,0.0021595043062212606,9303.766745473342,3.9686588136696983,5217.405775051733,-209.25139751482584,116.3100470092013,0.0,300.0,300.00000000000017,300.00000000000097,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,23,0.01748734526336193,0.023929348215460777,0.026654310524463654,0.154327265260787,0.16287743365532137,0.8668546080589294,22.18171501159668,0.023918267339468002,6.286879830062389
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,3,numeric_kappa_300_standard,ae5eda1e4664e699,standard,190,34.46104068945041,20.091524350927845,0.0021595043062212606,9303.766745473342,3.9686588136696983,5217.405775051733,-209.25139751482584,116.3100470092013,0.0,300.0,300.00000000000017,300.00000000000097,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,20,0.019323348999023438,0.02505500055849552,0.027209702879190445,0.15791537911736508,0.16456561415365645,0.6688306331634521,21.84259605407715,0.023784559220075607,5.621444171061739
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,4,numeric_kappa_300_standard,ae5eda1e4664e699,standard,190,34.46104068945041,20.091524350927845,0.0021595043062212606,9303.766745473342,3.9686588136696983,5217.405775051733,-209.25139751482584,116.3100470092013,0.0,300.0,300.00000000000017,300.00000000000097,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,31,0.01645822450518608,0.024161329492926598,0.026978936046361923,0.15507351421204074,0.16386628264314052,0.9661104679107666,24.820905685424805,0.023799465969204903,7.917324667098001
invariant_regularizer,B,diamond,regression,mlp,AdamW,0.0001,0,numeric_kappa_300_no_first_wd,ae5eda1e4664e699,no_first_wd,190,34.46104068945041,20.091524350927845,0.0021595043062212606,9303.766745473342,3.9686588136696983,5217.405775051733,-209.25139751482584,116.3100470092013,0.0,300.0,300.00000000000017,300.00000000000097,30;30;11;32;32;32,31000,geometric_mean_singular_value_1,190,180737,38,0.015859454870224,0.023627571761608124,0.02562308870255947,0.15335105246581548,0.15969559569795866,0.8920410871505737,26.92148780822754,0.023925354704260826,8.600247377064079
