experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,phase,synthetic_control,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_300,synthetic-2026,standard,23,5.300537930936384,17.32050807568878,0.05773502691889021,300.0000000003762,2.477121254720207,741.4639547332907,-8.197886813832156e-13,77.80898636644707,0.0,300.0,nan,True,23,137985,3,0.3303476870059967,0.3137994706630707,0.33034834265708923,0.6892519248291364,0.7071930149344894,0.8339730501174927,9.227384567260742,0.008297206833958626,0.6699570429045707
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_300,synthetic-2026,standard,23,5.300537930936384,17.32050807568878,0.05773502691889021,300.0000000003762,2.477121254720207,741.4639547332907,-8.197886813832156e-13,77.80898636644707,0.0,300.0,nan,True,23,137985,15,0.3260636329650879,0.3123307228088379,0.3264043927192688,0.6876370111044707,0.7029588167558529,0.7586676478385925,9.145066261291504,0.00832371599972248,1.5255936458706856
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_300,synthetic-2026,standard,23,5.300537930936384,17.32050807568878,0.05773502691889021,300.0000000003762,2.477121254720207,741.4639547332907,-8.197886813832156e-13,77.80898636644707,0.0,300.0,nan,True,23,137985,14,0.32511547207832336,0.31237804889678955,0.32726117968559265,0.6876891547765069,0.70388082835197,0.537521481513977,9.188423156738281,0.008293396793305874,1.5679385249968618
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_300,synthetic-2026,standard,23,5.300537930936384,17.32050807568878,0.05773502691889021,300.0000000003762,2.477121254720207,741.4639547332907,-8.197886813832156e-13,77.80898636644707,0.0,300.0,nan,True,23,137985,10,0.32674241065979004,0.31070175766944885,0.3296951949596405,0.6858415379978737,0.706493585679624,0.8403409123420715,9.119476318359375,0.00835240539163351,1.2917538690380752
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_1000,synthetic-2026,standard,23,4.3995993314427615,31.62277660168382,0.03162277660121845,1000.0000000147163,3.0000000000063913,2144.4026793681605,-3.561151373787652e-11,228.09989013267878,0.0,1000.0,nan,True,23,137985,31,0.3272309899330139,0.31163811683654785,0.32987233996391296,0.6868742173873841,0.7066833123737979,1.7510628700256348,9.007488250732422,0.008362959139049053,2.7339967449661344
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_1000,synthetic-2026,standard,23,4.3995993314427615,31.62277660168382,0.03162277660121845,1000.0000000147163,3.0000000000063913,2144.4026793681605,-3.561151373787652e-11,228.09989013267878,0.0,1000.0,nan,True,23,137985,6,0.3277437686920166,0.31362679600715637,0.33090004324913025,0.6890622714734604,0.7077833165044183,1.7971454858779907,9.20140552520752,0.00829724408686161,0.9053635590244085
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_1000,synthetic-2026,standard,23,4.3995993314427615,31.62277660168382,0.03162277660121845,1000.0000000147163,3.0000000000063913,2144.4026793681605,-3.561151373787652e-11,228.09989013267878,0.0,1000.0,nan,True,23,137985,1,0.3289121985435486,0.3135986030101776,0.33105066418647766,0.6890313226273292,0.7079443678458972,1.454364538192749,9.20079517364502,0.008323820307850838,0.6088033281266689
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_1000,synthetic-2026,standard,23,4.3995993314427615,31.62277660168382,0.03162277660121845,1000.0000000147163,3.0000000000063913,2144.4026793681605,-3.561151373787652e-11,228.09989013267878,0.0,1000.0,nan,True,23,137985,14,0.32524406909942627,0.3118472993373871,0.3274158239364624,0.6871046469479154,0.7040471600653007,1.117867112159729,9.17611026763916,0.008293484337627888,1.5683107918594033
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_1000,synthetic-2026,standard,23,4.3995993314427615,31.62277660168382,0.03162277660121845,1000.0000000147163,3.0000000000063913,2144.4026793681605,-3.561151373787652e-11,228.09989013267878,0.0,1000.0,nan,True,23,137985,10,0.32666629552841187,0.31029564142227173,0.3287956714630127,0.6853931464214611,0.7055291110931989,1.6463353633880615,9.110074043273926,0.008352478966116905,1.2337117060087621
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_3000,synthetic-2026,standard,23,3.8169150099442466,54.77225575051663,0.018257418583340176,3000.000000027172,3.477121254723596,5802.095287364269,-1.1354828188814281e-10,614.9638048650552,0.0,3000.0,nan,True,23,137985,4,0.3280838131904602,0.31169116497039795,0.33162665367126465,0.6869326681702432,0.7085599711976158,3.4363160133361816,9.11649227142334,0.008362979628145695,0.7425342779606581
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_3000,synthetic-2026,standard,23,3.8169150099442466,54.77225575051663,0.018257418583340176,3000.000000027172,3.477121254723596,5802.095287364269,-1.1354828188814281e-10,614.9638048650552,0.0,3000.0,nan,True,23,137985,3,0.3286796510219574,0.3124173879623413,0.3291945457458496,0.6877324244902923,0.705956967890188,3.9154746532440186,9.198938369750977,0.008297355845570564,0.7817316500004381
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_3000,synthetic-2026,standard,23,3.8169150099442466,54.77225575051663,0.018257418583340176,3000.000000027172,3.477121254723596,5802.095287364269,-1.1354828188814281e-10,614.9638048650552,0.0,3000.0,nan,True,23,137985,9,0.32595980167388916,0.31239205598831177,0.32852938771247864,0.6877045558610746,0.7052433843052199,2.800774574279785,9.161502838134766,0.008323847316205502,1.203487970866263
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_3000,synthetic-2026,standard,23,3.8169150099442466,54.77225575051663,0.018257418583340176,3000.000000027172,3.477121254723596,5802.095287364269,-1.1354828188814281e-10,614.9638048650552,0.0,3000.0,nan,True,23,137985,14,0.3250850737094879,0.3114873170852661,0.3274047374725342,0.6867079590125513,0.7040352058901362,2.6256282329559326,9.179032325744629,0.008293510414659977,1.475848285946995
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_3000,synthetic-2026,standard,23,3.8169150099442466,54.77225575051663,0.018257418583340176,3000.000000027172,3.477121254723596,5802.095287364269,-1.1354828188814281e-10,614.9638048650552,0.0,3000.0,nan,True,23,137985,10,0.32712340354919434,0.3107541501522064,0.3291698396205902,0.6858993287342514,0.7059304926924312,3.0146586894989014,9.106493949890137,0.008352512493729591,1.2545514958910644
