stage,source,task,outer_state_split,inner_fold,base_predictor,geometry_metric,operator,operator_hyperparameters,sample_size_condition,seed,status
synthetic,synthetic_circle,exact_identity,116,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,117,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,118,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,119,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,120,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,121,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,122,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,123,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,124,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,125,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,126,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,127,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,128,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,129,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,130,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,131,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,132,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,133,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,134,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,135,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,136,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,137,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,138,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,139,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,140,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,141,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,142,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,143,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,144,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,145,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,146,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,147,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,148,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,149,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,150,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,151,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,152,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,153,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,154,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,155,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,156,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,157,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,158,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,159,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,160,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,161,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,162,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,163,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,164,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,165,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,166,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,167,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,168,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,169,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,170,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,171,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,172,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,173,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,174,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,175,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,176,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,177,none,known,circle,rbf_half,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,178,none,known,circle,rbf_half,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,179,none,known,circle,rbf_half,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,180,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,181,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,182,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,183,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,184,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,185,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,186,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,187,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,188,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,189,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,190,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,191,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,192,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,193,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,194,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,195,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,196,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,197,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,198,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,199,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,200,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,201,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,202,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,203,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,204,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,205,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,206,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,207,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,208,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,209,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,210,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,211,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,212,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,213,none,known,circle,rbf,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,214,none,known,circle,rbf,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,215,none,known,circle,rbf,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,216,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,217,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,218,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,219,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,220,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,221,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,222,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,223,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,224,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,225,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,226,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,227,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,228,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,229,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,230,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,231,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,232,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,233,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,234,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,235,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,236,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,237,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,238,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,239,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,240,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,241,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,242,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,243,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,244,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,245,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,246,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,247,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,248,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,249,none,known,circle,rbf_double,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,250,none,known,circle,rbf_double,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,251,none,known,circle,rbf_double,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,252,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,253,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,254,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,255,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,256,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,257,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,258,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,259,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,260,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,261,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,262,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,263,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,264,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,265,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,266,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,267,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,268,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,269,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,270,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,271,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,272,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,273,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,274,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,275,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,276,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,277,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,278,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,279,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,280,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,281,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,282,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,283,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,284,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,285,none,known,circle,kernel_ridge,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,286,none,known,circle,kernel_ridge,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,287,none,known,circle,kernel_ridge,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,288,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,289,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,290,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,291,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,292,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,293,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,294,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,295,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,296,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,297,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,298,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,299,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,300,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,301,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,302,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,303,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,304,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,305,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,306,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,307,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,308,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,309,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,310,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,311,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,312,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,313,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,314,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,315,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,316,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,317,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,318,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,319,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,320,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,321,none,known,circle,harmonic,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,322,none,known,circle,harmonic,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,323,none,known,circle,harmonic,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,324,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,325,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,326,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,327,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,328,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,329,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,330,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,331,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,332,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,333,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,334,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,335,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,336,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,337,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,338,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,339,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,340,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,341,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,342,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,343,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,344,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,345,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,346,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,347,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,348,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,349,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,350,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,351,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,352,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,353,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,354,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,355,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,356,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,357,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,358,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,359,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,360,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,361,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,362,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,363,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,364,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,365,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,366,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,367,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,368,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,369,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,370,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,371,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,372,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,373,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,374,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,375,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,376,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,377,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,378,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,379,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,380,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,381,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,382,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,383,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,384,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,385,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,386,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,387,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,388,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,389,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,390,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,391,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,392,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,393,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,394,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,395,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,396,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,397,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,398,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,399,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,400,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,401,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,402,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,403,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,404,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,405,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,406,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,407,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,408,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,409,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,410,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,411,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,412,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,413,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,414,none,known,circle,knn_5,frozen,5,20260829,complete
