dataset,split_seed,model,task,CANONICAL-INDEPENDENT,OC2-COUPLED,absolute_improvement,fractional_improvement,comparison_method,comparison_budget,OC2-INDEPENDENT,SRS-JOINT
credit_card_default,2026082821,tabm,classification,0.2950614053590792,,0.00015661253833060274,0.0005307794766991327,SRS-JOINT,16,,0.2949047928207486
fremtpl_claim_count,2026082801,ft_transformer,regression,1.0727562988176942,,-0.00356498034670949,-0.003323196844090801,SRS-JOINT,16,,1.0763212791644037
fremtpl_claim_count,2026082801,mlp,regression,0.9708388741128148,,-5.1210517994837446e-05,-5.274873036129228e-05,SRS-JOINT,16,,0.9708900846308096
fremtpl_claim_count,2026082801,resnet,regression,1.139832872664556,,0.003122529713436961,0.0027394627653942894,SRS-JOINT,16,,1.136710342951119
fremtpl_claim_count,2026082801,tabm,regression,0.9798055477440356,,0.000747710233554022,0.0007631210450640904,SRS-JOINT,16,,0.9790578375104816
fremtpl_claim_count,2026082811,ft_transformer,regression,1.1483092429116368,,0.004198937676846981,0.0036566262117687163,SRS-JOINT,16,,1.1441103052347898
fremtpl_claim_count,2026082811,mlp,regression,1.0648014131002128,,-0.0007482783403247595,-0.0007027398077413483,SRS-JOINT,16,,1.0655496914405376
fremtpl_claim_count,2026082811,resnet,regression,1.216401563026011,,0.0019065751694142818,0.001567389608306112,SRS-JOINT,16,,1.2144949878565967
fremtpl_claim_count,2026082811,tabm,regression,1.0960162305273116,,0.0003961930051445961,0.00036148461501704323,SRS-JOINT,16,,1.095620037522167
fremtpl_claim_count,2026082821,ft_transformer,regression,1.10274280118756,,-0.00570539734326303,-0.005173824156565614,SRS-JOINT,16,,1.108448198530823
fremtpl_claim_count,2026082821,mlp,regression,1.0591031278017908,,0.00023079151287674904,0.00021791221913938227,SRS-JOINT,16,,1.058872336288914
fremtpl_claim_count,2026082821,resnet,regression,1.168162137735635,,-0.0005800919607281685,-0.0004965851417275161,SRS-JOINT,16,,1.1687422296963632
fremtpl_claim_count,2026082821,tabm,regression,1.0681151694152504,,-0.0002633114345371723,-0.00024651970319017623,SRS-JOINT,16,,1.0683784808497876
german_credit_risk,2026082801,ft_transformer,classification,0.4074462994986016,,0.003963770914723941,0.009728327192078338,SRS-JOINT,16,,0.4034825285838777
german_credit_risk,2026082801,mlp,classification,0.3431132219403597,,-0.00018763718513431504,-0.0005468666700548495,SRS-JOINT,16,,0.343300859125494
german_credit_risk,2026082801,resnet,classification,0.4606046681462152,,-0.0018391805564286767,-0.003992969858144911,SRS-JOINT,16,,0.4624438487026439
german_credit_risk,2026082801,tabm,classification,0.3496838950129997,,0.0007091299573248055,0.0020279171201134194,SRS-JOINT,16,,0.3489747650556749
german_credit_risk,2026082811,ft_transformer,classification,0.3181995168354453,,-0.007170278972728428,-0.02253390905189994,SRS-JOINT,16,,0.3253697958081737
german_credit_risk,2026082811,mlp,classification,0.2904746028868896,,0.0004964830143852628,0.0017092131616704286,SRS-JOINT,16,,0.2899781198725043
german_credit_risk,2026082811,resnet,classification,0.3402344293935488,,-0.001803862832811809,-0.005301823322310755,SRS-JOINT,16,,0.3420382922263606
german_credit_risk,2026082811,tabm,classification,0.2997597670150326,,-0.0001129923822297263,-0.00037694312133642623,SRS-JOINT,16,,0.2998727593972623
german_credit_risk,2026082821,ft_transformer,classification,0.378507895163703,,0.0014056801568232968,0.0037137406505493007,SRS-JOINT,16,,0.3771022150068797
german_credit_risk,2026082821,mlp,classification,0.3390092134431577,,-0.00027708485725957965,-0.0008173372471071172,SRS-JOINT,16,,0.3392862983004173
german_credit_risk,2026082821,resnet,classification,0.3918203407789126,,-0.005544442002917482,-0.014150470064661531,SRS-JOINT,16,,0.3973647827818301
german_credit_risk,2026082821,tabm,classification,0.3513073250999672,,0.00028545314476902117,0.000812545382274034,SRS-JOINT,16,,0.3510218719551982
heloc_credit_risk,2026082801,ft_transformer,classification,0.4194087768922735,,-0.0011895259621838017,-0.002836197112988256,SRS-JOINT,16,,0.4205983028544573
heloc_credit_risk,2026082801,mlp,classification,0.3844477088087009,,-0.00030577390492891876,-0.0007953588951705008,SRS-JOINT,16,,0.3847534827136298
heloc_credit_risk,2026082801,resnet,classification,0.4269425205620297,,-0.0014729792202848313,-0.0034500644685045486,SRS-JOINT,16,,0.4284154997823145
heloc_credit_risk,2026082801,tabm,classification,0.3856338617144051,,-0.00043168933456377845,-0.0011194279792874657,SRS-JOINT,16,,0.3860655510489689
heloc_credit_risk,2026082811,ft_transformer,classification,0.4006280622031216,,-0.00025876972247923513,-0.0006459101268548604,SRS-JOINT,16,,0.4008868319256008
heloc_credit_risk,2026082811,mlp,classification,0.3739942981258767,,-0.00031716157747968543,-0.0008480385371354971,SRS-JOINT,16,,0.3743114597033564
heloc_credit_risk,2026082811,resnet,classification,0.4053198454092684,,-0.00035373405828631466,-0.0008727281979719857,SRS-JOINT,16,,0.4056735794675547
heloc_credit_risk,2026082811,tabm,classification,0.3735928635849431,,0.00020729689100279503,0.0005548737976780499,SRS-JOINT,16,,0.3733855666939403
heloc_credit_risk,2026082821,ft_transformer,classification,0.4910635333058374,,-0.002106032259101609,-0.004288716461847227,SRS-JOINT,16,,0.493169565564939
heloc_credit_risk,2026082821,mlp,classification,0.4106689091007246,,0.00026740283814863375,0.0006511397191820234,SRS-JOINT,16,,0.410401506262576
heloc_credit_risk,2026082821,resnet,classification,0.4806690668711945,,0.0008737651347832109,0.0018178102045775186,SRS-JOINT,16,,0.4797953017364113
heloc_credit_risk,2026082821,tabm,classification,0.4134524288481428,,2.7201357943207327e-05,6.579078037826241e-05,SRS-JOINT,16,,0.4134252274901996
kdd17_stock_return,2026082801,ft_transformer,regression,0.7812814128119498,,0.007446690695360303,0.00953138084849419,SRS-JOINT,16,,0.7738347221165895
kdd17_stock_return,2026082801,mlp,regression,0.723673811648041,,0.001061117509379983,0.001466292537190855,SRS-JOINT,16,,0.722612694138661
kdd17_stock_return,2026082801,resnet,regression,0.8409600756131113,,-0.010220342432148755,-0.012153183877008073,SRS-JOINT,16,,0.85118041804526
kdd17_stock_return,2026082801,tabm,regression,0.7196598292794079,,-0.0005273768911138177,-0.0007328141292002887,SRS-JOINT,16,,0.7201872061705217
kdd17_stock_return,2026082811,ft_transformer,regression,1.0083346352912486,,0.0033121019368991256,0.0032847249523889,SRS-JOINT,16,,1.0050225333543494
kdd17_stock_return,2026082811,mlp,regression,1.0108997096540406,,-0.001626554294489324,-0.0016090164820068832,SRS-JOINT,16,,1.01252626394853
kdd17_stock_return,2026082811,resnet,regression,1.0958058359101417,,-0.010845144744962232,-0.00989695837488819,SRS-JOINT,16,,1.106650980655104
kdd17_stock_return,2026082811,tabm,regression,0.9502755363937468,,-0.0064612089190632105,-0.006799300488764774,SRS-JOINT,16,,0.95673674531281
kdd17_stock_return,2026082821,ft_transformer,regression,1.208696451736614,,-0.003953034058213012,-0.0032704936400975004,SRS-JOINT,16,,1.2126494857948271
kdd17_stock_return,2026082821,mlp,regression,1.163323178421706,,-0.004152780398726463,-0.0035697564320523456,SRS-JOINT,16,,1.1674759588204324
kdd17_stock_return,2026082821,resnet,regression,1.2649244386702776,,-0.0037030139937996864,-0.002927458653334577,SRS-JOINT,16,,1.2686274526640773
kdd17_stock_return,2026082821,tabm,regression,1.1885772191453725,,0.0007318228017538786,0.0006157132998730062,SRS-JOINT,16,,1.1878453963436186
lendingclub_loan_default,2026082801,ft_transformer,classification,0.2804285144006948,,-0.0007847216881955443,-0.0027982949232982857,SRS-JOINT,16,,0.2812132360888903
lendingclub_loan_default,2026082801,mlp,classification,0.2514387115459554,,2.6336545513594434e-05,0.00010474339989918741,SRS-JOINT,16,,0.2514123750004418
lendingclub_loan_default,2026082801,resnet,classification,0.2794371373972036,,-0.0003629937629027191,-0.0012990176119172902,SRS-JOINT,16,,0.2798001311601063
lendingclub_loan_default,2026082801,tabm,classification,0.2524104680136397,,0.00017668118946140288,0.0006999756818796256,SRS-JOINT,16,,0.2522337868241783
lendingclub_loan_default,2026082811,ft_transformer,classification,0.2999424028704485,,-0.00021919469142228643,-0.0007307892759562952,SRS-JOINT,16,,0.3001615975618708
lendingclub_loan_default,2026082811,mlp,classification,0.2651790813917225,,-7.858341315669648e-06,-2.96340920800661e-05,SRS-JOINT,16,,0.2651869397330382
lendingclub_loan_default,2026082811,resnet,classification,0.3018969324495664,,0.00022502706988758447,0.0007453771327245153,SRS-JOINT,16,,0.3016719053796788
lendingclub_loan_default,2026082811,tabm,classification,0.2644424372344661,,8.064021643200414e-05,0.0003049443095266326,SRS-JOINT,16,,0.2643617970180341
lendingclub_loan_default,2026082821,ft_transformer,classification,0.2665729061394082,,0.0015693379807797947,0.005887087339472851,SRS-JOINT,16,,0.2650035681586284
lendingclub_loan_default,2026082821,mlp,classification,0.2633554098270999,,5.986450905437479e-05,0.000227314521823104,SRS-JOINT,16,,0.2632955453180455
lendingclub_loan_default,2026082821,resnet,classification,0.2696011781609333,,-0.000299354763652393,-0.001110361481705762,SRS-JOINT,16,,0.2699005329245857
lendingclub_loan_default,2026082821,tabm,classification,0.2622881318428973,,9.109601903600772e-05,0.00034731277544258656,SRS-JOINT,16,,0.2621970358238613
openml-abalone-183,2026082801,ft_transformer,regression,0.3990237420657649,,-0.0009874482057057876,-0.0024746602810993682,SRS-JOINT,16,,0.4000111902714707
openml-abalone-183,2026082801,mlp,regression,0.3798394905752502,,0.00018137291772285513,0.0004774988441780338,SRS-JOINT,16,,0.3796581176575273
openml-abalone-183,2026082801,resnet,regression,0.3944613839266822,,-0.0006042910972610116,-0.0015319398092801147,SRS-JOINT,16,,0.3950656750239432
openml-abalone-183,2026082801,tabm,regression,0.3672669358202256,,-0.0005865382263436913,-0.001597035205561759,SRS-JOINT,16,,0.3678534740465693
openml-abalone-183,2026082811,ft_transformer,regression,0.4145527364453301,,-0.0003825616440735202,-0.0009228298608130675,SRS-JOINT,16,,0.4149352980894036
openml-abalone-183,2026082811,mlp,regression,0.4392205561161972,,6.708258297288827e-05,0.00015273097317226053,SRS-JOINT,16,,0.4391534735332243
openml-abalone-183,2026082811,resnet,regression,0.4108089811634272,,-0.0009807395981625278,-0.002387337286018029,SRS-JOINT,16,,0.4117897207615897
openml-abalone-183,2026082811,tabm,regression,0.4272480021463707,,0.0006730822497048039,0.00157539004588303,SRS-JOINT,16,,0.4265749198966659
openml-abalone-183,2026082821,ft_transformer,regression,0.4056005038437433,,-0.00145101040834561,-0.0035774373912134203,SRS-JOINT,16,,0.4070515142520889
openml-abalone-183,2026082821,mlp,regression,0.4245514487265609,,0.0004625552101061303,0.0010895150905586624,SRS-JOINT,16,,0.4240888935164548
openml-abalone-183,2026082821,resnet,regression,0.3990228793118149,,0.00027623330242931843,0.0006922743450343782,SRS-JOINT,16,,0.3987466460093856
openml-abalone-183,2026082821,tabm,regression,0.4089625618653372,,5.233235424390026e-05,0.00012796367962193128,SRS-JOINT,16,,0.4089102295110933
openml-kin8nm-189,2026082801,ft_transformer,regression,0.0958283901854883,,-0.0005270784604363976,-0.005500232858093188,SRS-JOINT,16,,0.0963554686459247
openml-kin8nm-189,2026082801,mlp,regression,0.2249450296803843,,0.0012824261502829004,0.005701064620565523,SRS-JOINT,16,,0.2236626035301014
openml-kin8nm-189,2026082801,resnet,regression,0.0979450225422624,,0.0002716104354476001,0.0027730907441509104,SRS-JOINT,16,,0.0976734121068148
openml-kin8nm-189,2026082801,tabm,regression,0.1510842223651707,,-0.0005999338172842095,-0.003970856836620365,SRS-JOINT,16,,0.1516841561824549
openml-kin8nm-189,2026082811,ft_transformer,regression,0.0901152786682359,,0.0007048017141642049,0.007821112297271688,SRS-JOINT,16,,0.0894104769540717
openml-kin8nm-189,2026082811,mlp,regression,0.244429182173917,,-0.001512345392257003,-0.006187253824631031,SRS-JOINT,16,,0.245941527566174
openml-kin8nm-189,2026082811,resnet,regression,0.0856966180872405,,0.0005730258999392945,0.006686680440013925,SRS-JOINT,16,,0.0851235921873012
openml-kin8nm-189,2026082811,tabm,regression,0.1562959026778116,,1.8664810340796034e-05,0.00011941970340240894,SRS-JOINT,16,,0.1562772378674708
openml-kin8nm-189,2026082821,ft_transformer,regression,0.0824052220559679,,0.0005219927988946993,0.0063344626210723965,SRS-JOINT,16,,0.0818832292570732
openml-kin8nm-189,2026082821,mlp,regression,0.2594782429514453,,-0.0001017276954370927,-0.0003920471106940879,SRS-JOINT,16,,0.2595799706468824
openml-kin8nm-189,2026082821,resnet,regression,0.0789655170374317,,-0.0003217208432033103,-0.004074194094756655,SRS-JOINT,16,,0.079287237880635
openml-kin8nm-189,2026082821,tabm,regression,0.1628480777144432,,-0.000610651884926483,-0.003749825564396721,SRS-JOINT,16,,0.1634587295993697
openml-pol-201,2026082801,ft_transformer,regression,0.020654763236962,,-0.00013895928350389844,-0.006727711274619153,SRS-JOINT,16,,0.0207937225204659
openml-pol-201,2026082801,mlp,regression,0.1319414363824762,,2.0487757865311762e-05,0.0001552791786040677,SRS-JOINT,16,,0.1319209486246109
openml-pol-201,2026082801,resnet,regression,0.0217516067932592,,-0.00027314325780029847,-0.012557383019857883,SRS-JOINT,16,,0.0220247500510595
openml-pol-201,2026082801,tabm,regression,0.0531300579896196,,-0.000297131351544494,-0.005592528274720623,SRS-JOINT,16,,0.0534271893411641
openml-pol-201,2026082811,ft_transformer,regression,0.0147693144863296,,0.00019371051712369948,0.01311574191903063,SRS-JOINT,16,,0.0145756039692059
openml-pol-201,2026082811,mlp,regression,0.1298443276900798,,-0.0006889368232805004,-0.005305867692001887,SRS-JOINT,16,,0.1305332645133603
openml-pol-201,2026082811,resnet,regression,0.016691947595973,,0.00020143962501609908,0.012068071976495854,SRS-JOINT,16,,0.0164905079709569
openml-pol-201,2026082811,tabm,regression,0.0504307728697313,,0.0007986927885213005,0.015837409245827327,SRS-JOINT,16,,0.04963208008121
openml-pol-201,2026082821,ft_transformer,regression,0.014626854828748,,-4.47232887382e-05,-0.0030576148640170876,SRS-JOINT,16,,0.0146715781174862
openml-pol-201,2026082821,mlp,regression,0.1226899453031364,,-3.162519715260714e-05,-0.00025776519073726157,SRS-JOINT,16,,0.122721570500289
openml-pol-201,2026082821,resnet,regression,0.0158488281394966,,2.4054872483299933e-05,0.0015177697853479264,SRS-JOINT,16,,0.0158247732670133
openml-pol-201,2026082821,tabm,regression,0.0479699660427286,,-0.0001736701815388958,-0.0036203940895893363,SRS-JOINT,16,,0.0481436362242675
openml-puma32h-308,2026082801,ft_transformer,regression,0.1009726526244776,,0.0005781681829831048,0.005725987858646652,SRS-JOINT,16,,0.1003944844414945
openml-puma32h-308,2026082801,mlp,regression,0.9779860138660296,,-0.0012102668406444028,-0.0012375093544131118,SRS-JOINT,16,,0.979196280706674
openml-puma32h-308,2026082801,resnet,regression,0.1723369891988113,,-0.0007926250400487056,-0.004599274037068838,SRS-JOINT,16,,0.17312961423886
openml-puma32h-308,2026082801,tabm,regression,0.8539745802991092,,0.0016844244673848152,0.0019724527008694293,SRS-JOINT,16,,0.8522901558317244
openml-puma32h-308,2026082811,ft_transformer,regression,0.096676872431999,,-0.001528143591713202,-0.01580671315973812,SRS-JOINT,16,,0.0982050160237122
openml-puma32h-308,2026082811,mlp,regression,0.8828263509785756,,-0.0014781903009861708,-0.001674383982022806,SRS-JOINT,16,,0.8843045412795618
openml-puma32h-308,2026082811,resnet,regression,0.168983306561131,,0.0015453676751349121,0.009145090758274774,SRS-JOINT,16,,0.1674379388859961
openml-puma32h-308,2026082811,tabm,regression,0.7297020883997902,,-0.007169918506406248,-0.009825816069856145,SRS-JOINT,16,,0.7368720069061965
openml-puma32h-308,2026082821,ft_transformer,regression,0.092150300682988,,-0.0007540756196248999,-0.008183105361956901,SRS-JOINT,16,,0.0929043763026129
openml-puma32h-308,2026082821,mlp,regression,0.8361054441193119,,0.0004838532768189907,0.0005786988713231546,SRS-JOINT,16,,0.8356215908424929
openml-puma32h-308,2026082821,resnet,regression,0.166309041029308,,0.0013762910675723938,0.008275503598928547,SRS-JOINT,16,,0.1649327499617356
openml-puma32h-308,2026082821,tabm,regression,0.7224577117012814,,-0.0007075117900967598,-0.0009793123924591708,SRS-JOINT,16,,0.7231652234913781
australian_credit_approval,2026082801,ft_transformer,classification,0.1991213092157753,0.2019704637948652,-0.00284915457908988,-0.014308637233810215,OC2-COUPLED,32,,
australian_credit_approval,2026082801,mlp,classification,0.1799714771918298,0.1819279695497669,-0.0019564923579371007,-0.010871124627441353,OC2-COUPLED,32,,
australian_credit_approval,2026082801,resnet,classification,0.2139737825651798,0.2078931536945091,0.006080628870670707,0.028417635084889203,OC2-COUPLED,32,,
australian_credit_approval,2026082801,tabm,classification,0.1815971126206945,0.182701167469944,-0.0011040548492494973,-0.006079693852597528,OC2-COUPLED,32,,
australian_credit_approval,2026082811,ft_transformer,classification,0.2484746787408801,0.2489510636833838,-0.0004763849425036826,-0.0019172373817634629,OC2-COUPLED,32,,
australian_credit_approval,2026082811,mlp,classification,0.2003908776506359,0.1989255580010238,0.0014653196496121068,0.007312307160841745,OC2-COUPLED,32,,
australian_credit_approval,2026082811,resnet,classification,0.2527383356152845,0.2607737673708271,-0.008035431755542555,-0.03179348212442927,OC2-COUPLED,32,,
australian_credit_approval,2026082811,tabm,classification,0.1862618653479271,0.186514086560467,-0.00025222121253989926,-0.001354121586126949,OC2-COUPLED,32,,
australian_credit_approval,2026082821,ft_transformer,classification,0.2666460141616704,0.2644286643323475,0.0022173498293228677,0.008315705885550813,OC2-COUPLED,32,,
australian_credit_approval,2026082821,mlp,classification,0.2563193379583561,0.2564175702993834,-9.823234102729339e-05,-0.00038324202071422753,OC2-COUPLED,32,,
australian_credit_approval,2026082821,resnet,classification,0.2526396457811487,0.2554806028630514,-0.002840957081902684,-0.011245096046262223,OC2-COUPLED,32,,
australian_credit_approval,2026082821,tabm,classification,0.2409372243016315,0.2426475448712771,-0.0017103205696455959,-0.007098614896901236,OC2-COUPLED,32,,
bank_marketing_subscription,2026082801,ft_transformer,classification,0.2045308765131864,0.2021092184452546,0.00242165806793182,0.011840061066651187,OC2-COUPLED,32,,
bank_marketing_subscription,2026082801,mlp,classification,0.1799401911294153,0.1807899222973309,-0.0008497311679155906,-0.00472229779562951,OC2-COUPLED,32,,
bank_marketing_subscription,2026082801,resnet,classification,0.208396106118216,0.2142322876993508,-0.005836181581134803,-0.028005233350301355,OC2-COUPLED,32,,
bank_marketing_subscription,2026082801,tabm,classification,0.1823627973833669,0.1822915140560489,7.128332731798359e-05,0.0003908874416316958,OC2-COUPLED,32,,
bank_marketing_subscription,2026082811,ft_transformer,classification,0.208053343887818,0.2070433778096297,0.0010099660781882902,0.004854361190814901,OC2-COUPLED,32,,
bank_marketing_subscription,2026082811,mlp,classification,0.1801863744262975,0.1799978380486986,0.0001885363775989135,0.0010463409244966602,OC2-COUPLED,32,,
bank_marketing_subscription,2026082811,resnet,classification,0.2126423422591787,0.2193928732533569,-0.0067505309941782166,-0.031745939790064695,OC2-COUPLED,32,,
bank_marketing_subscription,2026082811,tabm,classification,0.1827596007055865,0.1822218924892607,0.0005377082163257885,0.0029421612558237116,OC2-COUPLED,32,,
bank_marketing_subscription,2026082821,ft_transformer,classification,0.1819180243857797,0.1836342105195134,-0.0017161861337336992,-0.009433843290285047,OC2-COUPLED,32,,
bank_marketing_subscription,2026082821,mlp,classification,0.1747557227351268,0.1748585666330921,-0.00010284389796530458,-0.000588500887728768,OC2-COUPLED,32,,
bank_marketing_subscription,2026082821,resnet,classification,0.1830831165634038,0.1843909081865397,-0.0013077916231358788,-0.007143157969364015,OC2-COUPLED,32,,
bank_marketing_subscription,2026082821,tabm,classification,0.1746086331928231,0.1746331905220799,-2.4557329256796878e-05,-0.000140642125236029,OC2-COUPLED,32,,
credit_card_default,2026082801,ft_transformer,classification,0.2731667924496658,0.2815347714905556,-0.008367979040889817,-0.030633222163824015,OC2-COUPLED,32,,
credit_card_default,2026082801,mlp,classification,0.2668363909651013,0.2674555990721968,-0.0006192081070954814,-0.0023205534479607977,OC2-COUPLED,32,,
credit_card_default,2026082801,resnet,classification,0.2833238471014132,0.2845646922815931,-0.001240845180179917,-0.004379600209705496,OC2-COUPLED,32,,
credit_card_default,2026082801,tabm,classification,0.2641684463466466,0.2646863724931034,-0.000517926146456793,-0.0019605905005670547,OC2-COUPLED,32,,
credit_card_default,2026082811,ft_transformer,classification,0.3213119374969603,0.3282590292614782,-0.00694709176451791,-0.02162101980597478,OC2-COUPLED,32,,
credit_card_default,2026082811,mlp,classification,0.3027485919443287,0.3033639937735155,-0.0006154018291867902,-0.0020327157435630753,OC2-COUPLED,32,,
credit_card_default,2026082811,resnet,classification,0.3269973040860342,0.3293135715293792,-0.002316267443344955,-0.007083445075545748,OC2-COUPLED,32,,
credit_card_default,2026082811,tabm,classification,0.3004445509486079,0.3011293209875618,-0.0006847700389538969,-0.0022791894104647256,OC2-COUPLED,32,,
credit_card_default,2026082821,ft_transformer,classification,0.3002999622058122,0.3053815337010281,-0.005081571495215931,-0.01692165213038971,OC2-COUPLED,32,,
credit_card_default,2026082821,mlp,classification,0.2960586616932213,0.2981032998577928,-0.0020446381645715106,-0.006906192687887589,OC2-COUPLED,32,,
credit_card_default,2026082821,resnet,classification,0.3067167925036672,0.3103983643691111,-0.0036815718654439333,-0.012003163685274635,OC2-COUPLED,32,,
credit_card_default,2026082821,tabm,classification,0.2950168694219398,0.2970771838930841,-0.0020603144711442978,-0.006983717491075365,OC2-COUPLED,32,,
fremtpl_claim_count,2026082801,ft_transformer,regression,1.0677054999396205,1.0720085236249544,-0.004303023685333862,-0.004030159707500993,OC2-COUPLED,32,,
fremtpl_claim_count,2026082801,mlp,regression,0.9707743489416316,0.9704323946426026,0.00034195429902905694,0.00035224900555094616,OC2-COUPLED,32,,
fremtpl_claim_count,2026082801,resnet,regression,1.1366723848041147,1.1131452063317455,0.02352717847236918,0.020698293357785474,OC2-COUPLED,32,,
fremtpl_claim_count,2026082801,tabm,regression,0.9796824919758363,0.9802405631870614,-0.0005580712112250863,-0.0005696449776289878,OC2-COUPLED,32,,
fremtpl_claim_count,2026082811,ft_transformer,regression,1.1427446492016315,1.1364612810870454,0.006283368114586185,0.005498488327183159,OC2-COUPLED,32,,
fremtpl_claim_count,2026082811,mlp,regression,1.0646641014609486,1.0651287217148946,-0.00046462025394600204,-0.0004364007890455242,OC2-COUPLED,32,,
fremtpl_claim_count,2026082811,resnet,regression,1.213573417393491,1.219967838899389,-0.006394421505898196,-0.005269085013111208,OC2-COUPLED,32,,
fremtpl_claim_count,2026082811,tabm,regression,1.095660478109494,1.0969097337028813,-0.0012492555933871774,-0.0011401849554185835,OC2-COUPLED,32,,
fremtpl_claim_count,2026082821,ft_transformer,regression,1.098126569529995,1.111108837043794,-0.01298226751379894,-0.011822195978151616,OC2-COUPLED,32,,
fremtpl_claim_count,2026082821,mlp,regression,1.059007044415921,1.0606538507420913,-0.0016468063261703136,-0.0015550475654093352,OC2-COUPLED,32,,
fremtpl_claim_count,2026082821,resnet,regression,1.1654508733190596,1.1627295730350349,0.0027213002840247302,0.002334976399541239,OC2-COUPLED,32,,
fremtpl_claim_count,2026082821,tabm,regression,1.0679187180940062,1.0705514748198706,-0.0026327567258643825,-0.0024653156473961415,OC2-COUPLED,32,,
german_credit_risk,2026082801,ft_transformer,classification,0.4050800285723218,0.397635272242811,0.007444756329510804,0.0183784827796852,OC2-COUPLED,32,,
german_credit_risk,2026082801,mlp,classification,0.3430410824616631,0.3395586996028292,0.003482382858833899,0.010151503819438525,OC2-COUPLED,32,,
german_credit_risk,2026082801,resnet,classification,0.458677483150656,0.4609993470420143,-0.0023218638913583,-0.005062083875165215,OC2-COUPLED,32,,
german_credit_risk,2026082801,tabm,classification,0.3495770330173766,0.3456593235214799,0.003917709495896704,0.011206999104263135,OC2-COUPLED,32,,
german_credit_risk,2026082811,ft_transformer,classification,0.3158160851826707,0.3124588203286855,0.003357264853985187,0.01063044287957441,OC2-COUPLED,32,,
german_credit_risk,2026082811,mlp,classification,0.2904023159945935,0.2883898661165016,0.0020124498780919042,0.006929868555626019,OC2-COUPLED,32,,
german_credit_risk,2026082811,resnet,classification,0.3385194198364628,0.3325365093373773,0.005982910499085503,0.017673758574842827,OC2-COUPLED,32,,
german_credit_risk,2026082811,tabm,classification,0.2996831251909701,0.2963675545700116,0.0033155706209584968,0.011063587977620302,OC2-COUPLED,32,,
german_credit_risk,2026082821,ft_transformer,classification,0.3763023353152062,0.3783163668088839,-0.002014031493677737,-0.005352163153573581,OC2-COUPLED,32,,
german_credit_risk,2026082821,mlp,classification,0.3388860416536799,0.3393330300069115,-0.00044698835323159214,-0.0013189931076842225,OC2-COUPLED,32,,
german_credit_risk,2026082821,resnet,classification,0.390225486160921,0.3988995963973175,-0.00867411023639647,-0.022228456479696575,OC2-COUPLED,32,,
german_credit_risk,2026082821,tabm,classification,0.351192146198316,0.3543524536850299,-0.0031603074867138647,-0.008998798865306227,OC2-COUPLED,32,,
heloc_credit_risk,2026082801,ft_transformer,classification,0.4172335718110037,0.4258980815470106,-0.008664509736006909,-0.02076656894697753,OC2-COUPLED,32,,
heloc_credit_risk,2026082801,mlp,classification,0.384423181650689,0.3843693799923376,5.380165835139339e-05,0.00013995425073059446,OC2-COUPLED,32,,
heloc_credit_risk,2026082801,resnet,classification,0.4259273720109694,0.4454051954719102,-0.01947782346094079,-0.045730386776924856,OC2-COUPLED,32,,
heloc_credit_risk,2026082801,tabm,classification,0.3856239057267716,0.3846522121886433,0.0009716935381282599,0.0025197959039830373,OC2-COUPLED,32,,
heloc_credit_risk,2026082811,ft_transformer,classification,0.3982756719529607,0.4114996867140081,-0.013224014761047398,-0.03320316979493854,OC2-COUPLED,32,,
heloc_credit_risk,2026082811,mlp,classification,0.3739408822685861,0.3743112749983707,-0.0003703927297846188,-0.000990511461430904,OC2-COUPLED,32,,
heloc_credit_risk,2026082811,resnet,classification,0.4046276159628409,0.4131301247279718,-0.008502508765130867,-0.02101316971383312,OC2-COUPLED,32,,
heloc_credit_risk,2026082811,tabm,classification,0.3735412506824601,0.3734641803674133,7.707031504677886e-05,0.00020632343792277653,OC2-COUPLED,32,,
heloc_credit_risk,2026082821,ft_transformer,classification,0.4890464637079101,0.4817785703401229,0.007267893367787215,0.014861355529866517,OC2-COUPLED,32,,
heloc_credit_risk,2026082821,mlp,classification,0.4106436849155411,0.4085672237418601,0.002076461173680988,0.00505660077083144,OC2-COUPLED,32,,
heloc_credit_risk,2026082821,resnet,classification,0.479980288047892,0.4836405562652386,-0.0036602682173466072,-0.007625871954519492,OC2-COUPLED,32,,
heloc_credit_risk,2026082821,tabm,classification,0.4134231490740324,0.4137900810273551,-0.00036693195332271333,-0.0008875457364798076,OC2-COUPLED,32,,
kdd17_stock_return,2026082801,ft_transformer,regression,0.7749769549118355,0.788320992211507,-0.013344037299671485,-0.017218624650831786,OC2-COUPLED,32,,
kdd17_stock_return,2026082801,mlp,regression,0.723385862307623,0.725377392659482,-0.00199153035185895,-0.0027530678378284964,OC2-COUPLED,32,,
kdd17_stock_return,2026082801,resnet,regression,0.8362212060019374,0.8520648180260676,-0.015843612024130205,-0.01894667572457317,OC2-COUPLED,32,,
kdd17_stock_return,2026082801,tabm,regression,0.7189260884188116,0.7264250471603835,-0.007498958741571915,-0.010430778437968417,OC2-COUPLED,32,,
kdd17_stock_return,2026082811,ft_transformer,regression,1.0024015180533752,1.0409907507176812,-0.03858923266430603,-0.03849678194746235,OC2-COUPLED,32,,
kdd17_stock_return,2026082811,mlp,regression,1.0099337989231572,1.0153216865078858,-0.0053878875847286345,-0.0053348918418944635,OC2-COUPLED,32,,
kdd17_stock_return,2026082811,resnet,regression,1.092192561365664,1.1343894545639226,-0.04219689319825859,-0.03863503075455497,OC2-COUPLED,32,,
