dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,bins,train_rows,val_rows,test_rows,baseline_score,baseline_loss,primary_gain,loss_gain_pct,win
higgs-small,binclass,resnet,2,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,2378497,384,10,0.7250764915859256,0.7198368179500255,23.93218653206713,,,gelu,0.5400179316204637,0.8003390993475827,,,,,,0.7198368179500255,0.5400179316204637,0.0,0.0,False
higgs-small,binclass,resnet,2,residual_map_a20,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,3108,2378497,384,10,0.7250764915859256,0.7198368179500255,23.93218653206713,,,gelu,0.5400179316204637,0.8003390993475827,,,,,,0.7198368179500255,0.5400179316204637,0.0,0.0,False
higgs-small,binclass,resnet,2,residual_map_a5,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,3108,2378497,384,10,0.7250764915859256,0.7198368179500255,23.93218653206713,,,gelu,0.5400179316204637,0.8003390993475827,,,,,,0.7198368179500255,0.5400179316204637,0.0,0.0,False
higgs-small,binclass,resnet,2,utility_identity,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}",{},1,3108,2378497,384,10,0.7250764915859256,0.7198368179500255,23.93218653206713,,,gelu,0.5400179316204637,0.8003390993475827,,,,,,0.7198368179500255,0.5400179316204637,0.0,0.0,False
higgs-small,binclass,tabm,0,baseline_ple,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}",{},0,3108,2239056,512,18,0.7285186129525753,0.7226415094339622,32.74992775497958,,16.0,relu,0.5362597047547928,0.8051503674558966,,,,,,0.7226415094339622,0.5362597047547928,0.0,0.0,False
higgs-small,binclass,tabm,0,residual_map_a0,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,18,0.7285186129525753,0.7226415094339622,32.74992775497958,,16.0,relu,0.5362597047547928,0.8051503674558966,,,,,,0.7226415094339622,0.5362597047547928,0.0,0.0,False
higgs-small,binclass,tabm,0,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,18,0.7285186129525753,0.7226415094339622,32.74992775497958,,16.0,relu,0.5362597047547928,0.8051503674558966,,,,,,0.7226415094339622,0.5362597047547928,0.0,0.0,False
higgs-small,binclass,tabm,0,residual_map_a20,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,18,0.7285186129525753,0.7226415094339622,32.74992775497958,,16.0,relu,0.5362597047547928,0.8051503674558966,,,,,,0.7226415094339622,0.5362597047547928,0.0,0.0,False
higgs-small,binclass,tabm,0,residual_map_a5,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,18,0.7285186129525753,0.7226415094339622,32.74992775497958,,16.0,relu,0.5362597047547928,0.8051503674558966,,,,,,0.7226415094339622,0.5362597047547928,0.0,0.0,False
higgs-small,binclass,tabm,0,utility_identity,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00023405811153293622},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.623535752653433e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.23730440980786e-05},""20"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-9.028555826367272e-05}}",{},1,3108,2239056,512,18,0.7285186129525753,0.7226415094339622,32.74992775497958,,16.0,relu,0.5362597047547928,0.8051503674558966,,,,,,0.7226415094339622,0.5362597047547928,0.0,0.0,False
higgs-small,binclass,tabm,1,baseline_ple,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}",{},0,3108,2239056,512,11,0.7316420193778684,0.7261601223865375,26.16945724096149,,16.0,relu,0.5326478438252207,0.8054904529821076,,,,,,0.7261601223865375,0.5326478438252207,0.0,0.0,False
higgs-small,binclass,tabm,1,residual_map_a0,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,11,0.7316420193778684,0.7261601223865375,26.16945724096149,,16.0,relu,0.5326478438252207,0.8054904529821076,,,,,,0.7261601223865375,0.5326478438252207,0.0,0.0,False
higgs-small,binclass,tabm,1,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,11,0.7316420193778684,0.7261601223865375,26.16945724096149,,16.0,relu,0.5326478438252207,0.8054904529821076,,,,,,0.7261601223865375,0.5326478438252207,0.0,0.0,False
higgs-small,binclass,tabm,1,residual_map_a20,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,11,0.7316420193778684,0.7261601223865375,26.16945724096149,,16.0,relu,0.5326478438252207,0.8054904529821076,,,,,,0.7261601223865375,0.5326478438252207,0.0,0.0,False
higgs-small,binclass,tabm,1,residual_map_a5,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,11,0.7316420193778684,0.7261601223865375,26.16945724096149,,16.0,relu,0.5326478438252207,0.8054904529821076,,,,,,0.7261601223865375,0.5326478438252207,0.0,0.0,False
higgs-small,binclass,tabm,1,utility_identity,,"{""8"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-0.00010540627374697711},""12"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.734783454382907e-05},""16"":{""cardinality"":3,""fold_wins"":0,""relative_gain"":-6.595198738572778e-05},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0001453596927558529}}",{},1,3108,2239056,512,11,0.7316420193778684,0.7261601223865375,26.16945724096149,,16.0,relu,0.5326478438252207,0.8054904529821076,,,,,,0.7261601223865375,0.5326478438252207,0.0,0.0,False
higgs-small,binclass,tabm,2,baseline_ple,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}",{},0,3108,2239056,512,14,0.7285823559408465,0.7254971953085161,31.292464794125408,,16.0,relu,0.5345593970144767,0.8058880760307197,,,,,,0.7254971953085161,0.5345593970144767,0.0,0.0,False
higgs-small,binclass,tabm,2,residual_map_a0,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,14,0.7285823559408465,0.7254971953085161,31.292464794125408,,16.0,relu,0.5345593970144767,0.8058880760307197,,,,,,0.7254971953085161,0.5345593970144767,0.0,0.0,False
higgs-small,binclass,tabm,2,residual_map_a100,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,14,0.7285823559408465,0.7254971953085161,31.292464794125408,,16.0,relu,0.5345593970144767,0.8058880760307197,,,,,,0.7254971953085161,0.5345593970144767,0.0,0.0,False
higgs-small,binclass,tabm,2,residual_map_a20,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,14,0.7285823559408465,0.7254971953085161,31.292464794125408,,16.0,relu,0.5345593970144767,0.8058880760307197,,,,,,0.7254971953085161,0.5345593970144767,0.0,0.0,False
higgs-small,binclass,tabm,2,residual_map_a5,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,3108,2239056,512,14,0.7285823559408465,0.7254971953085161,31.292464794125408,,16.0,relu,0.5345593970144767,0.8058880760307197,,,,,,0.7254971953085161,0.5345593970144767,0.0,0.0,False
higgs-small,binclass,tabm,2,utility_identity,,"{""8"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00016273754194493124},""12"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.00013192228062391086},""16"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-0.0003615673119061167},""20"":{""cardinality"":3,""fold_wins"":1,""relative_gain"":-4.475883194345199e-05}}",{},1,3108,2239056,512,14,0.7285823559408465,0.7254971953085161,31.292464794125408,,16.0,relu,0.5345593970144767,0.8058880760307197,,,,,,0.7254971953085161,0.5345593970144767,0.0,0.0,False
house,regression,mlp,0,baseline_ple,,{},{},0,1742,965377,384,23,29843.974610408768,32068.203125,8.203852476086468,,,gelu,1028369542.7432232,,15253.599828872935,,,,,32068.203125,1028369542.7432232,0.0,0.0,False
house,regression,mlp,0,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,23,29843.974610408768,32068.203125,8.203852476086468,,,gelu,1028369542.7432232,,15253.599828872935,,,,,32068.203125,1028369542.7432232,0.0,0.0,False
house,regression,mlp,0,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,23,29843.974610408768,32068.203125,8.203852476086468,,,gelu,1028369542.7432232,,15253.599828872935,,,,,32068.203125,1028369542.7432232,0.0,0.0,False
house,regression,mlp,0,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,23,29843.974610408768,32068.203125,8.203852476086468,,,gelu,1028369542.7432232,,15253.599828872935,,,,,32068.203125,1028369542.7432232,0.0,0.0,False
house,regression,mlp,0,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,23,29843.974610408768,32068.203125,8.203852476086468,,,gelu,1028369542.7432232,,15253.599828872935,,,,,32068.203125,1028369542.7432232,0.0,0.0,False
house,regression,mlp,0,utility_identity,,{},{},1,1742,965377,384,23,29843.974610408768,32068.203125,8.203852476086468,,,gelu,1028369542.7432232,,15253.599828872935,,,,,32068.203125,1028369542.7432232,0.0,0.0,False
house,regression,mlp,1,baseline_ple,,{},{},0,1742,965377,384,20,29995.91910395049,32423.267578125,8.31265352293849,,,gelu,1051268302.0548984,,15372.8169530061,,,,,32423.267578125,1051268302.0548984,0.0,0.0,False
house,regression,mlp,1,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,20,29995.91910395049,32423.267578125,8.31265352293849,,,gelu,1051268302.0548984,,15372.8169530061,,,,,32423.267578125,1051268302.0548984,0.0,0.0,False
house,regression,mlp,1,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,20,29995.91910395049,32423.267578125,8.31265352293849,,,gelu,1051268302.0548984,,15372.8169530061,,,,,32423.267578125,1051268302.0548984,0.0,0.0,False
house,regression,mlp,1,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,20,29995.91910395049,32423.267578125,8.31265352293849,,,gelu,1051268302.0548984,,15372.8169530061,,,,,32423.267578125,1051268302.0548984,0.0,0.0,False
house,regression,mlp,1,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,20,29995.91910395049,32423.267578125,8.31265352293849,,,gelu,1051268302.0548984,,15372.8169530061,,,,,32423.267578125,1051268302.0548984,0.0,0.0,False
house,regression,mlp,1,utility_identity,,{},{},1,1742,965377,384,20,29995.91910395049,32423.267578125,8.31265352293849,,,gelu,1051268302.0548984,,15372.8169530061,,,,,32423.267578125,1051268302.0548984,0.0,0.0,False
house,regression,mlp,2,baseline_ple,,{},{},0,1742,965377,384,35,29900.361706133463,32104.73046875,6.453666076995432,,,gelu,1030713747.2888594,,15093.234395216125,,,,,32104.73046875,1030713747.2888594,0.0,0.0,False
house,regression,mlp,2,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,35,29900.361706133463,32104.73046875,6.453666076995432,,,gelu,1030713747.2888594,,15093.234395216125,,,,,32104.73046875,1030713747.2888594,0.0,0.0,False
house,regression,mlp,2,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,35,29900.361706133463,32104.73046875,6.453666076995432,,,gelu,1030713747.2888594,,15093.234395216125,,,,,32104.73046875,1030713747.2888594,0.0,0.0,False
house,regression,mlp,2,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,35,29900.361706133463,32104.73046875,6.453666076995432,,,gelu,1030713747.2888594,,15093.234395216125,,,,,32104.73046875,1030713747.2888594,0.0,0.0,False
house,regression,mlp,2,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,965377,384,35,29900.361706133463,32104.73046875,6.453666076995432,,,gelu,1030713747.2888594,,15093.234395216125,,,,,32104.73046875,1030713747.2888594,0.0,0.0,False
house,regression,mlp,2,utility_identity,,{},{},1,1742,965377,384,35,29900.361706133463,32104.73046875,6.453666076995432,,,gelu,1030713747.2888594,,15093.234395216125,,,,,32104.73046875,1030713747.2888594,0.0,0.0,False
house,regression,resnet,0,baseline_ple,,{},{},0,1742,1853953,384,48,29982.718423283422,32760.912109375,24.96118666697293,,,gelu,1073277367.157988,,15946.974551028448,,,,,32760.912109375,1073277367.157988,0.0,0.0,False
house,regression,resnet,0,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,48,29982.718423283422,32760.912109375,24.96118666697293,,,gelu,1073277367.157988,,15946.974551028448,,,,,32760.912109375,1073277367.157988,0.0,0.0,False
house,regression,resnet,0,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,48,29982.718423283422,32760.912109375,24.96118666697293,,,gelu,1073277367.157988,,15946.974551028448,,,,,32760.912109375,1073277367.157988,0.0,0.0,False
house,regression,resnet,0,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,48,29982.718423283422,32760.912109375,24.96118666697293,,,gelu,1073277367.157988,,15946.974551028448,,,,,32760.912109375,1073277367.157988,0.0,0.0,False
house,regression,resnet,0,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,48,29982.718423283422,32760.912109375,24.96118666697293,,,gelu,1073277367.157988,,15946.974551028448,,,,,32760.912109375,1073277367.157988,0.0,0.0,False
house,regression,resnet,0,utility_identity,,{},{},1,1742,1853953,384,48,29982.718423283422,32760.912109375,24.96118666697293,,,gelu,1073277367.157988,,15946.974551028448,,,,,32760.912109375,1073277367.157988,0.0,0.0,False
house,regression,resnet,1,baseline_ple,,{},{},0,1742,1853953,384,36,30189.47835503984,32103.873046875,9.181979903019965,,,gelu,1030658501.3176844,,15519.648122654238,,,,,32103.873046875,1030658501.3176844,0.0,0.0,False
house,regression,resnet,1,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,36,30189.47835503984,32103.873046875,9.181979903019965,,,gelu,1030658501.3176844,,15519.648122654238,,,,,32103.873046875,1030658501.3176844,0.0,0.0,False
house,regression,resnet,1,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,36,30189.47835503984,32103.873046875,9.181979903019965,,,gelu,1030658501.3176844,,15519.648122654238,,,,,32103.873046875,1030658501.3176844,0.0,0.0,False
house,regression,resnet,1,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,36,30189.47835503984,32103.873046875,9.181979903019965,,,gelu,1030658501.3176844,,15519.648122654238,,,,,32103.873046875,1030658501.3176844,0.0,0.0,False
house,regression,resnet,1,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,36,30189.47835503984,32103.873046875,9.181979903019965,,,gelu,1030658501.3176844,,15519.648122654238,,,,,32103.873046875,1030658501.3176844,0.0,0.0,False
house,regression,resnet,1,utility_identity,,{},{},1,1742,1853953,384,36,30189.47835503984,32103.873046875,9.181979903019965,,,gelu,1030658501.3176844,,15519.648122654238,,,,,32103.873046875,1030658501.3176844,0.0,0.0,False
house,regression,resnet,2,baseline_ple,,{},{},0,1742,1853953,384,23,30888.924961801386,33114.91015625,5.912338865920901,,,gelu,1096597215.0165212,,16257.565436884535,,,,,33114.91015625,1096597215.0165212,0.0,0.0,False
house,regression,resnet,2,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,23,30888.924961801386,33114.91015625,5.912338865920901,,,gelu,1096597215.0165212,,16257.565436884535,,,,,33114.91015625,1096597215.0165212,0.0,0.0,False
house,regression,resnet,2,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,23,30888.924961801386,33114.91015625,5.912338865920901,,,gelu,1096597215.0165212,,16257.565436884535,,,,,33114.91015625,1096597215.0165212,0.0,0.0,False
house,regression,resnet,2,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,23,30888.924961801386,33114.91015625,5.912338865920901,,,gelu,1096597215.0165212,,16257.565436884535,,,,,33114.91015625,1096597215.0165212,0.0,0.0,False
house,regression,resnet,2,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,1853953,384,23,30888.924961801386,33114.91015625,5.912338865920901,,,gelu,1096597215.0165212,,16257.565436884535,,,,,33114.91015625,1096597215.0165212,0.0,0.0,False
house,regression,resnet,2,utility_identity,,{},{},1,1742,1853953,384,23,30888.924961801386,33114.91015625,5.912338865920901,,,gelu,1096597215.0165212,,16257.565436884535,,,,,33114.91015625,1096597215.0165212,0.0,0.0,False
house,regression,tabm,0,baseline_ple,,{},{},0,1742,1517808,512,30,28913.57821282372,31049.416015625,12.999815824907271,,16.0,relu,964066149.461056,,14724.253362723184,,,,,31049.416015625,964066149.461056,0.0,0.0,False
house,regression,tabm,0,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28913.57821282372,31049.416015625,12.999815824907271,,16.0,relu,964066149.461056,,14724.253362723184,,,,,31049.416015625,964066149.461056,0.0,0.0,False
house,regression,tabm,0,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28913.57821282372,31049.416015625,12.999815824907271,,16.0,relu,964066149.461056,,14724.253362723184,,,,,31049.416015625,964066149.461056,0.0,0.0,False
house,regression,tabm,0,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28913.57821282372,31049.416015625,12.999815824907271,,16.0,relu,964066149.461056,,14724.253362723184,,,,,31049.416015625,964066149.461056,0.0,0.0,False
house,regression,tabm,0,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28913.57821282372,31049.416015625,12.999815824907271,,16.0,relu,964066149.461056,,14724.253362723184,,,,,31049.416015625,964066149.461056,0.0,0.0,False
house,regression,tabm,0,utility_identity,,{},{},1,1742,1517808,512,30,28913.57821282372,31049.416015625,12.999815824907271,,16.0,relu,964066149.461056,,14724.253362723184,,,,,31049.416015625,964066149.461056,0.0,0.0,False
house,regression,tabm,1,baseline_ple,,{},{},0,1742,1517808,512,30,28882.194759303704,31248.869140625,7.541679244954139,,16.0,relu,976491859.2907556,,14816.025548659758,,,,,31248.869140625,976491859.2907556,0.0,0.0,False
house,regression,tabm,1,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28882.194759303704,31248.869140625,7.541679244954139,,16.0,relu,976491859.2907556,,14816.025548659758,,,,,31248.869140625,976491859.2907556,0.0,0.0,False
house,regression,tabm,1,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28882.194759303704,31248.869140625,7.541679244954139,,16.0,relu,976491859.2907556,,14816.025548659758,,,,,31248.869140625,976491859.2907556,0.0,0.0,False
house,regression,tabm,1,residual_map_a20,,{},"{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28882.194759303704,31248.869140625,7.541679244954139,,16.0,relu,976491859.2907556,,14816.025548659758,,,,,31248.869140625,976491859.2907556,0.0,0.0,False
house,regression,tabm,1,residual_map_a5,,{},"{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28882.194759303704,31248.869140625,7.541679244954139,,16.0,relu,976491859.2907556,,14816.025548659758,,,,,31248.869140625,976491859.2907556,0.0,0.0,False
house,regression,tabm,1,utility_identity,,{},{},1,1742,1517808,512,30,28882.194759303704,31248.869140625,7.541679244954139,,16.0,relu,976491859.2907556,,14816.025548659758,,,,,31248.869140625,976491859.2907556,0.0,0.0,False
house,regression,tabm,2,baseline_ple,,{},{},0,1742,1517808,512,30,28998.528475469444,31095.916015625,8.413664903026074,,16.0,relu,966955913.3359764,,14751.23616833925,,,,,31095.916015625,966955913.3359764,0.0,0.0,False
house,regression,tabm,2,residual_map_a0,,{},"{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28998.528475469444,31095.916015625,8.413664903026074,,16.0,relu,966955913.3359764,,14751.23616833925,,,,,31095.916015625,966955913.3359764,0.0,0.0,False
house,regression,tabm,2,residual_map_a100,,{},"{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,1742,1517808,512,30,28998.528475469444,31095.916015625,8.413664903026074,,16.0,relu,966955913.3359764,,14751.23616833925,,,,,31095.916015625,966955913.3359764,0.0,0.0,False
