git_commit,git_dirty,task_id,task_seed,seed,model,split,magnitude_multiplier,training_seconds,operation_count,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,2,ManualPreprocessingMLP,iid,1.0,0.549030166817829,-1,0.12203443633169583,0.17050218997279,0.9982910531649732,0.04133941019205174,0.038513108201796445
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,2,ManualPreprocessingMLP,future,4.0,0.549030166817829,-1,6.99482018655785,10.571373169286646,0.7760292723681926,0.4732554570544405,0.35704885010554455
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,2,LearnedEmbeddings,iid,1.0,0.8315124099608511,-1,0.3293526278763236,0.43556446092192563,0.9888474673547583,0.10560555215158761,0.10316781943407446
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,2,LearnedEmbeddings,future,4.0,0.8315124099608511,-1,8.797348238476548,12.600945498727645,0.6817746887734489,0.564114625964042,0.6226152601118342
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedFull,iid,1.0,0.006341742118820548,8,0.003729990458081822,0.004622527031067226,0.9999987287653702,0.0011274904123033203,0.0013444579839718643
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedFull,future,4.0,0.006341742118820548,8,0.039434865900400934,0.05363655877017269,0.9999946541408937,0.0023121113957267447,0.00240015499440149
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedNoOrdinal,iid,1.0,0.0053447221871465445,8,1.7151304202648703,2.2172354446516476,0.707523874225183,0.5408106191402098,0.46880182313820407
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedNoOrdinal,future,4.0,0.0053447221871465445,8,7.364152915832935,9.734667021479138,0.8239087009834334,0.4196323379061326,0.45169720660618884
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedNoTime,iid,1.0,0.004841020097956061,4,1.2704235168346547,1.5284233826396427,0.8610194127606186,0.37280100219739404,0.50174435546922
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedNoTime,future,4.0,0.004841020097956061,4,1.5744178212106394,1.9547035459138016,0.9929000139231282,0.08426141511315727,0.11577922719050066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedNoCategoricalConditions,iid,1.0,0.004592714132741094,6,0.6014861504817084,0.818822538311752,0.96011162238372,0.19972074908802023,0.18272275605213062
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,TypedNoCategoricalConditions,future,4.0,0.004592714132741094,6,9.968495471974485,13.82368669652119,0.6449058970289956,0.5958977286170878,0.5571460540069282
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,ManualPreprocessingMLP,iid,1.0,0.5439750929363072,-1,0.1378411411789318,0.21709594605263546,0.9971960502677949,0.052952334530265203,0.04135787198613189
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,ManualPreprocessingMLP,future,4.0,0.5439750929363072,-1,7.954636668508586,11.572111578808693,0.7511595830028306,0.49883906923693283,0.39829175865935545
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,LearnedEmbeddings,iid,1.0,0.8353751648683101,-1,0.33250105406904895,0.4475909833751934,0.9880812844675472,0.10917286994694615,0.1133257962553027
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,3,LearnedEmbeddings,future,4.0,0.8353751648683101,-1,10.812389460418139,14.622418192642499,0.6026857916719791,0.6303286510448505,0.7214973069283492
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedFull,iid,1.0,0.005923026939854026,12,0.005477415008934401,0.006722824505978627,0.9999974214337937,0.001605791457911195,0.0017799666261587442
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedFull,future,4.0,0.005923026939854026,12,0.01753918442778577,0.025913479172416525,0.9999986626128777,0.0011564545483042914,0.00119253416720555
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedNoOrdinal,iid,1.0,0.005303069017827511,8,1.7944136538434121,2.3073886360105718,0.6962500350784959,0.5511351603023563,0.4781030701439316
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedNoOrdinal,future,4.0,0.005303069017827511,8,7.208096596678308,9.762440941785872,0.8101884984555217,0.4356736181414688,0.45653246719492296
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedNoTime,iid,1.0,0.004843213129788637,4,1.2823456228693693,1.5359254564048157,0.8654093115585777,0.36686603609685947,0.492829737596293
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedNoTime,future,4.0,0.004843213129788637,4,1.4737412113076105,1.8148808821172528,0.9934400287323025,0.0809936495516622,0.11872160426509762
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedNoCategoricalConditions,iid,1.0,0.004657131154090166,6,0.637991495455918,0.8314087139122466,0.9605629989800704,0.19858751476346548,0.19254239310208876
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,TypedNoCategoricalConditions,future,4.0,0.004657131154090166,6,10.08068606434938,13.906529547157469,0.6148381967680037,0.6206140533632769,0.6182502173459089
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,ManualPreprocessingMLP,iid,1.0,0.574181895935908,-1,0.15143677581729265,0.2019453176453756,0.9976732896935067,0.0482359855967863,0.04891789239416934
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,ManualPreprocessingMLP,future,4.0,0.574181895935908,-1,7.3222480044947975,10.963415540183007,0.760614723163029,0.4892701470935774,0.4288178074929031
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,LearnedEmbeddings,iid,1.0,0.844326029997319,-1,0.4195353151534037,0.5419024917481865,0.9832460569973922,0.1294370233071195,0.1376906282075389
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610103,202610103,4,LearnedEmbeddings,future,4.0,0.844326029997319,-1,10.627140782468864,14.779082067019143,0.564988631338539,0.6595539164173472,0.691666559633549
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedFull,iid,1.0,0.014001197880133986,6,0.002023542504036995,0.0025266462683900086,0.999999344560727,0.0008095920411060232,0.0008285336736228347
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedFull,future,4.0,0.014001197880133986,6,0.002437207282020454,0.0033426570789221303,0.9999995979358165,0.0006340853124876358,0.0007547133939300931
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedNoOrdinal,iid,1.0,0.005363109055906534,6,1.6267903477920407,1.8135755535602012,0.6623125841550535,0.5811087814212986,0.7674924663591409
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedNoOrdinal,future,4.0,0.005363109055906534,6,2.071559344055025,2.6114159444827756,0.7546060561999623,0.49537253032443945,0.6124624970831285
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedNoTime,iid,1.0,0.004837954882532358,4,0.9483825247981437,1.1700830417371595,0.8594350829052414,0.3749198809009181,0.3700245343013799
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedNoTime,future,4.0,0.004837954882532358,4,2.380147983787114,2.645553828228035,0.7481482677723186,0.5018483159558089,0.7914073621424136
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedNoCategoricalConditions,iid,1.0,0.004643860971555114,10,0.7441106167274002,1.1233340980449504,0.8704428295896446,0.3599405095433902,0.23472219027843105
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,TypedNoCategoricalConditions,future,4.0,0.004643860971555114,10,1.1242442091691442,2.2088378208830224,0.8244344112247675,0.41900547582965136,0.20895286683797432
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,ManualPreprocessingMLP,iid,1.0,0.5454653711058199,-1,0.3963413078234485,0.6525639678696782,0.9562790338305005,0.20909559098531835,0.13706738075133693
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,ManualPreprocessingMLP,future,4.0,0.5454653711058199,-1,3.300582813321064,5.033550963234637,0.0882816883280344,0.9548394166937002,0.8789861347682273
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,LearnedEmbeddings,iid,1.0,0.8164902119897306,-1,1.0117455856244222,1.6465430825511966,0.7216509341937287,0.5275879697323198,0.330349105334162
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,0,LearnedEmbeddings,future,4.0,0.8164902119897306,-1,2.61699714651294,4.415451105594146,0.2984447202074689,0.8375889682848808,0.6103792137795708
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedFull,iid,1.0,0.00606025499291718,6,0.000992861399053645,0.0012354538561170998,0.9999998441015884,0.0003948397290053415,0.0004118832402053874
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedFull,future,4.0,0.00606025499291718,6,0.002143210122062641,0.0026274995669228326,0.9999997594174729,0.0004904921275327643,0.0006337948496027116
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedNoOrdinal,iid,1.0,0.005358092021197081,10,1.5943993303260637,1.799011913579444,0.6694351204810975,0.5749477189439945,0.7318046643845639
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedNoOrdinal,future,4.0,0.005358092021197081,10,2.062566679930071,2.577914387362758,0.7684121574120931,0.4812357453347651,0.5761216286818609
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedNoTime,iid,1.0,0.00487747392617166,4,0.9945936274721268,1.202279171237045,0.8523616175391562,0.38423740377642024,0.413600866376308
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedNoTime,future,4.0,0.00487747392617166,4,2.0492358718030936,2.340407054384344,0.8091194958888126,0.4368987343895464,0.66709835812563
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedNoCategoricalConditions,iid,1.0,0.007263276958838105,6,0.7415972831125008,1.0389864860367348,0.8897424267813668,0.3320505582266549,0.26830738568281864
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,TypedNoCategoricalConditions,future,4.0,0.007263276958838105,6,1.154803211259574,2.2584954400917923,0.8222468881641497,0.4216077701322051,0.22177036504657568
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,ManualPreprocessingMLP,iid,1.0,0.4287562151439488,-1,0.27995283749619426,0.4589812020528892,0.9784831630019755,0.1466861854368859,0.09136243603568202
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,ManualPreprocessingMLP,future,4.0,0.4287562151439488,-1,2.4114225311636095,4.379101280225516,0.331734938516254,0.8174748078587781,0.606405643715859
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,LearnedEmbeddings,iid,1.0,0.42730155098252,-1,1.4850169887752946,2.1820623410141486,0.5136790933211857,0.697367124747657,0.5377579533027814
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,1,LearnedEmbeddings,future,4.0,0.42730155098252,-1,4.705823601707799,6.988292137330922,-0.7018484367100299,1.3045491315814939,1.0427654825844699
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedFull,iid,1.0,0.00610594404861331,6,0.0016204297937540912,0.002019956499927178,0.9999995635021185,0.000660679863087018,0.0007195210042026936
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedFull,future,4.0,0.00610594404861331,6,0.00495733405221365,0.005343414260265451,0.9999989304831107,0.0010341744965309343,0.0017906051308693742
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedNoOrdinal,iid,1.0,0.00529600796289742,6,1.520344864928573,1.7224083053974633,0.6826267433521208,0.5633589057145357,0.7666459560724947
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedNoOrdinal,future,4.0,0.00529600796289742,6,1.6063153278087967,1.8331552572639158,0.8741223999585298,0.3547923336847489,0.5508088615185371
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedNoTime,iid,1.0,0.004823782946914434,4,0.9601276777158515,1.1658145612611193,0.8546024604959126,0.381310292942752,0.4493339190269223
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedNoTime,future,4.0,0.004823782946914434,4,2.065882397838793,2.3175189589072347,0.798814559551742,0.44853700008835173,0.7494110129257696
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedNoCategoricalConditions,iid,1.0,0.004679605131968856,6,0.7657575729195416,1.1058404351107467,0.8691773210894581,0.36169417870701465,0.25305088996713865
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,TypedNoCategoricalConditions,future,4.0,0.004679605131968856,6,1.2512810065211712,2.523072163729103,0.7615434253372939,0.48832015590461353,0.2406857094366604
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,ManualPreprocessingMLP,iid,1.0,0.48746608500368893,-1,0.376245230982076,0.7548618115311646,0.9390416762330169,0.24689739522113857,0.12298560321572978
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,ManualPreprocessingMLP,future,4.0,0.48746608500368893,-1,2.723627304145707,4.893288817926412,0.10308423667675026,0.9470563675532994,0.6814474988645229
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,LearnedEmbeddings,iid,1.0,0.7710688828956336,-1,0.8795797445374853,1.4547416458155218,0.7736034262577673,0.47581148971229414,0.29486492990590213
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,2,LearnedEmbeddings,future,4.0,0.7710688828956336,-1,3.1493600583142003,5.69937186600999,-0.21675725744403151,1.1030672044096097,0.8391542551337965
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedFull,iid,1.0,0.006008086027577519,6,0.0018519099706445974,0.002270931292933929,0.999999480609203,0.0007206877250851957,0.000820645506741951
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedFull,future,4.0,0.006008086027577519,6,0.0017329664568756665,0.0021836023223404145,0.9999998271168739,0.0004157921669656703,0.00040351705669260774
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedNoOrdinal,iid,1.0,0.005373144987970591,6,1.5945081303679463,1.7932676604243807,0.6761256952879819,0.5690995560638034,0.7422305171768548
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedNoOrdinal,future,4.0,0.005373144987970591,6,1.6000281614880827,1.9127901097562683,0.867339952940626,0.36422526966065094,0.5274695925047173
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedNoTime,iid,1.0,0.0048070980701595545,6,0.9468988610032941,1.1637147867635234,0.863610993445175,0.36930882274165205,0.388756728789867
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedNoTime,future,4.0,0.0048070980701595545,6,2.3145554866641804,2.7541212085499343,0.7249753560630866,0.5244279206305794,0.7117069728196286
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedNoCategoricalConditions,iid,1.0,0.004736472154036164,6,0.7102799848195459,1.006381682530097,0.8979972906462576,0.31937863008307615,0.2324485693683933
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,TypedNoCategoricalConditions,future,4.0,0.004736472154036164,6,1.1535071639408638,2.1533748198096383,0.831870170454315,0.4100363758810735,0.2244336611614967
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,ManualPreprocessingMLP,iid,1.0,0.47158452286385,-1,0.4741039389470302,0.8880692003858062,0.9205708569163368,0.2818317637947562,0.12794665525618243
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,ManualPreprocessingMLP,future,4.0,0.47158452286385,-1,3.8003839810385953,7.051319591691846,-0.802794854288994,1.342681963194931,0.788652711347869
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,LearnedEmbeddings,iid,1.0,0.799625783925876,-1,0.8984014600291862,1.3815016662179707,0.8077841985874843,0.43842422539421305,0.3123805990747899
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,3,LearnedEmbeddings,future,4.0,0.799625783925876,-1,2.423163061315031,4.298843936389902,0.32994744155191114,0.8185673817396395,0.5894230896271666
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedFull,iid,1.0,0.005856927018612623,8,0.002634255651930858,0.0032608921629904957,0.99999885696765,0.0010691269101648416,0.001142085695642355
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedFull,future,4.0,0.005856927018612623,8,0.0256707623729272,0.03367539106493918,0.9999571136924053,0.006548763821882159,0.008098475150066136
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedNoOrdinal,iid,1.0,0.005305633181706071,6,1.5397122313090552,1.738803661356744,0.6749974713934149,0.5700899302799384,0.7163494662033465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedNoOrdinal,future,4.0,0.005305633181706071,6,1.9735444704586245,2.4883984883823675,0.7658289419079387,0.48391224213906936,0.5921431075094619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedNoTime,iid,1.0,0.004874530015513301,4,0.963206116088305,1.1744182759337152,0.8517375235692246,0.3850486676132972,0.39565071243662775
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedNoTime,future,4.0,0.004874530015513301,4,2.0741301497078517,2.342156129430926,0.7925444563380679,0.4554728791727693,0.7402787139912196
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedNoCategoricalConditions,iid,1.0,0.004611101001501083,6,0.7016626762366152,0.9998810311214388,0.8925312229756828,0.32782430816569613,0.25157191585228245
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,TypedNoCategoricalConditions,future,4.0,0.004611101001501083,6,2.5464342018059987,3.677318989633122,0.4886055982510745,0.7151184529495275,0.6274890107379267
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,ManualPreprocessingMLP,iid,1.0,0.410935458028689,-1,0.4376592006046782,0.8093499726575853,0.9295861062401304,0.2653561639756455,0.12169944346598063
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,ManualPreprocessingMLP,future,4.0,0.410935458028689,-1,2.990007979910035,4.623764530551156,0.19149114859170058,0.8991712025016702,0.7123461484077658
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,LearnedEmbeddings,iid,1.0,0.7342420050408691,-1,0.8089212431298436,1.2705271233746767,0.8264784055600467,0.41655923281083723,0.2776714295091429
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610104,202610104,4,LearnedEmbeddings,future,4.0,0.7342420050408691,-1,3.2168142067146626,6.835828101236461,-0.7671589995937553,1.329345327442706,0.7544263149267849
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedFull,iid,1.0,0.005982826929539442,6,0.002277616108008508,0.0027905974385176086,0.9999993644549712,0.0007972107806475288,0.0008356611210523024
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedFull,future,4.0,0.005982826929539442,6,0.008767168092113146,0.01552497419041257,0.9999991524362547,0.0009206322530271961,0.000454639342508827
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedNoOrdinal,iid,1.0,0.005400987109169364,8,0.7358249674813135,0.7433340545848441,0.9549058709919748,0.21235378265532553,0.30319454202790563
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedNoOrdinal,future,4.0,0.005400987109169364,8,0.8097668931247004,0.9582807568860203,0.996770791164057,0.05682612810972659,0.0718964064371628
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedNoTime,iid,1.0,0.0048738878685981035,10,1.3366855814624534,1.625871718237281,0.7842630687570036,0.464474898399253,0.46191116547334443
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedNoTime,future,4.0,0.0048738878685981035,10,1.7706403255359149,2.219604115622625,0.9826754628536782,0.13162270756340566,0.1483256090057321
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedNoCategoricalConditions,iid,1.0,0.004633735865354538,10,0.3763979055763998,0.5354371991972541,0.9766025232689776,0.15296233762277062,0.10913454888313145
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,TypedNoCategoricalConditions,future,4.0,0.004633735865354538,10,6.099593097688135,8.95259447549861,0.7181562405139073,0.5308895925577114,0.3482180778244384
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,ManualPreprocessingMLP,iid,1.0,0.4214851539582014,-1,0.18915317580933486,0.2461962998656748,0.9950533066760746,0.07033273294793402,0.06747369646147555
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,ManualPreprocessingMLP,future,4.0,0.4214851539582014,-1,4.445368159575358,7.4577090422991414,0.8044213387700285,0.4422427627785122,0.2396748902113645
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,LearnedEmbeddings,iid,1.0,0.6715188871603459,-1,0.36144824121411434,0.4851812952490516,0.9807885545209648,0.1386053587673839,0.12211096194962363
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,0,LearnedEmbeddings,future,4.0,0.6715188871603459,-1,6.166515282993411,10.148281923162093,0.6378440332481496,0.6017939570582694,0.39574996746862423
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedFull,iid,1.0,0.006087497109547257,6,0.002501609273418695,0.0030366083551154445,0.999999191290536,0.0008992827497468932,0.0009601287086564173
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedFull,future,4.0,0.006087497109547257,6,0.00410450349171627,0.0050673558881792645,0.9999998860086708,0.0003376260196811973,0.00041835782502449
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedNoOrdinal,iid,1.0,0.005626667989417911,6,0.7333581327138505,0.7364618593911761,0.9524319355359127,0.21810104186841314,0.30922733912201533
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedNoOrdinal,future,4.0,0.005626667989417911,6,0.7486819406948078,0.792440058566558,0.9972123268801749,0.05279841967166309,0.08126088490359423
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedNoTime,iid,1.0,0.0049421528819948435,4,1.3895057194004967,1.695825140751181,0.7477814067460697,0.5022136928180376,0.5066186891415674
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedNoTime,future,4.0,0.0049421528819948435,4,1.3054400492913523,1.6121930519165264,0.9884616663039464,0.1074166360302426,0.11753459880088549
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedNoCategoricalConditions,iid,1.0,0.004694868111982942,6,0.3862306749789473,0.5218148366219659,0.9761192585602831,0.1545339491494244,0.1173803685712321
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,TypedNoCategoricalConditions,future,4.0,0.004694868111982942,6,5.887218090571015,8.113537411990215,0.7077668423664144,0.5405859391748787,0.3822479914635165
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,ManualPreprocessingMLP,iid,1.0,0.5341088080313057,-1,0.12110655513325624,0.159877339565519,0.997758241703055,0.047347210022818935,0.04177910949601214
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,ManualPreprocessingMLP,future,4.0,0.5341088080313057,-1,3.4981243895967813,5.8876584908429495,0.846115730629964,0.3922808552173252,0.19518260942975796
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,LearnedEmbeddings,iid,1.0,0.6023225218523294,-1,0.23265681562928875,0.30389670322204987,0.9919003372242432,0.0899981265124823,0.08185410135896765
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,1,LearnedEmbeddings,future,4.0,0.6023225218523294,-1,4.5940000688203995,7.522437133902926,0.7487962383037005,0.5012023161322178,0.3092274495718389
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,2,TypedFull,iid,1.0,0.005994125036522746,6,0.002608208718024798,0.0031709395799248102,0.9999991162853727,0.0009400609699442342,0.0009612603790989612
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,2,TypedFull,future,4.0,0.005994125036522746,6,0.004012898883060017,0.005188779793935919,0.999999889015467,0.000333143412080643,0.00036122472842115157
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,2,TypedNoOrdinal,iid,1.0,0.0054037501104176044,6,0.7338226013378178,0.7387019203269816,0.9520405089526135,0.21899655487561107,0.30479299522417935
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,heterogeneous-202610105,202610105,2,TypedNoOrdinal,future,4.0,0.0054037501104176044,6,0.7624123369884188,0.823920624907002,0.9972016455187207,0.0528994752457834,0.07972570846852176
