dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,optimizer,test,0.043438097818663035,0.0573570374453222,83.35526089113105,83.38004855256165,83.55012925266603,5.885571078164503,0.15903471189582002,76.40112529010118,80.96999380999816,0.7268640455857314,0.09102137664366156,-0.03186532839217375,False,47.0
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,optimizer,validation,0.04490869914933132,0.0595267307888334,76.55259859791525,76.64599848730086,76.73871383770292,5.885571078164503,0.15473971689604546,70.5029563057822,72.74657242109483,0.7097791048725965,0.08580693078875744,-0.054877381624243556,False,43.0
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.25+DataInit,optimizer,test,0.044296648150308496,0.0573861357764466,83.53231308356523,83.24248677605271,83.59004176856024,5.659107577754185,0.15903471189582002,76.40112529010118,80.96999380999816,0.7214655365344,0.09333877958454619,-0.03235825810620921,False,48.0
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.25+DataInit,optimizer,validation,0.044820931876473596,0.0586545409829907,76.56181665561043,76.69220335272945,76.85209974716906,5.659107577754185,0.15473971689604546,70.5029563057822,72.74657242109483,0.7103462977990038,0.0859376778975056,-0.05643602426117509,False,44.0
bike-sharing,regression,controlled_mlp,1,AdamW,optimizer,test,0.14120777793351133,0.1999958672325489,78.00769345797514,75.48612597303716,78.63266746492822,4.4296182442922145,0.14120777793351133,78.00769345797514,78.63266746492822,0.0,0.0,0.0,False,43.5
bike-sharing,regression,controlled_mlp,1,AdamW,optimizer,validation,0.12947026008001605,0.1822186831622259,73.34231252782743,72.21327375776953,76.40138994440308,4.4296182442922145,0.12947026008001605,73.34231252782743,76.40138994440308,0.0,0.0,0.0,False,29.5
bike-sharing,regression,controlled_mlp,1,BlockAdam,optimizer,test,0.13939179186688525,0.1753289412106935,78.02681491391725,76.89486539104496,79.89636810830699,6.380241048056632,0.14120777793351133,78.00769345797514,78.63266746492822,0.012860382715470187,0.0002451226936021884,-0.016070936979753425,False,45.0
bike-sharing,regression,controlled_mlp,1,BlockAdam,optimizer,validation,0.12856066473166725,0.1464249303414194,72.79825541979876,72.56401517795518,75.76018964069009,6.380241048056632,0.12947026008001605,73.34231252782743,76.40138994440308,0.007025515726829079,-0.007418052271289401,0.008392521447313856,False,24.0
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,optimizer,test,8.13160177199836e-07,1.1030589975283329e-06,86.21422834938512,86.21424296504259,86.21426315453527,4.842359693720937,0.14120777793351133,78.00769345797514,78.63266746492822,0.9999942413924424,0.1052016093237146,-0.09641788755276047,False,46.0
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,optimizer,validation,8.589595847570144e-07,1.1692864392552924e-06,79.35421334566081,79.35421871282296,79.35423087868564,4.842359693720937,0.12947026008001605,73.34231252782743,76.40138994440308,0.9999933655838474,0.08197042894648778,-0.03864904730701013,False,46.0
bike-sharing,regression,controlled_mlp,1,MatrixAdam,optimizer,test,0.13903846176661247,0.1527002939648088,74.02082295726497,71.61599475052654,73.34741034292055,10.93151947716251,0.14120777793351133,78.00769345797514,78.63266746492822,0.015362582703626226,-0.051108683310294306,0.06721452155193637,False,20.0
bike-sharing,regression,controlled_mlp,1,MatrixAdam,optimizer,validation,0.13061412913724735,0.1418601913677634,72.61357108172501,70.71706707450015,73.61386276804565,10.93151947716251,0.12947026008001605,73.34231252782743,76.40138994440308,-0.008834994666144569,-0.009936166736301374,0.036485294029151814,False,19.0
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,optimizer,test,9.864278607919674e-07,1.3057924519641106e-06,77.09817630355543,77.09820302428372,77.09821039638307,11.388343972386792,0.14120777793351133,78.00769345797514,78.63266746492822,0.9999930143517926,-0.011659326331827572,0.01951424411780957,False,40.0
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,optimizer,validation,1.0455870522868253e-06,1.3159678888087972e-06,74.81134976314134,74.81136094740198,74.81138259393076,11.388343972386792,0.12947026008001605,73.34231252782743,76.40138994440308,0.9999919241140657,0.020029873407066696,0.02081123591638006,False,39.0
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit,optimizer,test,0.017503191004778415,0.0791143569098746,86.27273050175666,86.33149400598896,86.72633876592073,5.052156128920615,0.14120777793351133,78.00769345797514,78.63266746492822,0.8760465516777701,0.10595156294723826,-0.10293013784127894,False,47.0
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.1+DataInit,optimizer,validation,0.016538281946656276,0.0731790921758247,79.41350189755076,79.51963181967939,79.66300318168243,5.052156128920615,0.12947026008001605,73.34231252782743,76.40138994440308,0.8722619238083311,0.08277881021845072,-0.042690496071508766,False,47.0
bike-sharing,regression,controlled_mlp,1,SoftBlockAdam-a0.25+DataInit,optimizer,test,0.06136838010334726,0.1202689166115859,86.50264905140816,85.4024592712114,86.58874961398618,5.316038235323504,0.14120777793351133,78.00769345797514,78.63266746492822,0.5654036838378478,0.10889894594831832,-0.10118036695889197,False,48.0
