dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
eeg-eye-state,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.03385473915641135,0.0387463461499858,0.4883826275022827,0.4831322047297859,0.4926705330031248,0.2391640988644212,0.13541895707198337,0.5273423078089943,0.5343052496434879,0.7500000008239947,-0.07387929951719892,0.07792309109473215,False,1.0
eeg-eye-state,classification,tabicl_v2,0,GramAnchor,interface,test,0.0,0.0,0.3140963327218725,0.3140963327218725,0.3140963327218725,0.9242871240712702,0.1797839457210108,0.3183760888360358,0.4159346297778863,1.0,-0.01344245458196892,0.24484207316519088,False,2.0
eeg-eye-state,classification,tabicl_v2,0,GramAnchor,interface,validation,0.0,0.0,0.3478965295394458,0.3478965295394458,0.3478965295394458,0.9242871240712702,0.1872551106091794,0.3184985586221959,0.4087908722942062,1.0,0.0923017392744997,0.14896209010981742,False,3.0
eeg-eye-state,classification,tabicl_v2,0,Raw,baseline,test,0.1797839457210108,0.1953155774409565,0.3183760888360358,0.3879393124961351,0.4159346297778863,4.004104122985154,0.1797839457210108,0.3183760888360358,0.4159346297778863,0.0,0.0,0.0,False,3.0
eeg-eye-state,classification,tabicl_v2,0,Raw,baseline,validation,0.1872551106091794,0.197867646800419,0.3184985586221959,0.38392122391234496,0.4087908722942062,4.004104122985154,0.1872551106091794,0.3184985586221959,0.4087908722942062,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabicl_v2,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.04494598639776791,0.0488288943286624,0.3028195693905614,0.31607825393319855,0.3236554364840746,0.3977657090872526,0.1797839457210108,0.3183760888360358,0.4159346297778863,0.7500000001806879,-0.04886208478264837,0.22185984692616204,False,1.0
eeg-eye-state,classification,tabicl_v2,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.04681377755268798,0.0494669115930672,0.3274634839092551,0.34014454663697813,0.3464315158242037,0.3977657090872526,0.1872551106091794,0.3184985586221959,0.4087908722942062,0.7500000005319314,0.02814745952333633,0.1525458631696712,False,2.0
eeg-eye-state,classification,tabicl_v2,1,GramAnchor,interface,test,0.0,0.0,0.3140963327218725,0.3140963327218725,0.3140963327218725,0.8563163590151817,0.1797839457210108,0.3183760888360358,0.4159346297778863,1.0,-0.01344245458196892,0.24484207316519088,False,2.0
eeg-eye-state,classification,tabicl_v2,1,GramAnchor,interface,validation,0.0,0.0,0.3478965295394458,0.3478965295394458,0.3478965295394458,0.8563163590151817,0.1872551106091794,0.3184985586221959,0.4087908722942062,1.0,0.0923017392744997,0.14896209010981742,False,3.0
eeg-eye-state,classification,tabicl_v2,1,Raw,baseline,test,0.1797839457210108,0.1953155774409565,0.3183760888360358,0.3879393124961351,0.4159346297778863,6.610423104139045,0.1797839457210108,0.3183760888360358,0.4159346297778863,0.0,0.0,0.0,False,3.0
