dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,task_error,disagreement,fit_seconds
california_housing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,64848.41708914427,0.09912961437652573,0.3091885179746896
california_housing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,60682.12922176546,0.08791657602597042,0.3204063840676099
california_housing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,65657.29012141611,0.08576581361477857,0.3204063840676099
california_housing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,61092.04648944472,0.085229944297887,0.2494989139959216
california_housing,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,64809.05309739078,0.09568901519145172,0.2494989139959216
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,61603.29029839252,0.0,0.3848747808951884
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,64315.9230423211,0.0,0.3848747808951884
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,61648.932520260656,0.005934510862951393,0.3879925080109387
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,64333.33818973644,0.007384580330857253,0.3879925080109387
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,61573.043369082414,0.007999188824478245,0.3612409469205886
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,64280.26339951943,0.012171378025499772,0.3612409469205886
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,61697.67402639993,0.010634226616708662,0.4179705600254237
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,64445.00959017566,0.010726999264212169,0.4179705600254237
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,61622.51949365998,0.0051957664412349246,0.4158536598552018
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,64304.29872159714,0.007112813095829918,0.4158536598552018
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,61545.26307892165,0.006824860967961577,0.3609743129927665
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,64262.92452951794,0.008981301300081457,0.3609743129927665
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,61575.403155380576,0.008098928859420668,0.3725833669304847
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,64272.75503289716,0.008162562580078346,0.3725833669304847
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,61679.93477708258,0.007524840140265537,0.3626275139395147
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,64263.59825900237,0.007737811753415289,0.3626275139395147
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,61650.83475356184,0.00849327486158187,0.3999350320082158
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,64278.37686249989,0.011673828814970767,0.3999350320082158
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,61779.96330023416,0.0,0.6759359179995954
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,64616.28090334914,0.0,0.6759359179995954
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,61794.25275789258,0.006730226401893634,0.6374207600019872
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,64699.68800531804,0.006940012736592429,0.6374207600019872
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,61822.497061274735,0.008619940883609144,0.6766558119561523
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,64703.31502907042,0.009343247244907298,0.6766558119561523
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,61772.07376451392,0.009362191241792737,0.6217661900445819
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,64717.87030343118,0.009419095048905727,0.6217661900445819
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,61840.375610145005,0.009988501276841285,0.6124874469824135
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,64790.43888638785,0.009782699173968703,0.6124874469824135
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,61736.51547543105,0.010724051638325436,0.5930737629532814
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,64719.51275801158,0.010579348717801066,0.5930737629532814
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,61791.88949070784,0.008275951608315285,0.6457384501118213
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,64753.05980806151,0.008746383399284364,0.6457384501118213
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,61800.75500653825,0.010826532868197734,0.5974887348711491
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,64778.451250693935,0.010426855528777229,0.5974887348711491
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,61839.64625094039,0.008918802200803329,0.6130432118661702
california_housing,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,64714.163138212585,0.009742926160157973,0.6130432118661702
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,62061.98233721331,0.0,0.4198422299232334
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,64635.12799882953,0.0,0.4198422299232334
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,61679.122998818566,0.04483596016641003,0.4225506908260286
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,64778.5321393795,0.04858135450425247,0.4225506908260286
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,62127.37857137636,0.08462582132751938,0.3652467040810734
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,64532.73412998082,0.08164988730797763,0.3652467040810734
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,61968.66759969935,0.08266212309895012,0.4357274859212339
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,64224.78458114177,0.08527039513193843,0.4357274859212339
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,61721.821646640965,0.08462470399566858,0.4353219040203839
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,64292.17676589783,0.08596021404175642,0.4353219040203839
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,61879.49769480406,0.08398471280578634,0.3552632590290159
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,64667.16625052484,0.0820664518761506,0.3552632590290159
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,62026.046291584986,0.05567354589353095,0.4311993010342121
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,64320.83974871486,0.06310174026331324,0.4311993010342121
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,61671.831063155805,0.08395197231678446,0.4296362451277673
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,64572.380247708,0.08374436706116029,0.4296362451277673
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,61689.84543534038,0.05210592106693735,0.3722146518994123
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,64375.10676934514,0.05959578278073788,0.3722146518994123
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,60591.49833823078,0.0,0.313844591146335
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,63484.94888010721,0.0,0.313844591146335
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,61088.11926254222,0.07916959195095663,0.3017912590876221
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,65175.99476204824,0.08073960343972017,0.3017912590876221
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,60257.93818531857,0.06923627221029735,0.2901981121394783
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,64531.54828014623,0.07397311227569552,0.2901981121394783
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,60681.06561051423,0.06668649843767213,0.2995169619098305
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,64617.234666314405,0.07042331954259788,0.2995169619098305
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,60552.53336276412,0.0783296458710461,0.323957049055025
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,64534.078218848284,0.0859511471900801,0.323957049055025
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,60303.81768967048,0.07190308170513288,0.30007163900882
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,64458.9732834333,0.0698942707029893,0.30007163900882
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,60729.03125017306,0.08459276145948362,0.2321420109365135
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,64541.528793909085,0.082559063003071,0.2321420109365135
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,60701.39545547013,0.06632761585331777,0.3082649721764028
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,64902.30409490276,0.07084508194149125,0.3082649721764028
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,60026.41391455426,0.07747736038760214,0.2557637949939817
california_housing,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,64384.70038146412,0.08220767187894883,0.2557637949939817
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,63293.59841277729,0.0,0.3915171241387725
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,66998.8248819586,0.0,0.3915171241387725
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,63135.91900493632,0.01363991158037125,0.3599872149061411
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,66936.29120482181,0.012489111099775812,0.3599872149061411
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,63137.308602666206,0.06768208362017328,0.420536289922893
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,66463.05147468382,0.06832901833934583,0.420536289922893
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,63239.310100321534,0.06410774926359299,0.4015296311117708
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,66493.55839564107,0.0683695870496519,0.4015296311117708
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,63181.65234086104,0.060441727709519534,0.3660233090631664
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,66455.14117628746,0.06539850678015656,0.3660233090631664
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,63256.53671966439,0.06820004861779118,0.3569964079651981
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,66371.25959092243,0.07058118869436517,0.3569964079651981
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,63322.45048917567,0.06275917839626745,0.4178883689455688
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,66426.7058869484,0.06682848363075443,0.4178883689455688
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,63267.17326028434,0.06545865238477579,0.3767911631148308
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,66519.63474119453,0.06892683255815485,0.3767911631148308
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,63282.47830739334,0.06859037763041276,0.3638079010415822
california_housing,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,66453.1791416692,0.07150318500129216,0.3638079010415822
california_housing,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,62057.4517587304,0.0,0.5291335918009281
california_housing,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,67128.7459554018,0.0,0.5291335918009281
california_housing,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,62041.46238457277,0.002965963200551285,0.5209796749986708
