dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds,track
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9918425870554722,0.2938898197268684,0.024972147204031,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9918425870554722,0.3417962098887261,0.0261243796670329,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9918425870554722,0.2974717608292496,0.0346147551301092,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9918425870554722,0.3460539851735948,0.0298483273792372,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9918425870554722,0.2863502118346288,0.0399807019503169,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9918425870554722,0.3437108094960402,0.039588454786273,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9918425870554722,0.2962841059839387,0.0375050960827752,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9918425870554722,0.3356986791215267,0.0368593029729584,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9918425870554722,0.2955358145918363,0.0280362211685209,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9918425870554722,0.3415758817472033,0.0293874759878538,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9918425870554722,0.2929197037170016,0.0325720314959945,0.0,exploratory_interface
phoneme,classification,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9918425870554722,0.3388550388303838,0.0297892742124855,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6602696025341545,0.0,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.6734519602982222,0.0,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.6525977750125358,0.2994083766893823,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.7044601185719899,0.3296919356862208,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6493265259789264,0.3017632341082606,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.68958672267621,0.3218456484364166,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6661061682923337,0.3024465629726436,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.7165346759255076,0.327492944771951,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6711594373956864,0.2752302750116842,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6828192827055998,0.2895862282535832,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6593932752967679,0.3340378880123571,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.680023486277289,0.3208423712297354,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6671014022713343,0.3027611299543081,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.6987802012470136,0.3430892826428245,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6650645267848561,0.3130580007712465,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.6982477997656364,0.3440001263632875,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6470732778986108,0.2957654185612669,0.0,baseline
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.6887061364925674,0.3516808715557091,0.0,baseline
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6857762012738939,0.0,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,test,0.0,0.7391823035080797,0.0,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.682692806631273,0.2747259249294159,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.7039628698103043,0.2669540347832808,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6881870882842711,0.2941676620746388,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.7302260007289373,0.2868438366385797,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6828222584443862,0.2417919752928385,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.7657953994783787,0.2599395084965551,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6857945860359512,0.318133090634518,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.705304901500573,0.3127371912317633,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6863930756223473,0.2546516379062671,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.7163872328379645,0.2498901842693885,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6886917645292109,0.2679949440336766,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.720104521388793,0.2897380093175558,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6976419241922375,0.2968063674983675,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.7373199539627088,0.2746016803755466,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6786115839511834,0.2908661376605119,0.0,optimizer
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.7058973413781992,0.2961025915619613,0.0,optimizer
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6678219372182728,0.0,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6862916777328928,0.0,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.672135611464526,0.1699513661308464,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.723754109505196,0.1541345145450128,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6596870377817969,0.2105494231245339,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.705623228836709,0.1798511287797037,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6621969921602358,0.1631777438160546,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.7142387770290931,0.1553002959322438,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6650137822919173,0.1448546703901463,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.6953998059489421,0.1352080748302602,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6624693849339269,0.1643795258363138,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.7072253626253335,0.1478137037019635,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.6743194150747167,0.2068370240169427,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.7132901196322045,0.1893583362678469,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.683128467904303,0.1758652757103103,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.7121833655250459,0.1666036894377806,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6611064012713012,0.1339905800374711,0.0,interface
wine-quality-red,regression,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.6940304564869293,0.1333932452742016,0.0,interface
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6625988389048715,0.0,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6801367753842685,0.0,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6620345027436164,0.1684823902725866,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.7123830825480212,0.1635020634582134,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6509797146347235,0.1991853675799106,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.6955902074193284,0.1846470685695489,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6576182678730375,0.1571910686827219,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.7079064315432211,0.1530203719461294,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6609384950207333,0.1390516893249833,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.6862545097877274,0.1291696762827465,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.653543205148371,0.1662177405226668,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.6932755002574242,0.153131012692127,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.6671390414521557,0.2012095745557075,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.7032617070213262,0.1981081244243548,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6713840805322628,0.1683784669648961,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.6999005544382625,0.1625285922679772,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6502520777378591,0.127582951842985,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.6840485298958319,0.1354992166981109,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,1.1749141667177554,0.6731262645786561,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,1.1749141667177554,0.6820928971810184,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1749141667177554,0.6719795332168363,0.1254493516219926,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1749141667177554,0.6782690561686061,0.1192776054386172,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1749141667177554,0.6831283662409219,0.1772636265771509,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.1749141667177554,0.6853910109854701,0.1952148989044752,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.1749141667177554,0.6694445016380832,0.1244851744238825,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.1749141667177554,0.6760199417864405,0.1230923232819306,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.1749141667177554,0.666888934203009,0.1150416282360752,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.1749141667177554,0.6802351376361145,0.1130877621586657,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.1749141667177554,0.6633184883070046,0.0951074147583922,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.1749141667177554,0.6832875440076375,0.1004477426131996,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.1749141667177554,0.6645623524039246,0.1167564384809719,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.1749141667177554,0.6804829853632645,0.1196624104748948,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.1749141667177554,0.6855337797176949,0.1858624765424135,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.1749141667177554,0.6897371851032259,0.2025775179282583,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.1749141667177554,0.6741985846744069,0.0913708640704035,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.1749141667177554,0.690774185699492,0.0894218511726668,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,validation,1.1730497533355737,0.6604075720372113,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,test,1.1730497533355737,0.687294240479374,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1730497533355737,0.6606828685639062,0.0930866290117613,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1730497533355737,0.6882395398226993,0.0934478774875118,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1730497533355737,0.6763063426754211,0.176278377067242,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.1730497533355737,0.6857123216884861,0.2007146753073031,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.1730497533355737,0.6588361428875208,0.126214879425813,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.1730497533355737,0.683749127270668,0.1225018284428356,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.1730497533355737,0.6556494185879326,0.1208386626216087,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.1730497533355737,0.689001325973874,0.1097778131974542,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.1730497533355737,0.6572465719916811,0.0898698256132862,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.1730497533355737,0.6882857978077738,0.0868936054525373,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.1730497533355737,0.6543614456755312,0.0901084484752565,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.1730497533355737,0.6889586832301994,0.1055962072230643,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.1730497533355737,0.6635012931961892,0.1265001119405473,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.1730497533355737,0.6845178091293715,0.1126005440967799,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.1730497533355737,0.6637147301877933,0.0867567312491066,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.1730497533355737,0.6919370627177135,0.092314878036655,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,validation,1.1584919125086874,0.6552617863329472,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,test,1.1584919125086874,0.6821203547372586,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1584919125086874,0.6404247693794582,0.1801843343371414,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1584919125086874,0.6935852192506404,0.1860332077180315,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1584919125086874,0.6594125676044343,0.1009908259401231,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.1584919125086874,0.6813422020398506,0.1008706244067406,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.1584919125086874,0.6460242756330762,0.0861269644268551,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.1584919125086874,0.6847951950104251,0.0960203315426692,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.1584919125086874,0.6474557997958846,0.1012054078045744,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.1584919125086874,0.690888328216193,0.0900734606941962,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.1584919125086874,0.6467803835102075,0.1063717914316097,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.1584919125086874,0.6824293467693312,0.0919315581275632,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.1584919125086874,0.6459101713678801,0.0991585925312242,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.1584919125086874,0.6801698156131873,0.1035453809457422,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.1584919125086874,0.6543128400512644,0.1122753362106071,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.1584919125086874,0.688004735565471,0.1160274866543646,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.1584919125086874,0.6540869272188815,0.0841617149066791,0.0,exploratory_interface
wine-quality-red,regression,tabm_d,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.1584919125086874,0.6887171137409761,0.0831925795774248,0.0,exploratory_interface
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,48065.465098210334,0.0,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,52551.071898163886,0.0,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,48937.98168474074,0.1750493806730812,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,56238.55070235277,0.1812195659714871,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,50170.7243380416,0.1535971865040742,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,56153.8332470628,0.1622176981520831,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,49145.47393794773,0.161893188710884,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,54905.9884633113,0.1514086975472853,0.0,baseline
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,48664.50527609922,0.1557950795897801,0.0,baseline
