git_commit,git_dirty,task_id,task_seed,seed,alpha,model,split,magnitude_multiplier,training_seconds,residual_usage,gate_mean,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureMLP,iid,1.0,0.7478527079802006,-1.0,-1.0,0.19703822266330917,0.24591656685507116,0.9782716439709446,0.14740541383902914,0.14710999585295303
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.35734746690798147,0.41714923861561454,0.9970016733028497,0.054756978524661694,0.06210383434542066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,UnpenalizedResidual,ood,4.0,0.6924128388054669,0.9952830434769053,1.0,6.673150424342859,7.632605368754913,-0.003787211181606187,1.0018918161067123,1.08245856027404
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PenalizedScalarResidual,ood,4.0,0.8310680740978569,0.3048397182351081,0.06896601617336273,2.103657980650964,2.3379714333703623,0.9058165831394707,0.3068931684813615,0.361126917678393
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,AdaptiveResidual,ood,4.0,0.8174328249879181,0.2843998066374537,0.12405478157961625,1.7687859739402312,2.147453355258025,0.9205409222831155,0.28188486606571234,0.3005418995306413
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureMLP,ood,4.0,0.7478527079802006,-1.0,-1.0,2.5236731975950306,3.106872259902009,0.833680628120749,0.40782272114149193,0.4721799636383446
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.3313668486360939,0.39922359029011095,0.9427357355774327,0.23929952867184512,0.24571483660712332
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,UnpenalizedResidual,iid,1.0,0.6100249569863081,0.23181296211047595,1.0,0.08260081632768629,0.10854948338414146,0.9957664293065263,0.06506589501016462,0.05802951165221905
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,PenalizedScalarResidual,iid,1.0,0.5768941440619528,0.22603597731553948,0.08207445591688156,0.05434229444032422,0.06992110464596792,0.9982434203135939,0.041911569839437286,0.03861915026311782
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,AdaptiveResidual,iid,1.0,0.753947600023821,0.22346495827010096,0.3256742807861883,0.0510254315604349,0.06711100976923602,0.9983817752428217,0.04022716441881461,0.03515911647396813
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,PureMLP,iid,1.0,0.7248452799394727,-1.0,-1.0,0.1805515298407272,0.23482027663248006,0.9801882661484566,0.1407541610452189,0.12973483652336998
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.35734746690798147,0.41714923861561454,0.9970016733028497,0.054756978524661694,0.06210383434542066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,UnpenalizedResidual,ood,4.0,0.6100249569863081,0.9299246483359567,1.0,6.425713224714745,7.086575937610977,0.13469556076420552,0.930217415035751,1.0719489740615684
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,PenalizedScalarResidual,ood,4.0,0.5768941440619528,0.6643218078661867,0.08207445591688156,4.488200005669264,5.060401932545787,0.5587689496108411,0.6642522490659395,0.765165139129411
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,AdaptiveResidual,ood,4.0,0.753947600023821,0.31725065328911456,0.15208132981570088,2.0569029127141487,2.432063567794771,0.898083175067245,0.319244146277978,0.3210399031719692
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.25,PureMLP,ood,4.0,0.7248452799394727,-1.0,-1.0,2.9568759118297976,3.996991023323132,0.7247277789229445,0.5246639124973772,0.5915738308830976
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.3313668486360939,0.39922359029011095,0.9427357355774327,0.23929952867184512,0.24571483660712332
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,UnpenalizedResidual,iid,1.0,0.6958205548580736,0.23178636163570962,1.0,0.08920161120369136,0.11606976117039655,0.9951595083415289,0.06957364198078939,0.060752927416492436
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,PenalizedScalarResidual,iid,1.0,0.7890275181271136,0.2271527410848855,0.07626602053642273,0.04696164383349541,0.0629235296884774,0.9985774175485171,0.03771713737126441,0.031221943340356866
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,AdaptiveResidual,iid,1.0,1.0491280630230904,0.22436754578841783,0.27890950653818436,0.05098699924964098,0.0709532205786917,0.9981911792962861,0.04253023281988898,0.032032042126209206
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,PureMLP,iid,1.0,0.7116246419027448,-1.0,-1.0,0.2342359411355801,0.28857571380884306,0.9700793618765474,0.17297583103847955,0.17254935812008038
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.35734746690798147,0.41714923861561454,0.9970016733028497,0.054756978524661694,0.06210383434542066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,UnpenalizedResidual,ood,4.0,0.6958205548580736,1.1654115054346341,1.0,8.078822317374307,8.88669058512505,-0.36074315948007785,1.1665089624516725,1.3688266815276278
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,PenalizedScalarResidual,ood,4.0,0.7890275181271136,0.4199470676149693,0.07626602053642273,2.9147426979715743,3.2457740066820837,0.8184766084848349,0.426055620213095,0.46088627346232347
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,AdaptiveResidual,ood,4.0,1.0491280630230904,0.24910055325529293,0.1332053848200303,1.6794465419883104,1.9434671215846315,0.9349195665088674,0.25510866996464976,0.2674426455718004
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.25,PureMLP,ood,4.0,0.7116246419027448,-1.0,-1.0,2.383882394240004,2.9226131611819537,0.8528234180377031,0.3836360019110522,0.4323891356180796
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.3313668486360939,0.39922359029011095,0.9427357355774327,0.23929952867184512,0.24571483660712332
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,UnpenalizedResidual,iid,1.0,0.7020708459895104,0.2329862741291758,1.0,0.08429426719215387,0.10807926496861252,0.9958030281210698,0.06478404031032806,0.058291979256386524
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,PenalizedScalarResidual,iid,1.0,0.8381492658518255,0.2281411545888777,0.07215554267168045,0.045035980564887806,0.05903959494803643,0.9987476144936852,0.03538905913294105,0.030918028133698556
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,AdaptiveResidual,iid,1.0,1.0509576499462128,0.22607723856872572,0.19974504102719948,0.0448992307357128,0.060256270875613714,0.9986954648190253,0.03611834964356456,0.031123809084825618
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,PureMLP,iid,1.0,0.7121200999245048,-1.0,-1.0,0.21868229679523665,0.27474708449054724,0.9728782642971752,0.1646867805952402,0.15409705143471453
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.35734746690798147,0.41714923861561454,0.9970016733028497,0.054756978524661694,0.06210383434542066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,UnpenalizedResidual,ood,4.0,0.7020708459895104,0.9576021176929113,1.0,6.410781844933345,7.331968678644561,0.0737307572264293,0.9624288247831996,1.0190670489789873
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,PenalizedScalarResidual,ood,4.0,0.8381492658518255,0.598695430345879,0.07215554267168045,4.22674699812667,4.5829287149997855,0.6381052811966408,0.6015768602625596,0.6784528166784616
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,AdaptiveResidual,ood,4.0,1.0509576499462128,0.38539574084615014,0.11609036670051864,2.5541727903514575,2.960892957038865,0.8489427913709774,0.38866078864354525,0.4271718461480759
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.25,PureMLP,ood,4.0,0.7121200999245048,-1.0,-1.0,2.155486660702877,2.9204248396202948,0.8530437339633905,0.3833487524912655,0.453327599561965
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.3313668486360939,0.39922359029011095,0.9427357355774327,0.23929952867184512,0.24571483660712332
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,UnpenalizedResidual,iid,1.0,0.6778763199690729,0.2316229970808554,1.0,0.08507412003645792,0.11702240527399287,0.9950797254712446,0.07014466856971653,0.0545393728280673
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,PenalizedScalarResidual,iid,1.0,0.8489429499022663,0.22713819842021132,0.07064196467399597,0.044026019516958205,0.05833090613569783,0.9987775003586599,0.03496426234514502,0.03138634839703178
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,AdaptiveResidual,iid,1.0,0.9816592310089618,0.22453608559048932,0.24489746619656216,0.048899332048323224,0.064502349790642,0.9985051336476706,0.038663501552877705,0.0341847144384739
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,PureMLP,iid,1.0,0.7441657560411841,-1.0,-1.0,0.2227119613258992,0.27392207720185097,0.973040901400609,0.16419226108252205,0.16118321294255178
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.35734746690798147,0.41714923861561454,0.9970016733028497,0.054756978524661694,0.06210383434542066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,UnpenalizedResidual,ood,4.0,0.6778763199690729,1.1485346604427051,1.0,7.809264434954558,8.731524786632622,-0.31363957507200957,1.1461411671657247,1.402930576783574
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,PenalizedScalarResidual,ood,4.0,0.8489429499022663,0.6378965377935334,0.07064196467399597,4.364597765409208,4.847574498960934,0.5951025649591953,0.6363155153230232,0.743471717039312
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,AdaptiveResidual,ood,4.0,0.9816592310089618,0.32008160664782287,0.1214277957988088,2.0540960301867086,2.434550251519944,0.8978746571020402,0.3195705601239886,0.3259526992831151
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,4,0.25,PureMLP,ood,4.0,0.7441657560411841,-1.0,-1.0,2.42583497535054,3.12807134860319,0.8314031943137407,0.41060541361051167,0.44898030445957837
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureProgram,iid,1.0,0.0,0.0,0.0,0.6627336972721878,0.7984471805802219,0.8075122299928716,0.4387342817778528,0.45138782691099644
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,UnpenalizedResidual,iid,1.0,0.8670778151135892,0.4279965944640252,1.0,0.1316689347359125,0.1875528764699514,0.9893791758971958,0.10305738257303172,0.07605675091874269
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PenalizedScalarResidual,iid,1.0,0.9687124281190336,0.4250276065627865,0.07895760983228683,0.12229307105504608,0.17183141445546882,0.9910851120705331,0.09441868421804542,0.07098303793004401
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,AdaptiveResidual,iid,1.0,1.1828008939046413,0.4240520218917417,0.6192053515114821,0.103124509114952,0.14933178946010559,0.9932668964059354,0.08205549094402281,0.06014947463661864
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureMLP,iid,1.0,0.9160087308846414,-1.0,-1.0,0.18577363770032207,0.23996760038881607,0.9826133474565529,0.13185845647301908,0.12019846433044581
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7146949338159629,0.8342984772312291,0.988126029606457,0.10896774932769321,0.12322578307172666
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,UnpenalizedResidual,ood,4.0,0.8670778151135892,1.4879617463321178,1.0,10.536655512787139,11.454091268627797,-1.2380734670945692,1.4960192067933382,1.7181204738420566
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PenalizedScalarResidual,ood,4.0,0.9687124281190336,0.5748826886073426,0.07895760983228683,3.797549627687135,4.371413761057108,0.6740155454403679,0.5709504834568686,0.6857790809217605
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,AdaptiveResidual,ood,4.0,1.1828008939046413,0.46775550941490757,0.250366063223737,2.811220697708584,3.5938249445706885,0.7796734178379712,0.4693895846330943,0.45110850431440475
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureMLP,ood,4.0,0.9160087308846414,-1.0,-1.0,10.137044005332655,11.577113079729187,-1.2864073655055792,1.512087089259603,1.6366350273712058
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,PureProgram,iid,1.0,0.0,0.0,0.0,0.6627336972721878,0.7984471805802219,0.8075122299928716,0.4387342817778528,0.45138782691099644
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,UnpenalizedResidual,iid,1.0,0.8583356919698417,0.4256723735543981,1.0,0.11953877438079027,0.16055389223680794,0.9922169031497312,0.08822186152121728,0.07549737935459308
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,PenalizedScalarResidual,iid,1.0,0.9727709218859673,0.4222719573367089,0.09072370827198029,0.10433073329699694,0.1375986870763739,0.9942833798226688,0.07560833404679168,0.06787609177753402
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,AdaptiveResidual,iid,1.0,1.187724927905947,0.4226596850074079,0.7665116288117133,0.08843028562907347,0.11636881640040772,0.9959113118083045,0.06394285098191549,0.057309709514928774
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,PureMLP,iid,1.0,0.9143428320530802,-1.0,-1.0,0.19508968382046987,0.24750577712829266,0.9815038457464533,0.13600056710744507,0.12068950262234833
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7146949338159629,0.8342984772312291,0.988126029606457,0.10896774932769321,0.12322578307172666
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,UnpenalizedResidual,ood,4.0,0.8583356919698417,1.5399352646273738,1.0,10.554845020878547,11.791214372456693,-1.3717566685549678,1.5400508655739158,1.8200152107052165
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,PenalizedScalarResidual,ood,4.0,0.9727709218859673,1.2396818883505967,0.09072370827198029,8.44145275481169,9.487978832843039,-0.535679101594372,1.239225202130094,1.4574848669484233
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,AdaptiveResidual,ood,4.0,1.187724927905947,0.4247259960069574,0.2399158751104551,2.8939503239239266,3.3829102533595345,0.804775637811093,0.44184201043914667,0.4552577135861692
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,1,0.5,PureMLP,ood,4.0,0.9143428320530802,-1.0,-1.0,9.05064737500311,11.10725755610469,-1.1045863281548938,1.4507192451177082,1.5215959142056044
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,PureProgram,iid,1.0,0.0,0.0,0.0,0.6627336972721878,0.7984471805802219,0.8075122299928716,0.4387342817778528,0.45138782691099644
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,UnpenalizedResidual,iid,1.0,0.8760518948547542,0.4314803832278762,1.0,0.11918191954832622,0.15898868555512075,0.9923679150544559,0.08736180484367362,0.07565254432960258
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,PenalizedScalarResidual,iid,1.0,0.963042434072122,0.4222525947861926,0.09201180189847946,0.10367142197723615,0.13516945192025898,0.9944834461299052,0.07427350718859789,0.06767885895419992
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,AdaptiveResidual,iid,1.0,1.1682904118206352,0.42451391081479706,0.7431940155511256,0.08422995656897878,0.11333937096888444,0.9961214235712422,0.06227821793177596,0.05092411539539289
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,PureMLP,iid,1.0,0.9174730849917978,-1.0,-1.0,0.19287363309126704,0.2512879354142809,0.980934243847284,0.13807880413994028,0.12285011453870746
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7146949338159629,0.8342984772312291,0.988126029606457,0.10896774932769321,0.12322578307172666
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,UnpenalizedResidual,ood,4.0,0.8760518948547542,1.6958608904112542,1.0,11.579378254136184,13.039321725913537,-1.9004344977027654,1.7030662047327358,1.8769125328477216
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,PenalizedScalarResidual,ood,4.0,0.963042434072122,0.927978611614431,0.09201180189847946,6.429371356561484,7.187191295226742,0.11880612781042332,0.9387192723011373,1.024001981572336
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,AdaptiveResidual,ood,4.0,1.1682904118206352,0.4134867329216777,0.25832590750724194,2.772194100119192,3.3197200884605373,0.8120008035984478,0.4335887410917772,0.4266992963426163
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,2,0.5,PureMLP,ood,4.0,0.9174730849917978,-1.0,-1.0,5.446389450695506,6.455210836009204,0.2891566205856658,0.8431152823987561,0.9553407008209766
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.5,PureProgram,iid,1.0,0.0,0.0,0.0,0.6627336972721878,0.7984471805802219,0.8075122299928716,0.4387342817778528,0.45138782691099644
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.5,UnpenalizedResidual,iid,1.0,0.867013534065336,0.4258228762471849,1.0,0.11346857954678664,0.1521293096139641,0.9930122630698818,0.08359268466868507,0.07157653279289494
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.5,PenalizedScalarResidual,iid,1.0,0.9702798640355468,0.423165499589068,0.08340945094823837,0.0976726948731069,0.12869361785212863,0.9949993693573119,0.07071513729526434,0.06316410995534841
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.5,AdaptiveResidual,iid,1.0,1.1978184489998966,0.42295578441996873,0.5525182008277625,0.08087384470890127,0.11222250751514945,0.9961974871124725,0.061664518870477664,0.04939695268256065
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.5,PureMLP,iid,1.0,0.906741273123771,-1.0,-1.0,0.1615232264155111,0.20842955230241536,0.986883156129196,0.11452879057601217,0.10481221482454281
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,3,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7146949338159629,0.8342984772312291,0.988126029606457,0.10896774932769321,0.12322578307172666
