dataset,problem_type,model,model_seed,repair,disagreement,task_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
house_16H,regression,controlled_mlp,0,whitening,0.21831345214536194,35526.19060055929,0.2227784366449267,35132.52082471339,0.020042265161781425,0.011205281221066754
house_16H,regression,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,34917.082595512366,0.15911234842400512,34917.082595512366,1.0,0.0
house_16H,regression,controlled_mlp,1,orbit_consistency_lambda_1,0.6980976151008612,35492.941433855754,0.15911234842400512,34917.082595512366,-3.387450892501188,0.016492180776219827
house_16H,regression,controlled_mlp,1,pca_canonical,0.0,35568.340930501414,0.15911234842400512,34917.082595512366,1.0,0.018651567845268658
house_16H,regression,controlled_mlp,1,raw,0.15911234842400512,34917.082595512366,0.15911234842400512,34917.082595512366,0.0,0.0
house_16H,regression,controlled_mlp,1,standardization,0.30054124171144364,35128.458248329705,0.15911234842400512,34917.082595512366,-0.8888618305761948,0.006053645869157076
house_16H,regression,controlled_mlp,1,whitening,0.3372057793171571,37032.773304292496,0.15911234842400512,34917.082595512366,-1.1192935850495136,0.06059185222570812
house_16H,regression,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,34582.52622109668,0.20332366632895418,34582.52622109668,1.0,0.0
house_16H,regression,controlled_mlp,2,orbit_consistency_lambda_1,0.8178485792459151,35332.716698122684,0.20332366632895418,34582.52622109668,-3.0223973628467364,0.021692761027051734
house_16H,regression,controlled_mlp,2,pca_canonical,0.0,34209.29788847644,0.20332366632895418,34582.52622109668,1.0,-0.010792396432640057
house_16H,regression,controlled_mlp,2,raw,0.20332366632895418,34582.52622109668,0.20332366632895418,34582.52622109668,0.0,0.0
house_16H,regression,controlled_mlp,2,standardization,0.28174988967827547,36359.54881587975,0.20332366632895418,34582.52622109668,-0.3857210759835341,0.05138498510554202
house_16H,regression,controlled_mlp,2,whitening,0.2626919528386353,33987.08820965338,0.20332366632895418,34582.52622109668,-0.2919890614879532,-0.01721788650246321
house_16H,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,31199.82903640756,0.3277369590769735,31199.82903640756,1.0,0.0
house_16H,regression,tabicl_v2,0,pca_canonical,0.0,32009.806270459467,0.3277369590769735,31199.82903640756,1.0,0.02596095103940261
house_16H,regression,tabicl_v2,0,raw,0.3277369590769735,31199.82903640756,0.3277369590769735,31199.82903640756,0.0,0.0
house_16H,regression,tabicl_v2,0,standardization,0.32845972987898675,31188.559259916525,0.3277369590769735,31199.82903640756,-0.002205338098116405,-0.00036121276427132594
house_16H,regression,tabicl_v2,0,whitening,0.21548417871129144,33184.05689156926,0.3277369590769735,31199.82903640756,0.3425087627645863,0.06359739512823202
house_16H,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,31199.82903640756,0.3277369590769735,31199.82903640756,1.0,0.0
house_16H,regression,tabicl_v2,1,pca_canonical,0.0,32009.806270459467,0.3277369590769735,31199.82903640756,1.0,0.02596095103940261
house_16H,regression,tabicl_v2,1,raw,0.3277369590769735,31199.82903640756,0.3277369590769735,31199.82903640756,0.0,0.0
house_16H,regression,tabicl_v2,1,standardization,0.32845972987898675,31188.559259916525,0.3277369590769735,31199.82903640756,-0.002205338098116405,-0.00036121276427132594
house_16H,regression,tabicl_v2,1,whitening,0.21548417871129144,33184.05689156926,0.3277369590769735,31199.82903640756,0.3425087627645863,0.06359739512823202
house_16H,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,31199.82903640756,0.3277369590769735,31199.82903640756,1.0,0.0
house_16H,regression,tabicl_v2,2,pca_canonical,0.0,32009.806270459467,0.3277369590769735,31199.82903640756,1.0,0.02596095103940261
house_16H,regression,tabicl_v2,2,raw,0.3277369590769735,31199.82903640756,0.3277369590769735,31199.82903640756,0.0,0.0
house_16H,regression,tabicl_v2,2,standardization,0.32845972987898675,31188.559259916525,0.3277369590769735,31199.82903640756,-0.002205338098116405,-0.00036121276427132594
house_16H,regression,tabicl_v2,2,whitening,0.21548417871129144,33184.05689156926,0.3277369590769735,31199.82903640756,0.3425087627645863,0.06359739512823202
house_16H,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,32600.462808318527,0.24753848249185775,32600.462808318527,1.0,0.0
house_16H,regression,tabm_d,0,pca_canonical,0.0,34507.38930129526,0.24753848249185775,32600.462808318527,1.0,0.058493847286430284
house_16H,regression,tabm_d,0,raw,0.24753848249185775,32600.462808318527,0.24753848249185775,32600.462808318527,0.0,0.0
house_16H,regression,tabm_d,0,standardization,0.2738899397708378,31979.463582767108,0.24753848249185775,32600.462808318527,-0.10645398248269067,-0.019048785571012233
house_16H,regression,tabm_d,0,whitening,0.2599819335937549,36122.35868613095,0.24753848249185775,32600.462808318527,-0.05026875408071718,0.10803208219834712
house_16H,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,33142.88866885011,0.24698762611093375,33142.88866885011,1.0,0.0
house_16H,regression,tabm_d,1,pca_canonical,0.0,34986.20456194663,0.24698762611093375,33142.88866885011,1.0,0.055617236973945265
house_16H,regression,tabm_d,1,raw,0.24698762611093375,33142.88866885011,0.24698762611093375,33142.88866885011,0.0,0.0
house_16H,regression,tabm_d,1,standardization,0.2599227122256987,33023.612820271715,0.24698762611093375,33142.88866885011,-0.0523713933302683,-0.0035988368355621293
house_16H,regression,tabm_d,1,whitening,0.27544247377371833,37747.800637478525,0.24698762611093375,33142.88866885011,-0.1152075839216502,0.13894117723529695
house_16H,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,32825.21844046265,0.2487640870016157,32825.21844046265,1.0,0.0
house_16H,regression,tabm_d,2,pca_canonical,0.0,35025.960624649604,0.2487640870016157,32825.21844046265,1.0,0.06704425099801202
house_16H,regression,tabm_d,2,raw,0.2487640870016157,32825.21844046265,0.2487640870016157,32825.21844046265,0.0,0.0
house_16H,regression,tabm_d,2,standardization,0.2662783970402323,32778.49956246597,0.2487640870016157,32825.21844046265,-0.07040529945346519,-0.0014232617547212693
house_16H,regression,tabm_d,2,whitening,0.2654078632666162,37325.99388812186,0.2487640870016157,32825.21844046265,-0.06690586436977286,0.13711334338330677
house_16H,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.10700575427023366,31369.48447927035,0.1994990844625624,31369.48447927035,0.4636278429121605,0.0
house_16H,regression,tabpfn_2_6,0,pca_canonical,0.09452475401411856,32995.549631866685,0.1994990844625624,31369.48447927035,0.526189534810337,0.05183589018400583
house_16H,regression,tabpfn_2_6,0,raw,0.1994990844625624,31369.48447927035,0.1994990844625624,31369.48447927035,0.0,0.0
house_16H,regression,tabpfn_2_6,0,standardization,0.20820118948950678,31676.30791952653,0.1994990844625624,31369.48447927035,-0.04361977424802377,0.009780952583359634
house_16H,regression,tabpfn_2_6,0,whitening,0.18805302860417253,34717.36301540851,0.1994990844625624,31369.48447927035,0.05737397687425383,0.10672405338221327
house_16H,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.10137620712133094,31882.828313849022,0.19704771698061416,31882.828313849022,0.48552457914899627,0.0
house_16H,regression,tabpfn_2_6,1,pca_canonical,0.07576153762683994,32182.8538386957,0.19704771698061416,31882.828313849022,0.6155167956891707,0.009410254381865974
house_16H,regression,tabpfn_2_6,1,raw,0.19704771698061416,31882.828313849022,0.19704771698061416,31882.828313849022,0.0,0.0
house_16H,regression,tabpfn_2_6,1,standardization,0.20176583996932268,31393.29194741054,0.19704771698061416,31882.828313849022,-0.023944063199538013,-0.01535423274307948
house_16H,regression,tabpfn_2_6,1,whitening,0.20405384241944835,34131.52453018628,0.19704771698061416,31882.828313849022,-0.035555476339385716,0.0705300105185614
house_16H,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.09933855199181614,30246.287282577952,0.19458859596104683,30246.287282577952,0.48949448192893097,0.0
house_16H,regression,tabpfn_2_6,2,pca_canonical,0.08858502417415867,32082.801507990054,0.19458859596104683,30246.287282577952,0.5447573700984418,0.060718666335948794
house_16H,regression,tabpfn_2_6,2,raw,0.19458859596104683,30246.287282577952,0.19458859596104683,30246.287282577952,0.0,0.0
house_16H,regression,tabpfn_2_6,2,standardization,0.1825631861108774,31473.496347189022,0.19458859596104683,30246.287282577952,0.06179915010320902,0.040573874510474214
house_16H,regression,tabpfn_2_6,2,whitening,0.2050770055570321,33642.154411742944,0.19458859596104683,30246.287282577952,-0.0539004330864532,0.11227385025602901
pendigits,classification,catboost,0,ORACLE INVERSE — NOT A METHOD,0.00720999878320045,0.2021546650299054,0.02096829707568571,0.2021546650299054,0.6561476233775333,0.0
pendigits,classification,catboost,0,pca_canonical,0.0190118387236119,0.2475814085775723,0.02096829707568571,0.2021546650299054,0.09330554336443808,0.22471281353287978
pendigits,classification,catboost,0,raw,0.02096829707568571,0.2021546650299054,0.02096829707568571,0.2021546650299054,0.0,0.0
pendigits,classification,catboost,0,standardization,0.02040559719741314,0.1969489361269502,0.02096829707568571,0.2021546650299054,0.026835745232027697,-0.02575121826738504
pendigits,classification,catboost,0,whitening,0.04674733134874341,0.4301572288364872,0.02096829707568571,0.2021546650299054,-1.2294290842984283,1.1278619950365858
pendigits,classification,catboost,1,ORACLE INVERSE — NOT A METHOD,0.007969794732859362,0.2053397364866351,0.022359960406488875,0.2053397364866351,0.6435684774045252,0.0
pendigits,classification,catboost,1,pca_canonical,0.01962382574929786,0.2448832888669522,0.022359960406488875,0.2053397364866351,0.12236759848630974,0.1925762302850276
pendigits,classification,catboost,1,raw,0.022359960406488875,0.2053397364866351,0.022359960406488875,0.2053397364866351,0.0,0.0
pendigits,classification,catboost,1,standardization,0.022163930995527676,0.196816927229435,0.022359960406488875,0.2053397364866351,0.008766983813813578,-0.041505893613313416
pendigits,classification,catboost,1,whitening,0.04582423591056077,0.4329726940648835,0.022359960406488875,0.2053397364866351,-1.049388061405625,1.108567496350441
pendigits,classification,catboost,2,ORACLE INVERSE — NOT A METHOD,0.0071475878255444995,0.1994194346830453,0.02048009974403065,0.1994194346830453,0.650998387953271,0.0
pendigits,classification,catboost,2,pca_canonical,0.020288681724484038,0.2502727575308497,0.02048009974403065,0.1994194346830453,0.009346537465102278,0.255006854916774
pendigits,classification,catboost,2,raw,0.02048009974403065,0.1994194346830453,0.02048009974403065,0.1994194346830453,0.0,0.0
pendigits,classification,catboost,2,standardization,0.02121329712437035,0.2061224078565807,0.02048009974403065,0.1994194346830453,-0.03580047897732541,0.033612436943214835
pendigits,classification,catboost,2,whitening,0.04615511140048492,0.436381836945206,0.02048009974403065,0.1994194346830453,-1.2536565728366527,1.1882613278830407
pendigits,classification,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,0.1920876279380284,0.03276272987557875,0.1920876279380284,1.0,0.0
pendigits,classification,controlled_mlp,0,orbit_consistency_lambda_1,0.32778284014356135,0.1291697177927792,0.03276272987557875,0.1920876279380284,-9.004747510001899,-0.3275479572559867
pendigits,classification,controlled_mlp,0,pca_canonical,0.0,0.2016035525451924,0.03276272987557875,0.1920876279380284,1.0,0.04953949772462214
pendigits,classification,controlled_mlp,0,raw,0.03276272987557875,0.1920876279380284,0.03276272987557875,0.1920876279380284,0.0,0.0
pendigits,classification,controlled_mlp,0,standardization,0.044839225045493765,0.1156427163137393,0.03276272987557875,0.1920876279380284,-0.368604668041316,-0.39796895013432027
pendigits,classification,controlled_mlp,0,whitening,0.05704606638428776,0.2850877514974473,0.03276272987557875,0.1920876279380284,-0.7411878253408224,0.48415467751740243
pendigits,classification,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,0.1936937533119066,0.0345736984322366,0.1936937533119066,1.0,0.0
pendigits,classification,controlled_mlp,1,orbit_consistency_lambda_1,0.31126165320890437,0.127818196769382,0.0345736984322366,0.1936937533119066,-8.002845148862733,-0.3401016058398366
pendigits,classification,controlled_mlp,1,pca_canonical,0.0,0.1788248044623774,0.0345736984322366,0.1936937533119066,1.0,-0.07676524717648292
pendigits,classification,controlled_mlp,1,raw,0.0345736984322366,0.1936937533119066,0.0345736984322366,0.1936937533119066,0.0,0.0
pendigits,classification,controlled_mlp,1,standardization,0.0410485053453319,0.1302992196913902,0.0345736984322366,0.1936937533119066,-0.1872755072988712,-0.3272926077199387
pendigits,classification,controlled_mlp,1,whitening,0.05784203237369884,0.2926411845561215,0.0345736984322366,0.1936937533119066,-0.6730067940827176,0.5108447203502687
pendigits,classification,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,0.1874404981332604,0.034561623013902275,0.1874404981332604,1.0,0.0
pendigits,classification,controlled_mlp,2,orbit_consistency_lambda_1,0.32033261795219387,0.1286366841912606,0.034561623013902275,0.1874404981332604,-8.268448354504109,-0.3137198979283195
pendigits,classification,controlled_mlp,2,pca_canonical,0.0,0.1894439465108301,0.034561623013902275,0.1874404981332604,1.0,0.010688449921560395
pendigits,classification,controlled_mlp,2,raw,0.034561623013902275,0.1874404981332604,0.034561623013902275,0.1874404981332604,0.0,0.0
pendigits,classification,controlled_mlp,2,standardization,0.038261559397166266,0.116602679202178,0.034561623013902275,0.1874404981332604,-0.10705331696302878,-0.37792163185951644
pendigits,classification,controlled_mlp,2,whitening,0.06180209642877254,0.2281437528301066,0.034561623013902275,0.1874404981332604,-0.7881711285350486,0.21715293707717473
pendigits,classification,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.0317709272738748,0.023579228272446538,0.0317709272738748,1.0,0.0
pendigits,classification,tabicl_v2,0,pca_canonical,0.0,0.0478893531462869,0.023579228272446538,0.0317709272738748,1.0,0.5073325601568534
pendigits,classification,tabicl_v2,0,raw,0.023579228272446538,0.0317709272738748,0.023579228272446538,0.0317709272738748,0.0,0.0
pendigits,classification,tabicl_v2,0,standardization,0.023399472522867136,0.031216065813457,0.023579228272446538,0.0317709272738748,0.007623478915527282,-0.017464440229733657
pendigits,classification,tabicl_v2,0,whitening,0.04395911578550615,0.1012820077549487,0.023579228272446538,0.0317709272738748,-0.8643152896091384,2.187883277118977
pendigits,classification,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.0317709272738748,0.023579228272446538,0.0317709272738748,1.0,0.0
pendigits,classification,tabicl_v2,1,pca_canonical,0.0,0.0478893531462869,0.023579228272446538,0.0317709272738748,1.0,0.5073325601568534
pendigits,classification,tabicl_v2,1,raw,0.023579228272446538,0.0317709272738748,0.023579228272446538,0.0317709272738748,0.0,0.0
pendigits,classification,tabicl_v2,1,standardization,0.023399472522867136,0.031216065813457,0.023579228272446538,0.0317709272738748,0.007623478915527282,-0.017464440229733657
pendigits,classification,tabicl_v2,1,whitening,0.04395911578550615,0.1012820077549487,0.023579228272446538,0.0317709272738748,-0.8643152896091384,2.187883277118977
pendigits,classification,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,0.0317709272738748,0.023579228272446538,0.0317709272738748,1.0,0.0
pendigits,classification,tabicl_v2,2,pca_canonical,0.0,0.0478893531462869,0.023579228272446538,0.0317709272738748,1.0,0.5073325601568534
pendigits,classification,tabicl_v2,2,raw,0.023579228272446538,0.0317709272738748,0.023579228272446538,0.0317709272738748,0.0,0.0
pendigits,classification,tabicl_v2,2,standardization,0.023399472522867136,0.031216065813457,0.023579228272446538,0.0317709272738748,0.007623478915527282,-0.017464440229733657
pendigits,classification,tabicl_v2,2,whitening,0.04395911578550615,0.1012820077549487,0.023579228272446538,0.0317709272738748,-0.8643152896091384,2.187883277118977
pendigits,classification,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,0.0870644125069854,0.03432117521778614,0.0870644125069854,1.0,0.0
pendigits,classification,tabm_d,0,pca_canonical,0.0,0.1563062488380165,0.03432117521778614,0.0870644125069854,1.0,0.7952943612348574
pendigits,classification,tabm_d,0,raw,0.03432117521778614,0.0870644125069854,0.03432117521778614,0.0870644125069854,0.0,0.0
pendigits,classification,tabm_d,0,standardization,0.037687292653220864,0.115300360417922,0.03432117521778614,0.0870644125069854,-0.09807698641071916,0.3243110140859349
pendigits,classification,tabm_d,0,whitening,0.06999253553718557,0.3136480260756138,0.03432117521778614,0.0870644125069854,-1.0393397106318663,2.6024825418818396
pendigits,classification,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,0.0691728378280993,0.038035225334972673,0.0691728378280993,1.0,0.0
pendigits,classification,tabm_d,1,pca_canonical,0.0,0.1624038029520247,0.038035225334972673,0.0691728378280993,1.0,1.3477973154088705
pendigits,classification,tabm_d,1,raw,0.038035225334972673,0.0691728378280993,0.038035225334972673,0.0691728378280993,0.0,0.0
pendigits,classification,tabm_d,1,standardization,0.035698475079833224,0.0998870026059497,0.038035225334972673,0.0691728378280993,0.061436477227620134,0.44402059742261624
pendigits,classification,tabm_d,1,whitening,0.07053170439963374,0.3140468652610895,0.038035225334972673,0.0691728378280993,-0.854378507777136,3.5400315372563447
pendigits,classification,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,0.0742771911340229,0.039135848038130416,0.0742771911340229,1.0,0.0
pendigits,classification,tabm_d,2,pca_canonical,0.0,0.1488454241061501,0.039135848038130416,0.0742771911340229,1.0,1.0039183204650153
pendigits,classification,tabm_d,2,raw,0.039135848038130416,0.0742771911340229,0.039135848038130416,0.0742771911340229,0.0,0.0
pendigits,classification,tabm_d,2,standardization,0.0414744846271544,0.0807363354642427,0.039135848038130416,0.0742771911340229,-0.059756890581377675,0.0869599971620518
pendigits,classification,tabm_d,2,whitening,0.07136556937179764,0.3191261244134182,0.039135848038130416,0.0742771911340229,-0.8235345073464488,3.2964215466575646
pendigits,classification,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.0038212136445633003,0.0507951503393826,0.030648878482486288,0.0507951503393826,0.875322888348203,0.0
pendigits,classification,tabpfn_2_6,0,pca_canonical,0.0215920264889908,0.0779946472676687,0.030648878482486288,0.0507951503393826,0.2955035368968183,0.5354742873395482
pendigits,classification,tabpfn_2_6,0,raw,0.030648878482486288,0.0507951503393826,0.030648878482486288,0.0507951503393826,0.0,0.0
pendigits,classification,tabpfn_2_6,0,standardization,0.030839218977250088,0.0516112583001143,0.030648878482486288,0.0507951503393826,-0.006210357578746883,0.016066651152304053
pendigits,classification,tabpfn_2_6,0,whitening,0.05580031404129199,0.1657477298442322,0.030648878482486288,0.0507951503393826,-0.8206315142388654,2.26306209818862
pendigits,classification,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.003871766032895925,0.0669846267138609,0.0316920565087025,0.0669846267138609,0.8778316569064316,0.0
pendigits,classification,tabpfn_2_6,1,pca_canonical,0.019289879224966326,0.0932112718906919,0.0316920565087025,0.0669846267138609,0.39133393821668183,0.39153230320837173
pendigits,classification,tabpfn_2_6,1,raw,0.0316920565087025,0.0669846267138609,0.0316920565087025,0.0669846267138609,0.0,0.0
pendigits,classification,tabpfn_2_6,1,standardization,0.03194690002272739,0.0659711519959365,0.0316920565087025,0.0669846267138609,-0.008041242573037621,-0.015129959927278147
pendigits,classification,tabpfn_2_6,1,whitening,0.0575366925403453,0.176818077572572,0.0316920565087025,0.0669846267138609,-0.8154925517233624,1.639681464941024
pendigits,classification,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.0028831552433784126,0.0587229688643521,0.028952932031485086,0.0587229688643521,0.9004192307624284,0.0
pendigits,classification,tabpfn_2_6,2,pca_canonical,0.01609651774036524,0.0986875156930547,0.028952932031485086,0.0587229688643521,0.4440453311305066,0.6805607346082798
pendigits,classification,tabpfn_2_6,2,raw,0.028952932031485086,0.0587229688643521,0.028952932031485086,0.0587229688643521,0.0,0.0
pendigits,classification,tabpfn_2_6,2,standardization,0.029103788241742787,0.0595609511907696,0.028952932031485086,0.0587229688643521,-0.005210394929731077,0.014270094694176883
pendigits,classification,tabpfn_2_6,2,whitening,0.05606593341342595,0.1720875750137656,0.028952932031485086,0.0587229688643521,-0.9364509733403383,1.9304985483837094
phoneme,classification,catboost,0,ORACLE INVERSE — NOT A METHOD,0.05157408807667585,0.299418439536789,0.0838895729860994,0.299418439536789,0.38521455955888906,0.0
phoneme,classification,catboost,0,pca_canonical,0.0,0.3245467261835212,0.0838895729860994,0.299418439536789,1.0,0.08392364440081439
phoneme,classification,catboost,0,raw,0.0838895729860994,0.299418439536789,0.0838895729860994,0.299418439536789,0.0,0.0
phoneme,classification,catboost,0,standardization,0.08388018944401834,0.296474041828603,0.0838895729860994,0.299418439536789,0.00011185588085682596,-0.009833722040436406
phoneme,classification,catboost,0,whitening,0.09036054060683438,0.3247016479800434,0.0838895729860994,0.299418439536789,-0.07713673333165283,0.0844410534046215
phoneme,classification,catboost,1,ORACLE INVERSE — NOT A METHOD,0.04744706346007006,0.299176737420278,0.07964411768469767,0.299176737420278,0.4042615469995188,0.0
phoneme,classification,catboost,1,pca_canonical,0.0,0.3197121233097306,0.07964411768469767,0.299176737420278,1.0,0.06863964780993266
phoneme,classification,catboost,1,raw,0.07964411768469767,0.299176737420278,0.07964411768469767,0.299176737420278,0.0,0.0
phoneme,classification,catboost,1,standardization,0.0784949507437552,0.3022602542379002,0.07964411768469767,0.299176737420278,0.014428773578632592,0.01030667305289359
phoneme,classification,catboost,1,whitening,0.08799641080316062,0.326455772177361,0.07964411768469767,0.299176737420278,-0.10487018202058263,0.09118033371278429
phoneme,classification,catboost,2,ORACLE INVERSE — NOT A METHOD,0.05116773667250885,0.297035459140436,0.08035181507686602,0.297035459140436,0.363203723231879,0.0
phoneme,classification,catboost,2,pca_canonical,0.0,0.3123092111910618,0.08035181507686602,0.297035459140436,1.0,0.0514206354178223
phoneme,classification,catboost,2,raw,0.08035181507686602,0.297035459140436,0.08035181507686602,0.297035459140436,0.0,0.0
phoneme,classification,catboost,2,standardization,0.07843923579247272,0.3018959666233692,0.08035181507686602,0.297035459140436,0.02380256479039944,0.01636339141797612
phoneme,classification,catboost,2,whitening,0.09600335104745528,0.3195755807276174,0.08035181507686602,0.297035459140436,-0.19478758451961187,0.07588360545373336
phoneme,classification,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,0.3585542106189193,0.04417576701371851,0.3585542106189193,1.0,0.0
phoneme,classification,controlled_mlp,0,orbit_consistency_lambda_1,0.3898199439752238,0.3282591259885687,0.04417576701371851,0.3585542106189193,-7.82429373222128,-0.08449234099930562
phoneme,classification,controlled_mlp,0,pca_canonical,0.0,0.3588862076000595,0.04417576701371851,0.3585542106189193,1.0,0.0009259324568163576
phoneme,classification,controlled_mlp,0,raw,0.04417576701371851,0.3585542106189193,0.04417576701371851,0.3585542106189193,0.0,0.0
phoneme,classification,controlled_mlp,0,standardization,0.08006292112010589,0.3798981640047069,0.04417576701371851,0.3585542106189193,-0.8123719525966091,0.05952782802060719
phoneme,classification,controlled_mlp,0,whitening,0.08999993334024825,0.4358614797913745,0.04417576701371851,0.3585542106189193,-1.0373145600912674,0.21560831495748184
phoneme,classification,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,0.3506957337800562,0.04469795641502786,0.3506957337800562,1.0,0.0
phoneme,classification,controlled_mlp,1,orbit_consistency_lambda_1,0.38597034543643294,0.3190870797976694,0.04469795641502786,0.3506957337800562,-7.635078119738516,-0.09013127602576022
phoneme,classification,controlled_mlp,1,pca_canonical,0.0,0.3474486734771094,0.04469795641502786,0.3506957337800562,1.0,-0.009258910189603967
phoneme,classification,controlled_mlp,1,raw,0.04469795641502786,0.3506957337800562,0.04469795641502786,0.3506957337800562,0.0,0.0
phoneme,classification,controlled_mlp,1,standardization,0.08562725844123507,0.3803209537901248,0.04469795641502786,0.3506957337800562,-0.9156862037756699,0.0844755643039801
phoneme,classification,controlled_mlp,1,whitening,0.09173005646744657,0.4356487583792657,0.04469795641502786,0.3506957337800562,-1.0522203658645584,0.24224139736039388
phoneme,classification,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,0.3612658719901438,0.053992606553655065,0.3612658719901438,1.0,0.0
phoneme,classification,controlled_mlp,2,orbit_consistency_lambda_1,0.36732230995888077,0.3239904491030096,0.053992606553655065,0.3612658719901438,-5.803196463461249,-0.10318002827610344
phoneme,classification,controlled_mlp,2,pca_canonical,0.0,0.3634588105839849,0.053992606553655065,0.3612658719901438,1.0,0.006070151552817847
phoneme,classification,controlled_mlp,2,raw,0.053992606553655065,0.3612658719901438,0.053992606553655065,0.3612658719901438,0.0,0.0
phoneme,classification,controlled_mlp,2,standardization,0.07918201627216825,0.3709401345270056,0.053992606553655065,0.3612658719901438,-0.4665344262178055,0.02677878893892779
phoneme,classification,controlled_mlp,2,whitening,0.08329562834353312,0.4242378281940421,0.053992606553655065,0.3612658719901438,-0.5427228589299207,0.17430917528134598
phoneme,classification,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.2751976286112713,0.07412880127061233,0.2751976286112713,1.0,0.0
phoneme,classification,tabicl_v2,0,pca_canonical,0.0,0.2933890997742921,0.07412880127061233,0.2751976286112713,1.0,0.06610329912659635
phoneme,classification,tabicl_v2,0,raw,0.07412880127061233,0.2751976286112713,0.07412880127061233,0.2751976286112713,0.0,0.0
phoneme,classification,tabicl_v2,0,standardization,0.07398036196543314,0.2756297036108182,0.07412880127061233,0.2751976286112713,0.0020024511746425944,0.0015700534983795922
phoneme,classification,tabicl_v2,0,whitening,0.07810132090394337,0.3009075801299643,0.07412880127061233,0.2751976286112713,-0.05358942226556551,0.09342359397656538
phoneme,classification,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.2751976286112713,0.07412880127061233,0.2751976286112713,1.0,0.0
phoneme,classification,tabicl_v2,1,pca_canonical,0.0,0.2933890997742921,0.07412880127061233,0.2751976286112713,1.0,0.06610329912659635
phoneme,classification,tabicl_v2,1,raw,0.07412880127061233,0.2751976286112713,0.07412880127061233,0.2751976286112713,0.0,0.0
phoneme,classification,tabicl_v2,1,standardization,0.07398036196543314,0.2756297036108182,0.07412880127061233,0.2751976286112713,0.0020024511746425944,0.0015700534983795922
phoneme,classification,tabicl_v2,1,whitening,0.07810132090394337,0.3009075801299643,0.07412880127061233,0.2751976286112713,-0.05358942226556551,0.09342359397656538
phoneme,classification,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,0.2751976286112713,0.07412880127061233,0.2751976286112713,1.0,0.0
phoneme,classification,tabicl_v2,2,pca_canonical,0.0,0.2933890997742921,0.07412880127061233,0.2751976286112713,1.0,0.06610329912659635
phoneme,classification,tabicl_v2,2,raw,0.07412880127061233,0.2751976286112713,0.07412880127061233,0.2751976286112713,0.0,0.0
phoneme,classification,tabicl_v2,2,standardization,0.07398036196543314,0.2756297036108182,0.07412880127061233,0.2751976286112713,0.0020024511746425944,0.0015700534983795922
phoneme,classification,tabicl_v2,2,whitening,0.07810132090394337,0.3009075801299643,0.07412880127061233,0.2751976286112713,-0.05358942226556551,0.09342359397656538
phoneme,classification,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,0.3352074138510377,0.09243353408505402,0.3352074138510377,1.0,0.0
phoneme,classification,tabm_d,0,pca_canonical,0.0,0.3440795228233782,0.09243353408505402,0.3352074138510377,1.0,0.026467520125563793
phoneme,classification,tabm_d,0,raw,0.09243353408505402,0.3352074138510377,0.09243353408505402,0.3352074138510377,0.0,0.0
phoneme,classification,tabm_d,0,standardization,0.09424059965367224,0.3090891863014357,0.09243353408505402,0.3352074138510377,-0.019549891568090727,-0.07791661660922752
phoneme,classification,tabm_d,0,whitening,0.11601254088768372,0.3701102394928404,0.09243353408505402,0.3352074138510377,-0.25509147774154295,0.10412307186413576
phoneme,classification,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,0.3313458844398028,0.08954973678941897,0.3313458844398028,1.0,0.0
