dataset,problem_type,model,model_seed,variant,scope,selected_feature,mean_disagreement,max_disagreement,label_flip_rate,task_original,orbit_mean,orbit_worst,orbit_best,orbit_span,members
phoneme,classification,controlled_mlp,2,orthogonal_one,one,V5,0.03636641152328603,0.0491870659000809,0.023193359375,0.3612658719901438,0.3627293767809884,0.3686787028403281,0.3535103268501514,0.01516837599017673,8
phoneme,classification,tabicl_v2,0,condition_le_3_all,all,V5,0.07197934810257736,0.0810122279808077,0.039794921875,0.2751976286112713,0.2908109814036487,0.2967215632134043,0.2818208772346302,0.014900685978774142,8
phoneme,classification,tabicl_v2,0,orthogonal_all,all,V5,0.07412880127061233,0.0843933458468398,0.039306640625,0.2751976286112713,0.2913225716341973,0.2948388455484854,0.2852290378259614,0.00960980772252401,8
phoneme,classification,tabicl_v2,0,orthogonal_one,one,V5,0.045276350766091863,0.0472213029207384,0.02880859375,0.2751976286112713,0.2820273634224378,0.2858453478890999,0.2783953536599873,0.007449994229112578,8
phoneme,classification,tabicl_v2,1,condition_le_3_all,all,V5,0.07197934810257736,0.0810122279808077,0.039794921875,0.2751976286112713,0.2908109814036487,0.2967215632134043,0.2818208772346302,0.014900685978774142,8
phoneme,classification,tabicl_v2,1,orthogonal_all,all,V5,0.07412880127061233,0.0843933458468398,0.039306640625,0.2751976286112713,0.2913225716341973,0.2948388455484854,0.2852290378259614,0.00960980772252401,8
phoneme,classification,tabicl_v2,1,orthogonal_one,one,V5,0.045276350766091863,0.0472213029207384,0.02880859375,0.2751976286112713,0.2820273634224378,0.2858453478890999,0.2783953536599873,0.007449994229112578,8
phoneme,classification,tabicl_v2,2,condition_le_3_all,all,V5,0.07197934810257736,0.0810122279808077,0.039794921875,0.2751976286112713,0.2908109814036487,0.2967215632134043,0.2818208772346302,0.014900685978774142,8
phoneme,classification,tabicl_v2,2,orthogonal_all,all,V5,0.07412880127061233,0.0843933458468398,0.039306640625,0.2751976286112713,0.2913225716341973,0.2948388455484854,0.2852290378259614,0.00960980772252401,8
phoneme,classification,tabicl_v2,2,orthogonal_one,one,V5,0.045276350766091863,0.0472213029207384,0.02880859375,0.2751976286112713,0.2820273634224378,0.2858453478890999,0.2783953536599873,0.007449994229112578,8
phoneme,classification,tabm_d,0,condition_le_3_all,all,V5,0.09381217608047089,0.1004223153056011,0.047607421875,0.3352074138510377,0.33452139265976216,0.3486434482591362,0.315897874107344,0.03274557415179219,8
phoneme,classification,tabm_d,0,orthogonal_all,all,V5,0.09243353408505402,0.1189892365369432,0.04931640625,0.3352074138510377,0.3364514354513725,0.3492128878375446,0.3268699692980713,0.022342918539473344,8
phoneme,classification,tabm_d,0,orthogonal_one,one,V5,0.06173071947109024,0.0825836144352428,0.031494140625,0.3352074138510377,0.330091395414575,0.3413327129607764,0.3129886052591027,0.02834410770167367,8
phoneme,classification,tabm_d,1,condition_le_3_all,all,V5,0.0922715391228243,0.1079877643843268,0.050048828125,0.3313458844398028,0.3330111201395408,0.3457420222157399,0.3191573435441728,0.026584678671567108,8
phoneme,classification,tabm_d,1,orthogonal_all,all,V5,0.08954973678941897,0.1017027307576523,0.04833984375,0.3313458844398028,0.3368941088777745,0.3453775540393873,0.3205823940831847,0.024795159956202628,8
phoneme,classification,tabm_d,1,orthogonal_one,one,V5,0.05577311114678639,0.0688324268860259,0.031494140625,0.3313458844398028,0.3305338587385154,0.3456020940585891,0.3181226027186379,0.0274794913399512,8
phoneme,classification,tabm_d,2,condition_le_3_all,all,V5,0.09248127201591633,0.1112129632451995,0.0478515625,0.3244702335785402,0.3329425199860022,0.3455901577982782,0.3138805972559004,0.03170956054237778,8
phoneme,classification,tabm_d,2,orthogonal_all,all,V5,0.08800507756846163,0.1000146060967503,0.046142578125,0.3244702335785402,0.33414754478086817,0.3457084000751476,0.3221441633530132,0.02356423672213437,8
phoneme,classification,tabm_d,2,orthogonal_one,one,V5,0.062207036128780605,0.0786934029298907,0.034423828125,0.3244702335785402,0.32322010553671804,0.3406555438755853,0.3111693282722868,0.02948621560329845,8
phoneme,classification,tabpfn_2_6,0,condition_le_3_all,all,V5,0.09391836764526729,0.107100772142291,0.052001953125,0.2733860621868599,0.28309793414701395,0.304192989224903,0.2684668547504603,0.03572613447444273,8
phoneme,classification,tabpfn_2_6,0,orthogonal_all,all,V5,0.09328193070779496,0.1035462688446893,0.052734375,0.2733860621868599,0.28713974764105465,0.2949282803490706,0.2792478771852292,0.015680403163841394,8
phoneme,classification,tabpfn_2_6,0,orthogonal_one,one,V5,0.06743400119101917,0.0750534389191115,0.033447265625,0.2733860621868599,0.2763242423054374,0.2818035258585676,0.2726641487192631,0.009139377139304516,8
phoneme,classification,tabpfn_2_6,1,condition_le_3_all,all,V5,0.09613776963996855,0.1046010249824045,0.058349609375,0.2720780444511647,0.2825231181308099,0.2908041058193075,0.2707624810080339,0.020041624811273584,8
phoneme,classification,tabpfn_2_6,1,orthogonal_all,all,V5,0.09410478647450941,0.1045225654914272,0.05517578125,0.2720780444511647,0.285699004949035,0.2911032786803575,0.2783601074095166,0.012743171270840903,8
phoneme,classification,tabpfn_2_6,1,orthogonal_one,one,V5,0.07537077689864029,0.0841588835127541,0.038330078125,0.2720780444511647,0.2760926953584775,0.2831276346997561,0.2708343468830101,0.01229328781674599,8
phoneme,classification,tabpfn_2_6,2,condition_le_3_all,all,V5,0.09492165619444495,0.09951413580394,0.0595703125,0.2760179448922226,0.28569317031944264,0.2949300947944426,0.2786648396817399,0.016265255112702715,8
phoneme,classification,tabpfn_2_6,2,orthogonal_all,all,V5,0.09756729571074436,0.1058582932165843,0.0625,0.2760179448922226,0.28596582813404864,0.2963094763299658,0.2705216329239985,0.025787843405967292,8
phoneme,classification,tabpfn_2_6,2,orthogonal_one,one,V5,0.07540161661134359,0.0801059342824197,0.0439453125,0.2760179448922226,0.2809497576935263,0.2905566289464916,0.2749944334170046,0.01556219552948701,8
wine-quality-red,regression,catboost,0,condition_le_3_all,all,total_sulfur_dioxide,0.1415151539992338,0.1530826078611312,,0.6547961723811623,0.6489359143260742,0.6557030264559744,0.643937617875853,0.011765408580121428,8
wine-quality-red,regression,catboost,0,orthogonal_all,all,total_sulfur_dioxide,0.1375436311699223,0.1493061278496097,,0.6547961723811623,0.6486025636541519,0.6603249975046798,0.6410114841838814,0.019313513320798337,8
wine-quality-red,regression,catboost,0,orthogonal_one,one,total_sulfur_dioxide,0.09472667595472051,0.0987298251956476,,0.6547961723811623,0.6539654173702903,0.6617282079307572,0.6484267954371914,0.013301412493565756,8
wine-quality-red,regression,catboost,1,condition_le_3_all,all,total_sulfur_dioxide,0.1347581843426284,0.1486707007188242,,0.6434968461287921,0.6488958292352829,0.6566167939998953,0.6392000225470994,0.017416771452795854,8
wine-quality-red,regression,catboost,1,orthogonal_all,all,total_sulfur_dioxide,0.13295678571259392,0.140720382812354,,0.6434968461287921,0.650727700177999,0.6590389545400601,0.6443643316473862,0.01467462289267396,8
wine-quality-red,regression,catboost,1,orthogonal_one,one,total_sulfur_dioxide,0.09251511956670083,0.1018869858686704,,0.6434968461287921,0.6503129909447617,0.6556359585751118,0.645249049494168,0.010386909080943862,8
wine-quality-red,regression,catboost,2,condition_le_3_all,all,total_sulfur_dioxide,0.1418298401808808,0.1546108967441014,,0.6467352901325547,0.6483170393953372,0.6535278254502437,0.6430082386404739,0.010519586809769832,8
wine-quality-red,regression,catboost,2,orthogonal_all,all,total_sulfur_dioxide,0.1418757804675368,0.1466933875562177,,0.6467352901325547,0.6494996425909781,0.6574995327366777,0.6409862419606778,0.016513290775999945,8
wine-quality-red,regression,catboost,2,orthogonal_one,one,total_sulfur_dioxide,0.09762760605807946,0.102417328718589,,0.6467352901325547,0.649464418705546,0.6546353038544014,0.6424691837952939,0.012166120059107444,8
wine-quality-red,regression,controlled_mlp,0,condition_le_3_all,all,total_sulfur_dioxide,0.1691891373543052,0.2889009532827399,,0.691096529890026,0.7080878143178058,0.7348194628373691,0.6930787922855733,0.041740670551795755,8
wine-quality-red,regression,controlled_mlp,0,orthogonal_all,all,total_sulfur_dioxide,0.10737053303019814,0.1147647257416969,,0.691096529890026,0.698952480081974,0.7030915249069617,0.6919644358116711,0.011127089095290588,8
wine-quality-red,regression,controlled_mlp,0,orthogonal_one,one,total_sulfur_dioxide,0.06405101648889841,0.1758515308569197,,0.691096529890026,0.6944918309680294,0.7133144085577118,0.689284525467726,0.02402988308998577,8
wine-quality-red,regression,controlled_mlp,1,condition_le_3_all,all,total_sulfur_dioxide,0.1917446535545948,0.2901444324659308,,0.6897238525837522,0.7097919332803602,0.7235275452778862,0.6936921803848406,0.029835364893045613,8
wine-quality-red,regression,controlled_mlp,1,orthogonal_all,all,total_sulfur_dioxide,0.14420252201531386,0.2440003842323553,,0.6897238525837522,0.7025589527764216,0.7266016829093522,0.6854414639836207,0.04116021892573152,8
wine-quality-red,regression,controlled_mlp,1,orthogonal_one,one,total_sulfur_dioxide,0.14196981097253286,0.1778768852136791,,0.6897238525837522,0.7056470485173698,0.7129506805388756,0.6900079069762133,0.022942773562662278,8
wine-quality-red,regression,controlled_mlp,2,condition_le_3_all,all,total_sulfur_dioxide,0.1636787136208293,0.217633238909093,,0.6962309332751172,0.7065851073456939,0.7216119947411538,0.6895704192799902,0.032041575461163596,8
wine-quality-red,regression,controlled_mlp,2,orthogonal_all,all,total_sulfur_dioxide,0.1327100872568743,0.1501117707717226,,0.6962309332751172,0.703714342657349,0.7111521663460065,0.6898549392708028,0.021297227075203762,8
wine-quality-red,regression,controlled_mlp,2,orthogonal_one,one,total_sulfur_dioxide,0.07871760673237681,0.1053307821955728,,0.6962309332751172,0.6998112681196722,0.7065782347278119,0.6933356295613224,0.013242605166489452,8
wine-quality-red,regression,tabicl_v2,0,condition_le_3_all,all,total_sulfur_dioxide,0.1603204048267425,0.1764317302634068,,0.6392270357231158,0.6403374424081251,0.6514382016286546,0.6350848986559778,0.016353302972676786,8
wine-quality-red,regression,tabicl_v2,0,orthogonal_all,all,total_sulfur_dioxide,0.15072341903765646,0.1671192798183856,,0.6392270357231158,0.6376832955085158,0.646284947934741,0.6249280459181906,0.021356902016550383,8
wine-quality-red,regression,tabicl_v2,0,orthogonal_one,one,total_sulfur_dioxide,0.07919757304015071,0.097476575193744,,0.6392270357231158,0.6357575913471305,0.6383867002562958,0.6323947000471183,0.0059920002091775615,8
wine-quality-red,regression,tabicl_v2,1,condition_le_3_all,all,total_sulfur_dioxide,0.1603204048267425,0.1764317302634068,,0.6392270357231158,0.6403374424081251,0.6514382016286546,0.6350848986559778,0.016353302972676786,8
wine-quality-red,regression,tabicl_v2,1,orthogonal_all,all,total_sulfur_dioxide,0.15072341903765646,0.1671192798183856,,0.6392270357231158,0.6376832955085158,0.646284947934741,0.6249280459181906,0.021356902016550383,8
wine-quality-red,regression,tabicl_v2,1,orthogonal_one,one,total_sulfur_dioxide,0.07919757304015071,0.097476575193744,,0.6392270357231158,0.6357575913471305,0.6383867002562958,0.6323947000471183,0.0059920002091775615,8
wine-quality-red,regression,tabicl_v2,2,condition_le_3_all,all,total_sulfur_dioxide,0.1603204048267425,0.1764317302634068,,0.6392270357231158,0.6403374424081251,0.6514382016286546,0.6350848986559778,0.016353302972676786,8
wine-quality-red,regression,tabicl_v2,2,orthogonal_all,all,total_sulfur_dioxide,0.15072341903765646,0.1671192798183856,,0.6392270357231158,0.6376832955085158,0.646284947934741,0.6249280459181906,0.021356902016550383,8
wine-quality-red,regression,tabicl_v2,2,orthogonal_one,one,total_sulfur_dioxide,0.07919757304015071,0.097476575193744,,0.6392270357231158,0.6357575913471305,0.6383867002562958,0.6323947000471183,0.0059920002091775615,8
wine-quality-red,regression,tabm_d,0,condition_le_3_all,all,total_sulfur_dioxide,0.328528676117466,0.3516808715557091,,0.6734519602982222,0.6948948029577267,0.7165346759255076,0.680023486277289,0.036511189648218534,8
wine-quality-red,regression,tabm_d,0,orthogonal_all,all,total_sulfur_dioxide,0.3115208228510798,0.3455939066985317,,0.6734519602982222,0.7023526165521514,0.7204133279492005,0.6909416045451459,0.029471723404054684,8
wine-quality-red,regression,tabm_d,0,orthogonal_one,one,total_sulfur_dioxide,0.06386665543598972,0.0816858409709475,,0.6734519602982222,0.676521767712122,0.6783976004127403,0.6728503713877548,0.0055472290249855005,8
wine-quality-red,regression,tabm_d,1,condition_le_3_all,all,total_sulfur_dioxide,0.31543459756258174,0.3336867545240287,,0.6722873576048889,0.6951160459327819,0.7145410198670713,0.6796903740240929,0.03485064584297837,8
wine-quality-red,regression,tabm_d,1,orthogonal_all,all,total_sulfur_dioxide,0.3100545759667733,0.3320052210570587,,0.6722873576048889,0.7009656863919836,0.7184818557750159,0.6878892631733107,0.030592592601705215,8
wine-quality-red,regression,tabm_d,1,orthogonal_one,one,total_sulfur_dioxide,0.0506768876990065,0.0563069216663112,,0.6722873576048889,0.6720092228727137,0.6738745185654,0.6699190132231051,0.0039555053422949404,8
wine-quality-red,regression,tabm_d,2,condition_le_3_all,all,total_sulfur_dioxide,0.31281191704385813,0.3331786594573783,,0.6736118524271372,0.6934952460422453,0.7139654208824737,0.6766495519868059,0.03731586889566785,8
wine-quality-red,regression,tabm_d,2,orthogonal_all,all,total_sulfur_dioxide,0.2970799573979625,0.3338393894438916,,0.6736118524271372,0.7020571764495878,0.7166826135832258,0.6920697293679221,0.02461288421530372,8
wine-quality-red,regression,tabm_d,2,orthogonal_one,one,total_sulfur_dioxide,0.0521754418103261,0.0663523760833686,,0.6736118524271372,0.6742911296807635,0.6763983823910601,0.6722419106928537,0.004156471698206432,8
wine-quality-red,regression,tabpfn_2_6,0,condition_le_3_all,all,total_sulfur_dioxide,0.2466471385322244,0.2735669032226027,,0.6487749137296394,0.6286196018593746,0.6424276365348088,0.6153303254490207,0.027097311085788167,8
wine-quality-red,regression,tabpfn_2_6,0,orthogonal_all,all,total_sulfur_dioxide,0.24811643387135232,0.278927378013822,,0.6487749137296394,0.6247651078329624,0.6304244186440128,0.6192537538203892,0.01117066482362361,8
wine-quality-red,regression,tabpfn_2_6,0,orthogonal_one,one,total_sulfur_dioxide,0.10429567218574753,0.1327294353097708,,0.6487749137296394,0.6397860159414315,0.6465088117714627,0.6355489010266969,0.010959910744765766,8
wine-quality-red,regression,tabpfn_2_6,1,condition_le_3_all,all,total_sulfur_dioxide,0.20310451803945187,0.236360456734764,,0.6354549617066447,0.6317122464939479,0.6419589378705566,0.6227871755161504,0.019171762354406208,8
wine-quality-red,regression,tabpfn_2_6,1,orthogonal_all,all,total_sulfur_dioxide,0.20218858806613593,0.2336363516991376,,0.6354549617066447,0.6291194408297682,0.641127498999713,0.6260320796595211,0.015095419340191873,8
wine-quality-red,regression,tabpfn_2_6,1,orthogonal_one,one,total_sulfur_dioxide,0.11213962214605534,0.201923594170939,,0.6354549617066447,0.6296442878616425,0.6327693889389645,0.6218374863532671,0.010931902585697428,8
wine-quality-red,regression,tabpfn_2_6,2,condition_le_3_all,all,total_sulfur_dioxide,0.21867830348938172,0.2901374570447931,,0.6308499021905694,0.632403102216772,0.6425534193762662,0.6201191013597761,0.022434318016490096,8
wine-quality-red,regression,tabpfn_2_6,2,orthogonal_all,all,total_sulfur_dioxide,0.19468363510805275,0.2169604178574829,,0.6308499021905694,0.6286364303918959,0.6409704485398425,0.6181401233244618,0.022830325215380753,8
wine-quality-red,regression,tabpfn_2_6,2,orthogonal_one,one,total_sulfur_dioxide,0.13452961209676043,0.1664093447303299,,0.6308499021905694,0.6270845509681561,0.6357895636839459,0.6198221266224062,0.01596743706153969,8
