panel,dataset,feature,basis_a,basis_b,scope,member,dimension,condition_number,orthogonality_error,reconstruction_error,passes
development,pendigits,input7,rbf,condition_le_3_all,all,1,8,3.0,2.590961997896876,2.766433224128514e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,1,8,3.000000000000001,2.590961997896876,2.3823523169166485e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,1,8,3.0,2.5909619978968754,2.397615602883891e-16,True
development,pendigits,input1,rbf,condition_le_3_all,all,2,8,3.0000000000000004,2.5909619978968745,3.1624367154443027e-16,True
development,pendigits,input10,rbf,condition_le_3_all,all,2,8,2.9999999999999987,2.5909619978968736,2.274142513675071e-16,True
development,pendigits,input11,rbf,condition_le_3_all,all,2,8,2.9999999999999987,2.590961997896875,2.4260300903593347e-16,True
development,pendigits,input12,rbf,condition_le_3_all,all,2,8,3.0,2.590961997896873,2.6566553980538624e-16,True
development,pendigits,input13,rbf,condition_le_3_all,all,2,8,3.0000000000000004,2.5909619978968763,2.88031417463495e-16,True
development,pendigits,input14,rbf,condition_le_3_all,all,2,8,3.0,2.5909619978968745,2.0955930342940143e-16,True
development,pendigits,input15,rbf,condition_le_3_all,all,2,8,2.9999999999999996,2.5909619978968736,2.8846537625039544e-16,True
development,pendigits,input16,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896876,2.6763717924169415e-16,True
development,pendigits,input2,rbf,condition_le_3_all,all,2,8,2.9999999999999987,2.5909619978968763,2.141337907503571e-16,True
development,pendigits,input3,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.5909619978968745,2.786617643338909e-16,True
development,pendigits,input4,rbf,condition_le_3_all,all,2,8,2.9999999999999982,2.590961997896875,2.2905813091724004e-16,True
development,pendigits,input5,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.5909619978968754,2.120327856347842e-16,True
development,pendigits,input6,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896875,3.2961046835574557e-16,True
development,pendigits,input7,rbf,condition_le_3_all,all,2,8,2.9999999999999996,2.5909619978968736,2.8189691828482304e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,2,8,3.0,2.5909619978968745,2.9120096685820397e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,2,8,3.0000000000000004,2.5909619978968754,1.9038630499566084e-16,True
development,pendigits,input1,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.590961997896875,2.734251920808341e-16,True
development,pendigits,input10,rbf,condition_le_3_all,all,3,8,3.0,2.590961997896875,2.7311932924733303e-16,True
development,pendigits,input11,rbf,condition_le_3_all,all,3,8,3.0,2.5909619978968754,2.328233424653773e-16,True
development,pendigits,input12,rbf,condition_le_3_all,all,3,8,2.999999999999999,2.5909619978968736,2.481894267793861e-16,True
development,pendigits,input13,rbf,condition_le_3_all,all,3,8,3.0000000000000004,2.590961997896876,2.3279330924936565e-16,True
development,pendigits,input14,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.590961997896874,2.0489443769949957e-16,True
development,pendigits,input15,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.5909619978968736,2.7152596171117985e-16,True
development,pendigits,input16,rbf,condition_le_3_all,all,3,8,2.9999999999999964,2.5909619978968728,2.923715025480849e-16,True
development,pendigits,input2,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.5909619978968763,3.5789679322261877e-16,True
development,pendigits,input3,rbf,condition_le_3_all,all,3,8,2.9999999999999982,2.590961997896875,2.745199672915311e-16,True
development,pendigits,input4,rbf,condition_le_3_all,all,3,8,2.9999999999999996,2.5909619978968754,2.4243564182344764e-16,True
development,pendigits,input5,rbf,condition_le_3_all,all,3,8,3.0000000000000018,2.5909619978968763,2.9224965405321637e-16,True
development,pendigits,input6,rbf,condition_le_3_all,all,3,8,3.0000000000000013,2.5909619978968745,3.5222891038916994e-16,True
development,pendigits,input7,rbf,condition_le_3_all,all,3,8,3.000000000000001,2.590961997896876,3.0762956922397175e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,3,8,3.0,2.5909619978968745,2.1215160428851828e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,3,8,2.999999999999999,2.5909619978968763,2.9278469459237707e-16,True
development,pendigits,input1,rbf,condition_le_3_all,all,4,8,3.000000000000001,2.5909619978968745,3.296666186248847e-16,True
development,pendigits,input10,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968736,3.3390598431345763e-16,True
development,pendigits,input11,rbf,condition_le_3_all,all,4,8,3.0,2.5909619978968736,1.926885692019168e-16,True
development,pendigits,input12,rbf,condition_le_3_all,all,4,8,2.9999999999999982,2.5909619978968763,2.241986612655025e-16,True
development,pendigits,input13,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968736,2.424816071065056e-16,True
development,pendigits,input14,rbf,condition_le_3_all,all,4,8,2.9999999999999996,2.590961997896876,1.9731296636612775e-16,True
development,pendigits,input15,rbf,condition_le_3_all,all,4,8,3.0,2.5909619978968754,3.464553403794564e-16,True
development,pendigits,input16,rbf,condition_le_3_all,all,4,8,2.9999999999999996,2.5909619978968745,2.2280246202964395e-16,True
development,pendigits,input2,rbf,condition_le_3_all,all,4,8,3.0000000000000004,2.590961997896876,2.6037830694762043e-16,True
development,pendigits,input3,rbf,condition_le_3_all,all,4,8,3.0,2.5909619978968763,2.577856071980612e-16,True
development,pendigits,input4,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968745,2.3074097336625575e-16,True
development,pendigits,input5,rbf,condition_le_3_all,all,4,8,2.9999999999999996,2.5909619978968754,3.059077360719981e-16,True
development,pendigits,input6,rbf,condition_le_3_all,all,4,8,2.9999999999999973,2.5909619978968745,2.7650601007581664e-16,True
development,pendigits,input7,rbf,condition_le_3_all,all,4,8,3.0000000000000013,2.5909619978968768,2.0546526892170058e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,4,8,3.000000000000001,2.5909619978968754,2.9141536617301823e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,4,8,2.9999999999999973,2.5909619978968754,2.712402698533822e-16,True
development,pendigits,input1,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968745,3.0609471614123334e-16,True
development,pendigits,input10,rbf,condition_le_3_all,all,5,8,2.9999999999999973,2.5909619978968723,2.923402693812616e-16,True
development,pendigits,input11,rbf,condition_le_3_all,all,5,8,3.000000000000002,2.590961997896875,2.4808659323492153e-16,True
development,pendigits,input12,rbf,condition_le_3_all,all,5,8,3.0,2.5909619978968745,2.2186924670973382e-16,True
development,pendigits,input13,rbf,condition_le_3_all,all,5,8,2.9999999999999973,2.5909619978968745,2.524377559627549e-16,True
development,pendigits,input14,rbf,condition_le_3_all,all,5,8,2.999999999999999,2.5909619978968745,2.236457045471092e-16,True
development,pendigits,input15,rbf,condition_le_3_all,all,5,8,3.0000000000000027,2.5909619978968768,2.363510281198737e-16,True
development,pendigits,input16,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.5909619978968745,3.168296126689779e-16,True
development,pendigits,input2,rbf,condition_le_3_all,all,5,8,3.0,2.590961997896876,2.3990574619140254e-16,True
development,pendigits,input3,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.590961997896875,2.9165286555836757e-16,True
development,pendigits,input4,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.590961997896876,2.2128941337143652e-16,True
development,pendigits,input5,rbf,condition_le_3_all,all,5,8,2.9999999999999973,2.590961997896873,2.2890787392817744e-16,True
development,pendigits,input6,rbf,condition_le_3_all,all,5,8,3.0,2.590961997896875,1.976154009721007e-16,True
development,pendigits,input7,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.5909619978968768,2.8476284667461454e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.5909619978968745,3.0265990294482736e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,5,8,3.0,2.5909619978968754,2.853559977115453e-16,True
development,pendigits,input1,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.5909619978968754,2.359853171499187e-16,True
development,pendigits,input10,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968736,3.091303650823521e-16,True
development,pendigits,input11,rbf,condition_le_3_all,all,6,8,3.0,2.5909619978968768,2.9078962715993913e-16,True
development,pendigits,input12,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.5909619978968754,2.727477675815476e-16,True
development,pendigits,input13,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.5909619978968763,2.2234295820235816e-16,True
development,pendigits,input14,rbf,condition_le_3_all,all,6,8,3.0000000000000013,2.5909619978968754,3.1163027976434244e-16,True
development,pendigits,input15,rbf,condition_le_3_all,all,6,8,2.9999999999999996,2.5909619978968736,2.299441800942614e-16,True
development,pendigits,input16,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.5909619978968768,2.4146076947801315e-16,True
development,pendigits,input2,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.590961997896876,2.5617083921663373e-16,True
development,pendigits,input3,rbf,condition_le_3_all,all,6,8,2.9999999999999996,2.590961997896875,2.8446237052539444e-16,True
development,pendigits,input4,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.5909619978968745,2.0907435222621788e-16,True
development,pendigits,input5,rbf,condition_le_3_all,all,6,8,3.0,2.5909619978968754,3.5031714650194054e-16,True
development,pendigits,input6,rbf,condition_le_3_all,all,6,8,3.0,2.5909619978968768,1.9435352358121221e-16,True
development,pendigits,input7,rbf,condition_le_3_all,all,6,8,3.0,2.590961997896877,2.3761342257695383e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,6,8,2.999999999999996,2.5909619978968728,2.246846373631983e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,6,8,2.9999999999999996,2.5909619978968745,3.0218332045971146e-16,True
development,pendigits,input1,rbf,condition_le_3_all,all,7,8,3.0000000000000013,2.590961997896877,2.743582697042403e-16,True
development,pendigits,input10,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.5909619978968736,2.7198141890631617e-16,True
development,pendigits,input11,rbf,condition_le_3_all,all,7,8,2.9999999999999987,2.590961997896875,3.4947038605633106e-16,True
development,pendigits,input12,rbf,condition_le_3_all,all,7,8,3.0,2.5909619978968763,2.0844696035699454e-16,True
development,pendigits,input13,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.590961997896875,1.9749306812643212e-16,True
development,pendigits,input14,rbf,condition_le_3_all,all,7,8,3.000000000000001,2.590961997896875,2.2162331478637066e-16,True
development,pendigits,input15,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.5909619978968736,3.1733984327447107e-16,True
development,pendigits,input16,rbf,condition_le_3_all,all,7,8,2.9999999999999982,2.5909619978968736,2.0797838877310283e-16,True
development,pendigits,input2,rbf,condition_le_3_all,all,7,8,3.0,2.5909619978968728,2.8951211468226887e-16,True
development,pendigits,input3,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.5909619978968754,2.958012399505158e-16,True
development,pendigits,input4,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.5909619978968745,2.6053440459204005e-16,True
development,pendigits,input5,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.590961997896875,3.291638337303963e-16,True
development,pendigits,input6,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.5909619978968736,2.565595905871131e-16,True
development,pendigits,input7,rbf,condition_le_3_all,all,7,8,3.0,2.590961997896875,2.476856747183307e-16,True
development,pendigits,input8,rbf,condition_le_3_all,all,7,8,2.9999999999999987,2.5909619978968754,2.9248173809303467e-16,True
development,pendigits,input9,rbf,condition_le_3_all,all,7,8,3.0000000000000004,2.5909619978968754,2.1235999452262643e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,0,8,1.0000000000000004,1.4390049473310992e-15,2.666995281781224e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,1,8,1.0000000000000007,1.0879448959969192e-15,2.450099841307498e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,2,8,1.0000000000000004,9.05235722088998e-16,2.1235520916909233e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,3,8,1.000000000000001,1.232616338567121e-15,2.8504172821241824e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,4,8,1.0000000000000007,1.1597946554588662e-15,3.1146880340928844e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,5,8,1.0000000000000004,1.4219777785330454e-15,1.7212914178853483e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,6,8,1.0000000000000007,8.615249594212867e-16,1.7656966880070666e-16,True
development,phoneme,V5,rbf,orthogonal_one,one,7,8,1.0000000000000007,1.6119208384086234e-15,3.092061871647178e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,0,8,1.0000000000000002,1.37149739201916e-15,2.0644405831039288e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,0,8,1.0000000000000009,1.271049550415817e-15,2.066116803065528e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,0,8,1.0000000000000009,1.220507669903615e-15,2.3675574249393297e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.1146379249206085e-15,2.1836888648430028e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.529367923873659e-15,2.634873145260837e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,1,8,1.0000000000000007,8.363874366592563e-16,2.312799690949379e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.0941425995216915e-15,2.7568981722174917e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,1,8,1.0000000000000007,9.432586783473537e-16,2.3412025705508013e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.5704663098106544e-15,2.254910118627452e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.6296114395941652e-15,1.500289293579994e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.2730571811100318e-15,2.308891979142789e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,2,8,1.0000000000000004,9.234289181191593e-16,3.2099968354230796e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.1437323640470707e-15,2.258848495719892e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,2,8,1.0000000000000007,8.986446873591567e-16,2.53280981157574e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,2,8,1.0000000000000002,1.444079497739878e-15,1.9495102284330295e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,3,8,1.0000000000000002,1.3033826300844663e-15,2.7343772403505225e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.18982817592379e-15,1.9337193566611326e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.2407780581536237e-15,2.4810421618411213e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,3,8,1.0000000000000004,6.178839200027182e-16,2.0281584300689418e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.6590265427967303e-15,3.4464901706738885e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.2918517227961687e-15,2.6333784763568634e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,4,8,1.0000000000000007,9.801593245135932e-16,2.743004251542716e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.1586290788776994e-15,2.148019202863929e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.5168403882404e-15,2.1251763262640506e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.3439534088967207e-15,2.347205502277e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,5,8,1.0000000000000002,1.0787971853379685e-15,2.2497150029670726e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.7550657374149236e-15,2.341445039191439e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.0795596742097164e-15,1.902884306024783e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,5,8,1.0000000000000007,7.830775434006305e-16,2.1245754217637162e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,5,8,1.0000000000000004,9.28614030940351e-16,2.550089240624898e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.0761794987416432e-15,2.100319658880576e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,6,8,1.0000000000000007,8.942855136756566e-16,2.0106117112404373e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.0217946989290408e-15,2.1376900684218117e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,6,8,1.0000000000000004,1.120039508371076e-15,3.1056154853566134e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,6,8,1.0000000000000004,8.972116884018525e-16,2.239561375467901e-16,True
development,phoneme,V1,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.1823987925200973e-15,1.8861382194493866e-16,True
development,phoneme,V2,rbf,orthogonal_all,all,7,8,1.0000000000000004,9.436073253722795e-16,2.678105090439924e-16,True
development,phoneme,V3,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.4038911567085743e-15,2.246594954444838e-16,True
development,phoneme,V4,rbf,orthogonal_all,all,7,8,1.0000000000000004,1.2449366654113301e-15,2.5524069466553013e-16,True
development,phoneme,V5,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.2180769638163852e-15,2.813806400663085e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,0,8,2.9999999999999982,2.5909619978968754,3.1541479290365757e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,0,8,3.000000000000002,2.590961997896875,3.406743836757982e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,0,8,2.9999999999999996,2.5909619978968768,3.321286186206975e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,0,8,2.9999999999999996,2.5909619978968745,2.7263652968964887e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,0,8,2.9999999999999987,2.590961997896874,2.238597342227907e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,1,8,3.0000000000000004,2.590961997896876,3.2958575800239304e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,1,8,3.000000000000001,2.5909619978968763,3.586001999111804e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,1,8,3.0000000000000004,2.5909619978968763,2.4624215209745285e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,1,8,2.9999999999999982,2.5909619978968745,2.665517284179289e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,1,8,2.9999999999999996,2.5909619978968776,1.9797796879645398e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,2,8,2.9999999999999982,2.590961997896875,2.477693712588995e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896875,2.647177625168993e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,2,8,2.9999999999999987,2.5909619978968728,3.3441373038366616e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,2,8,2.9999999999999987,2.5909619978968736,2.2968478755954233e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,2,8,2.9999999999999996,2.5909619978968768,4.933104705871476e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,3,8,3.0000000000000027,2.5909619978968763,3.390934071248184e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.590961997896875,3.7961133331939014e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,3,8,3.0,2.5909619978968768,2.7147113725223505e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,3,8,2.999999999999998,2.5909619978968745,2.1189510733982514e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,3,8,3.000000000000001,2.5909619978968768,2.482437102709797e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,4,8,2.9999999999999996,2.5909619978968745,2.1331756316167264e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968736,2.8430302607772703e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,4,8,3.000000000000001,2.5909619978968745,2.0199172257733585e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968736,2.6034651981135024e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,4,8,2.999999999999998,2.5909619978968745,2.882288807421123e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968754,1.8241276950676702e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.590961997896874,3.130664540029337e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.5909619978968754,2.524501459900504e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,5,8,2.999999999999997,2.590961997896875,2.8434808340184006e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,5,8,3.0000000000000013,2.590961997896876,2.235331564392813e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,6,8,2.9999999999999973,2.5909619978968736,3.023483648091465e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,6,8,2.9999999999999996,2.590961997896876,2.330796955919662e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,6,8,2.9999999999999996,2.5909619978968754,2.970587264424657e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.5909619978968754,3.3938547366407604e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.590961997896876,2.5127492079154716e-16,True
development,phoneme,V1,rbf,condition_le_3_all,all,7,8,2.999999999999998,2.590961997896876,2.7869281907396997e-16,True
development,phoneme,V2,rbf,condition_le_3_all,all,7,8,2.999999999999998,2.5909619978968745,1.9108804741692791e-16,True
development,phoneme,V3,rbf,condition_le_3_all,all,7,8,3.0000000000000018,2.5909619978968754,2.0964464685133417e-16,True
development,phoneme,V4,rbf,condition_le_3_all,all,7,8,3.0000000000000004,2.5909619978968763,2.164914374868334e-16,True
development,phoneme,V5,rbf,condition_le_3_all,all,7,8,3.000000000000002,2.590961997896876,2.3626320751984516e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,0,8,1.0000000000000004,8.809931054453072e-16,2.722395043755591e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,1,8,1.0000000000000004,1.471928577747852e-15,2.246846019960308e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,2,8,1.0000000000000002,9.012794836703546e-16,2.231027271391896e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,3,8,1.0000000000000009,9.007379069923683e-16,2.2263463978134307e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,4,8,1.0000000000000007,1.2981803999408732e-15,2.2459268364739294e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,5,8,1.0000000000000009,1.1128828503151712e-15,2.3937581972655016e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,6,8,1.0000000000000007,8.815279153748964e-16,1.9667845182196378e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_one,one,7,8,1.0000000000000004,1.2355055045020626e-15,2.742377165891234e-16,True
development,wine-quality-red,alcohol,rbf,orthogonal_all,all,0,8,1.0000000000000009,1.4842129999018844e-15,2.351517136031765e-16,True
development,wine-quality-red,chlorides,rbf,orthogonal_all,all,0,8,1.0000000000000004,6.890987045821191e-16,2.0070976521138835e-16,True
development,wine-quality-red,citric_acid,rbf,orthogonal_all,all,0,8,1.0000000000000007,7.813150291752274e-16,2.141807133583056e-16,True
development,wine-quality-red,density,rbf,orthogonal_all,all,0,8,1.0000000000000004,9.03735560832924e-16,2.31360055114619e-16,True
development,wine-quality-red,fixed_acidity,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.0049042403757276e-15,3.158016794661957e-16,True
development,wine-quality-red,free_sulfur_dioxide,rbf,orthogonal_all,all,0,8,1.0000000000000007,8.613286501423006e-16,2.0854457136054083e-16,True
development,wine-quality-red,pH,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.5384293587783106e-15,2.5477770651113745e-16,True
development,wine-quality-red,residual_sugar,rbf,orthogonal_all,all,0,8,1.0000000000000007,6.658712725199861e-16,2.2649592112621094e-16,True
development,wine-quality-red,sulphates,rbf,orthogonal_all,all,0,8,1.0000000000000004,9.511922782628168e-16,2.0320054392681852e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.0671691668499677e-15,2.2548498545170383e-16,True
development,wine-quality-red,volatile_acidity,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.1322930084413256e-15,2.0624601075024952e-16,True
development,wine-quality-red,alcohol,rbf,orthogonal_all,all,1,8,1.0000000000000004,7.119399814582442e-16,1.97711099700521e-16,True
development,wine-quality-red,chlorides,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.7370712454436043e-15,2.090221582102459e-16,True
development,wine-quality-red,citric_acid,rbf,orthogonal_all,all,1,8,1.000000000000001,1.4749853052899537e-15,2.1317974438773171e-16,True
development,wine-quality-red,density,rbf,orthogonal_all,all,1,8,1.0000000000000009,9.052979894990285e-16,1.9366445485131393e-16,True
development,wine-quality-red,fixed_acidity,rbf,orthogonal_all,all,1,8,1.0000000000000007,9.135642592058346e-16,2.233653971497875e-16,True
development,wine-quality-red,free_sulfur_dioxide,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.1038652185260982e-15,2.6754797838965026e-16,True
development,wine-quality-red,pH,rbf,orthogonal_all,all,1,8,1.0000000000000007,9.666135071045678e-16,1.5203547501274755e-16,True
development,wine-quality-red,residual_sugar,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.20589651776019e-15,2.045498833333264e-16,True
development,wine-quality-red,sulphates,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.504180569171878e-15,2.457906044031686e-16,True
development,wine-quality-red,total_sulfur_dioxide,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.0489674461586462e-15,2.090975557439831e-16,True
development,wine-quality-red,volatile_acidity,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.392458576819078e-15,2.915076828284605e-16,True
development,wine-quality-red,alcohol,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.4194100323348044e-15,2.3749396876893174e-16,True
development,wine-quality-red,chlorides,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.2156874092582961e-15,1.9162324190464757e-16,True
development,wine-quality-red,citric_acid,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.3875153514719886e-15,2.963472732936346e-16,True
development,wine-quality-red,density,rbf,orthogonal_all,all,2,8,1.0000000000000009,1.1342941793465762e-15,2.1802011689855578e-16,True
development,wine-quality-red,fixed_acidity,rbf,orthogonal_all,all,2,8,1.0000000000000007,6.295819849159624e-16,2.267172283701924e-16,True
development,wine-quality-red,free_sulfur_dioxide,rbf,orthogonal_all,all,2,8,1.0000000000000007,8.906110279302979e-16,2.6365429102256975e-16,True
development,wine-quality-red,pH,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.0696329275645395e-15,2.416975075244265e-16,True
development,wine-quality-red,residual_sugar,rbf,orthogonal_all,all,2,8,1.0000000000000002,9.531433652738952e-16,2.6747148510914834e-16,True
development,wine-quality-red,sulphates,rbf,orthogonal_all,all,2,8,1.0000000000000009,1.2412096991946154e-15,1.8979740382767908e-16,True
