dataset,openml_id,openml_version,panel,problem_type,model,model_seed,split,representation_id,variant,scope,member,is_reference,selected_feature,n_train,n_validation,n_test,n_raw_features,n_encoded_features,log_loss,accuracy,roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate,fit_seconds,predict_seconds,max_reconstruction_error,max_orthogonality_error,max_condition_number,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,best_epoch,best_validation_loss,architecture,checkpoint,checkpoint_sha256,checkpoint_bytes,checkpoint_version,prediction_disagreement,task_error
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,orthogonal_all__m2,orthogonal_all,all,2,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1540216910652816,0.0989450949709862,2.848017343499884e-16,1.648546993507971e-15,1.000000000000001,56050.15042455398,36145.35948944092,0.1694039145574561,0.9818803997298184,0.9802337428903308,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1694039145574561,56050.15042455398
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,orthogonal_all__m3,orthogonal_all,all,3,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1697567470837384,0.0989005859009921,3.0962069046583993e-16,1.6511189879842713e-15,1.0000000000000009,49870.53263891056,34633.56463623047,0.1873281639162348,0.9798503476524124,0.9799947070267796,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1873281639162348,49870.53263891056
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,orthogonal_all__m3,orthogonal_all,all,3,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1697567470837384,0.0989005859009921,3.0962069046583993e-16,1.6511189879842713e-15,1.0000000000000009,55884.279340345085,35852.02976226807,0.1664047644745668,0.982564866283726,0.9760438482049874,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1664047644745668,55884.279340345085
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,orthogonal_all__m4,orthogonal_all,all,4,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1546396319754421,0.1038044469896704,3.365117359316051e-16,1.5468875938436285e-15,1.0000000000000009,48780.90521420913,32931.73368835449,0.1449425579295673,0.9881329276966256,0.9865093556878004,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1449425579295673,48780.90521420913
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,orthogonal_all__m4,orthogonal_all,all,4,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1546396319754421,0.1038044469896704,3.365117359316051e-16,1.5468875938436285e-15,1.0000000000000009,55323.67214266828,35709.67936706543,0.1616884793037672,0.983872567602184,0.9800467922088326,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1616884793037672,55323.67214266828
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,orthogonal_all__m5,orthogonal_all,all,5,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1532743349671363,0.1014653421007096,3.018521518280928e-16,1.9300618735681868e-15,1.0000000000000009,48311.097912277495,33154.325759887695,0.1429326147416376,0.9884055065900214,0.9880965323872738,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1429326147416376,48311.097912277495
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,orthogonal_all__m5,orthogonal_all,all,5,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1532743349671363,0.1014653421007096,3.018521518280928e-16,1.9300618735681868e-15,1.0000000000000009,55330.68700684439,35808.268730163574,0.1601702799596973,0.983847166749088,0.9814478047287166,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1601702799596973,55330.68700684439
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,orthogonal_all__m6,orthogonal_all,all,6,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1531279338523745,0.0991556411609053,4.0672554545727784e-16,1.2733607651806773e-15,1.000000000000001,47842.137563039854,32976.52430725098,0.1798159694621432,0.98151703087324,0.9819216353856716,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1798159694621432,47842.137563039854
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,orthogonal_all__m6,orthogonal_all,all,6,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1531279338523745,0.0991556411609053,4.0672554545727784e-16,1.2733607651806773e-15,1.000000000000001,54436.812739730834,35085.24052429199,0.1727077909150386,0.9813119003932352,0.9817898770899852,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1727077909150386,54436.812739730834
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,orthogonal_all__m7,orthogonal_all,all,7,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1535771409980952,0.09893458802253,2.5086263015559524e-16,1.2707672995910786e-15,1.000000000000001,48590.8334779755,33553.85005187988,0.1468550026981343,0.9877043171390436,0.987045805676356,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1468550026981343,48590.8334779755
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,orthogonal_all__m7,orthogonal_all,all,7,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1535771409980952,0.09893458802253,2.5086263015559524e-16,1.2707672995910786e-15,1.000000000000001,53156.64684019976,34234.63934326172,0.1455970520182758,0.9868225873462174,0.984644563034298,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1455970520182758,53156.64684019976
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m0,condition_le_3_all,all,0,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1527093441691249,0.0989238219335675,3.8503049348508683e-16,2.590961997896876,3.000000000000001,48937.98168474074,33313.230880737305,0.1750493806730812,0.9824394900759,0.9813930533302814,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1750493806730812,48937.98168474074
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m0,condition_le_3_all,all,0,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1527093441691249,0.0989238219335675,3.8503049348508683e-16,2.590961997896876,3.000000000000001,56238.55070235277,35677.053955078125,0.1812195659714871,0.9795141194177742,0.9762012050674632,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1812195659714871,56238.55070235277
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m1,condition_le_3_all,all,1,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1525725659448653,0.0988363591022789,2.918205023013687e-16,2.5909619978968763,3.000000000000002,50170.7243380416,34453.98042297363,0.1535971865040742,0.98683681045892,0.9875121595330738,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1535971865040742,50170.7243380416
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m1,condition_le_3_all,all,1,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1525725659448653,0.0988363591022789,2.918205023013687e-16,2.5909619978968763,3.000000000000002,56153.8332470628,35961.26956939697,0.1622176981520831,0.983574200596976,0.9807683985935158,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1622176981520831,56153.8332470628
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m2,condition_le_3_all,all,2,False,total_rooms,1024,256,512,9,69,,,,,,,,0.15326480101794,0.1008946918882429,3.38016513974886e-16,2.590961997896876,3.000000000000002,49145.47393794773,33669.41514587402,0.161893188710884,0.98496264727722,0.9829923895628288,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.161893188710884,49145.47393794773
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m2,condition_le_3_all,all,2,False,total_rooms,1024,256,512,9,69,,,,,,,,0.15326480101794,0.1008946918882429,3.38016513974886e-16,2.590961997896876,3.000000000000002,54905.9884633113,34903.45592498779,0.1514086975472853,0.9856743745510976,0.9826809997310628,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1514086975472853,54905.9884633113
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m3,condition_le_3_all,all,3,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1531073430087417,0.0990214580669999,3.107088786513144e-16,2.5909619978968768,3.0000000000000027,48664.50527609922,32902.51707458496,0.1557950795897801,0.9861473784485923,0.9854757953765164,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1557950795897801,48664.50527609922
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m3,condition_le_3_all,all,3,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1531073430087417,0.0990214580669999,3.107088786513144e-16,2.5909619978968768,3.0000000000000027,54949.71606064869,35294.96211242676,0.1542640840133547,0.9851991269482472,0.9825104999942778,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1542640840133547,54949.71606064869
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m4,condition_le_3_all,all,4,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1575216660276055,0.0989670869894325,3.833664149701807e-16,2.590961997896877,3.000000000000002,47381.47875083364,32510.10075378418,0.1506023210527036,0.9870477652396712,0.9857554646372164,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1506023210527036,47381.47875083364
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m4,condition_le_3_all,all,4,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1575216660276055,0.0989670869894325,3.833664149701807e-16,2.590961997896877,3.000000000000002,57343.20384931226,35918.453758239746,0.1641863696626879,0.9831001911037492,0.9791991215195522,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1641863696626879,57343.20384931226
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m5,condition_le_3_all,all,5,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1535119831096381,0.0988575308583676,3.0185133130781016e-16,2.5909619978968776,3.000000000000003,50227.0080057523,34190.40798950195,0.1521919697599224,0.98672324726839,0.9875414854657816,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1521919697599224,50227.0080057523
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m5,condition_le_3_all,all,5,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1535119831096381,0.0988575308583676,3.0185133130781016e-16,2.5909619978968776,3.000000000000003,56857.8778470065,36687.59664154053,0.1711593458500156,0.9814923887978838,0.98088856201577,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1711593458500156,56857.8778470065
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m6,condition_le_3_all,all,6,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1530353240668773,0.0988948768936097,3.177247902229096e-16,2.5909619978968768,3.0000000000000013,49998.95085173741,33835.32409667969,0.1877328346797061,0.9799757390041184,0.9802014190890362,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1877328346797061,49998.95085173741
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m6,condition_le_3_all,all,6,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1530353240668773,0.0988948768936097,3.177247902229096e-16,2.5909619978968768,3.0000000000000013,57182.81629091604,35713.798248291016,0.1687604614410887,0.9823013846880594,0.9788979082981426,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1687604614410887,57182.81629091604
california_housing,43939,1,development,regression,tabpfn_2_6,0,validation,condition_le_3_all__m7,condition_le_3_all,all,7,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1532759061083197,0.099051252938807,3.7963896536791184e-16,2.590961997896876,3.0000000000000004,50815.6548262746,34796.929763793945,0.1482941132782084,0.9874226921046244,0.9870779926756692,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.1482941132782084,50815.6548262746
california_housing,43939,1,development,regression,tabpfn_2_6,0,test,condition_le_3_all__m7,condition_le_3_all,all,7,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1532759061083197,0.099051252938807,3.7963896536791184e-16,2.590961997896876,3.0000000000000004,54926.00448905667,35530.761070251465,0.162951500306524,0.9833480682207651,0.9805658910403864,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.162951500306524,54926.00448905667
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,rbf_reference,reference,reference,-1,True,total_rooms,1024,256,512,9,69,,,,,,,,0.1673634189646691,0.0990790950600057,0.0,0.0,1.0,49063.24078032915,32749.817428588867,0.0,1.0,0.9999999999999998,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0,49063.24078032915
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,rbf_reference,reference,reference,-1,True,total_rooms,1024,256,512,9,69,,,,,,,,0.1673634189646691,0.0990790950600057,0.0,0.0,1.0,54313.17628513846,34549.02405548096,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0,54313.17628513846
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m0,orthogonal_one,one,0,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1547708301804959,0.0986493770033121,2.1749773691579734e-16,9.864462935852444e-16,1.0000000000000009,48883.45818869752,32649.362747192383,0.0661105926083352,0.9975110956109712,0.997531614785992,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0661105926083352,48883.45818869752
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,orthogonal_one__m0,orthogonal_one,one,0,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1547708301804959,0.0986493770033121,2.1749773691579734e-16,9.864462935852444e-16,1.0000000000000009,54566.11718731351,34802.16077423096,0.0746206345902813,0.996582525733959,0.9964516027511702,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0746206345902813,54566.11718731351
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m1,orthogonal_one,one,1,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1653202590532601,0.1029406348243355,2.7837128593689193e-16,1.0728899337980424e-15,1.0000000000000004,48184.628619039184,32648.20652770996,0.071263784603501,0.9971136885226968,0.997191147859922,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.071263784603501,48184.628619039184
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,orthogonal_one__m1,orthogonal_one,one,1,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1653202590532601,0.1029406348243355,2.7837128593689193e-16,1.0728899337980424e-15,1.0000000000000004,54275.41620499329,34585.75461578369,0.0798939060348993,0.9960828812523168,0.9960367528410068,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0798939060348993,54275.41620499329
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m2,orthogonal_one,one,2,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1618401238229125,0.1013981411233544,2.084733772923476e-16,1.0350501342003722e-15,1.0000000000000009,48367.63296526331,32558.961868286133,0.0726883965081237,0.996978954925364,0.9969486724650948,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0726883965081237,48367.63296526331
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,orthogonal_one__m2,orthogonal_one,one,2,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1618401238229125,0.1013981411233544,2.084733772923476e-16,1.0350501342003722e-15,1.0000000000000009,53703.36037675289,34319.95949554443,0.0723768836706248,0.9967957062833582,0.9965647029960746,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0723768836706248,53703.36037675289
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m3,orthogonal_one,one,3,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1568689218256622,0.0997991289477795,2.5114976583256004e-16,2.1016521221107734e-15,1.000000000000001,48505.09800269488,32805.72898864746,0.0730454306841027,0.99695497939151,0.9974128805218584,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0730454306841027,48505.09800269488
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,orthogonal_one__m3,orthogonal_one,one,3,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1568689218256622,0.0997991289477795,2.5114976583256004e-16,2.1016521221107734e-15,1.000000000000001,54173.492210549135,34778.34669494629,0.0704046899766706,0.9969616818839766,0.9967215234147012,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0704046899766706,54173.492210549135
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m4,orthogonal_one,one,4,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1717032690066844,0.0991084189154207,2.0326400816877216e-16,9.360665469245653e-16,1.0000000000000004,48656.63338680902,32557.73585510254,0.0733247490925479,0.9969644901070488,0.9967941748683908,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0733247490925479,48656.63338680902
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,orthogonal_one__m4,orthogonal_one,one,4,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1717032690066844,0.0991084189154207,2.0326400816877216e-16,9.360665469245653e-16,1.0000000000000004,54848.93623799046,34717.22031402588,0.0834552353324135,0.9957348000782869,0.9955259688891176,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0834552353324135,54848.93623799046
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m5,orthogonal_one,one,5,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1550997348967939,0.0990547670517116,2.653503161444261e-16,8.688223168002057e-16,1.0000000000000009,48212.96363962393,32520.658721923828,0.0732559058298439,0.996946361365383,0.9972011615930416,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0732559058298439,48212.96363962393
california_housing,43939,1,development,regression,tabpfn_2_6,1,test,orthogonal_one__m5,orthogonal_one,one,5,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1550997348967939,0.0990547670517116,2.653503161444261e-16,8.688223168002057e-16,1.0000000000000009,54323.28267906517,34613.62677001953,0.0849892111400554,0.9956391907595864,0.9957205191918151,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0849892111400554,54323.28267906517
california_housing,43939,1,development,regression,tabpfn_2_6,1,validation,orthogonal_one__m6,orthogonal_one,one,6,False,total_rooms,1024,256,512,9,69,,,,,,,,0.1596716849599033,0.1027333021629601,2.1522109554554332e-16,1.3673453627986557e-15,1.0000000000000004,48598.26466435476,33128.51347351074,0.0776938297747444,0.9965843705133915,0.9965424010070952,,,,/home/byunhanjoon/.cache/huggingface/hub/models--Prior-Labs--tabpfn_2_6/blobs/c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,c855169116d79d2c957a29107ffc04464555f39aec0eef90c90390f2c2b2008b,51576286.0,,0.0776938297747444,48598.26466435476
