dataset,task,model,seed,representation,selection,encoded_selection,state_metadata,diagnostics,reused_baseline,bins,train_rows,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
adult,binclass,resnet,2,matched_random_1,singletons=3;4|pairs=,singletons=2;5|pairs=,"[{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,459,1321867,378,12,0.8584369722094273,0.8608193599901726,11.292359558865428,2;5,,gelu,0.30195274688606377,0.9135857891090875,nan
adult,binclass,resnet,2,matched_random_2,singletons=3;4|pairs=,singletons=5;2|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,459,1321867,378,16,0.8604329801934593,0.8589153000429949,12.273236233042553,2;5,,gelu,0.30545433865568383,0.9133323443110624,nan
adult,binclass,tabm,2,baseline_ple,singletons=3;4|pairs=,singletons=|pairs=,[],"[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,350,782832,512,9,0.8590511285122063,0.8631533689576807,14.033482539001852,,16,relu,0.2984640528618477,0.915183279627124,nan
adult,binclass,tabm,2,adaptive_atomic,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,554,783904,472,17,0.8699524028865346,0.8719980345187642,17.71059556095861,3;4,16,relu,0.27841560829141054,0.9268270722787093,nan
adult,binclass,tabm,2,adaptive_atomic_ungated,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":false,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":false,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,554,783904,472,9,0.8727161062490404,0.8732264602911369,11.897682331036776,3;4,16,relu,0.27504354807527925,0.9276734913385278,nan
adult,binclass,tabm,2,matched_random_0,singletons=3;4|pairs=,singletons=5;0|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,516,783294,479,9,0.8596652848149854,0.861924943185308,13.316803860012442,0;5,16,relu,0.2999832195667735,0.9142679112874205,nan
adult,binclass,tabm,2,matched_random_1,singletons=3;4|pairs=,singletons=2;5|pairs=,"[{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,459,783030,490,9,0.8607400583448488,0.861924943185308,11.926772109000012,2;5,16,relu,0.2984588226580371,0.9150072002075901,nan
adult,binclass,tabm,2,matched_random_2,singletons=3;4|pairs=,singletons=5;2|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,459,783030,490,9,0.8610471364962383,0.8622320496284012,8.508354840101674,2;5,16,relu,0.29832617776637077,0.9151650464892742,nan
adult,binclass,mlp,0,all_eligible_singletons,singletons=3;4|pairs=,singletons=0;2;3;4;5|pairs=,"[{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.00676481064154223,""kind"":""singleton"",""relative_gain"":-0.00676481064154223},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-0.00019522939887215636,""kind"":""singleton"",""relative_gain"":-0.00019522939887215636},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.027455180475580775,""kind"":""singleton"",""relative_gain"":0.027455180475580775},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0150816228874289,""kind"":""singleton"",""relative_gain"":0.0150816228874289},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.008467153221546325,""kind"":""singleton"",""relative_gain"":-0.008467153221546325},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.000389645521487714,""kind"":""pair"",""relative_gain"":0.015275789438396805},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":2.5387366365522174e-13,""kind"":""pair"",""relative_gain"":0.04103928040823439}]",0,128,26048,736,431551,315,6,0.8681099339781975,0.8713224003439592,5.804352083941922,0;2;3;4;5,,gelu,0.28233588473102944,0.9242251805070192,nan
adult,binclass,resnet,0,all_eligible_singletons,singletons=3;4|pairs=,singletons=0;2;3;4;5|pairs=,"[{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.00676481064154223,""kind"":""singleton"",""relative_gain"":-0.00676481064154223},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-0.00019522939887215636,""kind"":""singleton"",""relative_gain"":-0.00019522939887215636},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.027455180475580775,""kind"":""singleton"",""relative_gain"":0.027455180475580775},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0150816228874289,""kind"":""singleton"",""relative_gain"":0.0150816228874289},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.008467153221546325,""kind"":""singleton"",""relative_gain"":-0.008467153221546325},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.000389645521487714,""kind"":""pair"",""relative_gain"":0.015275789438396805},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":2.5387366365522174e-13,""kind"":""pair"",""relative_gain"":0.04103928040823439}]",0,128,26048,736,1319853,362,11,0.866421004145555,0.8694797616854002,7.366010461933911,0;2;3;4;5,,gelu,0.28394406868136907,0.9243722165452762,nan
adult,binclass,tabm,0,all_eligible_singletons,singletons=3;4|pairs=,singletons=0;2;3;4;5|pairs=,"[{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.00676481064154223,""kind"":""singleton"",""relative_gain"":-0.00676481064154223},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-0.00019522939887215636,""kind"":""singleton"",""relative_gain"":-0.00019522939887215636},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.027455180475580775,""kind"":""singleton"",""relative_gain"":0.027455180475580775},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0150816228874289,""kind"":""singleton"",""relative_gain"":0.0150816228874289},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.008467153221546325,""kind"":""singleton"",""relative_gain"":-0.008467153221546325},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.000389645521487714,""kind"":""pair"",""relative_gain"":0.015275789438396805},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":2.5387366365522174e-13,""kind"":""pair"",""relative_gain"":0.04103928040823439}]",0,128,26048,736,783554,439,10,0.8697988638108398,0.8721822983846201,7.66076561389491,0;2;3;4;5,16,relu,0.27854561830666436,0.9261598586179072,nan
adult,binclass,mlp,1,all_eligible_singletons,singletons=3;4|pairs=,singletons=0;2;3;4;5|pairs=,"[{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,736,431551,315,7,0.8676493167511131,0.8696640255512561,5.276069188956171,0;2;3;4;5,,gelu,0.2841486468215293,0.9241020859169712,nan
adult,binclass,resnet,1,all_eligible_singletons,singletons=3;4|pairs=,singletons=0;2;3;4;5|pairs=,"[{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,736,1319853,362,13,0.8662674650698603,0.8692954978195443,8.134352491004393,0;2;3;4;5,,gelu,0.2831624298578539,0.9238776217715374,nan
