backbone,source,task,split,operator,fold,state,gain
tabm,ACS,acs_occupation,0,knn_10,2,54,0.02243623025837457
tabm,ACS,acs_occupation,0,knn_10,2,82,0.051918216630062644
tabm,ACS,acs_occupation,0,knn_10,2,131,0.03734910556907608
tabm,ACS,acs_occupation,0,knn_10,2,132,0.023826122881923206
tabm,ACS,acs_occupation,0,knn_10,2,139,0.0033243666235512727
tabm,ACS,acs_occupation,0,knn_10,2,145,-0.00107963070058032
tabm,ACS,acs_occupation,0,knn_10,2,210,0.024724888948883823
tabm,ACS,acs_occupation,0,knn_10,2,213,0.006541513380473158
tabm,ACS,acs_occupation,0,knn_10,2,248,0.04665397738959137
tabm,ACS,acs_occupation,0,knn_10,2,267,0.0011368258060787564
tabm,ACS,acs_occupation,0,knn_10,2,270,0.011559596155916896
tabm,ACS,acs_occupation,0,knn_10,2,287,-0.003813052569169945
tabm,ACS,acs_occupation,0,knn_10,2,330,0.0036439507665524864
tabm,ACS,acs_occupation,0,knn_10,2,333,-0.0021661438213866576
tabm,ACS,acs_occupation,0,knn_10,2,393,-0.005760842340117906
tabm,ACS,acs_occupation,0,rbf_half,2,2,-0.0035094078651140316
tabm,ACS,acs_occupation,0,rbf_half,2,19,0.0008479593264302788
tabm,ACS,acs_occupation,0,rbf_half,2,23,-0.0020234183594978663
tabm,ACS,acs_occupation,0,rbf_half,2,54,-0.0012187818904712696
tabm,ACS,acs_occupation,0,rbf_half,2,82,-0.003491852320103346
tabm,ACS,acs_occupation,0,rbf_half,2,131,0.005800285032644991
tabm,ACS,acs_occupation,0,rbf_half,2,132,0.003931781272764876
tabm,ACS,acs_occupation,0,rbf_half,2,139,0.0021690285445455895
tabm,ACS,acs_occupation,0,rbf_half,2,145,-0.0015749981680456978
tabm,ACS,acs_occupation,0,rbf_half,2,210,0.004019697323194725
tabm,ACS,acs_occupation,0,rbf_half,2,213,-0.006318461723850829
tabm,ACS,acs_occupation,0,rbf_half,2,248,0.004551637329038084
tabm,ACS,acs_occupation,0,rbf_half,2,267,0.002335037112422457
tabm,ACS,acs_occupation,0,rbf_half,2,270,-0.0033986594507444106
tabm,ACS,acs_occupation,0,rbf_half,2,287,0.0006870395727242997
tabm,ACS,acs_occupation,0,rbf_half,2,330,0.0018062828041709358
tabm,ACS,acs_occupation,0,rbf_half,2,333,-0.0009185132299347938
tabm,ACS,acs_occupation,0,rbf_half,2,393,-0.004261172739692178
tabm,ACS,acs_occupation,0,rbf,2,2,-0.004467750852068888
tabm,ACS,acs_occupation,0,rbf,2,19,0.0010774197360022824
tabm,ACS,acs_occupation,0,rbf,2,23,-0.0026366587407747055
tabm,ACS,acs_occupation,0,rbf,2,54,-0.002906498280403603
tabm,ACS,acs_occupation,0,rbf,2,82,-0.0043647360703434985
tabm,ACS,acs_occupation,0,rbf,2,131,0.005689269717556421
tabm,ACS,acs_occupation,0,rbf,2,132,0.0038571593676110056
tabm,ACS,acs_occupation,0,rbf,2,139,0.0020540621260625447
tabm,ACS,acs_occupation,0,rbf,2,145,-0.001494918443189331
tabm,ACS,acs_occupation,0,rbf,2,210,0.0032172563306669486
tabm,ACS,acs_occupation,0,rbf,2,213,-0.006234067480267477
tabm,ACS,acs_occupation,0,rbf,2,248,0.004306905243904861
tabm,ACS,acs_occupation,0,rbf,2,267,0.002323721941141851
tabm,ACS,acs_occupation,0,rbf,2,270,-0.003562178759160509
tabm,ACS,acs_occupation,0,rbf,2,287,0.0005918696775695886
tabm,ACS,acs_occupation,0,rbf,2,330,0.0018906379658788848
tabm,ACS,acs_occupation,0,rbf,2,333,-0.0009680977640502766
tabm,ACS,acs_occupation,0,rbf,2,393,-0.0038471270695618
tabm,ACS,acs_occupation,0,rbf_double,2,2,-0.004683856771824705
tabm,ACS,acs_occupation,0,rbf_double,2,19,0.001127401847933098
tabm,ACS,acs_occupation,0,rbf_double,2,23,-0.002774648021842884
tabm,ACS,acs_occupation,0,rbf_double,2,54,-0.0032356143805261483
tabm,ACS,acs_occupation,0,rbf_double,2,82,-0.004555952362218258
tabm,ACS,acs_occupation,0,rbf_double,2,131,0.005662478316261967
tabm,ACS,acs_occupation,0,rbf_double,2,132,0.0038391469938208666
tabm,ACS,acs_occupation,0,rbf_double,2,139,0.002029918716021419
tabm,ACS,acs_occupation,0,rbf_double,2,145,-0.0014773302729940393
tabm,ACS,acs_occupation,0,rbf_double,2,210,0.0030642403879244597
tabm,ACS,acs_occupation,0,rbf_double,2,213,-0.0062148791319857994
tabm,ACS,acs_occupation,0,rbf_double,2,248,0.004247667880539558
tabm,ACS,acs_occupation,0,rbf_double,2,267,0.0023284733521768603
tabm,ACS,acs_occupation,0,rbf_double,2,270,-0.0035976183902551367
tabm,ACS,acs_occupation,0,rbf_double,2,287,0.0005688358836945049
tabm,ACS,acs_occupation,0,rbf_double,2,330,0.0019098496238560316
tabm,ACS,acs_occupation,0,rbf_double,2,333,-0.0009794830770666547
tabm,ACS,acs_occupation,0,rbf_double,2,393,-0.003751746570385226
tabm,ACS,acs_occupation,0,kernel_ridge,2,2,0.051987060503761236
tabm,ACS,acs_occupation,0,kernel_ridge,2,19,-0.023066402481844776
tabm,ACS,acs_occupation,0,kernel_ridge,2,23,0.01770016102929352
tabm,ACS,acs_occupation,0,kernel_ridge,2,54,0.02129866356559982
tabm,ACS,acs_occupation,0,kernel_ridge,2,82,0.05220416779727001
tabm,ACS,acs_occupation,0,kernel_ridge,2,131,0.047044598937477186
tabm,ACS,acs_occupation,0,kernel_ridge,2,132,0.029188201635827814
tabm,ACS,acs_occupation,0,kernel_ridge,2,139,0.003544754416280527
tabm,ACS,acs_occupation,0,kernel_ridge,2,145,0.0038530240355892586
tabm,ACS,acs_occupation,0,kernel_ridge,2,210,0.02416706460767169
tabm,ACS,acs_occupation,0,kernel_ridge,2,213,0.0037082991200044556
tabm,ACS,acs_occupation,0,kernel_ridge,2,248,0.043613566316049956
tabm,ACS,acs_occupation,0,kernel_ridge,2,267,0.015124145030749846
tabm,ACS,acs_occupation,0,kernel_ridge,2,270,0.022919537854898496
tabm,ACS,acs_occupation,0,kernel_ridge,2,287,-0.0017804397209492681
tabm,ACS,acs_occupation,0,kernel_ridge,2,330,0.0015108119121669226
tabm,ACS,acs_occupation,0,kernel_ridge,2,333,-0.000749935994859082
tabm,ACS,acs_occupation,0,kernel_ridge,2,393,0.01694766226289229
tabm,ACS,acs_occupation,0,harmonic,2,2,-0.0038098626820873113
tabm,ACS,acs_occupation,0,harmonic,2,19,0.0009043402300393657
tabm,ACS,acs_occupation,0,harmonic,2,23,-0.0021711310295708416
tabm,ACS,acs_occupation,0,harmonic,2,54,-0.002447119816343887
tabm,ACS,acs_occupation,0,harmonic,2,82,-0.0035720953628703535
tabm,ACS,acs_occupation,0,harmonic,2,131,0.005974333817105462
tabm,ACS,acs_occupation,0,harmonic,2,132,0.004048721385837542
tabm,ACS,acs_occupation,0,harmonic,2,139,0.0020770573071696675
tabm,ACS,acs_occupation,0,harmonic,2,145,-0.0015032531127631033
tabm,ACS,acs_occupation,0,harmonic,2,210,0.0034674443273125626
tabm,ACS,acs_occupation,0,harmonic,2,213,-0.006266619317466506
tabm,ACS,acs_occupation,0,harmonic,2,248,0.004943711638862081
tabm,ACS,acs_occupation,0,harmonic,2,267,0.0023437370233615816
tabm,ACS,acs_occupation,0,harmonic,2,270,-0.00339978054012598
tabm,ACS,acs_occupation,0,harmonic,2,287,0.0006543636721130346
tabm,ACS,acs_occupation,0,harmonic,2,330,0.0018432850574515362
tabm,ACS,acs_occupation,0,harmonic,2,333,-0.0009401822017977594
tabm,ACS,acs_occupation,0,harmonic,2,393,-0.004031395478293984
tabm,ACS,acs_occupation,0,knn_1,3,5,0.07221679709636647
tabm,ACS,acs_occupation,0,knn_1,3,79,0.026249253002140233
tabm,ACS,acs_occupation,0,knn_1,3,90,-0.0009647730475469679
tabm,ACS,acs_occupation,0,knn_1,3,91,-0.0006474055137477633
tabm,ACS,acs_occupation,0,knn_1,3,111,0.049565126918864055
tabm,ACS,acs_occupation,0,knn_1,3,133,0.019292853601484042
tabm,ACS,acs_occupation,0,knn_1,3,157,-0.004560963765761959
tabm,ACS,acs_occupation,0,knn_1,3,163,-0.468188410379147
tabm,ACS,acs_occupation,0,knn_1,3,198,-0.1627245510732306
tabm,ACS,acs_occupation,0,knn_1,3,229,0.008465099657557585
tabm,ACS,acs_occupation,0,knn_1,3,273,-0.12222010001379933
tabm,ACS,acs_occupation,0,knn_1,3,278,0.0825898899198123
tabm,ACS,acs_occupation,0,knn_1,3,284,-0.00010794755710361112
tabm,ACS,acs_occupation,0,knn_1,3,316,-0.015756776659611876
tabm,ACS,acs_occupation,0,knn_1,3,327,0.022063794029408383
tabm,ACS,acs_occupation,0,knn_1,3,337,-0.0051858077836084895
tabm,ACS,acs_occupation,0,knn_1,3,341,6.962545149375728e-05
tabm,ACS,acs_occupation,0,knn_1,3,366,-0.09577547491668278
tabm,ACS,acs_occupation,0,knn_3,3,5,0.06874615594583619
tabm,ACS,acs_occupation,0,knn_3,3,79,0.02771463971976876
tabm,ACS,acs_occupation,0,knn_3,3,90,-0.0026497776253394407
tabm,ACS,acs_occupation,0,knn_3,3,91,-0.002998947334187573
tabm,ACS,acs_occupation,0,knn_3,3,111,0.04287193518854428
tabm,ACS,acs_occupation,0,knn_3,3,133,0.01999502641221736
tabm,ACS,acs_occupation,0,knn_3,3,157,-0.0029268555468200327
tabm,ACS,acs_occupation,0,knn_3,3,163,-0.14632539457163637
tabm,ACS,acs_occupation,0,knn_3,3,198,-0.027733570702250826
tabm,ACS,acs_occupation,0,knn_3,3,229,0.004405056068778424
tabm,ACS,acs_occupation,0,knn_3,3,273,-0.17663939982669843
tabm,ACS,acs_occupation,0,knn_3,3,278,-0.05129273857047187
tabm,ACS,acs_occupation,0,knn_3,3,284,0.0071590884017685855
tabm,ACS,acs_occupation,0,knn_3,3,316,0.0020497479462495676
tabm,ACS,acs_occupation,0,knn_3,3,327,-0.10779228154865964
tabm,ACS,acs_occupation,0,knn_3,3,337,-0.00857690898980515
tabm,ACS,acs_occupation,0,knn_3,3,341,-0.0005108350842686886
tabm,ACS,acs_occupation,0,knn_3,3,366,-0.00438313916911097
tabm,ACS,acs_occupation,0,knn_5,3,5,0.07243939131318877
tabm,ACS,acs_occupation,0,knn_5,3,79,0.02952058287748329
tabm,ACS,acs_occupation,0,knn_5,3,90,-0.004561870308816886
tabm,ACS,acs_occupation,0,knn_5,3,91,-0.005037109000477829
tabm,ACS,acs_occupation,0,knn_5,3,111,0.04298015077800004
tabm,ACS,acs_occupation,0,knn_5,3,133,0.020070754760352385
tabm,ACS,acs_occupation,0,knn_5,3,157,-0.009534073535630192
tabm,ACS,acs_occupation,0,knn_5,3,163,-0.17806654382925147
tabm,ACS,acs_occupation,0,knn_5,3,198,-0.03770922361502047
tabm,ACS,acs_occupation,0,knn_5,3,229,0.012984610792601398
tabm,ACS,acs_occupation,0,knn_5,3,273,-0.15379078277688252
tabm,ACS,acs_occupation,0,knn_5,3,278,-0.05119049544506378
tabm,ACS,acs_occupation,0,knn_5,3,284,0.00753936033884101
tabm,ACS,acs_occupation,0,knn_5,3,316,0.009839662300998498
tabm,ACS,acs_occupation,0,knn_5,3,327,-0.1453395472084171
tabm,ACS,acs_occupation,0,knn_5,3,337,-0.007871526754521805
tabm,ACS,acs_occupation,0,knn_5,3,341,-0.00036177236328097855
tabm,ACS,acs_occupation,0,knn_5,3,366,-0.017527572555885548
tabm,ACS,acs_occupation,0,knn_10,3,5,0.06345508106235467
tabm,ACS,acs_occupation,0,knn_10,3,79,0.03235604337193936
tabm,ACS,acs_occupation,0,knn_10,3,90,-0.0018990237181754242
tabm,ACS,acs_occupation,0,knn_10,3,91,-0.0021865211497079195
tabm,ACS,acs_occupation,0,knn_10,3,111,0.039543048692672826
tabm,ACS,acs_occupation,0,knn_10,3,133,0.01999851314114505
tabm,ACS,acs_occupation,0,knn_10,3,157,-0.006833829538778167
tabm,ACS,acs_occupation,0,knn_10,3,163,-0.13964905743620143
tabm,ACS,acs_occupation,0,knn_10,3,198,-0.025772243682004297
tabm,ACS,acs_occupation,0,knn_10,3,229,0.017017499615213063
tabm,ACS,acs_occupation,0,knn_10,3,273,-0.03761070316314824
tabm,ACS,acs_occupation,0,knn_10,3,278,-0.045234012986494584
tabm,ACS,acs_occupation,0,knn_10,3,284,0.007698521118994692
tabm,ACS,acs_occupation,0,knn_10,3,316,0.00969175467529087
tabm,ACS,acs_occupation,0,knn_10,3,327,-0.1214367422550204
tabm,ACS,acs_occupation,0,knn_10,3,337,-0.006210837905489938
tabm,ACS,acs_occupation,0,knn_10,3,341,-6.727235861539753e-05
tabm,ACS,acs_occupation,0,knn_10,3,366,-0.002626897728300526
tabm,ACS,acs_occupation,0,rbf_half,3,5,-0.0022677506662214636
tabm,ACS,acs_occupation,0,rbf_half,3,79,-0.001582322051405263
tabm,ACS,acs_occupation,0,rbf_half,3,90,6.191212891748873e-05
tabm,ACS,acs_occupation,0,rbf_half,3,91,0.00011376168260958009
tabm,ACS,acs_occupation,0,rbf_half,3,111,0.0044868354644451765
tabm,ACS,acs_occupation,0,rbf_half,3,133,0.0021809508301019647
tabm,ACS,acs_occupation,0,rbf_half,3,157,-0.0005449841965683368
tabm,ACS,acs_occupation,0,rbf_half,3,163,0.0018427752458112096
tabm,ACS,acs_occupation,0,rbf_half,3,198,0.0001639172572391307
tabm,ACS,acs_occupation,0,rbf_half,3,229,0.0025169921248102594
tabm,ACS,acs_occupation,0,rbf_half,3,273,0.0030619688261000083
tabm,ACS,acs_occupation,0,rbf_half,3,278,-0.005222636586482397
tabm,ACS,acs_occupation,0,rbf_half,3,284,0.001582255413947522
tabm,ACS,acs_occupation,0,rbf_half,3,316,0.002212771919757089
tabm,ACS,acs_occupation,0,rbf_half,3,327,0.004608185589078633
tabm,ACS,acs_occupation,0,rbf_half,3,337,-0.0010535971502511085
tabm,ACS,acs_occupation,0,rbf_half,3,341,0.00014870183806736876
tabm,ACS,acs_occupation,0,rbf_half,3,366,-0.00010281108779279138
tabm,ACS,acs_occupation,0,rbf,3,5,-0.0033416654931665993
tabm,ACS,acs_occupation,0,rbf,3,79,-0.0022752834056612146
tabm,ACS,acs_occupation,0,rbf,3,90,6.218516442923588e-05
tabm,ACS,acs_occupation,0,rbf,3,91,0.00011480381860160103
tabm,ACS,acs_occupation,0,rbf,3,111,0.0032562303694700745
tabm,ACS,acs_occupation,0,rbf,3,133,0.0019274612919410194
tabm,ACS,acs_occupation,0,rbf,3,157,-0.0004672346397859909
tabm,ACS,acs_occupation,0,rbf,3,163,0.004647060461436431
tabm,ACS,acs_occupation,0,rbf,3,198,0.00018292018668277201
tabm,ACS,acs_occupation,0,rbf,3,229,0.0019218571667834023
tabm,ACS,acs_occupation,0,rbf,3,273,0.0032893737892861017
tabm,ACS,acs_occupation,0,rbf,3,278,-0.005366106334117016
tabm,ACS,acs_occupation,0,rbf,3,284,0.0012387431601446099
tabm,ACS,acs_occupation,0,rbf,3,316,0.0015197535646717987
tabm,ACS,acs_occupation,0,rbf,3,327,0.004604681724318918
tabm,ACS,acs_occupation,0,rbf,3,337,-0.001106900920858152
tabm,ACS,acs_occupation,0,rbf,3,341,0.00015393043112560205
tabm,ACS,acs_occupation,0,rbf,3,366,-0.0001340180895992498
tabm,ACS,acs_occupation,0,rbf_double,3,5,-0.0035842188934904506
tabm,ACS,acs_occupation,0,rbf_double,3,79,-0.0024272454753043768
tabm,ACS,acs_occupation,0,rbf_double,3,90,6.224826311399278e-05
tabm,ACS,acs_occupation,0,rbf_double,3,91,0.00011505262137004669
tabm,ACS,acs_occupation,0,rbf_double,3,111,0.003025253411332582
tabm,ACS,acs_occupation,0,rbf_double,3,133,0.0018706927997345735
tabm,ACS,acs_occupation,0,rbf_double,3,157,-0.00045230896120319967
tabm,ACS,acs_occupation,0,rbf_double,3,163,0.005267497439837625
tabm,ACS,acs_occupation,0,rbf_double,3,198,0.0001873198095586772
tabm,ACS,acs_occupation,0,rbf_double,3,229,0.0018003810282168368
tabm,ACS,acs_occupation,0,rbf_double,3,273,0.0033370634192595437
tabm,ACS,acs_occupation,0,rbf_double,3,278,-0.00539945973076857
tabm,ACS,acs_occupation,0,rbf_double,3,284,0.001159161769485573
tabm,ACS,acs_occupation,0,rbf_double,3,316,0.0013662580506801814
tabm,ACS,acs_occupation,0,rbf_double,3,327,0.004603837907412427
tabm,ACS,acs_occupation,0,rbf_double,3,337,-0.0011193518064481888
tabm,ACS,acs_occupation,0,rbf_double,3,341,0.00015512228446917036
tabm,ACS,acs_occupation,0,rbf_double,3,366,-0.00014001292954021613
tabm,ACS,acs_occupation,0,kernel_ridge,3,5,0.06222959826350678
tabm,ACS,acs_occupation,0,kernel_ridge,3,79,0.031828596275717935
tabm,ACS,acs_occupation,0,kernel_ridge,3,90,-0.0008644660881148604
tabm,ACS,acs_occupation,0,kernel_ridge,3,91,-0.0010424026592172364
tabm,ACS,acs_occupation,0,kernel_ridge,3,111,0.040817202972658166
tabm,ACS,acs_occupation,0,kernel_ridge,3,133,0.01964192772276762
tabm,ACS,acs_occupation,0,kernel_ridge,3,157,-0.006617566762671845
tabm,ACS,acs_occupation,0,kernel_ridge,3,163,-0.20977289768163673
tabm,ACS,acs_occupation,0,kernel_ridge,3,198,-0.01156063818744622
tabm,ACS,acs_occupation,0,kernel_ridge,3,229,0.015296118715172126
tabm,ACS,acs_occupation,0,kernel_ridge,3,273,-0.10045329426602534
tabm,ACS,acs_occupation,0,kernel_ridge,3,278,-0.008741854254852877
tabm,ACS,acs_occupation,0,kernel_ridge,3,284,0.007683527523561305
tabm,ACS,acs_occupation,0,kernel_ridge,3,316,0.006674932503580797
tabm,ACS,acs_occupation,0,kernel_ridge,3,327,0.010390212575235811
tabm,ACS,acs_occupation,0,kernel_ridge,3,337,-0.003206305297315918
tabm,ACS,acs_occupation,0,kernel_ridge,3,341,0.00021626216641586904
tabm,ACS,acs_occupation,0,kernel_ridge,3,366,-0.007065634693766127
tabm,ACS,acs_occupation,0,harmonic,3,5,-0.0026098457765988924
tabm,ACS,acs_occupation,0,harmonic,3,79,-0.0016441265347987041
tabm,ACS,acs_occupation,0,harmonic,3,90,6.137910533001027e-05
tabm,ACS,acs_occupation,0,harmonic,3,91,0.00011185882054694332
tabm,ACS,acs_occupation,0,harmonic,3,111,0.0036361151390560268
tabm,ACS,acs_occupation,0,harmonic,3,133,0.002093891584591257
tabm,ACS,acs_occupation,0,harmonic,3,157,-0.00048582977306949304
tabm,ACS,acs_occupation,0,harmonic,3,163,0.0022356269624217652
tabm,ACS,acs_occupation,0,harmonic,3,198,0.00012982990747549894
tabm,ACS,acs_occupation,0,harmonic,3,229,0.002066565464920979
tabm,ACS,acs_occupation,0,harmonic,3,273,0.0030049858888790168
tabm,ACS,acs_occupation,0,harmonic,3,278,-0.00530684738236051
tabm,ACS,acs_occupation,0,harmonic,3,284,0.0014595933794652183
tabm,ACS,acs_occupation,0,harmonic,3,316,0.0016720172466687263
tabm,ACS,acs_occupation,0,harmonic,3,327,0.0046040466107801934
tabm,ACS,acs_occupation,0,harmonic,3,337,-0.0010856868039413185
tabm,ACS,acs_occupation,0,harmonic,3,341,0.0001518740782625617
tabm,ACS,acs_occupation,0,harmonic,3,366,-0.00012307926955033288
tabm,ACS,acs_occupation,0,knn_1,4,37,-0.011922981572315455
tabm,ACS,acs_occupation,0,knn_1,4,53,0.024164272243687793
tabm,ACS,acs_occupation,0,knn_1,4,62,0.11865679753714893
tabm,ACS,acs_occupation,0,knn_1,4,64,0.005056333607493727
tabm,ACS,acs_occupation,0,knn_1,4,92,-0.03783228111823919
tabm,ACS,acs_occupation,0,knn_1,4,93,-0.020739275770206563
tabm,ACS,acs_occupation,0,knn_1,4,120,0.007086881538263806
tabm,ACS,acs_occupation,0,knn_1,4,134,0.011700069351481338
tabm,ACS,acs_occupation,0,knn_1,4,203,-0.030433793122450082
tabm,ACS,acs_occupation,0,knn_1,4,285,-0.02880799142792039
tabm,ACS,acs_occupation,0,knn_1,4,297,0.0627434100363644
tabm,ACS,acs_occupation,0,knn_1,4,344,-0.0021086971330390282
tabm,ACS,acs_occupation,0,knn_1,4,357,0.003866553639229572
tabm,ACS,acs_occupation,0,knn_1,4,375,0.023117717111841605
tabm,ACS,acs_occupation,0,knn_1,4,378,0.04082348113842513
tabm,ACS,acs_occupation,0,knn_1,4,401,0.004771611336959862
tabm,ACS,acs_occupation,0,knn_1,4,424,-0.07921090724670524
tabm,ACS,acs_occupation,0,knn_1,4,425,0.03878252057060715
tabm,ACS,acs_occupation,0,knn_3,4,37,0.00010842219132300456
tabm,ACS,acs_occupation,0,knn_3,4,53,0.019873004748887174
tabm,ACS,acs_occupation,0,knn_3,4,62,0.15437634249900523
tabm,ACS,acs_occupation,0,knn_3,4,64,-0.005427198953400782
tabm,ACS,acs_occupation,0,knn_3,4,92,-0.0066260367562694785
tabm,ACS,acs_occupation,0,knn_3,4,93,-0.0026609739921906227
tabm,ACS,acs_occupation,0,knn_3,4,120,0.012905461057000342
tabm,ACS,acs_occupation,0,knn_3,4,134,0.009623576831892364
tabm,ACS,acs_occupation,0,knn_3,4,203,-0.016837181176343183
tabm,ACS,acs_occupation,0,knn_3,4,285,-0.006860761703284883
tabm,ACS,acs_occupation,0,knn_3,4,297,0.049766460234084334
tabm,ACS,acs_occupation,0,knn_3,4,344,-0.0038541390843239124
tabm,ACS,acs_occupation,0,knn_3,4,357,0.0062621114954344165
tabm,ACS,acs_occupation,0,knn_3,4,375,0.02278698089412122
tabm,ACS,acs_occupation,0,knn_3,4,378,0.03296803406833333
tabm,ACS,acs_occupation,0,knn_3,4,401,0.004510180150676454
tabm,ACS,acs_occupation,0,knn_3,4,424,-0.10048516348235266
tabm,ACS,acs_occupation,0,knn_3,4,425,0.03985660741215467
tabm,ACS,acs_occupation,0,knn_5,4,37,-0.002302097814494057
tabm,ACS,acs_occupation,0,knn_5,4,53,0.028733958369598713
tabm,ACS,acs_occupation,0,knn_5,4,62,0.13835655466797755
tabm,ACS,acs_occupation,0,knn_5,4,64,0.0004437514324145577
tabm,ACS,acs_occupation,0,knn_5,4,92,-0.008937653922057318
tabm,ACS,acs_occupation,0,knn_5,4,93,-0.00327323606367756
tabm,ACS,acs_occupation,0,knn_5,4,120,0.012877712441231972
tabm,ACS,acs_occupation,0,knn_5,4,134,0.011904011913325277
tabm,ACS,acs_occupation,0,knn_5,4,203,-0.006965741145486534
tabm,ACS,acs_occupation,0,knn_5,4,285,-0.00662727797555292
tabm,ACS,acs_occupation,0,knn_5,4,297,0.06407237100293522
tabm,ACS,acs_occupation,0,knn_5,4,344,-0.00347448769290798
tabm,ACS,acs_occupation,0,knn_5,4,357,0.004800098130044546
tabm,ACS,acs_occupation,0,knn_5,4,375,0.021246531719569757
tabm,ACS,acs_occupation,0,knn_5,4,378,0.029990778992233166
tabm,ACS,acs_occupation,0,knn_5,4,401,0.004283839564381927
tabm,ACS,acs_occupation,0,knn_5,4,424,-0.06567142466408558
tabm,ACS,acs_occupation,0,knn_5,4,425,0.03687230785404424
tabm,ACS,acs_occupation,0,knn_10,4,37,-0.0077406323847494804
tabm,ACS,acs_occupation,0,knn_10,4,53,0.02133912503136502
tabm,ACS,acs_occupation,0,knn_10,4,62,0.15304132240117313
tabm,ACS,acs_occupation,0,knn_10,4,64,-0.004849243896084923
tabm,ACS,acs_occupation,0,knn_10,4,92,-0.0046730143518857
tabm,ACS,acs_occupation,0,knn_10,4,93,-0.0008546915546754553
tabm,ACS,acs_occupation,0,knn_10,4,120,0.013361218408168745
tabm,ACS,acs_occupation,0,knn_10,4,134,0.012190543539639475
tabm,ACS,acs_occupation,0,knn_10,4,203,-0.0059916227453899835
tabm,ACS,acs_occupation,0,knn_10,4,285,-0.00983177694413141
tabm,ACS,acs_occupation,0,knn_10,4,297,0.046814158359343314
tabm,ACS,acs_occupation,0,knn_10,4,344,-0.0022074572510019765
tabm,ACS,acs_occupation,0,knn_10,4,357,0.005221785373709936
tabm,ACS,acs_occupation,0,knn_10,4,375,0.012754351009525277
tabm,ACS,acs_occupation,0,knn_10,4,378,0.018063536468439265
tabm,ACS,acs_occupation,0,knn_10,4,401,0.004509361787254777
tabm,ACS,acs_occupation,0,knn_10,4,424,0.0011598099877691008
tabm,ACS,acs_occupation,0,knn_10,4,425,-0.0015375028577253585
tabm,ACS,acs_occupation,0,rbf_half,4,37,-0.00018627667263608927
tabm,ACS,acs_occupation,0,rbf_half,4,53,-0.002090046010317962
tabm,ACS,acs_occupation,0,rbf_half,4,62,-0.0027665353075284516
tabm,ACS,acs_occupation,0,rbf_half,4,64,-0.0005376779179909263
tabm,ACS,acs_occupation,0,rbf_half,4,92,0.0005380307150884992
tabm,ACS,acs_occupation,0,rbf_half,4,93,-0.0002356694073003519
tabm,ACS,acs_occupation,0,rbf_half,4,120,0.0018355069611213342
tabm,ACS,acs_occupation,0,rbf_half,4,134,0.001963932979067866
tabm,ACS,acs_occupation,0,rbf_half,4,203,0.000945254845564764
tabm,ACS,acs_occupation,0,rbf_half,4,285,3.923320136823462e-05
tabm,ACS,acs_occupation,0,rbf_half,4,297,0.005697915138493785
tabm,ACS,acs_occupation,0,rbf_half,4,344,-0.00042076106040781045
tabm,ACS,acs_occupation,0,rbf_half,4,357,0.0012169580799349638
tabm,ACS,acs_occupation,0,rbf_half,4,375,0.0026451430662208747
tabm,ACS,acs_occupation,0,rbf_half,4,378,0.0036013395802183988
tabm,ACS,acs_occupation,0,rbf_half,4,401,0.0014098882152838099
tabm,ACS,acs_occupation,0,rbf_half,4,424,-0.0028422360928906892
tabm,ACS,acs_occupation,0,rbf_half,4,425,0.0035011259290496036
tabm,ACS,acs_occupation,0,rbf,4,37,-0.00025266579235183666
tabm,ACS,acs_occupation,0,rbf,4,53,-0.0026411526319904785
tabm,ACS,acs_occupation,0,rbf,4,62,-0.006574145883722318
tabm,ACS,acs_occupation,0,rbf,4,64,-0.0012996702004771203
tabm,ACS,acs_occupation,0,rbf,4,92,0.0005623107789725102
tabm,ACS,acs_occupation,0,rbf,4,93,-0.0002708773281572342
tabm,ACS,acs_occupation,0,rbf,4,120,0.0017790348456331066
tabm,ACS,acs_occupation,0,rbf,4,134,0.001764994058540528
tabm,ACS,acs_occupation,0,rbf,4,203,0.0009141136079226281
tabm,ACS,acs_occupation,0,rbf,4,285,4.930148692432874e-05
tabm,ACS,acs_occupation,0,rbf,4,297,0.004533813043983611
tabm,ACS,acs_occupation,0,rbf,4,344,-0.00044427573745353476
tabm,ACS,acs_occupation,0,rbf,4,357,0.0012597416626149293
tabm,ACS,acs_occupation,0,rbf,4,375,0.0025643690313742074
tabm,ACS,acs_occupation,0,rbf,4,378,0.0032514695904231027
tabm,ACS,acs_occupation,0,rbf,4,401,0.0012485127248593663
tabm,ACS,acs_occupation,0,rbf,4,424,-0.002567524779016499
tabm,ACS,acs_occupation,0,rbf,4,425,0.003178058227022105
tabm,ACS,acs_occupation,0,rbf_double,4,37,-0.00026811412673609223
tabm,ACS,acs_occupation,0,rbf_double,4,53,-0.0027648188270642253
tabm,ACS,acs_occupation,0,rbf_double,4,62,-0.0073124569498834386
tabm,ACS,acs_occupation,0,rbf_double,4,64,-0.0014503241704026625
tabm,ACS,acs_occupation,0,rbf_double,4,92,0.0005676653424858633
tabm,ACS,acs_occupation,0,rbf_double,4,93,-0.00027791495139162557
tabm,ACS,acs_occupation,0,rbf_double,4,120,0.001765378661649316
tabm,ACS,acs_occupation,0,rbf_double,4,134,0.0017204161728531782
tabm,ACS,acs_occupation,0,rbf_double,4,203,0.0009065722876752791
tabm,ACS,acs_occupation,0,rbf_double,4,285,5.036842628384544e-05
