dataset,problem_type,model,pipeline,family,variant,scope,repair,reference_id,model_seed,pred_disagreement,task_metric_original,orbit_mean,orbit_worst,orbit_best,orbit_span,orbit_members,probability_mad,js_divergence,label_flip_rate,prediction_rmse_normalized,prediction_pearson,prediction_spearman,kill_effect_magnitude,kill_effect_pass
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,0,0.0,0.3436714930749422,0.3436714930749422,0.3436714930749422,0.3436714930749422,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,1,0.0,0.3410476840551087,0.3410476840551087,0.3410476840551087,0.3410476840551087,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,2,0.0,0.3415442213134136,0.3415442213134136,0.3415442213134136,0.3415442213134136,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,0,0.022819346931949813,0.3439944895115413,0.3420534191386802,0.3477842101517163,0.3368888467569971,0.010895363394719193,8,0.022819346931949813,0.001272826297269575,0.02734375,,,,0.02734375,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,1,0.023314380783841314,0.3545242103579763,0.349216549342509,0.3577616306294188,0.3432287885681949,0.014532842061223905,8,0.023314380783841314,0.0013972901913504876,0.026611328125,,,,0.026611328125,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,2,0.019660401546124712,0.3430580904468464,0.3435895242934369,0.3501735965310392,0.3378540564796183,0.012319540051420885,8,0.019660401546124712,0.0010304128081069625,0.019287109375,,,,0.019287109375,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,0,0.011509520385759024,0.3439944895115413,0.34442058241025525,0.3477991816723133,0.3425417341038765,0.005257447568436768,8,0.011509520385759024,0.0003679401325112875,0.010986328125,,,,0.010986328125,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,1,0.013350323817305063,0.3545242103579763,0.3557284640392895,0.3606856758414589,0.3503375462122513,0.010348129629207559,8,0.013350323817305063,0.0005643747664334,0.013427734375,,,,0.013427734375,False
adult,classification,tabpfn_2_6,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,2,0.008782811036990537,0.3430580904468464,0.34324942482251053,0.3480563361108019,0.3402861021248557,0.007770233985946173,8,0.008782811036990537,0.00024140190610475002,0.00732421875,,,,0.00732421875,False
adult,classification,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.023887933471647988,0.3554973136364212,0.3503197910497391,0.3574745549386933,0.3377256252327836,0.01974892970590969,8,0.023887933471647988,0.0018187193039639876,0.02197265625,,,,0.02197265625,False
adult,classification,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,1,0.027520878074237774,0.351256649908695,0.3489695677281787,0.354196209752992,0.3410365260801039,0.013159683672888112,8,0.027520878074237774,0.0021144592840928126,0.026123046875,,,,0.026123046875,False
adult,classification,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,2,0.025989073018961976,0.3501361358432766,0.3533109513828239,0.3617889152855951,0.3465131049878576,0.015275810297737502,8,0.025989073018961976,0.0023626447510202123,0.023681640625,,,,0.023681640625,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,0,0.0,0.3436714930749422,0.3436714930749422,0.3436714930749422,0.3436714930749422,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,1,0.0,0.3410476840551087,0.3410476840551087,0.3410476840551087,0.3410476840551087,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,2,0.0,0.3415442213134136,0.3415442213134136,0.3415442213134136,0.3415442213134136,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,0,0.01988247512137731,0.3554973136364212,0.3485550466363859,0.3569507721346439,0.3408148102584952,0.016135961876148686,8,0.01988247512137731,0.0009684289589535876,0.0244140625,,,,0.0244140625,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,1,0.024706693027620564,0.351256649908695,0.34488806975425496,0.3549330772258232,0.3373798794779781,0.017553197747845084,8,0.024706693027620564,0.0014990458561044875,0.022216796875,,,,0.022216796875,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,2,0.021632009851980164,0.3501361358432766,0.3391925598269546,0.3509740628073967,0.3311668468218909,0.019807215985505777,8,0.021632009851980164,0.00116344363165145,0.019775390625,,,,0.019775390625,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,0,0.008346497938844562,0.3554973136364212,0.3540345338495152,0.3562162474655692,0.35196841894833,0.004247828517239205,8,0.008346497938844562,0.00020994584150441488,0.0068359375,,,,0.0068359375,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,1,0.011128630747088088,0.351256649908695,0.35156661687845336,0.3536254787997281,0.3485641690382981,0.0050613097614299885,8,0.011128630747088088,0.00044282461699919997,0.012451171875,,,,0.012451171875,False
adult,classification,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,2,0.008567707272293987,0.3501361358432766,0.3477896716650275,0.3522813122195835,0.3418389615939675,0.010442350625615993,8,0.008567707272293987,0.00024814310845183604,0.005126953125,,,,0.005126953125,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,0,0.0001579807463151535,0.3554973136364212,0.35552970485112306,0.3557769639898279,0.3554921834774733,0.0002847805123545877,8,0.0001579807463151535,9.850158145559533e-07,0.00048828125,,,,0.00048828125,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,1,0.0001674441749703221,0.351256649908695,0.35128887912525353,0.3515282755727844,0.3512532019257897,0.0002750736469946946,8,0.0001674441749703221,9.440225178040634e-07,0.000244140625,,,,0.000244140625,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,2,0.00012722163842491816,0.3501361358432766,0.3501464357042638,0.350236467773144,0.3501316525827841,0.00010481519035987485,8,0.00012722163842491816,7.238123801073111e-07,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,0,9.867858612710577e-05,0.3554973136364212,0.3554627881282621,0.3554973136364212,0.355236500047992,0.00026081358842916513,8,9.867858612710577e-05,6.480689247848386e-07,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,1,0.0001105830031436166,0.351256649908695,0.35123245606403547,0.351256649908695,0.3510734431001349,0.00018320680856009908,8,0.0001105830031436166,8.780747694673315e-07,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,2,9.392069031254487e-05,0.3501361358432766,0.3501339581181992,0.3501361358432766,0.3501316525827841,4.483260492460506e-06,8,9.392069031254487e-05,6.254234026360013e-07,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,0,0.0,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,1,0.0,0.351256649908695,0.351256649908695,0.351256649908695,0.351256649908695,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,2,0.0,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,0,0.0,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,1,0.0,0.351256649908695,0.351256649908695,0.351256649908695,0.351256649908695,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,2,0.0,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,0,1.887370738305763e-06,0.3554973136364212,0.3554953898268157,0.3554973136364212,0.3554921834774733,5.130158947874719e-06,8,1.887370738305763e-06,3.274213655356468e-08,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,1,1.2765329401665993e-06,0.351256649908695,0.3512553569151055,0.351256649908695,0.3512532019257897,3.44798290530246e-06,8,1.2765329401665993e-06,2.2144736142286592e-08,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,2,1.6505235740573796e-06,0.3501361358432766,0.3501344546205919,0.3501361358432766,0.3501316525827841,4.483260492460506e-06,8,1.6505235740573796e-06,2.5952315236149058e-08,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,0,0.0,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,1,0.0,0.351256649908695,0.351256649908695,0.351256649908695,0.351256649908695,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,2,0.0,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,0,0.0,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.3554973136364212,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,1,0.0,0.351256649908695,0.351256649908695,0.351256649908695,0.351256649908695,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,2,0.0,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.3501361358432766,0.0,8,0.0,0.0,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,0,6.291235794352544e-07,0.3554973136364212,0.3554966723665527,0.3554973136364212,0.3554921834774733,5.130158947874719e-06,8,6.291235794352544e-07,1.0914045517854893e-08,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,1,4.2551098005553313e-07,0.351256649908695,0.3512562189108318,0.351256649908695,0.3512532019257897,3.44798290530246e-06,8,4.2551098005553313e-07,7.381578714095531e-09,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,2,5.501745246857932e-07,0.3501361358432766,0.350135575435715,0.3501361358432766,0.3501316525827841,4.483260492460506e-06,8,5.501745246857932e-07,8.650771745383019e-09,0.0,,,,0.0,False
adult,classification,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,0,0.00607019980324675,0.3554973136364212,0.3539190414877468,0.3557436530806976,0.3528173128749716,0.002926340205726019,8,0.00607019980324675,9.882589282482501e-05,0.00732421875,,,,0.00732421875,False
adult,classification,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,1,0.008736076367944913,0.351256649908695,0.35080750147203027,0.3515112653324274,0.3500004241719835,0.0015108411604438654,8,0.008736076367944913,0.00022014724316971705,0.0107421875,,,,0.0107421875,False
adult,classification,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,2,0.005586559691294037,0.3501361358432766,0.3490468802473555,0.3501672601002362,0.3477811907697948,0.002386069330441387,8,0.005586559691294037,9.030927030504054e-05,0.001220703125,,,,0.001220703125,False
adult,classification,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,0,0.001519134506303331,0.3528173128749716,0.3530372824292336,0.3534143592057699,0.3528001170134802,0.0006142421922897268,8,0.001519134506303331,3.3606321957048955e-05,0.000732421875,,,,0.000732421875,False
adult,classification,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,1,0.002103417319059963,0.3500004241719835,0.3501224317160314,0.3503430817912946,0.349974392829444,0.00036868896185060507,8,0.002103417319059963,3.941915629479756e-05,0.003662109375,,,,0.003662109375,False
adult,classification,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,2,0.0013927693723510667,0.3496854069274072,0.34962861075216706,0.3496854069274072,0.3495572795208009,0.00012812740660628208,8,0.0013927693723510667,1.7264543616309726e-05,0.00146484375,,,,0.00146484375,False
adult,classification,tabpfn_2_6,numeric_code,T6,cond_le_10,one,none,basis_reference__fnlwgt,0,0.009568063468614288,0.3499013700451717,0.3506814295441624,0.3541961835840763,0.3475007319038423,0.006695451680233999,8,0.009568063468614288,0.0002568620610543125,0.006591796875,,,,0.006591796875,False
adult,classification,tabpfn_2_6,numeric_code,T6,cond_le_10,one,none,basis_reference__fnlwgt,1,0.01076016225764615,0.3436314824862763,0.3450226248288625,0.3488955404450186,0.3391182093060756,0.009777331138942968,8,0.01076016225764615,0.0004417500305412625,0.009033203125,,,,0.009033203125,False
adult,classification,tabpfn_2_6,numeric_code,T6,cond_le_10,one,none,basis_reference__fnlwgt,2,0.0106858417714847,0.3567617307270602,0.3546497740772188,0.3575927800562295,0.3529623318480734,0.004630448208156113,8,0.0106858417714847,0.0002941189353036625,0.009765625,,,,0.009765625,False
adult,classification,tabpfn_2_6,numeric_code,T6,cond_le_3,one,none,basis_reference__fnlwgt,0,0.008898459132131624,0.3499013700451717,0.3522151238186661,0.3541698552241723,0.350800055593652,0.0033697996305203093,8,0.008898459132131624,0.0002036213787413125,0.0068359375,,,,0.0068359375,False
adult,classification,tabpfn_2_6,numeric_code,T6,cond_le_3,one,none,basis_reference__fnlwgt,1,0.011303605577812676,0.3436314824862763,0.3458759186691633,0.3482011832468211,0.3437256529715801,0.004475530275241002,8,0.011303605577812676,0.0004941311826225125,0.010498046875,,,,0.010498046875,False
adult,classification,tabpfn_2_6,numeric_code,T6,cond_le_3,one,none,basis_reference__fnlwgt,2,0.010081562918277963,0.3567617307270602,0.35574600967472914,0.3578425350491088,0.3534589087932319,0.004383626255876905,8,0.010081562918277963,0.0002442374957704625,0.0087890625,,,,0.0087890625,False
adult,classification,tabpfn_2_6,numeric_code,T6,orthogonal,one,none,basis_reference__fnlwgt,0,0.009415012474936438,0.3499013700451717,0.35160058902706176,0.3548032177925958,0.3493886109136471,0.005414606878948736,8,0.009415012474936438,0.00024295470834456248,0.00634765625,,,,0.00634765625,False
adult,classification,tabpfn_2_6,numeric_code,T6,orthogonal,one,none,basis_reference__fnlwgt,1,0.011155727155735476,0.3436314824862763,0.3457240443395076,0.3514746710895874,0.3416113223458713,0.009863348743716083,8,0.011155727155735476,0.0004157054077322125,0.0078125,,,,0.0078125,False
adult,classification,tabpfn_2_6,numeric_code,T6,orthogonal,one,none,basis_reference__fnlwgt,2,0.0094295535769427,0.3567617307270602,0.35521060769649265,0.3572676782494391,0.3527664847106559,0.004501193538783199,8,0.0094295535769427,0.00021087178969365,0.006591796875,,,,0.006591796875,False
bank-marketing,classification,catboost,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,0,0.0,0.2443553526731497,0.2443553526731497,0.2443553526731497,0.2443553526731497,0.0,8,0.0,0.0,0.0,,,,0.0,False
bank-marketing,classification,catboost,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,1,0.0,0.2453614005517786,0.2453614005517786,0.2453614005517786,0.2453614005517786,0.0,8,0.0,0.0,0.0,,,,0.0,False
