dataset,openml_id,openml_version,problem_type,model,model_seed,pipeline,representation_id,reference_id,family,variant,scope,member,repair,is_reference,n_train,n_validation,n_test,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,fit_seconds,predict_seconds,transform_metadata_json,probability_mad,js_divergence,label_flip_rate,log_loss,prediction_disagreement,task_error
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m5,basis_reference__density,T6,cond_le_10,one,5,none,False,1023,256,320,0.6609793538840084,0.5034067466855049,0.1212167045238348,0.9847130551611142,0.97784798943102,0.347328539006412,0.0097645649220794,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":4.722570561128969,""feature"":""density"",""matrix"":[[-2.651329966126897,-1.2170673245446721,0.793744502243356,-0.281870667856185,0.18685048233358947,-0.9333098379213262,-0.01965514365341037,-1.2292821965561822],[-0.9117175696435319,0.49955573408666093,2.226381622467264,-1.5246269067055342,0.34711303085166023,0.9395538925883583,-0.029221431410974327,0.6789303824199218],[0.7003779509993813,0.4492429210562191,-0.6710722116547473,-1.553531000934524,-0.48921819998378485,-0.9902864500012188,0.29251382904419987,-0.24150204835114836],[-0.03817166578074928,-0.6566433473150574,0.4012225975724412,-0.7939368556001092,-1.5231682987203035,-0.5700105127133187,0.5069107794836122,-0.14653899582749555],[0.6609902719936637,-0.7682372956330643,0.02919886715254431,1.1637928007624605,1.0212307259690823,-0.7924881849535446,0.9527934888073153,1.6761764826638021],[0.5543354184133764,-1.4291469381124597,-0.24785192271035472,1.1724982747179482,1.3233099547846263,1.9748800686003696,-1.2535690537891682,1.1057356830081622],[-1.1532333659760448,0.5907735706452711,0.8136653708443465,-0.32148415735243085,-0.9995166495087686,-0.31273711068020954,-1.082248478068811,0.20991909686762142],[-0.3595594518393598,0.18477555524404485,-1.7210429166071661,0.13641033487118406,0.6600763720722,-0.09206456235461752,1.1155735426350544,0.5852492472882215]],""width"":0.0006500000000000394}",,,,,0.1212167045238348,0.6609793538840084
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m6,basis_reference__density,T6,cond_le_10,one,6,none,False,1023,256,320,0.6682031208223319,0.5083418816328049,0.1040810998393908,0.9887525177291552,0.984681204812438,0.3584109579678625,0.0089184190146625,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":5.131842535116964,""feature"":""density"",""matrix"":[[1.9573993851413019,-0.6125437825283067,-1.1492709861788213,-0.2953645358615537,-0.45624811441401364,-0.6330734574218182,-0.3562041148023861,-2.248695878902951],[1.0667669782955878,0.5628004487559385,-1.1729613700081292,0.4584134295902163,-1.3747704577532918,0.8610421479481809,-0.6856355397481197,-0.7757256292250431],[0.47532966446918457,-0.15404206889893013,-0.8225992928245285,0.18376960390937344,0.9163229234413184,0.8730451468289541,-0.7774513994221777,0.7603113067567674],[1.5779292770850983,-1.3310118017110824,1.4959587461419468,2.009213919855442,0.3142600912172561,-0.03463869423547512,1.4440831000827752,1.742056847693036],[0.3992067678519519,0.2409204118916857,-1.4300097152398683,1.5411500987238438,0.36556078439974415,-0.05295931025043531,2.3723883679018103,0.6472461679045445],[-0.31412465421695646,-0.5397683095994804,-0.32452652990425235,0.211214037676076,-1.1710197662535562,1.4665161154827462,0.8342594380814486,-2.480763847114342],[0.7028666162475836,-0.14973314655990821,-0.5223027112122692,0.8384940763165815,0.6930805703831764,-0.4837378891356678,-1.3115001778524493,-1.223740750580358],[1.2559028891189064,0.3982375641200189,0.8583526095042902,0.8416165185279668,0.8811620855601289,-0.019184105993433894,0.2071006136656482,0.2472302677227821]],""width"":0.0006500000000000394}",,,,,0.1040810998393908,0.6682031208223319
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m7,basis_reference__density,T6,cond_le_10,one,7,none,False,1023,256,320,0.6788733888000569,0.5277328997850418,0.2142335859358757,0.9484723099102056,0.94301613270918,0.2066975170746445,0.0093567799776792,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":6.059465244903247,""feature"":""density"",""matrix"":[[-1.9165550770871453,-0.06687126272271932,0.25952999703325125,0.13735884735136666,1.0229433367790954,1.6683891825900032,0.6582263196121125,2.0102959540298735],[2.7176828494637504,0.36178217380694394,-0.8698266430039993,0.7306183707091854,2.193786422040178,2.55287505178424,-0.9960099142849598,-0.3446382198539446],[0.012262057830346503,-1.1860749208592054,0.06136050665978469,1.7532012845678249,-0.4171771415154888,0.17748314970579243,0.41708416654510466,0.22496577810906915],[-0.10383894160193681,0.2992040146604004,0.8577225721656312,1.7620843901058696,0.13918315011800725,-0.13897351170509384,0.3769140181866517,-0.7719251341494204],[-0.2696899398474368,-0.8825422169133458,-0.8975561287272142,1.9124382779904423,2.432413215377158,0.9567512523982974,0.4573043560997519,-0.20848337227659344],[2.7176966810453296,0.3330369649095409,0.7298000356594234,0.3298087151740124,0.2579710835135016,-0.7305058918980855,-1.1407179836826964,1.796630456285132],[0.26114667158050386,-1.4886126731057898,0.9161114169186835,-1.0630728176559001,1.1449014026032993,1.165209410640208,-0.22682608465566087,1.0453983673852365],[0.7730378152596334,1.3991740035802682,0.28666078523222155,-1.1200213142036535,-1.0588386862699677,-2.486040466405124,1.3766694099457721,0.03816643968140784]],""width"":0.0006500000000000394}",,,,,0.2142335859358757,0.6788733888000569
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,basis_reference__density,basis_reference__density,T6,rbf_basis_reference,reference,-1,none,True,1023,256,320,0.6679542139736676,0.50861124843359,0.0,1.0,1.0,0.3458845070563257,0.0090900880750268,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""feature"":""density"",""width"":0.0006500000000000394}",,,,,0.0,0.6679542139736676
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m0,basis_reference__density,T6,orthogonal,one,0,none,False,1023,256,320,0.6601991969630047,0.4994656905531883,0.0927970684619558,0.990490539235386,0.9874073131408202,0.3217637909110635,0.0101684918627142,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.000000000000001,""feature"":""density"",""matrix"":[[0.07776830393167365,-0.49900823136884065,-0.35695215134857594,0.21386918489159498,0.6116738571106164,-0.2800838229297412,-0.33468159156890687,-0.08476075894271992],[0.48838565260250477,0.1357755003711952,-0.03236832070638566,0.6343318970101566,-0.24074188759877285,-0.10209173848874227,-0.13127169363046115,0.5039922291268373],[-0.7573551769233348,-0.12830794460170708,-0.04879141702546899,0.26017843238920757,-0.058456130111386145,-0.2966315424931518,0.26869693551963725,0.41984682203934987],[-0.17067726146705942,-0.275598921423552,-0.2824890137100438,0.48313740322787413,-0.4018543395264391,0.4257840514992307,0.014250938026671999,-0.4885802449154726],[0.030664077243773645,0.1845172030280795,-0.09021204059690914,0.19309999912310652,0.572765750140203,0.5893122919507148,0.45860851399600017,0.1841628169202107],[-0.11304476307018177,-0.07939733399258592,-0.49311843465841604,-0.3831278734172699,-0.17061845258675185,0.4119644447865732,-0.40444676187333034,0.4780812102424022],[0.36081025902363834,-0.3348024602036411,-0.41879098873133486,-0.2529377995399567,-0.20963567607807296,-0.2163547917440876,0.651362627730759,0.05770668545795131],[-0.09386429850393464,0.6983515462648497,-0.6022183267792925,0.05211853436469811,0.04331315224609018,-0.2793473132666575,-0.013513593905710395,-0.24086882063820808]],""width"":0.0006500000000000394}",,,,,0.0927970684619558,0.6601991969630047
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m1,basis_reference__density,T6,orthogonal,one,1,none,False,1023,256,320,0.6648696071002508,0.5073726966977119,0.1000850497079039,0.9890862619241813,0.9863760502374452,0.312173789832741,0.0100288630928844,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000007,""feature"":""density"",""matrix"":[[-0.4113875120706688,-0.5534519652890906,-0.1378774113442217,-0.3727256838100926,-0.39076611368915304,0.3889933863785406,0.24662452809344906,-0.04097502883438027],[0.03671407020980098,-0.2547147893924029,-0.19306067680017855,0.2871343709403097,-0.2547214860695618,0.16405647342097945,-0.7982537793520439,0.2916285703166746],[-0.2834963052709918,0.08605378514496204,0.37162473397003587,-0.08613863132557474,-0.10232436621752644,-0.22491698875865213,0.128351315230496,0.8301613074454272],[0.41101135172421355,-0.2160914054791992,-0.0077173031172194165,0.07056414932143619,0.4973593723991182,0.5958232389556175,0.21166476933266093,0.36354045899396353],[0.15812785602692395,0.36718612311725196,-0.5043991834944523,0.3613276668537243,-0.49430913279521804,0.12934675245682084,0.3965413139785836,0.1920328049237319],[0.09714836454349224,-0.33579945036531617,0.5841245360742787,0.621152792914595,-0.2643819183249497,0.008388984319875286,0.2097932833428419,-0.1918000601679084],[-0.4218025641056152,0.5474770642810894,0.30164961771884924,0.0857071608173245,0.006851767570677023,0.6165421494305943,-0.160723683279565,-0.13420126901226834],[0.6064258231154467,0.1655067760948454,0.3448773593974829,-0.4924388919266892,-0.45858033480617455,0.13874961447536235,-0.11662278250939695,-0.016447505289198833]],""width"":0.0006500000000000394}",,,,,0.1000850497079039,0.6648696071002508
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m2,basis_reference__density,T6,orthogonal,one,2,none,False,1023,256,320,0.6642034491018725,0.5061829060316085,0.100973385969848,0.9884973817647696,0.9870312098021248,0.309688864974305,0.0072271211538463,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000007,""feature"":""density"",""matrix"":[[-0.5627547881369026,-0.22919714343413228,0.5132364919375081,0.4495157382697719,0.10342409906847855,0.2605349339117787,0.2160582128565593,0.20010865764072758],[-0.33646505296151163,0.12025685817253079,-0.6509446855211702,0.4680265885997668,0.26771491768454353,-0.09933592494126418,0.14530825792206836,-0.3562278652749724],[0.2966365597471051,0.09419153452418695,-0.12842889513383957,0.299694847502583,-0.6400692119042625,0.5092727430034877,0.34217130086588926,-0.10341760773770892],[-0.42759966980108255,0.11649183010130638,-0.19984117415348726,-0.2732384831531076,-0.44708635125613194,-0.41478904716907666,0.4028675450593457,0.3933878421477997],[-0.3773108259945417,0.610160656294037,0.11343428664266902,-0.43919110087266305,0.08228905029883751,0.4394655240243556,0.0009173909988817107,-0.2822801399584158],[-0.21117042397325278,-0.6142863463480585,-0.42618140896639284,-0.37530436050380045,0.02527261571435787,0.4785849633281649,-0.1080767929353031,0.11921625295032892],[0.33483083374313666,0.11712550595792515,-0.08369287310595853,-0.10929326219177411,0.5481585958594276,0.1628012853304834,0.6328860084320672,0.3573424269112396],[-0.01398198030158334,0.383669701570265,-0.23436385386752934,0.2621511774846928,0.01301299177964626,0.2053471922740643,-0.49050460384382183,0.6678479128856324]],""width"":0.0006500000000000394}",,,,,0.100973385969848,0.6642034491018725
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m3,basis_reference__density,T6,orthogonal,one,3,none,False,1023,256,320,0.665471843216586,0.5073328569531441,0.1056793020434129,0.988147620346508,0.9848346491151776,0.3174945078790188,0.0109145471360534,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000004,""feature"":""density"",""matrix"":[[0.29445924346676544,0.18377595788039527,-0.26643200019169444,-0.3855370151384533,0.5056544344631274,0.04192315655173608,-0.4706289299659198,0.4253937030631203],[0.24297765830328505,0.18431141295866593,-0.3483236805989769,0.2030687841463962,-0.32775556888372864,-0.13948130663149613,-0.5845088176508121,-0.5252575913896362],[0.01820013016704338,-0.04226861480808131,0.1182063921434752,0.5078807529676387,0.7076939688374101,-0.40810461503922807,0.017724127344193385,-0.24139642509838677],[-0.49357104564440896,0.7311113113531452,-0.20604527668261005,0.32670687535684284,0.029293409736676258,0.19522157164917892,0.03706974758475418,0.17980017460266912],[0.4740111786424637,0.2873091391643115,0.030432588779698053,-0.07459613817467474,0.22685869400804973,0.5679223856407021,0.3628022204701774,-0.4250293877454589],[-0.4047253538756422,0.2361832569186508,0.08851790255904372,-0.6605373676270927,0.1465111620831246,-0.3058604334402092,0.03626922048561338,-0.46897573739218046],[0.43150558082184864,0.3569304221400287,-0.18157296981993512,-0.050526527012009936,-0.20897613609469531,-0.5957209565248167,0.4594627530980154,0.20303061144835802],[-0.1887477518743935,-0.36085581113086607,-0.8423341918256236,-0.03188901737008215,0.13638038521568197,0.05618430646288237,0.30186522236643787,-0.10360825907937553]],""width"":0.0006500000000000394}",,,,,0.1056793020434129,0.665471843216586
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m4,basis_reference__density,T6,orthogonal,one,4,none,False,1023,256,320,0.6616245585164956,0.5003660395741463,0.0963683270518087,0.9901407171268656,0.9877969664537428,0.3205555400345474,0.009143108036369,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000007,""feature"":""density"",""matrix"":[[-0.15986895615963384,0.39361336983459627,0.04189437073667374,0.22952858656137673,-0.8555983465017614,-0.04344261453212223,0.10676322198673904,-0.14049108417502135],[-0.40888562662747185,0.04938974745217812,-0.7400376192320287,0.3636321643722395,0.1570938252347365,-0.11677184858954816,0.23704993795551269,0.23660591857518304],[-0.12419454664753582,-0.6426094256529405,0.2926357909611443,0.456221992575369,-0.22555210599875686,0.16845210551747367,-0.0729637462236573,0.43963741349819335],[-0.16540869462964972,0.5150631485167511,0.19211057551465066,0.41829404894127187,0.29197321605004833,0.32644018234377614,-0.5454536898809673,0.0783725260066584],[-0.1294123580962279,-0.22821460808546487,-0.3067870980181084,-0.153446063143355,-0.11976714603630463,0.8065681478289451,-0.0384923307295556,-0.3835733444035372],[-0.5848787722685862,-0.13874151531781598,0.3773590970571689,0.1688380037812925,0.2417453930896877,-0.17631299615977314,0.2520148193428311,-0.5610016730464629],[-0.22171119561939998,0.2962292281847073,0.3006953096109451,-0.2777241129480705,0.09561762028977086,0.37108028225265005,0.579452301720597,0.46144963193766964],[0.5970624327291061,0.07286546499459716,0.033333520392352524,0.5502701249096981,0.1588179916314258,0.17377785973456886,0.47833817181556165,-0.22376200720680756]],""width"":0.0006500000000000394}",,,,,0.0963683270518087,0.6616245585164956
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m5,basis_reference__density,T6,orthogonal,one,5,none,False,1023,256,320,0.6679490044469686,0.506239441037178,0.1060926162225728,0.9882770367613092,0.9841186977742338,0.32523681409657,0.0104182490613311,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000007,""feature"":""density"",""matrix"":[[-0.3968490765563128,0.08362446987034655,-0.46418139048256196,0.47732255457154044,0.5753704848710834,-0.1431751253127747,-0.03918578237998061,-0.19781490639593732],[0.611113112471724,0.17949965799703013,-0.24589662207547885,-0.20175782724632652,0.24425836335234571,-0.580921457551299,-0.2826584536041703,0.1269707747309961],[0.5872954965590474,0.0845144729836306,0.08284155056260971,0.42045532900708593,0.10093335639590796,0.1555722598247,0.6016853778237788,-0.2605385442510108],[-0.2044736744002437,0.029373794566088452,-0.02931722850410918,0.1580569960508028,-0.5709881354148849,-0.6649111122795733,0.2062370903168509,-0.34758913582345974],[-0.07731742390027521,-0.06648940694076418,0.8185404110754724,0.2897379068944468,0.3174743360012056,-0.31662309335869115,-0.16268996947797265,0.09020283828536436],[-0.12908419196771795,0.10292748441020802,-0.11448589422910257,0.17679844026406516,-0.06401698978872136,-0.16498768180590495,0.42390606177908974,0.8469728664706037],[-0.010834516881534693,0.8725021427316954,0.08670756434958145,0.23882059233960293,-0.22826202251190325,0.18943203461952077,-0.29269089742675103,0.020325821849945427],[-0.2440655465026947,0.42012665651347775,0.16035784776021242,-0.5978722621549355,0.34070512753919174,-0.11120258204069873,0.4713568764087201,-0.17359843657936325]],""width"":0.0006500000000000394}",,,,,0.1060926162225728,0.6679490044469686
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m6,basis_reference__density,T6,orthogonal,one,6,none,False,1023,256,320,0.658533270703416,0.5012670189142228,0.1030262768201187,0.9880642036346,0.985754948716094,0.3245016857981682,0.0087100150994956,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000007,""feature"":""density"",""matrix"":[[-0.02847668293624011,0.6049534670170127,0.32850181881777024,0.438041767814893,-0.07088145414716158,0.4599963221351599,-0.29481848260448984,0.17288033824284577],[0.12256795675783747,0.08701950640043421,-0.23159248373304286,0.06832032507446956,-0.15148960065522693,0.4590805616441659,0.821775007778649,0.1004177850099832],[-0.3958340578788667,0.11716839832108565,0.15143583087859053,0.021018527128926972,-0.010971634950204685,0.10797497024601799,0.13291633592474603,-0.881343663035421],[0.6778370259259511,-0.2213543892669238,-0.14368419044144012,0.05415048463732842,0.3431777488074455,0.41025411661766226,-0.24600887219107798,-0.3483705016097784],[0.3738601287617297,0.07780155228679242,0.07542042245022973,-0.27935332932731555,-0.8499975688031028,-0.026428272880805417,-0.14125800272347072,-0.16522970660002248],[-0.011682632429667513,-0.4232590585839457,0.8067273573607476,-0.24635047387249204,0.05095579912030267,0.2620592869359322,0.14096134667694088,0.13444714851700618],[0.01546979751283313,0.5145793491311187,-0.03394640235773402,-0.7913183493916727,0.30139933487031084,0.12019569523631216,-0.017668142918821253,0.045066206939403185],[-0.4773587173173417,-0.33725285806535543,-0.3704374327537867,-0.18752632000542394,-0.1954519296549327,0.5602328609703862,-0.3456077161872994,0.12038331962027281]],""width"":0.0006500000000000394}",,,,,0.1030262768201187,0.658533270703416
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m7,basis_reference__density,T6,orthogonal,one,7,none,False,1023,256,320,0.6614573392946127,0.501532931625843,0.1030218035128509,0.9881899132896036,0.9836129541415772,0.3258986410219222,0.0090934429317712,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.0000000000000009,""feature"":""density"",""matrix"":[[0.10895442101934827,-0.15741716569792416,0.425709944829161,-0.6139820829185952,0.4955443056970881,0.38948402355037803,-0.02149199770255418,0.08615071292462124],[0.29989245981257334,-0.1553189061902963,0.24511903858808776,0.011853315989390243,-0.6039465394134981,0.25140667098610264,-0.45843055440138114,0.4331297679154705],[-0.2818975853086338,-0.2912721627698572,0.046717313614856565,-0.24786085383748752,0.017694479728281406,-0.46518274700953377,-0.6644340669549206,-0.33748489785121916],[-0.40102534597198447,0.4637369146305902,-0.46698601936936573,-0.22054274555458703,-0.04050157057014721,0.4918575945706336,-0.3370538159957874,0.015561348301773166],[-0.6850507244676554,0.142850015121139,0.5389271695367207,0.29430811871139934,0.07358856073589257,-0.047100684742752294,0.011136602151914228,0.354234160690383],[0.1963882850019206,0.10058248575116631,0.2677248026617748,0.558402422341427,0.2231718724149802,0.38618100500053554,-0.31872164235800016,-0.517010668428852],[0.21145291136376182,-0.045252881414425614,-0.3165160060319711,0.27903227051727547,0.5766345138819325,-0.1649456350108503,-0.34268167426650487,0.545942577518867],[-0.3245468882445926,-0.786532699886948,-0.27591267462331553,0.19110691580095435,-0.001619654872760574,0.38498921295921545,0.12313966674249169,-0.0018102906509091642]],""width"":0.0006500000000000394}",,,,,0.1030218035128509,0.6614573392946127
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m0,basis_reference__density,T6,cond_le_3,one,0,none,False,1023,256,320,0.6613505308670031,0.5036507084965706,0.0991995095749974,0.9889168833691576,0.984881158486175,0.3190794249530881,0.0109231111127883,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":2.7888179446863743,""feature"":""density"",""matrix"":[[-0.38249788008835267,1.1359455534560932,-0.22847820063935986,0.5359676566449452,0.4158563743661445,0.2655935588685953,0.4608627695942493,0.7506115841734967],[0.5274380253202187,0.7664139149222706,0.7558319743567584,0.45636074818968214,-0.05495716007441981,0.6636291564090334,-0.4567364422670169,-0.282687266822651],[0.3388625478220712,0.9078017022126874,-0.864026473685686,-0.5346509630294557,0.6378473869643869,0.1944824456258383,0.2863813188278536,-0.8449625199040384],[-0.6767945539993341,-0.5666927341289327,0.35010605089695385,-0.47120718836780445,0.42166184708579685,0.3615219219542911,1.668077948283704,-0.8539342544684088],[0.12465749390927094,-0.6438459650321264,0.9774169449741804,-0.14055358747642155,0.9490418242237163,-0.29579596606982755,-0.622358410768377,0.23614590774322144],[-0.8230095931387054,0.9098118336819401,0.41079082375679926,0.3713594846093074,0.31615323725440597,0.474898961456988,-1.4366347660882084,-0.6038641947147959],[0.0716557066272466,0.8746066938320141,0.5024777280151131,-0.7933571656272338,-0.368577403582123,-0.9315312964358365,0.7702909071138786,0.5349053608108303],[0.20806150412608299,-0.6961354944092514,0.028351638708848822,-0.6003305614136378,-0.21388677174719528,1.4304796710639551,-0.30278910954635485,0.5867029781467445]],""width"":0.0006500000000000394}",,,,,0.0991995095749974,0.6613505308670031
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m1,basis_reference__density,T6,cond_le_3,one,1,none,False,1023,256,320,0.6577681146446285,0.5018443182110787,0.104864938040877,0.9880259347669548,0.9864529554965746,0.3325148511212319,0.010872462997213,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.5337210605151146,""feature"":""density"",""matrix"":[[0.5859393098135706,-0.9827299317276466,0.3429340748964341,0.05422725238097134,-0.5732716091502439,0.09647178280750543,0.048275683879389075,-0.2633832705658215],[-0.11589156633891248,-0.17607431191600645,0.522973371274531,-0.6008959277439249,0.23750987222517056,-0.7586559452212128,-0.33249628577591617,0.4694366211795196],[-0.26704809338247787,0.18771111034771046,0.6318567113335257,0.16755859804570802,-0.4213460865666595,-0.1910702702244137,0.5743017358505995,-0.4642833375050366],[0.1928213750960068,0.6716171594114158,0.5603479028181617,-0.1937077075859229,-0.28601141723817247,0.8180580656785247,-0.16523959051107254,0.35105962684325054],[-0.48573416089449206,-0.3288775284156954,0.13448633200586685,-0.3786277845134698,0.8097099019192868,0.4045000933084821,0.7155499579258401,-0.018114650039419162],[0.2373065941721309,0.2818826230917366,0.1711142849340797,-0.5176393324928237,0.34031403709075003,0.17636963263852543,-0.34632178533758495,-0.921889382706463],[0.7856846108593958,0.15999074501760283,0.14944197686039198,0.370402702828281,0.4721379498521003,-0.20887777617548817,0.488194033105608,0.17970740540453023],[0.0707397019239744,0.3395691563963364,-0.6374493081351811,-0.7411647392636743,-0.3586133941565156,-0.15289302598128354,0.5122044288531263,0.1539383176063998]],""width"":0.0006500000000000394}",,,,,0.104864938040877,0.6577681146446285
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m2,basis_reference__density,T6,cond_le_3,one,2,none,False,1023,256,320,0.6623395580152875,0.5095264241099358,0.1394102297812163,0.9803142726098568,0.9779629811041948,0.3149652360007167,0.0102282830048352,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":2.3791077777924925,""feature"":""density"",""matrix"":[[0.24628943902537195,-0.28636144723388024,-0.6125608185542621,0.24231022393451634,0.9340114377917282,-0.1506021358326923,1.0103933947679697,-0.7391529130410701],[1.1844044305485237,0.1600273266404053,0.10121997235994297,-0.6217895754506538,-0.35528960516547875,0.6310306289867234,0.3728102868102818,0.8360937393304133],[-0.3041081597900554,0.023733501294148873,0.18217472963706646,0.5848210758228121,0.9951851373062601,-0.4287857746188809,-0.25064298194065693,1.2639539133119246],[0.3722510505184883,-0.06713772506419559,0.9460157607847582,0.5782379840940155,0.21667685708948245,1.0360363360768008,0.26478601351580283,-0.6418107146513814],[0.8319093222071254,-0.9747981648147038,-0.7762424421980829,0.074035977271417,-0.8124038156996567,0.08795781795984041,-0.7669184452555596,0.44631053985559843],[0.2165177970385602,0.7448709702232846,-0.18939029263244356,0.8209562431723435,-0.05865110107690707,0.11620830730246738,0.33053075910315083,0.11447175779632772],[0.46499972382533117,0.29987780548792436,-0.603128449697198,-0.07186585540796016,0.6279998533379731,0.6430571219806107,-0.8548352788516517,0.1083000984025876],[0.774853422301503,0.6187822534199304,0.49818999469694225,0.23282479642548393,0.15715192442519174,-0.9738717261545878,-0.30390861369134453,0.08662518876960248]],""width"":0.0006500000000000394}",,,,,0.1394102297812163,0.6623395580152875
wine-quality-red,40691,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m3,basis_reference__density,T6,cond_le_3,one,3,none,False,1023,256,320,0.6588866675492422,0.5017555803060532,0.1174471988011025,0.98486081716082,0.978592505582498,0.3206871680449694,0.0100261981133371,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.5138318686037258,""feature"":""density"",""matrix"":[[0.013081631821653955,-0.09593901957889789,-0.5252320016868843,0.2916052999661357,0.7452983886069858,0.11298108940286367,0.5616833640551657,0.4014566766227609],[-0.4605708102634949,0.3977138028646918,-0.45597744653228095,-0.5410591315454324,0.2376311220319163,-0.31445957667930186,-0.6087142325943374,0.5243156450240496],[-0.3069673643549658,-0.7810952394619134,0.6195907976680876,-0.02220402183764263,0.2988472030411479,-0.4126400001449448,-0.42860475438713197,0.29426790263782654],[-0.2892770985846567,0.6054063501027876,0.3584282016098438,0.4393947753098923,0.5931553483576564,0.1547241215780005,-0.06978314012838409,-0.6138663165105273],[-0.38624914755425577,-0.3441711267447174,0.12797768230512563,-0.9239216010248023,0.3727970323570295,0.5097497721318653,0.376704412685735,-0.26587994610985705],[0.9544441371466896,0.24360965220711917,0.34094291358019724,-0.3776819503619396,0.5900834530504073,0.006680410729583215,-0.1776440727605783,-0.1267405409115397],[-0.059365169443639655,0.5703716339368651,0.5339178264764047,-0.22869268445660426,-0.28809098965759217,-0.655498178870673,0.5660290450525793,0.3870649395251533],[-0.06705690739031434,0.11510833969602399,0.1905794083405079,0.028660855129330635,-0.2084202273985691,0.7261464760831915,-0.06584880277964042,0.8208349556755921]],""width"":0.0006500000000000394}",,,,,0.1174471988011025,0.6588866675492422
