git_commit,git_dirty,task_id,task_seed,seed,n_regimes,model,split,training_seconds,regime_accuracy,functional_recovery,operator_accuracy,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,1,8,MLP,ood,0.4352494631893933,-1.0,-1.0,-1.0,22.700952176353894,59.60991497804399,0.0327272259149487,0.9835002664387292,0.9463173798352768
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,1,8,RandomForest,ood,0.41150229796767235,-1.0,-1.0,-1.0,22.91963613691597,60.116045146931434,0.016231838779981245,0.9918508765031259,0.9280729353086097
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,HardProgramRouter,iid,0.1318620080128312,1.0,0.0,1.0,0.003862929204728971,0.004678423976406712,0.9999910899256187,0.00298497477062467,0.0037543659299085646
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,SingleProgram,iid,0.02341065090149641,-1.0,-1.0,-1.0,1.081969324837189,1.5630955910939608,0.005389012851608976,0.997301853577136,0.8190587720852919
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,NeuralMoE,iid,1.9036747061181813,0.4609375,-1.0,-1.0,0.48075124492135046,0.9486746392259008,0.633632654502662,0.6052828640374168,0.3085799928629136
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,MLP,iid,0.7702161311171949,-1.0,-1.0,-1.0,0.48653795151113854,0.9608810268994498,0.6241440650028551,0.613070905358544,0.2865766752012353
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,RandomForest,iid,0.3609464671462774,-1.0,-1.0,-1.0,0.8031045461221127,1.2708769083434361,0.3425099973482938,0.8108575723588616,0.6266275493889953
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,HardProgramRouter,ood,0.1318620080128312,1.0,0.0,1.0,0.029864693764011463,0.07214101704054961,0.9999986000293106,0.0011832035705472829,0.0011766519921231236
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,SingleProgram,ood,0.02341065090149641,-1.0,-1.0,-1.0,25.75542833833606,61.057728627521335,-0.0028493801433433497,1.0014236766440783,1.0017397844397293
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,NeuralMoE,ood,1.9036747061181813,0.263671875,-1.0,-1.0,23.497547447419493,57.76766012584652,0.10231498536760075,0.9474624080312629,0.9204273293918177
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,MLP,ood,0.7702161311171949,-1.0,-1.0,-1.0,23.338177401630674,57.24840436211358,0.11838048553057778,0.9389459592912801,0.9378884553974001
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,2,8,RandomForest,ood,0.3609464671462774,-1.0,-1.0,-1.0,24.367330208609253,60.513679700559884,0.014942581251443543,0.9925005887900302,0.9512684659645977
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,HardProgramRouter,iid,0.15850698295980692,1.0,0.0,1.0,0.005220829318417941,0.006469457421541694,0.9999838868235363,0.00401412212864037,0.006206309883883601
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,SingleProgram,iid,0.029417193960398436,-1.0,-1.0,-1.0,1.0905316972841632,1.5864461793394276,0.03106168049364244,0.9843466460075726,0.9320415464395426
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,NeuralMoE,iid,3.899657665984705,0.5087890625,-1.0,-1.0,0.33578115657950036,0.8811008392353126,0.7011201233834947,0.5466990731805801,0.18137210796580314
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,MLP,iid,1.0839676409959793,-1.0,-1.0,-1.0,0.4822304777338644,1.1737905507546185,0.4695717286338309,0.7283050675137233,0.25656123166935724
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,RandomForest,iid,0.4076472888700664,-1.0,-1.0,-1.0,0.7846564649063121,1.2967268440986235,0.3526450869857787,0.8045836892544003,0.6001827621529585
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,HardProgramRouter,ood,0.15850698295980692,1.0,0.0,1.0,0.05169675179786282,0.11483268908931259,0.9999971921632694,0.0016756600880190858,0.0021449295947050225
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,SingleProgram,ood,0.029417193960398436,-1.0,-1.0,-1.0,26.57155008810514,68.23423371029006,0.008607981336895665,0.995686707083661,0.9543844977915719
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,NeuralMoE,ood,3.899657665984705,0.3154296875,-1.0,-1.0,25.882459088155883,63.17090766814675,0.1502816148739866,0.9218017059682702,0.9189015267342077
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,MLP,ood,1.0839676409959793,-1.0,-1.0,-1.0,25.372827595710987,64.56751134100708,0.11229457108180985,0.9421812081113644,0.9253533692435527
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,3,8,RandomForest,ood,0.4076472888700664,-1.0,-1.0,-1.0,26.298544971498146,68.02017521925697,0.014818441847263553,0.9925631255253927,0.9061992509065735
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,HardProgramRouter,iid,0.13152644387446344,1.0,0.0,1.0,0.004426156931231162,0.005592278418813805,0.9999863721603209,0.003691590399688043,0.003985181342718908
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,SingleProgram,iid,0.0214242001529783,-1.0,-1.0,-1.0,1.0510587132915248,1.5053396125699157,0.012542470673425399,0.9937089761728908,0.9310891536247248
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,NeuralMoE,iid,1.5355037259869277,0.4912109375,-1.0,-1.0,0.6393302970860191,1.1683730526561122,0.4051430923280347,0.7712696724699899,0.5007913262720738
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,MLP,iid,0.705319118918851,-1.0,-1.0,-1.0,0.6617651236413735,1.1884153347929551,0.38455968793772033,0.7845000395553079,0.5529025997890049
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,RandomForest,iid,0.3591585368849337,-1.0,-1.0,-1.0,0.7453300921697068,1.243512708822111,0.3261706839745113,0.8208710714999577,0.6208441571678214
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,HardProgramRouter,ood,0.13152644387446344,1.0,1.0,1.0,0.025399798330909107,0.03369701319248415,0.9999997535009552,0.000496486701587083,0.0039465322510278626
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,SingleProgram,ood,0.0214242001529783,-1.0,-1.0,-1.0,37.52545026852749,63.3166026669468,0.12970270580822196,0.9328972581114053,2.4333751630311062
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,NeuralMoE,ood,1.5355037259869277,0.3037109375,-1.0,-1.0,25.649615620772238,65.89786765615882,0.05729643713448074,0.9709292264967202,0.9136722001757765
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,MLP,ood,0.705319118918851,-1.0,-1.0,-1.0,28.129817761175218,63.723954668408716,0.1184684406604195,0.9388991209600638,1.099961609095957
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613800-r8,202613800,4,8,RandomForest,ood,0.3591585368849337,-1.0,-1.0,-1.0,26.908042845084235,67.44698816749843,0.01245351600853506,0.9937537340767405,0.9168472544798258
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,HardProgramRouter,iid,0.1585481851361692,1.0,0.0,0.9375,0.014170499657666369,0.01798327690802933,0.999985678255341,0.0037844080989022535,0.011501187723631071
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,SingleProgram,iid,0.021726814098656178,-1.0,-1.0,-1.0,1.818792909318745,4.5321298064762185,0.09037383630971985,0.953743237821522,0.8685495699206357
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,NeuralMoE,iid,3.4807224120013416,0.322265625,-1.0,-1.0,0.7384098046684358,3.18100638790667,0.5518872038388082,0.669412276673495,0.1806846359015944
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,MLP,iid,0.8124054379295558,-1.0,-1.0,-1.0,0.7303514432560405,3.4030303735715415,0.48715052653671975,0.7161350944223306,0.22233918581925602
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,RandomForest,iid,0.4053752520121634,-1.0,-1.0,-1.0,1.221172087121335,3.786049385097997,0.36520892454286835,0.7967377708237081,0.46588728476213753
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,HardProgramRouter,ood,0.1585481851361692,1.0,0.0,0.9375,0.08515870263363468,0.1556299165436985,0.9998871187597655,0.010624558354795276,0.00992289086239281
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,SingleProgram,ood,0.021726814098656178,-1.0,-1.0,-1.0,8.135861367671168,14.648980695002091,-0.0001160952984604613,1.0000580459645632,0.8395274609452894
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,NeuralMoE,ood,3.4807224120013416,0.3828125,-1.0,-1.0,9.295180884000729,17.622133482848877,-0.44728005269593174,1.2030295310988552,1.0312257079968883
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,MLP,ood,0.8124054379295558,-1.0,-1.0,-1.0,8.334674514771905,13.52902168682863,0.14696197800162936,0.9236005749231486,1.0423140608815058
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,0,8,RandomForest,ood,0.4053752520121634,-1.0,-1.0,-1.0,12.567470018586125,16.876865392797978,-0.3274530703810312,1.152151496280342,1.3577630626665935
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,HardProgramRouter,iid,0.1308255901094526,1.0,0.0,0.9375,0.010419456948511652,0.01219767152635971,0.9999928753037877,0.0026692126577549805,0.009946002479880332
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,SingleProgram,iid,0.02250299113802612,-1.0,-1.0,-1.0,1.6529961367559736,4.589943932297802,-0.008851500834467396,1.0044159998897206,0.875335965260993
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,NeuralMoE,iid,1.6633086181245744,0.3857421875,-1.0,-1.0,0.9421858026162226,3.078551433450939,0.5461573453174479,0.6736784505107404,0.3031180815410646
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,MLP,iid,0.45735804503783584,-1.0,-1.0,-1.0,0.9548828808503913,2.9026996420502416,0.5965249518200579,0.6351968578164899,0.4434852845078995
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,RandomForest,iid,0.5527749299071729,-1.0,-1.0,-1.0,1.2427373584321568,3.772050304186414,0.31865443223971457,0.8254365922106225,0.511493285183359
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,HardProgramRouter,ood,0.1308255901094526,1.0,0.0,0.9375,0.047027938522660406,0.07533019397984914,0.999976777724938,0.004818949580775313,0.00535206717842128
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,SingleProgram,ood,0.02250299113802612,-1.0,-1.0,-1.0,9.00545031857473,15.631801116226054,3.537843704359833e-05,0.9999823106250212,0.9145955819089233
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,NeuralMoE,ood,1.6633086181245744,0.302734375,-1.0,-1.0,11.402385876521294,17.62970898513631,-0.2719114594834662,1.1277905211002024,1.366915869886502
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,MLP,ood,0.45735804503783584,-1.0,-1.0,-1.0,15.909583287058922,32.97833406670474,-3.4506559110145174,2.109657771064899,1.483559254552468
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,1,8,RandomForest,ood,0.5527749299071729,-1.0,-1.0,-1.0,11.244847221002063,15.956847069668807,-0.04198330088572355,1.020775832828013,1.0674574006089026
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,HardProgramRouter,iid,0.14345864881761372,1.0,0.0,0.9375,0.011644735643203119,0.013962019546254024,0.9999911577796241,0.002973587122637727,0.009335754242963306
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,SingleProgram,iid,0.02300011902116239,-1.0,-1.0,-1.0,1.9456169897635918,4.4681347375602085,0.09443970323665118,0.9516093193970668,1.0208655979462486
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,NeuralMoE,iid,3.9177253691013902,0.3701171875,-1.0,-1.0,0.7207669880544513,3.3105393724098535,0.502878706400195,0.7050682900257285,0.16864496783508592
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,MLP,iid,0.2935980330221355,-1.0,-1.0,-1.0,1.8549733558105728,4.297819124844428,0.1621599439479272,0.915336034498846,0.9305170698930639
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,RandomForest,iid,0.4085115089546889,-1.0,-1.0,-1.0,1.4048617987581309,4.237369015872799,0.18556313285156834,0.9024615599284169,0.5315552608676696
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,HardProgramRouter,ood,0.14345864881761372,1.0,0.0,0.9375,0.046764338741922984,0.07160978163373852,0.9999772628376564,0.004768350065120057,0.006710599484155988
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,SingleProgram,ood,0.02300011902116239,-1.0,-1.0,-1.0,8.48797813825513,15.01707473833213,8.692275256938498e-05,0.9999565376792287,0.7814027920770147
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,NeuralMoE,ood,3.9177253691013902,0.3681640625,-1.0,-1.0,10.310493959426822,16.119498024446752,-0.1521117094831912,1.0733646675213373,1.3095757641220276
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,MLP,ood,0.2935980330221355,-1.0,-1.0,-1.0,10.001442071465135,15.756652494053263,-0.10082802607397068,1.049203519853975,1.1504250009113723
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,2,8,RandomForest,ood,0.4085115089546889,-1.0,-1.0,-1.0,13.359815227254217,17.342401385037,-0.33355223357141184,1.1547953210727049,2.213880817952023
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,HardProgramRouter,iid,0.13631140789948404,1.0,0.0,0.9375,0.019615487715265445,0.022888582961783144,0.9999706403121287,0.005418458071385847,0.016723833186078417
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,SingleProgram,iid,0.021755119087174535,-1.0,-1.0,-1.0,1.6929954960222116,4.332817723240354,-0.0520937969196118,1.0257162360612273,1.0658469176123586
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,NeuralMoE,iid,0.9730651439167559,0.3564453125,-1.0,-1.0,1.584610033031657,3.9873882281662896,0.1089734057373497,0.9439420502672027,0.9775968464832154
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,MLP,iid,0.2817156589590013,-1.0,-1.0,-1.0,1.6227602209444907,4.042250100492549,0.08428572848701743,0.9569296063519941,0.9425475493854454
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,RandomForest,iid,0.34021421312354505,-1.0,-1.0,-1.0,1.2916788090591345,4.009477039787769,0.09907407687050407,0.9491711769378038,0.4477010845118814
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,HardProgramRouter,ood,0.13631140789948404,1.0,0.0,0.9375,0.12930262082227273,0.2365858976331291,0.9997429742991293,0.016032021109976324,0.01621700745819809
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,SingleProgram,ood,0.021755119087174535,-1.0,-1.0,-1.0,8.606355589356099,14.635506812173148,0.016409383226410723,0.9917613708819221,1.0575097922708174
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,NeuralMoE,ood,0.9730651439167559,0.45703125,-1.0,-1.0,8.60897652022686,14.670079745557436,0.011756892755322101,0.9941041732357218,0.9850093936538387
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,MLP,ood,0.2817156589590013,-1.0,-1.0,-1.0,8.740824292057368,14.782279884401444,-0.00341753540099643,1.0017073102463596,0.9978875210750612
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,3,8,RandomForest,ood,0.34021421312354505,-1.0,-1.0,-1.0,18.3217506289199,21.796055357084292,-1.1814971458930588,1.476989216579816,2.956307437860537
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,HardProgramRouter,iid,0.1345987890381366,1.0,0.0,0.9375,0.00810699181441965,0.011192906587951303,0.9999940611615348,0.0024369732180026084,0.007050675939361173
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,SingleProgram,iid,0.022224113810807467,-1.0,-1.0,-1.0,1.707836824933783,4.552527727666609,0.01752625516562245,0.9911981360123604,0.8299434039654663
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,NeuralMoE,iid,0.893138205865398,0.3876953125,-1.0,-1.0,1.35267109661594,4.149806735688196,0.18365921131989504,0.9035157932654553,0.6079621102633848
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,MLP,iid,0.6448088979814202,-1.0,-1.0,-1.0,1.2667067435904658,3.5131281261181697,0.41493552004445877,0.7648950777430465,0.5707790300970097
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,RandomForest,iid,0.36325566098093987,-1.0,-1.0,-1.0,1.2228886790115485,3.687193945384849,0.35552256199222554,0.8027935214037134,0.4878851053396035
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,HardProgramRouter,ood,0.1345987890381366,1.0,0.0,0.9375,0.02439904109883173,0.038254399103198715,0.9999938961888231,0.0024705892367963005,0.0032184757474147466
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,SingleProgram,ood,0.022224113810807467,-1.0,-1.0,-1.0,8.880653244908899,15.480484907763396,0.0004432833899831179,0.9997783337370423,0.8974377638755892
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,NeuralMoE,ood,0.893138205865398,0.27734375,-1.0,-1.0,9.447204650408821,14.884500155101396,0.07592582969736172,0.9612877666456794,1.0909667299743786
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,MLP,ood,0.6448088979814202,-1.0,-1.0,-1.0,15.524714620158193,25.048961986252987,-1.6170847603882503,1.6177406344616094,1.6489767778129591
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613801-r8,202613801,4,8,RandomForest,ood,0.36325566098093987,-1.0,-1.0,-1.0,11.616947314360162,15.848018121411396,-0.047582510934235156,1.0235147829583289,1.1991243593777743
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,HardProgramRouter,iid,0.13822803180664778,1.0,0.0,0.9375,0.006061688215105332,0.008046053958424941,0.9999814735012311,0.00430424195054679,0.004304443914794839
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,SingleProgram,iid,0.022190995048731565,-1.0,-1.0,-1.0,1.3157497446370954,1.7964678639169027,0.07643731858198055,0.9610216862371106,0.9722791863789524
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,NeuralMoE,iid,3.5208862419240177,0.5185546875,-1.0,-1.0,0.34538020743622855,0.8973097121100504,0.7695842258816583,0.48001643109204256,0.14688610384700757
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,MLP,iid,0.6049258811399341,-1.0,-1.0,-1.0,0.38636868820555736,0.9187990423650456,0.7584157939224271,0.49151216269546466,0.16106554783029725
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,RandomForest,iid,0.3125171260908246,-1.0,-1.0,-1.0,0.7339992690247693,1.1248862063703073,0.6378865523988071,0.6017586290209662,0.4358017175449401
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,HardProgramRouter,ood,0.13822803180664778,1.0,0.0,0.9375,0.08103576159737713,0.14594033774605727,0.999973616094998,0.005136526550306765,0.003711968838899909
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,SingleProgram,ood,0.022190995048731565,-1.0,-1.0,-1.0,18.95579913264737,31.83568982991344,-0.25550055828693874,1.1204912129449918,0.9807946178940264
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,NeuralMoE,ood,3.5208862419240177,0.30078125,-1.0,-1.0,15.330226781185047,26.31537943405774,0.14215731296895429,0.9261979739942457,0.7375461746860899
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,MLP,ood,0.6049258811399341,-1.0,-1.0,-1.0,14.436053085901221,24.3041166714227,0.26827471364172406,0.8554094261570163,0.7051809926287289
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,0,8,RandomForest,ood,0.3125171260908246,-1.0,-1.0,-1.0,17.672368573285468,29.63802982715728,-0.08814567973882492,1.043142214532048,0.9029662599418167
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,1,8,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613802-r8,202613802,1,8,HardProgramRouter,iid,0.13025257596746087,1.0,0.0,0.9375,0.005008288895176349,0.006207361258443861,0.9999882603847596,0.0034263121924791255,0.004886011088108912
