git_commit,git_dirty,task_id,task_seed,seed,model,multiplier,training_seconds,mean_node_validation_nrmse,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,0,WholeMLP,8.0,0.7092820529360324,-1.0,3.136937302219849,4.115658499627051,-5.18856315519336,2.4876822858221583,2.4309552331625577
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,1,WholeMLP,1.0,0.7967535681091249,-1.0,0.12869602570935967,0.39482440363771953,0.9659606421058188,0.18449758235321478,0.043451883947366474
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,1,WholeMLP,2.0,0.7967535681091249,-1.0,0.49554829808766954,0.5673269655671013,0.7040382630694264,0.5440236547527816,0.46033746330538383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,1,WholeMLP,4.0,0.7967535681091249,-1.0,1.5572769659938785,1.8925426304493693,-1.2387561909948186,1.4962473695865997,1.314331828077329
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,1,WholeMLP,8.0,0.7967535681091249,-1.0,3.8256258099836487,5.19821723297053,-8.872337943505883,3.1420276802577476,2.9409728736940575
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,2,WholeMLP,1.0,0.7453361980151385,-1.0,0.1405983783861302,0.4577121385155216,0.9542534609529367,0.21388440580618123,0.03894212785458179
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,2,WholeMLP,2.0,0.7453361980151385,-1.0,0.4527988663467113,0.5253539028315692,0.746211090042195,0.5037746618854556,0.44024152214915635
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,2,WholeMLP,4.0,0.7453361980151385,-1.0,1.5759401266768691,1.9459015963695405,-1.3667762718088423,1.5384330573050107,1.3838808046077877
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,2,WholeMLP,8.0,0.7453361980151385,-1.0,4.11906396356062,5.4234339731720445,-9.746322720587738,3.2781584343328705,3.311036575458596
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,3,WholeMLP,1.0,0.7581086601130664,-1.0,0.15304081151316495,0.45499389813262436,0.9547952025280713,0.21261419866022277,0.05194205514599237
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,3,WholeMLP,2.0,0.7581086601130664,-1.0,0.37760032693040557,0.46795803522791973,0.7986356742511171,0.44873636552978724,0.3096747060385162
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,3,WholeMLP,4.0,0.7581086601130664,-1.0,1.3083353260844888,1.6645754396898949,-0.7318984470916288,1.3160161272156312,1.0182266312260904
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,3,WholeMLP,8.0,0.7581086601130664,-1.0,3.279383006911303,4.5312127889991185,-6.501361220423849,2.738861299960962,2.4868745965830796
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,4,WholeMLP,1.0,0.924246161011979,-1.0,0.1313223357174138,0.41027543930720123,0.9632443234272827,0.19171770020714654,0.04962252076471962
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,4,WholeMLP,2.0,0.924246161011979,-1.0,0.3812171323224902,0.45711078462249555,0.8078627148457365,0.438334672544009,0.34326686208937673
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,4,WholeMLP,4.0,0.924246161011979,-1.0,1.41951978295765,1.8206835606835283,-1.0719744688963981,1.4394354688197726,1.126090828047523
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608517,202608517,4,WholeMLP,8.0,0.924246161011979,-1.0,3.9179857420203916,5.215537569426686,-8.938236338326666,3.152496841921759,2.895957928526257
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,0,WholeMLP,1.0,1.0131379449740052,-1.0,0.007856910673581297,0.010958075857396724,0.9999776424401711,0.004728378139371877,0.003815744302640277
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,0,WholeMLP,2.0,1.0131379449740052,-1.0,0.19584704677072295,0.28872082080250827,0.9978820398650505,0.04602130088284681,0.04054344397932297
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,0,WholeMLP,4.0,1.0131379449740052,-1.0,0.6063779652067751,0.8552498368439082,0.9936990973032092,0.07937822558353642,0.06291515735434375
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,0,WholeMLP,8.0,1.0131379449740052,-1.0,1.4908890466213052,2.0368404832391405,0.9896271203475787,0.1018473350285674,0.09261199988172975
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,1,WholeMLP,1.0,1.0135776489041746,-1.0,0.005968446703263908,0.00809212672504316,0.9999878078261356,0.0034917293515442913,0.0029263059498953253
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,1,WholeMLP,2.0,1.0135776489041746,-1.0,0.13675562351454573,0.16971019881498947,0.9992682251852311,0.027051336654015674,0.036750447477958165
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,1,WholeMLP,4.0,1.0135776489041746,-1.0,0.47535413959485595,0.5845102913902157,0.9970569265748733,0.05425010069231869,0.056847267085960246
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,1,WholeMLP,8.0,1.0135776489041746,-1.0,1.1524533276569855,1.4130918056785156,0.9950074082043283,0.07065827478555953,0.07167965869157357
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,2,WholeMLP,1.0,1.0386047021020204,-1.0,0.007815360982931452,0.010731914442327899,0.9999785557826717,0.004630790140812895,0.003662471988293169
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,2,WholeMLP,2.0,1.0386047021020204,-1.0,0.19832894948740432,0.22931563121924767,0.9986639309843746,0.036552277844553886,0.04913984181641631
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,2,WholeMLP,4.0,1.0386047021020204,-1.0,0.6425904904081108,0.7808685502533076,0.9947474204728491,0.07247468197343697,0.07635463896850803
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,2,WholeMLP,8.0,1.0386047021020204,-1.0,1.5390694711895776,1.8996534571085841,0.9909773509030847,0.09498762601999937,0.09829300648930667
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,3,WholeMLP,1.0,1.051404049852863,-1.0,0.007008310389210237,0.009764351065588114,0.9999822481929938,0.004213289333319845,0.0030530348211767707
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,3,WholeMLP,2.0,1.051404049852863,-1.0,0.16362136002862826,0.20483038103780796,0.9989340168992517,0.032649396636819296,0.034808279714872783
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,3,WholeMLP,4.0,1.051404049852863,-1.0,0.4955105206827284,0.6307600761092265,0.9965727548796153,0.05854267776916842,0.05903759891357415
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,3,WholeMLP,8.0,1.051404049852863,-1.0,1.1860959409277712,1.4579788140211862,0.9946851901737028,0.07290274224127109,0.07464289742185573
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,4,WholeMLP,1.0,0.9783678927924484,-1.0,0.00890965351027262,0.012463635387573535,0.9999710768714513,0.005378022735982858,0.004183849253690561
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,4,WholeMLP,2.0,0.9783678927924484,-1.0,0.20165393086244876,0.2570452173613621,0.9983212708590511,0.040972297237876355,0.054226096354642685
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,4,WholeMLP,4.0,0.9783678927924484,-1.0,0.6312608348926005,0.7911158196428716,0.99460865764236,0.07342576085843479,0.06902942853681843
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608518,202608518,4,WholeMLP,8.0,0.9783678927924484,-1.0,1.43033609505801,1.749962635291205,0.9923432784334271,0.08750269462463969,0.08002795042618988
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,0,WholeMLP,1.0,1.0711921739857644,-1.0,0.39240749266696184,1.2515445214041445,0.7826408489817873,0.4662179222404612,0.1592663002490285
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,0,WholeMLP,2.0,1.0711921739857644,-1.0,1.1565684779525327,1.640208836770787,0.7562187515832205,0.49374208694092453,0.23193834961091342
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,0,WholeMLP,4.0,1.0711921739857644,-1.0,3.3787165123958403,4.877443698275959,0.4719619088377469,0.7266622951290738,0.460448969597931
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,0,WholeMLP,8.0,1.0711921739857644,-1.0,8.191489027094576,13.07121034979078,0.34432657390232324,0.809736639962449,0.6096486292929237
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,1,WholeMLP,1.0,1.0238776169717312,-1.0,0.3511896539000645,1.1330754777687517,0.8218429539031973,0.4220865386349139,0.15817533120918137
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,1,WholeMLP,2.0,1.0238776169717312,-1.0,0.40658560214797035,0.5780581485918035,0.9697207539402644,0.174009327507854,0.08850613177453803
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,1,WholeMLP,4.0,1.0238776169717312,-1.0,1.4163660949034238,2.0852954764882385,0.9034803085535376,0.31067618422798754,0.19175556520306236
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,1,WholeMLP,8.0,1.0238776169717312,-1.0,4.205258793062967,7.200615869517868,0.8010264897703264,0.44606446869222116,0.3084136419032208
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,2,WholeMLP,1.0,0.5386539690662175,-1.0,0.49356473092188935,1.349649856536481,0.7472288245998939,0.5027635382564114,0.23899401764957484
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,2,WholeMLP,2.0,0.5386539690662175,-1.0,1.5770280284632463,2.1784276950752255,0.5699803499525576,0.6557588352797409,0.3934314514699695
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,2,WholeMLP,4.0,0.5386539690662175,-1.0,5.774724683902605,9.60489732322693,-1.0476992715864206,1.4309784315587781,0.712962126104594
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,2,WholeMLP,8.0,0.5386539690662175,-1.0,17.241166459249143,33.51984444300471,-3.311813462689739,2.076490660390684,0.9889898230718619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,3,WholeMLP,1.0,0.68725043698214,-1.0,0.3389912910927251,0.999165507414321,0.8614647832438682,0.3722031928344137,0.1558823540321323
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,3,WholeMLP,2.0,0.68725043698214,-1.0,0.7871912094296931,1.025676277827678,0.9046715296631189,0.3087530895989237,0.1992155714385255
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,3,WholeMLP,4.0,0.68725043698214,-1.0,2.2855592179294035,3.059396022017788,0.7922446970631989,0.4558018241920507,0.3462118700984186
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,3,WholeMLP,8.0,0.68725043698214,-1.0,5.921636919738376,11.490284142920094,0.4933389578331343,0.7118012659210896,0.4056862519278921
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,4,WholeMLP,1.0,0.6258574591483921,-1.0,0.4386772942614243,1.2475332695644583,0.7840319063035847,0.4647236745598564,0.20269299018652193
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,4,WholeMLP,2.0,0.6258574591483921,-1.0,1.2124765604130516,1.5211445308208391,0.7903267810549639,0.45790088331978146,0.3351328069808063
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,4,WholeMLP,4.0,0.6258574591483921,-1.0,3.6019641945858893,5.389940979458965,0.35516479207014784,0.8030163185949911,0.5035786689750559
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608519,202608519,4,WholeMLP,8.0,0.6258574591483921,-1.0,10.712312170343466,19.515496866700513,-0.4615551279849166,1.208947942628183,0.7297264279606515
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,0,WholeMLP,1.0,1.0580967641435564,-1.0,0.27344883316391133,0.7824421544543025,0.8316951461011384,0.41024974576331136,0.08061186647295251
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,0,WholeMLP,2.0,1.0580967641435564,-1.0,0.35051296320853,0.4254230316510791,-0.6420018068197315,1.281406183385944,0.901172064784501
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,0,WholeMLP,4.0,1.0580967641435564,-1.0,1.078822547899108,1.3459902302114728,-32.274753533845406,5.7684273016000995,4.773093066248645
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,0,WholeMLP,8.0,1.0580967641435564,-1.0,2.9235806590986613,3.53758210300603,-441.24988331240445,21.02973807046594,22.81862602043099
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,1,WholeMLP,1.0,1.0038617148529738,-1.0,0.2783993458556324,0.6996414455881592,0.8654315600733067,0.36683571244726615,0.09222753762803577
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,1,WholeMLP,2.0,1.0038617148529738,-1.0,0.24877620216193463,0.2971214065021561,0.19906085674833407,0.8949520340508009,0.6769952081927026
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,1,WholeMLP,4.0,1.0038617148529738,-1.0,0.8365497377899374,0.9979761247370974,-17.29242719197136,4.276964717176348,3.8544843056819347
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,1,WholeMLP,8.0,1.0038617148529738,-1.0,2.204655727696263,2.6752765859270298,-251.92516851377704,15.90362123900645,18.148343831277977
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,2,WholeMLP,1.0,0.7952211040537804,-1.0,0.3037946652343635,0.7089348729320061,0.8618328368102993,0.371708438416053,0.10537792479926072
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,2,WholeMLP,2.0,0.7952211040537804,-1.0,0.443504038543324,0.5093545030368155,-1.3538128765312374,1.5342140908397488,1.2772194459997133
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,2,WholeMLP,4.0,0.7952211040537804,-1.0,1.1252537404907343,1.2946554931754914,-29.785022041215846,5.5484251856915074,5.401766379074082
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,2,WholeMLP,8.0,0.7952211040537804,-1.0,2.509163599486783,2.9398932230442574,-304.43428501117216,17.47667831743699,20.20405000062793
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,3,WholeMLP,1.0,0.8100431389175355,-1.0,0.30456795094642075,0.7915930981193454,0.8277353529770674,0.41504776474874866,0.0993663963458222
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,3,WholeMLP,2.0,0.8100431389175355,-1.0,0.3687756175158938,0.44536127930580993,-0.7995194540048176,1.3414616856268453,1.011782477380534
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,3,WholeMLP,4.0,0.8100431389175355,-1.0,1.100193004836001,1.287453340406028,-29.443461333448536,5.517559363835475,5.024704963329256
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,3,WholeMLP,8.0,0.8100431389175355,-1.0,2.718982427555602,3.142990892355612,-348.09281948151073,18.68402578358076,19.714803614881443
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,4,WholeMLP,1.0,0.835166258038953,-1.0,0.283948500743918,0.7305240984120872,0.8532894806149591,0.3830280921617119,0.09254523807941592
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,4,WholeMLP,2.0,0.835166258038953,-1.0,0.2620505758541185,0.32722198867384555,0.028558631480039343,0.985617252547844,0.6581886642878714
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,4,WholeMLP,4.0,0.835166258038953,-1.0,0.8109870227426654,1.0034060514658971,-17.49202466063229,4.300235419210474,3.085687026232992
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608520,202608520,4,WholeMLP,8.0,0.835166258038953,-1.0,1.934935980752016,2.3754439024848466,-198.40875789296152,14.121216586858283,13.608786628487703
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,0,WholeMLP,1.0,0.9771143938414752,-1.0,0.005912734319274193,0.008279545370267004,0.9999605817757434,0.006278393445509506,0.005865835967910894
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,0,WholeMLP,2.0,0.9771143938414752,-1.0,1.0953885181806982,1.270100449698983,0.9833116536182867,0.12918338276153538,0.10267027036990892
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,0,WholeMLP,4.0,0.9771143938414752,-1.0,9.70004540681839,11.947746720807988,0.8209877335754154,0.423098412221772,0.34653983609096034
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,0,WholeMLP,8.0,0.9771143938414752,-1.0,54.1039733911166,69.15780279196967,0.5033669698208509,0.7047219523891314,0.6230721581441312
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,1,WholeMLP,1.0,1.0717407499905676,-1.0,0.005710515517414194,0.007811344989659098,0.9999649138502097,0.005923356294393691,0.005791487816881245
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,1,WholeMLP,2.0,1.0717407499905676,-1.0,1.0951926931738853,1.2711115503852235,0.98328507254772,0.1292862229794032,0.10416370312277626
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,1,WholeMLP,4.0,1.0717407499905676,-1.0,9.774969100486487,12.083896789854837,0.816884633448651,0.42791981322596995,0.3467244891883501
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,1,WholeMLP,8.0,1.0717407499905676,-1.0,54.09022291912697,69.15470322022554,0.5034114858450586,0.7046903675763856,0.6237068567476276
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,2,WholeMLP,1.0,1.0375487909186631,-1.0,0.0045729434050301165,0.006357099608973383,0.9999767618201749,0.004820599529626397,0.004509369718114957
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,2,WholeMLP,2.0,1.0375487909186631,-1.0,1.098341885022819,1.2680386169072977,0.983365792093754,0.12897367136840762,0.10567824193239303
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,2,WholeMLP,4.0,1.0375487909186631,-1.0,9.71083617489785,12.009319654485562,0.8191378931818205,0.42527885771359414,0.3417948004124851
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,2,WholeMLP,8.0,1.0375487909186631,-1.0,54.13995252083987,69.33236124560658,0.5008567425567982,0.7065007129813824,0.6286588522357348
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,3,WholeMLP,1.0,1.0590697510633618,-1.0,0.006733503370476512,0.009241881092522239,0.9999508860540095,0.007008134273150153,0.007023738790886456
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,3,WholeMLP,2.0,1.0590697510633618,-1.0,1.2313997852616012,1.4056943100145733,0.9795582091944294,0.14297479080443035,0.11951898842395672
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,3,WholeMLP,4.0,1.0590697510633618,-1.0,10.136548765469342,12.421887511148473,0.8064977762548695,0.43988887658717907,0.3578709033913072
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,3,WholeMLP,8.0,1.0590697510633618,-1.0,54.84891333451378,69.92827956141997,0.4922394993628091,0.712573154586384,0.6422330508455043
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,4,WholeMLP,1.0,1.194035880966112,-1.0,0.005550273906457903,0.008626250738822564,0.9999572113848808,0.006541300720742179,0.0054134356484025386
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,4,WholeMLP,2.0,1.194035880966112,-1.0,1.107112256810069,1.2942318142224227,0.9826714865305676,0.13163781170101688,0.10611529107683107
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,4,WholeMLP,4.0,1.194035880966112,-1.0,9.725382283329964,12.091819309193427,0.8166444442732745,0.4282003686671994,0.3417729745735367
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608521,202608521,4,WholeMLP,8.0,1.194035880966112,-1.0,53.92549942131154,69.21423554812004,0.5025561341865932,0.7052970053909252,0.6228657005335918
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,0,WholeMLP,1.0,0.5387953908648342,-1.0,0.3159864591980295,1.037954152578301,0.9179434394814359,0.28645516319061887,0.11604010181879562
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,0,WholeMLP,2.0,0.5387953908648342,-1.0,0.9043696911612642,1.110360805316733,0.9413295996624104,0.2422197356484182,0.24969691034097113
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,0,WholeMLP,4.0,0.5387953908648342,-1.0,2.5756005671610183,3.709991090726955,0.8358779782329094,0.40511976225196744,0.35343861474815286
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,0,WholeMLP,8.0,0.5387953908648342,-1.0,5.891252696150332,10.74601015187288,0.7557962066550856,0.494169802137802,0.3921925567578276
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,1,WholeMLP,1.0,0.5850338670425117,-1.0,0.3135457404623594,1.0282612159743674,0.9194688541821155,0.2837801011661749,0.1280648735840264
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,1,WholeMLP,2.0,0.5850338670425117,-1.0,0.9527641109889373,1.2283190060476548,0.9282018673841413,0.2679517356089686,0.38545085848642646
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,1,WholeMLP,4.0,0.5850338670425117,-1.0,3.1432447293773293,4.309544715442482,0.7785458070905351,0.47058919761238127,0.603225139120316
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,1,WholeMLP,8.0,0.5850338670425117,-1.0,7.69244631746551,10.88807829857078,0.7492965078977702,0.5007029978961877,0.6252347854848088
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,2,WholeMLP,1.0,0.4827423158567399,-1.0,0.3639647323252575,1.0890137390930066,0.9096717314788196,0.3005466162198143,0.12853086146768253
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,2,WholeMLP,2.0,0.4827423158567399,-1.0,0.8353990814939607,1.146680853566783,0.937428592056327,0.2501427751178773,0.29111012222763855
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,2,WholeMLP,4.0,0.4827423158567399,-1.0,2.5253895676214597,3.9382519528476734,0.81506116439078,0.43004515531420656,0.42586257526180404
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,2,WholeMLP,8.0,0.4827423158567399,-1.0,7.112954341922887,13.351267094596063,0.6230333926437186,0.613976064155828,0.5260412198913204
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,3,WholeMLP,1.0,0.48577784304507077,-1.0,0.37867527033267834,1.1391023006738739,0.901171449500688,0.31437008524875903,0.16482252724332402
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,3,WholeMLP,2.0,0.48577784304507077,-1.0,1.405123195698252,1.8020903202352527,0.8454589306462388,0.3931171191308784,0.5278312873193911
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,3,WholeMLP,4.0,0.48577784304507077,-1.0,3.894737108872505,5.013141948574837,0.70033147596786,0.5474198790984303,0.727419667962817
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,3,WholeMLP,8.0,0.48577784304507077,-1.0,8.390623780276655,11.446305314078117,0.7229305997703008,0.5263738217556978,0.7786993898403987
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,4,WholeMLP,1.0,0.5602381669450551,-1.0,0.31888290336974023,1.040816088370212,0.9174903089299373,0.28724500181911367,0.12372481649770233
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,4,WholeMLP,2.0,0.5602381669450551,-1.0,0.9218749039646355,1.201681689502241,0.9312821295024314,0.26214093632542146,0.3847334796862011
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,4,WholeMLP,4.0,0.5602381669450551,-1.0,3.1462901160048204,4.255907496368902,0.7840240044497115,0.464732176151263,0.5555985238292374
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608522,202608522,4,WholeMLP,8.0,0.5602381669450551,-1.0,6.70772125908843,9.338430219675592,0.8155809975240746,0.42944033634013157,0.5915284267938457
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,0,WholeMLP,1.0,0.5769164820667356,-1.0,0.44431247016892494,1.423325270719375,0.838483699521946,0.40189090618979434,0.16354469971047117
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,0,WholeMLP,2.0,0.5769164820667356,-1.0,1.0904718863566814,1.3488224280615013,0.8552063418943252,0.38051761865342687,0.2738759185382993
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,0,WholeMLP,4.0,0.5769164820667356,-1.0,3.191206261741172,3.9302357445333524,0.643317583573548,0.5972289480814305,0.5197222564888393
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,0,WholeMLP,8.0,0.5769164820667356,-1.0,8.015405454105348,10.721125196829218,0.5972490423282273,0.6346266285555411,0.7048305455195032
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,1,WholeMLP,1.0,0.8518903048243374,-1.0,0.3423604499655959,1.3284205384387302,0.8593048259046447,0.37509355379072473,0.10481362265515454
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,1,WholeMLP,2.0,0.8518903048243374,-1.0,0.8021763376309536,0.9895641684194653,0.9220658316044037,0.2791669185193623,0.23921916961417952
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,1,WholeMLP,4.0,0.8518903048243374,-1.0,2.338466359076847,3.0256966443122595,0.7886047302623563,0.45977741325302585,0.43707793595757505
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608523,202608523,1,WholeMLP,8.0,0.8518903048243374,-1.0,6.141370401219319,9.082461493882004,0.7109566531820076,0.537627516797636,0.5723913996874819
