run_id,dataset,model,model_family,problem_type,transform,transform_value,transform_severity,seed,wall_clock_seconds,peak_gpu_memory_bytes,result_path,metadata_path,disagreement_metric,clean_loss,clean_loss_gap,clean_normalized_loss_gap,clean_disagreement,matched_loss,matched_loss_gap,matched_normalized_loss_gap,matched_disagreement,context_only_loss,context_only_loss_gap,context_only_normalized_loss_gap,context_only_disagreement,query_only_loss,query_only_loss_gap,query_only_normalized_loss_gap,query_only_disagreement,identity_refit_disagreement,matched_excess_disagreement,mean_mismatch_disagreement
20260831T075249.652511Z__ae62c83f3775__815b03fdca,maternal_health_risk,tabpfn_v25_default,tfm,multiclass,monotone_spline,2.0,2.0,20260832,1.6144142840057611,105288704.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/ae62c83f3775d6a1/20260831T075249.652511Z__ae62c83f3775__815b03fdca.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/ae62c83f3775d6a1/20260831T075249.652511Z__ae62c83f3775__815b03fdca.json,js_divergence,0.5032546968124115,0.0,0.0,0.0,0.5541129864756208,0.050858289663209266,0.050858289663209266,0.0076434320344099275,1.4504460049357633,0.9471913081233517,0.9471913081233517,0.26379605680937834,1.0578366922236702,0.5545819954112586,0.5545819954112586,0.16374045433816276,0.0,0.0076434320344099275,0.21376825557377055
20260831T075251.500736Z__33ff9f13d80f__cbbb0dc031,maternal_health_risk,tabpfn_v25_default,tfm,multiclass,monotone_spline,2.0,2.0,20260833,1.6414568920154124,105288704.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/33ff9f13d80f6ba6/20260831T075251.500736Z__33ff9f13d80f__cbbb0dc031.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/33ff9f13d80f6ba6/20260831T075251.500736Z__33ff9f13d80f__cbbb0dc031.json,js_divergence,0.4897026245453954,0.0,0.0,0.0,0.5364831789038172,0.04678055435842182,0.04678055435842182,0.0042662840785468534,1.5376681321044985,1.047965507559103,1.047965507559103,0.2800664135211502,1.0722590471277051,0.5825564225823097,0.5825564225823097,0.16868404225518463,0.0,0.0042662840785468534,0.2243752278881674
20260831T075253.370733Z__2b126ad0b486__017d9729d2,maternal_health_risk,tabicl_v2_single,tfm,multiclass,identity,0.0,0.0,20260831,1.1083572099450976,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/2b126ad0b4863eee/20260831T075253.370733Z__2b126ad0b486__017d9729d2.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/2b126ad0b4863eee/20260831T075253.370733Z__2b126ad0b486__017d9729d2.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.0,0.0,0.0
20260831T075254.705620Z__d60a14fd7f39__bf4ebea123,maternal_health_risk,tabicl_v2_single,tfm,multiclass,identity,0.0,0.0,20260832,1.081441436894238,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/d60a14fd7f390259/20260831T075254.705620Z__d60a14fd7f39__bf4ebea123.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/d60a14fd7f390259/20260831T075254.705620Z__d60a14fd7f39__bf4ebea123.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.0,0.0,0.0
20260831T075256.057540Z__6cfb3b9a105e__bbb8b6b2f2,maternal_health_risk,tabicl_v2_single,tfm,multiclass,identity,0.0,0.0,20260833,1.1402844318654388,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/6cfb3b9a105eddeb/20260831T075256.057540Z__6cfb3b9a105e__bbb8b6b2f2.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/6cfb3b9a105eddeb/20260831T075256.057540Z__6cfb3b9a105e__bbb8b6b2f2.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,0.0,0.0,0.0
20260831T075257.431528Z__910faa40bc17__b291f04883,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,0.5,0.5,20260831,1.1009110058657825,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/910faa40bc1763d4/20260831T075257.431528Z__910faa40bc17__b291f04883.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/910faa40bc1763d4/20260831T075257.431528Z__910faa40bc17__b291f04883.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.057013228771421,0.6376665883196311,0.6376665883196311,0.18297601731758548,1.2709460736343048,0.851599433182515,0.851599433182515,0.24294408541479187,0.0,0.0,0.21296005136618867
20260831T075258.762160Z__2e4b171a5abf__f00a504546,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,0.5,0.5,20260832,1.008764002006501,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/2e4b171a5abf2df1/20260831T075258.762160Z__2e4b171a5abf__f00a504546.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/2e4b171a5abf2df1/20260831T075258.762160Z__2e4b171a5abf__f00a504546.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.022586901419011,0.6032402609672212,0.6032402609672212,0.16031398831429022,1.526273851924826,1.1069272114730362,1.1069272114730362,0.28511650050620824,0.0,0.0,0.22271524441024923
20260831T075300.027022Z__0cc18860d517__e32153c3b0,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,0.5,0.5,20260833,1.0769914840348065,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/0cc18860d51794c9/20260831T075300.027022Z__0cc18860d517__e32153c3b0.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/0cc18860d51794c9/20260831T075300.027022Z__0cc18860d517__e32153c3b0.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.00019432130392,0.5808476808521301,0.5808476808521301,0.1738664928497459,1.0196793543989662,0.6003327139471764,0.6003327139471764,0.17751505381273308,0.0,0.0,0.1756907733312395
20260831T075301.329265Z__8975ef5f5521__c7b082e841,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,1.0,1.0,20260831,1.0721293271053582,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/8975ef5f55212d7e/20260831T075301.329265Z__8975ef5f5521__c7b082e841.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/8975ef5f55212d7e/20260831T075301.329265Z__8975ef5f5521__c7b082e841.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.1439118547823004,0.7245652143305106,0.7245652143305106,0.20147078337816463,1.1752625534735763,0.7559159130217865,0.7559159130217865,0.2246904723852234,0.0,0.0,0.21308062788169402
20260831T075302.632695Z__d8f7929fd10b__cf25cfe770,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,1.0,1.0,20260832,1.0327629148960114,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/d8f7929fd10b29a6/20260831T075302.632695Z__d8f7929fd10b__cf25cfe770.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/d8f7929fd10b29a6/20260831T075302.632695Z__d8f7929fd10b__cf25cfe770.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.1714111616124296,0.7520645211606398,0.7520645211606398,0.18965688990985158,1.6352538298618478,1.215907189410058,1.215907189410058,0.30834397013556575,0.0,0.0,0.24900043002270866
20260831T075303.901730Z__f8288173a46c__61128ef5a4,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,1.0,1.0,20260833,1.0235969251953065,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/f8288173a46c1754/20260831T075303.901730Z__f8288173a46c__61128ef5a4.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/f8288173a46c1754/20260831T075303.901730Z__f8288173a46c__61128ef5a4.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.0209205339546703,0.6015738935028805,0.6015738935028805,0.17839898259011097,1.200295822104335,0.7809491816525451,0.7809491816525451,0.22342593507915595,0.0,0.0,0.20091245883463346
20260831T075305.159071Z__f2ab1fd51e7b__181aa2273f,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,2.0,2.0,20260831,1.0682789459824562,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/f2ab1fd51e7b6d84/20260831T075305.159071Z__f2ab1fd51e7b__181aa2273f.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/f2ab1fd51e7b6d84/20260831T075305.159071Z__f2ab1fd51e7b__181aa2273f.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.135332720741182,0.7159860802893923,0.7159860802893923,0.20052552602020482,1.1156261163312537,0.6962794758794639,0.6962794758794639,0.2053365907209422,0.0,0.0,0.2029310583705735
20260831T075306.458399Z__69a03f0c2efe__a3c2c2ad86,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,2.0,2.0,20260832,1.1113023930229247,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/69a03f0c2efe7cdc/20260831T075306.458399Z__69a03f0c2efe__a3c2c2ad86.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/69a03f0c2efe7cdc/20260831T075306.458399Z__69a03f0c2efe__a3c2c2ad86.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.2032415561257588,0.783894915673969,0.783894915673969,0.19988703350363302,1.3834656575351347,0.9641190170833449,0.9641190170833449,0.26758675190600895,0.0,0.0,0.23373689270482098
20260831T075307.802562Z__e20d62f7bbab__e25ddbc905,maternal_health_risk,tabicl_v2_single,tfm,multiclass,positive_affine,2.0,2.0,20260833,1.0749790309928358,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/e20d62f7bbab1d98/20260831T075307.802562Z__e20d62f7bbab__e25ddbc905.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/e20d62f7bbab1d98/20260831T075307.802562Z__e20d62f7bbab__e25ddbc905.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41934664045178976,0.0,0.0,0.0,1.1155470605135702,0.6962004200617804,0.6962004200617804,0.1955457084175522,1.1508281662776056,0.7314815258258158,0.7314815258258158,0.21428589155397246,0.0,0.0,0.20491579998576231
20260831T075309.109101Z__42b359832536__8c4e59490b,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,0.5,1.0,20260831,1.0323539020027965,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/42b3598325365b92/20260831T075309.109101Z__42b359832536__8c4e59490b.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/42b3598325365b92/20260831T075309.109101Z__42b359832536__8c4e59490b.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4219020634146724,0.0025554229628826364,0.0025554229628826364,0.0017027648273459592,1.3889704543251937,0.9696238138734039,0.9696238138734039,0.26819910025296434,1.1932283444245675,0.7738817039727777,0.7738817039727777,0.20050385985477834,0.0,0.0017027648273459592,0.23435148005387135
20260831T075310.373109Z__6e1494b3d06e__3ad219448e,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,0.5,1.0,20260832,0.9334765300154686,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/6e1494b3d06eac69/20260831T075310.373109Z__6e1494b3d06e__3ad219448e.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/6e1494b3d06eac69/20260831T075310.373109Z__6e1494b3d06e__3ad219448e.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4219020634146724,0.0025554229628826364,0.0025554229628826364,0.0017027648273459592,1.3889704543251937,0.9696238138734039,0.9696238138734039,0.26819910025296434,1.1932283444245675,0.7738817039727777,0.7738817039727777,0.20050385985477834,0.0,0.0017027648273459592,0.23435148005387135
20260831T075311.538560Z__31e142e131d7__2f7b4586cf,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,0.5,1.0,20260833,1.023414557101205,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/31e142e131d7a073/20260831T075311.538560Z__31e142e131d7__2f7b4586cf.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/31e142e131d7a073/20260831T075311.538560Z__31e142e131d7__2f7b4586cf.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4219020634146724,0.0025554229628826364,0.0025554229628826364,0.0017027648273459592,1.3889704543251937,0.9696238138734039,0.9696238138734039,0.26819910025296434,1.1932283444245675,0.7738817039727777,0.7738817039727777,0.20050385985477834,0.0,0.0017027648273459592,0.23435148005387135
20260831T075312.795419Z__79828bb964ca__0b43e17acd,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,2.0,1.0,20260831,1.2365163760259748,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/79828bb964cab83e/20260831T075312.795419Z__79828bb964ca__0b43e17acd.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/79828bb964cab83e/20260831T075312.795419Z__79828bb964ca__0b43e17acd.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4318221819126653,0.012475541460875539,0.012475541460875539,0.0031510198941385034,1.365740677211756,0.9463940367599661,0.9463940367599661,0.2612476557536903,1.1138083689625184,0.6944617285107286,0.6944617285107286,0.18601614983920062,0.0,0.0031510198941385034,0.22363190279644546
20260831T075314.265526Z__fa7da8c91b3e__b6bcd4708b,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,2.0,1.0,20260832,1.0778536240104586,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/fa7da8c91b3e0056/20260831T075314.265526Z__fa7da8c91b3e__b6bcd4708b.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/fa7da8c91b3e0056/20260831T075314.265526Z__fa7da8c91b3e__b6bcd4708b.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4318221819126653,0.012475541460875539,0.012475541460875539,0.0031510198941385034,1.365740677211756,0.9463940367599661,0.9463940367599661,0.2612476557536903,1.1138083689625184,0.6944617285107286,0.6944617285107286,0.18601614983920062,0.0,0.0031510198941385034,0.22363190279644546
20260831T075315.576958Z__64034c7ad105__c9b841d2fd,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,2.0,1.0,20260833,1.104930449044332,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/64034c7ad105b6b0/20260831T075315.576958Z__64034c7ad105__c9b841d2fd.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/64034c7ad105b6b0/20260831T075315.576958Z__64034c7ad105__c9b841d2fd.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4318221819126653,0.012475541460875539,0.012475541460875539,0.0031510198941385034,1.365740677211756,0.9463940367599661,0.9463940367599661,0.2612476557536903,1.1138083689625184,0.6944617285107286,0.6944617285107286,0.18601614983920062,0.0,0.0031510198941385034,0.22363190279644546
20260831T075316.914785Z__8778bdbce6c8__a500d749f6,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,3.0,1.584962500721156,20260831,1.2327255860436708,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/8778bdbce6c89800/20260831T075316.914785Z__8778bdbce6c8__a500d749f6.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/8778bdbce6c89800/20260831T075316.914785Z__8778bdbce6c8__a500d749f6.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.48804035800205137,0.0686937175502616,0.0686937175502616,0.01312699302411132,1.376237067809618,0.9568904273578283,0.9568904273578283,0.2686416451271226,1.1103890804461778,0.691042439994388,0.691042439994388,0.18581659068901357,0.0,0.01312699302411132,0.22722911790806807
20260831T075318.380517Z__39417c2f8624__46c7a443e9,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,3.0,1.584962500721156,20260832,1.07589301886037,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/39417c2f8624a5b6/20260831T075318.380517Z__39417c2f8624__46c7a443e9.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/39417c2f8624a5b6/20260831T075318.380517Z__39417c2f8624__46c7a443e9.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.48804035800205137,0.0686937175502616,0.0686937175502616,0.01312699302411132,1.376237067809618,0.9568904273578283,0.9568904273578283,0.2686416451271226,1.1103890804461778,0.691042439994388,0.691042439994388,0.18581659068901357,0.0,0.01312699302411132,0.22722911790806807
20260831T075319.686574Z__a7f7647f7b56__fcca50e18a,maternal_health_risk,tabicl_v2_single,tfm,multiclass,signed_power,3.0,1.584962500721156,20260833,0.9640375070739537,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/a7f7647f7b567f46/20260831T075319.686574Z__a7f7647f7b56__fcca50e18a.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/a7f7647f7b567f46/20260831T075319.686574Z__a7f7647f7b56__fcca50e18a.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.48804035800205137,0.0686937175502616,0.0686937175502616,0.01312699302411132,1.376237067809618,0.9568904273578283,0.9568904273578283,0.2686416451271226,1.1103890804461778,0.691042439994388,0.691042439994388,0.18581659068901357,0.0,0.01312699302411132,0.22722911790806807
20260831T075320.882348Z__e8b056d5b916__e5850027e6,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,0.5,0.5,20260831,0.950461528962478,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/e8b056d5b916fb7d/20260831T075320.882348Z__e8b056d5b916__e5850027e6.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/e8b056d5b916fb7d/20260831T075320.882348Z__e8b056d5b916__e5850027e6.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4228585376902539,0.0035118972384641234,0.0035118972384641234,0.001103921920602541,1.4258302652378132,1.0064836247860234,1.0064836247860234,0.2770131503713895,1.2047184552505774,0.7853718147987876,0.7853718147987876,0.20206941868128842,0.0,0.001103921920602541,0.23954128452633897
20260831T075322.063007Z__dee9af8882aa__e49f95a105,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,0.5,0.5,20260832,1.0512604960240424,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/dee9af8882aacd44/20260831T075322.063007Z__dee9af8882aa__e49f95a105.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/dee9af8882aacd44/20260831T075322.063007Z__dee9af8882aa__e49f95a105.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4338129328754268,0.014466292423637062,0.014466292423637062,0.0014918209976694885,1.5629904143598938,1.143643773908104,1.143643773908104,0.2983032295535869,1.1960822959693695,0.7767356555175797,0.7767356555175797,0.20099691343315654,0.0,0.0014918209976694885,0.2496500714933717
20260831T075323.348968Z__15356e992a6e__239b9314bf,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,0.5,0.5,20260833,1.075155840953812,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/15356e992a6e6a66/20260831T075323.348968Z__15356e992a6e__239b9314bf.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/15356e992a6e6a66/20260831T075323.348968Z__15356e992a6e__239b9314bf.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.41422386935761407,-0.005122771094175693,-0.005122771094175693,0.00031102064445818334,1.5282187238270528,1.108872083375263,1.108872083375263,0.2956296989267411,1.200701931161431,0.7813552907096413,0.7813552907096413,0.20162629551346944,0.0,0.00031102064445818334,0.24862799722010528
20260831T075324.659490Z__174cbb64eaee__0406459431,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,1.0,1.0,20260831,0.9528780840337276,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/174cbb64eaee6c41/20260831T075324.659490Z__174cbb64eaee__0406459431.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/174cbb64eaee6c41/20260831T075324.659490Z__174cbb64eaee__0406459431.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4322739182553955,0.012927277803605752,0.012927277803605752,0.0009979491134461578,1.5800891124944316,1.1607424720426418,1.1607424720426418,0.3061356535902201,1.200294204177468,0.7809475637256782,0.7809475637256782,0.20151660327529852,0.0,0.0009979491134461578,0.2538261284327593
20260831T075325.843834Z__5aaa754eeb1e__68297a23cc,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,1.0,1.0,20260832,1.047052341978997,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/5aaa754eeb1e5927/20260831T075325.843834Z__5aaa754eeb1e__68297a23cc.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/5aaa754eeb1e5927/20260831T075325.843834Z__5aaa754eeb1e__68297a23cc.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.43195426253466024,0.012607622082870473,0.012607622082870473,0.0017956088942983738,1.5523724663920804,1.1330258259402906,1.1330258259402906,0.2930000822576235,1.1875008203259079,0.768154179874118,0.768154179874118,0.199370609951164,0.0,0.0017956088942983738,0.24618534610439374
20260831T075327.122413Z__56c622617ffd__f31b353c74,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,1.0,1.0,20260833,1.2090993439778686,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/56c622617ffd1068/20260831T075327.122413Z__56c622617ffd__f31b353c74.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/56c622617ffd1068/20260831T075327.122413Z__56c622617ffd__f31b353c74.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4235586411634344,0.004212000711644626,0.004212000711644626,0.0010269417363409897,1.4626501467192696,1.0433035062674798,1.0433035062674798,0.2812790038649277,1.1939222050069234,0.7745755645551335,0.7745755645551335,0.20047242944773302,0.0,0.0010269417363409897,0.24087571665633037
20260831T075328.565551Z__4d8260ed8221__6e250eadd3,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,2.0,2.0,20260831,1.0284134650137275,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/4d8260ed8221e732/20260831T075328.565551Z__4d8260ed8221__6e250eadd3.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/4d8260ed8221e732/20260831T075328.565551Z__4d8260ed8221__6e250eadd3.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.43535051030008753,0.01600386984829777,0.01600386984829777,0.0017941636622091912,1.6297002739173074,1.2103536334655176,1.2103536334655176,0.3118476257392953,1.1965697543515728,0.7772231138997829,0.7772231138997829,0.20097261704006347,0.0,0.0017941636622091912,0.2564101213896794
20260831T075329.828193Z__b36971853857__1ed015bf53,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,2.0,2.0,20260832,1.104763655923307,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/b36971853857f118/20260831T075329.828193Z__b36971853857__1ed015bf53.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/b36971853857f118/20260831T075329.828193Z__b36971853857__1ed015bf53.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4214821707203122,0.002135530268522423,0.002135530268522423,0.002053288663183696,1.7573327569408275,1.3379861164890376,1.3379861164890376,0.3315980181327035,1.1604161586995971,0.7410695182478073,0.7410695182478073,0.19472945674453168,0.0,0.002053288663183696,0.2631637374386176
20260831T075331.162146Z__1b284388ff82__8c80240ec9,maternal_health_risk,tabicl_v2_single,tfm,multiclass,random_monotone_pwl,2.0,2.0,20260833,1.1354209859855473,194199552.0,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/1b284388ff824cbd/20260831T075331.162146Z__1b284388ff82__8c80240ec9.npz,/home/byunhanjoon/byunhanjoon.github.io/experiments/road-to-iclr-day-08/results/raw/phase1_pilot/1b284388ff824cbd/20260831T075331.162146Z__1b284388ff82__8c80240ec9.json,js_divergence,0.41934664045178976,0.0,0.0,0.0,0.4286852679358851,0.009338627484095308,0.009338627484095308,0.0015144234609767132,1.5343788114196077,1.115032170967818,1.115032170967818,0.2965085655175281,1.1762819157262139,0.7569352752744241,0.7569352752744241,0.19750667125040616,0.0,0.0015144234609767132,0.24700761838396712
