dataset,backbone,train_mode,seed,design,phases,rmse,mae,quotient_mse
Traffic,moment,canonical_train,20261212,56,2-3-4-6,1.2341654300689697,0.8551726341247559,0.04432755708694458
Traffic,moment,canonical_train,20261212,57,2-3-4-7,1.228824257850647,0.8586414456367493,0.037704601883888245
Traffic,moment,canonical_train,20261212,58,2-3-5-6,1.2565511465072632,0.8806030750274658,0.039358239620923996
Traffic,moment,canonical_train,20261212,59,2-3-5-7,1.2516316175460815,0.8849514126777649,0.03355163708329201
Traffic,moment,canonical_train,20261212,60,2-3-6-7,1.2686114311218262,0.9039341807365417,0.05176687613129616
Traffic,moment,canonical_train,20261212,61,2-4-5-6,1.3057241439819336,0.9214637875556946,0.06593460589647293
Traffic,moment,canonical_train,20261212,62,2-4-5-7,1.2997201681137085,0.9259417653083801,0.05682362988591194
Traffic,moment,canonical_train,20261212,63,2-4-6-7,1.3164100646972656,0.945347785949707,0.07590892165899277
Traffic,moment,canonical_train,20261212,64,2-5-6-7,1.356592059135437,0.9802987575531006,0.1225895881652832
Traffic,moment,canonical_train,20261212,65,3-4-5-6,1.3774856328964233,0.9750280380249023,0.12028955668210983
Traffic,moment,canonical_train,20261212,66,3-4-5-7,1.3704462051391602,0.979067862033844,0.10747746378183365
Traffic,moment,canonical_train,20261212,67,3-4-6-7,1.3850635290145874,0.9979166984558105,0.12317813187837601
Traffic,moment,canonical_train,20261212,68,3-5-6-7,1.4236351251602173,1.0320996046066284,0.17078858613967896
Traffic,moment,canonical_train,20261212,69,4-5-6-7,1.4837267398834229,1.081001877784729,0.24607783555984497
Traffic,moment,phase_aug_train,20261211,0,0-1-2-3,0.9481807351112366,0.6354876756668091,0.1414857655763626
Traffic,moment,phase_aug_train,20261211,1,0-1-2-4,0.9356810450553894,0.6221027970314026,0.10399366170167923
Traffic,moment,phase_aug_train,20261211,2,0-1-2-5,0.924535870552063,0.6112355589866638,0.07612603157758713
Traffic,moment,phase_aug_train,20261211,3,0-1-2-6,0.9213091135025024,0.6069006323814392,0.05966511368751526
Traffic,moment,phase_aug_train,20261211,4,0-1-2-7,0.9288700222969055,0.6103611588478088,0.056779373437166214
Traffic,moment,phase_aug_train,20261211,5,0-1-3-4,0.931193470954895,0.616336464881897,0.07363548129796982
Traffic,moment,phase_aug_train,20261211,6,0-1-3-5,0.922011137008667,0.6079215407371521,0.049483656883239746
Traffic,moment,phase_aug_train,20261211,7,0-1-3-6,0.9198620915412903,0.6052644848823547,0.0350206084549427
Traffic,moment,phase_aug_train,20261211,8,0-1-3-7,0.9275981783866882,0.6094682216644287,0.03243796527385712
Traffic,moment,phase_aug_train,20261211,9,0-1-4-5,0.919585645198822,0.6061800122261047,0.031072236597537994
Traffic,moment,phase_aug_train,20261211,10,0-1-4-6,0.919275164604187,0.6058403849601746,0.019996557384729385
Traffic,moment,phase_aug_train,20261211,11,0-1-4-7,0.9276095628738403,0.6111000776290894,0.01851438358426094
Traffic,moment,phase_aug_train,20261211,12,0-1-5-6,0.9200083017349243,0.6084585189819336,0.014209943823516369
Traffic,moment,phase_aug_train,20261211,13,0-1-5-7,0.9298881888389587,0.615325927734375,0.015611883252859116
Traffic,moment,phase_aug_train,20261211,14,0-1-6-7,0.9393625259399414,0.6247690320014954,0.02281692810356617
Traffic,moment,phase_aug_train,20261211,15,0-2-3-4,0.9350183010101318,0.6206629872322083,0.05400495231151581
Traffic,moment,phase_aug_train,20261211,16,0-2-3-5,0.9270241856575012,0.6138166785240173,0.031984470784664154
Traffic,moment,phase_aug_train,20261211,17,0-2-3-6,0.925391674041748,0.6121423244476318,0.01845557428896427
Traffic,moment,phase_aug_train,20261211,18,0-2-3-7,0.9330874681472778,0.6167524456977844,0.015883300453424454
Traffic,moment,phase_aug_train,20261211,19,0-2-4-5,0.9267462491989136,0.6145914793014526,0.017524782568216324
Traffic,moment,phase_aug_train,20261211,20,0-2-4-6,0.9269421100616455,0.6151283383369446,0.007383251097053289
Traffic,moment,phase_aug_train,20261211,21,0-2-4-7,0.9352138042449951,0.6207411289215088,0.005911450367420912
Traffic,moment,phase_aug_train,20261211,22,0-2-5-6,0.9288173317909241,0.6190127730369568,0.003727975068613887
Traffic,moment,phase_aug_train,20261211,23,0-2-5-7,0.9386100172996521,0.6261994242668152,0.005140283610671759
Traffic,moment,phase_aug_train,20261211,24,0-2-6-7,0.948489785194397,0.6362435221672058,0.013279474340379238
Traffic,moment,phase_aug_train,20261211,25,0-3-4-5,0.9352701902389526,0.6232630610466003,0.011416032910346985
Traffic,moment,phase_aug_train,20261211,26,0-3-4-6,0.9365315437316895,0.6250512003898621,0.0032723769545555115
Traffic,moment,phase_aug_train,20261211,27,0-3-4-7,0.9448795914649963,0.6310612559318542,0.002103659091517329
Traffic,moment,phase_aug_train,20261211,28,0-3-5-6,0.9403653740882874,0.6307276487350464,0.003332911292091012
Traffic,moment,phase_aug_train,20261211,29,0-3-5-7,0.9501985907554626,0.6382250785827637,0.0050483024679124355
Traffic,moment,phase_aug_train,20261211,30,0-3-6-7,0.9609990119934082,0.6492788791656494,0.015185370109975338
Traffic,moment,phase_aug_train,20261211,31,0-4-5-6,0.9519662857055664,0.6431549191474915,0.01134127750992775
Traffic,moment,phase_aug_train,20261211,32,0-4-5-7,0.9622528553009033,0.6512249708175659,0.014157143421471119
Traffic,moment,phase_aug_train,20261211,33,0-4-6-7,0.9746587872505188,0.6636397242546082,0.02768157422542572
Traffic,moment,phase_aug_train,20261211,34,0-5-6-7,0.989143431186676,0.6786921620368958,0.04899142310023308
Traffic,moment,phase_aug_train,20261211,35,1-2-3-4,0.9438352584838867,0.6333283185958862,0.04899142310023308
Traffic,moment,phase_aug_train,20261211,36,1-2-3-5,0.9362960457801819,0.6271198391914368,0.02768157422542572
Traffic,moment,phase_aug_train,20261211,37,1-2-3-6,0.9346820712089539,0.625525712966919,0.014157143421471119
Traffic,moment,phase_aug_train,20261211,38,1-2-3-7,0.9421728253364563,0.6301811337471008,0.01134127750992775
Traffic,moment,phase_aug_train,20261211,39,1-2-4-5,0.9370692372322083,0.6289119720458984,0.015185368247330189
Traffic,moment,phase_aug_train,20261211,40,1-2-4-6,0.9372653961181641,0.6295158267021179,0.005048302933573723
Traffic,moment,phase_aug_train,20261211,41,1-2-4-7,0.9453179240226746,0.6351015567779541,0.0033329110592603683
Traffic,moment,phase_aug_train,20261211,42,1-2-5-6,0.9394981861114502,0.633667528629303,0.002103659324347973
Traffic,moment,phase_aug_train,20261211,43,1-2-5-7,0.9490523934364319,0.6408454179763794,0.003272377187386155
Traffic,moment,phase_aug_train,20261211,44,1-2-6-7,0.9588267803192139,0.65081387758255,0.011416032910346985
Traffic,moment,phase_aug_train,20261211,45,1-3-4-5,0.947719931602478,0.6395877599716187,0.013279475271701813
Traffic,moment,phase_aug_train,20261211,46,1-3-4-6,0.9489671587944031,0.6413279175758362,0.005140283610671759
Traffic,moment,phase_aug_train,20261211,47,1-3-4-7,0.9570795893669128,0.6472402811050415,0.003727975068613887
Traffic,moment,phase_aug_train,20261211,48,1-3-5-6,0.9531236886978149,0.647190511226654,0.005911450367420912
Traffic,moment,phase_aug_train,20261211,49,1-3-5-7,0.9627001881599426,0.6545783281326294,0.007383251097053289
Traffic,moment,phase_aug_train,20261211,50,1-3-6-7,0.9733642935752869,0.6654205322265625,0.017524782568216324
Traffic,moment,phase_aug_train,20261211,51,1-4-5-6,0.9655886292457581,0.6602935194969177,0.015883300453424454
Traffic,moment,phase_aug_train,20261211,52,1-4-5-7,0.9756066799163818,0.6680976748466492,0.018455572426319122
Traffic,moment,phase_aug_train,20261211,53,1-4-6-7,0.9878472685813904,0.6802263259887695,0.03198447450995445
Traffic,moment,phase_aug_train,20261211,54,1-5-6-7,1.0024957656860352,0.6951627731323242,0.05400495231151581
Traffic,moment,phase_aug_train,20261211,55,2-3-4-5,0.9666845798492432,0.6595835089683533,0.02281692810356617
Traffic,moment,phase_aug_train,20261211,56,2-3-4-6,0.9683897495269775,0.6617448925971985,0.015611883252859116
Traffic,moment,phase_aug_train,20261211,57,2-3-4-7,0.9763460755348206,0.6675980091094971,0.014209943823516369
Traffic,moment,phase_aug_train,20261211,58,2-3-5-6,0.9735586047172546,0.6684494614601135,0.01851438358426094
Traffic,moment,phase_aug_train,20261211,59,2-3-5-7,0.9829410910606384,0.6756777167320251,0.019996557384729385
Traffic,moment,phase_aug_train,20261211,60,2-3-6-7,0.9938580989837646,0.6866539120674133,0.031072236597537994
Traffic,moment,phase_aug_train,20261211,61,2-4-5-6,0.9877673983573914,0.683002769947052,0.03243796527385712
Traffic,moment,phase_aug_train,20261211,62,2-4-5-7,0.9975680112838745,0.6905734539031982,0.0350206084549427
Traffic,moment,phase_aug_train,20261211,63,2-4-6-7,1.0100048780441284,0.7027483582496643,0.04948365315794945
Traffic,moment,phase_aug_train,20261211,64,2-5-6-7,1.025376319885254,0.718090295791626,0.07363546639680862
Traffic,moment,phase_aug_train,20261211,65,3-4-5-6,1.0109431743621826,0.7050356864929199,0.056779373437166214
Traffic,moment,phase_aug_train,20261211,66,3-4-5-7,1.02066969871521,0.7124941349029541,0.05966511368751526
Traffic,moment,phase_aug_train,20261211,67,3-4-6-7,1.0337952375411987,0.7251367568969727,0.07612603157758713
Traffic,moment,phase_aug_train,20261211,68,3-5-6-7,1.0505880117416382,0.7415909767150879,0.10399366170167923
Traffic,moment,phase_aug_train,20261211,69,4-5-6-7,1.0747891664505005,0.7644540667533875,0.1414857655763626
Traffic,moment,phase_aug_train,20261212,0,0-1-2-3,1.0049093961715698,0.693089485168457,0.21988965570926666
Traffic,moment,phase_aug_train,20261212,1,0-1-2-4,1.015808343887329,0.6990072727203369,0.1570371836423874
Traffic,moment,phase_aug_train,20261212,2,0-1-2-5,1.0227617025375366,0.7020044326782227,0.11391524225473404
Traffic,moment,phase_aug_train,20261212,3,0-1-2-6,1.0248631238937378,0.7020449042320251,0.09343552589416504
Traffic,moment,phase_aug_train,20261212,4,0-1-2-7,1.02360200881958,0.7004775404930115,0.09490543603897095
Traffic,moment,phase_aug_train,20261212,5,0-1-3-4,1.0405089855194092,0.7211087346076965,0.10708267241716385
Traffic,moment,phase_aug_train,20261212,6,0-1-3-5,1.0503290891647339,0.7274031043052673,0.07031772285699844
Traffic,moment,phase_aug_train,20261212,7,0-1-3-6,1.0536020994186401,0.7287718653678894,0.05242122337222099
Traffic,moment,phase_aug_train,20261212,8,0-1-3-7,1.052037000656128,0.7269228100776672,0.0531790554523468
Traffic,moment,phase_aug_train,20261212,9,0-1-4-5,1.0759055614471436,0.749570906162262,0.03982324153184891
Traffic,moment,phase_aug_train,20261212,10,0-1-4-6,1.0816491842269897,0.753547191619873,0.027432948350906372
Traffic,moment,phase_aug_train,20261212,11,0-1-4-7,1.0808995962142944,0.7525092959403992,0.02986501157283783
Traffic,moment,phase_aug_train,20261212,12,0-1-5-6,1.104249119758606,0.7732977867126465,0.019536983221769333
Traffic,moment,phase_aug_train,20261212,13,0-1-5-7,1.1055479049682617,0.774298906326294,0.0264600683003664
Traffic,moment,phase_aug_train,20261212,14,0-1-6-7,1.122695803642273,0.789955198764801,0.039887528866529465
Traffic,moment,phase_aug_train,20261212,15,0-2-3-4,1.07407546043396,0.7561169266700745,0.07934753596782684
Traffic,moment,phase_aug_train,20261212,16,0-2-3-5,1.0849347114562988,0.7636266350746155,0.04549552500247955
Traffic,moment,phase_aug_train,20261212,17,0-2-3-6,1.087977409362793,0.7650942802429199,0.02732490934431553
Traffic,moment,phase_aug_train,20261212,18,0-2-3-7,1.0853275060653687,0.7623786926269531,0.025618823245167732
Traffic,moment,phase_aug_train,20261212,19,0-2-4-5,1.1127915382385254,0.7881703972816467,0.021841324865818024
Traffic,moment,phase_aug_train,20261212,20,0-2-4-6,1.1182231903076172,0.7920842170715332,0.009176918305456638
Traffic,moment,phase_aug_train,20261212,21,0-2-4-7,1.116395115852356,0.790238082408905,0.009145050309598446
Traffic,moment,phase_aug_train,20261212,22,0-2-5-6,1.141375184059143,0.8124462962150574,0.004193896893411875
Traffic,moment,phase_aug_train,20261212,23,0-2-5-7,1.1415529251098633,0.8125433325767517,0.008653066121041775
Traffic,moment,phase_aug_train,20261212,24,0-2-6-7,1.1580495834350586,0.8275666832923889,0.021806402131915092
Traffic,moment,phase_aug_train,20261212,25,0-3-4-5,1.153427004814148,0.8264413475990295,0.013183108530938625
Traffic,moment,phase_aug_train,20261212,26,0-3-4-6,1.1597824096679688,0.8314260840415955,0.003101920709013939
Traffic,moment,phase_aug_train,20261212,27,0-3-4-7,1.157712459564209,0.8295212388038635,0.002357977209612727
Traffic,moment,phase_aug_train,20261212,28,0-3-5-6,1.1848063468933105,0.853606641292572,0.004475890193134546
Traffic,moment,phase_aug_train,20261212,29,0-3-5-7,1.184677243232727,0.8535982966423035,0.008222983218729496
Traffic,moment,phase_aug_train,20261212,30,0-3-6-7,1.201656699180603,0.8691086173057556,0.023959539830684662
Traffic,moment,phase_aug_train,20261212,31,0-4-5-6,1.225908875465393,0.8909133076667786,0.018685895949602127
Traffic,moment,phase_aug_train,20261212,32,0-4-5-7,1.2264666557312012,0.8916122317314148,0.024107210338115692
Traffic,moment,phase_aug_train,20261212,33,0-4-6-7,1.2450885772705078,0.9085960388183594,0.04534996673464775
Traffic,moment,phase_aug_train,20261212,34,0-5-6-7,1.2815134525299072,0.9413381218910217,0.08008396625518799
Traffic,moment,phase_aug_train,20261212,35,1-2-3-4,1.1098381280899048,0.7959464192390442,0.08008396625518799
Traffic,moment,phase_aug_train,20261212,36,1-2-3-5,1.1199569702148438,0.802966833114624,0.04534997045993805
Traffic,moment,phase_aug_train,20261212,37,1-2-3-6,1.121536135673523,0.8030486702919006,0.024107210338115692
Traffic,moment,phase_aug_train,20261212,38,1-2-3-7,1.1173042058944702,0.7989092469215393,0.018685895949602127
Traffic,moment,phase_aug_train,20261212,39,1-2-4-5,1.1479500532150269,0.8275468349456787,0.023959539830684662
Traffic,moment,phase_aug_train,20261212,40,1-2-4-6,1.1518833637237549,0.8301158547401428,0.008222983218729496
Traffic,moment,phase_aug_train,20261212,41,1-2-4-7,1.1484923362731934,0.8269099593162537,0.004475890193134546
Traffic,moment,phase_aug_train,20261212,42,1-2-5-6,1.1739963293075562,0.8496385216712952,0.002357977209612727
Traffic,moment,phase_aug_train,20261212,43,1-2-5-7,1.1725859642028809,0.848320484161377,0.003101920709013939
Traffic,moment,phase_aug_train,20261212,44,1-2-6-7,1.187359094619751,0.8616788387298584,0.013183108530938625
Traffic,moment,phase_aug_train,20261212,45,1-3-4-5,1.1901189088821411,0.8668592572212219,0.021806402131915092
Traffic,moment,phase_aug_train,20261212,46,1-3-4-6,1.1949946880340576,0.8704969882965088,0.008653066121041775
Traffic,moment,phase_aug_train,20261212,47,1-3-4-7,1.1914277076721191,0.867297351360321,0.004193896893411875
Traffic,moment,phase_aug_train,20261212,48,1-3-5-6,1.2189345359802246,0.8917291760444641,0.009145050309598446
Traffic,moment,phase_aug_train,20261212,49,1-3-5-7,1.217283844947815,0.8903670907020569,0.009176918305456638
Traffic,moment,phase_aug_train,20261212,50,1-3-6-7,1.2325692176818848,0.9043185710906982,0.021841324865818024
Traffic,moment,phase_aug_train,20261212,51,1-4-5-6,1.2598217725753784,0.9285054206848145,0.025618823245167732
Traffic,moment,phase_aug_train,20261212,52,1-4-5-7,1.2588900327682495,0.9278814792633057,0.02732490934431553
Traffic,moment,phase_aug_train,20261212,53,1-4-6-7,1.2758358716964722,0.9433017373085022,0.04549552500247955
Traffic,moment,phase_aug_train,20261212,54,1-5-6-7,1.3110706806182861,0.9746818542480469,0.07934753596782684
Traffic,moment,phase_aug_train,20261212,55,2-3-4-5,1.2382158041000366,0.9145247340202332,0.039887528866529465
Traffic,moment,phase_aug_train,20261212,56,2-3-4-6,1.2427924871444702,0.9180583953857422,0.026460064575076103
Traffic,moment,phase_aug_train,20261212,57,2-3-4-7,1.2383686304092407,0.9141583442687988,0.019536981359124184
Traffic,moment,phase_aug_train,20261212,58,2-3-5-6,1.2669788599014282,0.9394960403442383,0.02986501157283783
Traffic,moment,phase_aug_train,20261212,59,2-3-5-7,1.2644169330596924,0.9373885989189148,0.02743295021355152
Traffic,moment,phase_aug_train,20261212,60,2-3-6-7,1.2790319919586182,0.9507603645324707,0.03982324153184891
Traffic,moment,phase_aug_train,20261212,61,2-4-5-6,1.308978796005249,0.9769483208656311,0.0531790591776371
Traffic,moment,phase_aug_train,20261212,62,2-4-5-7,1.3071397542953491,0.9755181670188904,0.05242122337222099
Traffic,moment,phase_aug_train,20261212,63,2-4-6-7,1.3233643770217896,0.9902729392051697,0.07031772285699844
Traffic,moment,phase_aug_train,20261212,64,2-5-6-7,1.3584387302398682,1.0212699174880981,0.10708267241716385
Traffic,moment,phase_aug_train,20261212,65,3-4-5-6,1.3623138666152954,1.0253373384475708,0.09490543603897095
Traffic,moment,phase_aug_train,20261212,66,3-4-5-7,1.3602851629257202,1.0237873792648315,0.09343552589416504
Traffic,moment,phase_aug_train,20261212,67,3-4-6-7,1.3768216371536255,1.038758397102356,0.11391524225473404
Traffic,moment,phase_aug_train,20261212,68,3-5-6-7,1.4128187894821167,1.0704017877578735,0.1570371836423874
Traffic,moment,phase_aug_train,20261212,69,4-5-6-7,1.4641672372817993,1.1152583360671997,0.21988965570926666
Traffic,patchtst,canonical_train,20261211,0,0-1-2-3,0.8484032154083252,0.5148130059242249,0.22473573684692383
Traffic,patchtst,canonical_train,20261211,1,0-1-2-4,0.8534234166145325,0.5310230255126953,0.15154673159122467
Traffic,patchtst,canonical_train,20261211,2,0-1-2-5,0.8515122532844543,0.5380136370658875,0.10980779677629471
Traffic,patchtst,canonical_train,20261211,3,0-1-2-6,0.8460636734962463,0.5386295914649963,0.10343500971794128
Traffic,patchtst,canonical_train,20261211,4,0-1-2-7,0.8388506770133972,0.5383281111717224,0.12756691873073578
Traffic,patchtst,canonical_train,20261211,5,0-1-3-4,0.9015192985534668,0.5719295144081116,0.10828409343957901
Traffic,patchtst,canonical_train,20261211,6,0-1-3-5,0.8989914059638977,0.5791088342666626,0.0652518942952156
Traffic,patchtst,canonical_train,20261211,7,0-1-3-6,0.8901748657226562,0.578639030456543,0.05235438421368599
Traffic,patchtst,canonical_train,20261211,8,0-1-3-7,0.8798649907112122,0.5759241580963135,0.07039046287536621
Traffic,patchtst,canonical_train,20261211,9,0-1-4-5,0.9333626627922058,0.6098451614379883,0.04649975895881653
Traffic,patchtst,canonical_train,20261211,10,0-1-4-6,0.9242375493049622,0.6100267767906189,0.0324256457388401
Traffic,patchtst,canonical_train,20261211,11,0-1-4-7,0.9106675982475281,0.6060441732406616,0.0438111387193203
Traffic,patchtst,canonical_train,20261211,12,0-1-5-6,0.9502596259117126,0.633168637752533,0.04272341728210449
Traffic,patchtst,canonical_train,20261211,13,0-1-5-7,0.9362829327583313,0.6296308040618896,0.05264091491699219
Traffic,patchtst,canonical_train,20261211,14,0-1-6-7,0.9544440507888794,0.6459864377975464,0.08985526114702225
Traffic,patchtst,canonical_train,20261211,15,0-2-3-4,0.9787999987602234,0.6276841163635254,0.0974876657128334
Traffic,patchtst,canonical_train,20261211,16,0-2-3-5,0.9733399152755737,0.6338925361633301,0.04834829643368721
Traffic,patchtst,canonical_train,20261211,17,0-2-3-6,0.962252140045166,0.6323829293251038,0.02976331114768982
Traffic,patchtst,canonical_train,20261211,18,0-2-3-7,0.949917733669281,0.628487765789032,0.04246310889720917
Traffic,patchtst,canonical_train,20261211,19,0-2-4-5,1.0047179460525513,0.6631399393081665,0.028683265671133995
Traffic,patchtst,canonical_train,20261211,20,0-2-4-6,0.9933879971504211,0.6622118353843689,0.00892168190330267
Traffic,patchtst,canonical_train,20261211,21,0-2-4-7,0.9780511260032654,0.6571101546287537,0.014970880933105946
Traffic,patchtst,canonical_train,20261211,22,0-2-5-6,1.0146383047103882,0.6823909282684326,0.01311227772384882
Traffic,patchtst,canonical_train,20261211,23,0-2-5-7,0.9988929033279419,0.6774806380271912,0.01769348792731762
Traffic,patchtst,canonical_train,20261211,24,0-2-6-7,1.0131324529647827,0.6902763843536377,0.04922036826610565
Traffic,patchtst,canonical_train,20261211,25,0-3-4-5,1.0712103843688965,0.7123968601226807,0.03904874622821808
Traffic,patchtst,canonical_train,20261211,26,0-3-4-6,1.0575107336044312,0.7111009955406189,0.012762443162500858
Traffic,patchtst,canonical_train,20261211,27,0-3-4-7,1.0401909351348877,0.7052500247955322,0.012715823948383331
Traffic,patchtst,canonical_train,20261211,28,0-3-5-6,1.0768969058990479,0.7306678295135498,0.015659784898161888
Traffic,patchtst,canonical_train,20261211,29,0-3-5-7,1.0592011213302612,0.7249439358711243,0.01414517406374216
Traffic,patchtst,canonical_train,20261211,30,0-3-6-7,1.0695946216583252,0.7355868816375732,0.039147328585386276
Traffic,patchtst,canonical_train,20261211,31,0-4-5-6,1.1291742324829102,0.7714665532112122,0.04925500974059105
Traffic,patchtst,canonical_train,20261211,32,0-4-5-7,1.1093169450759888,0.7655320167541504,0.04108980670571327
Traffic,patchtst,canonical_train,20261211,33,0-4-6-7,1.118719458580017,0.7764580845832825,0.06491536647081375
Traffic,patchtst,canonical_train,20261211,34,0-5-6-7,1.1596434116363525,0.8091681599617004,0.1196746826171875
Traffic,patchtst,canonical_train,20261211,35,1-2-3-4,1.0476210117340088,0.6812582612037659,0.1196746826171875
Traffic,patchtst,canonical_train,20261211,36,1-2-3-5,1.0398225784301758,0.6858521103858948,0.06491536647081375
Traffic,patchtst,canonical_train,20261211,37,1-2-3-6,1.0269025564193726,0.682746946811676,0.04108980670571327
Traffic,patchtst,canonical_train,20261211,38,1-2-3-7,1.0131183862686157,0.6778774261474609,0.04925500974059105
Traffic,patchtst,canonical_train,20261211,39,1-2-4-5,1.0663937330245972,0.7127671837806702,0.039147332310676575
Traffic,patchtst,canonical_train,20261211,40,1-2-4-6,1.0532410144805908,0.7101277709007263,0.01414517406374216
Traffic,patchtst,canonical_train,20261211,41,1-2-4-7,1.0366030931472778,0.7039600014686584,0.015659784898161888
Traffic,patchtst,canonical_train,20261211,42,1-2-5-6,1.070685625076294,0.727834939956665,0.012715823948383331
Traffic,patchtst,canonical_train,20261211,43,1-2-5-7,1.0536267757415771,0.7217617630958557,0.012762443162500858
Traffic,patchtst,canonical_train,20261211,44,1-2-6-7,1.0646779537200928,0.7322392463684082,0.03904874622821808
Traffic,patchtst,canonical_train,20261211,45,1-3-4-5,1.1291309595108032,0.7598506808280945,0.04922036826610565
Traffic,patchtst,canonical_train,20261211,46,1-3-4-6,1.1137923002243042,0.7569025158882141,0.01769348792731762
Traffic,patchtst,canonical_train,20261211,47,1-3-4-7,1.0952931642532349,0.7500482201576233,0.01311227772384882
Traffic,patchtst,canonical_train,20261211,48,1-3-5-6,1.1297305822372437,0.7741634249687195,0.014970880933105946
Traffic,patchtst,canonical_train,20261211,49,1-3-5-7,1.110836148262024,0.7673627734184265,0.00892168190330267
Traffic,patchtst,canonical_train,20261211,50,1-3-6-7,1.1184104681015015,0.7759273648262024,0.028683267533779144
Traffic,patchtst,canonical_train,20261211,51,1-4-5-6,1.177079439163208,0.8116252422332764,0.04246310889720917
Traffic,patchtst,canonical_train,20261211,52,1-4-5-7,1.1560842990875244,0.8044381141662598,0.02976331301033497
Traffic,patchtst,canonical_train,20261211,53,1-4-6-7,1.1628583669662476,0.8131437301635742,0.04834830388426781
Traffic,patchtst,canonical_train,20261211,54,1-5-6-7,1.1999413967132568,0.8423929810523987,0.0974876657128334
Traffic,patchtst,canonical_train,20261211,55,2-3-4-5,1.2131284475326538,0.8190421462059021,0.08985526114702225
Traffic,patchtst,canonical_train,20261211,56,2-3-4-6,1.1964905261993408,0.815385103225708,0.05264091491699219
Traffic,patchtst,canonical_train,20261211,57,2-3-4-7,1.1770246028900146,0.8077189922332764,0.04272341728210449
Traffic,patchtst,canonical_train,20261211,58,2-3-5-6,1.208817720413208,0.8310899138450623,0.0438111387193203
Traffic,patchtst,canonical_train,20261211,59,2-3-5-7,1.1889363527297974,0.8234400749206543,0.0324256457388401
Traffic,patchtst,canonical_train,20261211,60,2-3-6-7,1.193636178970337,0.8305844664573669,0.04649975895881653
Traffic,patchtst,canonical_train,20261211,61,2-4-5-6,1.2528176307678223,0.8665829300880432,0.07039046287536621
Traffic,patchtst,canonical_train,20261211,62,2-4-5-7,1.2309470176696777,0.8585643172264099,0.05235438421368599
Traffic,patchtst,canonical_train,20261211,63,2-4-6-7,1.2350108623504639,0.8657576441764832,0.0652518942952156
Traffic,patchtst,canonical_train,20261211,64,2-5-6-7,1.2675819396972656,0.8916895389556885,0.10828409343957901
Traffic,patchtst,canonical_train,20261211,65,3-4-5-6,1.3245363235473633,0.9193375706672668,0.12756691873073578
Traffic,patchtst,canonical_train,20261211,66,3-4-5-7,1.3015296459197998,0.9108714461326599,0.10343500971794128
Traffic,patchtst,canonical_train,20261211,67,3-4-6-7,1.3028721809387207,0.917360246181488,0.10980779677629471
Traffic,patchtst,canonical_train,20261211,68,3-5-6-7,1.3333024978637695,0.9424040913581848,0.15154673159122467
Traffic,patchtst,canonical_train,20261211,69,4-5-6-7,1.3901859521865845,0.9872907996177673,0.22473573684692383
Traffic,patchtst,canonical_train,20261212,0,0-1-2-3,0.8656208515167236,0.5310307145118713,0.252971351146698
Traffic,patchtst,canonical_train,20261212,1,0-1-2-4,0.8758102059364319,0.5520097613334656,0.17636871337890625
Traffic,patchtst,canonical_train,20261212,2,0-1-2-5,0.8800490498542786,0.5659133791923523,0.12724892795085907
Traffic,patchtst,canonical_train,20261212,3,0-1-2-6,0.879584014415741,0.5722525715827942,0.11445296555757523
Traffic,patchtst,canonical_train,20261212,4,0-1-2-7,0.8775197863578796,0.5770487785339355,0.13448643684387207
Traffic,patchtst,canonical_train,20261212,5,0-1-3-4,0.9279515147209167,0.5962212085723877,0.12816296517848969
Traffic,patchtst,canonical_train,20261212,6,0-1-3-5,0.9311848878860474,0.6102514266967773,0.07761174440383911
Traffic,patchtst,canonical_train,20261212,7,0-1-3-6,0.9277562499046326,0.6155411005020142,0.05926036834716797
Traffic,patchtst,canonical_train,20261212,8,0-1-3-7,0.9233310222625732,0.6187052130699158,0.07472937554121017
Traffic,patchtst,canonical_train,20261212,9,0-1-4-5,0.9703191518783569,0.6438117027282715,0.05767887830734253
Traffic,patchtst,canonical_train,20261212,10,0-1-4-6,0.965818464756012,0.6494354605674744,0.036987464874982834
Traffic,patchtst,canonical_train,20261212,11,0-1-4-7,0.9583247900009155,0.6514222025871277,0.046228960156440735
Traffic,patchtst,canonical_train,20261212,12,0-1-5-6,0.9986292719841003,0.6780867576599121,0.04487977921962738
Traffic,patchtst,canonical_train,20261212,13,0-1-5-7,0.9903961420059204,0.6805465221405029,0.052164226770401
Traffic,patchtst,canonical_train,20261212,14,0-1-6-7,1.0153898000717163,0.7024652361869812,0.09031864255666733
Traffic,patchtst,canonical_train,20261212,15,0-2-3-4,1.0063610076904297,0.6526078581809998,0.11217328906059265
Traffic,patchtst,canonical_train,20261212,16,0-2-3-5,1.0070698261260986,0.6660186648368835,0.05703781917691231
Traffic,patchtst,canonical_train,20261212,17,0-2-3-6,1.0018752813339233,0.6706371307373047,0.034624792635440826
Traffic,patchtst,canonical_train,20261212,18,0-2-3-7,0.995675265789032,0.6727896332740784,0.045900214463472366
Traffic,patchtst,canonical_train,20261212,19,0-2-4-5,1.0430457592010498,0.6982531547546387,0.0364459864795208
Traffic,patchtst,canonical_train,20261212,20,0-2-4-6,1.0369035005569458,0.7031469941139221,0.011692915111780167
Traffic,patchtst,canonical_train,20261212,21,0-2-4-7,1.0278892517089844,0.7041419148445129,0.016740819439291954
